id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/19/value
2504828689,709,49,1,0,10,5qwskbjpa17fvmtuu5qijy7cz,1,71.5,89.3,2023-02-04T15:00:46.217Z,2023-02-07T04:51:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777413,6,1,1,0,10,5qwskbjpa17fvmtuu5qijy7cz,0,68.7,91.5,2023-02-04T15:00:46.258Z,2023-02-07T04:51:51Z,4011494345,212,12.5,4011494335,56,Left,4011494339,140,79.3,4011494349,213,5.8,4011494341,141,83.1,4018308305,178,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505094541,1156,67,1,0,11,b3vbyitzi3nrw9ehj1eoko219,1,20.8,20.8,2023-02-04T15:00:47.288Z,2023-02-07T11:25:57Z,4018400357,233,1006,,,,,,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505094539,1006,67,1,0,11,5qwskbjpa17fvmtuu5qijy7cz,0,79.2,79.2,2023-02-04T15:00:47.289Z,2023-02-07T07:11:36Z,4018400361,233,1156,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777795,6,8,1,0,11,b3vbyitzi3nrw9ehj1eoko219,1,20.1,21.1,2023-02-04T15:00:47.297Z,2023-02-07T11:25:58Z,4017036939,384,,4018308389,178,,4011496015,56,Back,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504828791,753,49,1,0,12,b3vbyitzi3nrw9ehj1eoko219,1,24.3,23.9,2023-02-04T15:00:48.347Z,2023-02-07T04:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504828823,754,1,1,0,13,b3vbyitzi3nrw9ehj1eoko219,0,25.1,24.8,2023-02-04T15:00:49.559Z,2023-02-07T04:52:28Z,4017037271,56,Right,4017037275,141,17.6,4018308583,178,,4017037279,213,6.1,4017037277,212,28.5,4017037273,140,51.8,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504828847,710,49,1,0,15,5qwskbjpa17fvmtuu5qijy7cz,1,48.4,84.1,2023-02-04T15:00:51.246Z,2023-02-07T04:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777675,7,1,1,0,15,5qwskbjpa17fvmtuu5qijy7cz,0,48.1,78.7,2023-02-04T15:00:51.308Z,2023-02-07T04:52:45Z,4011495519,56,Left,4011495517,157,,4011495521,140,100.0,4011495525,212,56.0,4011495529,1,,4018308761,178,,4011495523,141,90.7,4011495527,213,0.1,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777711,5,5,1,0,20,b3vbyitzi3nrw9ehj1eoko219,1,-0.7,13.4,2023-02-04T15:00:56.836Z,2023-02-07T04:52:52Z,4011495669,346,,4011495687,233,8,4011495667,56,Back,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777689,8,5,1,0,20,5qwskbjpa17fvmtuu5qijy7cz,0,100.7,86.6,2023-02-04T15:00:56.836Z,2023-02-07T04:52:52Z,4011495559,56,Left,4011495709,233,5,4011495561,346,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778531,7,1,1,0,44,b3vbyitzi3nrw9ehj1eoko219,1,5.1,42.7,2023-02-04T15:01:20.416Z,2023-02-07T04:53:13Z,4011499499,124,,4011499511,1,,4011499501,56,Center,4011499509,213,6.1,4011499505,141,25.2,4011499519,74,,4011499503,140,58.0,4011499507,212,56.8,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778573,8,1,1,0,48,b3vbyitzi3nrw9ehj1eoko219,0,53.8,26.2,2023-02-04T15:01:24.557Z,2023-02-07T04:53:25Z,4011499697,212,9.5,4011499693,140,62.8,4011499695,141,28.1,4011499699,213,0.1,4011499691,56,Center,4011499689,168,,4018309137,388,,4011499687,3,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778547,9,1,1,0,49,5qwskbjpa17fvmtuu5qijy7cz,0,31.9,65.3,2023-02-04T15:01:25.555Z,2023-02-07T09:43:12Z,4011499577,212,9.8,4011499573,140,41.2,4018503367,178,,4011499575,141,66.4,4011499563,3,,4011499567,56,Back,4011499579,213,0.1,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778733,9,4,1,0,52,b3vbyitzi3nrw9ehj1eoko219,1,59.7,32,2023-02-04T15:01:28.746Z,2023-02-07T04:53:47Z,4011500465,233,10,4011500429,13,,4011500431,56,Center,4011500433,152,,4011500437,286,,4011500435,265,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778659,10,4,1,0,52,5qwskbjpa17fvmtuu5qijy7cz,0,40.3,68,2023-02-04T15:01:28.747Z,2023-02-07T04:53:47Z,4011500109,56,Back,4018309403,178,,4011500119,285,,4011500115,265,,4011500107,13,,4011500495,233,9,4011500111,152,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779551,10,1,1,1,20,b3vbyitzi3nrw9ehj1eoko219,0,60.3,30.5,2023-02-04T15:01:56.618Z,2023-02-07T04:53:55Z,4011504283,213,0.5,4011504277,141,55.0,4011504273,140,87.0,4011504261,5,,4011504271,56,Center,4011504265,155,,4011504281,212,32.6,4018309529,178,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,4011504269,152,4017052511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779623,11,12,1,1,22,5qwskbjpa17fvmtuu5qijy7cz,1,14,44.3,2023-02-04T15:01:58.477Z,2023-02-07T04:54:06Z,4011504547,56,Back,4011504553,212,13.9,4011504557,213,6.2,4011504551,141,42.5,4018309667,388,,4011504617,15,,4011504549,140,27.2,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779867,11,1,1,1,24,b3vbyitzi3nrw9ehj1eoko219,1,68,58.3,2023-02-04T15:02:00.616Z,2023-02-07T04:54:15Z,4011505659,212,21.3,4011505655,141,53.2,4018309751,178,,4011505661,213,3.3,4011505647,56,Back,4011505651,140,48.0,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779945,12,1,1,1,26,b3vbyitzi3nrw9ehj1eoko219,1,48.4,53.2,2023-02-04T15:02:02.786Z,2023-02-07T04:54:22Z,4011506023,141,60.0,4011506027,213,3.0,4011506025,212,24.6,4011506017,56,Back,4011506019,140,25.4,4018309841,178,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780011,13,1,1,1,29,b3vbyitzi3nrw9ehj1eoko219,1,25.4,60.2,2023-02-04T15:02:05.406Z,2023-02-07T04:54:36Z,4011506415,212,38.4,4011506407,56,Center,4018309953,178,,4011506421,213,5.8,4011506405,157,,4011506409,140,58.4,4011506411,141,35.9,4011506423,1,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780045,12,45,1,1,32,5qwskbjpa17fvmtuu5qijy7cz,0,39.2,82.1,2023-02-04T15:02:09.014Z,2023-02-07T04:55:03Z,4011506777,233,14,4011506557,285,,4011506555,56,Back,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780065,14,3,1,1,32,b3vbyitzi3nrw9ehj1eoko219,1,60.8,17.9,2023-02-04T15:02:09.014Z,2023-02-07T04:55:03Z,4018310233,178,,4011506711,233,12,4017053373,465,,4011506643,286,,4011506641,56,Right,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780141,15,1,1,1,34,b3vbyitzi3nrw9ehj1eoko219,1,58.4,27.2,2023-02-04T15:02:10.175Z,2023-02-07T04:55:15Z,4011507035,212,15.2,4011507039,213,0.1,4011507023,155,,4011507027,56,Center,4011507031,141,29.7,4018310367,178,,4011507029,140,72.8,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780263,16,1,1,1,35,b3vbyitzi3nrw9ehj1eoko219,1,75.6,28.8,2023-02-04T15:02:11.757Z,2023-02-07T04:55:27Z,4011507627,141,8.0,4018310499,178,,4011507623,56,Right,4011507625,140,79.2,4011507631,213,5.0,4011507629,212,14.6,4011507621,3,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780309,17,1,1,1,38,b3vbyitzi3nrw9ehj1eoko219,0,86.6,10.4,2023-02-04T15:02:14.446Z,2023-02-07T04:55:39Z,4017053849,20,,4011507831,2,,4011507841,56,Center,4018310639,178,,4017053847,224,,4011507845,140,92.6,4011507849,212,21.4,4011507847,141,40.4,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,4011507851,213,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780403,13,12,1,1,39,5qwskbjpa17fvmtuu5qijy7cz,1,7.4,60.2,2023-02-04T15:02:15.425Z,2023-02-07T04:55:52Z,4011508297,141,100.0,4011508293,56,Back,4011508395,167,,4011508301,213,1.1,4011508295,140,21.6,4018310791,178,,4011508299,212,31.7,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780413,14,5,1,1,41,5qwskbjpa17fvmtuu5qijy7cz,0,23,101.5,2023-02-04T15:02:17.988Z,2023-02-07T04:55:57Z,4011508349,56,Back,4011510143,233,18,4011508351,347,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780767,18,5,1,1,41,b3vbyitzi3nrw9ehj1eoko219,1,77,-1.5,2023-02-04T15:02:17.988Z,2023-02-07T04:55:57Z,4011510091,233,14,4011510023,56,Right,4011510031,347,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780837,19,1,1,1,50,b3vbyitzi3nrw9ehj1eoko219,1,75,0,2023-02-04T15:02:26.806Z,2023-02-07T04:56:05Z,4011510395,213,1.2,4011510389,141,12.9,4011510391,212,10.8,4011510385,56,Right,4011510383,107,,4011510387,140,78.5,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780881,20,1,1,1,51,b3vbyitzi3nrw9ehj1eoko219,0,78.5,12.9,2023-02-04T15:02:27.678Z,2023-02-07T09:45:48Z,4011510587,140,72.3,4018507577,388,,4011510585,56,Right,4011510591,212,8.4,4011510589,141,5.2,4011510593,213,3.8,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505095065,1017,67,1,1,52,5qwskbjpa17fvmtuu5qijy7cz,1,25,93.9,2023-02-04T15:02:28.697Z,2023-02-07T11:25:58Z,4018402067,233,1188,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505095061,1188,67,1,1,52,b3vbyitzi3nrw9ehj1eoko219,0,75,6.1,2023-02-04T15:02:28.698Z,2023-02-07T07:14:44Z,4018402071,233,1017,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780901,15,8,1,1,52,5qwskbjpa17fvmtuu5qijy7cz,1,21.9,94.2,2023-02-04T15:02:28.736Z,2023-02-07T11:25:59Z,4017054233,384,,4011510661,56,Back,4018311297,178,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780987,16,49,1,1,53,5qwskbjpa17fvmtuu5qijy7cz,1,33.3,90.6,2023-02-04T15:02:29.969Z,2023-02-07T07:14:54Z,,,,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781031,17,1,1,1,53,5qwskbjpa17fvmtuu5qijy7cz,0,33.3,90.6,2023-02-04T15:02:30.098Z,2023-02-07T04:58:32Z,4011511191,56,Back,4011511195,141,93.9,4018312979,178,,4011511199,213,2.3,4011511197,212,3.0,4011511193,140,31.4,4017054437,156,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781003,21,49,1,1,55,b3vbyitzi3nrw9ehj1eoko219,1,62.7,4.7,2023-02-04T15:02:31.372Z,2023-02-07T07:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781349,22,1,1,1,56,b3vbyitzi3nrw9ehj1eoko219,0,67.2,12.4,2023-02-04T15:02:32.677Z,2023-02-07T04:59:07Z,4011512927,56,Right,4018313659,178,,4011512929,140,100.0,4011512931,141,11.4,4011512935,213,6.3,4011512937,1,,4011512933,212,35.9,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781255,18,5,1,1,59,5qwskbjpa17fvmtuu5qijy7cz,1,-1.2,83.8,2023-02-04T15:02:36.006Z,2023-02-07T04:59:13Z,4011512385,56,Back,4011523079,233,23,4011512387,346,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781621,23,5,1,1,59,b3vbyitzi3nrw9ehj1eoko219,0,101.2,16.2,2023-02-04T15:02:36.006Z,2023-02-07T04:59:12Z,4011514389,346,,4011514387,56,Right,4011523163,233,18,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782067,19,1,1,2,20,5qwskbjpa17fvmtuu5qijy7cz,0,5.1,49.9,2023-02-04T15:02:56.167Z,2023-02-07T04:59:18Z,4011516625,213,0.2,4011516629,74,,4011516623,212,59.8,4011516627,1,,4011516615,124,,4011516619,140,60.5,4011516617,56,Center,4011516621,141,70.3,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782225,24,1,1,2,23,b3vbyitzi3nrw9ehj1eoko219,0,39.2,27.7,2023-02-04T15:02:59.395Z,2023-02-07T04:59:31Z,4011517423,140,64.7,4011517425,141,0.0,4011517429,212,33.5,4018313989,388,,4011517421,56,Right,4011517435,1,,4011517433,213,5.6,4011517419,3,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782703,20,5,1,2,26,5qwskbjpa17fvmtuu5qijy7cz,1,31.4,101.8,2023-02-04T15:03:02.887Z,2023-02-07T04:59:37Z,4011519987,233,25,4011519937,347,,4011519931,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782233,25,5,1,2,26,b3vbyitzi3nrw9ehj1eoko219,0,68.6,-1.8,2023-02-04T15:03:02.887Z,2023-02-07T04:59:37Z,4011517479,56,Right,4011520057,233,20,4011517481,347,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782809,21,1,1,2,41,5qwskbjpa17fvmtuu5qijy7cz,0,35.3,100,2023-02-04T15:03:17.757Z,2023-02-07T04:59:48Z,4011520489,1,,4011520471,107,,4011520487,213,6.2,4011520483,212,30.7,4011520475,140,64.4,4011520473,56,Left,4011520477,141,97.1,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782817,26,44,1,2,43,b3vbyitzi3nrw9ehj1eoko219,1,39.6,6.8,2023-02-04T15:03:19.846Z,2023-02-07T11:25:59Z,4011520529,56,Back,4011520849,233,22,4011520531,285,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
