id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2531760019,127,1,1,18,24,ejm092fnt9zoxbpuklzd52ji8,0,31.6,42.7,2023-04-10T14:19:17.016Z,2023-04-12T20:50:56Z,4180320375,1,,4185052355,178,,4180320363,155,,4180320371,212,38.2,4180320365,56,Right,4180320367,140,54.1,4180320373,213,5.4,4180320369,141,0.0,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760023,128,5,1,18,27,ejm092fnt9zoxbpuklzd52ji8,0,51.9,-1.5,2023-04-10T14:19:19.918Z,2023-04-12T20:51:00Z,4180321721,233,155,4180320391,347,,4180320389,56,Right,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760265,155,5,1,18,27,ahm0t06rup1bkd9z0mxl2lmph,1,48.1,101.5,2023-04-10T14:19:19.918Z,2023-04-12T20:51:00Z,4180321607,56,Back,4180321609,347,,4180321653,233,128,,,,,,,,,,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760425,156,1,1,18,34,ahm0t06rup1bkd9z0mxl2lmph,1,50.3,100,2023-04-10T14:19:26.726Z,2023-04-12T20:51:05Z,4180322505,141,90.8,4180322513,1,,4180322493,107,,4180322501,140,30.6,4180322509,212,22.0,4180322511,213,3.5,4180322497,56,Back,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760591,157,1,1,18,38,ahm0t06rup1bkd9z0mxl2lmph,1,29.3,86.2,2023-04-10T14:19:31.199Z,2023-04-12T20:51:09Z,4180323373,141,47.9,4185052521,178,,4180323365,56,Back,4180323371,140,28.8,4180323377,213,4.7,4180323375,212,26.0,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760647,158,1,1,18,44,ahm0t06rup1bkd9z0mxl2lmph,1,32.4,34.9,2023-04-10T14:19:37.157Z,2023-04-12T20:51:13Z,4180323725,212,22.1,4185052531,178,,4180323721,140,44.1,4180323727,213,5.3,4180323719,56,Back,4180323723,141,7.9,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760721,159,1,1,18,45,ahm0t06rup1bkd9z0mxl2lmph,1,44.1,7.9,2023-04-10T14:19:38.477Z,2023-04-12T20:51:15Z,4180324159,141,19.1,4180324157,140,30.1,4180324155,56,Back,4185052563,178,,4180324161,212,16.6,4180324165,213,2.7,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760871,160,1,1,18,48,ahm0t06rup1bkd9z0mxl2lmph,1,31.2,20,2023-04-10T14:19:40.912Z,2023-04-12T20:51:19Z,4180325081,140,23.0,4185052645,178,,4180325091,213,2.0,4180325087,212,21.5,4180325085,141,49.0,4180325077,56,Back,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531760997,161,1,1,18,54,ahm0t06rup1bkd9z0mxl2lmph,1,26.8,54.3,2023-04-10T14:19:46.909Z,2023-04-12T20:51:21Z,4180325763,141,5.5,4180325757,155,,4185052669,178,,4180325759,56,Right,4180325765,212,52.5,4180325767,213,5.6,4180325761,140,65.6,4180325769,1,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761005,162,1,1,18,59,ahm0t06rup1bkd9z0mxl2lmph,0,65.6,6.4,2023-04-10T14:19:52.375Z,2023-04-12T20:51:29Z,4185052951,178,,4180326223,233,129,4180325813,56,Right,4180326221,236,,4180325815,140,69.1,4180326231,286,,4180325819,141,8.2,4180325825,213,0.3,33ci88veciqvd4w5y145dyooa,K. Joseph,4180325823,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761063,129,74,1,18,59,ejm092fnt9zoxbpuklzd52ji8,1,29.6,94.4,2023-04-10T14:19:52.446Z,2023-04-12T20:51:34Z,4180326141,56,Back,4185053153,178,,4180326241,233,162,4180326143,285,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761105,130,5,1,19,2,ejm092fnt9zoxbpuklzd52ji8,0,37.7,101.6,2023-04-10T14:19:54.965Z,2023-04-12T20:51:42Z,4180329745,233,163,4180326365,56,Back,4180326367,347,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761695,163,5,1,19,2,ahm0t06rup1bkd9z0mxl2lmph,1,62.3,-1.6,2023-04-10T14:19:54.965Z,2023-04-12T20:51:42Z,4180329655,56,Right,4180329657,347,,4180329713,233,130,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761771,164,1,1,19,21,ahm0t06rup1bkd9z0mxl2lmph,1,66.7,0,2023-04-10T14:20:14.006Z,2023-04-12T20:51:46Z,4180330077,107,,4180330079,56,Center,4180330083,141,21.5,4180330085,212,18.0,4180330081,140,75.3,4180330087,213,1.0,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531762281,167,44,1,19,22,ahm0t06rup1bkd9z0mxl2lmph,1,74.2,20.5,2023-04-10T14:20:15.414Z,2023-04-12T22:06:48Z,4180332799,56,Right,4180332801,286,,4180332927,233,131,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761829,131,44,1,19,22,ejm092fnt9zoxbpuklzd52ji8,0,25.8,79.5,2023-04-10T14:20:15.415Z,2023-04-12T20:51:53Z,4180330393,56,Back,4180330395,285,,4180333095,233,167,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761849,165,1,1,19,22,ahm0t06rup1bkd9z0mxl2lmph,1,75.3,21.5,2023-04-10T14:20:15.485Z,2023-04-12T22:06:48Z,4180330523,140,68.2,4180330519,3,,4183037055,156,,4180330529,213,2.6,4180330521,56,Center,4185053813,388,,4180330527,212,8.6,4180330525,141,27.9,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531761857,166,61,1,19,24,ahm0t06rup1bkd9z0mxl2lmph,0,68.2,27.9,2023-04-10T14:20:17.493Z,2023-04-12T20:52:06Z,4185054005,178,,4180330557,56,Center,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532266591,722,49,1,19,26,ejm092fnt9zoxbpuklzd52ji8,1,29.7,80.4,2023-04-10T14:20:19.036Z,2023-04-12T20:52:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531762205,132,1,1,19,26,ejm092fnt9zoxbpuklzd52ji8,0,22.2,85.9,2023-04-10T14:20:19.081Z,2023-04-12T20:52:13Z,4180332393,212,57.0,4180332383,157,,4180332397,1,,4180332389,140,75.6,4180332391,141,70.8,4185054257,178,,4180332387,56,Center,4180332395,213,6.1,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531762301,168,4,1,19,29,ahm0t06rup1bkd9z0mxl2lmph,1,27.1,29.8,2023-04-10T14:20:22.536Z,2023-04-12T20:52:22Z,4180332871,295,,4180332877,285,,4180332875,152,,4180332873,56,Back,4180332869,13,,4180332997,233,133,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531762213,133,4,1,19,29,ejm092fnt9zoxbpuklzd52ji8,0,72.9,70.2,2023-04-10T14:20:22.537Z,2023-04-12T20:52:22Z,4180332449,295,,4180332447,13,,4180332453,152,,4180333139,233,168,4180332451,56,Center,4185054535,178,,4180332455,286,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763111,169,1,1,20,1,ahm0t06rup1bkd9z0mxl2lmph,0,29.1,28.6,2023-04-10T14:20:53.894Z,2023-04-12T20:52:25Z,4180337573,1,,4180337569,212,51.4,4180337561,140,78.0,4180337565,141,25.2,4180337559,56,Center,4180337551,5,,4180337557,152,,4180337571,213,6.2,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,4185054647,178,,4183040417,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763253,134,1,1,20,3,ejm092fnt9zoxbpuklzd52ji8,1,23.8,68.7,2023-04-10T14:20:56.695Z,2023-04-12T20:52:30Z,4180338303,213,5.9,4180338295,56,Back,4180338297,140,38.1,4185054733,388,,4180338299,141,60.3,4180338301,212,16.1,4180338293,3,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531767755,154,61,1,20,5,ejm092fnt9zoxbpuklzd52ji8,0,30.1,67.2,2023-04-10T14:20:58.610Z,2023-04-12T20:52:43Z,4185055053,21,,4180363447,56,Back,4185055055,388,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763263,170,50,1,20,7,ahm0t06rup1bkd9z0mxl2lmph,1,63,35.6,2023-04-10T14:21:00.141Z,2023-04-12T20:53:03Z,4180362751,233,135,4180338341,56,Center,4180362665,286,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763415,135,7,1,20,7,ejm092fnt9zoxbpuklzd52ji8,0,37,64.4,2023-04-10T14:21:00.227Z,2023-04-12T20:53:06Z,4185055557,178,,4180362381,285,,4180339147,56,Back,4180362699,233,170,4183041351,383,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532267343,797,61,1,20,7,ahm0t06rup1bkd9z0mxl2lmph,1,63.3,36.9,2023-04-10T14:21:00.407Z,2023-04-12T20:53:11Z,4183041189,56,Center,4185055677,178,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763421,136,4,1,20,9,ejm092fnt9zoxbpuklzd52ji8,1,30.9,74,2023-04-10T14:21:02.162Z,2023-04-12T20:53:29Z,4180339181,56,Back,4180339289,233,171,4180339185,285,,4180339177,13,,4180339179,294,,4180339183,152,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531763425,171,4,1,20,9,ahm0t06rup1bkd9z0mxl2lmph,0,69.1,26,2023-04-10T14:21:02.163Z,2023-04-12T20:53:28Z,4180339219,152,,4180339223,286,,4180339203,13,,4180339213,56,Center,4180339303,233,136,4185056207,178,,4180339209,294,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764391,137,1,1,20,39,ejm092fnt9zoxbpuklzd52ji8,1,28.4,69.3,2023-04-10T14:21:32.495Z,2023-04-12T20:53:34Z,4180344513,152,,4180344515,56,Center,4180344519,141,28.6,4180344517,140,70.1,4185056359,178,,4180344521,212,51.8,4180344509,5,,4180344525,1,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,4180344523,213,5.7,4183042017,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764467,138,1,1,20,43,ejm092fnt9zoxbpuklzd52ji8,0,68.9,32.2,2023-04-10T14:21:36.289Z,2023-04-12T20:53:42Z,4180344903,141,51.8,4183042683,3,,4180344915,213,2.1,4180344911,212,15.2,4180344897,140,62.0,4185056517,388,,4180344889,56,Center,4183042837,156,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764451,172,44,1,20,46,ahm0t06rup1bkd9z0mxl2lmph,1,38.4,41,2023-04-10T14:21:39.254Z,2023-04-12T22:06:49Z,4180345177,233,139,4180344805,56,Back,4180344809,285,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764485,139,44,1,20,46,ejm092fnt9zoxbpuklzd52ji8,0,61.6,59,2023-04-10T14:21:39.255Z,2023-04-12T20:53:47Z,4180345363,233,172,4180344967,56,Center,4180344969,286,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764499,173,1,1,20,46,ahm0t06rup1bkd9z0mxl2lmph,0,38,34.2,2023-04-10T14:21:39.421Z,2023-04-12T22:06:49Z,4180345013,140,46.4,4185056739,388,,4180345009,3,,4180345011,56,Back,4180345019,213,5.6,4180345017,212,11.8,4180345015,141,22.7,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764599,141,1,1,20,48,ejm092fnt9zoxbpuklzd52ji8,1,53.1,68.1,2023-04-10T14:21:41.323Z,2023-04-12T20:53:56Z,4180345603,140,67.9,4180345605,141,78.8,4185056855,178,,4180345601,56,Center,4180345609,213,0.4,4180345607,212,17.2,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764549,140,43,1,20,49,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T14:21:42.042Z,2023-04-10T14:21:49Z,4180346323,144,49,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764621,142,1,1,20,52,ejm092fnt9zoxbpuklzd52ji8,1,75,80.9,2023-04-10T14:21:44.872Z,2023-04-12T20:54:00Z,4180345729,56,Left,4180345735,212,16.9,4185056917,178,,4180345731,140,59.1,4180345737,213,3.0,4180345733,141,85.1,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764693,143,1,1,20,52,ejm092fnt9zoxbpuklzd52ji8,1,59.1,85.1,2023-04-10T14:21:45.687Z,2023-04-12T20:54:03Z,4180346045,213,5.6,4185056995,178,,4180346035,56,Center,4180346037,140,70.6,4180346041,212,16.1,4180346039,141,69.4,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764703,144,61,1,20,54,ejm092fnt9zoxbpuklzd52ji8,0,70.6,70.6,2023-04-10T14:21:47.197Z,2023-04-12T20:54:09Z,4185057095,178,,4180346095,56,Center,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764737,174,49,1,20,55,ahm0t06rup1bkd9z0mxl2lmph,1,32.2,26.1,2023-04-10T14:21:48.236Z,2023-04-12T20:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764775,175,1,1,20,55,ahm0t06rup1bkd9z0mxl2lmph,1,32.2,26.1,2023-04-10T14:21:48.275Z,2023-04-12T20:54:20Z,4180346467,212,12.6,4185057439,178,,4180346461,56,Back,4180346469,213,3.0,4180346465,141,28.3,4180346463,140,20.3,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764819,176,1,1,20,57,ahm0t06rup1bkd9z0mxl2lmph,1,20.3,28.3,2023-04-10T14:21:49.981Z,2023-04-12T20:54:24Z,4180346743,213,1.0,4180346735,56,Back,4180346737,140,26.2,4180346741,212,10.7,4185057613,178,,4180346739,141,41.2,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764859,177,1,1,20,59,ahm0t06rup1bkd9z0mxl2lmph,1,24.8,35.1,2023-04-10T14:21:51.996Z,2023-04-12T20:54:27Z,4185057715,178,,4180347033,212,9.3,4180347027,56,Back,4180347035,213,0.4,4180347029,140,32.8,4180347031,141,40.9,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764929,178,1,1,21,0,ahm0t06rup1bkd9z0mxl2lmph,0,32.8,40.9,2023-04-10T14:21:53.146Z,2023-04-12T20:54:32Z,4185057827,178,,4180347501,213,4.6,4180347485,56,Back,4180347487,140,31.9,4180347491,141,26.5,4180347497,212,9.8,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532267773,723,49,1,21,1,ejm092fnt9zoxbpuklzd52ji8,1,71.3,71.5,2023-04-10T14:21:54.611Z,2023-04-12T20:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764883,145,1,1,21,1,ejm092fnt9zoxbpuklzd52ji8,0,65.4,80,2023-04-10T14:21:54.654Z,2023-04-12T20:54:40Z,4180347167,56,Center,4180358289,233,185,4180347173,141,69.4,4180347169,140,60.5,4180357503,236,,4185058129,178,,4180347177,213,4.1,4180357511,286,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,4180347175,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766743,185,74,1,21,1,ahm0t06rup1bkd9z0mxl2lmph,1,27.1,25.5,2023-04-10T14:21:54.703Z,2023-04-12T20:54:52Z,4180357703,285,,4185058275,178,,4180357701,56,Back,4180358347,233,145,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531764983,179,1,1,21,3,ahm0t06rup1bkd9z0mxl2lmph,1,42.2,13.4,2023-04-10T14:21:56.252Z,2023-04-12T20:54:59Z,4180347813,56,Back,4180347821,213,1.8,4185058489,178,,4180347817,141,23.4,4180347819,212,7.0,4180347815,140,40.6,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765067,180,1,1,21,8,ahm0t06rup1bkd9z0mxl2lmph,1,68.3,31.3,2023-04-10T14:22:00.802Z,2023-04-12T20:55:05Z,4180348353,140,69.5,4180348361,212,13.5,4180348365,213,1.5,4180348357,141,51.0,4180348351,56,Center,4185058621,178,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765089,181,3,1,21,10,ahm0t06rup1bkd9z0mxl2lmph,0,80.4,54,2023-04-10T14:22:03.605Z,2023-04-12T20:56:14Z,4180348443,56,Center,4180348715,233,146,4183045041,465,,4185059741,178,,4180348445,286,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765113,146,7,1,21,11,ejm092fnt9zoxbpuklzd52ji8,0,19.6,46,2023-04-10T14:22:03.874Z,2023-04-12T20:56:32Z,4180348573,285,,4180348641,233,181,4185059991,178,,4183045109,385,,4180348571,56,Back,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765185,182,1,1,21,14,ahm0t06rup1bkd9z0mxl2lmph,0,72.9,50.9,2023-04-10T14:22:06.775Z,2023-04-12T20:56:36Z,4180349097,212,19.7,4180349089,155,,4180349099,213,5.7,4180349091,56,Center,4180349095,141,35.4,4180349093,140,88.8,4185060037,178,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765187,147,49,1,21,15,ejm092fnt9zoxbpuklzd52ji8,1,12.1,69.3,2023-04-10T14:22:08.013Z,2023-04-12T20:56:41Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765383,148,1,1,21,21,ejm092fnt9zoxbpuklzd52ji8,1,33.8,88.6,2023-04-10T14:22:14.698Z,2023-04-12T20:56:49Z,4185060253,178,,4180350185,212,7.5,4180350187,213,2.6,4180350181,140,27.9,4180350179,56,Back,4180350183,141,94.7,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765467,149,1,1,21,22,ejm092fnt9zoxbpuklzd52ji8,1,27.1,96.9,2023-04-10T14:22:15.704Z,2023-04-12T20:56:53Z,4180350661,213,4.4,4180350653,140,25.3,4180350655,141,86.9,4185060299,178,,4180350651,56,Back,4180350657,212,7.1,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765543,150,1,1,21,25,ejm092fnt9zoxbpuklzd52ji8,1,25.3,86.9,2023-04-10T14:22:17.858Z,2023-04-12T20:56:57Z,4180351057,141,71.4,4180351063,212,17.0,4180351051,56,Back,4180351053,140,38.0,4185060357,178,,4180351069,213,5.6,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765737,151,1,1,21,26,ejm092fnt9zoxbpuklzd52ji8,1,35.9,72,2023-04-10T14:22:19.548Z,2023-04-12T20:57:06Z,4180352193,212,10.7,4185060505,178,,4180352187,56,Back,4180352191,141,80.5,4180352189,140,27.3,4180352197,213,2.6,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765753,152,27,1,21,33,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T14:22:26.545Z,2023-04-12T20:57:22Z,4180373361,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765999,183,27,1,21,33,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-10T14:22:26.545Z,2023-04-12T20:57:21Z,4180353671,53,8g19rw3eni5p8jt5v1j9skwdl,4180353667,41,Injury,4180373381,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531767731,153,28,1,23,21,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T14:24:14.020Z,2023-04-12T20:57:35Z,4180367735,233,184,4180363325,55,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766729,184,28,1,23,21,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-10T14:24:14.020Z,2023-04-12T20:57:35Z,4180367797,233,153,4180357637,55,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768861,186,68,1,23,23,ahm0t06rup1bkd9z0mxl2lmph,0,0,0,2023-04-10T14:24:15.915Z,2023-04-12T20:57:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768871,155,68,1,23,23,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T14:24:15.959Z,2023-04-12T20:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769159,156,1,1,23,26,ejm092fnt9zoxbpuklzd52ji8,0,32.6,69.4,2023-04-10T14:24:19.123Z,2023-04-12T20:57:53Z,4180371097,155,,4180371107,213,5.9,4180371109,1,,4180371099,56,Center,4180371101,140,100.0,4180371105,212,79.1,4185061287,178,,4180371103,141,21.5,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769163,157,5,1,23,32,ejm092fnt9zoxbpuklzd52ji8,0,101.1,23,2023-04-10T14:24:25.122Z,2023-04-12T20:57:57Z,4180371115,56,Center,4180371117,346,,4180371377,233,187,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769183,187,5,1,23,32,ahm0t06rup1bkd9z0mxl2lmph,1,-1.1,77,2023-04-10T14:24:25.122Z,2023-04-12T20:57:57Z,4180371237,56,Back,4180371349,233,157,4180371241,346,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769463,188,1,1,23,40,ahm0t06rup1bkd9z0mxl2lmph,1,4.3,58.1,2023-04-10T14:24:33.642Z,2023-04-12T20:58:04Z,4180372917,124,,4180372925,140,12.7,4180372931,213,5.2,4180372927,141,34.8,4180372921,56,Back,4180372935,237,,4180372929,212,18.1,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769613,189,1,1,23,43,ahm0t06rup1bkd9z0mxl2lmph,1,13.8,30.4,2023-04-10T14:24:36.501Z,2023-04-12T20:58:07Z,4180373685,141,7.0,4185061649,178,,4180373689,213,5.3,4180373681,56,Back,4180373687,212,19.4,4180373683,140,24.4,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
