id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2521558951,5,1,1,0,46,3ptd7zlc5isrongig0wij2id4,0,56.4,67.9,2023-03-18T15:01:06.323Z,2023-03-21T06:08:24Z,4105376335,212,37.7,4105376331,140,86.6,4105376325,155,,4105376339,1,,4105376323,5,,4105376337,213,5.7,4113707115,178,,4105376329,56,Center,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,4105376333,141,38.0,4105376327,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558969,8,12,1,0,49,8rfydplrc9ki0sirqi0drcybk,1,7,54,2023-03-18T15:01:08.902Z,2023-03-21T06:08:51Z,4105376487,141,57.5,4105376497,15,,4105376489,212,3.0,4105376485,140,8.7,4113707171,388,,4105376491,213,0.9,4105376483,56,Back,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559067,9,12,1,0,50,8rfydplrc9ki0sirqi0drcybk,1,8.7,57.5,2023-03-18T15:01:09.636Z,2023-03-21T06:08:56Z,4105376895,141,48.1,4105376897,212,17.1,4105376899,213,5.9,4105376893,140,23.8,4113707271,178,,4105376891,56,Back,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559005,6,15,1,0,52,3ptd7zlc5isrongig0wij2id4,1,77.2,48.5,2023-03-18T15:01:11.803Z,2023-03-21T06:09:01Z,4105380693,82,,4105376665,56,Center,4105382245,231,49.8,4105382213,76,,4105382239,146,86.8,4105382241,147,50,4105380687,24,,4105382243,230,98.9,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,4105376663,18,,4105382227,215,4105380727,233,10,4105382219,102,52.1,4113707557,178,4105380689,72,4105382223,103,19,4105382237,458,4105382231,108,,,,,,,,,,,,,,,
2521559075,10,10,1,0,52,8rfydplrc9ki0sirqi0drcybk,1,20.6,42.1,2023-03-18T15:01:11.904Z,2023-03-21T06:09:03Z,4105376933,94,,4113707607,178,,4105380789,233,6,4105376937,56,Back,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559257,7,1,1,0,55,3ptd7zlc5isrongig0wij2id4,1,66.5,77.5,2023-03-18T15:01:15.244Z,2023-03-21T06:09:11Z,4105377767,141,88.6,4105377759,3,,4105377771,212,14.8,4113707691,178,,4105377761,56,Left,4105377775,213,0.5,4105377763,140,78.6,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559279,8,61,1,0,59,3ptd7zlc5isrongig0wij2id4,0,92.8,95,2023-03-18T15:01:18.584Z,2023-03-21T06:09:20Z,4105377851,56,Left,4113707823,178,,,,,,,,,,,,,,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559269,11,56,1,1,0,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-03-18T15:01:20.134Z,2023-03-21T06:09:24Z,4105377819,56,Back,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559307,9,5,1,1,1,3ptd7zlc5isrongig0wij2id4,0,101.2,89.5,2023-03-18T15:01:20.606Z,2023-03-21T06:09:26Z,4105377983,56,Left,4105377985,346,,4105378069,233,12,,,,,,,,,,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559309,12,5,1,1,1,8rfydplrc9ki0sirqi0drcybk,1,-1.2,10.5,2023-03-18T15:01:20.606Z,2023-03-21T06:09:26Z,4105377993,56,Back,4105377999,346,,4105378017,233,9,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560329,13,1,1,1,28,8rfydplrc9ki0sirqi0drcybk,0,4.2,42.2,2023-03-18T15:01:48.166Z,2023-03-21T06:09:29Z,4105383069,140,51.6,4105383073,212,52.8,4105383067,56,Right,4105383071,141,16.4,4105383065,124,,4105383075,213,5.9,4105383081,74,,4105383077,1,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560287,10,44,1,1,32,3ptd7zlc5isrongig0wij2id4,1,48.3,85.6,2023-03-18T15:01:51.558Z,2023-03-21T07:13:08Z,4105382861,285,,4105382855,56,Back,4105383407,233,14,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560345,14,44,1,1,32,8rfydplrc9ki0sirqi0drcybk,0,51.7,14.4,2023-03-18T15:01:51.559Z,2023-03-21T06:09:32Z,4105383139,56,Right,4105383501,233,10,4105383141,286,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560389,11,1,1,1,32,3ptd7zlc5isrongig0wij2id4,0,48.2,87.7,2023-03-18T15:01:51.613Z,2023-03-21T07:13:08Z,4105383367,213,5.9,4113708005,388,,4105383357,141,72.4,4105383355,140,74.0,4105383351,3,,4105383361,212,29.0,4105383353,56,Center,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560549,15,1,1,1,35,8rfydplrc9ki0sirqi0drcybk,1,24,25.9,2023-03-18T15:01:55.344Z,2023-03-21T06:09:37Z,4105384211,213,2.7,4105384203,140,5.6,4105384199,56,Back,4105384209,212,21.4,4105384207,141,39.4,4113708041,178,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560757,16,1,1,1,38,8rfydplrc9ki0sirqi0drcybk,0,4.4,39.4,2023-03-18T15:01:57.763Z,2023-03-21T06:09:40Z,4105385229,1,,4113708103,178,,4105385225,213,0.0,4105385213,157,,4105385219,140,61.4,4105385221,141,43.0,4105385223,212,59.9,4105385215,56,Center,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560723,12,44,1,1,42,3ptd7zlc5isrongig0wij2id4,1,41.2,61.6,2023-03-18T15:02:01.690Z,2023-03-21T07:13:09Z,4105385069,285,,4105385059,56,Back,4105385475,233,17,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560777,17,44,1,1,42,8rfydplrc9ki0sirqi0drcybk,0,58.8,38.4,2023-03-18T15:02:01.691Z,2023-03-21T06:09:45Z,4105385535,233,12,4105385327,286,,4105385325,56,Center,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560785,13,1,1,1,42,3ptd7zlc5isrongig0wij2id4,0,43.7,66.3,2023-03-18T15:02:01.717Z,2023-03-21T07:13:09Z,4105385397,141,66.9,4105385387,3,,4105385401,212,18.5,4105385391,56,Center,4105385405,213,0.0,4105385393,140,61.3,4113708245,388,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560851,18,1,1,1,44,8rfydplrc9ki0sirqi0drcybk,0,36.4,35.7,2023-03-18T15:02:04.309Z,2023-03-21T06:09:51Z,4113708261,388,,4105385707,212,19.3,4105385709,213,0.6,4105385691,3,,4105385697,56,Center,4105385699,140,51.1,4105385703,141,52.8,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560889,14,49,1,1,45,3ptd7zlc5isrongig0wij2id4,1,55.3,41.8,2023-03-18T15:02:05.463Z,2023-03-21T06:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561151,15,1,1,1,46,3ptd7zlc5isrongig0wij2id4,1,53.9,42.5,2023-03-18T15:02:06.252Z,2023-03-21T06:10:02Z,4105387219,212,23.2,4105387205,56,Back,4113708389,178,,4105387215,141,10.0,4105387211,140,47.1,4105387245,213,4.4,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561231,16,1,1,1,54,3ptd7zlc5isrongig0wij2id4,1,67.2,9.2,2023-03-18T15:02:13.791Z,2023-03-21T06:10:06Z,4113708435,178,,4105387551,56,Right,4105387553,140,81.0,4105387557,212,14.5,4105387559,213,6.2,4105387555,141,8.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561381,17,1,1,1,56,3ptd7zlc5isrongig0wij2id4,1,80.6,9.1,2023-03-18T15:02:15.611Z,2023-03-21T06:10:09Z,4105388359,141,5.2,4105388357,140,88.3,4113708467,178,,4105388355,56,Right,4105388361,212,8.5,4105388363,213,6.0,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561413,18,3,1,1,57,3ptd7zlc5isrongig0wij2id4,0,89.8,10.4,2023-03-18T15:02:16.991Z,2023-03-21T06:10:41Z,4112885431,465,,4105388503,56,Right,4113708793,178,,4105388505,286,,4113144179,233,19,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561395,19,7,1,1,57,8rfydplrc9ki0sirqi0drcybk,1,10.2,89.6,2023-03-18T15:02:17.394Z,2023-03-21T06:10:46Z,4113708867,178,,4105388427,56,Back,4112885287,285,,4113144175,233,18,4112885573,383,,,,,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561421,20,49,1,1,59,8rfydplrc9ki0sirqi0drcybk,1,9.5,89.4,2023-03-18T15:02:18.893Z,2023-03-21T06:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561509,21,1,1,1,59,8rfydplrc9ki0sirqi0drcybk,1,9.5,89.4,2023-03-18T15:02:18.922Z,2023-03-21T06:10:52Z,4105389011,141,94.4,4113708939,178,,4105389001,157,,4105389005,56,Back,4105389021,1,,4105389017,213,0.2,4105389015,212,20.1,4105389009,140,28.4,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561537,22,61,1,2,1,8rfydplrc9ki0sirqi0drcybk,0,29.5,94.4,2023-03-18T15:02:21.362Z,2023-03-21T06:10:58Z,4105389151,56,Back,4113709005,178,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561965,19,5,1,2,2,3ptd7zlc5isrongig0wij2id4,1,65.4,-1.1,2023-03-18T15:02:22.175Z,2023-03-21T06:11:02Z,4105391403,347,,4105391401,56,Right,4105391441,233,23,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561631,23,5,1,2,2,8rfydplrc9ki0sirqi0drcybk,0,34.6,101.1,2023-03-18T15:02:22.175Z,2023-03-21T06:11:03Z,4105389683,347,,4105391517,233,19,4105389681,56,Back,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562033,20,1,1,2,17,3ptd7zlc5isrongig0wij2id4,1,71.3,0,2023-03-18T15:02:36.655Z,2023-03-21T06:11:08Z,4105391745,141,14.3,4105391753,213,1.3,4105391735,107,,4105391741,140,74.4,4105391737,56,Right,4105391751,212,11.6,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562125,21,1,1,2,18,3ptd7zlc5isrongig0wij2id4,1,74.4,14.3,2023-03-18T15:02:37.606Z,2023-03-21T06:11:11Z,4105392217,141,8.3,4105392219,212,11.2,4113709159,178,,4105392215,140,84.3,4105392223,213,5.9,4105392211,56,Right,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562181,22,1,1,2,19,3ptd7zlc5isrongig0wij2id4,0,88.6,7.9,2023-03-18T15:02:39.286Z,2023-03-21T06:11:13Z,4105392539,213,1.3,4105392519,2,,4105392535,212,28.3,4113709189,178,,4112886221,224,,4105392525,56,Center,4105392529,140,95.5,4112886223,20,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,4105392533,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562255,24,52,1,2,21,8rfydplrc9ki0sirqi0drcybk,1,4.9,48.4,2023-03-18T15:02:41.384Z,2023-03-21T06:11:31Z,4113709371,389,,4112886367,376,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562969,25,1,1,2,39,8rfydplrc9ki0sirqi0drcybk,0,13.3,45.2,2023-03-18T15:02:58.722Z,2023-03-21T06:11:38Z,4105396673,140,64.1,4105396669,199,,4105396671,56,Right,4105396675,141,12.3,4105396677,212,57.8,4105396681,1,,4105396679,213,5.9,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562943,23,44,1,2,42,3ptd7zlc5isrongig0wij2id4,1,38.8,89,2023-03-18T15:03:02.268Z,2023-03-21T07:13:10Z,4105396795,233,26,4105396553,56,Back,4105396555,285,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562983,26,44,1,2,42,8rfydplrc9ki0sirqi0drcybk,0,61.2,11,2023-03-18T15:03:02.269Z,2023-03-21T06:11:44Z,4105396747,56,Right,4105396749,286,,4105396929,233,23,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563003,24,1,1,2,42,3ptd7zlc5isrongig0wij2id4,0,38.2,91.1,2023-03-18T15:03:02.323Z,2023-03-21T07:13:10Z,4105396847,212,2.1,4105396839,140,40.2,4105396851,213,0,4105396837,56,Back,4105396835,3,,4113709711,388,,4105396843,141,91.1,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522971705,741,61,1,2,42,8rfydplrc9ki0sirqi0drcybk,1,62.4,8.9,2023-03-18T15:03:02.378Z,2023-03-21T06:12:03Z,4113709803,388,,4113709801,15,,4112887203,56,Right,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563025,25,49,1,2,43,3ptd7zlc5isrongig0wij2id4,1,46.8,80.6,2023-03-18T15:03:03.145Z,2023-03-21T06:12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563095,26,1,1,2,44,3ptd7zlc5isrongig0wij2id4,1,46.8,80.6,2023-03-18T15:03:04.002Z,2023-03-21T06:12:16Z,4105397263,141,87.8,4105397261,140,36.0,4113710043,178,,4105397265,212,12.4,4105397259,56,Back,4105397269,213,2.7,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563139,27,1,1,2,45,3ptd7zlc5isrongig0wij2id4,0,33.9,90.7,2023-03-18T15:03:05.274Z,2023-03-21T06:12:19Z,4105397461,140,48.6,4105397463,141,82.0,4105397467,212,16.5,4105397449,155,,4113710093,178,,4105397471,213,5.9,4105397455,56,Back,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563147,27,49,1,2,47,8rfydplrc9ki0sirqi0drcybk,1,57.8,31.6,2023-03-18T15:03:06.684Z,2023-03-21T06:12:24Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563205,28,1,1,2,48,8rfydplrc9ki0sirqi0drcybk,1,56.6,32.7,2023-03-18T15:03:07.688Z,2023-03-21T06:12:28Z,4105397777,56,Center,4105397779,140,64.2,4105397781,141,29.7,4105397785,212,8.2,4113710221,178,,4105397787,213,6.0,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
