id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/15/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2533675191,162,61,1,22,15,5qwskbjpa17fvmtuu5qijy7cz,0,29.5,12.4,2023-04-15T14:22:28.500Z,2023-04-18T09:44:31Z,4199807769,178,,4190513903,56,Back,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533675409,196,4,1,22,16,8rfydplrc9ki0sirqi0drcybk,1,83.8,89.6,2023-04-15T14:22:29.412Z,2023-04-18T09:44:56Z,4190515083,56,Left,4190515081,295,,4190515085,152,,4190515079,13,,4190515109,233,163,4190515087,286,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533675393,163,4,1,22,16,5qwskbjpa17fvmtuu5qijy7cz,0,16.2,10.4,2023-04-15T14:22:29.413Z,2023-04-18T09:44:55Z,4190514995,285,,4190514987,13,,4199808649,178,,4190514993,152,,4190515147,233,196,4190514989,295,,4190514991,56,Back,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533675401,195,43,1,22,17,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-15T14:22:30.202Z,2023-04-17T13:37:06Z,4190515225,233,162,4198454743,144,7,4190515041,286,0,4190515037,56,Left,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533676315,197,1,1,22,48,8rfydplrc9ki0sirqi0drcybk,0,68.4,94.6,2023-04-15T14:23:01.803Z,2023-04-18T09:45:01Z,4190519921,5,,4190519935,213,5.2,4190519929,140,82.1,4190519927,56,Center,4190519931,141,55.0,4190519925,152,,4198457277,20,,4190519923,155,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,4198457275,223,,4190519933,212,4198456815,2,,4199808879,178,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535438359,737,67,1,22,49,5qwskbjpa17fvmtuu5qijy7cz,1,20,40.7,2023-04-15T14:23:03.057Z,2023-04-18T12:49:10Z,4199851145,233,864,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535438355,864,67,1,22,49,8rfydplrc9ki0sirqi0drcybk,0,80,59.3,2023-04-15T14:23:03.058Z,2023-04-18T10:08:08Z,4199851157,233,737,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535178793,673,12,1,22,50,5qwskbjpa17fvmtuu5qijy7cz,1,18.1,42.5,2023-04-15T14:23:03.101Z,2023-04-18T12:49:11Z,4199809251,178,,4198456759,213,0.8,4198456753,140,18.8,4198456751,56,Back,4198456755,141,43.7,4198456757,212,1.1,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535179123,766,61,1,22,50,8rfydplrc9ki0sirqi0drcybk,1,81.1,55,2023-04-15T14:23:03.132Z,2023-04-18T09:45:19Z,4198458565,56,Center,4199809629,178,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533676431,198,13,1,22,51,8rfydplrc9ki0sirqi0drcybk,1,75.5,60.4,2023-04-15T14:23:04.362Z,2023-04-18T09:45:27Z,4190523259,75,,4190520513,18,,4190521483,72,,4190523271,230,98.1,4198459975,29,,4190523263,103,9.7,4198459977,55,766,4199809893,178,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,4190523273,231,51.1,4190523265,215,4190523267,328,,4190521479,24,4190523261,102,4190520515,56,,,,,,,,,,,,,,,Center,,,,,,,,,12.1,,,,
2533676459,164,5,1,22,53,5qwskbjpa17fvmtuu5qijy7cz,1,-0.9,81.5,2023-04-15T14:23:06.989Z,2023-04-18T09:45:34Z,4190520691,346,,4190520689,56,Back,4190520769,233,199,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533676455,199,5,1,22,53,8rfydplrc9ki0sirqi0drcybk,0,100.9,18.5,2023-04-15T14:23:06.989Z,2023-04-18T09:45:35Z,4190520817,233,164,4190520671,346,,4190520669,56,Right,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677625,165,1,1,23,20,5qwskbjpa17fvmtuu5qijy7cz,1,4.3,41.6,2023-04-15T14:23:33.983Z,2023-04-18T09:45:47Z,4190526901,1,,4190526899,213,6.1,4190526891,56,Center,4190526895,141,22.2,4190526905,74,,4190526897,212,60.6,4190526893,140,60.6,4190526889,155,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,4190526885,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677639,166,44,1,23,24,5qwskbjpa17fvmtuu5qijy7cz,1,66,16.3,2023-04-15T14:23:37.556Z,2023-04-18T12:49:11Z,4190527053,233,200,4190526981,286,,4190526979,56,Right,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677631,200,44,1,23,24,8rfydplrc9ki0sirqi0drcybk,0,34,83.7,2023-04-15T14:23:37.557Z,2023-04-18T09:45:51Z,4190526933,56,Back,4190526935,285,,4190527077,233,166,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677673,167,1,1,23,24,5qwskbjpa17fvmtuu5qijy7cz,0,65.2,14.3,2023-04-15T14:23:37.582Z,2023-04-18T12:49:12Z,4190527141,56,Center,4199810759,388,,4190527149,213,2.4,4190527143,140,58.1,4190527147,212,10.4,4190527145,141,25.0,4190527139,3,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677691,201,44,1,23,26,8rfydplrc9ki0sirqi0drcybk,1,43.5,70.4,2023-04-15T14:23:39.746Z,2023-04-18T12:49:12Z,4190527459,233,168,4190527189,56,Back,4190527191,285,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677699,168,44,1,23,26,5qwskbjpa17fvmtuu5qijy7cz,0,56.5,29.6,2023-04-15T14:23:39.747Z,2023-04-18T09:45:57Z,4190527225,56,Center,4190527577,233,201,4190527227,286,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677753,202,1,1,23,26,8rfydplrc9ki0sirqi0drcybk,1,40.5,75,2023-04-15T14:23:39.778Z,2023-04-18T12:49:12Z,4190527491,140,33.0,4190527497,213,2.1,4190527495,212,16.1,4199811105,178,,4190527489,56,Back,4190527493,141,95.6,4190527487,3,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677773,203,49,1,23,28,8rfydplrc9ki0sirqi0drcybk,1,36.5,96,2023-04-15T14:23:41.316Z,2023-04-18T09:46:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677781,204,1,1,23,29,8rfydplrc9ki0sirqi0drcybk,0,34.8,95.8,2023-04-15T14:23:42.460Z,2023-04-18T09:46:12Z,4190527677,56,Back,4190527689,212,3.3,4190527797,286,,4190527693,213,3.6,4190527681,140,32.0,4199811527,178,,4190527685,141,93.6,4190527791,233,169,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,4190527789,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677793,169,74,1,23,29,5qwskbjpa17fvmtuu5qijy7cz,1,68.8,6,2023-04-15T14:23:42.755Z,2023-04-18T09:46:19Z,4190527735,56,Right,4190527811,233,204,4190527737,285,,4199811729,178,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677857,205,1,1,23,31,8rfydplrc9ki0sirqi0drcybk,1,35.9,88.6,2023-04-15T14:23:44.994Z,2023-04-18T09:46:24Z,4190528059,141,72.1,4190528061,212,11.6,4190528055,56,Back,4190528057,140,38.7,4199811889,178,,4190528063,213,5.0,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677911,206,1,1,23,33,8rfydplrc9ki0sirqi0drcybk,1,39.9,75.6,2023-04-15T14:23:46.404Z,2023-04-18T09:46:28Z,4199812035,178,,4190528395,140,27.2,4190528401,213,3.6,4190528397,141,64.7,4190528393,56,Back,4190528399,212,15.3,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678173,207,1,1,23,34,8rfydplrc9ki0sirqi0drcybk,1,28.8,53,2023-04-15T14:23:47.666Z,2023-04-18T09:46:32Z,4190529803,212,26.5,4190529797,56,Back,4199812189,178,,4190529799,140,43.0,4190529801,141,20.7,4190529807,213,5.3,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678217,208,50,1,23,41,8rfydplrc9ki0sirqi0drcybk,1,74.2,25.8,2023-04-15T14:23:54.259Z,2023-04-18T09:46:37Z,4190530043,286,,4190530041,56,Center,4190530119,233,170,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678201,170,7,1,23,41,5qwskbjpa17fvmtuu5qijy7cz,0,25.8,74.2,2023-04-15T14:23:54.365Z,2023-04-18T09:47:05Z,4190529993,56,Back,4199813177,389,,4198463225,385,,4190530071,233,208,4190529995,285,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678245,209,61,1,23,41,8rfydplrc9ki0sirqi0drcybk,0,73.2,19.2,2023-04-15T14:23:54.734Z,2023-04-18T09:47:14Z,4190530171,56,Right,4199813361,178,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678305,171,5,1,23,44,5qwskbjpa17fvmtuu5qijy7cz,1,-1.4,72.6,2023-04-15T14:23:57.544Z,2023-04-18T09:47:19Z,4190530641,233,211,4190530481,56,Back,4190530483,346,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678323,211,5,1,23,44,8rfydplrc9ki0sirqi0drcybk,0,101.4,27.4,2023-04-15T14:23:57.544Z,2023-04-18T09:47:19Z,4190530587,346,,4190530743,233,171,4190530585,56,Center,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678297,210,43,1,23,45,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-15T14:23:58.564Z,2023-04-15T14:24:01Z,4190530895,144,61,4190530461,56,Right,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679371,172,1,1,24,13,5qwskbjpa17fvmtuu5qijy7cz,0,4.1,40.8,2023-04-15T14:24:26.266Z,2023-04-18T09:47:25Z,4190536231,56,Center,4190536239,213,0.2,4190536233,140,65.4,4190536241,1,,4190536229,124,,4190536237,212,65.1,4190536235,141,55.5,4190536243,74,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679433,212,1,1,24,16,8rfydplrc9ki0sirqi0drcybk,0,35.2,46.2,2023-04-15T14:24:29.519Z,2023-04-18T09:47:29Z,4190536627,140,60.5,4190536633,213,5.8,4199813979,388,,4190536631,212,30.4,4190536625,56,Center,4190536629,141,24.6,4190536623,3,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679531,173,61,1,24,18,5qwskbjpa17fvmtuu5qijy7cz,0,37,74.8,2023-04-15T14:24:31.451Z,2023-04-18T09:47:39Z,4190537215,56,Back,4199814211,178,,4199814209,15,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679541,174,5,1,24,22,5qwskbjpa17fvmtuu5qijy7cz,0,27.2,101.4,2023-04-15T14:24:35.448Z,2023-04-18T09:47:45Z,4190539235,233,213,4190537295,56,Back,4190537297,347,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679861,213,5,1,24,22,8rfydplrc9ki0sirqi0drcybk,1,72.8,-1.4,2023-04-15T14:24:35.448Z,2023-04-18T09:47:45Z,4190539139,347,,4190539137,56,Right,4190539189,233,174,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533679993,214,1,1,24,32,8rfydplrc9ki0sirqi0drcybk,1,71.2,0,2023-04-15T14:24:45.820Z,2023-04-18T09:47:53Z,4190539879,141,28.1,4190539873,107,,4190539877,140,65.0,4190539883,213,1.9,4190539881,212,21.3,4190539875,56,Center,4198467247,1,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680037,215,1,1,24,37,8rfydplrc9ki0sirqi0drcybk,1,64.2,47.2,2023-04-15T14:24:50.494Z,2023-04-18T09:47:57Z,4190540115,140,54.1,4199814801,178,,4190540123,212,16.0,4190540125,213,2.3,4190540119,141,64.9,4190540113,56,Center,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680179,216,1,1,24,41,8rfydplrc9ki0sirqi0drcybk,1,63.6,58.2,2023-04-15T14:24:54.129Z,2023-04-18T09:48:02Z,4190540851,140,87.9,4190540853,141,24.4,4190540847,155,,4199814977,178,,4190540859,1,,4190540849,56,Center,4190540857,213,5.5,4190540855,212,34.3,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680215,217,1,1,24,44,8rfydplrc9ki0sirqi0drcybk,1,91.7,23.1,2023-04-15T14:24:57.130Z,2023-04-18T09:48:13Z,4190541077,140,93.6,4190541083,213,1.4,4190541081,212,11.4,4199815309,178,,4190541067,3,,4190541079,141,39.6,4190541073,56,Center,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680245,218,1,1,24,45,8rfydplrc9ki0sirqi0drcybk,0,93.2,39,2023-04-15T14:24:58.383Z,2023-04-18T09:48:17Z,4190541271,213,1.5,4190541517,233,175,4199815423,178,,4190541263,56,Center,4190541267,141,41.9,4190541265,140,93.3,4190541525,286,,4190541513,236,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,4190541269,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680277,175,74,1,24,45,5qwskbjpa17fvmtuu5qijy7cz,1,6,58.1,2023-04-15T14:24:58.501Z,2023-04-18T09:48:25Z,4199815735,21,,4190541441,56,Back,4199815737,178,,4190541445,285,,4190541563,233,218,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680389,176,12,1,24,46,5qwskbjpa17fvmtuu5qijy7cz,1,7,58.1,2023-04-15T14:24:59.787Z,2023-04-18T09:48:32Z,4190542155,212,46.8,4190542375,167,,4190542149,140,41.3,4190542159,213,0.7,4190542147,56,Back,4190542151,141,100.0,4199815939,178,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680419,177,5,1,24,51,5qwskbjpa17fvmtuu5qijy7cz,0,39.9,102,2023-04-15T14:25:04.208Z,2023-04-18T09:48:34Z,4190542313,347,,4190542311,56,Back,4190543829,233,219,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533680649,219,5,1,24,51,8rfydplrc9ki0sirqi0drcybk,1,60.1,-2,2023-04-15T14:25:04.208Z,2023-04-18T09:48:34Z,4190543651,56,Right,4190543767,233,177,4190543653,347,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681129,220,1,1,25,9,8rfydplrc9ki0sirqi0drcybk,1,74.9,0,2023-04-15T14:25:23.034Z,2023-04-18T09:48:36Z,4190546245,141,25.4,4190546239,107,,4190546247,212,19.2,4190546249,213,1.3,4190546243,140,80.1,4190546241,56,Center,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535181131,767,1,1,25,11,8rfydplrc9ki0sirqi0drcybk,0,78.3,24.8,2023-04-15T14:25:24.237Z,2023-04-18T09:48:40Z,4199816281,178,,4198469779,140,89.4,4198469785,213,5.9,4198469781,141,17.3,4198469783,212,12.7,4198469777,56,Right,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681167,178,49,1,25,13,5qwskbjpa17fvmtuu5qijy7cz,1,12.4,82.6,2023-04-15T14:25:26.112Z,2023-04-18T09:48:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681395,179,1,1,25,16,5qwskbjpa17fvmtuu5qijy7cz,0,19.2,96.9,2023-04-15T14:25:29.342Z,2023-04-18T09:48:51Z,4190547637,141,66.2,4190547641,213,5.9,4199816649,178,,4190547635,140,73.9,4190547631,155,,4190547645,1,,4190547639,212,61.1,4190547633,56,Center,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681399,221,49,1,25,21,8rfydplrc9ki0sirqi0drcybk,1,25.5,32.6,2023-04-15T14:25:34.977Z,2023-04-18T09:49:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681477,222,1,1,25,21,8rfydplrc9ki0sirqi0drcybk,1,25.2,35.1,2023-04-15T14:25:35.010Z,2023-04-18T09:49:04Z,4199817307,388,,4190548035,141,47.0,4190548037,212,22.9,4190548039,213,2.8,4190548033,140,4.8,4190548031,56,Back,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681649,223,1,1,25,23,8rfydplrc9ki0sirqi0drcybk,1,4.7,46,2023-04-15T14:25:36.930Z,2023-04-18T09:49:07Z,4199817451,178,,4190549039,141,5.4,4190549041,212,32.0,4190549037,140,20.1,4190549043,213,5.2,4190549035,56,Back,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681725,224,1,1,25,28,8rfydplrc9ki0sirqi0drcybk,1,19.5,4.8,2023-04-15T14:25:41.966Z,2023-04-18T09:49:11Z,4190549505,212,27.2,4190549499,56,Back,4190549507,213,0.0,4190549497,155,,4190549503,141,6.2,4199817561,178,,4190549501,140,45.4,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681733,225,61,1,25,31,8rfydplrc9ki0sirqi0drcybk,0,45.9,8.3,2023-04-15T14:25:44.138Z,2023-04-18T09:49:19Z,4190549543,56,Back,4199817811,178,,4199817809,21,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535181371,674,49,1,25,32,5qwskbjpa17fvmtuu5qijy7cz,1,59,89.3,2023-04-15T14:25:45.458Z,2023-04-18T09:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681749,180,1,1,25,32,5qwskbjpa17fvmtuu5qijy7cz,0,56.3,90.1,2023-04-15T14:25:45.503Z,2023-04-18T09:49:24Z,4190549623,140,65.0,4190549629,212,10.1,4190549621,56,Left,4190549625,141,83.9,4190549633,213,5.9,4199817971,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681891,226,61,1,25,32,8rfydplrc9ki0sirqi0drcybk,1,38.2,12.8,2023-04-15T14:25:45.950Z,2023-04-18T09:49:31Z,4190550405,56,Back,4199818143,178,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681903,227,50,1,25,34,8rfydplrc9ki0sirqi0drcybk,1,45.4,9.5,2023-04-15T14:25:47.974Z,2023-04-18T09:49:38Z,4190550491,286,,4190550489,56,Back,4190550657,233,181,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681877,181,7,1,25,35,5qwskbjpa17fvmtuu5qijy7cz,0,54.6,90.5,2023-04-15T14:25:48.247Z,2023-04-18T09:49:41Z,4199818379,178,,4198471805,385,,4190550553,233,227,4190550305,56,Left,4190550307,285,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535181521,768,49,1,25,36,8rfydplrc9ki0sirqi0drcybk,1,40.4,6.6,2023-04-15T14:25:49.756Z,2023-04-18T09:49:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681931,228,1,1,25,36,8rfydplrc9ki0sirqi0drcybk,0,39.6,4.2,2023-04-15T14:25:49.800Z,2023-04-18T09:50:09Z,4190550597,56,Back,4190550601,141,4.2,4190550819,236,,4190550599,140,41.2,4190550605,213,0,4190550603,212,1.7,4190550821,233,182,4190550825,286,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,4199818821,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681951,182,74,1,25,36,5qwskbjpa17fvmtuu5qijy7cz,1,59.8,95,2023-04-15T14:25:49.832Z,2023-04-18T09:50:03Z,4190550911,233,228,4190550711,56,Left,4190550713,285,,4199818975,178,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533681971,183,5,1,25,38,5qwskbjpa17fvmtuu5qijy7cz,0,63.6,101.8,2023-04-15T14:25:51.236Z,2023-04-18T09:51:10Z,4190550843,56,Left,4190550845,347,,4190591323,233,229,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533682479,229,5,1,25,38,8rfydplrc9ki0sirqi0drcybk,1,36.4,-1.8,2023-04-15T14:25:51.236Z,2023-04-18T09:51:10Z,4190553589,56,Back,4190553591,347,,4190591287,233,183,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
