id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2493307557,376,1,1,0,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,47.8,12,2022-12-26T15:02:11.410Z,2022-12-28T11:27:52Z,3956481153,140,36.4,3956481159,213,3.5,3958391413,178,,3956481151,56,Back,3956481155,141,5.0,3956481157,212,12.9,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237349,5,49,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,43.1,12.5,2022-12-26T15:02:12.344Z,2022-12-28T11:27:56Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237373,6,1,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,43.1,12.5,2022-12-26T15:02:12.356Z,2022-12-28T11:28:03Z,3956103453,140,42.3,3956103459,213,4.5,3958391545,178,,3956103451,56,Back,3956103457,212,3.4,3956103455,141,7.6,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237405,7,1,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,42.3,7.6,2022-12-26T15:02:13.011Z,2022-12-28T11:28:10Z,3956103633,233,7,3956103599,140,47.4,3956103605,213,0.7,3956103601,141,14.7,3956103637,286,,3956103597,56,Back,3956103603,212,7.2,3958391621,178,,dqgptypyedqzff38kn24en3s9,D. Love,3956103631,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237365,7,74,1,0,12,ejm092fnt9zoxbpuklzd52ji8,1,53,92.7,2022-12-26T15:02:13.128Z,2022-12-28T11:28:16Z,3956103399,285,,3958391673,178,,3956103661,233,7,3956103395,56,Left,3958391671,21,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237401,8,49,1,0,14,ejm092fnt9zoxbpuklzd52ji8,1,55.5,92.3,2022-12-26T15:02:14.280Z,2022-12-28T11:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493678477,982,83,1,0,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.6,9.9,2022-12-26T15:02:14.934Z,2022-12-28T12:11:51Z,3958428823,399,83307,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237479,9,1,1,0,15,ejm092fnt9zoxbpuklzd52ji8,1,62.3,93.3,2022-12-26T15:02:15.862Z,2022-12-28T11:28:25Z,3956104029,140,53.5,3956104033,212,9.4,3958391773,178,,3956104027,56,Left,3956104035,213,2.9,3956104031,141,96.0,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237471,8,45,1,0,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,41.2,4.6,2022-12-26T15:02:17.317Z,2022-12-28T11:28:31Z,3956103973,56,Back,3956103975,285,,3956481827,233,10,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237483,10,3,1,0,17,ejm092fnt9zoxbpuklzd52ji8,1,58.8,95.4,2022-12-26T15:02:17.317Z,2022-12-28T11:28:30Z,3956104043,56,Left,3956104119,233,8,3958391837,178,,3957719285,464,,3956104045,286,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237533,11,1,1,0,18,ejm092fnt9zoxbpuklzd52ji8,1,57.5,96.3,2022-12-26T15:02:18.766Z,2022-12-28T11:28:36Z,3956104301,212,5.6,3956104297,141,88.6,3958391921,178,,3956104289,56,Left,3956104293,140,55.7,3956104303,213,4.4,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493678661,1117,67,1,0,19,ejm092fnt9zoxbpuklzd52ji8,1,54.6,88,2022-12-26T15:02:19.447Z,2022-12-28T13:15:17Z,3958429719,233,997,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493678659,997,67,1,0,19,8xeuwzxnm7hdlbjjuezgfkz3w,0,45.4,12,2022-12-26T15:02:19.448Z,2022-12-28T12:13:14Z,3958429723,233,1117,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493678747,999,43,1,0,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-26T15:02:19.871Z,2022-12-29T04:53:41Z,3958430155,399,83307,3959182053,144,83,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237545,12,1,1,0,20,ejm092fnt9zoxbpuklzd52ji8,0,55.5,88.4,2022-12-26T15:02:20.653Z,2022-12-28T11:28:43Z,3956104347,212,12.5,3956104345,141,89.6,3958391993,178,,3956104341,56,Left,3956104349,213,0.1,3956104343,140,67.4,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237553,9,49,1,0,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.7,9.5,2022-12-26T15:02:23.047Z,2022-12-28T11:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237619,10,1,1,0,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.7,9.5,2022-12-26T15:02:23.079Z,2022-12-28T11:28:53Z,3956104653,212,21.6,3956104649,140,5.9,3956104647,56,Back,3956104651,141,33.0,3958392125,178,,3956104655,213,2.3,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237721,11,1,1,0,24,8xeuwzxnm7hdlbjjuezgfkz3w,0,5.8,33,2022-12-26T15:02:25.130Z,2022-12-28T11:28:56Z,3956105241,140,56.9,3956105237,157,,3956105245,212,53.7,3958392183,178,,3956105247,213,6.3,3956105243,141,31.6,3956105249,1,,3956105239,56,Center,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493543131,853,44,1,0,28,ejm092fnt9zoxbpuklzd52ji8,1,44.8,66.9,2022-12-26T15:02:28.597Z,2022-12-29T06:50:12Z,3957998215,233,762,3957720067,56,Back,3957720069,285,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493543133,762,44,1,0,28,8xeuwzxnm7hdlbjjuezgfkz3w,0,55.2,33.1,2022-12-26T15:02:28.598Z,2022-12-29T06:50:12Z,3957998219,233,853,3957720071,56,Center,3957720073,286,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237747,13,1,1,0,28,ejm092fnt9zoxbpuklzd52ji8,0,42.5,66.6,2022-12-26T15:02:28.647Z,2022-12-29T06:50:15Z,3956105383,140,59.2,3956105389,213,0.1,3958392355,388,,3956105381,56,Center,3956105385,141,70.2,3956105379,3,,3956105387,212,17.7,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237807,12,61,1,0,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.9,34.3,2022-12-26T15:02:30.062Z,2022-12-28T12:15:08Z,3958392489,178,,3956105655,56,Back,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237873,13,1,1,0,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,42.6,7.1,2022-12-26T15:02:32.611Z,2022-12-28T11:29:34Z,3956105977,140,54.3,3956105975,56,Right,3956105983,213,0.4,3956105979,141,14.6,3958392773,178,,3956105981,212,13.3,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237877,14,49,1,0,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.2,25.2,2022-12-26T15:02:33.567Z,2022-12-28T11:29:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239473,32,50,1,0,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,68.8,30.2,2022-12-26T15:02:34.943Z,2022-12-28T11:29:56Z,3956117929,233,35,3956113963,56,Center,3956113965,286,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239871,35,7,1,0,35,ejm092fnt9zoxbpuklzd52ji8,1,31.2,69.8,2022-12-26T15:02:36.156Z,2022-12-28T11:30:38Z,3956117911,233,32,3957720461,384,,3956116239,285,,3956116237,56,Back,3958393465,178,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237965,15,43,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-26T15:02:36.510Z,2022-12-29T06:56:00Z,3956106415,56,Right,3956106417,140,73.8,3956106423,213,5.1,3958395301,178,0,3959219539,144,1,3956106421,212,14.7,3956106419,141,6.5,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237989,16,1,1,0,39,8xeuwzxnm7hdlbjjuezgfkz3w,0,73.8,6.5,2022-12-26T15:02:39.639Z,2022-12-28T11:30:49Z,3956106539,56,Center,3957720711,20,,3956106543,141,39.5,3956106547,213,1.0,3956106537,155,,3957720709,224,,3956106535,2,,3958393585,178,,dqgptypyedqzff38kn24en3s9,D. Love,3956106545,212,26.9,3956106541,140,87.9,,,,,,,,,,,,,,,,,,,,,,,
2493238015,14,8,1,0,40,ejm092fnt9zoxbpuklzd52ji8,1,13.4,73.2,2022-12-26T15:02:40.602Z,2022-12-28T11:33:46Z,3958395677,178,,3956106655,56,Back,3957720947,384,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238053,16,1,1,0,42,ejm092fnt9zoxbpuklzd52ji8,0,19.5,74.7,2022-12-26T15:02:42.246Z,2022-12-28T11:33:53Z,3956106839,140,26.1,3956106843,212,11.1,3956106845,213,5.4,3956106837,56,Back,3956106841,141,62.0,3957721257,3,,3958395757,178,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238027,15,43,1,0,43,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-26T15:02:43.659Z,2022-12-27T12:30:11Z,3956106723,56,Back,3957721031,144,8,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238161,17,43,1,0,44,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-26T15:02:44.885Z,2022-12-26T15:12:43Z,3956107381,140,25.3,3956181191,144,1,3956107385,141,62.3,3956107387,212,0.9,3956107377,56,Back,3956107389,213,2.9,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238169,17,1,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,76.9,49.9,2022-12-26T15:02:45.437Z,2022-12-28T11:33:56Z,3956107427,141,45.2,3956107431,212,9.0,3958395809,178,,3956107417,56,Center,3956107423,140,84.9,3956107433,213,5.9,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238177,18,61,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,0,84.9,45.2,2022-12-26T15:02:46.087Z,2022-12-28T11:34:08Z,3956107465,56,Center,3958395937,178,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238173,18,49,1,0,46,ejm092fnt9zoxbpuklzd52ji8,1,14.9,70.5,2022-12-26T15:02:47.061Z,2022-12-28T11:34:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493679307,1182,67,1,0,46,ejm092fnt9zoxbpuklzd52ji8,1,17.8,58.3,2022-12-26T15:02:47.086Z,2022-12-28T13:15:19Z,3958432765,233,1025,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493679303,1025,67,1,0,46,8xeuwzxnm7hdlbjjuezgfkz3w,0,82.2,41.7,2022-12-26T15:02:47.087Z,2022-12-28T12:17:52Z,3958432769,233,1182,,,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238199,19,1,1,0,48,ejm092fnt9zoxbpuklzd52ji8,0,28.8,75.2,2022-12-26T15:02:49.096Z,2022-12-28T11:34:22Z,3956107563,212,1.0,3957721605,286,,3956107559,140,29.5,3958396121,178,,3957721603,236,,3957998435,233,763,3956107565,213,5.5,3956107557,56,Back,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,3956107561,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2493543555,763,74,1,0,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,69.3,29.7,2022-12-26T15:02:49.152Z,2022-12-28T11:34:27Z,3957721547,285,,3957721545,56,Center,3957998439,233,19,3958396201,178,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238263,19,49,1,0,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,74.9,29.5,2022-12-26T15:02:49.897Z,2022-12-28T11:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238303,20,1,1,0,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,74.9,29.5,2022-12-26T15:02:50.567Z,2022-12-28T11:34:38Z,3956108071,56,Center,3956108075,141,29.7,3956108077,212,3.7,3956108073,140,78.4,3956108079,213,0.0,3958396283,178,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238307,21,1,1,0,51,8xeuwzxnm7hdlbjjuezgfkz3w,0,80.2,26.8,2022-12-26T15:02:51.997Z,2022-12-28T11:34:43Z,3957998443,233,20,3957722257,286,,3957722255,236,,3957722187,212,0.6,3957722185,141,26.2,3957722183,140,80.6,3957722189,213,5.5,3958396337,178,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,3956108093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238317,20,74,1,0,51,ejm092fnt9zoxbpuklzd52ji8,1,18.1,72,2022-12-26T15:02:52Z,2022-12-28T11:34:48Z,3956108141,56,Back,3958396367,178,,3957998451,233,21,3956108143,285,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238327,21,49,1,0,53,ejm092fnt9zoxbpuklzd52ji8,1,28.6,85.9,2022-12-26T15:02:53.762Z,2022-12-28T11:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238443,22,3,1,0,54,ejm092fnt9zoxbpuklzd52ji8,1,27.4,87,2022-12-26T15:02:54.357Z,2022-12-28T11:35:00Z,3956108715,56,Back,3956108753,233,23,3957722891,464,,3958396517,178,,3956108719,285,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238391,23,45,1,0,54,8xeuwzxnm7hdlbjjuezgfkz3w,0,72.6,13,2022-12-26T15:02:54.357Z,2022-12-28T11:35:00Z,3956108787,233,22,3956108465,56,Right,3956108467,286,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238361,22,43,1,0,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-26T15:02:56.683Z,2022-12-26T15:02:59Z,3956108351,56,Right,3956108623,144,8,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238525,23,1,1,0,58,ejm092fnt9zoxbpuklzd52ji8,0,42.8,93.3,2022-12-26T15:02:58.289Z,2022-12-28T11:35:03Z,3956109143,213,5.6,3956109133,155,,3956109139,141,46.0,3956109141,212,50.7,3956109145,1,,3956109137,140,80.1,3956109135,56,Center,3958396555,178,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238545,24,49,1,1,2,8xeuwzxnm7hdlbjjuezgfkz3w,1,23.9,46.7,2022-12-26T15:03:02.314Z,2022-12-28T11:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239169,25,1,1,1,3,8xeuwzxnm7hdlbjjuezgfkz3w,0,26,46.3,2022-12-26T15:03:03.803Z,2022-12-28T11:35:15Z,3958396687,178,,3956112383,212,62.1,3956112377,56,Right,3956112375,157,,3956112381,141,0.8,3956112385,213,5.8,3956112387,1,,3956112379,140,77.3,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238769,24,49,1,1,11,ejm092fnt9zoxbpuklzd52ji8,1,16.8,95.9,2022-12-26T15:03:11.360Z,2022-12-28T11:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
