id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2516984601,198,13,1,23,29,8rfydplrc9ki0sirqi0drcybk,1,90.3,49.7,2023-03-07T20:09:34.922Z,2023-03-10T09:28:05Z,4081197575,55,197,4081197579,102,67.9,4084093865,108,,4081197581,103,20.8,4081195405,17,,4081197585,231,51.1,4081195749,20,,4081197571,29,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,4081195407,56,Center,4081197569,73,,4084093863,120,,,4081197573,154,4081195747,25,4085071385,388,,4084093867,328,4081197583,230,98.0,,,,,,,,,,,,,,,
2516984629,188,5,1,23,31,jv3jh5m5t7qy5t37vwwmnj16,1,-0.6,35.4,2023-03-07T20:09:36.759Z,2023-03-10T09:28:09Z,4081195541,56,Back,4081195543,346,,4081195631,233,199,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984637,199,5,1,23,31,8rfydplrc9ki0sirqi0drcybk,0,100.6,64.6,2023-03-07T20:09:36.759Z,2023-03-10T09:28:09Z,4081195565,56,Center,4081195657,233,188,4081195567,346,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984991,189,1,1,24,1,jv3jh5m5t7qy5t37vwwmnj16,0,4.8,46.9,2023-03-07T20:10:06.866Z,2023-03-10T09:28:16Z,4081197793,140,59.8,4081197797,212,58.8,4081197801,1,,4081197795,141,30.7,4081197799,213,6.1,4081197791,56,Center,4081197787,124,,4081197803,74,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4081197789,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517536663,816,44,1,24,5,8rfydplrc9ki0sirqi0drcybk,1,41,79,2023-03-07T20:10:10.553Z,2023-03-10T10:15:43Z,4084093993,285,,4084093991,56,Back,4084153821,233,701,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517536669,701,44,1,24,5,jv3jh5m5t7qy5t37vwwmnj16,0,59,21,2023-03-07T20:10:10.554Z,2023-03-10T09:28:21Z,4084094013,56,Right,4084094015,286,,4084153827,233,816,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985007,200,1,1,24,5,8rfydplrc9ki0sirqi0drcybk,0,42.6,74.1,2023-03-07T20:10:10.578Z,2023-03-10T10:15:43Z,4085072059,388,,4081197893,213,5.7,4081197885,56,Center,4081197889,141,59.6,4081197891,212,17.2,4081197887,140,56.0,4081197883,3,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985031,190,1,1,24,6,jv3jh5m5t7qy5t37vwwmnj16,1,42.5,34.2,2023-03-07T20:10:12.034Z,2023-03-10T09:29:56Z,4081198055,56,Center,4081198059,141,47.2,4081198063,212,17.8,4081198067,213,0.5,4085072123,178,,4081198057,140,57.2,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985037,191,61,1,24,7,jv3jh5m5t7qy5t37vwwmnj16,0,57.2,47.2,2023-03-07T20:10:13.068Z,2023-03-10T09:30:04Z,4081198083,56,Center,4085072179,178,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985043,201,49,1,24,9,8rfydplrc9ki0sirqi0drcybk,1,39.1,60.3,2023-03-07T20:10:14.289Z,2023-03-10T09:30:08Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985081,202,1,1,24,9,8rfydplrc9ki0sirqi0drcybk,1,39.1,60.3,2023-03-07T20:10:15.175Z,2023-03-10T09:30:12Z,4081198333,212,19.7,4081198329,141,31.9,4081198325,56,Back,4081198327,140,35.6,4085072231,178,,4081198335,213,4.5,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985139,203,1,1,24,13,8rfydplrc9ki0sirqi0drcybk,1,36.7,24.1,2023-03-07T20:10:18.639Z,2023-03-10T09:30:18Z,4081198647,212,31.9,4081198643,140,65.6,4081198645,141,38.5,4081198649,213,0.3,4085072291,178,,4081198641,56,Center,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985233,204,1,1,24,17,8rfydplrc9ki0sirqi0drcybk,1,70.5,35.4,2023-03-07T20:10:22.814Z,2023-03-10T09:30:22Z,4081199177,56,Right,4081199181,140,73.5,4085072329,178,,4081199189,213,4.9,4081199185,141,13.5,4081199187,212,15.2,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985257,205,1,1,24,22,8rfydplrc9ki0sirqi0drcybk,0,84.8,5.2,2023-03-07T20:10:27.795Z,2023-03-10T09:30:25Z,4084094347,224,,4081199297,140,86.2,4081199499,236,,4081199301,212,2.7,4081199505,233,192,4081199291,2,,4085072361,178,,4081199293,155,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,4081199295,56,Right,4081199299,141,8.5,4084094349,20,,,4081199513,286,4081199303,213,,,,,,,,,,,,,,,1.0,,,,,,,,
2516985273,192,12,1,24,22,jv3jh5m5t7qy5t37vwwmnj16,1,11.7,88.3,2023-03-07T20:10:28.051Z,2023-03-10T09:30:28Z,4085072393,178,,4081199573,233,205,4081199391,185,,4081199393,56,Back,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985313,193,5,1,24,24,jv3jh5m5t7qy5t37vwwmnj16,0,9,101.6,2023-03-07T20:10:29.344Z,2023-03-10T09:30:33Z,4081201093,233,206,4081199641,347,,4081199637,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985575,206,5,1,24,24,8rfydplrc9ki0sirqi0drcybk,1,91,-1.6,2023-03-07T20:10:29.344Z,2023-03-10T09:30:33Z,4081201071,233,193,4081201053,347,,4081201051,56,Right,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985585,207,1,1,24,46,8rfydplrc9ki0sirqi0drcybk,1,84.8,0,2023-03-07T20:10:51.644Z,2023-03-10T09:30:40Z,4081201151,141,25.2,4081201155,213,1.3,4081201147,56,Center,4081201153,212,19.1,4081201145,107,,4081201149,140,89.5,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985601,208,1,1,24,47,8rfydplrc9ki0sirqi0drcybk,1,89.9,25.8,2023-03-07T20:10:52.872Z,2023-03-10T09:30:46Z,4081201689,168,,4081201237,56,Center,4081201243,141,30.0,4081201245,212,7.4,4081201249,213,2.7,4081201239,140,83.4,4085072583,388,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985633,209,61,1,24,50,8rfydplrc9ki0sirqi0drcybk,0,80.7,33.3,2023-03-07T20:10:55.498Z,2023-03-10T09:31:13Z,4081201439,56,Center,4085072839,389,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985639,194,49,1,24,50,jv3jh5m5t7qy5t37vwwmnj16,1,30,67.6,2023-03-07T20:10:55.851Z,2023-03-10T09:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517719691,796,67,1,24,50,jv3jh5m5t7qy5t37vwwmnj16,1,26.9,72.8,2023-03-07T20:10:55.884Z,2023-03-10T10:15:44Z,4085085315,233,933,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517719687,933,67,1,24,50,8rfydplrc9ki0sirqi0drcybk,0,73.1,27.2,2023-03-07T20:10:55.885Z,2023-03-10T09:53:27Z,4085085327,233,796,,,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985667,195,1,1,24,52,jv3jh5m5t7qy5t37vwwmnj16,1,30,67.6,2023-03-07T20:10:57.482Z,2023-03-10T09:31:17Z,4081201643,56,Back,4081201647,141,45.2,4081201649,212,15.6,4081201645,140,33.4,4085072871,178,,4081201651,213,4.9,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985709,196,1,1,24,55,jv3jh5m5t7qy5t37vwwmnj16,1,31.9,43.4,2023-03-07T20:11:00.251Z,2023-03-10T09:31:20Z,4081201915,56,Right,4081201919,141,9.8,4085072903,178,,4081201923,212,32.6,4081201917,140,54.0,4081201927,213,5.5,4081201931,1,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985729,197,1,1,24,59,jv3jh5m5t7qy5t37vwwmnj16,1,60.3,10.9,2023-03-07T20:11:04.228Z,2023-03-10T09:31:24Z,4085072923,178,,4081202041,212,7.7,4081202039,141,21.9,4081202035,56,Center,4081202043,213,1.8,4081202037,140,58.5,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985757,198,1,1,25,1,jv3jh5m5t7qy5t37vwwmnj16,1,57.9,22.5,2023-03-07T20:11:06.216Z,2023-03-10T09:31:27Z,4085073003,178,,4081202201,56,Right,4081202205,141,11.4,4081202209,213,4.4,4081202207,212,8.1,4081202203,140,55.2,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985787,199,1,1,25,2,jv3jh5m5t7qy5t37vwwmnj16,1,54.4,10.4,2023-03-07T20:11:07.554Z,2023-03-10T09:31:31Z,4081202385,213,1.7,4085073029,178,,4081202377,140,53.1,4081202381,212,10.2,4081202379,141,25.3,4081202375,56,Center,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985829,200,1,1,25,5,jv3jh5m5t7qy5t37vwwmnj16,1,53.7,29.2,2023-03-07T20:11:10.596Z,2023-03-10T09:31:34Z,4081202639,56,Back,4081202645,140,46.4,4081202649,212,19.6,4081202647,141,55.7,4081202651,213,2.0,4085073049,178,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985835,201,1,1,25,8,jv3jh5m5t7qy5t37vwwmnj16,1,46.7,58.7,2023-03-07T20:11:13.213Z,2023-03-10T09:31:36Z,4081202721,56,Center,4085073067,178,,4081202723,140,51.1,4081202727,212,11.7,4081202725,141,74.5,4081202729,213,1.2,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985881,202,1,1,25,9,jv3jh5m5t7qy5t37vwwmnj16,1,51.1,74.5,2023-03-07T20:11:15.017Z,2023-03-10T09:31:38Z,4081203003,213,3.6,4085073089,178,,4081203001,212,11.2,4081202995,56,Back,4081202999,141,67.8,4081202997,140,41.4,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985907,203,1,1,25,14,jv3jh5m5t7qy5t37vwwmnj16,1,38.7,64.8,2023-03-07T20:11:19.333Z,2023-03-10T09:31:42Z,4085073111,178,,4081203151,212,23.5,4081203147,140,40.6,4081203153,213,4.8,4081203149,141,30.4,4081203145,56,Back,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985999,204,1,1,25,17,jv3jh5m5t7qy5t37vwwmnj16,0,44.3,23.3,2023-03-07T20:11:22.637Z,2023-03-10T09:31:45Z,4081203721,212,62.3,4081203717,140,96.6,4081203723,213,0.5,4081203713,155,,4085073125,178,,4081203719,141,66.6,4081203725,1,,4081203715,56,Center,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985991,210,61,1,25,22,8rfydplrc9ki0sirqi0drcybk,0,1.1,33,2023-03-07T20:11:27.992Z,2023-03-10T09:31:56Z,4081203649,56,Back,4085073209,21,,4085073211,178,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986017,205,6,1,25,23,jv3jh5m5t7qy5t37vwwmnj16,1,98.3,67,2023-03-07T20:11:28.709Z,2023-03-10T09:31:59Z,4081203811,73,,4081203809,56,Center,4081203833,233,211,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986003,211,6,1,25,23,8rfydplrc9ki0sirqi0drcybk,0,1.7,33,2023-03-07T20:11:28.709Z,2023-03-10T09:32:00Z,4081203741,73,,4081203839,233,205,4081203739,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986475,206,1,1,26,0,jv3jh5m5t7qy5t37vwwmnj16,0,99.5,99.5,2023-03-07T20:12:06.201Z,2023-03-10T09:32:03Z,4081206489,1,,4081206485,212,37.7,4084095471,20,,4081206471,2,,4081206483,141,44.3,4081206477,223,,4085073295,178,,4081206487,213,4.6,4oogur7f8tfx3z011ap58ao5x,G. McCleary,4081206475,155,,4081206479,56,Center,4081206473,6,,,4081206481,140,,,,,,,,,,,,,,96.1,,,,,,,,,,,
2516986497,212,12,1,26,2,8rfydplrc9ki0sirqi0drcybk,1,4.9,52.4,2023-03-07T20:12:08.127Z,2023-03-10T09:32:08Z,4081206591,15,,4081206581,213,0.3,4081206573,56,Back,4081206577,141,63.0,4085073405,388,,4081206575,140,31.0,4081206579,212,28.3,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986551,207,1,1,26,7,jv3jh5m5t7qy5t37vwwmnj16,1,77.7,33.3,2023-03-07T20:12:12.249Z,2023-03-10T09:32:13Z,4081206911,56,Center,4081206917,212,24.3,4081206913,140,55.3,4085073441,178,,4081206919,213,2.9,4081206915,141,42.2,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986603,208,1,1,26,10,jv3jh5m5t7qy5t37vwwmnj16,1,58.6,37.7,2023-03-07T20:12:15.450Z,2023-03-10T09:32:18Z,4081207211,56,Left,4081207231,1,,4081207223,212,50.4,4085073501,178,,4081207207,155,,4081207215,140,90.0,4081207219,141,93.8,4081207229,213,0.9,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986631,209,3,1,26,14,jv3jh5m5t7qy5t37vwwmnj16,1,90.8,93.2,2023-03-07T20:12:20.014Z,2023-03-10T09:32:25Z,4084095635,465,,4081207377,56,Left,4085073577,178,,4081207379,286,,4081207405,233,213,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986595,213,45,1,26,14,8rfydplrc9ki0sirqi0drcybk,0,9.2,6.8,2023-03-07T20:12:20.014Z,2023-03-10T09:32:25Z,4081207421,233,209,4081207177,56,Back,4081207179,285,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986651,210,1,1,26,16,jv3jh5m5t7qy5t37vwwmnj16,0,87.1,89.6,2023-03-07T20:12:22.029Z,2023-03-10T09:32:27Z,4081207471,2,,4081207483,212,15.5,4084095681,223,,4081207485,213,5.0,4081207477,140,90.8,4085073619,178,,4084095683,20,,4081207479,141,67.5,4oogur7f8tfx3z011ap58ao5x,G. McCleary,4081207475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986659,214,8,1,26,17,8rfydplrc9ki0sirqi0drcybk,1,7.9,35.2,2023-03-07T20:12:22.824Z,2023-03-10T09:32:31Z,4081207541,56,Back,4085073663,178,,4084095705,385,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986705,211,1,1,26,20,jv3jh5m5t7qy5t37vwwmnj16,0,55.6,73.5,2023-03-07T20:12:25.703Z,2023-03-10T09:32:47Z,4081207825,1,,4081207819,141,60.8,4081207815,56,Center,4081207817,140,71.5,4081207813,157,,4081207823,213,5.8,4081207821,212,18.8,4085073773,388,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986717,215,49,1,26,22,8rfydplrc9ki0sirqi0drcybk,1,29.5,37.7,2023-03-07T20:12:27.788Z,2023-03-10T09:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986765,216,1,1,26,23,8rfydplrc9ki0sirqi0drcybk,1,32.4,38.5,2023-03-07T20:12:29.108Z,2023-03-10T09:33:00Z,4085073879,178,,4081208135,212,6.2,4081208137,213,5.6,4081208133,141,33.0,4081208129,56,Back,4081208131,140,37.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986777,217,1,1,26,25,8rfydplrc9ki0sirqi0drcybk,1,38.7,31.8,2023-03-07T20:12:30.387Z,2023-03-10T09:33:04Z,4085073933,178,,4081208211,56,Back,4081208215,141,33.1,4081208219,213,2.9,4081208217,212,3.3,4081208209,155,,4081208213,140,35.7,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986817,218,1,1,26,27,8rfydplrc9ki0sirqi0drcybk,1,33.9,34.9,2023-03-07T20:12:32.696Z,2023-03-10T09:33:12Z,4081208475,56,Back,4081208479,141,11.6,4085074009,178,,4081208483,213,5.3,4081208477,140,44.7,4081208481,212,19.5,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986823,219,50,1,26,29,8rfydplrc9ki0sirqi0drcybk,1,40.4,11.2,2023-03-07T20:12:34.959Z,2023-03-10T09:33:17Z,4081208607,233,212,4081208511,286,,4081208509,56,Back,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986841,212,7,1,26,29,jv3jh5m5t7qy5t37vwwmnj16,0,59.6,88.8,2023-03-07T20:12:35.050Z,2023-03-10T09:33:24Z,4081208601,285,,4081208599,56,Left,4081208603,233,219,4084114847,385,,4085074113,178,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517540267,703,45,1,26,30,jv3jh5m5t7qy5t37vwwmnj16,0,58,82.7,2023-03-07T20:12:35.465Z,2023-03-10T09:33:34Z,4084116043,285,,4084116041,56,Left,4084153729,233,819,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517540263,819,3,1,26,30,8rfydplrc9ki0sirqi0drcybk,1,42,17.3,2023-03-07T20:12:35.465Z,2023-03-10T09:33:33Z,4084153725,233,703,4084116033,56,Back,4084116035,286,,4084116103,465,,4085074191,178,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986919,220,4,1,26,33,8rfydplrc9ki0sirqi0drcybk,1,51.8,29.5,2023-03-07T20:12:39.134Z,2023-03-10T09:33:41Z,4081208957,56,Center,4081208959,152,,4081209115,233,213,4081208955,13,,4084116379,295,,4081208963,286,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986939,213,4,1,26,33,jv3jh5m5t7qy5t37vwwmnj16,0,48.2,70.5,2023-03-07T20:12:39.135Z,2023-03-10T09:33:41Z,4081209069,56,Back,4081209067,13,,4081209145,233,220,4084116303,295,,4081209077,285,,4085074247,178,,4081209071,152,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987049,221,1,1,26,42,8rfydplrc9ki0sirqi0drcybk,1,52.7,28.6,2023-03-07T20:12:47.929Z,2023-03-10T09:33:44Z,4081209679,140,62.7,4081209675,152,,4081209681,141,8.9,4081209673,5,,4085074273,178,,4081209677,56,Right,4081209685,213,5.4,4081209683,212,17.0,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987103,222,1,1,26,45,8rfydplrc9ki0sirqi0drcybk,0,65.9,7.9,2023-03-07T20:12:50.606Z,2023-03-10T09:33:48Z,4081210041,213,0.4,4081210031,155,,4085074299,178,,4081210033,56,Center,4081210037,141,31.0,4081210043,1,,4081210039,212,40.1,4081210035,140,100.0,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987099,214,5,1,26,49,jv3jh5m5t7qy5t37vwwmnj16,1,-1,69.5,2023-03-07T20:12:54.499Z,2023-03-10T09:33:51Z,4081210009,346,,4081210133,233,223,4081210007,56,Back,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987111,223,5,1,26,49,8rfydplrc9ki0sirqi0drcybk,0,101,30.5,2023-03-07T20:12:54.499Z,2023-03-10T09:33:51Z,4081210093,346,,4081210091,56,Center,4081210193,233,214,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987491,215,1,1,27,16,jv3jh5m5t7qy5t37vwwmnj16,0,4.7,44.2,2023-03-07T20:13:21.678Z,2023-03-10T09:33:56Z,4081212241,140,72.9,4081212251,1,,4081212237,155,,4081212243,141,29.7,4081212247,213,6.1,4081212255,74,,4081212245,212,72.3,4081212235,124,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4081212239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987505,224,49,1,27,22,8rfydplrc9ki0sirqi0drcybk,1,29.4,64.5,2023-03-07T20:13:27.517Z,2023-03-10T09:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987521,225,50,1,27,22,8rfydplrc9ki0sirqi0drcybk,1,27,65.6,2023-03-07T20:13:27.595Z,2023-03-10T09:34:12Z,4081212397,56,Back,4081212407,285,,4081212481,233,216,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987531,216,7,1,27,23,jv3jh5m5t7qy5t37vwwmnj16,0,73,34.4,2023-03-07T20:13:28.422Z,2023-03-10T09:34:18Z,4081212455,56,Center,4081212463,233,225,4081212457,286,,4085074591,178,,4084117307,385,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987587,226,1,1,27,24,8rfydplrc9ki0sirqi0drcybk,1,20.1,80.9,2023-03-07T20:13:29.901Z,2023-03-10T09:34:22Z,4081212787,56,Back,4081212791,141,58.7,4081212789,140,3.2,4085074627,178,,4081212793,212,23.3,4081212795,213,3.8,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987601,227,1,1,27,26,8rfydplrc9ki0sirqi0drcybk,0,3.9,58.4,2023-03-07T20:13:31.924Z,2023-03-10T09:34:27Z,4081212851,56,Back,4085074665,178,,4081212861,1,,4081212857,212,33.5,4081212849,157,,4081212853,140,20.5,4081212855,141,100.0,4081212859,213,1.0,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
