id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2511980363,3,1,1,0,9,8b523ujgl21tbc01me65q0aoh,1,22.5,19.5,2023-02-25T15:02:21.226Z,2023-02-28T05:20:02Z,4054688455,140,48.9,4062890015,178,,4054688459,212,27.7,4054688451,157,,4054688465,1,,4054688453,56,Back,4054688457,141,21.2,4054688461,213,0.0,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980381,4,1,1,0,11,8b523ujgl21tbc01me65q0aoh,0,48.9,21.2,2023-02-25T15:02:22.962Z,2023-02-28T05:20:21Z,4054688519,3,,4054688529,141,0.0,4054688533,213,5.4,4054688527,140,59.4,4054688523,56,Right,4062890339,388,,4054688531,212,18.4,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980391,5,5,1,0,13,8b523ujgl21tbc01me65q0aoh,0,59.2,-0.6,2023-02-25T15:02:24.945Z,2023-02-28T05:20:43Z,4054689183,233,7,4054688589,56,Right,4054688591,347,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980493,7,5,1,0,13,8w89tsles26jm12aoelwvlttt,1,40.8,100.6,2023-02-25T15:02:24.945Z,2023-02-28T05:20:43Z,4054689041,56,Back,4054689043,347,,4054689091,233,5,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980737,8,1,1,0,21,8w89tsles26jm12aoelwvlttt,0,41.1,100,2023-02-25T15:02:33.511Z,2023-02-28T05:20:54Z,4054690223,213,6.0,4054690217,140,58.1,4054690213,107,,4054690221,212,18.4,4054690219,141,94.1,4054690215,56,Left,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980811,6,1,1,0,23,8b523ujgl21tbc01me65q0aoh,1,30.4,2.6,2023-02-25T15:02:34.875Z,2023-02-28T05:21:01Z,4054690585,141,6.7,4054690581,56,Back,4062890835,388,,4054690579,3,,4054690589,213,0.1,4054690587,212,18.7,4054690583,140,48.0,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513547617,839,67,1,0,24,8b523ujgl21tbc01me65q0aoh,1,45.9,7.3,2023-02-25T15:02:35.617Z,2023-02-28T08:47:16Z,4063020053,233,799,,,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513547615,799,67,1,0,24,8w89tsles26jm12aoelwvlttt,0,54.1,92.7,2023-02-25T15:02:35.618Z,2023-02-28T08:06:01Z,4063020069,233,839,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364497,792,1,1,0,24,8b523ujgl21tbc01me65q0aoh,0,47.6,9.5,2023-02-25T15:02:35.644Z,2023-02-28T08:47:16Z,4062014029,213,0.7,4062014021,56,Center,4062014019,157,,4062014025,141,32.3,4062014023,140,65.7,4062014027,212,24.5,4062014031,1,,4062890989,178,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981031,9,1,1,0,26,8w89tsles26jm12aoelwvlttt,1,28.7,66.4,2023-02-25T15:02:38.047Z,2023-02-28T05:21:28Z,4054691629,213,3.4,4054691609,56,Back,4054691605,3,,4054691613,140,13.6,4054691617,141,60.3,4054691623,212,16.4,4062891107,388,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981041,10,52,1,0,29,8w89tsles26jm12aoelwvlttt,1,12.9,59.1,2023-02-25T15:02:41.303Z,2023-02-28T05:21:38Z,4062891227,178,,4062014147,376,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981299,11,1,1,0,33,8w89tsles26jm12aoelwvlttt,1,14.4,49,2023-02-25T15:02:44.786Z,2023-02-28T05:21:48Z,4054692749,140,25.0,4054692753,141,62.6,4054692757,213,0.7,4062891293,178,,4054692745,56,Back,4054692739,123,,4054692755,212,14.5,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981451,12,1,1,0,35,8w89tsles26jm12aoelwvlttt,1,25.5,67.8,2023-02-25T15:02:47.324Z,2023-02-28T05:22:00Z,4062891461,178,,4054693563,140,34.6,4054693567,141,93.6,4054693561,56,Back,4054693569,212,20.0,4054693573,213,1.1,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981481,7,45,1,0,38,8b523ujgl21tbc01me65q0aoh,0,64.8,5.9,2023-02-25T15:02:49.792Z,2023-02-28T05:22:22Z,4054693791,285,,4054693787,233,13,4054693713,56,Right,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981475,13,3,1,0,38,8w89tsles26jm12aoelwvlttt,1,35.2,94.1,2023-02-25T15:02:49.792Z,2023-02-28T05:22:22Z,4054693683,286,,4062014717,465,,4062891745,178,,4054693681,56,Back,4054693751,233,7,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513547877,845,83,1,0,38,8b523ujgl21tbc01me65q0aoh,1,63.6,10.8,2023-02-25T15:02:50.345Z,2023-02-28T08:07:45Z,4063021041,399,440322,,,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981507,14,1,1,0,41,8w89tsles26jm12aoelwvlttt,0,39.1,90.8,2023-02-25T15:02:52.701Z,2023-02-28T05:22:30Z,4054693845,140,46.1,4054693849,212,9.1,4054694203,233,8,4054693851,213,5.7,4062891863,178,,4054693843,56,Back,4054693847,141,82.9,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981541,8,8,1,0,41,8b523ujgl21tbc01me65q0aoh,1,60.2,17,2023-02-25T15:02:52.943Z,2023-02-28T05:22:38Z,4054694045,56,Right,4062891947,178,,4062014947,383,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981575,9,49,1,0,41,8b523ujgl21tbc01me65q0aoh,1,60.2,17,2023-02-25T15:02:52.976Z,2023-02-28T08:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981653,10,1,1,0,43,8b523ujgl21tbc01me65q0aoh,1,53.1,17.3,2023-02-25T15:02:54.937Z,2023-02-28T05:23:27Z,4054694645,140,47.7,4062892509,178,,4054694649,141,27.1,4054694653,212,8.7,4054694655,213,2.3,4054694643,56,Back,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513363921,790,43,1,0,44,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-25T15:02:56.274Z,2023-02-28T13:27:19Z,4063419521,144,49,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981707,11,1,1,0,45,8b523ujgl21tbc01me65q0aoh,0,47.7,27.1,2023-02-25T15:02:56.775Z,2023-02-28T05:24:07Z,4054694853,213,5.6,4054694841,155,,4062892971,178,,4054694845,140,72.0,4054694851,212,31.9,4054694847,141,0.0,4054694843,56,Right,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981717,12,5,1,0,48,8b523ujgl21tbc01me65q0aoh,0,72,-1.2,2023-02-25T15:03:00.354Z,2023-02-28T05:24:32Z,4054694897,347,,4054694893,56,Right,4054697645,233,15,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982301,15,5,1,0,48,8w89tsles26jm12aoelwvlttt,1,28,101.2,2023-02-25T15:03:00.354Z,2023-02-28T05:24:32Z,4054697591,56,Back,4054697593,347,,4054697627,233,12,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982401,16,1,1,1,0,8w89tsles26jm12aoelwvlttt,0,37.7,100,2023-02-25T15:03:12.128Z,2023-02-28T05:24:42Z,4054698089,140,49.9,4054698079,107,,4054698097,213,5.8,4054698095,212,14.5,4054698083,56,Back,4054698091,141,91.7,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982541,13,1,1,1,2,8b523ujgl21tbc01me65q0aoh,1,52.6,3.4,2023-02-25T15:03:14.040Z,2023-02-28T05:24:50Z,4054698729,3,,4054698733,140,57.7,4054698737,212,9.9,4062893563,388,,4054698735,141,15.7,4054698731,56,Right,4054698739,213,1.0,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982559,14,44,1,1,4,8b523ujgl21tbc01me65q0aoh,1,61.5,21.7,2023-02-25T15:03:16.070Z,2023-02-28T08:47:17Z,4054698811,56,Center,4054698813,286,,4054698879,233,17,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982527,17,44,1,1,4,8w89tsles26jm12aoelwvlttt,0,38.5,78.3,2023-02-25T15:03:16.071Z,2023-02-28T05:25:37Z,4054698953,233,14,4054698689,285,,4054698687,56,Back,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982611,15,1,1,1,4,8b523ujgl21tbc01me65q0aoh,0,60.7,23.1,2023-02-25T15:03:16.082Z,2023-02-28T08:47:17Z,4054699111,3,,4054699121,213,5.9,4054699119,212,2.0,4054699115,140,62.5,4062893829,388,,4054699113,56,Center,4054699117,141,22.1,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513365271,759,61,1,1,4,8w89tsles26jm12aoelwvlttt,1,35.7,75.8,2023-02-25T15:03:16.104Z,2023-02-28T05:25:24Z,4062893971,388,,4062893969,15,,4062018241,56,Back,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982623,16,49,1,1,6,8b523ujgl21tbc01me65q0aoh,1,63.9,27.7,2023-02-25T15:03:18.320Z,2023-02-28T08:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982729,17,1,1,1,7,8b523ujgl21tbc01me65q0aoh,0,63.9,27.7,2023-02-25T15:03:18.666Z,2023-02-28T05:26:11Z,4054699659,212,19.7,4054699651,155,,4054699655,140,81.6,4054699661,213,0.3,4054699657,141,37.1,4054699653,56,Center,4062894589,178,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982797,18,1,1,1,9,8w89tsles26jm12aoelwvlttt,1,22.3,65.2,2023-02-25T15:03:21.284Z,2023-02-28T05:27:01Z,4054699981,212,4.0,4062895147,178,,4054699979,141,69.1,4054699975,56,Back,4054699985,213,2.4,4054699973,3,,4054699977,140,19.5,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982919,19,1,1,1,12,8w89tsles26jm12aoelwvlttt,0,19.5,69.1,2023-02-25T15:03:24.424Z,2023-02-28T05:28:12Z,4054700569,213,0.1,4062895881,388,,4054700561,56,Back,4054700565,141,71.5,4054700567,212,14.6,4054700563,140,33.3,4062018653,3,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982971,18,1,1,1,14,8b523ujgl21tbc01me65q0aoh,1,60.3,26.7,2023-02-25T15:03:26.241Z,2023-02-28T05:28:28Z,4054700823,3,,4054700827,140,67.8,4054700831,212,15.4,4062896261,178,,4054700829,141,7.3,4054700833,213,5.3,4054700825,56,Right,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983009,19,1,1,1,15,8b523ujgl21tbc01me65q0aoh,0,67.2,7.3,2023-02-25T15:03:27.419Z,2023-02-28T05:28:34Z,4054700993,141,17.9,4054700997,213,1.3,4054700989,56,Right,4054700991,140,69.4,4054700995,212,7.6,4062896355,178,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513548233,813,67,1,1,16,8w89tsles26jm12aoelwvlttt,1,31.2,79.9,2023-02-25T15:03:28.068Z,2023-02-28T08:47:17Z,4063022185,233,862,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513548231,862,67,1,1,16,8b523ujgl21tbc01me65q0aoh,0,68.8,20.1,2023-02-25T15:03:28.069Z,2023-02-28T08:09:31Z,4063022201,233,813,,,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983057,20,8,1,1,16,8w89tsles26jm12aoelwvlttt,1,28.8,71.7,2023-02-25T15:03:28.134Z,2023-02-28T08:47:18Z,4062896525,178,,4062018891,383,,4054701231,56,Back,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513365411,794,61,1,1,16,8b523ujgl21tbc01me65q0aoh,1,72.1,20.8,2023-02-25T15:03:28.169Z,2023-02-28T05:29:16Z,4062019055,56,Right,4062896771,178,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983071,21,49,1,1,17,8w89tsles26jm12aoelwvlttt,1,28.8,71.7,2023-02-25T15:03:28.923Z,2023-02-28T05:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983173,22,1,1,1,17,8w89tsles26jm12aoelwvlttt,1,28.8,71.7,2023-02-25T15:03:29.178Z,2023-02-28T05:30:04Z,4054701827,212,12.2,4054701823,140,31.7,4062897585,389,,4054701825,141,89.1,4054701821,56,Back,4054701829,213,1.3,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983187,23,1,1,1,20,8w89tsles26jm12aoelwvlttt,1,28.1,92.1,2023-02-25T15:03:31.647Z,2023-02-28T05:30:23Z,4062019843,141,92.5,4062019847,213,3.1,4062897839,178,,4062019845,212,9.9,4054701875,56,Back,4062019841,140,18.7,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983277,24,1,1,1,21,8w89tsles26jm12aoelwvlttt,1,26.7,90.2,2023-02-25T15:03:32.840Z,2023-02-28T05:30:33Z,4054702291,56,Back,4054702299,213,4.2,4062898021,178,,4054702295,141,83.5,4054702297,212,5.3,4054702293,140,24.1,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983387,25,1,1,1,22,8w89tsles26jm12aoelwvlttt,0,23,82.6,2023-02-25T15:03:33.755Z,2023-02-28T05:30:48Z,4054702839,140,34.3,4054702843,212,14.5,4054702847,1,,4054702835,157,,4062898263,178,,4054702845,213,0.6,4054702837,56,Back,4054702841,141,94.8,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983431,20,1,1,1,25,8b523ujgl21tbc01me65q0aoh,0,60.4,3.1,2023-02-25T15:03:37.467Z,2023-02-28T05:31:31Z,4062899009,388,,4054703099,56,Right,4054703101,140,68.7,4054703111,213,0.9,4054703097,3,,4054703107,212,14.3,4054703103,141,19.7,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983481,26,1,1,1,27,8w89tsles26jm12aoelwvlttt,0,31.3,76.1,2023-02-25T15:03:38.743Z,2023-02-28T05:32:17Z,4054703359,140,39.6,4054703363,212,10.9,4054703355,3,,4054703361,141,66.4,4054703357,56,Back,4054703365,213,5.6,4062899581,178,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983575,21,1,1,1,28,8b523ujgl21tbc01me65q0aoh,1,57.2,31.5,2023-02-25T15:03:40.297Z,2023-02-28T05:32:32Z,4054703885,212,11.0,4054703881,140,65.8,4054703883,141,40.7,4062899775,178,,4054703887,213,0.6,4054703877,56,Center,4054703873,3,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
