id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2526444165,1,34,16,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-01T13:15:00.427Z,2023-04-01T13:15:00Z,4152067475,30,"41lv87i23sxmdyrs4xxh96m3u, 6ln898p7stih8l7ikzloet0b9, 8nzkkwhmox9lgbmwomq1rruju, 89agv6797txmlw6m4nyhhsa2, 6xjftfuwhkbs39xfc3phdbyl1, 5n4s7vdp0dx0ndkph7oyg7v1l, agvyoqarq5zhflge7bm1hn36d, a1muz32ocg2650ll5kjc02u39, bojsqjfaoi810xuyz0qeqs0r9, 5lngv6xyqc7xanqv8ytifc3px, 4y3hm9ljv62c5jswanl0gk5, b0l7hknmc27qttjxv094mi5zp, 5ozfcga88glwzazkg65ahwa8l, 71pv32h5sxhopm6aetxjm50ph, bybpo6v76mntngcl9xwpil7u1, 1yzyn48jb8yd8bc0xywrhg0r9, 1etperk4v88ohoddjdb5dj2l1, 4m9vn1q30f1c8ksiyxtei63ft",4152067479,59,"1, 7, 27, 5, 6, 15, 14, 10, 22, 20, 23, 9, 11, 13, 17, 19, 25, 26",4152067487,197,4680,4152067485,194,a1muz32ocg2650ll5kjc02u39,4152067489,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152067477,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4152067483,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4152067481,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526444171,1,34,16,0,0,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-01T13:15:00.577Z,2023-04-01T14:09:14Z,4152067509,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4152067513,130,8,4152067511,59,"25, 28, 11, 4, 21, 6, 7, 24, 10, 14, 18, 2, 9, 13, 15, 23, 26, 27",4152067507,30,"886i2kpcsn38tt7wqios1ip5, 58yhuku61yc06xpc55v5cdtec, 8x2yublirj5430deybqft0xxx, e3ff2af2lxs0rl8c4r5ns4wd1, 6s4sb4st1ploeraxawlckr4r9, 9c3iyi7y3hdraso115kxmd87p, 2oqi7v6d676hbe9i9agdl9ckp, b6ctnwazqrxkw1639gn3vbahh, 5kyyaapya2gv5awlfgckmwpux, 7b7ca1dklnp7reqcs5s4aauei, 4lws9jepuxzs33zbt3w1ff9ih, 61aryp2zoj2ymcd318t9i70lx, aral6zvx8qxkfqkqwb7ldfk5x, 7xt0zamdkelc77pnx0hwgmeei, bkpr0uwpx5kbu2ms41uxoljah, asy3qn4557iy3r55yl4v9xj9x, b3cehdu46pljqap9xw1j7pcyx, 2u4m2ja4yhgtqjgwns2om5y7e",4152067515,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4152067519,197,17032,4152067521,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152067517,194,e3ff2af2lxs0rl8c4r5ns4wd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485497,2,32,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-01T14:01:01.201Z,2023-04-03T22:12:59Z,4152276611,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485523,2,32,1,0,0,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-01T14:01:01.201Z,2023-04-01T14:01:03Z,4152276739,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485605,3,1,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,50,50,2023-04-01T14:01:01.209Z,2023-04-04T02:18:56Z,4152277133,213,3.4,4152277131,212,23.1,4162100235,178,,4152277125,56,Back,4152277129,141,42.8,4152277135,279,S,4152277127,140,28.5,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485701,4,1,1,0,3,ejm092fnt9zoxbpuklzd52ji8,1,30.5,44.5,2023-04-01T14:01:04.730Z,2023-04-04T02:19:06Z,4152277609,141,89.0,4152277605,56,Left,4152277611,212,54.1,4152277607,140,73.2,4162100763,178,,4152277613,213,0.6,4152277615,1,,4152277603,155,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485713,5,44,1,0,6,ejm092fnt9zoxbpuklzd52ji8,1,71.3,87.6,2023-04-01T14:01:07.628Z,2023-04-04T12:47:13Z,4152277755,233,3,4152277675,56,Left,4152277677,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485697,3,44,1,0,6,dmz37633qbsvl7gncq5s51yjw,0,28.7,12.4,2023-04-01T14:01:07.629Z,2023-04-04T02:19:13Z,4152277589,56,Back,4152277591,285,,4152277777,233,5,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485739,6,1,1,0,6,ejm092fnt9zoxbpuklzd52ji8,0,73.2,89,2023-04-01T14:01:07.688Z,2023-04-04T12:47:14Z,4152277823,141,56.0,4152277821,140,69.1,4152277819,56,Center,4162100927,388,,4152277817,3,,4152277827,213,4.5,4152277825,212,22.8,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485765,4,49,1,0,7,dmz37633qbsvl7gncq5s51yjw,1,27.7,32.4,2023-04-01T14:01:09.090Z,2023-04-04T02:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485807,5,1,1,0,8,dmz37633qbsvl7gncq5s51yjw,1,27.7,32.4,2023-04-01T14:01:09.928Z,2023-04-04T02:19:34Z,4162101059,178,,4152278131,56,Back,4152278133,140,6.9,4152278139,213,2.9,4152278135,141,38.9,4152278137,212,22.3,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485903,6,1,1,0,10,dmz37633qbsvl7gncq5s51yjw,0,6.9,38.9,2023-04-01T14:01:11.728Z,2023-04-04T02:19:43Z,4152278593,213,6.2,4152278589,141,33.3,4152278591,212,44.4,4152278585,56,Back,4162101133,178,,4152278587,140,49.0,4152278595,1,,4152278583,157,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485937,7,1,1,0,14,ejm092fnt9zoxbpuklzd52ji8,1,54.1,65.7,2023-04-01T14:01:15.378Z,2023-04-04T11:13:34Z,4152278775,212,20.8,4152278777,213,0.4,4152278767,3,,4152278771,140,72.0,4162993079,178,,4152278773,141,78.8,4152278769,56,Center,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528154595,792,44,1,0,15,ejm092fnt9zoxbpuklzd52ji8,1,72.7,76.6,2023-04-01T14:01:16.968Z,2023-04-04T12:47:14Z,4161156819,56,Center,4161902175,233,706,4161156821,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528154597,706,44,1,0,15,dmz37633qbsvl7gncq5s51yjw,0,27.3,23.4,2023-04-01T14:01:16.969Z,2023-04-04T02:19:55Z,4161902179,233,792,4161156823,56,Back,4161156825,285,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485957,8,1,1,0,15,ejm092fnt9zoxbpuklzd52ji8,0,72,78.8,2023-04-01T14:01:17.025Z,2023-04-04T12:47:14Z,4152278929,212,23.4,4152278925,140,91.8,4152278927,141,62.9,4162101311,388,,4152278931,213,5.8,4152278921,56,Center,4152278919,168,,4152278915,3,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485997,7,52,1,0,18,dmz37633qbsvl7gncq5s51yjw,1,10.7,30.4,2023-04-01T14:01:19.815Z,2023-04-04T02:20:08Z,4162101373,178,,4161156985,376,,,,,,,,,,,,,,,,,,,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486263,8,80,1,0,27,dmz37633qbsvl7gncq5s51yjw,0,12.7,41.8,2023-04-01T14:01:28.727Z,2023-04-04T02:20:28Z,4162101643,178,,,,,,,,,,,,,,,,,,,,,,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486433,9,1,1,0,30,dmz37633qbsvl7gncq5s51yjw,0,12.3,33.7,2023-04-01T14:01:31.500Z,2023-04-04T02:20:38Z,4152281091,157,,4152281093,198,,4152281121,212,58.3,4162101737,178,,4152281117,141,47.9,4152281109,56,Center,4152281125,213,0.2,4152281113,140,67.1,886i2kpcsn38tt7wqios1ip5,W. Mannion,4152281129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486481,9,1,1,0,33,ejm092fnt9zoxbpuklzd52ji8,0,38.8,46.1,2023-04-01T14:01:34.707Z,2023-04-04T02:20:43Z,4152281333,213,6.0,4152281331,212,21.9,4162101757,388,,4152281323,3,,4152281325,56,Center,4152281329,141,36.7,4152281327,140,58.7,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486573,10,1,1,0,36,dmz37633qbsvl7gncq5s51yjw,1,44,72.7,2023-04-01T14:01:37.697Z,2023-04-04T02:20:49Z,4162101795,178,,4152281793,56,Left,4152281795,140,61.9,4152281801,213,0.5,4152281799,212,21.7,4152281797,141,88.6,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486631,11,1,1,0,39,dmz37633qbsvl7gncq5s51yjw,1,62.5,93.3,2023-04-01T14:01:40.379Z,2023-04-04T02:20:54Z,4162101821,178,,4152282053,212,21.4,4152282043,140,42.3,4152282049,141,89.6,4152282057,213,3.3,4152282039,56,Back,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486661,12,1,1,0,40,dmz37633qbsvl7gncq5s51yjw,1,42.3,89.6,2023-04-01T14:01:41.867Z,2023-04-04T02:20:59Z,4152282177,140,42.0,4152282175,56,Back,4152282179,141,76.4,4152282183,213,4.7,4152282181,212,9.0,4162101855,178,,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486727,13,1,1,0,41,dmz37633qbsvl7gncq5s51yjw,1,42,76.4,2023-04-01T14:01:42.817Z,2023-04-04T02:21:05Z,4152282515,140,27.4,4152282523,212,15.4,4152282519,141,75.0,4162101879,178,,4152282527,213,3.2,4152282511,56,Back,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486841,14,1,1,0,44,dmz37633qbsvl7gncq5s51yjw,1,28.1,75.7,2023-04-01T14:01:45.596Z,2023-04-04T02:21:11Z,4152282935,212,16.6,4152282933,141,94.2,4162101935,178,,4152282937,213,0.9,4152282931,140,38.4,4152282929,56,Back,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486961,15,1,1,0,47,dmz37633qbsvl7gncq5s51yjw,1,38.4,94.2,2023-04-01T14:01:48.275Z,2023-04-04T02:21:18Z,4152283497,141,92.4,4152283495,140,71.1,4152283499,212,34.4,4152283493,56,Left,4152283491,155,,4152283503,1,,4162102003,178,,4152283501,213,6.2,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
