id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/14/value
2511849673,6,1,1,0,24,ahm0t06rup1bkd9z0mxl2lmph,1,65.1,23,2023-02-25T12:31:02.443Z,2023-02-28T04:47:56Z,4054028797,213,2.7,4054028793,141,30.1,4062861417,178,,4054028791,140,54.1,4054028789,56,Center,4054028795,212,12.5,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849705,7,1,1,0,25,ahm0t06rup1bkd9z0mxl2lmph,1,54.1,30.1,2023-02-25T12:31:03.420Z,2023-02-28T04:48:00Z,4054028983,212,40.0,4054028987,1,,4054028985,213,1.2,4054028979,140,67.1,4062861457,178,,4054028981,141,85.4,4054028977,56,Left,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849715,8,1,1,0,32,ahm0t06rup1bkd9z0mxl2lmph,0,87.3,90.7,2023-02-25T12:31:10.389Z,2023-02-28T04:48:08Z,4054029049,213,5.2,4054029043,140,88.9,4054029047,212,3.8,4054029065,236,,4061933029,386,,4061933027,225,,4062861567,178,,4054029039,155,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,4061933031,72,4054029067,233,6,4054029037,2,4054029045,141,85.7,4054029071,286,4054029041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849717,6,12,1,0,32,5pfqedkme2kabtqhkln35pf3l,1,10.7,15.5,2023-02-25T12:31:10.527Z,2023-02-28T04:48:25Z,4062861867,178,,4054029053,56,Back,4054029051,185,,4054029077,233,8,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849727,7,6,1,0,33,5pfqedkme2kabtqhkln35pf3l,0,9.6,25.6,2023-02-25T12:31:11.661Z,2023-02-28T04:48:32Z,4054029089,56,Back,4054029131,233,9,4054029091,73,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849731,9,6,1,0,33,ahm0t06rup1bkd9z0mxl2lmph,1,90.4,74.4,2023-02-25T12:31:11.661Z,2023-02-28T04:48:31Z,4054029101,56,Center,4054029109,233,7,4054029103,73,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849981,10,1,1,1,1,ahm0t06rup1bkd9z0mxl2lmph,0,99.5,99.5,2023-02-25T12:31:39.036Z,2023-02-28T04:48:56Z,4054030281,6,,4054030285,223,,4054030279,2,,4054030295,213,4.6,4054030291,141,52.4,4054030293,212,32.3,4054030297,1,,4061933413,20,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,4054030287,56,4054030283,155,,4062862313,178,4054030289,140,95.6,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2511852821,48,61,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,3.7,48,2023-02-25T12:31:40.667Z,2023-02-28T04:49:09Z,4061934843,138,,4062862393,15,,4062862395,178,,4054043759,56,Back,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849997,12,61,1,1,5,ahm0t06rup1bkd9z0mxl2lmph,0,94.2,37.3,2023-02-25T12:31:43.594Z,2023-02-28T04:49:52Z,4054030373,56,Center,4062863073,178,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511849985,11,43,1,1,6,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-25T12:31:44.278Z,2023-02-25T12:32:50Z,4054030315,22,0,4054030329,252,0,4054033291,144,39,4054030319,56,Center,4054030317,16,0,,,,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850009,8,4,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,6.2,71.1,2023-02-25T12:31:45.411Z,2023-02-28T04:50:02Z,4054030437,152,,4054030655,294,,4054030433,13,,4054030657,233,13,4054030441,285,,4054030435,56,Back,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850029,13,4,1,1,7,ahm0t06rup1bkd9z0mxl2lmph,0,93.8,28.9,2023-02-25T12:31:45.412Z,2023-02-28T04:50:01Z,4054030541,286,,4054030537,56,Center,4062863199,178,,4054030535,294,,4054030607,233,8,4054030539,152,,4054030533,13,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850323,9,1,1,1,35,5pfqedkme2kabtqhkln35pf3l,1,10.5,72.7,2023-02-25T12:32:13.836Z,2023-02-28T04:50:14Z,4054031859,212,54.0,4054031853,56,Left,4054031857,141,95.3,4054031861,213,0.3,4054031849,157,,4054031863,1,,4054031855,140,59.8,4062863409,178,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,4054031847,5,4054031851,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850327,10,1,1,1,40,5pfqedkme2kabtqhkln35pf3l,0,61.4,96.5,2023-02-25T12:32:18.876Z,2023-02-28T04:50:21Z,4062863533,178,,4054031875,140,56.3,4054031873,56,Left,4054031879,212,5.4,4054031877,141,96.5,4054031881,213,3.1,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850455,16,61,1,1,41,ahm0t06rup1bkd9z0mxl2lmph,0,49.1,2.8,2023-02-25T12:32:19.524Z,2023-02-28T04:50:52Z,4062863921,178,,4054032461,56,Back,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850461,11,5,1,1,41,5pfqedkme2kabtqhkln35pf3l,1,46.4,101.8,2023-02-25T12:32:19.815Z,2023-02-28T04:51:01Z,4054032489,347,,4054032529,233,17,4054032487,56,Back,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850467,17,5,1,1,41,ahm0t06rup1bkd9z0mxl2lmph,0,53.6,-1.8,2023-02-25T12:32:19.815Z,2023-02-28T04:51:01Z,4054032507,56,Right,4054032549,233,11,4054032509,347,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850331,14,43,1,1,43,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-25T12:32:21.390Z,2023-02-27T15:38:30Z,4061935871,144,49,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850383,15,43,1,1,43,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-25T12:32:22.030Z,2023-02-25T12:32:33Z,4054032137,56,Right,4054032141,141,9.7,4054032139,140,68.2,4054032423,144,2,4054032135,7,28462,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850505,12,1,1,1,55,5pfqedkme2kabtqhkln35pf3l,1,45.6,100,2023-02-25T12:32:33.956Z,2023-02-28T04:50:44Z,4054032711,213,4.2,4054032701,107,,4054032707,141,93.8,4054032705,140,42.5,4054032709,212,6.2,4054032703,56,Back,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850553,13,1,1,1,59,5pfqedkme2kabtqhkln35pf3l,1,40.6,97.5,2023-02-25T12:32:37.979Z,2023-02-28T04:51:08Z,4054032939,141,95.7,4062864145,178,,4054032941,212,9.8,4054032931,56,Back,4054032935,140,31.3,4054032945,213,3.3,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850559,14,3,1,2,3,5pfqedkme2kabtqhkln35pf3l,0,34.4,95.2,2023-02-25T12:32:41.961Z,2023-02-28T04:51:22Z,4062028015,233,18,4054033105,286,,4062864373,178,,4054032969,56,Back,4061936539,464,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850577,18,7,1,2,4,ahm0t06rup1bkd9z0mxl2lmph,1,65.6,4.8,2023-02-25T12:32:42.328Z,2023-02-28T04:51:34Z,4054033031,285,,4054033029,56,Right,4054033085,233,14,4062864477,178,,4054033027,167,,4061936577,385,,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850661,15,5,1,2,5,5pfqedkme2kabtqhkln35pf3l,1,36.5,101.8,2023-02-25T12:32:43.194Z,2023-02-28T04:51:40Z,4054033425,56,Back,4054033449,233,19,4054033427,347,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850583,19,5,1,2,5,ahm0t06rup1bkd9z0mxl2lmph,0,63.5,-1.8,2023-02-25T12:32:43.194Z,2023-02-28T04:51:40Z,4054033061,347,,4054033489,233,15,4054033059,56,Right,,,,,,,,,,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850691,16,1,1,2,16,5pfqedkme2kabtqhkln35pf3l,1,35.9,100,2023-02-25T12:32:54.307Z,2023-02-28T04:52:04Z,4054033591,107,,4054033595,140,37.0,4054033597,141,92.6,4054033601,213,4.9,4054033593,56,Back,4054033599,212,6.4,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850709,17,1,1,2,18,5pfqedkme2kabtqhkln35pf3l,1,37.7,93.3,2023-02-25T12:32:56.154Z,2023-02-28T04:52:09Z,4054033683,56,Back,4054033689,212,3.3,4054033691,213,1.1,4062865111,178,,4054033687,141,97.7,4054033685,140,39.1,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850755,18,1,1,2,19,5pfqedkme2kabtqhkln35pf3l,1,38.8,96.9,2023-02-25T12:32:57.241Z,2023-02-28T04:52:12Z,4054033929,213,3.4,4054033923,140,28.4,4054033927,212,11.2,4062865201,178,,4054033925,141,93.2,4054033921,56,Back,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850785,19,1,1,2,21,5pfqedkme2kabtqhkln35pf3l,1,16.3,90.2,2023-02-25T12:32:59.083Z,2023-02-28T04:52:20Z,4054034065,141,51.9,4054034061,56,Back,4054034063,140,8.3,4054034069,213,4.4,4062865311,178,,4054034067,212,27.4,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850837,20,1,1,2,26,5pfqedkme2kabtqhkln35pf3l,1,8.4,47.9,2023-02-25T12:33:04.049Z,2023-02-28T04:52:27Z,4054034295,141,27.1,4054034291,56,Back,4054034299,213,5.1,4054034293,140,13.4,4054034297,212,15.1,4062865395,178,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850845,21,1,1,2,29,5pfqedkme2kabtqhkln35pf3l,0,18.5,13.8,2023-02-25T12:33:07.930Z,2023-02-28T04:52:32Z,4054034345,140,46.0,4062865483,178,,4054034343,56,Back,4054034349,212,29.2,4061936935,155,,4054034347,141,7.1,4054034351,213,6.1,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850857,20,49,1,2,31,ahm0t06rup1bkd9z0mxl2lmph,1,54,94.1,2023-02-25T12:33:09.291Z,2023-02-28T04:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850899,21,1,1,2,31,ahm0t06rup1bkd9z0mxl2lmph,1,54,94.1,2023-02-25T12:33:09.373Z,2023-02-28T04:52:43Z,4054034597,212,17.9,4054034599,213,6.1,4054034593,140,70.7,4054034591,56,Left,4054034595,141,88.6,4062865639,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850903,22,61,1,2,32,ahm0t06rup1bkd9z0mxl2lmph,0,70.7,88.6,2023-02-25T12:33:10.806Z,2023-02-28T04:53:00Z,4062865863,178,,4054034607,56,Left,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850877,22,49,1,2,34,5pfqedkme2kabtqhkln35pf3l,1,40.5,17.7,2023-02-25T12:33:12.066Z,2023-02-28T04:53:06Z,,,,,,,,,,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850981,23,1,1,2,35,5pfqedkme2kabtqhkln35pf3l,0,43.3,9.5,2023-02-25T12:33:13.698Z,2023-02-28T04:53:10Z,4054034981,213,0.1,4054034977,141,12.8,4054034979,212,22.9,4054034973,56,Right,4054034971,155,,4062866003,178,,4054034975,140,65.0,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850945,23,1,1,2,37,ahm0t06rup1bkd9z0mxl2lmph,1,25.7,75.9,2023-02-25T12:33:15.323Z,2023-02-28T04:53:15Z,4054034783,212,47.5,4054034775,157,,4054034787,1,,4062866093,178,,4054034779,140,70.9,4054034785,213,0.0,4054034777,56,Center,4054034781,141,77.5,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850971,24,1,1,2,40,ahm0t06rup1bkd9z0mxl2lmph,0,70.9,77.5,2023-02-25T12:33:18.251Z,2023-02-28T04:53:20Z,4054034927,213,0.9,4062866199,388,,4054034923,141,100.0,4054034921,140,84.6,4054034917,3,,4054034925,212,21.9,4054034919,56,Left,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851121,24,5,1,2,43,5pfqedkme2kabtqhkln35pf3l,1,15.5,-1.4,2023-02-25T12:33:21.718Z,2023-02-28T04:53:27Z,4054035717,56,Back,4054035725,233,25,4054035719,347,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511850973,25,5,1,2,43,ahm0t06rup1bkd9z0mxl2lmph,0,84.5,101.4,2023-02-25T12:33:21.718Z,2023-02-28T04:53:27Z,4054034939,347,,4054035743,233,24,4054034937,56,Left,,,,,,,,,,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851147,25,1,1,2,57,5pfqedkme2kabtqhkln35pf3l,1,18.4,0,2023-02-25T12:33:35.426Z,2023-02-28T04:53:29Z,4054035835,140,33.0,4054035841,213,0.3,4054035831,107,,4054035833,56,Back,4054035839,212,16.2,4054035837,141,6.8,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851149,26,61,1,2,59,5pfqedkme2kabtqhkln35pf3l,0,33,8,2023-02-25T12:33:37.102Z,2023-02-28T04:53:41Z,4054035845,56,Back,4062866567,178,,,,,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851195,26,1,1,2,59,ahm0t06rup1bkd9z0mxl2lmph,0,75.6,82.9,2023-02-25T12:33:37.972Z,2023-02-28T04:53:52Z,4054036045,56,Left,4054036053,213,2.7,4062866721,178,,4054036051,212,18.3,4054036047,140,59.8,4054036049,141,94.1,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851279,27,1,1,3,2,5pfqedkme2kabtqhkln35pf3l,1,37.1,4.3,2023-02-25T12:33:41.004Z,2023-02-28T04:53:55Z,4054036427,213,0.0,4054036423,141,6.2,4054036429,1,,4062866791,178,,4054036421,140,70.0,4054036425,212,34.6,4054036419,56,Right,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511851285,28,4,1,3,4,5pfqedkme2kabtqhkln35pf3l,1,67.9,6.4,2023-02-25T12:33:42.989Z,2023-02-28T04:54:03Z,4054036455,286,,4054036453,265,,4054036449,56,Right,4054036461,233,27,4054036447,13,,4054036451,152,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
