id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2486547453,14,1,1,0,30,80jtkz2echk6yyyb9e2595cxr,1,45.5,47,2022-11-18T20:01:06.388Z,2022-11-20T22:35:41Z,3920654179,56,Center,3920654183,141,42.7,3923129895,178,,3920654185,212,7.6,3920654187,213,5.9,3920654181,140,52.2,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547457,15,50,1,0,31,80jtkz2echk6yyyb9e2595cxr,1,45,44.1,2022-11-18T20:01:07.634Z,2022-11-20T22:35:51Z,3920654199,233,10,3920654193,286,,3920654191,56,Back,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547451,10,7,1,0,33,3ptd7zlc5isrongig0wij2id4,1,55,55.9,2022-11-18T20:01:08.816Z,2022-11-20T22:35:53Z,3920654195,233,15,3922851559,383,,3923129929,178,,3920654177,285,,3920654175,56,Center,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547455,11,49,1,0,34,3ptd7zlc5isrongig0wij2id4,1,55.7,54.6,2022-11-18T20:01:10.259Z,2022-11-20T22:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547461,12,1,1,0,34,3ptd7zlc5isrongig0wij2id4,1,55.6,54.6,2022-11-18T20:01:10.314Z,2022-11-20T22:36:00Z,3920654221,141,60.8,3923129961,178,,3920654219,140,46.8,3920654217,56,Back,3920654225,213,2.7,3920654223,212,10.2,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547469,13,1,1,0,35,3ptd7zlc5isrongig0wij2id4,1,46.8,60.8,2022-11-18T20:01:10.876Z,2022-11-20T22:36:03Z,3920654271,212,14.6,3923129969,178,,3920654265,56,Center,3920654267,140,60.6,3920654269,141,63.7,3920654273,213,0.1,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547473,14,4,1,0,37,3ptd7zlc5isrongig0wij2id4,1,62.8,66.6,2022-11-18T20:01:12.734Z,2022-11-20T22:36:10Z,3920654289,13,,3920654465,265,,3920654293,56,Center,3920654295,152,,3920654311,233,16,3920654297,286,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547475,16,4,1,0,37,80jtkz2echk6yyyb9e2595cxr,0,37.2,33.4,2022-11-18T20:01:12.735Z,2022-11-20T22:36:09Z,3920654307,265,,3920654305,152,,3920654309,285,,3920654303,56,Back,3923129989,178,,3920654317,233,14,3920654301,13,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547615,15,1,1,1,26,3ptd7zlc5isrongig0wij2id4,1,62,66.7,2022-11-18T20:02:01.996Z,2022-11-21T00:29:53Z,3920654993,155,,3920655193,210,15,3920655005,213,5.9,3923130007,178,,3920654991,5,,3920655001,141,50.7,3920655195,154,,3920654999,140,90.0,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3920654995,152,,1,3920654997,56,Center,3920655003,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,
2486547621,16,44,1,1,27,3ptd7zlc5isrongig0wij2id4,1,87.6,48.8,2022-11-18T20:02:03.378Z,2022-11-21T00:29:52Z,3920655067,233,17,3920655027,286,,3920655025,56,Center,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547619,17,44,1,1,27,80jtkz2echk6yyyb9e2595cxr,0,12.4,51.2,2022-11-18T20:02:03.379Z,2022-11-20T22:36:15Z,3920655073,233,16,3920655023,285,,3920655021,56,Back,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547627,17,15,1,1,27,3ptd7zlc5isrongig0wij2id4,1,86.5,48.7,2022-11-18T20:02:03.445Z,2022-11-21T00:29:53Z,3920655221,146,98.5,3920655211,154,,3923130031,388,,3920655057,17,,3920656241,79,,3920655141,24,,3920655219,103,25.9,3920655213,55,15,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,3920655223,147,50,,3920655147,328,,3920655217,102,48.2,3920655059,56,Center,3920655707,233,18,3920655143,15,3920655209,29,,,,,,,,,,,,,,
2486547643,18,10,1,1,30,80jtkz2echk6yyyb9e2595cxr,1,1.4,53.3,2022-11-18T20:02:05.711Z,2022-11-20T22:36:20Z,3920655705,177,,3920655157,56,Back,3920655155,182,,3922853527,378,,3920655721,233,17,3920655153,178,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547645,19,52,1,1,30,80jtkz2echk6yyyb9e2595cxr,1,1.4,53.3,2022-11-18T20:02:05.796Z,2022-11-20T22:36:25Z,3923130041,388,,3922853375,378,,,,,,,,,,,,,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547655,20,1,1,1,33,80jtkz2echk6yyyb9e2595cxr,1,11.6,58.7,2022-11-18T20:02:08.989Z,2022-11-20T22:36:28Z,3920655235,212,36.5,3920655237,213,0.7,3920655239,1,,3920655233,141,94.2,3920655231,140,37.7,3920655227,123,,3920655247,287,,3923130051,178,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,3920655229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547723,21,1,1,1,39,80jtkz2echk6yyyb9e2595cxr,1,54.4,89.1,2022-11-18T20:02:15.574Z,2022-11-20T22:36:32Z,3920655573,56,Left,3920655579,212,12.1,3923130061,178,,3920655577,141,96.9,3920655575,140,64.8,3920655581,213,0.5,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486966067,757,3,1,1,46,80jtkz2echk6yyyb9e2595cxr,0,92.8,95.4,2022-11-18T20:02:22.140Z,2022-11-20T22:37:14Z,3922854523,286,,3923130289,178,,3922854531,467,8thtb5uqqv63f880cwhpc5zv9,3922854527,465,,3922854519,56,Left,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547725,22,4,1,1,46,80jtkz2echk6yyyb9e2595cxr,1,95.4,88.4,2022-11-18T20:02:22.272Z,2022-11-20T22:37:19Z,3920655589,56,Left,3920657019,265,,3920655585,13,,3920655591,152,,3920655593,286,,3920655595,233,18,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547717,18,4,1,1,46,3ptd7zlc5isrongig0wij2id4,0,4.6,11.6,2022-11-18T20:02:22.273Z,2022-11-20T22:37:18Z,3920655537,13,,3920655541,152,,3920655539,56,Back,3920655601,233,22,3920655545,285,,3920655543,265,,3923130303,178,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547903,23,1,1,2,41,80jtkz2echk6yyyb9e2595cxr,1,96.4,89.7,2022-11-18T20:03:16.979Z,2022-11-20T22:37:22Z,3920656637,2,,3920656641,155,,3920656651,212,33.9,3922855499,72,,3920656639,5,,3922855497,224,,3920656643,152,,3920656653,213,4.5,f1g68yocf85lxkf17pt2j7v85,C. Robertson,3923130313,178,,,3920656647,140,90.5,3920656645,56,Center,3920656655,1,,3920656649,141,40.7,,,,,,,,,,,,,,,,,,
2486547923,24,61,1,2,43,80jtkz2echk6yyyb9e2595cxr,1,90.5,40.7,2022-11-18T20:03:18.723Z,2022-11-20T22:37:27Z,3923130329,178,,3920656755,56,Center,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547931,25,1,1,2,50,80jtkz2echk6yyyb9e2595cxr,1,72.7,14.7,2022-11-18T20:03:26.525Z,2022-11-20T22:37:30Z,3920656809,212,10.3,3920656803,56,Right,3920656807,141,15.2,3920656811,213,3.1,3920656805,140,62.9,3923130333,178,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547937,26,1,1,2,52,80jtkz2echk6yyyb9e2595cxr,1,64.6,14.9,2022-11-18T20:03:28.458Z,2022-11-20T22:37:33Z,3920656849,56,Right,3920656853,141,3.8,3920656857,213,5.5,3920656855,212,10.5,3923130341,178,,3920656851,140,71.6,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547953,27,1,1,2,56,80jtkz2echk6yyyb9e2595cxr,1,73.5,6.4,2022-11-18T20:03:31.972Z,2022-11-20T22:37:35Z,3920656957,141,12.5,3920656961,213,2.7,3920656955,140,64.9,3920656959,212,9.9,3920656953,56,Right,3923130347,178,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547969,28,1,1,2,58,80jtkz2echk6yyyb9e2595cxr,1,65.8,9.7,2022-11-18T20:03:34.523Z,2022-11-20T22:37:37Z,3920657025,140,72.4,3920657029,141,34.3,3923130359,178,,3920657035,212,18.1,3920657021,56,Center,3920657039,213,1.2,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547987,29,1,1,2,59,80jtkz2echk6yyyb9e2595cxr,1,72.4,34.3,2022-11-18T20:03:35.552Z,2022-11-20T22:37:41Z,3923130379,178,,3920657117,141,5.6,3922855887,155,,3920657115,140,90.3,3920657119,212,27.1,3920657113,56,Right,3920657121,213,5.5,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547999,30,1,1,3,3,80jtkz2echk6yyyb9e2595cxr,1,92.6,6.8,2022-11-18T20:03:39.128Z,2022-11-20T22:37:48Z,3923130391,178,,3920657199,56,Center,3920657195,2,,3920657203,141,54.5,3920657197,155,,3920657201,140,93.2,3920657205,212,32.4,3920657207,213,1.6,eswokn90i34kdbfvax0y7365l,O. Dale,3920657209,1,,,3922856005,224,,3922856007,20,,,,,,,,,,,,,,,,,,,,,,,,,
2486548003,31,44,1,3,5,80jtkz2echk6yyyb9e2595cxr,1,91,53.7,2022-11-18T20:03:41.596Z,2022-11-21T00:29:54Z,3920657233,233,20,3920657225,56,Center,3920657227,286,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486547997,20,44,1,3,5,3ptd7zlc5isrongig0wij2id4,0,9,46.3,2022-11-18T20:03:41.597Z,2022-11-20T22:37:53Z,3920657237,233,31,3920657191,56,Back,3920657193,285,,,,,,,,,,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486548007,32,1,1,3,6,80jtkz2echk6yyyb9e2595cxr,0,93.1,54.6,2022-11-18T20:03:41.683Z,2022-11-21T00:29:54Z,3920657247,141,45.4,3920657245,140,94.9,3920657249,212,6.5,3920657243,56,Center,3920657251,213,5.0,3920657241,3,,3923130413,388,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486548017,21,12,1,3,7,3ptd7zlc5isrongig0wij2id4,1,9.1,52.8,2022-11-18T20:03:42.824Z,2022-11-20T22:38:02Z,3920657313,140,17.5,3920657319,213,5.6,3920657321,15,,3920657317,212,11.3,3920657315,141,42.5,3923130429,178,,3920657311,56,Back,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486548025,33,13,1,3,8,80jtkz2echk6yyyb9e2595cxr,1,86.8,57.6,2022-11-18T20:03:44.201Z,2022-11-20T22:38:04Z,3920657781,102,37.5,3920657373,56,Center,3920657369,22,,3920657371,17,,3920657791,231,50.7,3923130443,178,,3920657783,103,79.2,3920659663,328,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,3920657787,458,,,3920657785,108,,3920657683,20,,3920657789,230,98.2,3920657779,81,,,,,,,,,,,,,,,,,,,
2486548093,22,5,1,3,9,3ptd7zlc5isrongig0wij2id4,1,-0.8,51.6,2022-11-18T20:03:45.390Z,2022-11-20T22:38:06Z,3920657841,233,34,3920657755,346,,3920657753,56,Back,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486548027,34,5,1,3,9,80jtkz2echk6yyyb9e2595cxr,0,100.8,48.4,2022-11-18T20:03:45.390Z,2022-11-20T22:38:06Z,3920657855,233,22,3920657387,56,Center,3920657389,346,,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486548143,23,1,1,3,45,3ptd7zlc5isrongig0wij2id4,0,4.7,45.8,2022-11-18T20:04:20.892Z,2022-11-20T22:38:09Z,3920658039,74,,3920658033,212,57.4,3920658037,1,,3920658035,213,6.1,3920658029,140,58.9,3920658027,56,Center,3920658025,124,,3920658031,141,34.3,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
