id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId
2526486225,9,1,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,1,53.7,2.2,2023-04-01T14:01:26.244Z,2023-04-01T14:01:28Z,4152280145,141,7.3,4152280137,155,,4152280139,56,Right,4152280141,140,75.2,4152280151,213,0.2,4152280147,212,22.8,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486333,10,61,1,0,22,1musyruv2ufjrjnj6gvdbr8kt,1,76.2,7.9,2023-04-01T14:01:27.548Z,2023-04-03T15:23:00Z,4152280595,56,Right,,,,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496113,67,3,1,0,23,1musyruv2ufjrjnj6gvdbr8kt,0,74.7,14,2023-04-01T14:01:28.455Z,2023-04-03T18:28:27Z,4161264133,465,,4152338179,56,Right,4161534367,233,757,4161263837,286,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528174411,757,7,1,0,23,b3vbyitzi3nrw9ehj1eoko219,1,25.3,86,2023-04-01T14:01:28.456Z,2023-04-03T18:28:27Z,4161534361,233,67,4161264039,285,,4161264341,384,,4161264037,56,Back,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486267,3,49,1,0,24,b3vbyitzi3nrw9ehj1eoko219,1,20.7,70.5,2023-04-01T14:01:28.892Z,2023-04-03T15:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486307,4,1,1,0,25,b3vbyitzi3nrw9ehj1eoko219,1,20.7,70.5,2023-04-01T14:01:30.196Z,2023-04-01T14:01:31Z,4152280475,140,25.0,4152280479,212,6.8,4152280477,141,63.0,4152280473,56,Back,4152280481,213,5.4,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486379,5,1,1,0,26,b3vbyitzi3nrw9ehj1eoko219,1,25.3,63,2023-04-01T14:01:31.092Z,2023-04-01T14:01:33Z,4152280815,213,0.7,4152280813,212,14.9,4152280807,56,Back,4152280811,141,76.9,4152280809,140,36.3,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486509,6,1,1,0,27,b3vbyitzi3nrw9ehj1eoko219,1,32.2,81.2,2023-04-01T14:01:32.572Z,2023-04-01T14:07:31Z,4152281497,140,36.8,4152281499,141,94.8,4152281495,56,Back,4152281503,213,1.1,4152281501,212,10.4,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500951,55,3,1,0,28,b3vbyitzi3nrw9ehj1eoko219,0,35.3,98.4,2023-04-01T14:01:33.003Z,2023-04-03T15:23:45Z,4152360085,233,11,4152359933,286,,4152359931,56,Back,4161265635,465,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486347,11,7,1,0,28,1musyruv2ufjrjnj6gvdbr8kt,0,64.7,1.6,2023-04-01T14:01:33.004Z,2023-04-03T15:23:49Z,4152353865,285,,4152360027,233,55,4152280667,56,Right,4161265757,385,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486569,7,4,1,0,33,b3vbyitzi3nrw9ehj1eoko219,1,34.7,96.9,2023-04-01T14:01:38.500Z,2023-04-01T14:09:02Z,4152282213,13,,4152282215,152,,4152282353,233,12,4152281773,56,Back,4152364439,294,,4152281777,286,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486533,12,4,1,0,33,1musyruv2ufjrjnj6gvdbr8kt,0,65.3,3.1,2023-04-01T14:01:38.501Z,2023-04-01T14:08:59Z,4152282395,233,7,4152281613,152,,4152281611,56,Right,4152363855,294,,4152281617,285,,4152281609,13,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487473,8,1,1,0,59,b3vbyitzi3nrw9ehj1eoko219,0,27.2,96.6,2023-04-01T14:02:04.549Z,2023-04-01T14:09:36Z,4152286007,5,,4152286015,140,90.0,4152286019,212,69.8,4152286009,155,,4152286021,213,5.9,4152286023,1,,4152286017,141,63.0,4152286013,56,Center,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,4152286011,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487497,13,52,1,1,5,1musyruv2ufjrjnj6gvdbr8kt,1,11,33.9,2023-04-01T14:02:10.470Z,2023-04-03T15:24:13Z,4161266185,377,,,,,,,,,,,,,,,,,,,,,,,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487579,14,1,1,1,6,1musyruv2ufjrjnj6gvdbr8kt,1,11,34.3,2023-04-01T14:02:11.014Z,2023-04-01T14:02:13Z,4152286599,1,,4152286595,212,44.8,4152286587,123,,4152286657,287,,4152286593,141,92.0,4152286591,140,31.6,4152286589,56,Back,4152286597,213,1.1,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487773,15,1,1,1,9,1musyruv2ufjrjnj6gvdbr8kt,1,39.8,94.1,2023-04-01T14:02:14.740Z,2023-04-01T14:02:18Z,4152287477,212,30.3,4152287481,213,5.7,4152287465,56,Center,4152287469,140,63.2,4152287475,141,67.9,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487783,16,3,1,1,12,1musyruv2ufjrjnj6gvdbr8kt,0,61.2,71.6,2023-04-01T14:02:16.863Z,2023-04-03T15:24:37Z,4152287829,233,9,4152287521,286,,4152287519,56,Center,4161266607,465,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487799,9,7,1,1,12,b3vbyitzi3nrw9ehj1eoko219,1,38.8,28.4,2023-04-01T14:02:16.864Z,2023-04-03T15:24:38Z,4152287605,285,,4152287771,233,16,4152287601,56,Back,4161266679,383,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487823,10,49,1,1,13,b3vbyitzi3nrw9ehj1eoko219,1,39,18.2,2023-04-01T14:02:18.676Z,2023-04-01T14:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487865,11,1,1,1,14,b3vbyitzi3nrw9ehj1eoko219,1,37.3,11.4,2023-04-01T14:02:19.029Z,2023-04-01T14:10:13Z,4152288019,212,10.3,4152288009,56,Back,4152288021,213,3.4,4152288017,141,7.9,4152288013,140,27.8,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487939,12,1,1,1,16,b3vbyitzi3nrw9ehj1eoko219,0,27.3,7.7,2023-04-01T14:02:21.557Z,2023-04-01T14:02:31Z,4152288351,140,54.9,4152288353,141,29.7,4152288359,1,,4152288349,56,Center,4152288355,212,32.6,4152288357,213,0.5,4152288347,155,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487883,17,49,1,1,17,1musyruv2ufjrjnj6gvdbr8kt,1,37.1,66.9,2023-04-01T14:02:22.726Z,2023-04-01T14:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487935,18,1,1,1,18,1musyruv2ufjrjnj6gvdbr8kt,1,37.1,66.9,2023-04-01T14:02:22.885Z,2023-04-01T14:02:23Z,4152288337,212,6.6,4152288331,56,Back,4152288333,140,43.4,4152288335,141,67.9,4152288339,213,0.1,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488011,19,1,1,1,19,1musyruv2ufjrjnj6gvdbr8kt,1,43.4,67.9,2023-04-01T14:02:24.492Z,2023-04-03T15:24:59Z,4152288731,56,Back,4152288733,140,31.3,4152288737,212,16.2,4152288739,213,3.8,4152288735,141,53.1,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488131,20,1,1,1,21,1musyruv2ufjrjnj6gvdbr8kt,1,31,46.3,2023-04-01T14:02:26.564Z,2023-04-01T14:02:29Z,4152289277,141,9.2,4152289281,213,5.0,4152289273,56,Back,4152289279,212,26.1,4152289275,140,37.4,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488301,21,1,1,1,24,1musyruv2ufjrjnj6gvdbr8kt,1,43.7,11.7,2023-04-01T14:02:29.732Z,2023-04-01T14:02:33Z,4152290037,56,Back,4152290045,213,5.1,4152290043,212,6.6,4152290039,140,46.3,4152290041,141,2.9,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488355,22,1,1,1,28,1musyruv2ufjrjnj6gvdbr8kt,1,44,7.7,2023-04-01T14:02:33.251Z,2023-04-01T14:02:35Z,4152290347,56,Back,4152290351,141,11.9,4152290353,212,13.1,4152290355,213,2.9,4152290349,140,31.8,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488455,23,1,1,1,30,1musyruv2ufjrjnj6gvdbr8kt,1,32.5,5.8,2023-04-01T14:02:35.556Z,2023-04-01T14:02:38Z,4152290797,155,,4152290805,212,41.4,4152290809,1,,4152290799,56,Right,4152290807,213,6.2,4152290801,140,71.9,4152290803,141,2.8,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488465,24,1,1,1,33,1musyruv2ufjrjnj6gvdbr8kt,0,71.9,2.8,2023-04-01T14:02:38.388Z,2023-04-01T14:02:39Z,4152290831,56,Right,4152290845,213,3.2,4152290835,140,66.4,4152290841,212,5.8,4152290837,141,2.3,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488577,13,8,1,1,36,b3vbyitzi3nrw9ehj1eoko219,1,42.6,93.5,2023-04-01T14:02:41.702Z,2023-04-03T15:25:24Z,4161267577,384,,4152291379,56,Back,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488685,14,49,1,1,37,b3vbyitzi3nrw9ehj1eoko219,1,25.9,86.8,2023-04-01T14:02:42.405Z,2023-04-01T14:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510705,76,1,1,1,38,b3vbyitzi3nrw9ehj1eoko219,1,36.8,88.8,2023-04-01T14:02:43.160Z,2023-04-01T14:13:16Z,4152414619,213,3.4,4152414615,141,86.1,4152414617,212,8.2,4152414613,140,29.2,4152414611,56,Back,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510729,77,1,1,1,39,b3vbyitzi3nrw9ehj1eoko219,1,35.3,94.8,2023-04-01T14:02:44.415Z,2023-04-01T14:13:43Z,4152419675,140,23.5,4152419679,141,90.5,4152419683,213,3.4,4152419671,56,Back,4152419681,212,12.7,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488743,15,1,1,1,40,b3vbyitzi3nrw9ehj1eoko219,1,24.2,88.2,2023-04-01T14:02:44.905Z,2023-04-01T14:13:56Z,4152292147,212,28.9,4152292137,155,,4152292151,213,5.9,4152292141,140,49.9,4152292143,141,73.0,4152292139,56,Back,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488777,16,50,1,1,41,b3vbyitzi3nrw9ehj1eoko219,1,55,78.6,2023-04-01T14:02:46.172Z,2023-04-03T15:25:45Z,4152292753,233,25,4152292335,286,,4152292333,56,Center,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488719,25,7,1,1,41,1musyruv2ufjrjnj6gvdbr8kt,0,45,21.4,2023-04-01T14:02:46.173Z,2023-04-03T15:25:55Z,4152292039,285,,4152292645,233,16,4152292037,56,Back,4161268203,385,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488875,17,50,1,1,43,b3vbyitzi3nrw9ehj1eoko219,1,45.6,86.6,2023-04-01T14:02:48.243Z,2023-04-01T14:14:38Z,4152292779,56,Back,4152292781,286,,4152293145,233,26,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488883,26,7,1,1,43,1musyruv2ufjrjnj6gvdbr8kt,1,54.4,13.4,2023-04-01T14:02:48.244Z,2023-04-03T15:26:02Z,4152292819,56,Right,4152293035,233,17,4152292821,285,,4161268397,385,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488929,18,5,1,1,44,b3vbyitzi3nrw9ehj1eoko219,1,43.6,101.8,2023-04-01T14:02:49.428Z,2023-04-01T14:02:52Z,4152293531,233,27,4152293071,56,Back,4152293075,347,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488969,27,5,1,1,44,1musyruv2ufjrjnj6gvdbr8kt,0,56.4,-1.8,2023-04-01T14:02:49.428Z,2023-04-01T15:05:35Z,4152293303,347,,4152293297,56,Right,4152293559,233,18,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489725,19,1,1,2,1,b3vbyitzi3nrw9ehj1eoko219,0,51.2,100,2023-04-01T14:03:06.453Z,2023-04-01T14:03:12Z,4152297065,56,Left,4152297069,141,97.7,4152297075,1,,4152297063,107,,4152297073,213,6.2,4152297071,212,29.6,4152297067,140,79.3,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489665,28,49,1,2,5,1musyruv2ufjrjnj6gvdbr8kt,1,23.5,4,2023-04-01T14:03:10.836Z,2023-04-01T14:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489817,29,1,1,2,7,1musyruv2ufjrjnj6gvdbr8kt,1,22.6,2.9,2023-04-01T14:03:11.972Z,2023-04-01T14:03:14Z,4152297485,212,26.7,4152297479,56,Back,4152297483,141,30.1,4152297481,140,4.2,4152297487,213,2.4,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490003,30,1,1,2,9,1musyruv2ufjrjnj6gvdbr8kt,0,3.8,25,2023-04-01T14:03:14.612Z,2023-04-01T14:03:20Z,4152298365,213,0.1,4152298351,157,,4152298369,1,,4152298363,212,61.3,4152298359,140,61.7,4152298361,141,36.1,4152298355,56,Center,,,,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490051,20,44,1,2,15,b3vbyitzi3nrw9ehj1eoko219,1,40.6,63.6,2023-04-01T14:03:20.163Z,2023-04-01T14:03:22Z,4152298611,285,,4152298609,56,Back,4152298679,233,31,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490013,31,44,1,2,15,1musyruv2ufjrjnj6gvdbr8kt,0,59.4,36.4,2023-04-01T14:03:20.164Z,2023-04-01T14:03:23Z,4152298401,56,Center,4152298793,233,20,4152298405,286,,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490099,21,1,1,2,16,b3vbyitzi3nrw9ehj1eoko219,0,42.8,63.4,2023-04-01T14:03:21.654Z,2023-04-01T14:03:22Z,4152298871,140,58.1,4152298883,213,0.3,4152298863,3,,4152298879,212,17.0,4152298875,141,71.5,4152298865,56,Center,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490179,32,1,1,2,18,1musyruv2ufjrjnj6gvdbr8kt,1,41.4,14.1,2023-04-01T14:03:22.996Z,2023-04-01T14:03:24Z,4152299231,213,3.4,4152299227,212,8.3,4152299223,141,10.9,4152299217,56,Back,4152299221,140,33.8,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
