id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497213811,6,1,1,0,15,69t8imcdaqlgfbds2p58596my,1,10.9,7.9,2023-01-14T15:02:01.184Z,2023-01-16T09:08:00Z,3981101645,178,,3977040237,56,Back,3977040243,212,10.3,3977040239,140,2.6,3977040245,213,2.6,3977040241,141,16.1,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213903,7,1,1,0,16,69t8imcdaqlgfbds2p58596my,0,2.6,16.1,2023-01-14T15:02:02.239Z,2023-01-16T09:08:04Z,3977040671,140,42.9,3977040667,56,Back,3977040675,141,76.9,3977040663,157,,3977040685,213,0.8,3977040681,212,59.2,3981101687,178,,3977040687,1,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213933,6,1,1,0,20,80jtkz2echk6yyyb9e2595cxr,1,64,27,2023-01-14T15:02:05.371Z,2023-01-16T09:08:08Z,3977040807,212,11.0,3977040799,3,,3977040803,140,71.2,3981101719,178,,3977040801,56,Right,3977040805,141,15.3,3977040809,213,5.5,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213941,7,49,1,0,24,80jtkz2echk6yyyb9e2595cxr,1,71.2,15.3,2023-01-14T15:02:10.263Z,2023-01-16T09:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214089,8,1,1,0,25,80jtkz2echk6yyyb9e2595cxr,1,80,8.9,2023-01-14T15:02:11.138Z,2023-01-16T09:08:17Z,3977041533,212,13.9,3977041527,56,Center,3977041535,213,2.1,3977041531,141,26.7,3977041529,140,73.5,3981101803,178,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214143,9,1,1,0,28,80jtkz2echk6yyyb9e2595cxr,1,73.5,26.7,2023-01-14T15:02:13.716Z,2023-01-16T09:08:21Z,3977041817,141,42.8,3977041821,213,1.3,3977041815,140,76.7,3981101845,178,,3977041811,56,Center,3977041819,212,11.5,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497976777,894,67,1,0,29,80jtkz2echk6yyyb9e2595cxr,1,76.3,42.7,2023-01-14T15:02:14.615Z,2023-01-16T10:14:49Z,3981119885,233,1017,,,,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497976775,1017,67,1,0,29,69t8imcdaqlgfbds2p58596my,0,23.7,57.3,2023-01-14T15:02:14.616Z,2023-01-16T09:39:17Z,3981119889,233,894,,,,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214167,10,1,1,0,29,80jtkz2echk6yyyb9e2595cxr,0,76.7,42.8,2023-01-14T15:02:14.654Z,2023-01-16T10:14:50Z,3981101913,178,,3977041911,212,1.6,3977041909,141,41.6,3977042211,286,,3977041903,56,Center,3977042205,236,,3977041907,140,78.0,3977041913,213,5.7,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,3977042207,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214217,8,74,1,0,29,69t8imcdaqlgfbds2p58596my,1,23,66,2023-01-14T15:02:14.717Z,2023-01-16T09:08:34Z,3977042117,56,Back,3977042247,233,10,3981101965,178,,3977042119,285,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214259,9,49,1,0,31,69t8imcdaqlgfbds2p58596my,1,22.3,66,2023-01-14T15:02:16.445Z,2023-01-16T09:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214287,10,1,1,0,31,69t8imcdaqlgfbds2p58596my,1,22.3,66,2023-01-14T15:02:16.937Z,2023-01-16T09:08:50Z,3977042511,212,9.4,3977042507,140,27.4,3977042505,56,Back,3977042513,213,1.0,3981102153,178,,3977042509,141,77.3,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214305,11,1,1,0,32,69t8imcdaqlgfbds2p58596my,0,27.4,77.3,2023-01-14T15:02:18.042Z,2023-01-16T09:08:53Z,3977042571,140,35.8,3977042617,213,1.1,3977042615,212,18.4,3977042573,141,100.0,3981102183,178,,3977042569,56,Back,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214497,11,5,1,0,34,80jtkz2echk6yyyb9e2595cxr,1,60,-0.9,2023-01-14T15:02:19.427Z,2023-01-16T09:08:55Z,3977043445,56,Right,3977043447,347,,3977043485,233,12,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214333,12,5,1,0,34,69t8imcdaqlgfbds2p58596my,0,40,100.9,2023-01-14T15:02:19.427Z,2023-01-16T09:08:56Z,3977042687,347,,3977042685,56,Back,3977043521,233,11,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214565,12,1,1,0,41,80jtkz2echk6yyyb9e2595cxr,1,55.9,0,2023-01-14T15:02:26.715Z,2023-01-16T09:08:57Z,3977043795,107,,3977043799,140,67.4,3977043803,212,21.3,3977043807,213,1.0,3977043797,56,Center,3977043801,141,25.0,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214613,13,1,1,0,43,80jtkz2echk6yyyb9e2595cxr,0,67.4,25,2023-01-14T15:02:28.473Z,2023-01-16T09:09:01Z,3977044017,3,,3977044025,212,7.7,3977044021,140,74.7,3977044023,141,25.6,3977044027,213,0.1,3981102271,178,,3977044019,56,Center,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214687,13,49,1,0,44,69t8imcdaqlgfbds2p58596my,1,21.1,70.9,2023-01-14T15:02:30.070Z,2023-01-16T09:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214731,14,1,1,0,47,69t8imcdaqlgfbds2p58596my,0,19.9,74.2,2023-01-14T15:02:32.588Z,2023-01-16T09:09:35Z,3977044559,141,87.2,3981102423,388,,3977044561,212,11.3,3977044553,3,,3977044563,213,0.9,3977044557,140,26.6,3977044555,56,Back,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214741,14,49,1,0,47,80jtkz2echk6yyyb9e2595cxr,1,74.9,8.2,2023-01-14T15:02:33.112Z,2023-01-16T09:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214755,15,1,1,0,48,80jtkz2echk6yyyb9e2595cxr,1,74.9,8.2,2023-01-14T15:02:33.537Z,2023-01-16T09:09:26Z,3977044673,213,3.0,3977044665,56,Right,3977044669,141,10.1,3981102589,178,,3977044671,212,9.0,3977044667,140,66.4,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214779,16,1,1,0,49,80jtkz2echk6yyyb9e2595cxr,0,66.4,10.1,2023-01-14T15:02:34.482Z,2023-01-16T09:09:29Z,3981102611,178,,3977044819,212,7.5,3977044815,141,13.5,3977044823,213,0.3,3977044807,140,73.2,3977044803,56,Right,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214859,16,8,1,0,49,69t8imcdaqlgfbds2p58596my,1,22.4,67.3,2023-01-14T15:02:35.202Z,2023-01-16T09:09:40Z,3977045193,56,Back,3980520161,383,,3981102715,178,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214817,15,49,1,0,51,69t8imcdaqlgfbds2p58596my,1,25.2,73,2023-01-14T15:02:36.379Z,2023-01-16T09:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214931,17,1,1,0,52,69t8imcdaqlgfbds2p58596my,0,22.4,67.3,2023-01-14T15:02:37.377Z,2023-01-16T09:09:47Z,3981102787,178,,3977045547,1,,3977045543,212,46.7,3977045537,56,Left,3977045545,213,0.3,3977045541,141,90.6,3977045539,140,64.2,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215003,17,1,1,0,55,80jtkz2echk6yyyb9e2595cxr,0,30.5,6.4,2023-01-14T15:02:41.088Z,2023-01-16T09:09:51Z,3977045901,140,59.3,3977045905,212,30.4,3977045899,56,Right,3977045903,141,10.4,3977045897,155,,3981102817,178,,3977045907,213,0.1,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215067,18,1,1,0,57,69t8imcdaqlgfbds2p58596my,0,37.8,86,2023-01-14T15:02:42.666Z,2023-01-16T09:09:55Z,3981102863,388,,3977046243,140,56.4,3977046247,141,100.0,3977046253,213,0.5,3977046237,56,Left,3977046257,1,,3977046249,212,22.4,3977046235,157,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215537,18,5,1,0,59,80jtkz2echk6yyyb9e2595cxr,1,45.2,-1.4,2023-01-14T15:02:44.938Z,2023-01-16T09:09:57Z,3977048935,233,19,3977048859,347,,3977048857,56,Back,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215077,19,5,1,0,59,69t8imcdaqlgfbds2p58596my,0,54.8,101.4,2023-01-14T15:02:44.938Z,2023-01-16T09:09:58Z,3977048985,233,18,3977046317,56,Left,3977046321,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215631,19,1,1,1,16,80jtkz2echk6yyyb9e2595cxr,1,55.9,0,2023-01-14T15:03:01.767Z,2023-01-16T09:10:22Z,3977049349,140,63.1,3977049351,141,16.4,3977049355,213,1.0,3977049343,107,,3977049347,56,Right,3977049353,212,14.6,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215675,20,1,1,1,18,80jtkz2echk6yyyb9e2595cxr,1,63,15.3,2023-01-14T15:03:04.113Z,2023-01-16T09:10:26Z,3977049593,56,Right,3977049597,140,61.9,3981103199,178,,3977049605,212,6.5,3977049601,141,5.9,3977049609,213,4.5,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215743,21,1,1,1,20,80jtkz2echk6yyyb9e2595cxr,1,61.9,5.9,2023-01-14T15:03:05.394Z,2023-01-16T09:10:28Z,3977049939,212,10.7,3977049941,213,6.1,3977049935,140,72.0,3981103225,178,,3977049933,56,Right,3977049937,141,3.8,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215823,22,1,1,1,21,80jtkz2echk6yyyb9e2595cxr,0,72,3.8,2023-01-14T15:03:07.031Z,2023-01-16T09:10:31Z,3981103259,178,,3977050369,140,79.8,3977050367,56,Right,3977050371,141,4.6,3977050375,213,0.1,3977050373,212,8.2,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215873,21,49,1,1,24,69t8imcdaqlgfbds2p58596my,1,15.6,91.1,2023-01-14T15:03:09.321Z,2023-01-16T09:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215883,22,50,1,1,25,69t8imcdaqlgfbds2p58596my,1,14.2,92.6,2023-01-14T15:03:10.387Z,2023-01-16T09:10:41Z,3977050655,285,,3977051115,233,23,3977050653,56,Back,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215827,20,43,1,1,25,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-14T15:03:10.426Z,2023-01-15T18:46:54Z,3980548433,144,8,3977050399,56,Back,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215945,23,7,1,1,25,80jtkz2echk6yyyb9e2595cxr,0,85.8,7.4,2023-01-14T15:03:10.558Z,2023-01-16T09:10:46Z,3977050955,286,,3981103449,178,,3977050981,233,22,3980548961,383,,3977050953,56,Right,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215951,23,1,1,1,27,69t8imcdaqlgfbds2p58596my,1,5.9,92,2023-01-14T15:03:12.340Z,2023-01-16T09:10:50Z,3977051001,56,Back,3977051027,213,5.7,3981103521,178,,3977051007,140,11.0,3977051023,212,6.5,3977051015,141,86.6,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215985,24,1,1,1,27,69t8imcdaqlgfbds2p58596my,0,11,86.6,2023-01-14T15:03:13.132Z,2023-01-16T09:10:53Z,3977051215,212,10.5,3977051211,140,12.2,3981103561,178,,3977051213,141,100.0,3977051217,213,1.5,3977051209,56,Back,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216923,24,5,1,1,29,80jtkz2echk6yyyb9e2595cxr,1,86.3,-1.6,2023-01-14T15:03:14.485Z,2023-01-16T09:10:57Z,3977056167,233,25,3977056117,56,Right,3977056121,347,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215987,25,5,1,1,29,69t8imcdaqlgfbds2p58596my,0,13.7,101.6,2023-01-14T15:03:14.485Z,2023-01-16T09:10:58Z,3977051219,56,Back,3977056191,233,24,3977051221,347,,,,,,,,,,,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217005,25,1,1,1,58,80jtkz2echk6yyyb9e2595cxr,0,86.4,0,2023-01-14T15:03:43.729Z,2023-01-16T09:10:59Z,3977056637,107,,3977056643,141,38.8,3977056647,213,1.5,3977056649,1,,3977056639,56,Center,3977056641,140,89.2,3977056645,212,27.5,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217065,27,12,1,2,0,69t8imcdaqlgfbds2p58596my,1,8.5,76.1,2023-01-14T15:03:45.692Z,2023-01-16T09:11:04Z,3977057017,212,30.0,3977057013,140,36.5,3981103767,388,,3977057011,56,Back,3977057023,213,6.1,3977057015,141,67.5,3977057841,15,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217025,26,43,1,2,1,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-14T15:03:46.963Z,2023-01-14T15:03:52Z,3977056775,285,0,3977056773,56,Back,3977057529,144,44,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217145,26,1,1,2,2,80jtkz2echk6yyyb9e2595cxr,1,71.2,33.1,2023-01-14T15:03:48.145Z,2023-01-16T09:11:10Z,3977057425,140,61.3,3977057431,213,3.6,3977057429,212,11.4,3977057427,141,26.2,3977057423,56,Center,3981103873,388,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217225,27,1,1,2,4,80jtkz2echk6yyyb9e2595cxr,1,61.3,26.2,2023-01-14T15:03:49.858Z,2023-01-16T09:11:14Z,3981103931,178,,3977057871,140,55.0,3977057875,212,20.3,3977057869,56,Center,3977057873,141,54.5,3977057877,213,1.9,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217329,28,1,1,2,7,80jtkz2echk6yyyb9e2595cxr,0,57.6,63.4,2023-01-14T15:03:52.994Z,2023-01-16T09:11:21Z,3977058373,155,,3977058387,1,,3977058383,212,41.9,3977058375,56,Center,3981104037,178,,3977058381,141,32.5,3977058385,213,5.8,3977058379,140,92.1,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217347,28,11,1,2,10,69t8imcdaqlgfbds2p58596my,1,9.9,61.4,2023-01-14T15:03:56.181Z,2023-01-16T09:11:24Z,3977058465,88,,3977058463,56,Back,3980554169,378,,3981104089,388,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
