id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2529691533,6,44,1,0,22,dmz37633qbsvl7gncq5s51yjw,0,45,94.2,2023-04-07T14:02:04.653Z,2023-04-10T07:21:42Z,4169339107,233,5,4169338987,56,Back,4169338989,285,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691535,6,1,1,0,23,8rfydplrc9ki0sirqi0drcybk,0,53.6,6.1,2023-04-07T14:02:04.712Z,2023-04-10T08:18:57Z,4169338993,3,,4179046153,388,,4169338995,168,,4169338999,56,Right,4169339009,212,8.9,4169339001,140,60.6,4169339005,141,0.0,4169339013,213,5.7,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691543,7,5,1,0,24,8rfydplrc9ki0sirqi0drcybk,0,57.8,-1.4,2023-04-07T14:02:06.166Z,2023-04-10T07:21:50Z,4169341591,233,7,4169339041,347,,4169339039,56,Right,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692017,7,5,1,0,24,dmz37633qbsvl7gncq5s51yjw,1,42.2,101.4,2023-04-07T14:02:06.166Z,2023-04-10T07:21:50Z,4169341565,233,7,4169341519,56,Back,4169341521,347,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692119,8,1,1,0,41,dmz37633qbsvl7gncq5s51yjw,0,45,100,2023-04-07T14:02:23.159Z,2023-04-10T07:22:07Z,4169342091,1,,4169342085,141,96.2,4169342081,56,Left,4169342083,140,68.0,4169342089,213,6.1,4169342087,212,24.4,4169342077,107,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530948397,761,49,1,0,44,8rfydplrc9ki0sirqi0drcybk,1,34.1,5.5,2023-04-07T14:02:26.563Z,2023-04-10T07:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692287,8,1,1,0,44,8rfydplrc9ki0sirqi0drcybk,1,29.9,12.9,2023-04-07T14:02:26.564Z,2023-04-10T07:22:13Z,4169342959,1,,4169342955,212,39.7,4169342951,140,67.5,4169342953,141,6.4,4169342947,157,,4179046951,178,,4169342957,213,6.2,4169342949,56,Right,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692327,9,1,1,0,48,8rfydplrc9ki0sirqi0drcybk,1,68.1,5.9,2023-04-07T14:02:29.890Z,2023-04-10T07:22:18Z,4169343137,56,Right,4179047077,388,,4169343135,168,,4169343133,3,,4169343139,140,75.2,4169343141,141,6.4,4169343145,213,0.0,4169343143,212,7.5,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692337,10,44,1,0,48,8rfydplrc9ki0sirqi0drcybk,1,72,7.3,2023-04-07T14:02:30.665Z,2023-04-10T08:18:57Z,4169343261,233,9,4169343181,286,,4169343179,56,Right,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692311,9,44,1,0,48,dmz37633qbsvl7gncq5s51yjw,0,28,92.7,2023-04-07T14:02:30.666Z,2023-04-10T07:22:24Z,4169343067,285,,4169343065,56,Back,4169343275,233,10,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692371,11,61,1,0,49,8rfydplrc9ki0sirqi0drcybk,0,75.2,6.4,2023-04-07T14:02:30.722Z,2023-04-10T08:18:58Z,4179047769,388,,4179047767,15,,4169343311,56,Right,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692435,10,49,1,0,53,dmz37633qbsvl7gncq5s51yjw,1,20.7,92.4,2023-04-07T14:02:35.117Z,2023-04-10T07:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692715,11,1,1,0,57,dmz37633qbsvl7gncq5s51yjw,1,12.4,93.1,2023-04-07T14:02:39.285Z,2023-04-10T07:22:50Z,4179048129,178,,4169344937,141,95.0,4169344939,212,43.5,4169344933,56,Left,4169344931,155,,4169344935,140,53.8,4169344941,213,0.0,4176001349,1,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692755,12,1,1,1,0,dmz37633qbsvl7gncq5s51yjw,1,54.1,95,2023-04-07T14:02:42.023Z,2023-04-10T07:22:52Z,4169345129,3,,4169345139,213,6.1,4176000473,168,,4169345133,140,60.8,4169345131,56,Left,4169345135,141,93.6,4179048229,388,,4169345137,212,7.1,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692765,13,61,1,1,0,dmz37633qbsvl7gncq5s51yjw,1,55.5,89.9,2023-04-07T14:02:42.518Z,2023-04-10T07:22:58Z,4169345159,56,Left,4179048455,178,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530949689,689,1,1,1,1,dmz37633qbsvl7gncq5s51yjw,0,61.2,92.2,2023-04-07T14:02:43.494Z,2023-04-10T07:23:03Z,4176003719,212,1.8,4176003715,140,62.6,4176003713,56,Left,4176003721,213,0.6,4179048641,178,,4176003777,286,,4176003717,141,93.6,4176881239,233,12,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,4176003775,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692801,12,74,1,1,1,8rfydplrc9ki0sirqi0drcybk,1,42.9,10.7,2023-04-07T14:02:43.554Z,2023-04-10T07:23:05Z,4176003125,285,,4176881267,233,689,4179048815,178,,4169345335,56,Back,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692855,14,1,1,1,4,dmz37633qbsvl7gncq5s51yjw,0,41.7,89,2023-04-07T14:02:45.768Z,2023-04-10T07:23:12Z,4169345625,3,,4169345631,141,80.6,4169345633,212,17.8,4169345629,140,57.8,4179049227,388,,4169345627,56,Left,4169345637,213,6.0,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530950493,762,44,1,1,5,8rfydplrc9ki0sirqi0drcybk,1,39.8,13,2023-04-07T14:02:47.471Z,2023-04-10T08:18:58Z,4176881119,233,690,4176008211,56,Back,4176008213,285,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530950287,690,44,1,1,5,dmz37633qbsvl7gncq5s51yjw,0,60.2,87,2023-04-07T14:02:47.472Z,2023-04-10T07:23:16Z,4176006949,286,,4176006947,56,Left,4176881153,233,762,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530950499,763,61,1,1,5,8rfydplrc9ki0sirqi0drcybk,1,39.8,13,2023-04-07T14:02:47.516Z,2023-04-10T08:18:58Z,4179049783,15,,4179049785,388,,4176008231,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692999,15,61,1,1,8,dmz37633qbsvl7gncq5s51yjw,1,63.6,76.7,2023-04-07T14:02:49.904Z,2023-04-10T07:23:38Z,4169346319,56,Center,4179050547,178,,4179050545,15,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693045,16,1,1,1,9,dmz37633qbsvl7gncq5s51yjw,1,65.5,78.4,2023-04-07T14:02:51.449Z,2023-04-10T07:23:41Z,4169346539,140,54.2,4179050767,178,,4169346543,212,12.2,4169346541,141,74.4,4169346545,213,3.4,4169346537,56,Center,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693207,17,1,1,1,11,dmz37633qbsvl7gncq5s51yjw,0,54.2,74.4,2023-04-07T14:02:53.204Z,2023-04-10T07:23:46Z,4169347383,56,Center,4169347393,213,4.5,4169347391,212,18.9,4169347389,141,47.0,4179050955,178,,4169347387,140,51.2,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693073,13,49,1,1,13,8rfydplrc9ki0sirqi0drcybk,1,49.3,65.1,2023-04-07T14:02:55.087Z,2023-04-10T07:24:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693195,14,50,1,1,14,8rfydplrc9ki0sirqi0drcybk,1,45.6,49.4,2023-04-07T14:02:56.165Z,2023-04-10T07:24:13Z,4176881093,233,691,4169347307,56,Back,4176016395,286,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530952223,691,7,1,1,14,dmz37633qbsvl7gncq5s51yjw,0,54.4,50.6,2023-04-07T14:02:56.184Z,2023-04-10T07:24:16Z,4176017313,385,,4176017095,56,Center,4176881057,233,14,4176017099,285,,4179052379,389,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693295,15,1,1,1,15,8rfydplrc9ki0sirqi0drcybk,1,31.9,73.2,2023-04-07T14:02:57.543Z,2023-04-10T07:24:24Z,4169347829,56,Back,4169347833,141,70.7,4169347835,212,14.1,4169347831,140,45.2,4179052771,178,,4169347837,213,6.2,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693317,16,1,1,1,20,8rfydplrc9ki0sirqi0drcybk,1,68.4,96.2,2023-04-07T14:03:02.366Z,2023-04-10T07:24:29Z,4179053003,178,,4169347951,140,74.1,4169347955,212,11.9,4169347953,141,81.0,4169347949,56,Left,4169347957,213,5.2,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693395,17,1,1,1,21,8rfydplrc9ki0sirqi0drcybk,0,75.1,83.1,2023-04-07T14:03:03.689Z,2023-04-10T07:24:33Z,4179053193,178,,4169348373,140,80.1,4169348375,141,81.4,4169348377,212,5.4,4169348371,56,Left,4169348379,213,6.1,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530953097,692,61,1,1,22,dmz37633qbsvl7gncq5s51yjw,1,19.1,16.7,2023-04-07T14:03:04.304Z,2023-04-10T07:24:39Z,4176021505,56,Back,4179053473,178,,,,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693433,18,12,1,1,25,dmz37633qbsvl7gncq5s51yjw,1,3.5,15.5,2023-04-07T14:03:06.775Z,2023-04-10T07:24:46Z,4169348619,213,4.9,4179053831,389,,4169348613,140,5.9,4169348733,167,,4169348615,141,0.0,4169348611,56,Back,4169348617,212,12.0,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693709,18,5,1,1,26,8rfydplrc9ki0sirqi0drcybk,1,94.8,101.8,2023-04-07T14:03:07.706Z,2023-04-10T07:24:48Z,4169350183,56,Left,4169350185,347,,4169350263,233,19,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693447,19,5,1,1,26,dmz37633qbsvl7gncq5s51yjw,0,5.2,-1.8,2023-04-07T14:03:07.706Z,2023-04-10T07:24:49Z,4169348697,347,,4169348695,56,Back,4169350309,233,18,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694013,19,1,1,1,47,8rfydplrc9ki0sirqi0drcybk,1,95.6,100,2023-04-07T14:03:28.787Z,2023-04-10T07:24:58Z,4169351821,141,86.8,4169351825,213,4.2,4169351823,212,12.1,4169351819,140,89.6,4169351815,107,,4169351817,56,Left,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694033,20,1,1,1,48,8rfydplrc9ki0sirqi0drcybk,0,89.6,86.8,2023-04-07T14:03:29.733Z,2023-04-10T07:25:05Z,4169351897,212,2.1,4179054773,388,,4169351899,213,2.0,4169351895,141,89.6,4169351891,56,Left,4169351893,140,88.8,4176022427,156,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694109,20,8,1,1,48,dmz37633qbsvl7gncq5s51yjw,1,6,8,2023-04-07T14:03:30.455Z,2023-04-10T07:25:10Z,4169352265,56,Back,4176022821,384,,4179055059,178,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694209,21,49,1,1,50,dmz37633qbsvl7gncq5s51yjw,1,8.2,7.9,2023-04-07T14:03:32.056Z,2023-04-10T07:25:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694235,22,1,1,1,50,dmz37633qbsvl7gncq5s51yjw,0,8.2,7.9,2023-04-07T14:03:32.113Z,2023-04-10T07:25:25Z,4179055809,178,,4169352919,213,4.6,4169352913,140,7.4,4169352917,212,6.8,4169352915,141,0.0,4169352911,56,Back,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694247,21,5,1,1,51,8rfydplrc9ki0sirqi0drcybk,1,89,102,2023-04-07T14:03:32.786Z,2023-04-10T07:25:28Z,4169352957,347,,4169352953,56,Left,4169352973,233,23,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694243,23,5,1,1,51,dmz37633qbsvl7gncq5s51yjw,0,11,-2,2023-04-07T14:03:32.786Z,2023-04-10T07:25:28Z,4169352945,56,Back,4169352947,347,,4169353005,233,21,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694303,22,1,1,1,54,8rfydplrc9ki0sirqi0drcybk,1,85.5,100,2023-04-07T14:03:36.020Z,2023-04-10T07:25:34Z,4169353183,212,7.5,4169353181,141,96.3,4169353175,107,,4169353185,213,3.7,4169353179,140,79.3,4169353177,56,Left,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694349,23,1,1,1,57,8rfydplrc9ki0sirqi0drcybk,1,74.1,95.9,2023-04-07T14:03:38.781Z,2023-04-10T07:25:40Z,4179056611,178,,4169353381,140,60.3,4169353385,212,14.5,4169353383,141,96.5,4169353379,56,Left,4169353387,213,3.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694475,24,1,1,1,58,8rfydplrc9ki0sirqi0drcybk,1,57.9,97.2,2023-04-07T14:03:40.354Z,2023-04-10T07:25:44Z,4169354003,140,62.9,4169354009,141,88.9,4169353997,56,Left,4179056733,178,,4169354011,212,7.7,4169354013,213,5.5,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694557,25,1,1,2,2,8rfydplrc9ki0sirqi0drcybk,0,67.7,69.3,2023-04-07T14:03:44.137Z,2023-04-10T07:25:49Z,4169354519,1,,4169354515,212,49.4,4169354511,140,100.0,4169354513,141,17.8,4169354509,56,Right,4169354517,213,5.5,4179056869,178,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694507,24,5,1,2,5,dmz37633qbsvl7gncq5s51yjw,1,-1.3,76.4,2023-04-07T14:03:47.644Z,2023-04-10T07:25:52Z,4169354647,233,26,4169354177,56,Back,4169354187,346,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694569,26,5,1,2,5,8rfydplrc9ki0sirqi0drcybk,0,101.3,23.6,2023-04-07T14:03:47.644Z,2023-04-10T07:25:52Z,4169354697,233,24,4169354563,56,Center,4169354567,346,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
