id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2518367829,179,1,1,19,44,dmz37633qbsvl7gncq5s51yjw,1,69.9,54.2,2023-03-11T15:21:09.223Z,2023-03-14T12:54:07Z,4088489557,155,,4097783207,178,,4088489565,140,89.6,4088489571,213,0.6,4088489567,141,77.3,4088489561,56,Center,4088489569,212,26.0,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368105,180,1,1,19,49,dmz37633qbsvl7gncq5s51yjw,0,89.9,80.8,2023-03-11T15:21:14.066Z,2023-03-14T12:54:14Z,4088491045,213,4.5,4097783287,178,,4088491041,141,53.0,4088491043,212,19.2,4088491039,140,86.5,4088491037,56,Center,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520124685,975,67,1,19,50,8w89tsles26jm12aoelwvlttt,1,14.4,47.1,2023-03-11T15:21:15.125Z,2023-03-14T14:15:20Z,4097822289,233,1039,,,,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520124683,1039,67,1,19,50,dmz37633qbsvl7gncq5s51yjw,0,85.6,52.9,2023-03-11T15:21:15.126Z,2023-03-14T13:22:02Z,4097822293,233,975,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367849,196,8,1,19,50,8w89tsles26jm12aoelwvlttt,1,13.3,48.2,2023-03-11T15:21:15.146Z,2023-03-14T14:15:20Z,4095903157,384,,4088489729,56,Back,4097783329,178,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367899,197,49,1,19,51,8w89tsles26jm12aoelwvlttt,1,20.7,35.2,2023-03-11T15:21:16.070Z,2023-03-14T12:54:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367943,198,1,1,19,52,8w89tsles26jm12aoelwvlttt,1,20.7,35.2,2023-03-11T15:21:17.010Z,2023-03-14T12:54:33Z,4088490279,141,64.6,4088490277,140,37.1,4088490281,212,26.4,4088490283,213,0.9,4097783535,178,,4088490273,56,Back,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368261,199,1,1,19,54,8w89tsles26jm12aoelwvlttt,1,37.2,64.8,2023-03-11T15:21:18.860Z,2023-03-14T12:54:43Z,4088491791,212,9.1,4097783605,178,,4088491789,141,75.0,4088491785,56,Back,4088491793,213,2.3,4088491787,140,31.6,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520120269,892,83,1,20,0,dmz37633qbsvl7gncq5s51yjw,1,39.3,11.6,2023-03-11T15:21:24.924Z,2023-03-14T13:10:31Z,4097802287,399,183487,,,,,,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368415,200,1,1,20,2,8w89tsles26jm12aoelwvlttt,1,58.9,90.3,2023-03-11T15:21:26.823Z,2023-03-14T12:54:48Z,4088492563,56,Back,4088492571,213,3.3,4088492565,140,44.3,4088492567,141,86.5,4097783697,178,,4088492569,212,15.5,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368541,201,1,1,20,6,8w89tsles26jm12aoelwvlttt,1,46.5,76.3,2023-03-11T15:21:31.480Z,2023-03-14T12:54:52Z,4088493143,140,36.0,4097783723,178,,4088493145,141,57.0,4088493147,212,17.1,4088493141,56,Back,4088493149,213,4.0,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368677,202,1,1,20,9,8w89tsles26jm12aoelwvlttt,1,36.6,53.1,2023-03-11T15:21:34.187Z,2023-03-14T12:54:56Z,4088493829,213,5.4,4088493831,1,,4088493827,212,32.5,4088493825,141,17.1,4088493819,56,Right,4097783741,178,,4088493823,140,56.9,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368691,203,1,1,20,13,8w89tsles26jm12aoelwvlttt,0,62.4,17.9,2023-03-11T15:21:37.786Z,2023-03-14T12:55:22Z,4088493943,140,76.9,4097784039,178,,4088493945,141,47.3,4088493947,212,25.1,4088493941,56,Center,4095904453,155,,4088493949,213,0.9,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368815,181,1,1,20,14,dmz37633qbsvl7gncq5s51yjw,1,27.4,48.8,2023-03-11T15:21:39.389Z,2023-03-14T12:55:27Z,4088494557,141,50.4,4088494555,140,41.5,4097784133,388,,4088494551,56,Back,4088494561,212,14.8,4088494565,213,0.1,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368817,182,49,1,20,17,dmz37633qbsvl7gncq5s51yjw,1,41.5,50.4,2023-03-11T15:21:41.723Z,2023-03-14T12:55:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368861,183,3,1,20,17,dmz37633qbsvl7gncq5s51yjw,1,36.3,54.4,2023-03-11T15:21:41.846Z,2023-03-14T12:55:52Z,4088494831,286,,4088494829,56,Back,4097784313,178,,4095904645,464,,4088494879,233,204,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368793,204,45,1,20,17,8w89tsles26jm12aoelwvlttt,0,63.7,45.6,2023-03-11T15:21:41.846Z,2023-03-14T12:55:53Z,4088494425,56,Center,4088494927,285,,4088494923,233,183,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369069,184,1,1,20,18,dmz37633qbsvl7gncq5s51yjw,1,42.5,50.3,2023-03-11T15:21:43.639Z,2023-03-14T12:56:00Z,4088495987,213,5.6,4088495985,212,32.7,4088495965,155,,4088495989,1,,4088495969,56,Right,4088495983,141,18.3,4088495973,140,65.8,4097784647,178,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369079,185,50,1,20,25,dmz37633qbsvl7gncq5s51yjw,1,77.6,9,2023-03-11T15:21:49.751Z,2023-03-14T12:56:05Z,4088496253,233,205,4088496021,56,Right,4088496023,286,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369081,205,7,1,20,25,8w89tsles26jm12aoelwvlttt,1,22.4,91,2023-03-11T15:21:49.939Z,2023-03-14T12:56:10Z,4088496025,167,,4088496027,56,Back,4088496197,233,185,4097784883,178,,4088496029,285,,4095905111,385,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369847,186,5,1,20,26,dmz37633qbsvl7gncq5s51yjw,1,80.6,-1.8,2023-03-11T15:21:50.872Z,2023-03-14T12:56:12Z,4088500137,347,,4088500297,233,206,4088500135,56,Right,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369103,206,5,1,20,26,8w89tsles26jm12aoelwvlttt,0,19.4,101.8,2023-03-11T15:21:50.872Z,2023-03-14T12:56:13Z,4088500383,233,186,4088496139,56,Back,4088496141,347,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370045,187,1,1,20,49,dmz37633qbsvl7gncq5s51yjw,1,81.1,0,2023-03-11T15:22:13.987Z,2023-03-14T12:56:17Z,4088501209,107,,4088501213,140,72.4,4088501217,212,11.6,4088501215,141,8.5,4088501219,213,2.5,4088501211,56,Right,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370119,188,1,1,20,50,dmz37633qbsvl7gncq5s51yjw,1,72.4,8.5,2023-03-11T15:22:14.930Z,2023-03-14T12:56:26Z,4088501563,212,5.2,4088501555,140,68.3,4088501557,141,4.1,4088501567,213,3.7,4088501553,56,Right,4097785103,178,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370209,189,1,1,20,52,dmz37633qbsvl7gncq5s51yjw,1,68.3,4.1,2023-03-11T15:22:17.423Z,2023-03-14T12:56:36Z,4088502143,140,51.6,4088502147,141,21.3,4088502149,212,21.1,4088502141,56,Center,4097785255,178,,4088502153,213,2.6,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370325,190,1,1,20,56,dmz37633qbsvl7gncq5s51yjw,1,54.4,21.9,2023-03-11T15:22:20.897Z,2023-03-14T12:56:42Z,4088502829,141,73.0,4088502835,1,,4088502827,140,57.6,4088502831,212,34.9,4088502825,56,Center,4088502833,213,1.5,4097785349,178,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370395,191,1,1,21,0,dmz37633qbsvl7gncq5s51yjw,1,57.5,79.7,2023-03-11T15:22:25.252Z,2023-03-14T12:56:48Z,4088503217,213,6.0,4088503189,56,Center,4088503211,212,11.4,4088503201,140,68.0,4097785479,178,,4088503207,141,75.6,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370411,192,50,1,21,1,dmz37633qbsvl7gncq5s51yjw,1,68.7,80.9,2023-03-11T15:22:25.950Z,2023-03-14T12:56:57Z,4088503281,56,Left,4088504115,233,207,4088503283,286,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370509,207,7,1,21,1,8w89tsles26jm12aoelwvlttt,1,31.3,19.1,2023-03-11T15:22:26.321Z,2023-03-14T12:57:00Z,4088503869,56,Back,4088503871,285,,4088503867,167,,4088504027,233,192,4097785709,178,,4095905547,385,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370703,193,5,1,21,4,dmz37633qbsvl7gncq5s51yjw,1,60.3,101.6,2023-03-11T15:22:29.220Z,2023-03-14T12:57:03Z,4088504817,347,,4088504815,56,Left,4088505013,233,208,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370533,208,5,1,21,4,8w89tsles26jm12aoelwvlttt,0,39.7,-1.6,2023-03-11T15:22:29.220Z,2023-03-14T12:57:03Z,4088505107,233,193,4088503989,56,Back,4088503991,347,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370967,194,1,1,21,8,dmz37633qbsvl7gncq5s51yjw,1,58,100,2023-03-11T15:22:33.527Z,2023-03-14T12:57:09Z,4088506265,213,3.8,4088506267,1,,4088506261,141,71.8,4088506263,212,32.5,4088506259,140,33.8,4088506257,56,Back,4088506255,107,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371111,195,1,1,21,17,dmz37633qbsvl7gncq5s51yjw,1,33.7,74.8,2023-03-11T15:22:42.508Z,2023-03-14T12:57:13Z,4088507045,140,29.9,4097785881,178,,4088507053,213,4.5,4088507049,141,46.6,4088507051,212,19.6,4088507039,56,Back,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371323,196,1,1,21,21,dmz37633qbsvl7gncq5s51yjw,1,27.6,45.2,2023-03-11T15:22:45.932Z,2023-03-14T12:57:17Z,4097785939,178,,4088508205,140,35.3,4088508207,141,13.5,4088508209,212,23.0,4088508203,56,Back,4088508211,213,5.1,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371517,197,1,1,21,27,dmz37633qbsvl7gncq5s51yjw,1,35.6,30.7,2023-03-11T15:22:52.661Z,2023-03-14T12:57:21Z,4088509361,140,23.8,4088509365,141,60.6,4097786015,178,,4088509371,212,23.8,4088509373,213,2.1,4088509357,56,Back,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371703,198,1,1,21,33,dmz37633qbsvl7gncq5s51yjw,1,37.8,66.3,2023-03-11T15:22:58.438Z,2023-03-14T12:57:26Z,4088510339,56,Left,4088510343,141,97.2,4088510347,213,1.0,4097786121,178,,4088510345,212,25.5,4088510341,140,51.6,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371717,199,4,1,21,35,dmz37633qbsvl7gncq5s51yjw,1,53.7,96.8,2023-03-11T15:23:00.222Z,2023-03-14T12:57:32Z,4088510429,286,,4088510421,13,,4088510705,233,209,4088510427,265,,4088510425,152,,4088510423,56,Left,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518371753,209,4,1,21,35,8w89tsles26jm12aoelwvlttt,0,46.3,3.2,2023-03-11T15:23:00.223Z,2023-03-14T12:57:32Z,4088510621,152,,4088510625,285,,4097786259,178,,4088510619,56,Back,4088510741,233,199,4088510623,265,,4088510617,13,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518372593,202,1,1,21,55,dmz37633qbsvl7gncq5s51yjw,1,55.8,90.3,2023-03-11T15:23:19.698Z,2023-03-14T12:57:41Z,4088514941,5,,4097786379,178,,4088514947,140,39.6,4088514945,56,Back,4088514943,152,,4088514949,141,49.7,4088514953,213,4.2,4088514955,1,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,4088514951,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518372655,203,1,1,22,0,dmz37633qbsvl7gncq5s51yjw,0,39.6,49.7,2023-03-11T15:23:25.542Z,2023-03-14T12:57:46Z,4088515301,141,23.0,4088515305,212,44.1,4088515307,213,5.9,4088515297,140,77.9,4097786481,178,,4088515289,155,,4088515311,1,,4088515293,56,Center,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518374073,212,1,1,22,3,8w89tsles26jm12aoelwvlttt,0,26.7,84.7,2023-03-11T15:23:27.763Z,2023-03-14T12:57:51Z,4088523191,141,94.5,4088523195,213,0.5,4088523189,140,38.3,4097786563,178,,4088523185,3,,4088523193,212,13.9,4088523187,56,Back,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518372827,204,1,1,22,5,dmz37633qbsvl7gncq5s51yjw,1,59.2,15.9,2023-03-11T15:23:29.901Z,2023-03-14T12:57:54Z,4088516191,212,10.7,4097786607,178,,4088516189,141,28.6,4088516193,213,0.9,4088516185,56,Center,4088516187,140,65.2,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518372965,205,1,1,22,8,dmz37633qbsvl7gncq5s51yjw,1,65.7,28,2023-03-11T15:23:33.177Z,2023-03-14T12:57:59Z,4097786679,178,,4088516897,212,14.6,4088516889,140,53.6,4088516901,213,2.6,4088516885,56,Center,4088516893,141,38.6,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518372995,206,1,1,22,10,dmz37633qbsvl7gncq5s51yjw,1,58.7,38.3,2023-03-11T15:23:34.694Z,2023-03-14T12:58:04Z,4088517101,141,74.4,4088517095,56,Center,4088517105,213,1.8,4088517097,140,52.6,4097786787,178,,4088517103,212,25.4,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373037,207,1,1,22,12,dmz37633qbsvl7gncq5s51yjw,1,52.6,74.4,2023-03-11T15:23:37.586Z,2023-03-14T12:58:08Z,4088517331,212,15.4,4088517325,140,54.9,4088517329,141,52.1,4088517321,56,Center,4097786859,178,,4088517333,213,4.9,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373127,208,1,1,22,15,dmz37633qbsvl7gncq5s51yjw,1,54.9,52.1,2023-03-11T15:23:40.019Z,2023-03-14T12:58:11Z,4088517941,140,59.2,4088517945,212,11.3,4088517947,213,5.1,4097786931,178,,4088517943,141,36.9,4088517939,56,Center,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373201,209,1,1,22,17,dmz37633qbsvl7gncq5s51yjw,1,59.2,36.9,2023-03-11T15:23:41.777Z,2023-03-14T12:58:15Z,4088518391,213,4.1,4097787011,178,,4088518383,56,Right,4088518389,212,14.6,4088518385,140,51.6,4088518387,141,18.9,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373265,210,1,1,22,19,dmz37633qbsvl7gncq5s51yjw,1,51.6,18.9,2023-03-11T15:23:44.037Z,2023-03-14T12:58:18Z,4088518813,213,5.8,4088518805,141,7.3,4097787067,178,,4088518799,56,Right,4088518811,212,16.7,4088518803,140,65.6,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373301,211,1,1,22,21,dmz37633qbsvl7gncq5s51yjw,1,65.6,7.3,2023-03-11T15:23:45.704Z,2023-03-14T12:58:27Z,4097787185,178,,4088519057,141,8.3,4088519053,140,75.1,4088519061,212,10.0,4088519049,56,Right,4088519065,213,0.1,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373489,212,1,1,22,22,dmz37633qbsvl7gncq5s51yjw,1,75.1,8.3,2023-03-11T15:23:47.553Z,2023-03-14T12:58:32Z,4088520023,141,21.9,4088520017,56,Center,4097787291,178,,4088520029,212,9.8,4088520035,213,1.2,4088520019,140,78.3,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373511,213,1,1,22,26,dmz37633qbsvl7gncq5s51yjw,0,97.4,26.5,2023-03-11T15:23:51.248Z,2023-03-14T12:58:39Z,4088520129,140,95.2,4095909725,20,,4088520161,233,210,4088520165,286,,4095909723,224,,4088520135,213,2.3,4097787459,178,,4088520159,236,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,4088520131,141,30.3,4088520127,56,4088520133,212,3.5,4088520123,2,,,,Center,,,,,,,,,,,,,,,,,,,,
2518373453,210,12,1,22,26,8w89tsles26jm12aoelwvlttt,1,2.5,73.9,2023-03-11T15:23:51.275Z,2023-03-14T12:58:43Z,4088519867,56,Back,4097787573,178,,4088519865,185,,4088520205,233,213,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373507,211,6,1,22,27,8w89tsles26jm12aoelwvlttt,0,1.8,70.8,2023-03-11T15:23:51.925Z,2023-03-14T12:58:45Z,4088520749,233,214,4088520113,56,Back,4088520139,73,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518373599,214,6,1,22,27,dmz37633qbsvl7gncq5s51yjw,1,98.2,29.2,2023-03-11T15:23:51.925Z,2023-03-14T12:58:45Z,4088520593,56,Center,4088520597,75,,4088520701,233,211,,,,,,,,,,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518375041,215,1,1,23,0,dmz37633qbsvl7gncq5s51yjw,0,99.5,0.5,2023-03-11T15:24:25.449Z,2023-03-14T12:58:48Z,4088528257,212,37.1,4088528255,141,51.6,4095910265,20,,4088528239,2,,4088528251,56,Center,4088528261,1,,4088528249,224,,4088528253,140,87.2,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,4097787679,178,,4088528259,213,4088528241,6,,4088528245,155,,,,1.9,,,,,,,,,,,,,,,,,,,,
2518375529,214,61,1,23,2,8w89tsles26jm12aoelwvlttt,1,9.8,50,2023-03-11T15:24:27.256Z,2023-03-14T12:58:57Z,4088530867,56,Back,4097787825,21,,4097787827,388,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518375983,218,2,1,23,3,dmz37633qbsvl7gncq5s51yjw,1,91.7,44.5,2023-03-11T15:24:27.761Z,2023-03-14T12:59:06Z,4088533261,56,Center,4088533265,141,50.1,4088534003,7,4lws9jepuxzs33zbt3w1ff9ih,4097787993,178,,4088533263,140,98.2,4088543145,298,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518374977,213,55,1,23,3,8w89tsles26jm12aoelwvlttt,1,1.5,51.9,2023-03-11T15:24:27.762Z,2023-03-14T12:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518375119,217,43,1,23,11,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-11T15:24:35.748Z,2023-03-11T15:54:46Z,4088556983,25,0,4088579747,146,99.4,4088579745,458,0,4088579741,108,0,4088556985,20,0,4088579743,328,0,4088579737,102,50.4,4088579735,85,0,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,4088528647,56,Center,4088579749,147,4088556991,153,0,4088528645,17,0,4088579753,231,49.5,,4088579739,103,51.4,4088579751,230,99.8,48.2,4088836267,144,13,,,,,,,,,
2518375109,216,43,1,23,14,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-11T15:24:39.372Z,2023-03-11T15:24:59Z,4088528603,212,5.6,4088528601,141,44.5,4088528595,56,Center,4088528609,213,4.9,4088528597,140,91.7,4088531397,144,1,4088528591,3,0,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518375963,215,1,1,23,34,8w89tsles26jm12aoelwvlttt,1,6.8,56.1,2023-03-11T15:24:59.637Z,2023-03-14T12:59:12Z,4096304333,5,,4088533167,141,45.7,4088533171,212,7.6,4088533175,213,5.1,4088533161,56,Back,4096304335,152,,4088533163,140,9.4,4097788099,178,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518375993,216,1,1,23,44,8w89tsles26jm12aoelwvlttt,1,20.6,44.2,2023-03-11T15:25:08.792Z,2023-03-14T12:59:24Z,4097788347,178,,4088533333,140,29.4,4088533339,212,11.3,4088533343,213,0.6,4088533331,56,Back,4088533335,141,53.7,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518376187,217,1,1,23,45,8w89tsles26jm12aoelwvlttt,1,29.4,53.7,2023-03-11T15:25:09.859Z,2023-03-14T12:59:34Z,4088534351,141,45.4,4088534355,213,3.5,4097788503,178,,4088534347,56,Back,4088534349,140,15.3,4088534353,212,15.8,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518376451,218,1,1,23,51,8w89tsles26jm12aoelwvlttt,1,18.4,44.8,2023-03-11T15:25:16.351Z,2023-03-14T12:59:41Z,4088535679,140,66.2,4088535687,213,5.8,4088535671,155,,4088535685,212,57.2,4097788677,178,,4088535689,1,,4088535681,141,4.4,4088535675,56,Right,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518376465,219,3,1,23,58,8w89tsles26jm12aoelwvlttt,0,68.6,7.2,2023-03-11T15:25:22.828Z,2023-03-14T12:59:48Z,4095917829,464,,4088535889,233,219,4088535769,286,,4097788807,178,,4088535767,56,Right,,,,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518376461,219,7,1,23,58,dmz37633qbsvl7gncq5s51yjw,0,31.4,92.8,2023-03-11T15:25:22.918Z,2023-03-14T12:59:51Z,4088535745,285,,4097788941,178,,4095917867,384,,4088535825,233,219,4088535743,56,Back,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
