id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2510735951,5,1,1,0,8,8rfydplrc9ki0sirqi0drcybk,1,19.6,27.7,2023-02-21T19:45:52.941Z,2023-02-24T06:19:06Z,4048172393,213,5.5,4048172385,56,Back,4048172389,141,11.9,4048172383,3,,4048172387,140,30.2,4048172391,212,15.5,4051703103,388,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735965,6,1,1,0,9,8rfydplrc9ki0sirqi0drcybk,1,30.2,11.9,2023-02-21T19:45:54.350Z,2023-02-24T06:19:11Z,4048172457,141,21.6,4048172461,213,0.8,4048172453,140,35.8,4048172449,56,Back,4048172459,212,8.8,4048172443,3,,4051703131,178,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735967,7,50,1,0,11,8rfydplrc9ki0sirqi0drcybk,1,39,22.8,2023-02-21T19:45:56.069Z,2023-02-24T06:19:22Z,4050851593,286,,4050890355,233,7,4048172465,56,Back,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735995,7,7,1,0,12,dmz37633qbsvl7gncq5s51yjw,1,61,77.2,2023-02-21T19:45:56.604Z,2023-02-24T06:19:25Z,4050851813,385,,4050851665,285,,4051703215,178,,4048172571,56,Center,4050890351,233,7,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736023,8,1,1,0,13,dmz37633qbsvl7gncq5s51yjw,1,48.3,87.2,2023-02-21T19:45:58.477Z,2023-02-24T06:19:28Z,4048172701,141,96.3,4048172709,213,0.3,4048172695,3,,4048172699,140,65.3,4048172705,212,18.9,4051703249,388,,4048172697,56,Left,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736047,9,1,1,0,17,dmz37633qbsvl7gncq5s51yjw,1,65.3,96.3,2023-02-21T19:46:02.035Z,2023-02-24T06:19:32Z,4048172837,140,39.7,4048172839,141,89.0,4048172841,212,27.3,4048172835,56,Back,4051703281,178,,4048172843,213,3.3,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736085,10,1,1,0,20,dmz37633qbsvl7gncq5s51yjw,1,38.8,88.7,2023-02-21T19:46:05.181Z,2023-02-24T06:19:37Z,4048173029,212,35.0,4048173033,1,,4048173025,140,14.4,4048173027,141,53.6,4048173031,213,3.9,4048173023,56,Back,4051703317,178,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736129,11,1,1,0,25,dmz37633qbsvl7gncq5s51yjw,1,16.2,51.5,2023-02-21T19:46:09.593Z,2023-02-24T06:19:39Z,4048173193,213,5.4,4048173189,141,14.6,4048173185,56,Back,4051703339,178,,4048173187,140,37.1,4048173191,212,33.3,4048173195,1,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736161,12,1,1,0,28,dmz37633qbsvl7gncq5s51yjw,0,37.8,8.6,2023-02-21T19:46:13.317Z,2023-02-24T06:19:42Z,4048173303,212,37.2,4048173299,140,72.6,4048173307,1,,4048173375,155,,4048173297,56,Right,4048173305,213,6.1,4048173301,141,0.0,4051703367,178,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736195,8,5,1,0,31,8rfydplrc9ki0sirqi0drcybk,1,28,101.6,2023-02-21T19:46:16.302Z,2023-02-24T06:19:48Z,4048173415,56,Back,4048173417,347,,4048173419,233,13,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736165,13,5,1,0,31,dmz37633qbsvl7gncq5s51yjw,0,72,-1.6,2023-02-21T19:46:16.302Z,2023-02-24T06:19:48Z,4048173323,347,,4048173439,233,8,4048173319,56,Right,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736385,9,1,1,0,51,8rfydplrc9ki0sirqi0drcybk,1,27.5,100,2023-02-21T19:46:36.182Z,2023-02-24T06:19:53Z,4048174265,107,,4048174269,140,43.4,4048174267,56,Back,4048174279,213,6.0,4048174271,141,95.3,4048174275,212,17.3,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736393,10,44,1,0,53,8rfydplrc9ki0sirqi0drcybk,1,49.5,94.4,2023-02-21T19:46:37.906Z,2023-02-24T11:17:11Z,4048174307,285,,4048174325,233,14,4048174305,56,Back,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736357,14,44,1,0,53,dmz37633qbsvl7gncq5s51yjw,0,50.5,5.6,2023-02-21T19:46:37.907Z,2023-02-24T06:20:39Z,4048174169,56,Right,4048174339,286,,4048174341,233,10,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736409,11,1,1,0,53,8rfydplrc9ki0sirqi0drcybk,0,47.2,94.2,2023-02-21T19:46:37.990Z,2023-02-24T11:17:11Z,4051703811,388,,4048174363,3,,4048174367,56,Left,4048174369,140,58.0,4048174373,212,11.8,4048174375,213,6.0,4048174371,141,89.6,4048174365,168,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511250705,732,1,1,0,54,dmz37633qbsvl7gncq5s51yjw,1,41.2,6.6,2023-02-21T19:46:39.393Z,2023-02-24T06:20:51Z,4050854645,212,8.7,4050854637,3,,4050854641,140,37.0,4050854639,56,Back,4050854647,213,2.1,4050854643,141,17.6,4051703861,388,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736437,15,1,1,0,56,dmz37633qbsvl7gncq5s51yjw,0,35.8,19.5,2023-02-21T19:46:41.106Z,2023-02-24T06:20:54Z,4048174523,141,15.9,4048174517,157,,4051703881,178,,4048174527,213,6.2,4048174519,56,Right,4048174529,1,,4048174521,140,61.9,4048174525,212,27.5,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511409473,924,67,1,0,58,8rfydplrc9ki0sirqi0drcybk,1,32.7,85.3,2023-02-21T19:46:42.582Z,2023-02-24T11:17:12Z,4051714493,233,755,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511409471,755,67,1,0,58,dmz37633qbsvl7gncq5s51yjw,0,67.3,14.7,2023-02-21T19:46:42.583Z,2023-02-24T06:45:59Z,4051714505,233,924,,,,,,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510767071,415,8,1,0,58,8rfydplrc9ki0sirqi0drcybk,1,26.9,85.6,2023-02-21T19:46:42.611Z,2023-02-24T11:17:12Z,4051703909,178,,4050854663,385,,4048346665,56,Back,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736463,16,43,1,1,0,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-21T19:46:44.850Z,2023-02-21T20:34:46Z,4048346429,144,1,4048174663,212,6.6,4048174659,140,58.2,4048174661,141,8.0,4048174657,56,Right,4048174665,213,4.1,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736467,17,49,1,1,1,dmz37633qbsvl7gncq5s51yjw,1,58.2,8,2023-02-21T19:46:45.580Z,2023-02-24T06:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736499,18,1,1,1,1,dmz37633qbsvl7gncq5s51yjw,0,58.2,8,2023-02-21T19:46:45.618Z,2023-02-24T06:21:11Z,4048174839,141,8.5,4048174835,56,Right,4048174843,213,0.0,4051703993,178,,4048174837,140,73.8,4048174841,212,16.4,4048174833,155,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736529,12,1,1,1,3,8rfydplrc9ki0sirqi0drcybk,1,18.5,90.8,2023-02-21T19:46:47.678Z,2023-02-24T06:21:20Z,4048174935,140,33.3,4048174939,212,15.6,4048174931,3,,4048174933,56,Back,4048174941,213,0.1,4048174937,141,92.7,4051704045,178,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736535,13,49,1,1,4,8rfydplrc9ki0sirqi0drcybk,1,32.4,93.2,2023-02-21T19:46:49.316Z,2023-02-24T06:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736579,14,1,1,1,5,8rfydplrc9ki0sirqi0drcybk,1,29.1,95.7,2023-02-21T19:46:50.482Z,2023-02-24T06:21:29Z,4048175157,140,36.7,4048175161,212,8.0,4048175159,141,96.8,4048175155,56,Back,4048175163,213,0.1,4051704109,178,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736583,15,61,1,1,6,8rfydplrc9ki0sirqi0drcybk,1,36.7,96.8,2023-02-21T19:46:50.699Z,2023-02-24T06:21:35Z,4048175175,56,Back,4051704135,178,,,,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736595,16,5,1,1,7,8rfydplrc9ki0sirqi0drcybk,0,35,101.5,2023-02-21T19:46:51.919Z,2023-02-24T06:21:43Z,4048175215,347,,4048175265,233,19,4048175213,56,Back,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736587,19,5,1,1,7,dmz37633qbsvl7gncq5s51yjw,1,65,-1.5,2023-02-21T19:46:51.919Z,2023-02-24T06:21:43Z,4048175193,56,Right,4048175249,233,16,4048175195,347,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736609,20,1,1,1,8,dmz37633qbsvl7gncq5s51yjw,0,65.1,0,2023-02-21T19:46:53.255Z,2023-02-24T06:21:46Z,4048175297,107,,4048175305,212,9.6,4048175301,140,73.8,4048175303,141,3.1,4048175299,56,Right,4048175307,213,0.3,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510767471,416,8,1,1,9,8rfydplrc9ki0sirqi0drcybk,1,25.9,93,2023-02-21T19:46:54.446Z,2023-02-24T06:21:48Z,4048348891,56,Back,4051704241,178,,4050857693,385,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510767493,417,49,1,1,10,8rfydplrc9ki0sirqi0drcybk,1,31.7,96.2,2023-02-21T19:46:55.524Z,2023-02-24T06:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510767551,418,1,1,1,11,8rfydplrc9ki0sirqi0drcybk,1,30.9,95.1,2023-02-21T19:46:55.541Z,2023-02-24T06:21:56Z,4048349503,140,23.3,4048349507,212,8.0,4051704273,178,,4048349509,213,3.1,4048349501,56,Back,4048349505,141,95.3,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736639,18,1,1,1,11,8rfydplrc9ki0sirqi0drcybk,1,24.3,96,2023-02-21T19:46:56.244Z,2023-02-24T06:22:00Z,4051704301,178,,4048175461,56,Back,4048175469,213,5.5,4048175465,141,85.9,4050858807,155,,4048175463,140,30.4,4048175467,212,9.4,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736623,21,43,1,1,12,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-21T19:46:57.130Z,2023-02-21T20:43:46Z,4048175393,213,0.1,4048361411,144,1,4048175385,56,Right,4048175389,141,6.7,4048175391,212,9.2,4048175387,140,74.5,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736643,19,61,1,1,12,8rfydplrc9ki0sirqi0drcybk,0,30.4,85.9,2023-02-21T19:46:57.460Z,2023-02-24T06:22:06Z,4048175481,56,Back,4051704323,178,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736621,17,43,1,1,13,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-02-21T19:46:57.745Z,2023-02-21T20:36:49Z,4048350235,144,49,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511251389,733,61,1,1,13,dmz37633qbsvl7gncq5s51yjw,0,67.3,21.9,2023-02-21T19:46:58.241Z,2023-02-24T06:22:10Z,4051704337,178,,4050859005,56,Center,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736691,21,1,1,1,15,8rfydplrc9ki0sirqi0drcybk,1,30.5,65.1,2023-02-21T19:47:00.416Z,2023-02-24T06:22:15Z,4048175731,213,3.9,4048175723,56,Back,4048175727,141,46.7,4051704365,178,,4048175729,212,18.8,4048175725,140,17.1,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736661,20,43,1,1,17,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-02-21T19:47:01.625Z,2023-02-21T20:36:55Z,4048350319,144,49,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736705,22,1,1,1,18,8rfydplrc9ki0sirqi0drcybk,1,19,42.1,2023-02-21T19:47:03.374Z,2023-02-24T06:22:17Z,4048175767,141,54.0,4048175771,213,1.0,4048175763,56,Back,4051704381,178,,4048175765,140,23.9,4048175769,212,9.6,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736773,23,1,1,1,24,8rfydplrc9ki0sirqi0drcybk,0,36.1,43.9,2023-02-21T19:47:09.005Z,2023-02-24T06:22:20Z,4048176093,140,62.7,4048176097,141,87.4,4048176105,213,0.8,4048176089,56,Left,4051704413,178,,4048176085,155,,4048176109,1,,4048176101,212,40.7,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736799,22,1,1,1,26,dmz37633qbsvl7gncq5s51yjw,0,36.3,16.7,2023-02-21T19:47:11.164Z,2023-02-24T06:22:25Z,4048176243,140,51.8,4048176239,3,,4048176247,212,17.5,4051704463,178,,4048176245,141,7.3,4048176249,213,5.9,4048176241,56,Right,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736845,24,61,1,1,33,8rfydplrc9ki0sirqi0drcybk,1,60.9,72.9,2023-02-21T19:47:17.557Z,2023-02-24T06:22:40Z,4048176407,56,Center,4051704615,178,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736873,25,50,1,1,36,8rfydplrc9ki0sirqi0drcybk,1,62,46,2023-02-21T19:47:20.543Z,2023-02-24T06:22:45Z,4048176551,56,Center,4048176829,233,23,4048176553,286,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736927,23,7,1,1,36,dmz37633qbsvl7gncq5s51yjw,0,38,54,2023-02-21T19:47:20.598Z,2023-02-24T06:22:50Z,4048176821,233,25,4050860093,385,,4048176789,56,Back,4048176791,285,,4051704709,178,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511251653,907,61,1,1,36,8rfydplrc9ki0sirqi0drcybk,1,66.3,27.1,2023-02-21T19:47:20.610Z,2023-02-24T06:22:55Z,4050860591,56,Center,4051704747,178,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736929,24,49,1,1,37,dmz37633qbsvl7gncq5s51yjw,1,26.7,73,2023-02-21T19:47:22.082Z,2023-02-24T06:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510736965,25,1,1,1,43,dmz37633qbsvl7gncq5s51yjw,0,57.4,70.8,2023-02-21T19:47:28.516Z,2023-02-24T06:23:18Z,4048176943,212,6.7,4048176939,140,63.8,4048177039,236,,4051704951,178,,4048176937,56,Center,4048177045,286,,4048176945,213,0.1,4048176941,141,71.4,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,4048177041,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
