id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/19/value,assist,qualifier/17/value
2485778345,667,49,1,0,9,fvr504m6gaxsfmtx4fwm7iq1,1,28.5,19.9,2022-11-12T15:03:20.200Z,2022-11-14T18:57:01Z,,,,,,,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600731,4,1,1,0,9,fvr504m6gaxsfmtx4fwm7iq1,0,32.9,20.1,2022-11-12T15:03:20.233Z,2022-11-14T18:57:03Z,3910458051,1,,3910458043,140,78.9,3917041413,178,,3910458049,213,0.6,3910458047,212,59.7,3910458045,141,71.8,3910458041,56,Center,3910458039,157,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485778373,1106,49,1,0,15,8b523ujgl21tbc01me65q0aoh,1,29.1,20.5,2022-11-12T15:03:25.876Z,2022-11-14T18:57:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600863,6,61,1,0,16,8b523ujgl21tbc01me65q0aoh,0,29.5,8.5,2022-11-12T15:03:27.169Z,2022-11-14T18:57:11Z,3910458747,56,Back,3917041523,178,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601353,5,5,1,0,17,fvr504m6gaxsfmtx4fwm7iq1,1,70.1,101.5,2022-11-12T15:03:28.521Z,2022-11-14T18:57:14Z,3910461013,233,7,3910460971,56,Left,3910460973,347,,,,,,,,,,,,,,,,,1nvaqc5633cmmgqu2bpvly5ex,C. Norton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600893,7,5,1,0,17,8b523ujgl21tbc01me65q0aoh,0,29.9,-1.5,2022-11-12T15:03:28.521Z,2022-11-14T18:57:14Z,3910461077,233,5,3910458893,56,Back,3910458895,347,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601509,6,1,1,0,33,fvr504m6gaxsfmtx4fwm7iq1,1,72.2,100,2022-11-12T15:03:44.161Z,2022-11-14T18:57:16Z,3910461751,1,,3910461743,140,35.2,3910461749,213,3.3,3910461741,56,Back,3910461745,141,89.3,3910461747,212,39.7,3910461739,107,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601675,7,1,1,0,37,fvr504m6gaxsfmtx4fwm7iq1,1,26,88.9,2022-11-12T15:03:48.118Z,2022-11-14T18:57:20Z,3910462699,213,4.7,3910462693,140,25.9,3910462697,212,21.5,3910462691,56,Back,3917041605,178,,3910462695,141,57.3,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601871,8,1,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,29.2,51.6,2022-11-12T15:03:52.575Z,2022-11-14T18:57:23Z,3910463829,1,,3910463813,141,23.1,3910463803,56,Center,3910463819,212,64.9,3910463801,157,,3910463807,140,88.2,3917041627,178,,3910463825,213,6.0,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601899,8,52,1,0,47,8b523ujgl21tbc01me65q0aoh,1,9.4,65.5,2022-11-12T15:03:57.580Z,2022-11-14T18:57:26Z,3916673503,377,,3917041661,178,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602219,9,1,1,0,53,8b523ujgl21tbc01me65q0aoh,1,15.9,43.3,2022-11-12T15:04:03.553Z,2022-11-14T18:57:29Z,3910465445,123,,3910465453,212,19.9,3917041685,178,,3910465447,56,Back,3910465449,140,26.4,3910465451,141,18.9,3910465455,213,5.3,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602481,10,1,1,0,55,8b523ujgl21tbc01me65q0aoh,1,26.8,21.3,2022-11-12T15:04:05.952Z,2022-11-14T18:57:32Z,3910466765,140,21.6,3910466767,141,37.0,3910466771,213,2.0,3910466763,56,Back,3917041729,178,,3910466769,212,12.0,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602761,11,1,1,1,1,8b523ujgl21tbc01me65q0aoh,1,25.1,46.1,2022-11-12T15:04:11.813Z,2022-11-14T18:57:35Z,3910468085,56,Back,3910468087,140,25.9,3910468093,213,4.8,3910468091,212,16.3,3917041759,178,,3910468089,141,22.1,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602789,12,1,1,1,6,8b523ujgl21tbc01me65q0aoh,0,49.5,10.7,2022-11-12T15:04:17.349Z,2022-11-14T18:57:36Z,3910468247,140,65.0,3910468245,56,Right,3910468253,213,0.2,3917041785,178,,3910468251,212,16.5,3910468249,141,14.4,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485778571,668,49,1,1,7,fvr504m6gaxsfmtx4fwm7iq1,1,36.3,89.6,2022-11-12T15:04:18.289Z,2022-11-14T18:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602843,9,1,1,1,7,fvr504m6gaxsfmtx4fwm7iq1,1,26.7,83.8,2022-11-12T15:04:18.329Z,2022-11-14T18:57:43Z,3910468445,56,Back,3910468453,213,6.2,3910468447,140,45.5,3917041813,178,,3910468451,212,19.9,3910468449,141,80.6,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602893,10,1,1,1,8,fvr504m6gaxsfmtx4fwm7iq1,1,45.5,80.6,2022-11-12T15:04:19.475Z,2022-11-14T18:57:45Z,3910468669,140,41.3,3916674267,156,,3917041827,178,,3910468675,213,1.9,3910468667,56,Back,3910468671,141,98.6,3910468673,212,13.0,,,,1nvaqc5633cmmgqu2bpvly5ex,C. Norton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602903,11,61,1,1,9,fvr504m6gaxsfmtx4fwm7iq1,0,42.4,97.1,2022-11-12T15:04:20.321Z,2022-11-14T18:57:50Z,3917041843,178,,3910473191,56,Back,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855967,1268,67,1,1,10,8b523ujgl21tbc01me65q0aoh,1,51.6,6,2022-11-12T15:04:21.101Z,2022-11-15T05:59:25Z,3917105799,233,731,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855959,731,67,1,1,10,fvr504m6gaxsfmtx4fwm7iq1,0,48.4,94,2022-11-12T15:04:21.102Z,2022-11-14T19:43:06Z,3917105831,233,1268,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603017,13,1,1,1,10,8b523ujgl21tbc01me65q0aoh,0,51.3,5.6,2022-11-12T15:04:21.122Z,2022-11-15T05:59:25Z,3917041859,178,,3910471229,286,,3910471223,236,,3910469325,213,0,3910471225,233,12,3910469323,212,4.6,3910469319,140,55.7,3910469317,56,Right,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,3910469321,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602989,12,74,1,1,10,fvr504m6gaxsfmtx4fwm7iq1,1,48.3,96,2022-11-12T15:04:21.140Z,2022-11-14T18:57:59Z,3910471259,233,13,3910469207,56,Back,3917041895,178,,3910471117,285,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603097,13,5,1,1,12,fvr504m6gaxsfmtx4fwm7iq1,0,46.2,101.2,2022-11-12T15:04:22.938Z,2022-11-14T18:58:02Z,3910470211,233,14,3910469743,347,,3910469741,56,Back,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603189,14,5,1,1,12,8b523ujgl21tbc01me65q0aoh,1,53.8,-1.2,2022-11-12T15:04:22.938Z,2022-11-14T18:58:01Z,3910470129,347,,3910470127,56,Right,3910470183,233,13,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603257,15,1,1,1,14,8b523ujgl21tbc01me65q0aoh,1,51.6,0,2022-11-12T15:04:25.187Z,2022-11-14T18:58:05Z,3910470437,107,,3910470451,213,2.9,3910470449,212,26.4,3910470441,56,Back,3910470453,1,,3910470445,140,27.4,3910470447,141,8.6,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603411,16,1,1,1,18,8b523ujgl21tbc01me65q0aoh,1,26.1,8.2,2022-11-12T15:04:28.532Z,2022-11-14T18:58:08Z,3917041935,178,,3910471419,140,15.1,3910471423,212,29.7,3910471417,56,Back,3910471425,213,2.0,3910471421,141,48.4,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603515,17,1,1,1,21,8b523ujgl21tbc01me65q0aoh,1,15.1,48.4,2022-11-12T15:04:32.441Z,2022-11-14T18:58:11Z,3910471947,213,1.2,3910471941,141,73.0,3910471945,212,18.1,3910471935,56,Back,3910471937,140,21.7,3917041955,178,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603603,18,1,1,1,23,8b523ujgl21tbc01me65q0aoh,1,21.7,73,2022-11-12T15:04:34.186Z,2022-11-14T18:58:16Z,3917042009,178,,3910472381,56,Back,3910472385,140,26.4,3910472393,212,11.0,3910472389,141,58.5,3910472395,213,5.2,,,,,,,c4p70bri4hf1ktz4xfv5j87vt,G. Edmundson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603791,19,1,1,1,27,8b523ujgl21tbc01me65q0aoh,1,29.6,56.4,2022-11-12T15:04:37.826Z,2022-11-14T18:58:19Z,3910473373,213,4.8,3910473367,140,30.8,3910473369,141,38.9,3917042033,178,,3910473363,56,Back,3910473371,212,12.0,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603887,20,1,1,1,30,8b523ujgl21tbc01me65q0aoh,0,32,34.9,2022-11-12T15:04:40.668Z,2022-11-14T18:58:23Z,3910473929,213,0.6,3910473909,157,,3910473919,56,Center,3910473923,140,76.1,3917042053,178,,3910473925,141,77.9,3910473931,1,,3910473927,212,54.8,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603961,14,12,1,1,34,fvr504m6gaxsfmtx4fwm7iq1,1,31.3,6.2,2022-11-12T15:04:45.317Z,2022-11-14T18:58:28Z,3910474819,15,,3910474303,141,0.0,3910474299,56,Back,3910474305,212,6.3,3910474301,140,27.6,3910474307,213,4.0,3917042081,178,,3910474821,167,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603975,15,5,1,1,36,fvr504m6gaxsfmtx4fwm7iq1,0,23.8,-0.9,2022-11-12T15:04:46.748Z,2022-11-14T18:58:31Z,3910474329,347,,3910475515,233,21,3910474327,56,Back,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604167,21,5,1,1,36,8b523ujgl21tbc01me65q0aoh,1,76.2,100.9,2022-11-12T15:04:46.748Z,2022-11-14T18:58:31Z,3910475325,347,,3910475323,56,Left,3910475425,233,15,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604711,22,1,1,1,53,8b523ujgl21tbc01me65q0aoh,0,85.7,100,2022-11-12T15:05:03.621Z,2022-11-14T18:58:33Z,3910477973,56,Left,3910477985,212,17.0,3910477981,141,83.2,3910477969,107,,3910477989,213,5.4,3910477977,140,96.5,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604809,16,1,1,1,54,fvr504m6gaxsfmtx4fwm7iq1,0,7.1,12.6,2022-11-12T15:05:05.063Z,2022-11-14T18:58:43Z,3910478499,3,,3910478503,140,19.9,3910478507,212,16.5,3910478501,56,Back,3910478505,141,0.0,3910478509,213,5.7,3917042227,388,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604825,17,5,1,1,56,fvr504m6gaxsfmtx4fwm7iq1,0,17.8,-1.4,2022-11-12T15:05:07.013Z,2022-11-14T18:58:46Z,3910478555,347,,3910479557,233,23,3910478553,56,Back,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605007,23,5,1,1,56,8b523ujgl21tbc01me65q0aoh,1,82.2,101.4,2022-11-12T15:05:07.013Z,2022-11-14T18:58:45Z,3910479379,56,Left,3910479479,233,17,3910479381,347,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605627,24,1,1,2,13,8b523ujgl21tbc01me65q0aoh,1,85.5,100,2022-11-12T15:05:24.187Z,2022-11-14T18:58:49Z,3910482757,140,95.2,3910482761,212,12.8,3910482755,56,Left,3910482763,213,5.6,3910482753,107,,3910482759,141,90.3,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605643,25,61,1,2,14,8b523ujgl21tbc01me65q0aoh,1,95.3,90.2,2022-11-12T15:05:25.274Z,2022-11-14T18:58:53Z,3910482843,56,Left,3917042319,178,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606761,30,44,1,2,15,8b523ujgl21tbc01me65q0aoh,1,89.5,90.3,2022-11-12T15:05:26.212Z,2022-11-15T05:59:26Z,3910489999,233,22,3910488705,56,Left,3910488707,286,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606875,22,44,1,2,15,fvr504m6gaxsfmtx4fwm7iq1,0,10.5,9.7,2022-11-12T15:05:26.213Z,2022-11-14T18:58:55Z,3910489311,285,,3910489309,56,Back,3910490409,233,30,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485778937,1107,1,1,2,15,8b523ujgl21tbc01me65q0aoh,0,89.4,85,2022-11-12T15:05:26.259Z,2022-11-15T05:59:26Z,3916676575,141,88.2,3916676571,56,Left,3916676577,212,2.2,3916676569,3,,3916676573,140,88.9,3917042393,388,,3916676579,213,1.8,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605717,18,61,1,2,15,fvr504m6gaxsfmtx4fwm7iq1,1,11.9,12.6,2022-11-12T15:05:26.311Z,2022-11-14T18:59:07Z,3917042483,388,,3910483233,56,Back,3917042481,15,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605749,19,1,1,2,17,fvr504m6gaxsfmtx4fwm7iq1,0,11.6,18.5,2022-11-12T15:05:27.673Z,2022-11-14T18:59:36Z,3910483421,1,,3910483415,141,35.8,3910483411,56,Back,3910483417,212,30.2,3910483409,157,,3910483419,213,0.4,3917042823,178,,3910483413,140,38.1,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605969,26,1,1,2,23,8b523ujgl21tbc01me65q0aoh,1,60.2,23.6,2022-11-12T15:05:34.517Z,2022-11-14T18:59:39Z,3910484695,140,68.4,3910484701,213,0.0,3910484697,141,23.9,3910484699,212,8.6,3917042859,178,,3910484693,56,Center,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606107,27,1,1,2,25,8b523ujgl21tbc01me65q0aoh,1,68.4,18.5,2022-11-12T15:05:36.488Z,2022-11-14T18:59:42Z,3910485449,212,30.8,3910485451,213,6.2,3910485443,56,Right,3910485445,140,97.6,3917042877,178,,3910485447,141,14.7,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892117,2258,67,1,2,28,8b523ujgl21tbc01me65q0aoh,1,97.1,17,2022-11-12T15:05:39.411Z,2022-11-15T05:59:26Z,3917301327,233,946,,,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
