id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495541869,5,44,1,0,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.2,9.3,2023-01-07T15:01:19.334Z,2023-01-10T05:10:50Z,3968260257,233,7,3968260227,286,,3968260225,56,Right,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541859,7,44,1,0,22,fvr504m6gaxsfmtx4fwm7iq1,0,47.8,90.7,2023-01-07T15:01:19.335Z,2023-01-10T01:07:35Z,3968260203,56,Back,3968260303,285,,3968260305,233,5,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541879,6,1,1,0,22,8xeuwzxnm7hdlbjjuezgfkz3w,0,54.7,8,2023-01-07T15:01:19.347Z,2023-01-10T05:10:50Z,3968260275,3,,3968260277,56,Right,3968260283,212,13.5,3968260281,141,7.1,3968260285,213,6.2,3968260279,140,67.5,3972163877,388,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496298645,1420,83,1,0,23,8xeuwzxnm7hdlbjjuezgfkz3w,1,67.5,11.6,2023-01-07T15:01:20.807Z,2023-01-10T06:08:11Z,3972259067,399,445988,,,,,,,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541905,8,1,1,0,23,fvr504m6gaxsfmtx4fwm7iq1,0,34.7,91.1,2023-01-07T15:01:20.815Z,2023-01-10T06:07:53Z,3968260445,140,62.4,3968260447,141,83.8,3968260441,157,,3972163891,178,,3968260453,1,,3968260451,213,6.1,3968260443,56,Left,3968260449,212,29.5,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541925,7,1,1,0,25,8xeuwzxnm7hdlbjjuezgfkz3w,0,30.2,27.3,2023-01-07T15:01:22.429Z,2023-01-10T01:07:53Z,3968260581,213,5.7,3968260573,56,Right,3968260579,212,32.8,3968260575,140,55.5,3972163927,388,,3968260577,141,0.0,3968260571,3,,3968260583,1,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541933,8,5,1,0,27,8xeuwzxnm7hdlbjjuezgfkz3w,0,53.7,-1,2023-01-07T15:01:24.292Z,2023-01-10T01:08:02Z,3968260595,347,,3968261525,233,9,3968260593,56,Right,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542109,9,5,1,0,27,fvr504m6gaxsfmtx4fwm7iq1,1,46.3,101,2023-01-07T15:01:24.292Z,2023-01-10T01:08:02Z,3968261515,233,8,3968261497,347,,3968261495,56,Back,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542149,10,1,1,0,36,fvr504m6gaxsfmtx4fwm7iq1,0,48.1,100,2023-01-07T15:01:33.360Z,2023-01-10T01:08:06Z,3968261697,56,Left,3968261711,1,,3968261709,213,6.1,3968261703,141,92.1,3968261701,140,77.8,3968261693,107,,3968261707,212,31.8,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542165,9,8,1,0,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,18.3,8,2023-01-07T15:01:35.265Z,2023-01-10T01:08:09Z,3968261789,56,Back,3972163969,178,,3971784297,385,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542189,10,5,1,0,39,8xeuwzxnm7hdlbjjuezgfkz3w,0,22.4,-1.2,2023-01-07T15:01:36.247Z,2023-01-10T01:08:15Z,3968261891,347,,3968261887,56,Back,3968262649,233,11,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542305,11,5,1,0,39,fvr504m6gaxsfmtx4fwm7iq1,1,77.6,101.2,2023-01-07T15:01:36.247Z,2023-01-10T01:08:14Z,3968262587,233,10,3968262547,347,,3968262545,56,Left,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542329,12,1,1,0,50,fvr504m6gaxsfmtx4fwm7iq1,1,74.7,100,2023-01-07T15:01:47.319Z,2023-01-10T01:08:27Z,3968262697,56,Left,3968262695,107,,3968262703,212,14.9,3968262701,141,80.3,3968262705,213,5.0,3968262699,140,78.9,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542345,13,1,1,0,51,fvr504m6gaxsfmtx4fwm7iq1,1,78.9,80.3,2023-01-07T15:01:48.425Z,2023-01-10T01:08:31Z,3968262781,140,83.3,3968262785,212,8.8,3968262779,56,Left,3968262787,213,1.0,3968262783,141,91.4,3972164039,178,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542379,14,1,1,0,52,fvr504m6gaxsfmtx4fwm7iq1,1,83.3,91.4,2023-01-07T15:01:49.781Z,2023-01-10T01:08:34Z,3968262931,140,86.2,3972164047,178,,3968262929,56,Left,3968262937,213,5.1,3968262935,212,8.1,3968262933,141,80.3,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542383,15,50,1,0,53,fvr504m6gaxsfmtx4fwm7iq1,1,82.6,79.5,2023-01-07T15:01:50.484Z,2023-01-10T01:08:39Z,3972017963,233,779,3968262953,56,Left,3971784997,286,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496210509,779,7,1,0,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,17.4,20.5,2023-01-07T15:01:50.961Z,2023-01-10T01:08:47Z,3972017949,233,15,3971785055,56,Back,3971785057,285,,3972164069,178,,3971785089,385,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542365,11,49,1,0,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.8,18.3,2023-01-07T15:01:52.054Z,2023-01-10T01:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542449,13,1,1,0,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,33,27.4,2023-01-07T15:01:53.891Z,2023-01-10T01:08:58Z,3968263273,140,39.2,3968263279,213,6.0,3972164115,178,,3968263275,141,24.4,3968263277,212,6.8,3968263271,56,Back,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542405,12,43,1,0,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-01-07T15:01:54.352Z,2023-01-09T14:45:33Z,3971785187,144,3,3968263091,285,0,3968263089,56,Back,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542421,16,43,1,0,57,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-07T15:01:54.352Z,2023-01-09T14:45:32Z,3968263159,286,0,3968263157,56,Center,3971785185,144,45,3968263189,233,12,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542461,14,3,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,0,38.7,41.5,2023-01-07T15:01:56.457Z,2023-01-10T01:09:24Z,3968263327,286,,3968263341,211,,3968263325,56,Back,3972164199,178,,3971785397,464,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542473,17,49,1,1,1,fvr504m6gaxsfmtx4fwm7iq1,1,52.6,30.4,2023-01-07T15:01:58.600Z,2023-01-10T01:09:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542563,18,1,1,1,4,fvr504m6gaxsfmtx4fwm7iq1,1,54.4,21.8,2023-01-07T15:02:01.194Z,2023-01-10T01:09:35Z,3968263719,140,45.8,3968263723,212,13.0,3968263721,141,8.0,3972164239,178,,3968263725,213,3.9,3968263717,56,Back,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542587,19,1,1,1,6,fvr504m6gaxsfmtx4fwm7iq1,1,59.3,5,2023-01-07T15:02:03.320Z,2023-01-10T01:09:42Z,3968263837,56,Right,3968263855,213,2.8,3972164249,178,,3968263851,212,6.2,3968263843,140,53.7,3968263847,141,7.7,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542655,20,1,1,1,7,fvr504m6gaxsfmtx4fwm7iq1,0,53,5.8,2023-01-07T15:02:04.096Z,2023-01-10T01:09:46Z,3968264107,56,Center,3968264113,212,41.8,3972164265,178,,3968264109,140,88.0,3968264111,141,35.1,3968264103,155,,3968264117,1,,3968264115,213,0.5,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542699,15,49,1,1,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,9.6,66.9,2023-01-07T15:02:09.200Z,2023-01-10T01:09:55Z,,,,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542833,16,1,1,1,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,10.9,67.9,2023-01-07T15:02:11.851Z,2023-01-10T01:10:00Z,3968264893,141,92.7,3972164287,178,,3968264897,213,0.7,3968264889,56,Back,3968264895,212,27.4,3968264891,140,31.5,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542865,17,1,1,1,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.5,92.7,2023-01-07T15:02:13.584Z,2023-01-10T01:10:10Z,3968265041,212,34.7,3968265045,1,,3968265039,141,54.8,3968265035,56,Back,3968268665,189,,3968265037,140,9.4,3968265043,213,4.0,3972164319,178,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542933,18,1,1,1,20,8xeuwzxnm7hdlbjjuezgfkz3w,0,8,47.8,2023-01-07T15:02:17.126Z,2023-01-10T01:10:12Z,3968265353,140,59.8,3968265359,213,0.1,3972164327,178,,3968265355,141,57.5,3968265349,157,,3968265357,212,54.8,3968265361,1,,3968265351,56,Center,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542937,21,44,1,1,24,fvr504m6gaxsfmtx4fwm7iq1,1,44.4,36,2023-01-07T15:02:20.952Z,2023-01-10T05:10:50Z,3968265375,285,,3968265373,56,Back,3968265423,233,19,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542941,19,44,1,1,24,8xeuwzxnm7hdlbjjuezgfkz3w,0,55.6,64,2023-01-07T15:02:20.953Z,2023-01-10T01:10:16Z,3968265393,56,Center,3968265395,286,,3968265473,233,21,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542949,22,1,1,1,24,fvr504m6gaxsfmtx4fwm7iq1,0,48.5,29.4,2023-01-07T15:02:21.024Z,2023-01-10T05:10:51Z,3968265441,56,Right,3968265445,141,19.4,3968265447,212,21.9,3972164361,388,,3968265439,3,,3968265449,213,6.0,3968265443,140,68.3,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542985,20,1,1,1,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,33.3,66.1,2023-01-07T15:02:23.152Z,2023-01-10T01:10:21Z,3968265635,213,0.1,3968265629,140,40.8,3968265631,141,67.0,3968265633,212,7.9,3968265627,56,Back,3972164375,178,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542991,21,1,1,1,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,43.3,64.3,2023-01-07T15:02:24.654Z,2023-01-10T01:10:25Z,3971789363,140,45.7,3972164385,178,,3971789369,213,5.4,3971789367,212,3.9,3971789365,141,60.0,3968265645,56,Back,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543069,22,1,1,1,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.4,62.6,2023-01-07T15:02:25.705Z,2023-01-10T01:10:28Z,3968266053,213,3.4,3972164397,178,,3968266047,140,26.5,3968266045,56,Back,3968266049,141,59.1,3968266051,212,10.7,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543021,23,43,1,1,29,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-07T15:02:25.961Z,2023-01-09T14:50:53Z,3968265787,233,21,3971789411,144,7,3968265783,56,Center,3968265785,285,0,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543115,23,1,1,1,32,8xeuwzxnm7hdlbjjuezgfkz3w,0,27.5,63.3,2023-01-07T15:02:29.171Z,2023-01-10T01:10:31Z,3968266235,141,91.7,3968266223,155,,3968266243,213,0.4,3968266231,140,65.8,3972164409,178,,3968266227,56,Left,3968266247,1,,3968266239,212,44.6,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543169,24,1,1,1,35,fvr504m6gaxsfmtx4fwm7iq1,1,34.8,6.8,2023-01-07T15:02:31.960Z,2023-01-10T01:10:37Z,3968266509,3,,3968266511,56,Back,3972164429,178,,3968266517,212,13.0,3968266515,141,8.5,3968266519,213,0.1,3968266513,140,47.1,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543177,25,49,1,1,36,fvr504m6gaxsfmtx4fwm7iq1,1,46.1,8.5,2023-01-07T15:02:33.752Z,2023-01-10T01:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543183,26,50,1,1,38,fvr504m6gaxsfmtx4fwm7iq1,1,41.5,9.5,2023-01-07T15:02:35.048Z,2023-01-10T01:10:51Z,3968266859,233,24,3968266585,286,,3968266583,56,Back,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543247,24,7,1,1,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.5,90.5,2023-01-07T15:02:35.168Z,2023-01-10T01:10:58Z,3968266829,233,26,3968266825,56,Left,3972164515,178,,3968266827,285,,3971789875,384,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495603351,429,61,1,1,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.2,74.2,2023-01-07T15:02:35.434Z,2023-01-10T01:11:02Z,3972164529,178,,3968591319,56,Center,,,,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543245,27,61,1,1,39,fvr504m6gaxsfmtx4fwm7iq1,1,44.6,7.7,2023-01-07T15:02:36.077Z,2023-01-10T04:29:20Z,3972164585,178,,3968266819,56,Back,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543321,28,1,1,1,40,fvr504m6gaxsfmtx4fwm7iq1,0,38.7,5.6,2023-01-07T15:02:37.424Z,2023-01-10T01:11:26Z,3968267161,212,32.3,3972164595,178,,3968267165,1,,3968267157,140,69.2,3968267155,56,Right,3968267159,141,0.0,3968267163,213,6.1,3968268387,155,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
