id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/16/value
2490059555,6,1,1,0,7,5jjqm8h6qm1w4s5f93uubhdrj,0,65.8,68.4,2022-12-10T12:32:40.161Z,2022-12-13T07:02:07Z,3939207823,213,6.1,3939207815,56,Center,3939207819,141,66.7,3939207821,212,6.6,3943335087,388,,3939207817,140,72.0,3939207813,3,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059593,5,1,1,0,8,8b523ujgl21tbc01me65q0aoh,1,31.8,34.5,2022-12-10T12:32:41.320Z,2022-12-13T04:18:03Z,3939208045,212,36.2,3939208039,56,Center,3939208049,1,,3939208041,140,61.9,3939208047,213,0.5,3939208043,141,60.5,3939208037,157,,3943335125,178,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059595,6,44,1,0,11,8b523ujgl21tbc01me65q0aoh,1,61,60.6,2022-12-10T12:32:44.101Z,2022-12-13T07:02:08Z,3939208055,286,,3939208053,56,Center,3939208057,233,7,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059587,7,44,1,0,11,5jjqm8h6qm1w4s5f93uubhdrj,0,39,39.4,2022-12-10T12:32:44.102Z,2022-12-13T04:18:06Z,3939208009,56,Back,3939208065,233,6,3939208011,285,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059601,7,1,1,0,11,8b523ujgl21tbc01me65q0aoh,0,61.9,60.5,2022-12-10T12:32:44.128Z,2022-12-13T07:02:08Z,3943335179,388,,3939208073,140,74.1,3939208077,212,14.2,3939208069,3,,3939208079,213,5.8,3939208075,141,51.5,3939208071,56,Center,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059673,8,52,1,0,20,5jjqm8h6qm1w4s5f93uubhdrj,1,15.1,48.4,2022-12-10T12:32:53.704Z,2022-12-13T04:18:23Z,3942742349,376,,3943335257,178,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059773,9,1,1,0,29,5jjqm8h6qm1w4s5f93uubhdrj,0,15.2,54.3,2022-12-10T12:33:02.569Z,2022-12-13T04:18:26Z,3939208973,140,64.3,3939208977,212,52.6,3939208969,199,,3939208971,56,Center,3939208981,1,,3939208979,213,0.2,3939208975,141,69.9,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059793,8,1,1,0,33,8b523ujgl21tbc01me65q0aoh,0,35.2,39.8,2022-12-10T12:33:06.349Z,2022-12-13T04:18:31Z,3939209055,140,55.6,3939209047,3,,3939209063,212,22.2,3939209051,56,Center,3943335305,388,,3939209065,213,6.0,3939209061,141,31.3,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059813,10,1,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,0,43.3,76.6,2022-12-10T12:33:08.778Z,2022-12-13T04:18:35Z,3939209169,213,0.1,3939209165,141,78.1,3943335339,178,,3939209161,56,Center,3939209159,3,,3939209167,212,16.8,3939209163,140,59.3,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059845,9,1,1,0,37,8b523ujgl21tbc01me65q0aoh,0,33.8,27.3,2022-12-10T12:33:10.005Z,2022-12-13T04:18:40Z,3943335367,178,,3939209355,56,Center,3939209359,141,31.9,3939209363,213,0.1,3939209365,1,,3939209361,212,43.4,3939209353,157,,3939209357,140,75.0,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059875,11,1,1,0,40,5jjqm8h6qm1w4s5f93uubhdrj,1,32.1,73.6,2022-12-10T12:33:13.268Z,2022-12-13T04:18:43Z,3943335379,388,,3939209543,56,Back,3939209547,140,34.7,3939209555,213,0.5,3939209537,3,,3939209551,141,76.0,3939209553,212,3.2,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059915,12,1,1,0,42,5jjqm8h6qm1w4s5f93uubhdrj,1,32.7,77.5,2022-12-10T12:33:14.858Z,2022-12-13T04:18:46Z,3939209769,141,72.0,3939209765,56,Center,3939209773,213,6.2,3943335411,178,,3939209771,212,36.7,3939209763,157,,3939209775,1,,3939209767,140,67.5,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059925,13,1,1,0,45,5jjqm8h6qm1w4s5f93uubhdrj,0,66.4,72.4,2022-12-10T12:33:18.125Z,2022-12-13T04:18:56Z,3943335475,388,,3939209827,168,,3939209837,213,5.4,3939209833,141,61.1,3939209835,212,9.7,3939209829,56,Center,3939209831,140,72.1,3939209825,3,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059961,10,49,1,0,47,8b523ujgl21tbc01me65q0aoh,1,32.4,46.1,2022-12-10T12:33:19.932Z,2022-12-13T05:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059967,11,1,1,0,47,8b523ujgl21tbc01me65q0aoh,1,32.4,46.1,2022-12-10T12:33:19.972Z,2022-12-13T04:19:09Z,3939210047,141,32.4,3939210043,56,Back,3939210051,213,4.3,3939210045,140,28.0,3943335549,178,,3939210049,212,10.4,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059981,12,1,1,0,48,8b523ujgl21tbc01me65q0aoh,1,28,32.4,2022-12-10T12:33:21.017Z,2022-12-13T04:19:15Z,3939210119,212,9.1,3943335593,178,,3939210115,140,31.3,3942745615,3,,3939210113,56,Back,3939210117,141,44.8,3939210121,213,1.2,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490725453,800,1,1,0,50,8b523ujgl21tbc01me65q0aoh,0,30.7,53.6,2022-12-10T12:33:23.047Z,2022-12-13T04:19:19Z,3942746167,212,30.0,3942746163,140,58.0,3942746171,1,,3942746159,157,,3943335621,178,,3942746161,56,Center,3942746165,141,40.6,3942746169,213,6.0,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059983,14,44,1,0,52,5jjqm8h6qm1w4s5f93uubhdrj,1,39,52,2022-12-10T12:33:25.261Z,2022-12-13T07:02:09Z,3939210129,285,,3939210225,233,14,3939210127,56,Back,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060005,14,44,1,0,52,8b523ujgl21tbc01me65q0aoh,0,61,48,2022-12-10T12:33:25.262Z,2022-12-13T04:19:24Z,3939210207,56,Center,3939210209,286,,3939210289,233,14,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060013,15,1,1,0,52,5jjqm8h6qm1w4s5f93uubhdrj,0,41.9,51.2,2022-12-10T12:33:25.355Z,2022-12-13T07:02:09Z,3939210251,3,,3939210259,212,19.4,3939210255,140,60.2,3939210253,56,Center,3939210257,141,54.9,3939210261,213,0.1,3943335687,388,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059999,13,43,1,0,54,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-10T12:33:26.875Z,2022-12-12T15:38:38Z,3939210189,1,0,3939210185,212,34.3,3939210179,56,Center,3939210181,140,63.9,3939210177,157,0,3942747153,144,1,3939210187,213,0.0,3939210183,141,47.2,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060037,15,44,1,0,54,8b523ujgl21tbc01me65q0aoh,1,40.5,41.3,2022-12-10T12:33:27.598Z,2022-12-13T07:02:09Z,3939210359,285,,3939210377,233,16,3939210357,56,Back,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060025,16,44,1,0,54,5jjqm8h6qm1w4s5f93uubhdrj,0,59.5,58.7,2022-12-10T12:33:27.599Z,2022-12-13T04:19:30Z,3939210315,56,Center,3939210317,286,,3939210419,233,15,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060057,16,1,1,0,54,8b523ujgl21tbc01me65q0aoh,1,40,39.4,2022-12-10T12:33:27.655Z,2022-12-13T07:02:10Z,3939210481,140,48.4,3943335737,388,,3939210487,213,1.1,3939210477,3,,3939210479,56,Back,3939210485,212,18.7,3939210483,141,63.6,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060067,17,1,1,0,56,8b523ujgl21tbc01me65q0aoh,1,48.4,63.6,2022-12-10T12:33:29.183Z,2022-12-13T04:19:37Z,3943335765,178,,3939210537,141,84.8,3939210533,56,Back,3939210535,140,41.5,3939210539,212,16.1,3939210541,213,2.0,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060077,18,1,1,0,58,8b523ujgl21tbc01me65q0aoh,0,41.4,86.3,2022-12-10T12:33:31.346Z,2022-12-13T04:19:40Z,3939210591,56,Left,3943335787,178,,3939210595,141,92.1,3939210599,213,0.3,3939210593,140,56.1,3939210597,212,15.9,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060083,17,49,1,0,59,5jjqm8h6qm1w4s5f93uubhdrj,1,41.8,8.2,2022-12-10T12:33:32.693Z,2022-12-13T04:19:45Z,,,,,,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060097,18,1,1,0,59,5jjqm8h6qm1w4s5f93uubhdrj,1,41.8,8.2,2022-12-10T12:33:32.755Z,2022-12-13T04:19:48Z,3939210673,212,11.4,3943335851,178,,3939210669,140,31.1,3939210675,213,3.0,3939210667,56,Back,3939210671,141,11.3,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060105,19,1,1,1,2,5jjqm8h6qm1w4s5f93uubhdrj,0,29.7,12,2022-12-10T12:33:34.873Z,2022-12-13T04:19:52Z,3939210721,140,31.8,3939210725,212,4.6,3939210727,213,1.1,3939210723,141,17.9,3943335875,178,,3939210719,56,Back,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490841079,1505,67,1,1,3,8b523ujgl21tbc01me65q0aoh,1,65.2,79.4,2022-12-10T12:33:35.916Z,2022-12-13T07:02:10Z,3943380839,233,1191,,,,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490841073,1191,67,1,1,3,5jjqm8h6qm1w4s5f93uubhdrj,0,34.8,20.6,2022-12-10T12:33:35.917Z,2022-12-13T06:00:33Z,3943380851,233,1505,,,,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060115,19,8,1,1,3,8b523ujgl21tbc01me65q0aoh,1,62.3,78.7,2022-12-10T12:33:35.952Z,2022-12-13T07:02:10Z,3942750629,383,,3943335921,178,,3939210775,56,Center,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060121,20,49,1,1,4,8b523ujgl21tbc01me65q0aoh,1,62.3,78.7,2022-12-10T12:33:37.125Z,2022-12-13T04:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060145,21,1,1,1,4,8b523ujgl21tbc01me65q0aoh,1,62.3,78.7,2022-12-10T12:33:37.629Z,2022-12-13T04:20:06Z,3939210909,56,Left,3939210923,212,7.3,3939210927,213,2.6,3943335969,178,,3939210917,141,84.4,3939210913,140,56.4,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060151,22,1,1,1,5,8b523ujgl21tbc01me65q0aoh,0,55.3,85.7,2022-12-10T12:33:38.635Z,2022-12-13T04:20:09Z,3939210957,56,Left,3939210961,141,90.2,3939210969,233,20,3939210973,286,,3939210965,213,0.5,3943335995,178,,3939210967,236,,3939210963,212,6.8,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,3939210959,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060141,20,74,1,1,5,5jjqm8h6qm1w4s5f93uubhdrj,1,37.5,10,2022-12-10T12:33:38.697Z,2022-12-13T04:20:13Z,3939210899,285,,3939210993,233,22,3943336023,178,,3939210897,56,Back,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060159,21,5,1,1,7,5jjqm8h6qm1w4s5f93uubhdrj,0,32,-2,2022-12-10T12:33:40.737Z,2022-12-13T04:20:19Z,3939211009,347,,3939211007,56,Back,3939211543,233,23,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060259,23,5,1,1,7,8b523ujgl21tbc01me65q0aoh,1,68,102,2022-12-10T12:33:40.737Z,2022-12-13T04:20:19Z,3939211535,233,21,3939211531,56,Left,3939211533,347,,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060283,24,1,1,1,16,8b523ujgl21tbc01me65q0aoh,1,67.8,100,2022-12-10T12:33:49.248Z,2022-12-13T04:20:25Z,3939211669,56,Back,3939211673,141,86.5,3939211677,213,3.5,3939211675,212,31.8,3939211667,107,,3939211679,1,,3939211671,140,39.2,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060339,25,1,1,1,21,8b523ujgl21tbc01me65q0aoh,1,36.8,83.9,2022-12-10T12:33:53.888Z,2022-12-13T04:20:28Z,3943336143,178,,3939212021,212,21.5,3939212017,140,30.8,3939212015,56,Back,3939212019,141,53.7,3939212023,213,4.4,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060357,26,1,1,1,27,8b523ujgl21tbc01me65q0aoh,1,36.2,33.6,2022-12-10T12:34:00.153Z,2022-12-13T04:20:32Z,3939212125,213,4.8,3939212121,141,21.6,3939212117,56,Back,3939212119,140,37.2,3943336163,178,,3939212123,212,8.2,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060395,27,1,1,1,29,8b523ujgl21tbc01me65q0aoh,1,37.4,20.4,2022-12-10T12:34:02.433Z,2022-12-13T04:20:35Z,3939212331,140,34.1,3939212329,56,Back,3939212339,1,,3939212335,212,34.7,3939212337,213,1.7,3939212333,141,71.2,3943336195,178,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060425,28,1,1,1,33,8b523ujgl21tbc01me65q0aoh,1,36.5,76.4,2022-12-10T12:34:06.174Z,2022-12-13T04:20:38Z,3939212475,212,23.8,3939212471,140,59.1,3943336223,178,,3939212469,56,Center,3939212477,213,0.1,3939212473,141,78.2,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060463,29,2,1,1,35,8b523ujgl21tbc01me65q0aoh,1,59.2,78.2,2022-12-10T12:34:08.544Z,2022-12-13T04:20:41Z,3943336245,178,,3939212669,56,Left,3939212677,141,92.7,3939212673,140,84.0,3939212665,7,a9352zsh3xr7rcxs0jmho7o8a,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060467,22,55,1,1,35,5jjqm8h6qm1w4s5f93uubhdrj,1,30.2,11,2022-12-10T12:34:08.545Z,2022-12-13T04:20:41Z,,,,,,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060763,23,1,1,2,13,5jjqm8h6qm1w4s5f93uubhdrj,0,25.2,17.7,2022-12-10T12:34:45.830Z,2022-12-13T04:20:43Z,3939214263,241,,3939214271,212,44.8,3939214259,5,,3939214265,56,Right,3939214269,141,18.6,3939214275,1,,3943336289,178,,3939214267,140,67.9,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,3939214261,157,,3939214273,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060821,30,1,1,2,16,8b523ujgl21tbc01me65q0aoh,0,30,77.2,2022-12-10T12:34:48.933Z,2022-12-13T04:20:46Z,3939214565,213,0.0,3939214561,212,36.0,3939214553,56,Left,3939214557,140,64.3,3943336323,388,,3939214559,141,79.3,3939214551,3,,3939214567,1,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
