id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501350675,8,1,1,0,17,5pfqedkme2kabtqhkln35pf3l,1,38.2,93.3,2023-01-28T15:00:59.458Z,2023-01-31T08:37:07Z,3998754775,213,4.1,3998754771,141,72.1,4005122211,178,,3998754773,212,18.1,3998754767,56,Back,3998754769,140,27.7,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350703,9,1,1,0,20,5pfqedkme2kabtqhkln35pf3l,1,27.7,72.1,2023-01-28T15:01:01.908Z,2023-01-31T08:37:12Z,3998754895,212,15.4,3998754889,56,Back,4005122249,178,,3998754897,213,6.1,3998754893,141,68.7,3998754891,140,42.2,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350743,10,1,1,0,21,5pfqedkme2kabtqhkln35pf3l,1,38.4,69.6,2023-01-28T15:01:02.768Z,2023-01-31T08:37:19Z,3998755071,213,2.8,3998755063,56,Back,3998755065,140,25.9,4005122299,178,,3998755067,141,76.7,3998755069,212,14.0,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350801,11,1,1,0,22,5pfqedkme2kabtqhkln35pf3l,1,24.6,78.2,2023-01-28T15:01:04.483Z,2023-01-31T08:37:26Z,4005122349,178,,3998755327,213,1.2,3998755319,56,Back,3998755325,212,7.6,3998755323,141,88.7,3998755321,140,27.1,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350865,12,1,1,0,26,5pfqedkme2kabtqhkln35pf3l,1,33.4,92.7,2023-01-28T15:01:07.956Z,2023-01-31T08:37:32Z,3998755621,212,20.4,3998755623,213,3.9,3998755619,141,73.0,4005122387,178,,3998755617,140,18.7,3998755615,56,Back,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350911,13,1,1,0,28,5pfqedkme2kabtqhkln35pf3l,1,36.5,76.1,2023-01-28T15:01:10.156Z,2023-01-31T08:37:37Z,3998755865,212,14.2,3998755861,140,38.4,3998755863,141,55.4,4005122415,178,,3998755867,213,4.9,3998755859,56,Back,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350989,14,1,1,0,30,5pfqedkme2kabtqhkln35pf3l,1,26.5,59.6,2023-01-28T15:01:11.876Z,2023-01-31T09:24:49Z,3998756221,141,73.0,4005122441,178,,3998756223,212,13.2,3998756225,213,2.4,3998756219,140,17.4,3998756217,56,Back,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351011,15,1,1,0,33,5pfqedkme2kabtqhkln35pf3l,1,21.7,71.7,2023-01-28T15:01:15.230Z,2023-01-31T08:37:52Z,3998756333,140,35.4,4005122497,178,,3998756331,56,Back,3998756337,141,54.3,3998756341,213,5.6,3998756339,212,18.6,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351071,16,1,1,0,35,5pfqedkme2kabtqhkln35pf3l,1,23.2,54.2,2023-01-28T15:01:16.523Z,2023-01-31T08:38:00Z,3998756695,141,53.6,3998756697,212,16.3,3998756699,213,3.2,3998756693,140,7.7,3998756691,56,Back,4005122553,178,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351123,17,1,1,0,38,5pfqedkme2kabtqhkln35pf3l,1,7.5,47.8,2023-01-28T15:01:19.786Z,2023-01-31T08:38:07Z,3998756955,212,10.3,3998756957,213,4.9,3998756951,140,9.5,4005122613,178,,3998756953,141,33.0,3998756949,56,Back,,,,,,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351309,18,1,1,0,40,5pfqedkme2kabtqhkln35pf3l,1,17.1,22.1,2023-01-28T15:01:21.629Z,2023-01-31T08:38:12Z,3998757855,140,25.4,3998757859,212,16.3,3998757857,141,1.9,3998757853,56,Back,3998757861,213,5.3,4005122645,178,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351333,19,1,1,0,46,5pfqedkme2kabtqhkln35pf3l,0,54.7,1.5,2023-01-28T15:01:28.330Z,2023-01-31T08:38:18Z,3998757969,212,12.5,3998757967,141,4.2,3998757965,140,66.5,3998757971,213,0.1,4005122685,178,,3998757963,56,Right,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351363,5,49,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.1,89,2023-01-28T15:01:29.305Z,2023-01-31T08:38:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351431,6,61,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.5,89.4,2023-01-28T15:01:29.324Z,2023-01-31T08:38:33Z,4005122811,178,,3998758391,56,Back,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351353,4,43,1,0,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-01-28T15:01:30.679Z,2023-01-30T14:37:41Z,3998758055,56,Back,4004359935,144,8,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351741,7,1,1,0,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.1,93,2023-01-28T15:01:33.322Z,2023-01-31T08:38:45Z,3998759683,213,3.1,3998759681,212,5.3,3998759679,141,93.5,3998759677,140,29.1,4005122893,178,,3998759675,56,Back,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351751,8,1,1,1,0,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.9,96.5,2023-01-28T15:01:42.037Z,2023-01-31T08:38:56Z,3998759719,157,,3998759835,286,,3998759829,233,20,3998759825,236,,3998759725,141,94.5,3998759727,212,8.3,3998759729,213,6.1,3998759723,140,12.7,dhty303ilcb4cocqv68324xk9,L. Gibson,4005122975,178,3998759721,56,Back,3998759731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351761,20,74,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,91.8,4.9,2023-01-28T15:01:42.142Z,2023-01-31T08:39:01Z,3998759857,233,8,3998759753,56,Right,4005123035,178,,3998759759,285,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352249,9,5,1,1,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,7.4,101.8,2023-01-28T15:01:43.230Z,2023-01-31T08:39:06Z,3998761951,347,,3998762087,233,21,3998761949,56,Back,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351791,21,5,1,1,1,5pfqedkme2kabtqhkln35pf3l,0,92.6,-1.8,2023-01-28T15:01:43.230Z,2023-01-31T08:39:06Z,3998759917,56,Right,3998762115,233,9,3998759919,347,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352655,10,1,1,1,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,12.8,100,2023-01-28T15:02:10.903Z,2023-01-31T08:39:12Z,3998763967,1,,3998763959,140,35.2,3998763957,56,Back,3998763955,107,,3998763965,213,6.2,3998763963,212,23.6,3998763961,141,97.7,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352723,11,61,1,1,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.3,90,2023-01-28T15:02:14.472Z,2023-01-31T11:11:53Z,4005123253,178,,3998764371,56,Back,,,,,,,,,,,,,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352797,12,1,1,1,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.6,98.7,2023-01-28T15:02:16.884Z,2023-01-31T08:39:31Z,3998764793,140,46.2,3998764797,212,27.1,4005123311,178,,3998764799,213,5.0,3998764787,155,,3998764789,56,Back,3998764795,141,60.2,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502572491,736,67,1,1,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,46.7,60.1,2023-01-28T15:02:18.829Z,2023-01-31T09:41:34Z,4005177371,233,1122,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502572485,1122,67,1,1,37,5pfqedkme2kabtqhkln35pf3l,0,53.3,39.9,2023-01-28T15:02:18.830Z,2023-01-31T09:28:27Z,4005177375,233,736,,,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502572871,1136,83,1,1,38,5pfqedkme2kabtqhkln35pf3l,1,49.6,36.5,2023-01-28T15:02:20.454Z,2023-01-31T09:29:29Z,4005179249,399,160816,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352827,13,1,1,1,38,8xeuwzxnm7hdlbjjuezgfkz3w,0,50.3,64.2,2023-01-28T15:02:20.455Z,2023-01-31T08:39:48Z,3998764959,141,77.0,4005123415,178,,3998764957,140,60.1,3998764955,56,Center,3998764963,213,0.7,3998764961,212,13.5,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352837,22,49,1,1,40,5pfqedkme2kabtqhkln35pf3l,1,39.1,23.3,2023-01-28T15:02:21.756Z,2023-01-31T08:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352981,23,1,1,1,43,5pfqedkme2kabtqhkln35pf3l,1,46.6,20.7,2023-01-28T15:02:25.265Z,2023-01-31T08:40:03Z,3998765653,213,5.7,3998765645,56,Right,3998765651,212,13.8,4005123507,178,,3998765647,140,57.2,3998765649,141,8.8,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353015,24,1,1,1,45,5pfqedkme2kabtqhkln35pf3l,1,56.9,8.9,2023-01-28T15:02:27.052Z,2023-01-31T08:40:08Z,3998765813,141,7.4,4005123533,178,,3998765815,212,18.2,3998765811,140,39.6,3998765817,213,3.2,3998765809,56,Back,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353121,25,1,1,1,47,5pfqedkme2kabtqhkln35pf3l,1,41.6,1.3,2023-01-28T15:02:29.260Z,2023-01-31T08:40:18Z,3998766367,212,28.7,4005123583,178,,3998766369,213,2.5,3998766363,140,19.9,3998766365,141,27.0,3998766361,56,Back,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353169,26,1,1,1,50,5pfqedkme2kabtqhkln35pf3l,1,20.3,37.7,2023-01-28T15:02:31.907Z,2023-01-31T08:40:22Z,3998766629,141,63.4,3998766637,213,1.4,3998766633,212,17.7,3998766623,140,22.7,4005123621,178,,3998766621,56,Back,,,,,,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353281,27,1,1,1,52,5pfqedkme2kabtqhkln35pf3l,1,23.8,67.3,2023-01-28T15:02:34.252Z,2023-01-31T08:40:28Z,4005123663,178,,3998767255,212,20.0,3998767257,213,1.1,3998767245,56,Back,3998767253,141,93.3,3998767249,140,32.7,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353365,28,1,1,1,57,5pfqedkme2kabtqhkln35pf3l,1,43.2,93.9,2023-01-28T15:02:38.873Z,2023-01-31T08:41:15Z,3998767677,213,4.8,3998767675,212,17.5,4005123999,178,,3998767669,56,Back,3998767671,140,44.7,3998767673,141,68.2,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353379,29,50,1,1,59,5pfqedkme2kabtqhkln35pf3l,1,46.6,58.8,2023-01-28T15:02:41.403Z,2023-01-31T08:42:42Z,3998767749,286,,3998768013,233,14,3998767747,56,Back,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353391,14,7,1,2,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.4,41.2,2023-01-28T15:02:41.574Z,2023-01-31T08:42:46Z,4004362441,383,,3998767763,56,Center,4005124659,178,,3998767765,285,,3998767907,233,29,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353411,15,49,1,2,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.9,42.5,2023-01-28T15:02:43.423Z,2023-01-31T08:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353497,16,1,1,2,1,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.7,47.8,2023-01-28T15:02:43.429Z,2023-01-31T08:43:32Z,3998768261,56,Center,3998768275,212,17.5,3998768265,140,65.7,4005124955,178,,3998768271,141,72.4,3998768283,213,1.3,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502420459,979,49,1,2,3,5pfqedkme2kabtqhkln35pf3l,1,32.1,20.2,2023-01-28T15:02:45.315Z,2023-01-31T08:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353561,30,1,1,2,3,5pfqedkme2kabtqhkln35pf3l,1,31.4,29.1,2023-01-28T15:02:45.380Z,2023-01-31T08:43:46Z,3998768557,212,16.9,4005125105,178,,3998768559,213,0.2,3998768555,141,33.4,3998768553,140,47.3,3998768551,56,Back,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353569,31,43,1,2,5,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-01-28T15:02:47.070Z,2023-01-30T14:40:56Z,4004362597,144,49,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353835,32,1,1,2,10,5pfqedkme2kabtqhkln35pf3l,1,72.2,42.8,2023-01-28T15:02:51.982Z,2023-01-31T08:43:55Z,3998769743,141,35.8,3998769739,56,Center,3998769741,140,75.9,3998769749,213,5.4,4005125181,178,,3998769745,212,6.1,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354107,33,1,1,2,12,5pfqedkme2kabtqhkln35pf3l,1,75.9,35.8,2023-01-28T15:02:54.141Z,2023-01-31T08:44:01Z,3998770941,140,80.1,3998770937,56,Right,3998770947,212,16.6,4005125219,178,,3998770951,213,5.0,3998770945,141,12.3,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354205,34,1,1,2,17,5pfqedkme2kabtqhkln35pf3l,1,86.5,16.4,2023-01-28T15:02:59.392Z,2023-01-31T08:44:11Z,3998771455,140,71.7,3998771459,212,15.9,4005125301,178,,3998771457,141,11.3,3998771453,56,Right,3998771461,213,3.4,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354239,35,1,1,2,19,5pfqedkme2kabtqhkln35pf3l,1,71.7,11.3,2023-01-28T15:03:00.652Z,2023-01-31T08:44:19Z,3998771605,212,9.8,3998771607,213,2.6,3998771601,140,63.7,3998771603,141,18.6,4005125343,178,,3998771597,56,Right,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354301,36,1,1,2,20,5pfqedkme2kabtqhkln35pf3l,1,63.7,18.6,2023-01-28T15:03:02.450Z,2023-01-31T08:44:25Z,3998771891,141,40.3,3998771893,212,16.2,4005125375,178,,3998771889,140,70.0,3998771895,213,1.1,3998771887,56,Center,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
