id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506276275,4,5,1,0,6,5qwskbjpa17fvmtuu5qijy7cz,1,24.4,-0.8,2023-02-11T15:01:37.008Z,2023-02-14T01:13:01Z,4024625523,56,Back,4024625545,233,8,4024625525,347,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275885,8,5,1,0,6,fvr504m6gaxsfmtx4fwm7iq1,0,75.6,100.8,2023-02-11T15:01:37.008Z,2023-02-14T01:13:01Z,4024625563,233,4,4024623795,347,,4024623791,56,Left,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276343,5,1,1,0,22,5qwskbjpa17fvmtuu5qijy7cz,0,29,0,2023-02-11T15:01:53.177Z,2023-02-14T01:13:13Z,4024625797,141,5.2,4024625799,212,17.2,4024625791,107,,4024625801,213,0.2,4024625795,140,44.9,4024625793,56,Back,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276365,9,44,1,0,24,fvr504m6gaxsfmtx4fwm7iq1,1,50.8,91.6,2023-02-11T15:01:55.179Z,2023-02-14T09:17:31Z,4024625861,56,Left,4024625871,233,6,4024625875,286,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276355,6,44,1,0,24,5qwskbjpa17fvmtuu5qijy7cz,0,49.2,8.4,2023-02-11T15:01:55.180Z,2023-02-14T01:13:19Z,4024625901,233,9,4024625831,56,Back,4024625833,285,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276405,10,1,1,0,24,fvr504m6gaxsfmtx4fwm7iq1,1,45.7,87.7,2023-02-11T15:01:55.211Z,2023-02-14T09:17:31Z,4024626067,213,3.1,4024626061,140,45.6,4024626057,3,,4031667715,388,,4024626059,56,Back,4024626065,212,0.1,4024626063,141,87.7,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276429,11,44,1,0,26,fvr504m6gaxsfmtx4fwm7iq1,1,45.3,85.9,2023-02-11T15:01:56.681Z,2023-02-14T09:17:31Z,4024626171,285,,4024631179,233,8,4024626169,56,Back,,,,,,,,,,,,,,,,5r7zhmb338nvjaawyyvbuh5yi,D. Barkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277353,8,44,1,0,26,5qwskbjpa17fvmtuu5qijy7cz,0,54.7,14.1,2023-02-11T15:01:56.682Z,2023-02-14T01:14:06Z,4024631225,286,,4024630521,56,Right,4024631221,233,11,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276631,12,61,1,0,26,fvr504m6gaxsfmtx4fwm7iq1,1,36.9,82.7,2023-02-11T15:01:56.743Z,2023-02-14T09:17:32Z,4031668091,15,,4024627095,56,Back,4031668093,388,,,,,,,,,,,,,,,,,5r7zhmb338nvjaawyyvbuh5yi,D. Barkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276533,7,4,1,0,27,5qwskbjpa17fvmtuu5qijy7cz,1,52.4,13.1,2023-02-11T15:01:58.122Z,2023-02-14T07:35:04Z,4024626679,56,Right,4024627265,233,13,4024626681,152,,4024626685,286,,4024626677,13,,4024633999,294,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276643,13,4,1,0,27,fvr504m6gaxsfmtx4fwm7iq1,0,47.6,86.9,2023-02-11T15:01:58.123Z,2023-02-14T07:35:04Z,4024636437,294,,4024627157,152,,4031848343,388,,4024627161,285,,4024627155,56,Back,4024627153,13,,4024627345,233,7,,,,5r7zhmb338nvjaawyyvbuh5yi,D. Barkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277623,9,1,1,1,5,5qwskbjpa17fvmtuu5qijy7cz,0,46.2,10.9,2023-02-11T15:02:36.162Z,2023-02-14T01:15:10Z,4024631645,5,,4031668949,178,,4024631657,140,100.0,4024631661,212,58.8,4024631647,155,,4024631659,141,27.1,4024631653,152,,4024631663,213,0.2,dzitwscdk6ogkf6bstbrik53p,S. McConville,4024631665,1,4024631655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277635,10,5,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,0,101,26.9,2023-02-11T15:02:40.909Z,2023-02-14T01:15:21Z,4024631689,346,,4024631687,56,Center,4024631829,233,14,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277573,14,5,1,1,10,fvr504m6gaxsfmtx4fwm7iq1,1,-1,73.1,2023-02-11T15:02:40.909Z,2023-02-14T01:15:21Z,4024631423,346,,4024631421,56,Back,4024631775,233,10,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278377,15,1,1,1,33,fvr504m6gaxsfmtx4fwm7iq1,0,3.8,61.5,2023-02-11T15:03:03.858Z,2023-02-14T01:15:24Z,4024635205,56,Back,4024635211,212,48.3,4024635215,1,,4024635207,140,41.9,4024635213,213,0.6,4024635203,124,,4024635219,74,,4030922737,155,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,4024635209,141,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278643,11,5,1,1,35,5qwskbjpa17fvmtuu5qijy7cz,1,58.4,-1.4,2023-02-11T15:03:06.110Z,2023-02-14T01:16:01Z,4024636613,233,16,4024636491,56,Right,4024636495,347,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278389,16,5,1,1,35,fvr504m6gaxsfmtx4fwm7iq1,0,41.6,101.4,2023-02-11T15:03:06.110Z,2023-02-14T01:16:01Z,4024635243,347,,4024635241,56,Back,4024636681,233,11,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279143,12,1,1,1,53,5qwskbjpa17fvmtuu5qijy7cz,0,58.8,0,2023-02-11T15:03:24.052Z,2023-02-14T01:16:07Z,4024638891,212,14.1,4024638889,141,3.1,4024638893,213,0.2,4024638883,107,,4024638887,140,71.9,4024638885,56,Right,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279191,17,1,1,1,55,fvr504m6gaxsfmtx4fwm7iq1,0,26.1,87.4,2023-02-11T15:03:25.695Z,2023-02-14T01:16:22Z,4024639087,3,,4024639089,56,Back,4031670121,388,,4024639093,141,81.4,4024639095,212,9.6,4024639091,140,34.4,4024639097,213,5.8,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279285,13,1,1,1,56,5qwskbjpa17fvmtuu5qijy7cz,1,68.7,14.9,2023-02-11T15:03:27.234Z,2023-02-14T01:16:29Z,4031670211,388,,4024639483,56,Right,4024639485,140,81.0,4024639481,3,,4024639487,141,10.9,4024639491,213,6.1,4024639489,212,13.2,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507484289,754,61,1,1,57,5qwskbjpa17fvmtuu5qijy7cz,0,80.7,17,2023-02-11T15:03:28.161Z,2023-02-14T01:17:37Z,4031671165,178,,4030923355,56,Right,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279393,18,1,1,1,58,fvr504m6gaxsfmtx4fwm7iq1,0,19.6,89.6,2023-02-11T15:03:29.184Z,2023-02-14T01:17:42Z,4031671221,178,,4024639999,213,0.6,4024639993,140,31.5,4024639989,157,,4024639991,56,Back,4024639997,212,14.8,4024639995,141,100.0,4024640001,1,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280143,14,5,1,2,1,5qwskbjpa17fvmtuu5qijy7cz,1,68.4,-1.6,2023-02-11T15:03:32.154Z,2023-02-14T01:17:49Z,4024643651,347,,4024643675,233,19,4024643649,56,Right,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279407,19,5,1,2,1,fvr504m6gaxsfmtx4fwm7iq1,0,31.6,101.6,2023-02-11T15:03:32.154Z,2023-02-14T01:17:49Z,4024643695,233,14,4024640037,56,Back,4024640039,347,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280235,15,1,1,2,22,5qwskbjpa17fvmtuu5qijy7cz,1,68.3,0,2023-02-11T15:03:52.813Z,2023-02-14T01:17:52Z,4024644129,141,30.1,4024644133,213,1.3,4024644127,140,75.2,4024644125,56,Center,4024644123,107,,4024644131,212,23.0,4024644135,1,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280347,16,1,1,2,24,5qwskbjpa17fvmtuu5qijy7cz,1,74.9,29.8,2023-02-11T15:03:55.262Z,2023-02-14T01:17:58Z,4024644695,212,15.3,4024644691,141,26.7,4031671409,178,,4024644681,56,Center,4024644685,140,60.5,4024644699,213,3.3,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280447,17,1,1,2,25,5qwskbjpa17fvmtuu5qijy7cz,1,57.9,29.4,2023-02-11T15:03:55.808Z,2023-02-14T01:18:09Z,4024645183,56,Center,4031671493,178,,4024645187,141,40.7,4024645185,140,69.0,4024645191,213,0.6,4024645189,212,14.0,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280457,18,3,1,2,30,5qwskbjpa17fvmtuu5qijy7cz,0,68.8,52,2023-02-11T15:04:00.315Z,2023-02-14T01:18:28Z,4030924765,465,,4031671807,178,,4024645253,286,,4030990061,233,20,4024645251,56,Center,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280463,20,7,1,2,30,fvr504m6gaxsfmtx4fwm7iq1,1,31.2,48,2023-02-11T15:04:00.653Z,2023-02-14T01:18:39Z,4031671977,178,,4024645337,233,18,4024645263,56,Back,4024645265,285,,4030924477,383,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280471,21,49,1,2,32,fvr504m6gaxsfmtx4fwm7iq1,1,31.1,43.1,2023-02-11T15:04:02.841Z,2023-02-14T01:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280603,22,1,1,2,32,fvr504m6gaxsfmtx4fwm7iq1,0,32.3,34.9,2023-02-11T15:04:02.905Z,2023-02-14T01:18:49Z,4031672137,178,,4024645963,56,Right,4024645967,141,0.0,4024645965,140,69.8,4024645971,213,5.7,4024645969,212,46.4,4024645973,1,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281299,19,5,1,2,35,5qwskbjpa17fvmtuu5qijy7cz,1,28.1,101.6,2023-02-11T15:04:05.482Z,2023-02-14T01:18:52Z,4024649409,56,Back,4024649411,347,,4024649455,233,23,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280613,23,5,1,2,35,fvr504m6gaxsfmtx4fwm7iq1,0,71.9,-1.6,2023-02-11T15:04:05.482Z,2023-02-14T01:18:52Z,4024646013,347,,4024649553,233,19,4024646011,56,Right,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281375,20,1,1,2,54,5qwskbjpa17fvmtuu5qijy7cz,0,28.3,100,2023-02-11T15:04:24.588Z,2023-02-14T01:18:55Z,4024649811,213,5.9,4024649805,140,48.9,4024649807,141,88.6,4024649801,107,,4024649813,1,,4024649803,56,Back,4024649809,212,23.5,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281475,24,1,1,2,56,fvr504m6gaxsfmtx4fwm7iq1,1,34.9,29.1,2023-02-11T15:04:26.510Z,2023-02-14T01:19:00Z,4024650283,213,6.2,4024650279,141,27.0,4024650281,212,25.0,4030926333,3,,4024650277,140,58.7,4031672275,388,,4024650275,56,Center,,,,5r7zhmb338nvjaawyyvbuh5yi,D. Barkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507484947,820,61,1,2,58,fvr504m6gaxsfmtx4fwm7iq1,0,57.8,27.1,2023-02-11T15:04:28.864Z,2023-02-14T01:19:14Z,4031672397,178,,4030927271,56,Center,,,,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281677,22,1,1,2,59,5qwskbjpa17fvmtuu5qijy7cz,0,47.9,66.6,2023-02-11T15:04:30.054Z,2023-02-14T01:19:24Z,4024651223,213,0.1,4024651215,56,Center,4024651217,140,85.4,4024651227,1,,4024651221,212,39.5,4024651213,157,,4024651219,141,70.9,4031672569,178,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281529,21,43,1,3,0,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-02-11T15:04:30.373Z,2023-02-13T14:36:43Z,4030926825,144,8,4024650521,56,Back,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281737,25,1,1,3,2,fvr504m6gaxsfmtx4fwm7iq1,1,22.6,39.7,2023-02-11T15:04:33.074Z,2023-02-14T01:19:52Z,4024651427,141,47.3,4024651421,140,4.7,4024651431,212,19.5,4030927721,3,,4024651435,213,2.9,4024651419,56,Back,4031672835,388,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281749,26,52,1,3,4,fvr504m6gaxsfmtx4fwm7iq1,1,4.7,47.3,2023-02-11T15:04:34.680Z,2023-02-14T01:19:58Z,4030927875,377,,4031672941,178,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282043,27,1,1,3,5,fvr504m6gaxsfmtx4fwm7iq1,1,10.9,40.6,2023-02-11T15:04:36.162Z,2023-02-14T01:20:01Z,4024653009,212,27.0,4024653011,213,0.8,4031672959,178,,4024653005,140,29.1,4024653007,141,68.7,4024653001,123,,4024653003,56,Back,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282115,28,1,1,3,13,fvr504m6gaxsfmtx4fwm7iq1,1,40.6,89.9,2023-02-11T15:04:44.099Z,2023-02-14T01:20:05Z,4024653369,56,Left,4031673023,178,,4024653373,141,96.5,4024653375,212,18.0,4024653371,140,57.2,4024653377,213,0.3,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282155,29,1,1,3,14,fvr504m6gaxsfmtx4fwm7iq1,0,57.3,96.9,2023-02-11T15:04:45.101Z,2023-02-14T01:20:13Z,4024653547,56,Left,4024653553,140,58.7,4024653563,213,5.3,4031673143,178,,4024653561,212,2.8,4024653557,141,93.4,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507485393,755,61,1,3,15,5qwskbjpa17fvmtuu5qijy7cz,1,40,4.3,2023-02-11T15:04:45.296Z,2023-02-14T01:20:22Z,4031673313,178,,4030930695,56,Back,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282147,23,49,1,3,16,5qwskbjpa17fvmtuu5qijy7cz,1,45.3,9.8,2023-02-11T15:04:46.541Z,2023-02-14T01:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282221,24,1,1,3,16,5qwskbjpa17fvmtuu5qijy7cz,0,39.2,10.7,2023-02-11T15:04:46.565Z,2023-02-14T01:20:38Z,4024653951,213,6.1,4024653937,140,64.4,4024653933,56,Right,4031673489,178,,4024653941,141,2.0,4024653945,212,27.1,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282213,30,8,1,3,17,fvr504m6gaxsfmtx4fwm7iq1,1,34.6,96.2,2023-02-11T15:04:48.101Z,2023-02-14T01:20:49Z,4024653885,56,Back,4031673597,178,,4030930939,383,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282239,31,49,1,3,19,fvr504m6gaxsfmtx4fwm7iq1,1,34.9,97.8,2023-02-11T15:04:49.725Z,2023-02-14T01:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
