id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2480356725,199,1,1,25,22,8rfydplrc9ki0sirqi0drcybk,1,25.9,84.1,2022-11-01T20:09:53.777Z,2022-11-03T06:08:26Z,3888312959,212,18.5,3888312961,213,0.2,3890471127,178,,3888312953,56,Back,3888312955,140,43.0,3888312957,141,90.8,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356759,200,1,1,25,26,8rfydplrc9ki0sirqi0drcybk,0,41.2,71.7,2022-11-01T20:09:57.877Z,2022-11-03T06:08:31Z,3888313137,56,Center,3890471211,178,,3888313145,213,5.2,3888313141,141,36.7,3888313143,212,27.4,3888313139,140,54.2,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356769,245,8,1,25,27,ahm0t06rup1bkd9z0mxl2lmph,1,45.1,78.7,2022-11-01T20:09:58.869Z,2022-11-03T06:08:35Z,3889610975,383,,3888313191,56,Back,3890471311,389,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356849,246,61,1,25,29,ahm0t06rup1bkd9z0mxl2lmph,0,42.8,76.9,2022-11-01T20:10:01.523Z,2022-11-03T06:08:49Z,3890471553,388,,3888313579,56,Back,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356925,203,4,1,25,31,8rfydplrc9ki0sirqi0drcybk,1,55.7,15.6,2022-11-01T20:10:02.937Z,2022-11-03T06:09:04Z,3888313997,152,,3888314005,233,247,3888314001,286,,3888313991,13,,3888313995,56,Right,3888313999,265,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356891,247,4,1,25,31,ahm0t06rup1bkd9z0mxl2lmph,0,44.3,84.4,2022-11-01T20:10:02.938Z,2022-11-03T06:09:04Z,3888314019,233,203,3888313821,265,,3888313825,285,,3888313819,152,,3888313817,56,Back,3888313815,13,,3890471767,178,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356857,201,43,1,25,34,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T20:10:06.177Z,2022-11-01T20:10:14Z,3888313615,56,Right,3888314287,144,61,,,,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356869,202,43,1,25,35,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T20:10:06.809Z,2022-11-01T20:10:12Z,3888313679,347,0,3888314167,144,5,3888313677,56,Right,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357385,204,1,1,26,14,8rfydplrc9ki0sirqi0drcybk,0,54.2,20.1,2022-11-01T20:10:46.247Z,2022-11-03T06:09:08Z,3888316649,141,66.3,3888316655,1,,3888316651,212,43.0,3888316653,213,0.8,3890471843,178,,3888316643,152,,3888316639,5,,3888316647,140,82.1,430ffnfs8g98t6tkctdqhhd78,D. Baker,,3888316645,56,3888316641,155,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2480357399,248,1,1,26,17,ahm0t06rup1bkd9z0mxl2lmph,1,25.1,30,2022-11-01T20:10:49.246Z,2022-11-03T06:09:14Z,3888316735,56,Back,3888316737,140,27.3,3888316733,3,,3890471953,178,,3888316741,212,11.6,3888316743,213,1.4,3888316739,141,46.7,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357401,249,49,1,26,18,ahm0t06rup1bkd9z0mxl2lmph,1,27.3,46.7,2022-11-01T20:10:50.215Z,2022-11-03T06:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357447,250,1,1,26,19,ahm0t06rup1bkd9z0mxl2lmph,1,27.3,46.7,2022-11-01T20:10:50.980Z,2022-11-03T06:09:21Z,3888317067,141,25.6,3888317061,56,Back,3888317065,140,29.2,3890472045,178,,3888317071,213,4.9,3888317069,212,14.5,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357471,251,1,1,26,23,ahm0t06rup1bkd9z0mxl2lmph,1,43.1,23.1,2022-11-01T20:10:54.689Z,2022-11-03T06:09:27Z,3888317271,141,10.1,3888317275,213,5.8,3888317267,56,Right,3888317273,212,19.4,3890472135,178,,3888317269,140,59.5,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357479,252,3,1,26,23,ahm0t06rup1bkd9z0mxl2lmph,0,61.6,9.8,2022-11-01T20:10:55.613Z,2022-11-03T06:09:32Z,3888317365,233,205,3890472233,178,,3888317287,56,Right,3889612493,464,,3888317289,286,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357483,205,7,1,26,24,8rfydplrc9ki0sirqi0drcybk,1,38.4,90.2,2022-11-01T20:10:56.104Z,2022-11-03T06:09:35Z,3888317323,56,Back,3889612551,385,,3890472295,178,,3888317355,233,252,3888317325,285,,3888317321,167,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357485,206,5,1,26,25,8rfydplrc9ki0sirqi0drcybk,0,42.2,101.5,2022-11-01T20:10:57.238Z,2022-11-03T06:09:38Z,3888317329,347,,3888317327,56,Back,3888317907,233,253,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357591,253,5,1,26,25,ahm0t06rup1bkd9z0mxl2lmph,1,57.8,-1.5,2022-11-01T20:10:57.238Z,2022-11-03T06:09:38Z,3888317833,347,,3888317867,233,206,3888317831,56,Right,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357623,254,1,1,26,33,ahm0t06rup1bkd9z0mxl2lmph,1,57.7,0,2022-11-01T20:11:04.963Z,2022-11-03T06:09:50Z,3888318015,141,9.8,3888318011,56,Back,3888318017,212,13.8,3888318013,140,47.0,3888318009,107,,3888318019,213,2.5,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357643,255,1,1,26,34,ahm0t06rup1bkd9z0mxl2lmph,1,47,9.8,2022-11-01T20:11:05.901Z,2022-11-03T06:09:56Z,3888318145,56,Right,3890472627,178,,3888318151,140,52.9,3888318155,212,8.5,3888318157,213,5.5,3888318153,141,1.3,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357689,256,1,1,26,34,ahm0t06rup1bkd9z0mxl2lmph,1,52.9,1.3,2022-11-01T20:11:06.546Z,2022-11-03T06:09:58Z,3888318387,212,18.7,3888318385,141,12.8,3888318381,56,Back,3888318383,140,36.7,3890472689,178,,3888318389,213,2.7,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357729,257,1,1,26,38,ahm0t06rup1bkd9z0mxl2lmph,1,37.4,15.8,2022-11-01T20:11:10.079Z,2022-11-03T06:10:01Z,3888318653,213,1.7,3888318651,212,26.4,3888318649,141,54.3,3888318645,56,Back,3888318647,140,34.2,3890472721,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357755,258,1,1,26,42,ahm0t06rup1bkd9z0mxl2lmph,1,42,64.8,2022-11-01T20:11:14.004Z,2022-11-03T06:10:05Z,3888318783,56,Back,3890472807,178,,3888318795,212,12.3,3888318787,140,44.9,3888318791,141,82.4,3888318797,213,1.3,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357791,259,1,1,26,44,ahm0t06rup1bkd9z0mxl2lmph,1,41.7,79.6,2022-11-01T20:11:16.608Z,2022-11-03T06:10:09Z,3890472855,178,,3888318969,141,48.8,3888318965,56,Back,3888318967,140,24.2,3888318973,213,4.0,3888318971,212,27.9,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357829,260,1,1,26,48,ahm0t06rup1bkd9z0mxl2lmph,1,24.3,48.8,2022-11-01T20:11:20.182Z,2022-11-03T06:10:13Z,3888319143,212,19.4,3888319139,140,33.8,3888319141,141,24.3,3888319145,213,5.3,3890472921,178,,3888319137,56,Back,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357887,261,1,1,26,54,ahm0t06rup1bkd9z0mxl2lmph,1,58.5,14.6,2022-11-01T20:11:26.220Z,2022-11-03T06:10:16Z,3888319467,212,8.4,3888319461,140,58.1,3888319463,141,2.3,3890472979,178,,3888319459,56,Right,3888319471,213,4.7,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357953,262,1,1,26,56,ahm0t06rup1bkd9z0mxl2lmph,1,58.1,2.3,2022-11-01T20:11:28.261Z,2022-11-03T06:10:19Z,3890473025,178,,3888319781,141,23.3,3888319785,213,2.4,3888319779,140,43.4,3888319783,212,21.0,3888319777,56,Back,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357977,263,1,1,27,0,ahm0t06rup1bkd9z0mxl2lmph,1,43.2,37.1,2022-11-01T20:11:32.034Z,2022-11-03T06:10:24Z,3888319923,56,Back,3888319927,141,82.0,3888319925,140,46.4,3888319931,213,1.5,3888319929,212,30.7,3890473157,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358063,264,1,1,27,2,ahm0t06rup1bkd9z0mxl2lmph,1,46.4,82,2022-11-01T20:11:34.493Z,2022-11-03T06:10:27Z,3888320423,56,Left,3888320425,140,59.9,3888320427,141,96.9,3888320429,212,17.4,3888320431,213,0.6,3890473211,178,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358087,265,1,1,27,8,ahm0t06rup1bkd9z0mxl2lmph,1,48.1,79.1,2022-11-01T20:11:40.023Z,2022-11-03T06:10:30Z,3888320573,56,Back,3888320577,141,63.0,3888320575,140,37.0,3888320581,213,3.9,3888320579,212,16.0,3890473257,178,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358133,266,1,1,27,10,ahm0t06rup1bkd9z0mxl2lmph,1,37,63,2022-11-01T20:11:42.508Z,2022-11-03T06:10:33Z,3888320887,212,24.2,3888320881,56,Back,3888320885,141,27.9,3888320883,140,40.9,3890473297,178,,3888320889,213,4.9,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358169,267,1,1,27,14,ahm0t06rup1bkd9z0mxl2lmph,1,44.8,26.4,2022-11-01T20:11:45.798Z,2022-11-03T06:10:35Z,3888321149,213,1.5,3888321147,212,16.1,3888321145,141,50.0,3888321141,56,Back,3888321143,140,46.5,3890473337,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358205,268,1,1,27,17,ahm0t06rup1bkd9z0mxl2lmph,1,52.9,55.1,2022-11-01T20:11:49.179Z,2022-11-03T06:10:41Z,3890473421,178,,3888321335,140,51.2,3888321337,141,82.9,3888321333,56,Left,3888321341,213,1.7,3888321339,212,19.0,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358245,269,1,1,27,20,ahm0t06rup1bkd9z0mxl2lmph,1,51.2,82.9,2022-11-01T20:11:52.216Z,2022-11-03T06:10:43Z,3888321533,213,5.8,3888321529,141,69.9,3888321531,212,20.2,3888321527,140,68.5,3890473475,178,,3888321525,56,Center,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480779119,1256,67,1,27,21,ahm0t06rup1bkd9z0mxl2lmph,1,70,70.5,2022-11-01T20:11:53.291Z,2022-11-03T07:22:56Z,3890503165,233,901,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480779115,901,67,1,27,21,8rfydplrc9ki0sirqi0drcybk,0,30,29.5,2022-11-01T20:11:53.292Z,2022-11-03T06:37:44Z,3890503173,233,1256,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480610139,962,1,1,27,21,ahm0t06rup1bkd9z0mxl2lmph,0,69.5,70,2022-11-01T20:11:53.334Z,2022-11-03T07:22:57Z,3889614841,212,1.4,3889614919,286,,3889615137,233,207,3889614843,213,5.9,3890473573,388,,3889614835,56,Center,3889614917,236,,3889614839,141,69.2,33ci88veciqvd4w5y145dyooa,K. Joseph,,3889614837,140,,,,,,,,,,,,,,70.7,,,,,,,,,,,,,,,,,
2480358263,207,74,1,27,21,8rfydplrc9ki0sirqi0drcybk,1,39.9,31.6,2022-11-01T20:11:53.438Z,2022-11-03T06:10:54Z,3890473657,21,,3889615177,233,962,3888321629,56,Back,3889614989,285,,3890473659,178,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358289,270,1,1,27,25,ahm0t06rup1bkd9z0mxl2lmph,1,66.1,65.5,2022-11-01T20:11:57.196Z,2022-11-03T06:10:59Z,3888321755,56,Center,3888321757,140,70.5,3888321763,213,0.5,3888321759,141,69.1,3890473745,178,,3888321761,212,5.2,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358299,271,3,1,27,27,ahm0t06rup1bkd9z0mxl2lmph,0,70.1,50.5,2022-11-01T20:11:59.209Z,2022-11-03T06:11:09Z,3889615557,464,,3888321813,56,Center,3888321909,233,208,3890473933,178,,3888321815,286,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358315,208,7,1,27,27,8rfydplrc9ki0sirqi0drcybk,1,29.9,49.5,2022-11-01T20:11:59.567Z,2022-11-03T06:11:11Z,3889615913,384,,3888321879,285,,3890473983,178,,3888321903,233,271,3888321877,56,Back,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358317,209,49,1,27,29,8rfydplrc9ki0sirqi0drcybk,1,34.4,45.5,2022-11-01T20:12:01.303Z,2022-11-03T06:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358329,210,1,1,27,30,8rfydplrc9ki0sirqi0drcybk,1,34.7,45.8,2022-11-01T20:12:01.888Z,2022-11-03T06:11:19Z,3888321971,213,2.7,3890474131,178,,3888321963,56,Back,3888321965,140,30.8,3888321967,141,48.4,3888321969,212,4.5,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358369,211,1,1,27,31,8rfydplrc9ki0sirqi0drcybk,1,30.5,48.4,2022-11-01T20:12:03.485Z,2022-11-03T06:11:25Z,3888322183,56,Back,3888322187,141,27.6,3888322191,213,4.4,3888322185,140,25.6,3888322189,212,15.1,3890474225,178,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358373,212,1,1,27,33,8rfydplrc9ki0sirqi0drcybk,0,26.3,24,2022-11-01T20:12:05.454Z,2022-11-03T06:11:28Z,3888322279,286,,3890474261,178,,3888322221,141,23.1,3888322225,213,6.1,3888322223,212,4.2,3888322217,56,Back,3888322219,140,30.3,3888322273,236,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,3888322275,233,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,
2480358379,272,74,1,27,33,ahm0t06rup1bkd9z0mxl2lmph,1,69,85.4,2022-11-01T20:12:05.513Z,2022-11-03T06:11:30Z,3888322247,285,,3888322245,56,Left,3890474307,178,,3888322281,233,212,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359133,287,3,1,27,34,ahm0t06rup1bkd9z0mxl2lmph,0,77.6,68,2022-11-01T20:12:06.631Z,2022-11-03T06:11:41Z,3888326639,56,Center,3890474509,178,,3889617447,465,,3888326641,286,,3888329851,233,213,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358405,213,7,1,27,35,8rfydplrc9ki0sirqi0drcybk,1,22.4,32,2022-11-01T20:12:06.662Z,2022-11-03T06:11:45Z,3888329827,233,287,3890474583,178,,3888322391,56,Back,3889617575,384,,3888323869,285,,,,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358413,214,3,1,27,36,8rfydplrc9ki0sirqi0drcybk,0,26,19.7,2022-11-01T20:12:08.080Z,2022-11-03T06:11:52Z,3890474715,178,,3889617883,465,,3888322449,56,Back,3888325921,285,,3888326001,211,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358447,274,49,1,27,38,ahm0t06rup1bkd9z0mxl2lmph,1,67,86,2022-11-01T20:12:10.213Z,2022-11-03T06:11:59Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358439,273,43,1,27,40,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T20:12:12.360Z,2022-11-02T18:41:51Z,3889618091,144,8,3888322583,56,Left,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358495,275,1,1,27,42,ahm0t06rup1bkd9z0mxl2lmph,1,67.5,86.9,2022-11-01T20:12:13.943Z,2022-11-03T06:12:04Z,3888322923,213,4.1,3888322919,141,74.1,3888322921,212,10.6,3888322915,56,Center,3888322917,140,61.7,3890474977,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358521,276,1,1,27,43,ahm0t06rup1bkd9z0mxl2lmph,1,61.7,74.1,2022-11-01T20:12:15.023Z,2022-11-03T06:12:07Z,3888323043,56,Left,3890475025,178,,3888323045,140,63.0,3888323047,141,91.8,3888323051,213,1.5,3888323049,212,12.1,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358549,277,1,1,27,45,ahm0t06rup1bkd9z0mxl2lmph,1,63,91.8,2022-11-01T20:12:16.983Z,2022-11-03T06:12:10Z,3888323205,56,Back,3888323207,140,40.8,3888323211,141,92.9,3888323215,212,23.3,3888323217,213,3.1,3890475101,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358575,278,1,1,27,47,ahm0t06rup1bkd9z0mxl2lmph,1,40.8,92.9,2022-11-01T20:12:19.104Z,2022-11-03T06:12:14Z,3888323379,213,4.3,3888323377,212,31.5,3888323375,141,51.0,3888323371,56,Back,3890475169,178,,3888323373,140,28.1,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480779409,1270,43,1,27,49,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T20:12:21.231Z,2022-11-03T06:39:01Z,3890504287,178,0,3890504337,144,82,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358597,279,1,1,27,51,ahm0t06rup1bkd9z0mxl2lmph,1,28.1,51,2022-11-01T20:12:22.790Z,2022-11-03T06:12:18Z,3888323501,141,30.3,3888323505,213,5.3,3888323499,140,38.0,3890475245,178,,3888323497,56,Back,3888323503,212,17.5,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358621,280,1,1,27,52,ahm0t06rup1bkd9z0mxl2lmph,1,38.4,30.3,2022-11-01T20:12:23.756Z,2022-11-03T06:12:21Z,3888323675,140,37.6,3888323677,141,50.9,3888323673,56,Back,3890475329,178,,3888323679,212,14.0,3888323681,213,1.6,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358685,281,1,1,27,54,ahm0t06rup1bkd9z0mxl2lmph,1,37.6,51,2022-11-01T20:12:26.430Z,2022-11-03T06:12:27Z,3888324037,141,84.8,3888324041,213,1.2,3888324035,140,46.3,3890475473,178,,3888324033,56,Back,3888324039,212,24.7,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358707,282,1,1,28,0,ahm0t06rup1bkd9z0mxl2lmph,1,57,83.6,2022-11-01T20:12:31.662Z,2022-11-03T06:12:31Z,3888324191,212,12.5,3888324187,140,65.1,3888324185,56,Left,3888324193,213,0.8,3890475545,178,,3888324189,141,97.1,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358795,283,1,1,28,2,ahm0t06rup1bkd9z0mxl2lmph,1,65.1,97.1,2022-11-01T20:12:33.805Z,2022-11-03T06:12:36Z,3888324729,56,Center,3888324735,212,14.5,3888324731,140,71.0,3888324737,213,5.2,3888324733,141,77.8,3890475611,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480610777,963,3,1,28,6,ahm0t06rup1bkd9z0mxl2lmph,0,90,86.2,2022-11-01T20:12:37.841Z,2022-11-03T06:16:58Z,3890475877,178,,3889619757,56,Left,3889619761,465,,3889619763,467,71or1ne6d9zuo038qdt6vcvoq,3889619759,286,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358801,284,3,1,28,9,ahm0t06rup1bkd9z0mxl2lmph,0,94.6,91.5,2022-11-01T20:12:40.979Z,2022-11-03T06:17:32Z,3888324769,56,Left,3890475947,178,,3888324771,286,,3889620373,464,,3888324895,233,215,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358811,215,7,1,28,9,8rfydplrc9ki0sirqi0drcybk,1,5.4,8.5,2022-11-01T20:12:41.174Z,2022-11-03T06:13:07Z,3890476165,178,,3888324881,233,284,3889620455,385,,3888324823,56,Back,3888324821,167,,3888324825,285,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358821,216,5,1,28,10,8rfydplrc9ki0sirqi0drcybk,0,5.6,-1.2,2022-11-01T20:12:42.388Z,2022-11-03T06:13:29Z,3888324879,347,,3888324877,56,Back,3888325627,233,285,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358947,285,5,1,28,10,ahm0t06rup1bkd9z0mxl2lmph,1,94.4,101.2,2022-11-01T20:12:42.388Z,2022-11-03T06:13:29Z,3888325565,347,,3888325605,233,216,3888325563,56,Left,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359107,286,1,1,28,34,ahm0t06rup1bkd9z0mxl2lmph,0,91,100,2022-11-01T20:13:05.791Z,2022-11-03T06:13:35Z,3888326487,213,4.7,3888326481,140,89.4,3888326485,212,27.9,3888326479,56,Center,3888326483,141,61.1,3888326489,1,,3888326477,107,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
