id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2540698737,5,3,1,0,18,3ptd7zlc5isrongig0wij2id4,0,62.6,85.9,2023-04-29T14:01:32.978Z,2023-05-01T13:30:04Z,4242711017,465,,4234822039,286,,4234822051,211,,4234822037,56,Left,4243313691,178,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699023,6,5,1,0,22,3ptd7zlc5isrongig0wij2id4,0,69.6,101.7,2023-04-29T14:01:37.340Z,2023-05-01T13:30:07Z,4234823879,233,7,4234823355,347,,4234823353,56,Left,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698947,7,5,1,0,22,80jtkz2echk6yyyb9e2595cxr,1,30.4,-1.7,2023-04-29T14:01:37.340Z,2023-05-01T13:30:08Z,4234823075,347,,4234823839,233,6,4234823073,56,Back,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699013,8,1,1,0,30,80jtkz2echk6yyyb9e2595cxr,0,38.5,0,2023-04-29T14:01:44.860Z,2023-05-01T13:30:11Z,4234823325,107,,4234823337,213,0.3,4234823339,1,,4234823329,140,63.0,4234823335,212,26.7,4234823327,56,Right,4234823333,141,8.5,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699037,7,44,1,0,31,3ptd7zlc5isrongig0wij2id4,1,38.7,92.6,2023-04-29T14:01:46.497Z,2023-05-01T23:39:51Z,4234823463,233,9,4234823395,56,Back,4234823399,285,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699029,9,44,1,0,31,80jtkz2echk6yyyb9e2595cxr,0,61.3,7.4,2023-04-29T14:01:46.498Z,2023-05-01T13:30:15Z,4234823369,286,,4234823367,56,Right,4234823591,233,7,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699053,8,1,1,0,31,3ptd7zlc5isrongig0wij2id4,0,40.4,93.8,2023-04-29T14:01:46.626Z,2023-05-01T23:39:51Z,4234823509,56,Left,4234823511,140,50.4,4234823507,3,,4234823517,212,11.8,4243314575,388,,4234823521,213,0.5,4234823513,141,100.0,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699069,9,5,1,0,33,3ptd7zlc5isrongig0wij2id4,0,49.2,101.8,2023-04-29T14:01:48.085Z,2023-05-01T13:30:23Z,4234823613,56,Back,4234825365,233,10,4234823615,347,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699429,10,5,1,0,33,80jtkz2echk6yyyb9e2595cxr,1,50.8,-1.8,2023-04-29T14:01:48.085Z,2023-05-01T13:30:23Z,4234825301,56,Right,4234825303,347,,4234825339,233,9,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699511,11,1,1,0,48,80jtkz2echk6yyyb9e2595cxr,1,58.4,0,2023-04-29T14:02:03.301Z,2023-05-01T13:30:26Z,4234825681,213,0.3,4234825671,107,,4234825675,140,76.9,4234825673,56,Right,4234825679,212,20.2,4234825677,141,7.3,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699519,12,1,1,0,50,80jtkz2echk6yyyb9e2595cxr,0,76.9,7.3,2023-04-29T14:02:04.962Z,2023-05-01T13:30:30Z,4234825721,168,,4234825731,213,1.0,4234825719,3,,4234825725,140,81.7,4243314939,388,,4234825723,56,Right,4234825729,212,10.1,4234825727,141,20.1,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699535,10,1,1,0,51,3ptd7zlc5isrongig0wij2id4,0,22.6,80.2,2023-04-29T14:02:05.993Z,2023-05-01T13:30:33Z,4242713979,213,6.2,4242713977,212,11.5,4242713973,140,33.5,4242713975,141,78.9,4243315101,178,,4242713981,1,,4234825787,56,Back,4242713971,157,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699697,13,1,1,0,53,80jtkz2echk6yyyb9e2595cxr,1,66.3,14.6,2023-04-29T14:02:08.609Z,2023-05-01T13:30:56Z,4234826525,140,62.0,4234826527,141,18.0,4243316633,388,,4234826529,212,5.1,4234826521,56,Right,4234826519,3,,4234826531,213,2.7,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699779,14,1,1,0,55,80jtkz2echk6yyyb9e2595cxr,1,63,23.7,2023-04-29T14:02:10.586Z,2023-05-01T13:31:00Z,4234826877,213,1.2,4243316873,388,,4234826875,212,7.6,4234826873,141,34.3,4234826871,140,65.4,4234826867,3,,4234826869,56,Center,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699939,15,1,1,0,56,80jtkz2echk6yyyb9e2595cxr,1,65.4,34.3,2023-04-29T14:02:11.564Z,2023-05-01T13:31:03Z,4234827717,141,7.1,4234827713,140,78.8,4234827727,213,5.4,4243317025,178,,4234827723,212,23.2,4234827711,56,Right,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699993,16,1,1,1,2,80jtkz2echk6yyyb9e2595cxr,1,93.9,6.1,2023-04-29T14:02:16.998Z,2023-05-01T13:31:06Z,4243317187,178,,4234827983,140,87.2,4234827985,141,2.5,4234827987,212,7.4,4234827989,213,3.5,4234827981,56,Right,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700011,17,1,1,1,3,80jtkz2echk6yyyb9e2595cxr,0,87.2,2.5,2023-04-29T14:02:18.089Z,2023-05-01T13:31:14Z,4242715151,225,,4234828079,141,7.0,4234828089,213,1.4,4234828077,140,87.7,4234828271,236,,4234828069,155,,4243317541,178,,4234828073,56,Right,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,4234828083,212,3.1,4234828065,2,4242715153,387,4242715155,20,4234828275,233,11,4234828283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700027,11,12,1,1,3,3ptd7zlc5isrongig0wij2id4,1,20.2,92.3,2023-04-29T14:02:18.142Z,2023-05-01T13:31:18Z,4234828181,56,Back,4234828179,185,,4234828341,233,17,4243317819,178,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700077,12,5,1,1,5,3ptd7zlc5isrongig0wij2id4,0,9.8,101.3,2023-04-29T14:02:20.149Z,2023-05-01T13:31:24Z,4234828435,347,,4234828433,56,Back,4234831547,233,18,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700679,18,5,1,1,5,80jtkz2echk6yyyb9e2595cxr,1,90.2,-1.3,2023-04-29T14:02:20.149Z,2023-05-01T13:31:23Z,4234831511,233,12,4234831375,56,Right,4234831377,347,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700809,19,1,1,1,24,80jtkz2echk6yyyb9e2595cxr,1,90.7,0,2023-04-29T14:02:39.156Z,2023-05-01T13:31:28Z,4234831967,107,,4234831971,56,Right,4234831993,212,18.1,4234831977,140,74.6,4234831983,141,7.9,4234831997,213,2.8,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700937,20,1,1,1,28,80jtkz2echk6yyyb9e2595cxr,1,69.1,19.7,2023-04-29T14:02:43.004Z,2023-05-01T13:31:33Z,4234832607,213,3.6,4234832603,141,8.9,4234832605,212,17.7,4243318809,178,,4234832599,56,Right,4234832601,140,53.8,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700949,21,1,1,1,30,80jtkz2echk6yyyb9e2595cxr,0,56.2,5.8,2023-04-29T14:02:45.471Z,2023-05-01T13:31:36Z,4234832653,140,63.6,4234832663,213,0.1,4234832709,286,,4234832635,155,,4234832705,233,13,4234832703,236,,4234832659,141,6.7,4243318969,178,,5ykgwunfc9pg5iq8h5cihg3xl,D. Bernard,4234832649,56,Right,4234832661,212,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700931,13,74,1,1,30,3ptd7zlc5isrongig0wij2id4,1,35,94.4,2023-04-29T14:02:45.645Z,2023-05-01T13:31:40Z,4243319161,178,,4234832561,285,,4234832733,233,21,4234832559,56,Back,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701025,14,5,1,1,31,3ptd7zlc5isrongig0wij2id4,0,44,101.7,2023-04-29T14:02:46.458Z,2023-05-01T13:31:45Z,4234836135,233,22,4234833041,347,,4234833039,56,Back,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701671,22,5,1,1,31,80jtkz2echk6yyyb9e2595cxr,1,56,-1.7,2023-04-29T14:02:46.458Z,2023-05-01T13:31:45Z,4234836025,56,Right,4234836089,233,14,4234836027,347,,,,,,,,,,,,,,,,,5ykgwunfc9pg5iq8h5cihg3xl,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701737,23,1,1,1,51,80jtkz2echk6yyyb9e2595cxr,1,68.6,0,2023-04-29T14:03:06.208Z,2023-05-01T13:31:53Z,4234836339,107,,4234836357,212,11.6,4234836363,213,1.3,4234836351,141,14.6,4234836343,56,Right,4234836347,140,72.0,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701749,24,61,1,1,52,80jtkz2echk6yyyb9e2595cxr,0,69.6,13.4,2023-04-29T14:03:07.296Z,2023-05-01T13:31:58Z,4243320131,178,,4234836415,56,Right,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701975,15,12,1,1,53,3ptd7zlc5isrongig0wij2id4,1,31.6,88.3,2023-04-29T14:03:08.038Z,2023-05-01T13:32:01Z,4243320293,178,,4234837435,141,100.0,4234837433,140,20.4,4234837439,213,2.5,4234837437,212,14.8,4234837431,56,Back,4234837571,167,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701985,16,5,1,1,54,3ptd7zlc5isrongig0wij2id4,0,23,101.6,2023-04-29T14:03:09.150Z,2023-05-01T13:32:04Z,4234837501,56,Back,4234837503,347,,4234839771,233,25,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702405,25,5,1,1,54,80jtkz2echk6yyyb9e2595cxr,1,77,-1.6,2023-04-29T14:03:09.150Z,2023-05-01T13:32:04Z,4234839617,56,Right,4234839619,347,,4234839671,233,16,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702465,26,1,1,2,9,80jtkz2echk6yyyb9e2595cxr,1,74.4,0,2023-04-29T14:03:23.965Z,2023-05-01T13:32:07Z,4234839919,141,13.4,4234839913,140,82.3,4234839929,213,0.9,4234839911,56,Right,4234839923,212,13.1,4234839909,107,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702487,27,61,1,2,10,80jtkz2echk6yyyb9e2595cxr,0,82.3,13.4,2023-04-29T14:03:25.151Z,2023-05-01T13:32:15Z,4234840021,56,Right,4243321053,178,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702567,17,49,1,2,12,3ptd7zlc5isrongig0wij2id4,1,31.3,94.2,2023-04-29T14:03:26.734Z,2023-05-01T13:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702675,18,1,1,2,12,3ptd7zlc5isrongig0wij2id4,0,31.3,94.2,2023-04-29T14:03:27.050Z,2023-05-01T13:32:22Z,4234840973,212,46.3,4234840951,56,Center,4234840979,1,,4234840977,213,5.4,4234840965,141,40.1,4243321465,178,,4234840957,140,58.0,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702669,28,49,1,2,16,80jtkz2echk6yyyb9e2595cxr,1,43,51.9,2023-04-29T14:03:30.894Z,2023-05-01T13:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702729,29,1,1,2,16,80jtkz2echk6yyyb9e2595cxr,0,43.3,54,2023-04-29T14:03:30.974Z,2023-05-01T13:32:33Z,4234841299,212,34.8,4234841297,141,100.0,4234841293,56,Left,4234841303,1,,4234841295,140,54.9,4243321989,178,,4234841301,213,1.2,4234841291,157,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703355,19,5,1,2,19,3ptd7zlc5isrongig0wij2id4,1,45,-2,2023-04-29T14:03:33.878Z,2023-05-01T13:32:40Z,4234844345,347,,4234844343,56,Back,4234844413,233,30,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702731,30,5,1,2,19,80jtkz2echk6yyyb9e2595cxr,0,55,102,2023-04-29T14:03:33.878Z,2023-05-01T13:32:40Z,4234844473,233,19,4234841307,347,,4234841305,56,Left,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703389,20,1,1,2,33,3ptd7zlc5isrongig0wij2id4,1,53.3,0,2023-04-29T14:03:48.079Z,2023-05-01T13:32:43Z,4234844557,212,12.7,4234844559,213,1.6,4234844553,140,52.8,4234844555,141,17.0,4234844549,107,,4234844551,56,Right,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703451,21,1,1,2,34,3ptd7zlc5isrongig0wij2id4,1,52.5,17.1,2023-04-29T14:03:49.001Z,2023-05-01T13:32:47Z,4243322911,178,,4234844879,56,Right,4234844887,213,4.5,4234844883,141,6.4,4234844885,212,7.4,4234844881,140,51.2,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703573,22,1,1,2,35,3ptd7zlc5isrongig0wij2id4,0,49.6,6.8,2023-04-29T14:03:50.282Z,2023-05-01T13:32:50Z,4234845491,141,15.8,4243323053,178,,4234845489,140,43.2,4234845487,56,Back,4234845495,213,2.4,4234845493,212,9.1,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703517,31,49,1,2,37,80jtkz2echk6yyyb9e2595cxr,1,60.6,74.5,2023-04-29T14:03:52.068Z,2023-05-01T13:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703527,32,50,1,2,37,80jtkz2echk6yyyb9e2595cxr,1,58.5,79.2,2023-04-29T14:03:52.104Z,2023-05-01T13:33:05Z,4234845237,56,Left,4234845883,233,23,4234845239,286,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703625,23,7,1,2,37,3ptd7zlc5isrongig0wij2id4,0,41.5,20.8,2023-04-29T14:03:52.140Z,2023-05-01T13:33:10Z,4243323965,178,,4234845759,56,Back,4234845761,285,,4242720469,385,,4234845827,233,32,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703655,33,1,1,2,39,80jtkz2echk6yyyb9e2595cxr,1,40.2,69.7,2023-04-29T14:03:54.494Z,2023-05-01T13:33:15Z,4234845909,141,79.0,4243324249,388,,4234845911,212,7.4,4234845907,140,36.5,4234845905,56,Back,4234845903,3,,4234845913,213,2.1,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
