id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2510735449,5,1,1,0,20,8xeuwzxnm7hdlbjjuezgfkz3w,0,24.8,14.3,2023-02-21T19:44:22.594Z,2023-02-24T06:27:43Z,4048169935,212,17.8,4048169929,56,Back,4048169927,3,,4048169931,140,38.3,4051706625,178,,4048169933,141,0.0,4048169937,213,5.6,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735451,6,5,1,0,24,8xeuwzxnm7hdlbjjuezgfkz3w,0,33.6,-1.8,2023-02-21T19:44:25.878Z,2023-02-24T06:27:58Z,4048169939,56,Back,4048170091,233,7,4048169941,347,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735481,7,5,1,0,24,ejm092fnt9zoxbpuklzd52ji8,1,66.4,101.8,2023-02-21T19:44:25.878Z,2023-02-24T06:27:58Z,4048170081,347,,4048170087,233,6,4048170079,56,Left,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735493,8,1,1,0,32,ejm092fnt9zoxbpuklzd52ji8,0,71.2,100,2023-02-21T19:44:33.887Z,2023-02-24T06:30:56Z,4048170129,140,88.8,4048170127,56,Center,4048170131,141,73.9,4048170125,107,,4048170133,212,26.6,4048170137,213,5.5,4048170139,1,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735519,7,1,1,0,34,8xeuwzxnm7hdlbjjuezgfkz3w,0,12.7,30.1,2023-02-21T19:44:36.035Z,2023-02-24T06:31:01Z,4048170203,212,18.4,4048170201,141,26.8,4048170195,3,,4048170205,213,6.2,4051707691,388,,4048170197,56,Back,4048170199,140,30.1,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735515,9,44,1,0,36,ejm092fnt9zoxbpuklzd52ji8,1,73.2,75.1,2023-02-21T19:44:38.381Z,2023-02-24T07:35:04Z,4048170255,233,8,4048170189,56,Center,4048170191,286,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735525,8,44,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,26.8,24.9,2023-02-21T19:44:38.382Z,2023-02-24T06:31:06Z,4048170251,233,9,4048170231,285,,4048170229,56,Back,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511173551,925,61,1,0,36,ejm092fnt9zoxbpuklzd52ji8,1,75.5,66.3,2023-02-21T19:44:38.479Z,2023-02-24T07:35:04Z,4051707753,21,,4051707755,388,,4050444171,56,Center,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735529,9,49,1,0,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.4,22.4,2023-02-21T19:44:39.797Z,2023-02-24T06:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735539,10,1,1,0,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.4,22.4,2023-02-21T19:44:39.913Z,2023-02-24T06:31:18Z,4051707801,178,,4048170285,212,28.6,4048513839,1,,4048170277,140,56.6,4048513835,157,,4048170287,213,6.3,4048170281,141,21.2,4048170273,56,Center,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735521,10,43,1,0,39,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-21T19:44:40.896Z,2023-02-21T19:45:09Z,4048170219,141,78.8,4048170217,140,77.7,4048170213,3,0,4048170221,212,1.3,4048170215,56,Center,4048171021,144,1,4048170223,213,1.0,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735543,11,61,1,0,42,8xeuwzxnm7hdlbjjuezgfkz3w,0,53.3,22.2,2023-02-21T19:44:43.876Z,2023-02-24T06:31:35Z,4051707897,178,,4048170303,56,Center,,,,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735549,11,49,1,0,42,ejm092fnt9zoxbpuklzd52ji8,1,45.9,82.8,2023-02-21T19:44:44.452Z,2023-02-24T06:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735573,12,1,1,0,45,ejm092fnt9zoxbpuklzd52ji8,0,46.5,98,2023-02-21T19:44:47.512Z,2023-02-24T06:31:44Z,4048170433,140,79.2,4048170431,56,Left,4048170439,213,6.2,4048170437,212,34.4,4048170435,141,94.8,4048170441,1,,4051707961,178,,4048170429,155,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735579,12,1,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.8,9.8,2023-02-21T19:44:49.636Z,2023-02-24T06:31:48Z,4048170485,140,36.1,4048170483,56,Back,4048170481,3,,4048170489,212,14.3,4051707973,178,,4048170491,213,0.2,4048170487,141,14.1,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735587,13,1,1,0,49,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.1,14.1,2023-02-21T19:44:50.929Z,2023-02-24T06:32:12Z,4048170525,213,6.2,4048170515,3,,4048350969,168,,4051708175,178,,4048170523,212,8.4,4048170521,141,13.4,4048170517,56,Back,4048170519,140,44.1,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735607,13,1,1,0,50,ejm092fnt9zoxbpuklzd52ji8,1,56,89.9,2023-02-21T19:44:52.504Z,2023-02-24T06:32:18Z,4048170633,213,6.2,4048170625,56,Left,4048170631,212,14.8,4051708257,178,,4048170621,3,,4048170627,140,70.0,4048170629,141,87.8,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735617,14,1,1,0,52,ejm092fnt9zoxbpuklzd52ji8,0,70,87.8,2023-02-21T19:44:54.331Z,2023-02-24T06:32:23Z,4048170655,168,,4051708345,388,,4048170665,212,12.4,4048170667,213,0.4,4048170651,3,,4048170661,140,80.8,4048170663,141,95.1,4048170657,56,Left,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735613,14,49,1,0,53,8xeuwzxnm7hdlbjjuezgfkz3w,1,21.8,17.1,2023-02-21T19:44:55.679Z,2023-02-24T06:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735639,15,1,1,0,53,8xeuwzxnm7hdlbjjuezgfkz3w,0,24.2,12.3,2023-02-21T19:44:55.764Z,2023-02-24T06:35:49Z,4048170753,212,40.1,4048170751,141,10.7,4051708387,178,,4048170747,56,Right,4048170749,140,62.4,4048170757,1,,4048170755,213,6.3,4048170745,157,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735657,15,1,1,0,56,ejm092fnt9zoxbpuklzd52ji8,0,35,92.4,2023-02-21T19:44:58.405Z,2023-02-24T06:36:12Z,4048170833,3,,4048170837,140,41.7,4051709845,178,,4048170839,141,87.7,4048170843,213,5.9,4048170835,56,Back,4048170841,212,7.7,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735661,16,44,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.6,15.2,2023-02-21T19:45:00.805Z,2023-02-24T07:35:04Z,4048170851,56,Right,4048170869,233,16,4048170853,286,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735659,16,44,1,0,59,ejm092fnt9zoxbpuklzd52ji8,0,40.4,84.8,2023-02-21T19:45:00.806Z,2023-02-24T06:36:17Z,4048170879,233,16,4048170847,56,Back,4048170849,285,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735663,17,61,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.5,17.6,2023-02-21T19:45:00.897Z,2023-02-24T07:35:05Z,4051709967,388,,4051709965,21,,4048170855,56,Right,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735691,18,50,1,1,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,62.8,19.6,2023-02-21T19:45:01.964Z,2023-02-24T06:36:30Z,4050444507,233,17,4050444419,286,,4048170981,56,Right,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735671,17,7,1,1,0,ejm092fnt9zoxbpuklzd52ji8,1,37.2,80.4,2023-02-21T19:45:02.586Z,2023-02-24T06:36:33Z,4051710059,178,,4050444463,385,,4050444441,285,,4050444503,233,18,4048170887,56,Back,4050444469,167,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735673,18,5,1,1,3,ejm092fnt9zoxbpuklzd52ji8,0,47.1,102,2023-02-21T19:45:05.610Z,2023-02-24T06:36:37Z,4048171133,233,19,4048170905,347,,4048170903,56,Back,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735715,19,5,1,1,3,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.9,-2,2023-02-21T19:45:05.610Z,2023-02-24T06:36:37Z,4048171111,56,Right,4048171121,233,18,4048171113,347,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735737,20,1,1,1,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.5,0,2023-02-21T19:45:10.530Z,2023-02-24T06:36:42Z,4048171213,213,0.3,4048171211,212,24.0,4048171203,107,,4048171207,140,76.0,4048171209,141,9.8,4048171215,1,,4048171205,56,Right,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735743,21,44,1,1,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,69.8,6.2,2023-02-21T19:45:12.171Z,2023-02-24T07:35:05Z,4048171243,286,,4048171241,56,Right,4048171273,233,19,,,,,,,,,,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735741,19,44,1,1,10,ejm092fnt9zoxbpuklzd52ji8,0,30.2,93.8,2023-02-21T19:45:12.172Z,2023-02-24T06:36:49Z,4048171287,233,21,4048171233,285,,4048171231,56,Back,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735763,22,1,1,1,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,76,9.8,2023-02-21T19:45:12.229Z,2023-02-24T07:35:06Z,4048171371,56,Center,4048171373,140,79.7,4048171369,3,,4048171377,212,11.4,4051710211,388,,4048171379,213,1.2,4048171375,141,25.6,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735767,23,1,1,1,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,79.7,27.6,2023-02-21T19:45:14.704Z,2023-02-24T06:37:06Z,4048171403,141,32.4,4048171401,140,87.0,4048171409,213,0.4,4051710285,178,,4048171405,212,8.3,4048171399,56,Center,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735833,20,12,1,1,14,ejm092fnt9zoxbpuklzd52ji8,1,18.7,46,2023-02-21T19:45:16.307Z,2023-02-24T06:37:11Z,4048171805,141,79.4,4051710317,178,,4048171803,140,28.7,4048171801,56,Back,4048171809,213,1.1,4048171807,212,25.0,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511205905,926,61,1,1,15,ejm092fnt9zoxbpuklzd52ji8,0,34.9,75.8,2023-02-21T19:45:17.561Z,2023-02-24T06:37:24Z,4050613439,56,Back,4051710387,178,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735787,24,1,1,1,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.5,51.2,2023-02-21T19:45:22.530Z,2023-02-24T06:38:12Z,4048171561,212,27.5,4048171559,141,60.9,4048171563,213,2.9,4048171557,140,29.1,4051710883,178,,4048171555,56,Back,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735803,25,1,1,1,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.2,61.7,2023-02-21T19:45:25.846Z,2023-02-24T06:38:17Z,4048171683,213,1.7,4051710931,178,,4048171681,212,15.8,4048171675,56,Back,4048171677,140,27.3,4048171679,141,84.7,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735811,26,1,1,1,30,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.7,56.1,2023-02-21T19:45:31.963Z,2023-02-24T06:38:25Z,4051711021,178,,4048171731,140,13.8,4048171733,141,34.2,4048171737,213,3.9,4048171735,212,22.4,4048171729,56,Back,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735835,27,1,1,1,32,8xeuwzxnm7hdlbjjuezgfkz3w,0,13.8,34.2,2023-02-21T19:45:34.632Z,2023-02-24T06:38:28Z,4051711047,178,,4048171815,140,70.1,4048171817,141,33.9,4048171819,212,59.1,4048171823,1,,4048171811,157,,4048171813,56,Center,4048171821,213,6.3,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735855,21,1,1,1,37,ejm092fnt9zoxbpuklzd52ji8,1,29.8,68.1,2023-02-21T19:45:38.966Z,2023-02-24T06:38:35Z,4048171905,140,47.5,4051711113,388,,4048171903,56,Back,4048171911,213,5.5,4048171901,3,,4048171909,212,25.4,4048171907,141,42.7,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735857,22,49,1,1,39,ejm092fnt9zoxbpuklzd52ji8,1,46.3,46.1,2023-02-21T19:45:41.642Z,2023-02-24T06:40:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735865,23,1,1,1,41,ejm092fnt9zoxbpuklzd52ji8,0,46.2,48.7,2023-02-21T19:45:43.094Z,2023-02-24T06:40:27Z,4048171959,213,0.5,4048171949,155,,4048171957,212,17.2,4048171953,140,60.5,4048171951,56,Center,4051711975,178,,4048171955,141,60.9,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735879,28,1,1,1,42,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.6,47.5,2023-02-21T19:45:44.196Z,2023-02-24T06:40:34Z,4048172031,140,57.6,4048172033,141,51.3,4048172037,213,0.1,4048172035,212,22.2,4048172029,56,Center,4048172027,3,,4051712021,178,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735897,24,1,1,1,44,ejm092fnt9zoxbpuklzd52ji8,1,49.1,55.1,2023-02-21T19:45:46.004Z,2023-02-24T06:41:15Z,4048172133,212,13.9,4048172125,3,,4048172131,141,47.6,4048172135,213,5.9,4048172127,56,Center,4048172129,140,61.4,4051712361,178,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735917,26,61,1,1,46,ejm092fnt9zoxbpuklzd52ji8,0,60.7,34.3,2023-02-21T19:45:48.465Z,2023-02-24T06:41:27Z,4048172205,56,Center,4051712487,178,,4051712485,15,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735925,29,1,1,1,47,8xeuwzxnm7hdlbjjuezgfkz3w,0,32.2,69.3,2023-02-21T19:45:49.576Z,2023-02-24T06:41:36Z,4048344499,140,40.5,4048172253,56,Back,4048344505,213,0.1,4048344573,286,,4051712551,178,,4048344501,141,70.7,4048344567,236,,4048344503,212,8.8,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,4048344569,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510735901,25,74,1,1,47,ejm092fnt9zoxbpuklzd52ji8,1,61.5,47.2,2023-02-21T19:45:49.701Z,2023-02-24T06:41:41Z,4048344553,285,,4048344575,233,29,4048172143,56,Center,4051712589,21,,4051712591,178,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
