id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2472053375,10,1,1,0,22,5jjqm8h6qm1w4s5f93uubhdrj,1,62.7,5.9,2022-10-15T14:00:45.679Z,2022-10-17T21:11:29Z,3844380973,140,57.8,3844380975,141,14.7,3844380971,56,Right,3852816245,178,,3844380977,212,7.9,3844380979,213,2.3,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472053479,11,1,1,0,23,5jjqm8h6qm1w4s5f93uubhdrj,1,58.1,14.9,2022-10-15T14:00:46.407Z,2022-10-17T21:11:33Z,3844381401,140,42.0,3844381399,56,Back,3844381403,141,11.6,3844381407,212,17.1,3852816303,178,,3844381409,213,3.3,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472053551,12,1,1,0,27,5jjqm8h6qm1w4s5f93uubhdrj,0,37.6,9.2,2022-10-15T14:00:50.242Z,2022-10-17T21:11:39Z,3844381775,155,,3844381799,1,,3844381795,212,44.0,3852816367,178,,3844381791,141,13.4,3844381797,213,0.1,3844381787,140,79.4,3844381781,56,Right,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472053669,6,12,1,0,30,jv3jh5m5t7qy5t37vwwmnj16,1,15.5,84.8,2022-10-15T14:00:53.528Z,2022-10-17T21:11:43Z,3844382397,56,Back,3844382441,167,,3844382399,140,27.8,3844382401,141,100.0,3844382405,213,0.7,3844382403,212,17.4,3852816425,178,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472053673,7,5,1,0,33,jv3jh5m5t7qy5t37vwwmnj16,0,31.7,102,2022-10-15T14:00:56.723Z,2022-10-17T21:11:45Z,3844382417,56,Back,3844383779,233,13,3844382419,347,,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472053967,13,5,1,0,33,5jjqm8h6qm1w4s5f93uubhdrj,1,68.3,-2,2022-10-15T14:00:56.723Z,2022-10-17T21:11:44Z,3844383727,233,7,3844383701,56,Right,3844383703,347,,,,,,,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054125,14,1,1,0,44,5jjqm8h6qm1w4s5f93uubhdrj,1,67.2,0,2022-10-15T14:01:07.646Z,2022-10-17T21:11:51Z,3844384563,140,76.3,3844384559,107,,3844384561,56,Right,3844384565,141,5.6,3844384573,213,0.5,3844384569,212,10.9,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054249,15,1,1,0,50,5jjqm8h6qm1w4s5f93uubhdrj,1,74.5,4.6,2022-10-15T14:01:13.721Z,2022-10-17T21:11:56Z,3844385175,141,2.3,3844385171,140,77.6,3844385179,212,3.6,3852816653,178,,3844385169,56,Right,3844385181,213,5.8,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473652973,781,83,1,0,53,jv3jh5m5t7qy5t37vwwmnj16,1,21.4,95.8,2022-10-15T14:01:16.070Z,2022-10-17T21:36:58Z,3852834491,399,50255,,,,,,,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054277,8,45,1,0,54,jv3jh5m5t7qy5t37vwwmnj16,0,20.2,95.7,2022-10-15T14:01:16.834Z,2022-10-17T21:12:01Z,3844385431,233,16,3844385317,285,,3844385315,56,Back,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054269,16,3,1,0,54,5jjqm8h6qm1w4s5f93uubhdrj,1,79.8,4.3,2022-10-15T14:01:16.834Z,2022-10-17T21:12:01Z,3852217347,465,,3844385271,286,,3844385351,233,8,3852816723,178,,3844385269,56,Right,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054407,17,1,1,0,55,5jjqm8h6qm1w4s5f93uubhdrj,1,82.6,3.2,2022-10-15T14:01:18.331Z,2022-10-17T21:12:04Z,3852816751,178,,3844386009,56,Center,3844386017,213,1.9,3844386011,140,78.2,3844386015,212,13.1,3844386013,141,21.3,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054419,18,3,1,0,57,5jjqm8h6qm1w4s5f93uubhdrj,0,90.9,28.5,2022-10-15T14:01:20.383Z,2022-10-17T21:12:09Z,3844386071,56,Center,3844389693,211,,3852217645,465,,3844389421,286,,3852816771,178,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054463,9,5,1,1,0,jv3jh5m5t7qy5t37vwwmnj16,1,-1,71.1,2022-10-15T14:01:23.470Z,2022-10-17T21:12:23Z,3844386309,233,19,3844386285,56,Back,3844386287,346,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054441,19,5,1,1,0,5jjqm8h6qm1w4s5f93uubhdrj,0,101,28.9,2022-10-15T14:01:23.470Z,2022-10-17T21:12:23Z,3844386351,233,9,3844386191,56,Center,3844386193,346,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055561,10,1,1,1,26,jv3jh5m5t7qy5t37vwwmnj16,0,4.2,56,2022-10-15T14:01:48.950Z,2022-10-17T21:12:30Z,3844391503,141,100.0,3844391499,140,62.3,3844391495,56,Left,3844391491,124,,3844391517,1,,3844391521,74,,3844391507,212,68.6,3844391515,213,0.5,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055571,11,5,1,1,30,jv3jh5m5t7qy5t37vwwmnj16,0,65,102,2022-10-15T14:01:53.275Z,2022-10-17T21:12:33Z,3844391551,56,Left,3844391553,347,,3844393773,233,20,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056049,20,5,1,1,30,5jjqm8h6qm1w4s5f93uubhdrj,1,35,-2,2022-10-15T14:01:53.275Z,2022-10-17T21:12:33Z,3844393731,233,11,3844393707,347,,3844393705,56,Back,,,,,,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056093,21,1,1,1,45,5jjqm8h6qm1w4s5f93uubhdrj,1,32.2,0,2022-10-15T14:02:08.424Z,2022-10-17T21:12:36Z,3844393857,213,0.8,3844393855,212,12.5,3844393851,140,40.5,3844393849,56,Back,3844393847,107,,3844393853,141,11.1,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056137,22,1,1,1,46,5jjqm8h6qm1w4s5f93uubhdrj,1,41,11,2022-10-15T14:02:09.301Z,2022-10-17T21:12:42Z,3844394057,212,10.6,3844394051,56,Back,3844394055,141,5.9,3852817143,388,,3844394059,213,3.5,3844394053,140,31.5,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056209,23,1,1,1,47,5jjqm8h6qm1w4s5f93uubhdrj,0,30.8,5.3,2022-10-15T14:02:10.535Z,2022-10-17T21:12:51Z,3844394353,56,Right,3844394361,213,0.1,3844394351,155,,3844394355,140,68.8,3844394357,141,13.5,3844394359,212,40.3,3852817153,178,,3844394363,1,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056237,12,49,1,1,49,jv3jh5m5t7qy5t37vwwmnj16,1,31.9,73.3,2022-10-15T14:02:12.359Z,2022-10-17T21:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056443,13,1,1,1,50,jv3jh5m5t7qy5t37vwwmnj16,1,32.4,71.8,2022-10-15T14:02:13.347Z,2022-10-17T21:12:59Z,3852817293,178,,3844395477,213,3.8,3844395475,212,29.9,3844395471,140,9.8,3844395469,56,Back,3844395473,141,45.1,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056533,14,1,1,1,54,jv3jh5m5t7qy5t37vwwmnj16,0,13.6,43.6,2022-10-15T14:02:17.302Z,2022-10-17T21:13:03Z,3852817355,178,,3844395931,213,0.3,3844395923,56,Center,3844395929,212,60.1,3844395921,157,,3844395925,140,69.0,3844395927,141,65.8,3844395933,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056633,24,1,1,1,57,5jjqm8h6qm1w4s5f93uubhdrj,0,26.3,28.2,2022-10-15T14:02:20.315Z,2022-10-17T21:13:07Z,3844396453,212,20.8,3844396447,56,Back,3844396445,3,,3844396449,140,46.1,3844396455,213,6.3,3844396451,141,27.7,3852817415,388,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056793,15,1,1,2,0,jv3jh5m5t7qy5t37vwwmnj16,1,52.3,61.7,2022-10-15T14:02:23.624Z,2022-10-17T21:13:11Z,3844397197,212,13.9,3844397195,141,67.9,3852817453,388,,3844397199,213,0.3,3844397193,140,64.9,3844397185,3,,3844397189,56,Center,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056869,16,1,1,2,4,jv3jh5m5t7qy5t37vwwmnj16,1,62.7,67,2022-10-15T14:02:26.970Z,2022-10-17T21:13:18Z,3844397523,212,36.4,3844397519,141,14.6,3852817551,178,,3844397515,56,Right,3844397533,1,,3844397527,213,4.9,3844397517,140,70.0,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056941,17,1,1,2,6,jv3jh5m5t7qy5t37vwwmnj16,1,70.9,12.5,2022-10-15T14:02:28.974Z,2022-10-17T21:13:22Z,3852817595,178,,3844397839,212,9.1,3844397835,140,73.6,3844397837,141,25.2,3844397841,213,1.3,3844397833,56,Center,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057003,18,1,1,2,7,jv3jh5m5t7qy5t37vwwmnj16,1,73.1,22.7,2022-10-15T14:02:30.826Z,2022-10-17T21:13:27Z,3844398213,213,0.1,3852817713,178,,3844398207,140,95.4,3844398211,212,23.5,3844398205,56,Center,3844398209,141,24.9,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057193,19,1,1,2,10,jv3jh5m5t7qy5t37vwwmnj16,1,96.1,25,2022-10-15T14:02:32.865Z,2022-10-17T21:13:36Z,3844401477,210,15,3852219719,20,,3844399193,155,,3844399207,141,59.4,3852219711,225,,3852219715,387,,3844399203,140,91.9,3844401479,154,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,1,3844399211,212,23.8,3844399215,213,1.8,3852817787,178,3844399191,2,3844399197,56,Center,,,,,,,,,,,,,,,,,,,,,
2472057207,20,15,1,2,12,jv3jh5m5t7qy5t37vwwmnj16,1,91.9,59.4,2022-10-15T14:02:35.059Z,2022-10-17T21:13:37Z,3844400071,328,,3844400201,233,26,3852817847,388,,3844401627,147,52.3,3844401611,55,19,3844401625,146,98.8,3844401605,77,,3844399265,22,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,3844399267,17,,3844401607,29,,3844401619,103,3844400067,15,3844401615,102,52.2,21.5,3844401609,154,3844399269,56,Center,,,,,,,,,,,,,,,
2472057267,26,10,1,2,13,5jjqm8h6qm1w4s5f93uubhdrj,1,2.8,45.5,2022-10-15T14:02:35.952Z,2022-10-17T21:13:44Z,3844399553,182,,3844399549,176,,3844400287,233,20,3844399551,178,,3844399555,56,Back,3852220089,377,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057237,25,52,1,2,13,5jjqm8h6qm1w4s5f93uubhdrj,1,4.9,48.4,2022-10-15T14:02:36.677Z,2022-10-17T21:13:45Z,3852817943,178,,3852220179,377,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057653,27,1,1,2,15,5jjqm8h6qm1w4s5f93uubhdrj,1,11.8,51.8,2022-10-15T14:02:38.617Z,2022-10-17T21:13:49Z,3844401529,56,Back,3852817995,178,,3844401527,123,,3844401533,141,79.4,3852220347,287,,3844401535,212,29.1,3844401531,140,33.0,3844401537,213,0.7,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057685,28,1,1,2,23,5jjqm8h6qm1w4s5f93uubhdrj,0,92.8,89.9,2022-10-15T14:02:46.725Z,2022-10-17T21:13:57Z,3844401723,212,23.1,3844401713,2,,3852220453,225,,3844401719,140,89.4,3852220457,72,,3852220455,386,,3852818083,178,,3844401715,155,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,3844401721,141,56.4,3844401725,213,4.6,3844401717,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2472057761,21,49,1,2,25,jv3jh5m5t7qy5t37vwwmnj16,1,13.5,34.8,2022-10-15T14:02:48.401Z,2022-10-17T21:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057875,22,1,1,2,27,jv3jh5m5t7qy5t37vwwmnj16,1,13.2,34.5,2022-10-15T14:02:50.330Z,2022-10-17T21:14:03Z,3844402637,141,47.0,3844402631,56,Back,3852818167,178,,3844402639,212,12.6,3844402633,140,4.4,3844402641,213,2.4,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057991,23,1,1,2,28,jv3jh5m5t7qy5t37vwwmnj16,1,4.4,47,2022-10-15T14:02:51.491Z,2022-10-17T21:14:07Z,3844403213,212,49.1,3852818215,178,,3844403207,56,Center,3844403217,1,,3844403211,141,43.7,3844403215,213,6.2,3844403205,157,,3844403209,140,51.1,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058051,24,1,1,2,31,jv3jh5m5t7qy5t37vwwmnj16,0,51.2,43.7,2022-10-15T14:02:53.989Z,2022-10-17T21:14:11Z,3852818255,388,,3844403457,141,20.0,3844403455,140,60.8,3844403451,3,,3844403459,212,19.0,3844403453,56,Right,3844403461,213,5.3,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058101,29,12,1,2,32,5jjqm8h6qm1w4s5f93uubhdrj,1,35.1,76.9,2022-10-15T14:02:55.318Z,2022-10-17T21:14:18Z,3844403699,140,28.0,3844403703,212,14.6,3844403697,56,Back,3844404169,15,,3844403701,141,95.4,3844403709,213,2.1,3852818315,178,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058377,25,1,1,2,38,jv3jh5m5t7qy5t37vwwmnj16,1,84.1,28.2,2022-10-15T14:03:01.711Z,2022-10-17T21:14:26Z,3852818441,178,,3844405089,212,15.2,3844405087,141,50.3,3844407031,210,15,3844405085,140,86.4,3844405091,213,1.4,3844405083,56,Center,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
