id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2494449733,7,5,1,0,7,8xeuwzxnm7hdlbjjuezgfkz3w,0,77.1,102,2023-01-01T15:02:21.076Z,2023-01-03T08:54:04Z,3962508719,233,4,3962508391,56,Left,3962508393,347,,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450007,5,1,1,0,29,8mbtyq0has0uu0565fm9t5cdo,1,23.7,0,2023-01-01T15:02:43.695Z,2023-01-03T08:54:10Z,3962509667,212,21.5,3962509661,56,Back,3962509659,107,,3962509669,213,0.3,3962509671,1,,3962509663,140,43.5,3962509665,141,6.1,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450021,6,1,1,0,31,8mbtyq0has0uu0565fm9t5cdo,0,43.5,6.1,2023-01-01T15:02:45.382Z,2023-01-03T08:54:35Z,3962509721,168,,3962509727,141,11.1,3962509731,213,0.2,3964366729,178,,3962509729,212,18.2,3962509723,56,Right,3962509725,140,60.5,3962509719,3,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450047,8,1,1,0,33,8xeuwzxnm7hdlbjjuezgfkz3w,0,39.3,86.9,2023-01-01T15:02:47.116Z,2023-01-03T08:55:01Z,3962509889,141,66.0,3962509887,140,67.0,3962509893,213,5.8,3962509895,1,,3964366945,178,,3962509883,157,,3962509891,212,32.4,3962509885,56,Center,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450039,7,1,1,0,36,8mbtyq0has0uu0565fm9t5cdo,0,29.5,40.1,2023-01-01T15:02:50.677Z,2023-01-03T08:56:26Z,3962509839,141,39.4,3962509833,3,,3962509835,56,Back,3962509841,212,3.9,3964367659,178,,3962509843,213,6.2,3962509837,140,33.2,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494651387,633,61,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,70.7,52.4,2023-01-01T15:02:50.682Z,2023-01-03T08:56:54Z,3964367923,178,,3963566677,56,Center,3964367921,21,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450057,9,1,1,0,37,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.6,66.1,2023-01-01T15:02:51.828Z,2023-01-03T08:57:12Z,3962509907,3,,3962509915,212,11.6,3962509913,141,78.7,3962509917,213,0.8,3964368079,388,,3962509909,56,Center,3962509911,140,68.0,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450105,8,1,1,0,39,8mbtyq0has0uu0565fm9t5cdo,1,24.7,28.9,2023-01-01T15:02:53.393Z,2023-01-03T08:57:23Z,3962510099,212,7.6,3962510101,213,0.0,3964368163,388,,3962510095,140,31.9,3962510093,56,Back,3962510097,141,29.4,3962510091,3,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450115,9,1,1,0,40,8mbtyq0has0uu0565fm9t5cdo,1,31.9,29.4,2023-01-01T15:02:54.763Z,2023-01-03T08:57:40Z,3963566983,3,,3962510135,213,4.4,3962510129,140,28.4,3962510133,212,13.5,3964368317,178,,3962510127,56,Back,3962510131,141,10.3,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450159,10,1,1,0,42,8mbtyq0has0uu0565fm9t5cdo,0,28.4,10.3,2023-01-01T15:02:56.032Z,2023-01-03T08:57:48Z,3962510345,213,0.4,3962510343,212,41.4,3962510337,140,65.4,3962510341,141,31.5,3962510347,1,,3962510333,56,Center,3964368391,178,,3962510329,157,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450253,11,4,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.2,74.6,2023-01-01T15:02:59.855Z,2023-01-03T08:58:19Z,3962691365,233,11,3962510795,13,,3962691347,286,,3962510799,56,Center,3963568933,265,,3962510801,152,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450293,11,4,1,0,45,8mbtyq0has0uu0565fm9t5cdo,0,46.8,25.4,2023-01-01T15:02:59.856Z,2023-01-03T08:58:18Z,3962510991,13,,3962511007,285,,3962510999,56,Back,3964368607,178,,3962511003,152,,3962691407,233,11,3963568999,265,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450239,10,43,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-01-01T15:03:01.357Z,2023-01-01T15:03:17Z,3962510747,213,6.1,3962510733,56,Center,3962510729,3,0,3962510741,141,76.4,3962511299,144,1,3962510745,212,11.0,3962510737,140,54.7,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450571,12,1,1,1,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,49.8,72,2023-01-01T15:03:38.315Z,2023-01-03T08:58:28Z,3962512525,141,48.5,3964368679,178,,3962512527,212,35.4,3962512521,56,Center,3962725763,5,,3962512519,155,,3962512523,140,79.9,3962512529,213,5.8,8f5io2957l6ye5u7bsan0ecfe,J. Weir,3962512531,1,3962725765,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450573,13,44,1,1,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,76.4,43.6,2023-01-01T15:03:40.978Z,2023-01-03T10:19:36Z,3962512535,56,Center,3962512537,286,,3962512679,233,12,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450587,12,44,1,1,27,8mbtyq0has0uu0565fm9t5cdo,0,23.6,56.4,2023-01-01T15:03:40.979Z,2023-01-03T08:58:53Z,3962512617,285,,3962512615,56,Back,3962512709,233,13,,,,,,,,,,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450583,14,1,1,1,27,8xeuwzxnm7hdlbjjuezgfkz3w,0,79.9,48.5,2023-01-01T15:03:40.995Z,2023-01-03T10:19:37Z,3962512581,3,,3962512587,141,56.9,3964368933,388,,3962512589,212,6.7,3962512585,140,83.2,3962512583,56,Center,3962512591,213,1.0,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450637,13,1,1,1,28,8mbtyq0has0uu0565fm9t5cdo,0,23.3,53.4,2023-01-01T15:03:42.572Z,2023-01-03T08:59:05Z,3962512895,140,30.8,3962512907,213,0.3,3962512887,3,,3962512899,141,57.3,3962512891,56,Back,3962512903,212,8.3,3964368995,388,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450627,15,1,1,1,29,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.6,47.8,2023-01-01T15:03:43.502Z,2023-01-03T08:59:21Z,3964369123,178,,3962512843,213,0.8,3962512837,140,78.2,3962512841,212,11.5,3962512833,3,,3962512835,56,Center,3962512839,141,59.9,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450695,14,1,1,1,32,8mbtyq0has0uu0565fm9t5cdo,1,27.8,40.3,2023-01-01T15:03:46.113Z,2023-01-03T08:59:36Z,3962513239,213,6.2,3962513223,56,Back,3964369225,388,,3962513219,3,,3962513229,140,41.4,3962513233,141,39.5,3962513237,212,14.3,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450725,15,1,1,1,33,8mbtyq0has0uu0565fm9t5cdo,0,41.4,39.5,2023-01-01T15:03:47.802Z,2023-01-03T08:59:48Z,3962513421,213,0.2,3962513417,141,45.8,3962513409,3,,3962513411,168,,3962513413,56,Center,3962513415,140,66.3,3962513419,212,26.5,3964369309,388,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450721,17,1,1,1,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,41.9,73.2,2023-01-01T15:03:50.827Z,2023-01-03T08:59:56Z,3964369371,178,,3962513397,141,93.2,3962513393,56,Left,3962513395,140,54.0,3962513401,213,0.8,3962513399,212,18.6,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450685,16,43,1,1,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-01-01T15:03:51.548Z,2023-01-02T14:34:42Z,3963571379,144,49,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450737,18,1,1,1,39,8xeuwzxnm7hdlbjjuezgfkz3w,0,50.6,95.4,2023-01-01T15:03:53.562Z,2023-01-03T09:00:07Z,3962513481,141,97.3,3964369479,178,,3962513487,213,0.4,3962513473,56,Left,3962513477,140,53.6,3962513485,212,3.4,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450781,16,61,1,1,39,8mbtyq0has0uu0565fm9t5cdo,1,45.7,2.3,2023-01-01T15:03:53.581Z,2023-01-03T09:00:19Z,3962513733,56,Back,3964369581,178,,,,,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450785,17,5,1,1,40,8mbtyq0has0uu0565fm9t5cdo,0,40.5,-1,2023-01-01T15:03:54.498Z,2023-01-03T09:00:27Z,3962514007,233,19,3962513747,56,Back,3962513749,347,,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450739,19,5,1,1,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.5,101,2023-01-01T15:03:54.498Z,2023-01-03T09:00:28Z,3962513989,233,17,3962513489,56,Left,3962513491,347,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451007,20,1,1,1,56,8xeuwzxnm7hdlbjjuezgfkz3w,0,55.8,100,2023-01-01T15:04:10.473Z,2023-01-03T09:00:35Z,3962514947,213,6.2,3962514941,140,75.4,3962514939,56,Left,3962514943,141,98.1,3962514937,107,,3962514945,212,20.7,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451035,18,61,1,1,59,8mbtyq0has0uu0565fm9t5cdo,0,21.2,1.9,2023-01-01T15:04:13.555Z,2023-01-03T09:00:55Z,3964369909,15,,3964369911,178,,3962515059,56,Back,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451047,19,5,1,2,0,8mbtyq0has0uu0565fm9t5cdo,0,21.1,-1.4,2023-01-01T15:04:14.620Z,2023-01-03T09:01:03Z,3962516089,233,21,3962515123,347,,3962515119,56,Back,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451219,21,5,1,2,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,78.9,101.4,2023-01-01T15:04:14.620Z,2023-01-03T09:01:02Z,3962516085,233,19,3962516017,347,,3962516011,56,Left,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451397,22,1,1,2,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,82,100,2023-01-01T15:04:41.344Z,2023-01-03T09:01:12Z,3962516899,212,23.1,3962516901,213,5.0,3962516895,140,89.1,3962516893,56,Center,3962516897,141,69.3,3962516903,1,,3962516891,107,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451411,23,44,1,2,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,89.1,67.8,2023-01-01T15:04:43.453Z,2023-01-03T10:19:37Z,3962516965,286,,3962516963,56,Center,3962517087,233,20,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451417,20,44,1,2,29,8mbtyq0has0uu0565fm9t5cdo,0,10.9,32.2,2023-01-01T15:04:43.454Z,2023-01-03T09:01:31Z,3962517111,233,23,3962516987,56,Back,3962516989,285,,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451449,24,1,1,2,29,8xeuwzxnm7hdlbjjuezgfkz3w,0,89.1,69.3,2023-01-01T15:04:43.479Z,2023-01-03T10:19:38Z,3962517177,56,Center,3964370259,388,,3962517185,213,5.6,3962517183,212,10.4,3962517179,140,96.7,3962517181,141,59.6,3962517175,3,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451525,21,11,1,2,32,8mbtyq0has0uu0565fm9t5cdo,1,3.9,42.8,2023-01-01T15:04:46.055Z,2023-01-03T09:01:49Z,3962517589,56,Back,3964370373,388,,3963572765,378,,3962517591,88,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451695,22,1,1,2,45,8mbtyq0has0uu0565fm9t5cdo,1,11.6,47.9,2023-01-01T15:04:59.426Z,2023-01-03T09:01:56Z,3962518429,212,39.5,3962518433,1,,3962518455,287,,3962518425,140,36.9,3962518423,56,Back,3962518427,141,90.8,3964370435,178,,3962518421,123,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,3962518431,213,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451781,23,1,1,2,51,8mbtyq0has0uu0565fm9t5cdo,0,53.2,84.7,2023-01-01T15:05:05.698Z,2023-01-03T09:02:01Z,3964370489,178,,3962518945,212,27.6,3962518943,141,100.0,3962518941,140,77.2,3962518947,213,0.4,3962518939,56,Left,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451787,24,5,1,2,54,8mbtyq0has0uu0565fm9t5cdo,0,81,101.1,2023-01-01T15:05:08.335Z,2023-01-03T09:02:07Z,3962520549,233,25,3962518973,56,Left,3962518975,347,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452065,25,5,1,2,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,19,-1.1,2023-01-01T15:05:08.335Z,2023-01-03T09:02:07Z,3962520533,233,24,3962520515,56,Back,3962520517,347,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452087,26,1,1,3,15,8xeuwzxnm7hdlbjjuezgfkz3w,0,22.8,0,2023-01-01T15:05:29.056Z,2023-01-03T09:02:14Z,3962520685,212,31.3,3962520683,141,6.8,3962520689,1,,3962520677,107,,3962520679,56,Right,3962520687,213,0.2,3962520681,140,52.1,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452231,25,1,1,3,17,8mbtyq0has0uu0565fm9t5cdo,0,45.7,93.5,2023-01-01T15:05:31.049Z,2023-01-03T09:02:31Z,3962521519,213,0.3,3964370731,388,,3962521515,141,100.0,3962521513,140,63.9,3962521517,212,19.8,3962521509,3,,3962521511,56,Left,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452237,26,5,1,3,18,8mbtyq0has0uu0565fm9t5cdo,0,63.8,101.5,2023-01-01T15:05:32.753Z,2023-01-03T09:02:39Z,3962691215,233,27,3962521549,347,,3962521547,56,Left,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452375,27,5,1,3,18,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.2,-1.5,2023-01-01T15:05:32.753Z,2023-01-03T09:02:39Z,3962522255,56,Back,3962522257,347,,3962691187,233,26,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452425,28,1,1,3,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,44.1,0,2023-01-01T15:05:50.618Z,2023-01-03T09:02:44Z,3962522553,1,,3962522541,107,,3962522547,141,10.4,3962522545,140,71.2,3962522543,56,Right,3962522549,212,29.6,3962522551,213,0.3,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
