id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2475405921,4,5,1,0,5,5pfqedkme2kabtqhkln35pf3l,0,25.5,102,2022-10-22T14:00:38.516Z,2022-10-25T05:57:53Z,3862085095,56,Back,3862085097,347,,3862096983,233,17,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408347,17,5,1,0,5,5g1fnexeromjl0lvnxp8hpnhi,1,74.5,-2,2022-10-22T14:00:38.516Z,2022-10-25T05:57:52Z,3862096847,56,Right,3862096849,347,,3862096911,233,4,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406217,6,1,1,0,22,5g1fnexeromjl0lvnxp8hpnhi,1,75.1,0,2022-10-22T14:00:55.710Z,2022-10-25T05:57:57Z,3862086443,141,23.9,3862086445,212,17.7,3862743935,107,,3862086441,140,78.3,3862086447,213,1.4,3862086439,56,Center,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477080635,847,43,1,0,23,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-10-22T14:00:56.514Z,2022-10-25T09:10:48Z,3871171301,144,67,3870994761,233,882,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477080633,882,43,1,0,23,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-22T14:00:56.515Z,2022-10-25T09:10:48Z,3871171291,144,67,3870994769,233,847,,,,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406259,7,1,1,0,23,5g1fnexeromjl0lvnxp8hpnhi,1,77.1,12.2,2022-10-22T14:00:56.541Z,2022-10-25T06:42:11Z,3870959807,178,,3862086627,140,77.2,3862086629,141,3.8,3862086631,212,5.7,3862086633,213,4.7,3862086625,56,Right,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406277,8,1,1,0,24,5g1fnexeromjl0lvnxp8hpnhi,1,77.2,3.8,2022-10-22T14:00:57.757Z,2022-10-25T05:58:05Z,3862086719,56,Right,3862086723,141,18.6,3862086725,212,17.0,3862086721,140,64.2,3862086727,213,2.5,3870959865,178,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406439,9,1,1,0,26,5g1fnexeromjl0lvnxp8hpnhi,1,64.2,18.6,2022-10-22T14:00:59.447Z,2022-10-25T05:58:12Z,3862087503,140,47.0,3862087513,213,2.1,3862087517,1,,3870959997,178,,3862087511,212,33.9,3862087501,56,Back,3862087507,141,60.8,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406527,10,1,1,0,32,5g1fnexeromjl0lvnxp8hpnhi,1,48,70.9,2022-10-22T14:01:05.607Z,2022-10-25T05:58:18Z,3862087991,213,4.3,3862087983,56,Back,3862087985,140,39.8,3862087989,212,21.5,3862087987,141,41.9,3870960089,178,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406727,11,1,1,0,36,5g1fnexeromjl0lvnxp8hpnhi,0,38.7,48.4,2022-10-22T14:01:09.487Z,2022-10-25T05:58:20Z,3862088899,56,Right,3862088897,155,,3870960143,178,,3862088905,212,58.3,3862088903,141,14.6,3862088907,213,5.9,3862088909,1,,3862088901,140,89.7,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081263,901,67,1,0,41,5pfqedkme2kabtqhkln35pf3l,1,10,85.6,2022-10-22T14:01:14.881Z,2022-10-25T06:42:11Z,3870997571,233,863,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081259,863,67,1,0,41,5g1fnexeromjl0lvnxp8hpnhi,0,90,14.4,2022-10-22T14:01:14.882Z,2022-10-25T06:35:53Z,3870997587,233,901,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406713,5,61,1,0,41,5pfqedkme2kabtqhkln35pf3l,1,1.9,91.4,2022-10-22T14:01:14.886Z,2022-10-25T06:42:12Z,3862088839,56,Back,3870960271,178,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406815,6,6,1,0,42,5pfqedkme2kabtqhkln35pf3l,0,3.2,88.8,2022-10-22T14:01:15.683Z,2022-10-25T05:58:36Z,3862089275,73,,3862089273,56,Back,3862089949,233,12,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406921,12,6,1,0,42,5g1fnexeromjl0lvnxp8hpnhi,1,96.8,11.2,2022-10-22T14:01:15.683Z,2022-10-25T05:58:35Z,3862089865,56,Right,3862089867,75,,3862089897,233,6,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407533,13,1,1,1,8,5g1fnexeromjl0lvnxp8hpnhi,0,99.5,0.5,2022-10-22T14:01:40.975Z,2022-10-25T05:58:39Z,3862092861,141,41.8,3862092837,6,,3862092835,2,,3862092871,213,1.7,3862092865,212,28.5,3869651339,72,,3862092843,223,,3862092839,155,,ady374prjuht3fs9va8n303jd,M. Whittaker,3862092855,140,94.7,3862092849,56,Center,3870960429,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407601,7,12,1,1,9,5pfqedkme2kabtqhkln35pf3l,1,2.9,56.9,2022-10-22T14:01:42.367Z,2022-10-25T05:58:44Z,3870960515,388,,3862093211,15,,3862093173,141,70.8,3862093175,212,23.9,3862093169,56,Back,3862093171,140,23.8,3862093177,213,0.4,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407789,14,1,1,1,11,5g1fnexeromjl0lvnxp8hpnhi,1,72.4,35.2,2022-10-22T14:01:44.797Z,2022-10-25T05:58:51Z,3862108123,210,13,3862093999,212,13.3,3862093997,141,54.5,3870960575,178,,3862094001,213,1.4,3862093993,56,Center,3862093995,140,74.6,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407807,15,13,1,1,14,5g1fnexeromjl0lvnxp8hpnhi,1,73.2,50.7,2022-10-22T14:01:47.501Z,2022-10-25T05:58:51Z,3862106363,72,,3862108147,29,,3862094073,56,Center,3862108161,215,,3862108145,75,,3862108159,103,26.4,3862106361,25,,3862108165,231,50.4,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,3862108163,230,97.8,3862094071,18,,3862108149,55,,14,3862108157,102,40.3,3870960641,178,,,,,,,,,,,,,,,,,,,,,,
2475407795,8,5,1,1,15,5pfqedkme2kabtqhkln35pf3l,1,-1.1,59.1,2022-10-22T14:01:48.913Z,2022-10-25T05:58:54Z,3862094407,233,16,3862094035,346,,3862094033,56,Back,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407845,16,5,1,1,15,5g1fnexeromjl0lvnxp8hpnhi,0,101.1,40.9,2022-10-22T14:01:48.913Z,2022-10-25T05:58:54Z,3862094309,56,Center,3862094311,346,,3862094455,233,8,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408811,9,1,1,1,38,5pfqedkme2kabtqhkln35pf3l,1,4.5,54,2022-10-22T14:02:11.460Z,2022-10-25T05:58:56Z,3862099157,155,,3862099159,56,Center,3862099165,212,55.4,3862099163,141,50.9,3862099155,124,,3862099173,74,,3862099167,213,6.2,3862099161,140,57.2,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,3862099169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081411,869,43,1,1,42,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-10-22T14:02:15.186Z,2022-10-25T09:02:09Z,3871158503,144,82,3870998209,21,0,3870998207,178,0,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408861,18,4,1,1,43,5g1fnexeromjl0lvnxp8hpnhi,1,45.2,49.6,2022-10-22T14:02:16.003Z,2022-10-25T05:59:02Z,3862099433,295,,3862099435,56,Back,3862100407,286,,3862099633,233,10,3862099431,13,,3862099437,152,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408827,10,4,1,1,43,5pfqedkme2kabtqhkln35pf3l,0,54.8,50.4,2022-10-22T14:02:16.004Z,2022-10-25T05:59:02Z,3862100697,285,,3862099241,152,,3862099237,295,,3862099239,56,Center,3862099525,233,18,3870960841,178,,3862099235,13,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409313,19,1,1,1,56,5g1fnexeromjl0lvnxp8hpnhi,1,47.7,50,2022-10-22T14:02:29.499Z,2022-10-25T05:59:05Z,3862101667,212,45.1,3862101661,141,94.5,3862101647,155,,3862101671,1,,3862101645,5,,3870960897,178,,3862101669,213,0.7,3862101649,152,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,3862101653,56,Left,3862101657,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409439,20,1,1,1,59,5g1fnexeromjl0lvnxp8hpnhi,1,79.5,94.7,2022-10-22T14:02:32.907Z,2022-10-25T05:59:10Z,3862102215,213,6.0,3862102205,56,Left,3862102209,141,88.7,3862102207,140,91.3,3870960963,178,,3862102211,212,13.0,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081615,916,43,1,2,2,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-22T14:02:35.443Z,2022-10-25T06:37:34Z,3870999361,144,83,3870999095,399,232416,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081685,918,83,1,2,2,5pfqedkme2kabtqhkln35pf3l,1,10.2,8.1,2022-10-22T14:02:35.443Z,2022-10-25T06:37:38Z,3870999403,399,232416,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409549,21,1,1,2,4,5g1fnexeromjl0lvnxp8hpnhi,1,91.8,95.6,2022-10-22T14:02:37.088Z,2022-10-25T05:59:13Z,3862102783,213,3.2,3870961009,178,,3862102773,140,77.0,3862102775,141,95.4,3862102771,56,Left,3862102777,212,15.5,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409597,22,1,1,2,5,5g1fnexeromjl0lvnxp8hpnhi,0,77.9,95.4,2022-10-22T14:02:38.805Z,2022-10-25T05:59:18Z,3862103059,141,74.8,3862103057,140,100.0,3862103063,213,5.8,3862103053,155,,3870961067,178,,3862103055,56,Center,3862103061,212,28.9,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409639,11,5,1,2,9,5pfqedkme2kabtqhkln35pf3l,1,-1.5,26.2,2022-10-22T14:02:41.946Z,2022-10-25T05:59:21Z,3862103371,233,23,3862103285,56,Back,3862103287,346,,,,,,,,,,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409607,23,5,1,2,9,5g1fnexeromjl0lvnxp8hpnhi,0,101.5,73.8,2022-10-22T14:02:41.946Z,2022-10-25T05:59:21Z,3862103411,233,11,3862103127,56,Center,3862103131,346,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410433,12,1,1,2,25,5pfqedkme2kabtqhkln35pf3l,1,3.6,51.3,2022-10-22T14:02:58.880Z,2022-10-25T05:59:25Z,3862107347,56,Back,3862107353,140,5.8,3862107343,124,,3862107359,141,72.0,3862107369,237,,3862107365,213,1.4,3862107363,212,14.3,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410547,13,1,1,2,28,5pfqedkme2kabtqhkln35pf3l,1,6,72,2022-10-22T14:03:01.445Z,2022-10-25T05:59:31Z,3862107797,140,52.8,3862107799,141,74.2,3862107801,212,49.2,3862107795,56,Center,3862107793,155,,3870961281,178,,3862107803,213,0.0,3862107805,1,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410561,14,1,1,2,30,5pfqedkme2kabtqhkln35pf3l,1,52.8,74.2,2022-10-22T14:03:03.503Z,2022-10-25T05:59:38Z,3862107885,140,48.3,3862107883,56,Back,3862107891,213,2.1,3862107901,156,,3862107887,141,85.3,3862107889,212,8.9,3870961365,178,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081751,921,43,1,2,31,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-22T14:03:04.685Z,2022-10-25T06:38:51Z,3871000939,144,82,3870999687,178,0,,,,,,,,,,,,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477081955,926,43,1,2,32,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-22T14:03:05.089Z,2022-10-25T06:38:53Z,3871000789,178,0,3871001001,144,82,,,,,,,,,,,,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410705,15,4,1,2,32,5pfqedkme2kabtqhkln35pf3l,1,60.9,74.4,2022-10-22T14:03:05.548Z,2022-10-25T05:59:54Z,3862109573,233,24,3862108681,152,,3862108677,13,,3862111959,294,,3862108679,56,Center,3862108685,286,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410843,24,4,1,2,32,5g1fnexeromjl0lvnxp8hpnhi,0,39.1,25.6,2022-10-22T14:03:05.549Z,2022-10-25T05:59:53Z,3862109449,285,,3862109439,56,Back,3862113069,294,,3862109443,152,,3870961583,178,,3862109599,233,15,3862109435,13,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412371,16,1,1,3,17,5pfqedkme2kabtqhkln35pf3l,1,56.7,71.4,2022-10-22T14:03:49.994Z,2022-10-25T06:00:07Z,3862117407,5,,3870961791,178,,3862117419,212,54.0,3862117415,140,93.9,3862117413,56,Right,3862117409,155,,3862117417,141,16.5,3862117411,152,,4n37rih2qtphgtjxzo2id5f55,A. Evans,3862117425,1,,3862117423,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412429,17,1,1,3,21,5pfqedkme2kabtqhkln35pf3l,0,96.8,16.2,2022-10-22T14:03:54.837Z,2022-10-25T06:00:23Z,3862117727,155,,3862117737,141,20.1,3862117733,140,96.2,3862117725,2,,3862117859,286,,3870962031,178,,3869652571,20,,3862117745,212,2.7,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,3862117855,233,25,3862117853,236,,3862117729,56,,Right,3869652569,224,,3862117751,213,1.8,,,,,,,,,,,,,,,,,,,,,
2475412443,25,12,1,3,21,5g1fnexeromjl0lvnxp8hpnhi,1,4.8,84.4,2022-10-22T14:03:54.918Z,2022-10-25T06:00:26Z,3870962075,178,,3862117817,185,,3862117819,56,Back,3862117887,233,17,,,,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412765,26,4,1,3,25,5g1fnexeromjl0lvnxp8hpnhi,1,8.2,96,2022-10-22T14:03:58.078Z,2022-10-25T06:00:39Z,3862122217,233,18,3862119519,285,,3862119517,152,,3862119513,10,,3862119515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413173,18,4,1,3,25,5pfqedkme2kabtqhkln35pf3l,0,91.8,4,2022-10-22T14:03:58.079Z,2022-10-25T06:00:39Z,3862121615,10,,3862121621,286,,3862122763,233,26,3862121619,152,,3862121617,56,Right,3870962231,389,,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414699,27,1,1,4,14,5g1fnexeromjl0lvnxp8hpnhi,0,6,90.8,2022-10-22T14:04:47.874Z,2022-10-25T06:00:42Z,3862129325,141,93.8,3862129323,140,74.0,3862129317,157,,3862129319,152,,3862129327,212,71.4,3862129329,213,0.0,3862129321,56,Left,3862129331,1,,247o80ri7od76lxfrkmccz2ay,M. Cooper,3862129315,5,,3870962285,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476840621,725,44,1,4,18,5pfqedkme2kabtqhkln35pf3l,1,24.3,17,2022-10-22T14:04:51.292Z,2022-10-25T06:42:12Z,3869652993,56,Back,3870038865,233,743,3869652995,285,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
