id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2493912821,4,1,1,0,8,dv9l02o316cd9hbkxaho2u12f,0,16.8,7.1,2022-12-29T19:46:41.532Z,2023-01-02T02:19:54Z,3959686547,212,11.0,3959686541,56,Back,3959686549,213,5.7,3959686543,140,25.5,3963131345,388,,3959686539,3,,3959686545,141,0.0,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912827,5,5,1,0,10,dv9l02o316cd9hbkxaho2u12f,0,30.9,-1.6,2022-12-29T19:46:43.335Z,2023-01-02T02:20:00Z,3959686577,56,Back,3959686763,233,7,3959686579,347,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912855,7,5,1,0,10,5pfqedkme2kabtqhkln35pf3l,1,69.1,101.6,2022-12-29T19:46:43.335Z,2023-01-02T02:20:00Z,3959686729,56,Left,3959686731,347,,3959686733,233,5,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912879,8,1,1,0,13,5pfqedkme2kabtqhkln35pf3l,1,70.5,100,2022-12-29T19:46:46.624Z,2023-01-02T02:20:04Z,3959686865,140,76.9,3959686869,212,12.2,3959686863,56,Left,3959686867,141,86.8,3959686861,107,,3959686871,213,5.3,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912889,9,1,1,0,15,5pfqedkme2kabtqhkln35pf3l,1,71.4,88.7,2022-12-29T19:46:48.640Z,2023-01-02T02:20:09Z,3963131477,178,,3959686907,141,76.1,3959686903,56,Center,3959686909,212,13.7,3959686905,140,61.2,3959686911,213,3.8,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912919,10,1,1,0,16,5pfqedkme2kabtqhkln35pf3l,1,61.1,76,2022-12-29T19:46:49.669Z,2023-01-02T02:20:15Z,3959687105,140,54.2,3959687111,213,2.0,3959687103,56,Left,3959687109,212,15.9,3959687107,141,96.8,3963131557,178,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912995,11,1,1,0,18,5pfqedkme2kabtqhkln35pf3l,1,56.8,93.2,2022-12-29T19:46:51.766Z,2023-01-02T02:20:19Z,3959687465,56,Back,3963131587,178,,3959687473,213,3.4,3959687469,141,82.1,3959687471,212,29.5,3959687467,140,29.6,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913071,12,1,1,0,23,5pfqedkme2kabtqhkln35pf3l,1,33.2,68.2,2022-12-29T19:46:56.841Z,2023-01-02T02:20:25Z,3959687825,56,Center,3959687835,1,,3959687827,140,83.1,3959687823,157,,3959687829,141,61.8,3959687831,212,52.6,3959687833,213,6.2,3963131615,178,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913079,13,44,1,0,27,5pfqedkme2kabtqhkln35pf3l,1,76.3,64,2022-12-29T19:46:59.903Z,2023-01-02T09:30:42Z,3959687879,286,,3959687877,56,Center,3959687989,233,6,,,,,,,,,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913093,6,44,1,0,27,dv9l02o316cd9hbkxaho2u12f,0,23.7,36,2022-12-29T19:46:59.904Z,2023-01-02T02:20:48Z,3959688041,233,13,3959687931,285,,3959687929,56,Back,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913119,14,1,1,0,27,5pfqedkme2kabtqhkln35pf3l,1,83.1,61.8,2022-12-29T19:46:59.957Z,2023-01-02T09:30:42Z,3959688071,141,76.3,3959688067,56,Center,3959688073,212,11.0,3959688069,140,78.4,3959688075,213,2.0,3959688063,3,,3963131955,178,,3959688065,168,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494590197,1049,83,1,0,29,dv9l02o316cd9hbkxaho2u12f,1,21.2,26.6,2022-12-29T19:47:02.130Z,2023-01-02T08:37:39Z,3963310307,399,197394,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913131,15,1,1,0,30,5pfqedkme2kabtqhkln35pf3l,1,78.3,74.5,2022-12-29T19:47:03.451Z,2023-01-02T02:21:11Z,3959688135,56,Left,3959688143,213,2.7,3963132039,178,,3959688141,212,8.7,3959688139,141,80.0,3959688137,140,70.8,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913169,16,1,1,0,32,5pfqedkme2kabtqhkln35pf3l,1,71,79.9,2022-12-29T19:47:05.416Z,2023-01-02T02:21:16Z,3959688345,212,16.2,3959688339,56,Left,3963132095,178,,3959688343,141,94.4,3959688341,140,83.3,3959688347,213,0.7,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913193,17,1,1,0,34,5pfqedkme2kabtqhkln35pf3l,0,86.5,91.5,2022-12-29T19:47:07.227Z,2023-01-02T02:21:18Z,3959688479,213,4.8,3959688477,212,20.9,3960814129,224,,3959688473,140,87.9,3959688469,155,,3959688471,56,Center,3959688467,2,,3959688475,141,60.9,f0sa0skucdf742t06hsmi8ne2,L. Gordon,3960814131,72,3963132121,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913229,7,12,1,0,35,dv9l02o316cd9hbkxaho2u12f,1,11.7,35.2,2022-12-29T19:47:08.275Z,2023-01-02T02:21:24Z,3959688657,141,12.3,3959688659,212,16.9,3959688653,56,Back,3963132185,178,,3959688667,15,,3959688661,213,5.1,3959688655,140,18.0,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913241,8,49,1,0,36,dv9l02o316cd9hbkxaho2u12f,1,18.1,12.3,2022-12-29T19:47:09.800Z,2023-01-02T02:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913277,9,1,1,0,37,dv9l02o316cd9hbkxaho2u12f,1,18.1,12.3,2022-12-29T19:47:10.814Z,2023-01-02T02:21:38Z,3959688901,56,Back,3959688907,141,27.7,3959688903,140,12.0,3959688913,213,2.1,3963132281,178,,3959688911,212,12.3,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913327,10,1,1,0,39,dv9l02o316cd9hbkxaho2u12f,0,12,27.7,2022-12-29T19:47:12.187Z,2023-01-02T02:21:44Z,3959689179,140,49.3,3959689177,56,Back,3959689187,213,5.8,3963132377,178,,3959689181,141,0.0,3959689189,1,,3959689175,157,,3959689185,212,44.1,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913333,11,5,1,0,42,dv9l02o316cd9hbkxaho2u12f,0,48.8,-1.6,2022-12-29T19:47:15.631Z,2023-01-02T02:21:53Z,3959689207,347,,3959689205,56,Back,3959689587,233,18,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913391,18,5,1,0,42,5pfqedkme2kabtqhkln35pf3l,1,51.2,101.6,2022-12-29T19:47:15.631Z,2023-01-02T02:21:52Z,3959689551,233,11,3959689483,56,Left,3959689485,347,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913497,19,1,1,0,59,5pfqedkme2kabtqhkln35pf3l,1,56.2,100,2022-12-29T19:47:32.306Z,2023-01-02T02:21:57Z,3959690111,56,Left,3959690117,212,14.0,3959690113,140,67.3,3959690119,213,5.7,3959690109,107,,3959690115,141,89.9,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913513,20,1,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,67.3,89.9,2022-12-29T19:47:33.212Z,2023-01-02T02:22:04Z,3959690183,56,Left,3959690189,212,9.5,3959690187,141,93.8,3959690191,213,2.9,3959690185,140,58.6,3960814431,156,,3963132555,178,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913567,21,1,1,1,1,5pfqedkme2kabtqhkln35pf3l,1,58.2,95.4,2022-12-29T19:47:34.760Z,2023-01-02T02:22:07Z,3959690449,140,39.6,3959690455,213,3.2,3959690447,56,Back,3959690453,212,19.6,3963132581,178,,3959690451,141,93.0,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913589,22,1,1,1,3,5pfqedkme2kabtqhkln35pf3l,1,39.6,92.3,2022-12-29T19:47:36.841Z,2023-01-02T02:22:10Z,3959690575,213,5.2,3959690573,212,9.9,3963132591,178,,3959690569,140,43.6,3959690571,141,79.1,3959690567,56,Back,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913625,23,1,1,1,5,5pfqedkme2kabtqhkln35pf3l,1,43.6,79.1,2022-12-29T19:47:38.040Z,2023-01-02T02:22:14Z,3959690731,212,10.4,3959690733,213,1.8,3963132607,178,,3959690727,140,41.2,3959690729,141,93.9,3959690725,56,Back,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913667,24,1,1,1,7,5pfqedkme2kabtqhkln35pf3l,0,41.2,93.9,2022-12-29T19:47:39.903Z,2023-01-02T02:22:19Z,3959690969,212,37.1,3963132619,178,,3959690973,1,,3959690963,56,Left,3959690967,141,93.9,3959690961,155,,3959690971,213,0,3959690965,140,76.5,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913685,12,49,1,1,9,dv9l02o316cd9hbkxaho2u12f,1,30.8,7.7,2022-12-29T19:47:42.605Z,2023-01-02T02:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913745,13,1,1,1,11,dv9l02o316cd9hbkxaho2u12f,0,31,4.6,2022-12-29T19:47:44.080Z,2023-01-02T02:22:35Z,3959691687,1,,3959691335,141,0.0,3963132783,178,,3959691331,56,Back,3959691337,212,19.4,3959691333,140,49.1,3959691339,213,6.1,3959691685,157,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913753,14,5,1,1,13,dv9l02o316cd9hbkxaho2u12f,0,46,-1.6,2022-12-29T19:47:46.249Z,2023-01-02T02:22:49Z,3959692239,233,25,3959691379,56,Back,3959691381,347,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913907,25,5,1,1,13,5pfqedkme2kabtqhkln35pf3l,1,54,101.6,2022-12-29T19:47:46.249Z,2023-01-02T02:22:49Z,3959692165,56,Left,3959692167,347,,3959692193,233,14,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913947,26,1,1,1,24,5pfqedkme2kabtqhkln35pf3l,1,57.2,100,2022-12-29T19:47:57.111Z,2023-01-02T02:22:52Z,3959692387,213,3.4,3959692381,140,44.1,3959692383,141,95.9,3959692379,56,Back,3959692377,107,,3959692385,212,14.3,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913987,27,1,1,1,27,5pfqedkme2kabtqhkln35pf3l,1,42.8,94.8,2022-12-29T19:47:59.918Z,2023-01-02T02:22:56Z,3959692637,213,3.9,3963132981,178,,3959692633,212,34.1,3959692621,56,Back,3959692629,141,59.6,3959692641,1,,3959692625,140,19.7,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914003,28,1,1,1,30,5pfqedkme2kabtqhkln35pf3l,1,20.2,58.2,2022-12-29T19:48:02.960Z,2023-01-02T02:23:01Z,3959692715,56,Back,3963133031,178,,3959692723,213,5.2,3959692721,212,18.4,3959692719,141,33.7,3959692717,140,27.7,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914047,29,1,1,1,33,5pfqedkme2kabtqhkln35pf3l,1,35,23.7,2022-12-29T19:48:06.358Z,2023-01-02T02:23:07Z,3963133049,178,,3959692969,141,39.4,3959692973,213,0.3,3959692963,155,,3959692967,140,71.0,3959692971,212,39.3,3959692975,1,,3959692965,56,Center,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914121,30,1,1,1,35,5pfqedkme2kabtqhkln35pf3l,1,71,39.4,2022-12-29T19:48:08.361Z,2023-01-02T06:00:14Z,3959693385,140,87.9,3959693391,213,6.0,3959693387,141,33.0,3959693383,56,Center,3963237721,388,,3959693389,212,18.3,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914127,31,50,1,1,39,5pfqedkme2kabtqhkln35pf3l,1,89.6,32.3,2022-12-29T19:48:11.926Z,2023-01-02T02:23:22Z,3959693703,233,15,3959693417,56,Center,3959693419,286,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914175,15,7,1,1,39,dv9l02o316cd9hbkxaho2u12f,1,10.4,67.7,2022-12-29T19:48:12.049Z,2023-01-02T02:23:29Z,3959693629,285,,3963133225,389,,3959693627,56,Back,3959693681,233,31,3960814833,385,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914181,16,52,1,1,41,dv9l02o316cd9hbkxaho2u12f,1,4.2,67.6,2022-12-29T19:48:14.523Z,2023-01-02T02:23:33Z,3960814859,376,,3963133283,178,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914531,17,1,1,2,4,dv9l02o316cd9hbkxaho2u12f,1,15.7,39.1,2022-12-29T19:48:37.282Z,2023-01-02T02:23:36Z,3959695547,56,Back,3959695555,213,1.2,3959695549,140,23.7,3963133311,178,,3959695551,141,68.8,3959695545,123,,3959695553,212,21.9,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914577,18,1,1,2,7,dv9l02o316cd9hbkxaho2u12f,1,23.7,69.3,2022-12-29T19:48:40.818Z,2023-01-02T02:23:39Z,3959695815,140,30.3,3959695821,213,1.2,3959695817,141,94.4,3959695819,212,18.4,3959695813,56,Back,3963133331,178,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914633,19,1,1,2,10,dv9l02o316cd9hbkxaho2u12f,0,30.3,94.4,2022-12-29T19:48:43.148Z,2023-01-02T02:23:43Z,3959696129,56,Left,3959696137,213,6.2,3959696131,140,87.6,3959696139,1,,3959696133,141,87.8,3963133369,178,,3959696135,212,60.3,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494124419,843,59,1,2,14,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-12-29T19:48:47.363Z,2023-01-02T02:23:49Z,3960816245,56,Back,,,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914645,32,49,1,2,14,5pfqedkme2kabtqhkln35pf3l,1,16.6,9.8,2022-12-29T19:48:47.444Z,2023-01-02T02:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914709,33,1,1,2,16,5pfqedkme2kabtqhkln35pf3l,1,24.1,6.5,2022-12-29T19:48:49.094Z,2023-01-02T02:24:07Z,3959696543,1,,3959696541,213,0.3,3959696535,141,27.9,3959696529,155,,3963133583,178,,3959696539,212,53.0,3959696533,140,72.6,3959696531,56,Center,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
