id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2538020101,11,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,0,32.1,89.6,2023-04-23T13:31:11.010Z,2023-04-23T13:31:13Z,4213584929,212,36.8,4213584927,141,82.0,4213584921,56,Left,4213584917,155,,4213584935,1,,4213584923,140,66.8,4213584933,213,6.1,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020161,3,1,1,0,33,6bl19flj1eggw2gw7sya19bof,1,32,27.2,2023-04-23T13:31:13.269Z,2023-04-23T13:31:21Z,4213585239,3,,4213585243,140,28.2,4213585241,56,Back,4213585247,212,18.3,4213585249,213,1.8,4213585245,141,53.5,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020241,12,43,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-04-23T13:31:15.658Z,2023-04-23T13:31:21Z,4213585803,144,7,4213585619,285,0,4213585615,56,Center,4213585611,167,0,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020167,4,49,1,0,35,6bl19flj1eggw2gw7sya19bof,1,27.3,53.5,2023-04-23T13:31:15.908Z,2023-04-23T13:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020189,5,1,1,0,36,6bl19flj1eggw2gw7sya19bof,0,27.3,53.5,2023-04-23T13:31:16.148Z,2023-04-23T13:31:20Z,4213585361,212,47.1,4213585365,1,,4213585353,157,,4213585357,140,55.0,4213585355,56,Right,4213585359,141,0.0,4213585363,213,5.4,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020227,6,5,1,0,38,6bl19flj1eggw2gw7sya19bof,0,52.6,-1.2,2023-04-23T13:31:18.409Z,2023-04-23T13:31:26Z,4213586421,233,13,4213585535,347,,4213585533,56,Right,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020397,13,5,1,0,38,5rurqie3qt1qav9ir5mkqinn,1,47.4,101.2,2023-04-23T13:31:18.409Z,2023-04-23T13:36:48Z,4213586397,233,6,4213586341,347,,4213586339,56,Back,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020437,14,1,1,0,45,5rurqie3qt1qav9ir5mkqinn,0,49.4,100,2023-04-23T13:31:25.706Z,2023-04-23T13:31:28Z,4213586585,140,61.1,4213586589,212,15.2,4213586591,213,5.7,4213586587,141,88.1,4213586581,107,,4213586583,56,Left,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020431,7,8,1,0,47,6bl19flj1eggw2gw7sya19bof,1,32.4,14.5,2023-04-23T13:31:27.993Z,2023-04-23T15:33:02Z,4213586543,56,Back,,,,,,,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020445,8,49,1,0,48,6bl19flj1eggw2gw7sya19bof,1,32.9,17.3,2023-04-23T13:31:28.437Z,2023-04-23T15:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020555,9,1,1,0,49,6bl19flj1eggw2gw7sya19bof,1,38.7,21.8,2023-04-23T13:31:29.827Z,2023-04-23T15:33:15Z,4213587155,155,,4213587163,212,43.1,4213587159,140,62.5,4213587157,56,Center,4213587169,213,1.0,4213587161,141,73.4,4213587175,1,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020561,10,61,1,0,52,6bl19flj1eggw2gw7sya19bof,0,64,74.9,2023-04-23T13:31:32.692Z,2023-04-23T13:31:33Z,4213587195,56,Center,,,,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020617,15,1,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,34.8,37.4,2023-04-23T13:31:33.818Z,2023-04-23T13:31:35Z,4213587453,56,Back,4213587461,212,8.4,4213587463,213,1.3,4213587455,140,36.7,4213587457,141,49.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020625,16,49,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,36.7,49.3,2023-04-23T13:31:35.338Z,2023-04-23T14:18:36Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020743,17,1,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,36.5,48.8,2023-04-23T13:31:37.306Z,2023-04-23T13:31:39Z,4213588011,213,3.8,4213588003,141,33.1,4213588001,140,22.7,4213588007,212,18.0,4213587999,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020775,18,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,0,24.8,30.3,2023-04-23T13:31:39.730Z,2023-04-23T13:31:40Z,4213588117,56,Back,4213588121,141,33.1,4213588125,213,0.1,4213588119,140,41.4,4213588123,212,17.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020827,11,8,1,1,2,6bl19flj1eggw2gw7sya19bof,1,59.7,73.4,2023-04-23T13:31:42.484Z,2023-04-23T13:31:42Z,4213588395,56,Center,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020959,19,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,0,11.1,8.5,2023-04-23T13:31:45.874Z,2023-04-23T13:31:48Z,4213589041,213,5.9,4213589039,212,7.3,4213589027,56,Back,4213589037,141,4.7,4213589033,140,17.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020981,12,8,1,1,8,6bl19flj1eggw2gw7sya19bof,1,74.8,96.4,2023-04-23T13:31:49.043Z,2023-04-23T13:31:49Z,4213589137,56,Left,,,,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021017,13,5,1,1,9,6bl19flj1eggw2gw7sya19bof,0,78.4,101.3,2023-04-23T13:31:49.658Z,2023-04-23T13:36:48Z,4213589323,56,Left,4213591469,233,20,4213589325,347,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021431,20,5,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,21.6,-1.3,2023-04-23T13:31:49.658Z,2023-04-23T13:32:07Z,4213591433,347,,4213591441,233,13,4213591431,56,Back,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021451,21,1,1,1,27,5rurqie3qt1qav9ir5mkqinn,1,20.1,0,2023-04-23T13:32:07.082Z,2023-04-23T13:32:08Z,4213591523,141,13.4,4213591525,212,9.8,4213591519,56,Back,4213591521,140,22.5,4213591517,107,,4213591527,213,1.3,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021467,22,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,22.5,13.4,2023-04-23T13:32:08.354Z,2023-04-23T13:32:09Z,4213591613,141,6.1,4213591609,56,Back,4213591617,213,5.0,4213591611,140,24.1,4213591615,212,5.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021631,23,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,1,24.1,6.1,2023-04-23T13:32:09.274Z,2023-04-23T13:32:15Z,4213592343,141,2.6,4213592339,56,Back,4213592347,213,5.2,4213592341,140,25.4,4213592345,212,2.7,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021647,24,1,1,1,33,5rurqie3qt1qav9ir5mkqinn,0,25.4,2.6,2023-04-23T13:32:13.282Z,2023-04-23T13:32:17Z,4213592449,236,,4213592455,286,,4213592409,56,Back,4213592451,233,14,4213592413,141,5.2,4213592415,212,1.8,4213592417,213,1.8,4213592411,140,25.0,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021569,14,74,1,1,33,6bl19flj1eggw2gw7sya19bof,1,79.1,96.2,2023-04-23T13:32:13.283Z,2023-04-23T13:32:16Z,4213592469,233,24,4213592077,56,Left,4213592079,285,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021593,15,5,1,1,34,6bl19flj1eggw2gw7sya19bof,0,78.5,101,2023-04-23T13:32:14.355Z,2023-04-23T13:32:21Z,4213592187,347,,4213592185,56,Left,4213592955,233,25,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021735,25,5,1,1,34,5rurqie3qt1qav9ir5mkqinn,1,21.5,-1,2023-04-23T13:32:14.355Z,2023-04-23T13:36:48Z,4213592923,233,15,4213592913,347,,4213592911,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021761,26,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,21.9,0,2023-04-23T13:32:20.322Z,2023-04-23T13:32:21Z,4213593031,140,20.3,4213593037,213,1.8,4213593029,56,Back,4213593027,107,,4213593035,212,6.3,4213593033,141,8.0,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021787,27,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,20.3,8,2023-04-23T13:32:21.410Z,2023-04-23T13:32:23Z,4213593177,56,Back,4213593185,213,4.8,4213593181,141,4.3,4213593179,140,20.5,4213593183,212,2.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021855,28,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,20,4.7,2023-04-23T13:32:23.338Z,2023-04-23T13:32:27Z,4213593537,155,,4213593539,56,Back,4213593543,141,9.7,4213593545,212,4.6,4213593547,213,0.8,4213593541,140,23.0,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021893,29,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,1,22.8,11.9,2023-04-23T13:32:27.234Z,2023-04-23T13:32:29Z,4213593753,140,9.6,4213593755,141,9.8,4213593759,213,3.2,4213593757,212,13.9,4213593751,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021931,30,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,9.1,7.6,2023-04-23T13:32:28.986Z,2023-04-23T13:32:31Z,4213593953,212,18.2,4213593949,140,3.7,4213593955,213,1.9,4213593951,141,33.0,4213593947,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021969,31,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,0,3.5,31.5,2023-04-23T13:32:31.338Z,2023-04-23T13:32:33Z,4213594169,140,41.0,4213594185,213,5.9,4213594189,1,,4213594175,141,9.5,4213594181,212,42.1,4213594157,157,,4213594163,56,Back,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021985,16,8,1,1,54,6bl19flj1eggw2gw7sya19bof,1,57.6,80.3,2023-04-23T13:32:34.195Z,2023-04-23T13:32:34Z,4213594241,56,Left,,,,,,,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022125,32,1,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,28.7,9.1,2023-04-23T13:32:35.642Z,2023-04-23T13:32:40Z,4213594953,141,6.4,4213594955,212,12.1,4213594949,56,Back,4213594947,3,,4213594951,140,40.1,4213594957,213,6.1,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022231,33,1,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,40.1,6.4,2023-04-23T13:32:40.106Z,2023-04-23T13:32:43Z,4213595471,141,6.8,4213595475,213,3.1,4213595467,56,Back,4213595473,212,6.4,4213595469,140,34.0,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022333,34,1,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,29.1,7.1,2023-04-23T13:32:43.690Z,2023-04-23T13:32:47Z,4213595913,212,11.2,4213595907,140,22.8,4213595903,56,Back,4213595911,141,20.3,4213595915,213,2.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022399,35,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,22.4,31.3,2023-04-23T13:32:47.538Z,2023-04-23T13:32:49Z,4213596213,140,30.6,4213596215,141,65.7,4213596221,212,24.9,4213596211,56,Back,4213596227,213,1.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022447,36,1,1,2,9,5rurqie3qt1qav9ir5mkqinn,1,35.6,68.1,2023-04-23T13:32:49.874Z,2023-04-23T13:32:53Z,4213596475,56,Center,4213596481,212,19.5,4213596479,141,69.9,4213596477,140,54.1,4213596483,213,0.1,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022455,37,50,1,2,13,5rurqie3qt1qav9ir5mkqinn,1,54.5,82.8,2023-04-23T13:32:53.337Z,2023-04-23T13:32:54Z,4213596495,286,,4213596557,233,17,4213596493,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022467,17,7,1,2,13,6bl19flj1eggw2gw7sya19bof,0,45.5,17.2,2023-04-23T13:32:53.338Z,2023-04-23T13:32:54Z,4213596527,285,,4213596525,56,Back,4213596529,233,37,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022543,38,1,1,2,15,5rurqie3qt1qav9ir5mkqinn,1,46.6,94.5,2023-04-23T13:32:55.970Z,2023-04-23T13:32:58Z,4213596891,212,6.7,4213596881,56,Back,4213596885,140,43.4,4213596889,141,85.9,4213596895,213,4.2,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022567,39,1,1,2,18,5rurqie3qt1qav9ir5mkqinn,1,42.1,79.9,2023-04-23T13:32:58.554Z,2023-04-23T13:33:00Z,4213597039,141,67.2,4213597035,56,Back,4213597041,212,9.7,4213597037,140,46.3,4213597043,213,5.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022683,40,1,1,2,19,5rurqie3qt1qav9ir5mkqinn,1,46.3,67.2,2023-04-23T13:32:59.930Z,2023-04-23T13:33:06Z,4213597613,56,Back,4213597619,212,14.1,4213597615,140,32.9,4213597617,141,67.3,4213597621,213,3.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022717,41,1,1,2,26,5rurqie3qt1qav9ir5mkqinn,1,32,67.3,2023-04-23T13:33:06.690Z,2023-04-23T13:33:07Z,4213597795,212,16.8,4213597789,56,Back,4213597797,213,1.0,4213597791,140,40.4,4213597793,141,88.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022731,42,1,1,2,27,5rurqie3qt1qav9ir5mkqinn,1,40.4,88.4,2023-04-23T13:33:07.610Z,2023-04-23T13:33:09Z,4213597903,141,69.6,4213597901,140,25.5,4213597907,213,3.8,4213597899,56,Back,4213597905,212,20.2,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
