id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/15/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2521821437,122,52,1,19,52,ehd2iemqmschhj2ec0vayztzz,1,4,49.6,2023-03-18T17:50:44.769Z,2023-03-19T03:49:51Z,4107905559,376,,4108632411,178,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821715,124,1,1,20,6,ehd2iemqmschhj2ec0vayztzz,0,15.4,63.3,2023-03-18T17:50:58.236Z,2023-03-19T03:50:03Z,4106764117,189,,4106764075,1,,4106764063,199,,4106764073,213,6.0,4106764065,56,Center,4106764069,141,42.1,4106764067,140,61.1,4106764071,212,50.1,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522097681,955,49,1,20,8,9q0arba2kbnywth8bkxlhgmdr,1,38.8,57.3,2023-03-18T17:51:00.208Z,2023-03-19T03:50:10Z,4108273355,189,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522097811,956,1,1,20,9,9q0arba2kbnywth8bkxlhgmdr,1,40.4,61.1,2023-03-18T17:51:01.455Z,2023-03-19T03:50:14Z,4108632905,178,,4108273221,212,21.4,4108273217,140,54.6,4108273219,141,83.6,4108273215,56,Left,4108273223,213,0.8,4108273213,189,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821699,263,43,1,20,12,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-18T17:51:03.953Z,2023-03-19T01:18:06Z,4108273083,144,49,4106764099,189,0,,,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821761,264,1,1,20,17,9q0arba2kbnywth8bkxlhgmdr,1,72.8,80.4,2023-03-18T17:51:09.373Z,2023-03-19T03:07:43Z,4108563111,178,,4106764311,56,Left,4106764321,213,0.0,4106764317,141,81.2,4106764319,212,13.8,4106764315,140,85.9,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821793,265,1,1,20,20,9q0arba2kbnywth8bkxlhgmdr,1,92.5,84.5,2023-03-18T17:51:12.214Z,2023-03-19T03:07:51Z,4106764531,141,59.6,4106783875,154,,4107906851,225,,4108563167,178,,4106764535,213,4.7,4107906855,72,,4106764529,140,92.6,4106764527,56,Center,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,4107906853,386,,4106764533,212,16.9,4106783873,210,15,4106764523,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2521821805,266,15,1,20,20,9q0arba2kbnywth8bkxlhgmdr,1,93,67.2,2023-03-18T17:51:12.738Z,2023-03-19T03:07:51Z,4106783939,328,,4107907263,80,,4106783937,103,0.6,4106783941,146,98.4,4106788273,233,170,4106778313,22,,4106783943,147,53.1,4106783931,55,265,7usl4495egoptlrd762f0arbp,B. Chilwell,4106764583,56,Center,4106783923,64,,4106783929,154,,4106783927,29,4108563239,178,,4106783935,102,46.9,4106781567,20,,,,,,,,,,,,,,,,,,,,,
2521825815,170,10,1,20,21,ehd2iemqmschhj2ec0vayztzz,1,1.6,47.9,2023-03-18T17:51:13.531Z,2023-03-19T03:07:54Z,4106787365,182,,4106787367,56,Back,4107907541,376,,4107907539,177,,4106788305,233,266,4106787363,179,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821809,125,52,1,20,21,ehd2iemqmschhj2ec0vayztzz,1,3.4,48.9,2023-03-18T17:51:13.598Z,2023-03-19T03:08:00Z,4107907639,376,,4108563437,179,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822057,127,1,1,20,39,ehd2iemqmschhj2ec0vayztzz,1,9.8,45,2023-03-18T17:51:30.933Z,2023-03-19T03:52:20Z,4106765951,56,Back,4106765953,140,14.5,4106765955,141,21.1,4106833809,189,,4108636111,178,,4106765957,212,17.0,4106765949,123,,4106765959,213,5.0,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522098071,652,1,1,20,41,ehd2iemqmschhj2ec0vayztzz,1,13.5,21,2023-03-18T17:51:33.324Z,2023-03-19T03:52:23Z,4108274625,212,17.3,4108274627,213,5.6,4108274619,56,Back,4108274617,189,,4108274623,141,4.6,4108636171,178,,4108274621,140,26.1,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822081,129,1,1,20,44,ehd2iemqmschhj2ec0vayztzz,1,27.8,3.6,2023-03-18T17:51:36.415Z,2023-03-19T03:52:25Z,4106766061,140,16.9,4106766063,141,9.3,4106766059,56,Back,4106766067,213,2.8,4106766065,212,12.1,4108636229,178,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822091,130,1,1,20,47,ehd2iemqmschhj2ec0vayztzz,1,21.2,1.9,2023-03-18T17:51:39.358Z,2023-03-19T03:08:12Z,4106766171,213,0.1,4106766167,212,28.0,4106766155,56,Back,4106766159,140,47.7,4106766163,141,6.9,4106766149,155,,4108563607,178,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822069,128,43,1,20,48,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-03-18T17:51:40.697Z,2023-03-18T18:05:53Z,4106765999,140,24.4,4106766001,141,3.7,4106765997,56,Back,4106766003,212,8.9,4106833655,144,1,4106766005,213,5.9,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822097,131,1,1,20,49,ehd2iemqmschhj2ec0vayztzz,0,47.6,5.8,2023-03-18T17:51:40.980Z,2023-03-19T03:08:15Z,4108563649,178,,4106766195,212,13.5,4106766197,213,0.6,4106766185,3,,4106766189,56,Right,4106766191,140,58.4,4106766187,168,,4106766193,141,16.5,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822095,267,49,1,20,50,9q0arba2kbnywth8bkxlhgmdr,1,39.4,69.8,2023-03-18T17:51:42.116Z,2023-03-19T03:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822137,268,1,1,20,50,9q0arba2kbnywth8bkxlhgmdr,1,41.3,82.6,2023-03-18T17:51:42.150Z,2023-03-19T03:08:23Z,4106766405,1,,4106766395,56,Back,4106766399,141,69.3,4106766397,140,44.2,4106766401,212,9.5,4106766393,157,,4108563785,178,,4106766403,213,5.0,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822143,269,61,1,20,54,9q0arba2kbnywth8bkxlhgmdr,0,44.4,68.4,2023-03-18T17:51:46.395Z,2023-03-19T03:08:32Z,4108563917,178,,4106766431,56,Back,,,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822153,132,61,1,20,55,ehd2iemqmschhj2ec0vayztzz,0,57.8,29.3,2023-03-18T17:51:47.087Z,2023-03-19T03:08:37Z,4106766481,56,Center,4108564033,178,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822197,270,1,1,20,57,9q0arba2kbnywth8bkxlhgmdr,1,40.6,76.1,2023-03-18T17:51:49.086Z,2023-03-19T03:08:41Z,4106766723,213,1.6,4106766715,56,Back,4106766719,141,95.9,4106766717,140,40.1,4106766721,212,13.5,4108564139,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822259,271,1,1,20,59,9q0arba2kbnywth8bkxlhgmdr,0,43.2,98.5,2023-03-18T17:51:51.465Z,2023-03-19T03:08:44Z,4106767051,140,84.3,4106767065,1,,4106767055,141,66.4,4106767045,155,,4106767063,213,5.8,4106767047,56,Center,4106767059,212,48.4,4108564199,178,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822279,133,52,1,21,7,ehd2iemqmschhj2ec0vayztzz,1,14.7,32.4,2023-03-18T17:51:59.275Z,2023-03-19T03:08:48Z,4107911371,376,,4108564317,178,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822335,134,1,1,21,9,ehd2iemqmschhj2ec0vayztzz,1,15.9,46,2023-03-18T17:52:01.725Z,2023-03-19T03:08:51Z,4106767423,140,21.3,4106767415,56,Back,4106767435,213,1.1,4108564363,178,,4106767433,212,13.1,4106767409,123,,4106767429,141,63.4,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822367,135,1,1,21,12,ehd2iemqmschhj2ec0vayztzz,1,20.9,61.2,2023-03-18T17:52:04.151Z,2023-03-19T03:08:54Z,4108564417,178,,4106767601,212,13.7,4106767599,141,47.1,4106767597,140,30.2,4106767603,213,5.5,4106767595,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822419,136,1,1,21,14,ehd2iemqmschhj2ec0vayztzz,1,30.2,47.1,2023-03-18T17:52:05.902Z,2023-03-19T03:08:56Z,4106767871,140,25.1,4106767873,141,24.3,4108564517,178,,4106767869,56,Back,4106767877,213,4.4,4106767875,212,16.4,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822479,137,1,1,21,17,ehd2iemqmschhj2ec0vayztzz,1,24.9,24.3,2023-03-18T17:52:09.038Z,2023-03-19T03:08:59Z,4106768227,141,36.4,4106768229,212,18.8,4106768231,213,2.7,4106768225,140,8.8,4108564563,178,,4106768223,56,Back,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822519,138,1,1,21,20,ehd2iemqmschhj2ec0vayztzz,1,10.1,30.4,2023-03-18T17:52:12.472Z,2023-03-19T03:09:01Z,4108564639,178,,4106768423,212,35.8,4106768415,155,,4106768419,140,43.2,4106768417,56,Back,4106768421,141,17.6,4106768427,1,,4106768425,213,6.0,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822527,139,61,1,21,22,ehd2iemqmschhj2ec0vayztzz,1,43.2,17.6,2023-03-18T17:52:14.311Z,2023-03-19T03:09:05Z,4108564785,178,,4106768445,56,Back,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822555,140,4,1,21,24,ehd2iemqmschhj2ec0vayztzz,1,48.2,16.3,2023-03-18T17:52:16.203Z,2023-03-19T03:09:14Z,4106768683,233,272,4106768593,286,,4106768585,13,,4106768589,152,,4106768591,265,,4106768587,56,Back,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822575,272,4,1,21,24,9q0arba2kbnywth8bkxlhgmdr,0,51.8,83.7,2023-03-18T17:52:16.204Z,2023-03-19T03:09:14Z,4106768677,265,,4106768679,285,,4106768675,152,,4106768701,233,140,4106768673,56,Left,4108565009,178,,4106768671,13,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823165,141,1,1,22,7,ehd2iemqmschhj2ec0vayztzz,0,45.3,12.2,2023-03-18T17:52:58.973Z,2023-03-19T03:09:17Z,4106771723,155,,4106771721,5,,4106771737,1,,4108565085,178,,4106771735,213,0.7,4106771733,212,44.7,4106771731,141,54.3,4106771729,140,78.0,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,4106771727,56,Center,4106771725,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823171,142,44,1,22,10,ehd2iemqmschhj2ec0vayztzz,1,79.4,52.5,2023-03-18T17:53:02.076Z,2023-03-19T04:21:44Z,4106771769,286,,4106771767,56,Center,4106771875,233,273,,,,,,,,,,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823185,273,44,1,22,10,9q0arba2kbnywth8bkxlhgmdr,0,20.6,47.5,2023-03-18T17:53:02.077Z,2023-03-19T03:09:21Z,4106771845,233,142,4106771839,285,,4106771837,56,Back,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823531,145,1,1,22,10,ehd2iemqmschhj2ec0vayztzz,1,78.7,52.9,2023-03-18T17:53:02.117Z,2023-03-19T04:21:44Z,4106773715,140,76.9,4106773723,213,4.6,4106773719,141,34.7,4106773721,212,12.5,4108565301,388,,4106773711,56,Center,4106773707,3,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823243,143,1,1,22,12,ehd2iemqmschhj2ec0vayztzz,1,77.4,34.7,2023-03-18T17:53:03.999Z,2023-03-19T03:09:28Z,4106772127,212,29.7,4108565423,178,,4106772113,155,,4106772115,56,Center,4106772117,140,100.0,4106772121,141,58.3,4106772135,213,0.6,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823201,274,43,1,22,12,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-18T17:53:04.016Z,2023-03-18T17:53:22Z,4106771917,15,0,4106771903,56,Back,4106773013,144,12,4106771911,213,0.9,4106771907,141,62.7,4106771909,212,11.3,4106771905,140,25.4,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823649,146,61,1,22,13,ehd2iemqmschhj2ec0vayztzz,1,90.9,58.3,2023-03-18T17:53:05.677Z,2023-03-19T03:59:08Z,4108565765,388,,4106774227,56,Center,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823253,144,5,1,22,14,ehd2iemqmschhj2ec0vayztzz,0,101.2,57.6,2023-03-18T17:53:06.783Z,2023-03-19T03:09:48Z,4106772173,346,,4106772243,233,275,4106772171,56,Center,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823239,275,5,1,22,14,9q0arba2kbnywth8bkxlhgmdr,1,-1.2,42.4,2023-03-18T17:53:06.783Z,2023-03-19T03:09:48Z,4106772219,233,144,4106772097,56,Back,4106772101,346,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823617,276,1,1,22,39,9q0arba2kbnywth8bkxlhgmdr,1,4,51.5,2023-03-18T17:53:31.237Z,2023-03-19T03:09:52Z,4106774087,140,5.2,4106774089,141,31.6,4106774091,212,13.6,4106774085,56,Back,4106774093,213,4.8,4106774097,237,,4106774083,124,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823747,277,1,1,22,44,9q0arba2kbnywth8bkxlhgmdr,1,9.3,18.8,2023-03-18T17:53:36.052Z,2023-03-19T03:09:59Z,4106774679,56,Right,4106774687,213,6.2,4106774689,1,,4106774677,155,,4106774685,212,67.9,4106774681,140,73.9,4108566411,178,,4106774683,141,14.9,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522032199,948,3,1,22,48,9q0arba2kbnywth8bkxlhgmdr,0,73.5,11.8,2023-03-18T17:53:40.280Z,2023-03-19T03:10:15Z,4107913849,286,,4108566891,388,,4107913847,56,Right,4107913853,467,6og6s61vrg51rfqxk9cipylzp,4107913851,465,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823771,278,1,1,22,53,9q0arba2kbnywth8bkxlhgmdr,1,92.9,22.7,2023-03-18T17:53:45.201Z,2023-03-19T03:10:18Z,4106774823,213,1.8,4106774815,56,Center,4106774819,141,60.0,4106774817,140,86.7,4106774821,212,26.2,4108567017,178,,4106774813,155,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823773,279,1,1,22,56,9q0arba2kbnywth8bkxlhgmdr,0,87.6,62.3,2023-03-18T17:53:48.141Z,2023-03-19T03:10:22Z,4108567155,178,,4106774835,213,1.9,4106774833,212,4.0,4106774829,140,86.3,4106774831,141,67.8,4106774827,56,Center,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823779,147,49,1,22,57,ehd2iemqmschhj2ec0vayztzz,1,15.2,24.8,2023-03-18T17:53:48.934Z,2023-03-19T03:10:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823809,148,1,1,22,58,ehd2iemqmschhj2ec0vayztzz,0,13.9,13.8,2023-03-18T17:53:50.739Z,2023-03-19T03:10:29Z,4108567531,178,,4106775125,233,280,4106774997,140,18.4,4106774999,141,12.8,4106775003,213,6.1,4106775129,286,,4106774995,56,Back,4106775001,212,4.8,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,4106775123,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823821,280,74,1,22,59,9q0arba2kbnywth8bkxlhgmdr,1,85.4,88.4,2023-03-18T17:53:50.871Z,2023-03-19T03:10:34Z,4106775167,233,148,4106775069,285,,4108567711,178,,4106775067,56,Left,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823845,281,49,1,23,0,9q0arba2kbnywth8bkxlhgmdr,1,86,74.7,2023-03-18T17:53:52.514Z,2023-03-19T03:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823873,282,1,1,23,1,9q0arba2kbnywth8bkxlhgmdr,1,86,74.7,2023-03-18T17:53:53.273Z,2023-03-19T03:10:44Z,4106775345,141,81.2,4106775349,213,2.5,4106775347,212,7.3,4106775341,56,Left,4108567979,178,,4106775343,140,80.5,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823883,283,1,1,23,2,9q0arba2kbnywth8bkxlhgmdr,1,78.6,80.6,2023-03-18T17:53:54.354Z,2023-03-19T03:10:48Z,4108568083,178,,4106775395,56,Center,4106775397,140,73.4,4106775399,141,74.3,4106775401,212,6.9,4106775403,213,3.8,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823895,284,1,1,23,3,9q0arba2kbnywth8bkxlhgmdr,1,73.6,74.7,2023-03-18T17:53:55.782Z,2023-03-19T03:10:51Z,4106775481,56,Center,4106775483,140,71.4,4108568151,178,,4106775485,141,53.7,4106775487,212,14.5,4106775489,213,4.6,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823929,285,1,1,23,5,9q0arba2kbnywth8bkxlhgmdr,1,70.4,50.3,2023-03-18T17:53:57.252Z,2023-03-19T03:10:54Z,4106775695,212,11.3,4106775697,213,4.2,4106775693,141,35.8,4108568249,178,,4106775689,56,Center,4106775691,140,65.1,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823965,286,1,1,23,8,9q0arba2kbnywth8bkxlhgmdr,1,68.7,29.2,2023-03-18T17:54:00.216Z,2023-03-19T03:10:57Z,4106775883,213,5.7,4106775881,212,21.5,4106775879,141,11.3,4108568383,178,,4106775877,140,85.6,4106775875,56,Right,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824057,150,45,1,23,9,ehd2iemqmschhj2ec0vayztzz,0,22.1,91,2023-03-18T17:54:01.470Z,2023-03-19T03:11:01Z,4106776635,233,290,4106776395,56,Back,4106776397,285,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824093,290,3,1,23,9,9q0arba2kbnywth8bkxlhgmdr,1,77.9,9,2023-03-18T17:54:01.470Z,2023-03-19T03:11:01Z,4106776595,233,150,4106776589,286,,4106776587,56,Right,4108568461,178,,4107915411,464,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823995,287,1,1,23,12,9q0arba2kbnywth8bkxlhgmdr,1,76.4,25.4,2023-03-18T17:54:03.838Z,2023-03-19T03:11:04Z,4106776027,141,24.8,4106776029,212,17.4,4106776031,213,6.3,4106776019,56,Center,4106776023,140,93.0,4108568537,178,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824015,288,1,1,23,13,9q0arba2kbnywth8bkxlhgmdr,0,94.7,25.6,2023-03-18T17:54:05.682Z,2023-03-19T03:11:07Z,4106776137,140,100.0,4106776139,141,52.2,4106776135,56,Center,4108568643,178,,4106776143,213,1.2,4106776133,155,,4106776141,212,19.2,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824007,149,5,1,23,15,ehd2iemqmschhj2ec0vayztzz,1,-0.7,52,2023-03-18T17:54:07.013Z,2023-03-19T03:11:10Z,4106776103,56,Back,4106776177,233,289,4106776105,346,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824021,289,5,1,23,15,9q0arba2kbnywth8bkxlhgmdr,0,100.7,48,2023-03-18T17:54:07.013Z,2023-03-19T03:11:10Z,4106776161,56,Center,4106776221,233,149,4106776163,346,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824507,151,1,1,23,51,ehd2iemqmschhj2ec0vayztzz,0,3.7,55.3,2023-03-18T17:54:43.511Z,2023-03-19T04:01:02Z,4106778961,141,75.0,4106820183,124,,4106778959,140,67.5,4106778963,212,68.3,4106778957,56,Center,4106778967,213,0.2,4106778969,1,,4106820185,237,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824521,291,44,1,23,55,9q0arba2kbnywth8bkxlhgmdr,1,31.8,25.5,2023-03-18T17:54:46.894Z,2023-03-19T04:21:45Z,4106779051,233,152,4106779017,285,,4106779015,56,Back,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824515,152,44,1,23,55,ehd2iemqmschhj2ec0vayztzz,0,68.2,74.5,2023-03-18T17:54:46.895Z,2023-03-19T03:11:18Z,4106779079,233,291,4106778995,286,,4106778991,56,Center,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824545,292,1,1,23,55,9q0arba2kbnywth8bkxlhgmdr,0,30.2,26,2023-03-18T17:54:46.920Z,2023-03-19T04:21:45Z,4106779161,3,,4106779173,213,5.8,4106779165,56,Back,4106779169,141,21.4,4106779167,140,35.9,4108569191,388,,4106779171,212,6.8,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
