id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2494904417,8,1,1,0,16,1pse9ta7a45pi2w2grjim70ge,1,61.6,89.5,2023-01-03T20:00:34.852Z,2023-01-04T03:15:21Z,3964905231,56,Center,3964905237,212,10.5,3964905235,141,74.4,3965067849,178,,3964905239,213,4.9,3964905233,140,63.7,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904421,9,1,1,0,23,1pse9ta7a45pi2w2grjim70ge,0,81.3,56,2023-01-03T20:00:41.958Z,2023-01-04T03:15:26Z,3964905245,56,Center,3964905247,140,83.5,3964905251,212,5.8,3965067853,178,,3964905253,213,5.1,3964905249,141,48.2,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904431,4,12,1,0,24,6eqit8ye8aomdsrrq0hk3v7gh,1,16.6,58.8,2023-01-03T20:00:42.888Z,2023-01-04T03:15:30Z,3964905299,212,3.8,3964905301,213,5.7,3964905293,56,Back,3964905319,233,10,3964905317,397,,3964905295,140,19.6,3964905297,141,55.7,3965067865,178,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904429,10,74,1,0,24,1pse9ta7a45pi2w2grjim70ge,1,82.3,48,2023-01-03T20:00:42.981Z,2023-01-04T03:15:33Z,3965067881,178,,3964905323,233,4,3964905289,56,Center,3964905315,397,,3964905291,285,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904433,5,49,1,0,24,6eqit8ye8aomdsrrq0hk3v7gh,1,21.7,63.9,2023-01-03T20:00:43.110Z,2023-01-04T03:15:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494931693,906,3,1,0,25,6eqit8ye8aomdsrrq0hk3v7gh,0,24.7,65.4,2023-01-03T20:00:43.936Z,2023-01-04T03:17:02Z,3965055695,467,djelmk2oafas355n2u0d1bumt,3965055693,465,,3965055691,285,,3965055689,56,Back,3965067957,178,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904437,6,4,1,0,26,6eqit8ye8aomdsrrq0hk3v7gh,1,25.9,67.5,2023-01-03T20:00:44.985Z,2023-01-04T03:17:08Z,3964905333,265,,3964905327,13,,3964905329,56,Back,3964905331,152,,3964905359,233,11,3964905335,285,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904441,11,4,1,0,26,1pse9ta7a45pi2w2grjim70ge,0,74.1,32.5,2023-01-03T20:00:44.986Z,2023-01-04T03:17:07Z,3964905353,152,,3964905349,13,,3964905375,233,6,3965067969,178,,3964905351,56,Center,3964905357,286,,3964905355,265,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904527,7,1,1,0,48,6eqit8ye8aomdsrrq0hk3v7gh,1,21.5,71.5,2023-01-03T20:01:06.808Z,2023-01-04T03:17:35Z,3964905779,213,4.8,3965068181,178,,3964905769,152,,3964905767,5,,3964905777,212,20.4,3964905773,140,22.5,3964930957,189,,3964905771,56,Back,a3ms8havadt1y9x381l325txx,V. Lindelöf,3964905775,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494908419,173,1,1,0,53,6eqit8ye8aomdsrrq0hk3v7gh,1,34.8,33.8,2023-01-03T20:01:12.245Z,2023-01-04T03:17:39Z,3964926931,1,,3964926929,213,1.6,3965068193,178,,3964926923,140,32.9,3964926921,56,Back,3964926925,141,85.4,3964926927,212,35.1,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904529,8,1,1,0,58,6eqit8ye8aomdsrrq0hk3v7gh,1,39,93.2,2023-01-03T20:01:16.589Z,2023-01-04T03:19:01Z,3964905789,212,9.6,3964905783,56,Back,3965068205,178,,3964905785,140,48.1,3964905787,141,92.7,3964905791,213,6.2,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904531,9,1,1,0,59,6eqit8ye8aomdsrrq0hk3v7gh,1,48.1,92.7,2023-01-03T20:01:17.770Z,2023-01-04T03:19:05Z,3964905799,141,92.1,3964905803,213,3.2,3965068217,178,,3964905801,212,9.8,3964905797,140,38.8,3964905795,56,Back,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904545,10,1,1,1,1,6eqit8ye8aomdsrrq0hk3v7gh,1,38.9,92.1,2023-01-03T20:01:19.818Z,2023-01-04T03:19:08Z,3964905897,141,64.8,3964905895,140,30.5,3965068229,178,,3964905893,56,Back,3964905901,213,4.3,3964905899,212,20.6,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904563,11,1,1,1,5,6eqit8ye8aomdsrrq0hk3v7gh,1,32.9,54.9,2023-01-03T20:01:23.914Z,2023-01-04T03:19:11Z,3964906043,140,36.5,3964906049,213,4.9,3965068241,178,,3964906041,56,Back,3964906045,141,27.4,3964906047,212,19.1,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904565,12,1,1,1,10,6eqit8ye8aomdsrrq0hk3v7gh,1,39.8,30.1,2023-01-03T20:01:28.531Z,2023-01-04T03:19:15Z,3964906063,212,21.1,3964906055,140,36.2,3965068253,178,,3964906053,56,Back,3964906059,141,60.6,3964906065,213,1.8,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904601,13,1,1,1,12,6eqit8ye8aomdsrrq0hk3v7gh,1,36.4,60.6,2023-01-03T20:01:30.626Z,2023-01-04T03:19:18Z,3964906235,141,80.6,3965068261,178,,3964906231,140,43.0,3964906229,56,Back,3964906239,212,15.3,3964906241,213,1.1,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904613,14,1,1,1,16,6eqit8ye8aomdsrrq0hk3v7gh,1,46.6,76.1,2023-01-03T20:01:34.627Z,2023-01-04T03:19:24Z,3964906297,140,38.0,3964906295,56,Back,3964906303,213,4.1,3965068273,178,,3964906301,212,16.2,3964906299,141,56.3,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904639,15,1,1,1,20,6eqit8ye8aomdsrrq0hk3v7gh,1,42.2,53.7,2023-01-03T20:01:38.679Z,2023-01-04T03:19:29Z,3964906491,140,48.1,3964906495,212,19.6,3964906497,213,1.2,3965068281,178,,3964906489,56,Back,3964906493,141,81.0,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904651,16,1,1,1,25,6eqit8ye8aomdsrrq0hk3v7gh,1,60,89.2,2023-01-03T20:01:43.973Z,2023-01-04T03:19:32Z,3964906561,213,1.4,3964906559,212,6.0,3964906553,56,Left,3964906555,140,61.1,3964906557,141,97.9,3965068307,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904667,17,1,1,1,28,6eqit8ye8aomdsrrq0hk3v7gh,1,64.7,97.5,2023-01-03T20:01:46.932Z,2023-01-04T03:19:36Z,3964906627,141,70.4,3964906625,140,47.4,3964906629,212,25.9,3964906623,56,Back,3964906631,213,3.9,3965068315,178,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904673,18,1,1,1,31,6eqit8ye8aomdsrrq0hk3v7gh,1,49,67.1,2023-01-03T20:01:49.481Z,2023-01-04T03:19:39Z,3965068327,178,,3964906667,213,5.0,3964906659,56,Center,3964906665,212,28.9,3964906661,140,57.2,3964906663,141,26.5,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904677,19,1,1,1,33,6eqit8ye8aomdsrrq0hk3v7gh,1,57.2,26.5,2023-01-03T20:01:52.156Z,2023-01-04T03:19:43Z,3964906683,56,Right,3964906689,212,19.6,3964906687,141,2.9,3964906685,140,67.9,3965068341,178,,3964906691,213,5.3,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904695,20,1,1,1,35,6eqit8ye8aomdsrrq0hk3v7gh,1,67.9,2.9,2023-01-03T20:01:53.486Z,2023-01-04T03:19:46Z,3965068349,178,,3964906789,140,70.3,3964906793,212,6.0,3964906787,56,Right,3964906795,213,1.1,3964906791,141,10.9,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904697,21,50,1,1,35,6eqit8ye8aomdsrrq0hk3v7gh,1,66.2,4.8,2023-01-03T20:01:54.301Z,2023-01-04T03:19:51Z,3964906799,56,Right,3964906815,233,12,3964906801,286,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904699,12,7,1,1,37,1pse9ta7a45pi2w2grjim70ge,0,33.8,95.2,2023-01-03T20:01:55.605Z,2023-01-04T03:19:56Z,3964906803,56,Back,3964906807,233,21,3965068467,178,,3964906805,285,,3965055719,383,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904713,22,1,1,1,38,6eqit8ye8aomdsrrq0hk3v7gh,1,68,2.8,2023-01-03T20:01:57.292Z,2023-01-04T03:20:02Z,3964906871,56,Right,3964906881,212,16.3,3965068481,389,,3964906875,140,53.5,3964906879,141,11.2,3964906883,213,2.8,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904731,23,1,1,1,41,6eqit8ye8aomdsrrq0hk3v7gh,1,53.5,11.2,2023-01-03T20:01:59.860Z,2023-01-04T03:20:13Z,3965068497,178,,3964906951,212,12.7,3964906947,140,41.4,3964906945,56,Back,3964906949,141,11.3,3964906953,213,3.1,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904745,24,1,1,1,44,6eqit8ye8aomdsrrq0hk3v7gh,1,42.4,13,2023-01-03T20:02:02.975Z,2023-01-04T03:20:15Z,3964906989,56,Back,3964906993,141,49.7,3965068503,178,,3964906997,213,1.9,3964906995,212,26.1,3964906991,140,35.2,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904777,25,1,1,1,47,6eqit8ye8aomdsrrq0hk3v7gh,1,38.3,54.2,2023-01-03T20:02:06.305Z,2023-01-04T03:20:18Z,3964907159,213,1.2,3964907153,140,46.6,3965068511,178,,3964907151,56,Back,3964907155,141,86.3,3964907157,212,23.5,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904785,26,1,1,1,52,6eqit8ye8aomdsrrq0hk3v7gh,0,55.6,86.9,2023-01-03T20:02:11.322Z,2023-01-04T03:20:21Z,3965068521,178,,3964907203,213,5.5,3964907197,140,86.1,3964907195,56,Center,3964907193,155,,3964907199,141,43.3,3964907201,212,43.6,3964907205,1,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904793,13,12,1,1,55,1pse9ta7a45pi2w2grjim70ge,1,13.8,56.1,2023-01-03T20:02:14.273Z,2023-01-04T03:20:27Z,3964907255,56,Back,3964907263,213,5.2,3964907257,140,22.4,3964907259,141,33.4,3964907261,212,17.9,3964907277,15,,3965068537,178,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904791,27,1,1,1,57,6eqit8ye8aomdsrrq0hk3v7gh,1,75.2,64.1,2023-01-03T20:02:15.793Z,2023-01-04T03:20:32Z,3964907243,56,Center,3964907249,212,9.6,3964907251,213,5.6,3964907241,3,,3964907245,140,82.1,3964907247,141,54.9,3965068555,178,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904797,28,1,1,1,58,6eqit8ye8aomdsrrq0hk3v7gh,1,82.2,54.8,2023-01-03T20:02:16.373Z,2023-01-04T03:20:41Z,3964907281,140,79.8,3964907287,213,3.1,3964907285,212,2.5,3964907283,141,55.1,3965068589,178,,3964907279,56,Center,,,,,,,6gruusc463fdln5uz1uzhne8l,D. van de Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904799,29,1,1,1,59,6eqit8ye8aomdsrrq0hk3v7gh,0,82.1,52.8,2023-01-03T20:02:17.825Z,2023-01-04T03:20:51Z,3964907301,213,1.1,3964907299,212,11.8,3964907293,56,Center,3964907297,141,68.1,3965068613,178,,3964907295,140,87.5,3964907291,155,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904803,14,12,1,2,0,1pse9ta7a45pi2w2grjim70ge,1,12.9,32.4,2023-01-03T20:02:18.824Z,2023-01-04T03:20:55Z,3964907319,141,24.9,3964907337,15,,3965068625,388,,3964907323,213,4.8,3964907317,140,13.5,3964907321,212,5.1,3964907315,56,Back,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904807,30,50,1,2,2,6eqit8ye8aomdsrrq0hk3v7gh,1,86.8,76.4,2023-01-03T20:02:21.028Z,2023-01-04T03:21:00Z,3964907341,286,,3964907429,233,15,3964907339,56,Center,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904813,15,7,1,2,2,1pse9ta7a45pi2w2grjim70ge,0,13.2,23.6,2023-01-03T20:02:21.268Z,2023-01-04T03:21:02Z,3964907401,233,30,3965055731,385,,3964907363,285,,3965068657,178,,3964907361,56,Back,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904819,31,1,1,2,3,6eqit8ye8aomdsrrq0hk3v7gh,0,85.8,76.7,2023-01-03T20:02:22.157Z,2023-01-04T03:21:05Z,3964907437,141,74.3,3964907435,140,80.3,3965068669,178,,3964907433,56,Center,3964907439,212,6.0,3964907441,213,3.4,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904825,16,49,1,2,5,1pse9ta7a45pi2w2grjim70ge,1,21.6,23.1,2023-01-03T20:02:23.502Z,2023-01-04T03:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494931697,741,3,1,2,5,1pse9ta7a45pi2w2grjim70ge,0,21.7,22.2,2023-01-03T20:02:23.580Z,2023-01-04T03:21:14Z,3965055751,467,3ikhefktnj44ys7rqjzr5q09h,3965055745,56,Back,3965055747,285,,3965055749,465,,3965068691,178,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904829,17,4,1,2,5,1pse9ta7a45pi2w2grjim70ge,1,21.8,23.6,2023-01-03T20:02:23.843Z,2023-01-04T03:21:22Z,3964907475,265,,3964907477,285,,3964907471,56,Back,3964907469,13,,3964907493,233,32,3964907473,152,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904831,32,4,1,2,5,6eqit8ye8aomdsrrq0hk3v7gh,0,78.2,76.4,2023-01-03T20:02:23.844Z,2023-01-04T03:21:21Z,3964907485,152,,3964907497,233,17,3964907487,265,,3964907481,13,,3965068725,178,,3964907483,56,Center,3964907489,286,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904961,18,1,1,2,41,1pse9ta7a45pi2w2grjim70ge,0,24.6,19.2,2023-01-03T20:02:59.997Z,2023-01-04T03:21:25Z,3964908157,152,,3964929487,1,,3964908159,56,Center,3964908167,213,0.2,3964908155,155,,3964908163,141,31.2,3965068743,178,,3964908165,212,52.9,12l99v9rpet6ug6n121tg6ay1,M. Travers,3964908153,5,,3964908161,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
