id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,assist,qualifier/15/value,qualifier/16/value,qualifier/19/value
2503882797,396,3,1,0,8,avxknfz4f6ob0rv9dbnxdzde0,1,61.4,88.8,2023-02-04T15:00:45.608Z,2023-02-04T20:29:01Z,4012048481,56,Left,4013257767,178,,4012798559,465,,4012048483,286,,4012048783,233,433,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503882857,433,45,1,0,8,b496gs285it6bheuikox6z9mj,0,38.6,11.2,2023-02-04T15:00:45.608Z,2023-02-04T20:29:01Z,4012048747,56,Back,4012048809,233,396,4012048749,285,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503882897,397,42,1,0,8,avxknfz4f6ob0rv9dbnxdzde0,1,54.6,90.8,2023-02-04T15:00:45.658Z,2023-02-04T20:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777449,7,1,1,0,9,avxknfz4f6ob0rv9dbnxdzde0,1,63.4,95.6,2023-02-04T15:00:47.078Z,2023-02-04T20:29:16Z,4013258427,178,,4011494537,212,7.6,4011494533,140,70.6,4011494531,56,Left,4011494539,213,0.0,4011494535,141,95.7,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777511,8,1,1,0,10,avxknfz4f6ob0rv9dbnxdzde0,1,70.6,95.7,2023-02-04T15:00:47.624Z,2023-02-04T20:29:22Z,4013258619,178,,4011494785,140,74.7,4011494791,212,6.3,4011494783,56,Left,4011494795,213,5.5,4011494787,141,88.9,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777527,9,61,1,0,11,avxknfz4f6ob0rv9dbnxdzde0,0,75,88.6,2023-02-04T15:00:48.354Z,2023-02-04T20:29:28Z,4011494859,56,Left,4013258827,178,,,,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777603,6,1,1,0,13,b496gs285it6bheuikox6z9mj,0,22.5,13.7,2023-02-04T15:00:50.251Z,2023-02-04T20:29:36Z,4011495229,141,0.0,4011495233,213,6.1,4011495221,157,,4011495225,56,Right,4011495235,1,,4011495227,140,70.0,4013259119,178,,4011495231,212,51.0,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777521,5,49,1,0,13,b496gs285it6bheuikox6z9mj,1,22.5,13.7,2023-02-04T15:00:50.275Z,2023-02-04T20:29:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777615,7,5,1,0,16,b496gs285it6bheuikox6z9mj,0,64.5,-1.5,2023-02-04T15:00:53.952Z,2023-02-04T20:29:44Z,4011495259,56,Right,4011495415,233,10,4011495261,347,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777637,10,5,1,0,16,avxknfz4f6ob0rv9dbnxdzde0,1,35.5,101.5,2023-02-04T15:00:53.952Z,2023-02-04T20:29:44Z,4011495335,56,Back,4011495337,347,,4011495359,233,7,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778141,11,1,1,0,32,avxknfz4f6ob0rv9dbnxdzde0,1,44.3,100,2023-02-04T15:01:10.126Z,2023-02-04T20:29:50Z,4011497559,213,5.0,4011497551,56,Back,4011497555,141,94.2,4011497549,107,,4011497557,212,5.1,4011497553,140,45.6,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778163,12,1,1,0,33,avxknfz4f6ob0rv9dbnxdzde0,1,45.6,94.2,2023-02-04T15:01:10.951Z,2023-02-04T20:29:54Z,4013260029,178,,4011497685,213,2.6,4011497681,141,97.8,4011497677,56,Back,4011497683,212,4.5,4011497679,140,42.0,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778177,13,1,1,0,34,avxknfz4f6ob0rv9dbnxdzde0,0,42,97.8,2023-02-04T15:01:12.097Z,2023-02-04T20:30:03Z,4013260535,178,,4011497733,155,,4011497737,140,57.7,4011497741,212,16.8,4011497743,213,6.1,4011497735,56,Left,4011497739,141,93.3,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778297,8,1,1,0,36,b496gs285it6bheuikox6z9mj,0,45.5,8.7,2023-02-04T15:01:13.302Z,2023-02-04T20:30:11Z,4011498329,141,18.6,4011498317,3,,4013260957,178,,4011498333,213,0.3,4011498325,56,Right,4011498327,140,70.6,4011498331,212,27.2,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778271,14,44,1,0,38,avxknfz4f6ob0rv9dbnxdzde0,1,30.8,82.2,2023-02-04T15:01:15.859Z,2023-02-04T22:07:50Z,4011498219,285,,4011498217,56,Back,4011498459,233,9,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778303,9,44,1,0,38,b496gs285it6bheuikox6z9mj,0,69.2,17.8,2023-02-04T15:01:15.860Z,2023-02-04T20:30:17Z,4011498343,286,,4011498341,56,Right,4011498605,233,14,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778307,15,1,1,0,38,avxknfz4f6ob0rv9dbnxdzde0,0,32.1,82.9,2023-02-04T15:01:15.908Z,2023-02-04T22:07:50Z,4013261769,388,,4011498367,212,9.9,4011498363,140,41.2,4011498359,3,,4011498361,56,Back,4011498369,213,6.0,4011498365,141,79.3,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778375,10,1,1,0,40,b496gs285it6bheuikox6z9mj,1,59.8,19.6,2023-02-04T15:01:17.761Z,2023-02-04T20:30:30Z,4011498697,56,Right,4013261979,388,,4011498703,212,7.5,4011498701,141,15.2,4011498695,3,,4011498705,213,5.9,4011498699,140,66.4,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778505,11,1,1,0,41,b496gs285it6bheuikox6z9mj,1,66.4,15.2,2023-02-04T15:01:19.035Z,2023-02-04T20:30:52Z,4011499389,213,2.7,4012051287,155,,4011499381,56,Center,4011499385,141,22.0,4013262899,388,,4011499387,212,10.8,4011499383,140,57.1,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778513,12,4,1,0,43,b496gs285it6bheuikox6z9mj,1,53.3,21.6,2023-02-04T15:01:20.749Z,2023-02-04T20:31:08Z,4011499425,152,,4011499605,233,16,4011499421,295,,4011499427,286,,4011499423,56,Center,4011499419,13,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778533,16,4,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,0,46.7,78.4,2023-02-04T15:01:20.750Z,2023-02-04T20:31:08Z,4011499523,152,,4013263807,178,,4011499525,285,,4011499681,233,12,4011499521,56,Back,4011499517,295,,4011499513,13,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778771,13,1,1,0,54,b496gs285it6bheuikox6z9mj,1,40.4,27.8,2023-02-04T15:01:31.569Z,2023-02-04T20:31:20Z,4011500623,140,45.6,4011500627,212,9.3,4013264435,178,,4011500625,141,38.9,4011500621,56,Back,4011500617,152,,4011500613,5,,4011500629,213,0.9,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779059,14,1,1,0,55,b496gs285it6bheuikox6z9mj,1,45.6,38.9,2023-02-04T15:01:32.849Z,2023-02-04T20:31:24Z,4011502013,212,10.4,4011502009,140,36.8,4013264737,178,,4011502015,213,3.6,4011502011,141,31.8,4011502007,56,Back,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779173,15,1,1,1,6,b496gs285it6bheuikox6z9mj,1,34.1,47.7,2023-02-04T15:01:43.456Z,2023-02-04T20:31:38Z,4011502453,56,Back,4011502461,213,4.9,4011502457,141,25.9,4011502455,140,36.9,4013265625,178,,4011502459,212,15.1,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779235,16,1,1,1,11,b496gs285it6bheuikox6z9mj,1,36.1,32.3,2023-02-04T15:01:48.543Z,2023-02-04T20:31:43Z,4013265849,178,,4011502749,141,55.8,4011502751,212,16.3,4011502745,56,Back,4011502753,213,1.8,4011502747,140,33.0,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779377,17,1,1,1,13,b496gs285it6bheuikox6z9mj,1,33.5,56.5,2023-02-04T15:01:50.998Z,2023-02-04T20:31:46Z,4011503465,212,16.1,4011503459,56,Back,4011503467,213,0.4,4011503463,141,65.0,4013265997,178,,4011503461,140,47.8,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779511,18,1,1,1,17,b496gs285it6bheuikox6z9mj,1,46.1,54.7,2023-02-04T15:01:54.172Z,2023-02-04T20:31:50Z,4011504089,141,32.8,4011504093,213,5.5,4011504085,56,Center,4013266143,178,,4011504091,212,20.9,4011504087,140,60.0,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779727,19,1,1,1,19,b496gs285it6bheuikox6z9mj,1,61.4,31.7,2023-02-04T15:01:56.189Z,2023-02-04T20:31:54Z,4011505025,213,5.8,4011505017,140,78.9,4013266385,178,,4011505023,212,20.7,4011505019,141,17.6,4011505015,56,Right,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504025791,954,3,1,1,23,b496gs285it6bheuikox6z9mj,0,93,15.3,2023-02-04T15:02:00.770Z,2023-02-04T20:32:10Z,4012802619,465,,4012802615,56,Right,4012802621,467,bwai2k262meugz2fj7s2g58iy,4013267497,178,,4012802617,286,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779889,20,1,1,1,24,b496gs285it6bheuikox6z9mj,1,93.7,30.6,2023-02-04T15:02:01.773Z,2023-02-04T20:32:14Z,4011505751,56,Center,4011505759,213,1.8,4013267799,178,,4011505755,141,41.8,4011505753,140,92.2,4011505757,212,7.8,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779903,21,61,1,1,25,b496gs285it6bheuikox6z9mj,0,92.2,41.8,2023-02-04T15:02:02.752Z,2023-02-04T20:32:23Z,4013268513,178,,4011505817,56,Center,,,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780251,17,12,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,1,10.8,55.2,2023-02-04T15:02:04.438Z,2023-02-04T20:32:38Z,4011507569,212,28.4,4013269475,178,,4011507565,140,33.2,4011507571,213,0.6,4011507567,141,78.7,4011507563,56,Back,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780209,22,1,1,1,31,b496gs285it6bheuikox6z9mj,1,73,24,2023-02-04T15:02:08.219Z,2023-02-04T20:32:51Z,4011507333,213,5.7,4011507329,141,13.6,4011507325,56,Right,4013270211,178,,4011507331,212,13.6,4011507327,140,84.1,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504026063,955,3,1,1,35,b496gs285it6bheuikox6z9mj,0,89.6,15.3,2023-02-04T15:02:12.320Z,2023-02-04T20:33:20Z,4012804077,56,Right,4012804081,465,,4013271929,178,,4012804083,467,bwai2k262meugz2fj7s2g58iy,4012804079,286,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780231,23,1,1,1,35,b496gs285it6bheuikox6z9mj,0,94.3,14.2,2023-02-04T15:02:13.056Z,2023-02-04T20:33:25Z,4011507449,155,,4012804263,386,,4011507475,213,1.0,4011507445,2,,4011507771,236,,4011507459,140,95.3,4011507469,212,1.9,4011507453,56,Right,4jyrztlaueae7eg18kuvxa489,L. Bailey,4012804265,20,4011507465,141,16.6,4011507777,286,4011507773,233,18,4013272291,178,4012804261,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780283,18,12,1,1,35,avxknfz4f6ob0rv9dbnxdzde0,1,7.1,83.2,2023-02-04T15:02:13.123Z,2023-02-04T20:33:29Z,4011507725,56,Back,4011507721,185,,4011507901,233,23,4013272455,178,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780353,19,5,1,1,38,avxknfz4f6ob0rv9dbnxdzde0,0,21.2,100.6,2023-02-04T15:02:15.193Z,2023-02-04T20:33:34Z,4011508029,56,Back,4011511545,233,24,4011508033,347,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781073,24,5,1,1,38,b496gs285it6bheuikox6z9mj,1,78.8,-0.6,2023-02-04T15:02:15.193Z,2023-02-04T20:33:33Z,4011511445,56,Right,4011511515,233,19,4011511449,347,,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781133,25,1,1,1,43,b496gs285it6bheuikox6z9mj,1,76.5,0,2023-02-04T15:02:20.422Z,2023-02-04T20:33:57Z,4011511753,107,,4011511765,212,12.9,4011511755,56,Right,4011511763,141,12.5,4011511767,213,2.3,4011511759,140,68.6,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781145,26,1,1,1,44,b496gs285it6bheuikox6z9mj,1,61.9,16.9,2023-02-04T15:02:21.268Z,2023-02-04T22:54:44Z,4011511819,212,18.3,4011511815,140,45.5,4011511813,56,Back,4013285197,388,,4011511817,141,26.2,4011511821,213,2.8,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781199,27,1,1,1,56,b496gs285it6bheuikox6z9mj,1,45.5,26.2,2023-02-04T15:02:33.252Z,2023-02-04T20:38:42Z,4011512097,212,13.1,4011512095,141,7.0,4011512087,56,Back,4011512091,140,46.3,4013289367,178,,4011512099,213,4.8,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781449,28,1,1,1,58,b496gs285it6bheuikox6z9mj,1,46.3,7,2023-02-04T15:02:35.256Z,2023-02-04T20:38:46Z,4011513501,213,6.2,4011513489,56,Right,4011513497,141,3.7,4013289747,178,,4011513499,212,18.3,4011513495,140,63.6,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781459,29,1,1,2,6,b496gs285it6bheuikox6z9mj,0,87.7,9.3,2023-02-04T15:02:43.366Z,2023-02-04T20:38:55Z,4011513561,141,13.4,4011513959,286,,4013290263,178,,4011513945,233,20,4012805385,224,,4011513565,213,1.2,4011513939,236,,4011513557,56,Right,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,4011513563,212,4012805387,20,,4011513559,140,4011513549,2,,,,,,3.0,88.7,,,,,,,,,,,,,,,,,,,,,,,,,
2503781503,20,12,1,2,6,avxknfz4f6ob0rv9dbnxdzde0,1,5.3,88.7,2023-02-04T15:02:43.387Z,2023-02-04T20:38:58Z,4011513783,56,Back,4011513781,185,,4013290409,178,,4011514055,233,29,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
