id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2445273839,5,1,1,0,7,b9si1jn1lfxfund69e9ogcu2n,0,22.1,70.8,2022-08-13T14:00:19.300Z,2022-08-13T22:00:22Z,3701901645,56,Center,3701901643,157,,3701901647,140,66.0,3704400227,178,,3701901653,213,6.2,3701901651,212,46.2,3701901655,1,,3701901649,141,66.6,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445273941,7,1,1,0,14,hzqh7z0mdl3v7gwete66syxp,1,38,31.3,2022-08-13T14:00:25.456Z,2022-08-13T22:00:28Z,3701902009,141,15.3,3704400329,388,,3701902007,140,55.4,3701902011,212,21.3,3701902013,213,5.7,3701902003,3,,3701902005,56,Right,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445273951,8,1,1,0,15,hzqh7z0mdl3v7gwete66syxp,0,55,16.1,2022-08-13T14:00:27.342Z,2022-08-13T22:00:43Z,3701902043,56,Center,3701902041,168,,3701902045,140,64.4,3701902051,213,0.5,3704400577,388,,3701902047,141,23.6,3701902049,212,11.1,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445273981,6,1,1,0,17,b9si1jn1lfxfund69e9ogcu2n,0,39.9,75.5,2022-08-13T14:00:28.598Z,2022-08-13T22:00:48Z,3701902187,212,29.9,3701902179,157,,3701902185,141,83.6,3701902181,56,Left,3701902183,140,67.9,3701902189,213,0.2,3704400733,178,,3701902191,1,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274051,9,4,1,0,20,hzqh7z0mdl3v7gwete66syxp,1,32.3,16.8,2022-08-13T14:00:31.557Z,2022-08-13T22:00:54Z,3701902489,285,,3701902707,233,7,3701902487,152,,3701902481,13,,3701902485,56,Back,3701902483,294,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445273995,7,4,1,0,20,b9si1jn1lfxfund69e9ogcu2n,0,67.7,83.2,2022-08-13T14:00:31.558Z,2022-08-13T22:00:54Z,3701902687,13,,3701902767,233,9,3704400915,388,,3701902689,294,,3701902253,56,Left,3701902255,286,,3701902691,152,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274249,10,1,1,0,31,hzqh7z0mdl3v7gwete66syxp,1,32.9,18.6,2022-08-13T14:00:42.940Z,2022-08-13T22:00:57Z,3701903335,5,,3701903343,56,Back,3701903347,140,34.2,3701939753,189,,3704400997,178,,3701903351,141,58.5,3701903355,213,1.5,3701903353,212,27.2,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,3701903339,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274279,11,1,1,0,32,hzqh7z0mdl3v7gwete66syxp,1,34.2,58.5,2022-08-13T14:00:44.175Z,2022-08-13T22:01:02Z,3701903501,213,1.2,3701903497,141,93.3,3704401165,178,,3701903495,140,44.2,3701939921,189,,3701903493,56,Back,3701903499,212,25.9,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274423,12,1,1,0,36,hzqh7z0mdl3v7gwete66syxp,1,43.4,92.9,2022-08-13T14:00:47.455Z,2022-08-13T22:01:10Z,3701904167,141,75.0,3701904165,140,34.1,3701904163,56,Back,3701904171,213,4.0,3701904169,212,15.6,3704401409,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274485,13,1,1,0,43,hzqh7z0mdl3v7gwete66syxp,1,39.7,71.2,2022-08-13T14:00:54.630Z,2022-08-13T22:01:15Z,3701904389,140,52.3,3701904395,213,0.9,3701904391,141,95.0,3701904393,212,20.9,3701904387,56,Left,3704401567,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274551,14,1,1,0,46,hzqh7z0mdl3v7gwete66syxp,1,53.7,96.2,2022-08-13T14:00:57.666Z,2022-08-13T22:01:20Z,3701904629,213,0.1,3701904627,212,10.5,3704401713,178,,3701904625,141,98.0,3701904621,56,Left,3701904623,140,63.6,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274649,15,1,1,0,47,hzqh7z0mdl3v7gwete66syxp,1,63.6,98,2022-08-13T14:00:58.607Z,2022-08-13T22:01:27Z,3704401957,178,,3701905019,213,3.2,3701905009,56,Left,3701905011,140,60.2,3701905013,141,97.7,3701905017,212,3.6,,,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274661,16,1,1,0,47,hzqh7z0mdl3v7gwete66syxp,0,60.2,97.7,2022-08-13T14:00:59.145Z,2022-08-13T22:01:37Z,3701905093,213,5.6,3701905157,236,,3704402281,178,,3701905087,140,60.6,3701905163,286,,3701905089,141,97.2,3701905091,212,0.5,3701905159,233,8,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,3701905085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274567,8,74,1,0,48,b9si1jn1lfxfund69e9ogcu2n,1,42,6.2,2022-08-13T14:00:59.394Z,2022-08-13T22:01:44Z,3701905205,233,16,3701904689,285,,3701904687,56,Back,3704402485,178,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274705,17,61,1,0,48,hzqh7z0mdl3v7gwete66syxp,1,60.5,97.2,2022-08-13T14:00:59.762Z,2022-08-13T22:01:53Z,3701905255,56,Left,3704402783,178,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274691,9,49,1,0,48,b9si1jn1lfxfund69e9ogcu2n,1,48.3,3.5,2022-08-13T14:01:00.262Z,2022-08-13T22:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274713,10,1,1,0,51,b9si1jn1lfxfund69e9ogcu2n,1,48.3,3.5,2022-08-13T14:01:03.008Z,2022-08-13T22:02:12Z,3701905289,141,21.4,3701905291,212,14.6,3701905293,213,2.2,3704403251,178,,3701905287,140,40.7,3701905285,56,Back,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274767,11,1,1,0,52,b9si1jn1lfxfund69e9ogcu2n,1,40.7,21.4,2022-08-13T14:01:03.843Z,2022-08-13T22:02:18Z,3701905551,213,4.2,3701905549,212,11.6,3701905545,140,35.5,3701905541,56,Back,3704403445,178,,3701905547,141,6.4,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274829,12,1,1,0,53,b9si1jn1lfxfund69e9ogcu2n,1,35.5,6.4,2022-08-13T14:01:05.098Z,2022-08-13T22:02:24Z,3701905829,212,18.0,3701905831,213,1.9,3701905827,141,31.6,3701905823,140,30.4,3704403569,178,,3701905821,56,Back,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274885,13,1,1,0,56,b9si1jn1lfxfund69e9ogcu2n,1,30.4,31.6,2022-08-13T14:01:07.727Z,2022-08-13T22:02:32Z,3701906057,140,28.8,3704403745,178,,3701906055,56,Back,3701906059,141,63.8,3701906061,212,22.0,3701906063,213,1.6,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275005,14,1,1,1,0,b9si1jn1lfxfund69e9ogcu2n,1,28.2,63.5,2022-08-13T14:01:12.154Z,2022-08-13T22:02:36Z,3701906667,212,18.4,3701906661,56,Back,3701906665,141,36.7,3701906663,140,25.9,3701906669,213,4.6,3704403845,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445759875,765,43,1,1,4,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-13T14:01:15.567Z,2022-08-13T23:29:27Z,3704508819,399,432830,3704599175,144,83,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275095,15,1,1,1,4,b9si1jn1lfxfund69e9ogcu2n,1,25.1,39.2,2022-08-13T14:01:16.087Z,2022-08-13T22:02:40Z,3701907099,56,Back,3704403953,178,,3701907107,213,2.9,3701907105,212,22.4,3701907101,140,4.6,3701907103,141,48.1,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275217,16,1,1,1,7,b9si1jn1lfxfund69e9ogcu2n,1,4.6,48.1,2022-08-13T14:01:19.076Z,2022-08-13T22:02:44Z,3701907719,213,1.2,3704404069,178,,3701907707,56,Back,3701907717,212,24.9,3701907715,141,81.8,3701907711,140,13.9,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275289,17,1,1,1,11,b9si1jn1lfxfund69e9ogcu2n,1,20.3,90.6,2022-08-13T14:01:22.549Z,2022-08-13T22:02:49Z,3701908117,212,45.8,3701908113,141,95.4,3701908105,56,Left,3701908101,155,,3701908109,140,63.8,3704404277,178,,3701908125,1,,3701908121,213,0.1,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275305,18,1,1,1,13,b9si1jn1lfxfund69e9ogcu2n,0,63.8,95.4,2022-08-13T14:01:25.284Z,2022-08-13T22:02:54Z,3704404431,388,,3701908193,141,88.4,3701908191,140,62.3,3701908203,213,4.4,3701908187,56,Left,3701908199,212,5.0,3701908183,3,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275327,18,49,1,1,15,hzqh7z0mdl3v7gwete66syxp,1,37.2,9.5,2022-08-13T14:01:26.777Z,2022-08-13T22:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275367,19,1,1,1,16,hzqh7z0mdl3v7gwete66syxp,0,37.4,9.8,2022-08-13T14:01:27.706Z,2022-08-13T22:03:06Z,3701908497,140,42.1,3701908503,212,5.1,3701908507,213,6.1,3701908495,56,Back,3701908493,155,,3701908499,141,8.2,3704404687,178,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275399,19,1,1,1,17,b9si1jn1lfxfund69e9ogcu2n,1,56.4,90,2022-08-13T14:01:29.112Z,2022-08-13T22:03:14Z,3704404891,388,,3701908601,213,0.1,3701908599,212,15.0,3701908597,141,91.2,3701908593,56,Left,3701908591,155,,3701908595,140,70.7,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275423,20,1,1,1,18,b9si1jn1lfxfund69e9ogcu2n,1,70.7,91.2,2022-08-13T14:01:30.131Z,2022-08-13T22:03:23Z,3704405083,178,,3701908699,140,62.9,3701908703,141,93.3,3701908711,213,3.0,3701908695,3,,3701908697,56,Left,3701908707,212,8.3,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275505,21,1,1,1,19,b9si1jn1lfxfund69e9ogcu2n,1,62.9,93.3,2022-08-13T14:01:30.840Z,2022-08-13T22:03:33Z,3701909129,213,6.1,3704405395,178,,3701909121,56,Left,3701909125,141,91.2,3701909123,140,72.5,3701909127,212,10.2,3701909119,3,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275585,22,1,1,1,20,b9si1jn1lfxfund69e9ogcu2n,1,72.5,91.2,2022-08-13T14:01:31.551Z,2022-08-13T22:03:36Z,3704405485,388,,3701909529,213,3.2,3701909519,3,,3701909527,212,5.7,3701909523,140,67.1,3701909525,141,90.5,3701909521,56,Left,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445760307,982,43,1,1,20,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-08-13T14:01:32.387Z,2022-08-13T23:32:57Z,3704606349,144,67,3704511189,233,767,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445760297,767,43,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-13T14:01:32.388Z,2022-08-13T23:32:57Z,3704606345,144,67,3704511221,233,982,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275589,23,61,1,1,21,b9si1jn1lfxfund69e9ogcu2n,0,67.1,90.5,2022-08-13T14:01:32.414Z,2022-08-13T23:32:57Z,3704606347,21,,3704406049,178,,3701909537,56,Left,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275603,21,61,1,1,21,hzqh7z0mdl3v7gwete66syxp,1,32.5,6.1,2022-08-13T14:01:32.780Z,2022-08-13T22:04:03Z,3704406209,178,,3701909575,56,Back,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275625,22,49,1,1,21,hzqh7z0mdl3v7gwete66syxp,1,36.4,7.6,2022-08-13T14:01:33.193Z,2022-08-13T22:04:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275633,23,1,1,1,22,hzqh7z0mdl3v7gwete66syxp,1,36.4,7.6,2022-08-13T14:01:34.071Z,2022-08-13T22:04:22Z,3701909735,213,2.0,3701909731,141,19.5,3701909727,56,Back,3701909733,212,8.8,3701909729,140,33.0,3704406585,178,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275571,20,43,1,1,22,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-13T14:01:34.316Z,2022-08-13T14:03:17Z,3701926069,144,61,3701909445,56,Back,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275669,24,1,1,1,24,hzqh7z0mdl3v7gwete66syxp,1,33.3,25.8,2022-08-13T14:01:35.468Z,2022-08-13T22:04:56Z,3701909881,213,1.8,3701909863,56,Back,3704407483,178,,3701909871,141,56.9,3701909875,212,21.5,3701909867,140,29.6,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275837,25,1,1,1,27,hzqh7z0mdl3v7gwete66syxp,1,29.4,59.6,2022-08-13T14:01:38.472Z,2022-08-13T22:05:02Z,3704407729,178,,3701910635,141,89.3,3701910631,140,41.4,3701910627,56,Back,3701910641,212,23.8,3701910645,213,1.0,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275907,26,1,1,1,33,hzqh7z0mdl3v7gwete66syxp,1,54.2,95.1,2022-08-13T14:01:44.616Z,2022-08-13T22:05:16Z,3701910969,140,48.1,3701910975,213,3.9,3701910971,141,85.9,3701910973,212,9.0,3704408081,178,,3701910967,56,Back,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275997,27,1,1,1,35,hzqh7z0mdl3v7gwete66syxp,1,46.6,87.1,2022-08-13T14:01:46.950Z,2022-08-13T22:05:25Z,3701911443,56,Back,3701911445,140,41.9,3701911451,213,2.3,3704408409,178,,3701911447,141,95.0,3701911449,212,7.3,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276097,28,1,1,1,38,hzqh7z0mdl3v7gwete66syxp,1,38.2,92.4,2022-08-13T14:01:49.966Z,2022-08-13T22:05:31Z,3701911829,141,90.8,3701911831,212,7.2,3701911827,140,31.4,3701911833,213,3.3,3704408575,178,,3701911825,56,Back,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276193,29,1,1,1,41,hzqh7z0mdl3v7gwete66syxp,1,30.9,90,2022-08-13T14:01:52.963Z,2022-08-13T22:05:36Z,3701912237,212,15.7,3701912231,56,Back,3701912235,141,68.5,3701912233,140,36.4,3701912239,213,5.1,3704408737,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276257,30,1,1,1,44,hzqh7z0mdl3v7gwete66syxp,1,35.4,70.3,2022-08-13T14:01:55.593Z,2022-08-13T22:05:41Z,3704408833,178,,3701912495,140,34.9,3701912491,56,Back,3701912503,212,9.0,3701912505,213,1.6,3701912499,141,83.5,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276349,31,1,1,1,44,hzqh7z0mdl3v7gwete66syxp,1,35.1,83.2,2022-08-13T14:01:56.144Z,2022-08-13T22:05:47Z,3701912873,141,71.5,3701912875,212,11.8,3704409031,178,,3701912867,56,Back,3701912879,213,3.9,3701912869,140,26.8,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
