id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475407195,4,49,1,0,14,ehd2iemqmschhj2ec0vayztzz,1,31.4,14.9,2022-10-22T14:01:30.904Z,2022-10-22T22:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407337,5,1,1,0,16,ehd2iemqmschhj2ec0vayztzz,0,36.8,5.5,2022-10-22T14:01:33.121Z,2022-10-22T22:25:48Z,3862091881,141,22.8,3862091877,56,Center,3862091879,140,89.9,3862091889,1,,3862091883,212,57.0,3862091885,213,0.2,3864792413,178,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407321,8,52,1,0,20,1c8m2ko0wxq1asfkuykurdr0y,1,12.1,75.6,2022-10-22T14:01:36.764Z,2022-10-22T22:25:48Z,3863758921,376,,3864792421,178,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407467,9,1,1,0,22,1c8m2ko0wxq1asfkuykurdr0y,1,11.6,68.2,2022-10-22T14:01:38.714Z,2022-10-22T22:25:48Z,3862092513,140,21.4,3862092519,213,5.3,3862092517,212,17.8,3864792425,178,,3862092511,56,Back,3862092515,141,46.9,3862092509,123,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407527,10,1,1,0,25,1c8m2ko0wxq1asfkuykurdr0y,1,22,46.4,2022-10-22T14:01:41.432Z,2022-10-22T22:25:49Z,3862092815,212,12.6,3862092809,56,Back,3862092813,141,58.1,3864792437,178,,3862092811,140,31.3,3862092817,213,0.7,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407573,11,1,1,0,27,1c8m2ko0wxq1asfkuykurdr0y,1,31.5,49.7,2022-10-22T14:01:43.518Z,2022-10-22T22:25:49Z,3862093033,141,14.3,3862093029,56,Back,3862093035,212,24.6,3862093031,140,26.6,3864792463,178,,3862093037,213,4.5,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407751,12,1,1,0,29,1c8m2ko0wxq1asfkuykurdr0y,1,26.6,14.1,2022-10-22T14:01:45.307Z,2022-10-22T22:25:49Z,3862093849,213,1.9,3862093843,141,33.9,3862093839,140,22.8,3862093847,212,14.0,3862093835,56,Back,3864792471,178,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407863,13,1,1,0,33,1c8m2ko0wxq1asfkuykurdr0y,1,30.3,43.6,2022-10-22T14:01:49.828Z,2022-10-22T22:25:50Z,3862094399,141,68.4,3864792489,178,,3862094401,212,17.0,3862094395,56,Back,3862094403,213,1.7,3862094397,140,28.0,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407961,14,1,1,0,36,1c8m2ko0wxq1asfkuykurdr0y,1,27.8,73.3,2022-10-22T14:01:52.410Z,2022-10-22T22:25:50Z,3862094935,56,Back,3862094937,140,28.1,3864792513,178,,3862094943,213,4.7,3862094941,212,29.9,3862094939,141,29.4,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408115,15,1,1,0,39,1c8m2ko0wxq1asfkuykurdr0y,1,25.2,30.7,2022-10-22T14:01:55.326Z,2022-10-22T22:25:50Z,3862095673,213,5.1,3864792541,178,,3862095665,56,Back,3862095671,212,17.4,3862095669,141,7.1,3862095667,140,31.5,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408135,16,1,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,0,32.7,2.8,2022-10-22T14:01:58.675Z,2022-10-22T22:25:51Z,3864749219,233,6,3862095761,212,0.3,3863760591,155,,3862095755,56,Back,3862096265,286,,3862096259,236,,3862095765,213,0.0,3864792565,178,,1rz6bw398na1i3t29rop7ikt1,J. Ward,3862095757,140,33.0,3862095759,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408203,6,74,1,0,42,ehd2iemqmschhj2ec0vayztzz,1,60.6,93.3,2022-10-22T14:01:58.811Z,2022-10-22T22:25:51Z,3864792585,178,,3862096145,56,Left,3864749227,233,16,3862096147,285,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408281,7,5,1,0,43,ehd2iemqmschhj2ec0vayztzz,0,59.7,101.8,2022-10-22T14:01:59.399Z,2022-10-22T22:25:52Z,3862097937,233,17,3862096499,347,,3862096497,56,Left,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408557,17,5,1,0,43,1c8m2ko0wxq1asfkuykurdr0y,1,40.3,-1.8,2022-10-22T14:01:59.399Z,2022-10-22T22:25:51Z,3862097863,56,Back,3862097865,347,,3862097925,233,7,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408587,18,1,1,0,53,1c8m2ko0wxq1asfkuykurdr0y,1,44,0,2022-10-22T14:02:09.942Z,2022-10-22T22:45:57Z,3862097997,140,44.3,3862099321,189,,3862097993,107,,3862097999,141,11.2,3862097995,56,Back,3862098003,213,1.5,3862098001,212,9.0,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408617,19,1,1,0,54,1c8m2ko0wxq1asfkuykurdr0y,1,44.3,11.4,2022-10-22T14:02:10.251Z,2022-10-22T22:45:54Z,3862098121,140,42.9,3864821959,178,,3862098127,212,5.1,3862098133,213,4.4,3862098125,141,4.2,3862098119,56,Back,3862100057,189,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408651,20,1,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,1,39.4,3.7,2022-10-22T14:02:12.051Z,2022-10-22T22:25:52Z,3862098317,140,21.8,3862098319,141,3.8,3862098315,56,Back,3862098323,213,3.1,3864792631,178,,3862098321,212,18.5,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408731,21,1,1,0,57,1c8m2ko0wxq1asfkuykurdr0y,1,21.8,3.8,2022-10-22T14:02:13.910Z,2022-10-22T22:25:53Z,3862098765,56,Back,3862098771,212,25.5,3862098773,213,2.4,3862098767,140,4.6,3862098769,141,30.3,3864792639,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408835,22,1,1,1,1,1c8m2ko0wxq1asfkuykurdr0y,1,8.5,36.9,2022-10-22T14:02:17.299Z,2022-10-22T22:25:53Z,3862099281,212,22.9,3862099277,141,67.2,3862099273,140,18.1,3862099283,213,1.1,3864792653,178,,3862099269,56,Back,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408893,23,1,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,1,20.2,70.6,2022-10-22T14:02:20.557Z,2022-10-22T22:25:53Z,3862099657,140,31.2,3862099659,141,57.9,3864792661,178,,3862099661,212,14.4,3862099655,56,Back,3862099663,213,5.6,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408961,24,1,1,1,5,1c8m2ko0wxq1asfkuykurdr0y,1,31.5,57.3,2022-10-22T14:02:21.902Z,2022-10-22T22:25:54Z,3862100023,141,71.2,3862100021,140,22.4,3864792675,178,,3862100027,213,2.4,3862100017,56,Back,3862100025,212,13.4,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409053,25,1,1,1,8,1c8m2ko0wxq1asfkuykurdr0y,1,23.9,74.7,2022-10-22T14:02:24.765Z,2022-10-22T22:25:54Z,3864792679,178,,3862100433,212,15.3,3862100429,140,30.0,3862100427,56,Back,3862100431,141,95.1,3862100435,213,1.1,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409153,26,1,1,1,10,1c8m2ko0wxq1asfkuykurdr0y,1,29.9,94.5,2022-10-22T14:02:26.748Z,2022-10-22T22:25:54Z,3862100897,141,88.9,3862100901,213,6.1,3862100893,56,Back,3862100899,212,17.9,3862100895,140,46.6,3864792687,178,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409175,27,1,1,1,11,1c8m2ko0wxq1asfkuykurdr0y,1,46.6,88.9,2022-10-22T14:02:27.648Z,2022-10-22T22:25:55Z,3862101053,213,4.1,3862101047,140,42.1,3862101049,141,78.2,3862101051,212,8.7,3862101045,56,Back,3862101101,156,,3864792691,178,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409261,28,50,1,1,14,1c8m2ko0wxq1asfkuykurdr0y,1,58.6,65.3,2022-10-22T14:02:30.784Z,2022-10-22T22:25:55Z,3862101429,286,,3862101427,56,Center,3862101879,233,8,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409277,8,7,1,1,14,ehd2iemqmschhj2ec0vayztzz,1,41.4,34.7,2022-10-22T14:02:30.854Z,2022-10-22T22:25:55Z,3862101483,285,,3862101481,56,Back,3863764547,383,,3864792699,178,,3862101531,233,28,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409281,9,49,1,1,15,ehd2iemqmschhj2ec0vayztzz,1,34.5,33.7,2022-10-22T14:02:32.116Z,2022-10-22T22:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409379,10,1,1,1,16,ehd2iemqmschhj2ec0vayztzz,1,34.5,33.7,2022-10-22T14:02:32.250Z,2022-10-22T22:25:56Z,3862101975,141,46.5,3864792709,178,,3862101971,56,Back,3862101977,212,11.9,3862101979,213,2.3,3862101973,140,26.8,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409485,11,1,1,1,16,ehd2iemqmschhj2ec0vayztzz,1,26.8,46.5,2022-10-22T14:02:33.098Z,2022-10-22T22:25:56Z,3862102435,213,0.9,3862102425,155,,3864792715,178,,3862102433,212,23.9,3862102429,140,40.8,3862102427,56,Back,3862102431,141,74.2,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475952231,1448,83,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,1,60.5,30.3,2022-10-22T14:02:38.042Z,2022-10-23T00:48:17Z,3865022905,399,172632,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409543,12,1,1,1,21,ehd2iemqmschhj2ec0vayztzz,0,41,72,2022-10-22T14:02:38.075Z,2022-10-22T22:25:57Z,3862102735,141,83.5,3862102741,212,7.9,3862102747,213,1.7,3864792737,178,,3862102727,56,Back,3862102731,140,39.9,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409493,29,49,1,1,23,1c8m2ko0wxq1asfkuykurdr0y,1,67.2,26.7,2022-10-22T14:02:39.723Z,2022-10-22T22:25:57Z,,,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409629,30,4,1,1,24,1c8m2ko0wxq1asfkuykurdr0y,1,62.6,17.1,2022-10-22T14:02:41.137Z,2022-10-22T22:25:58Z,3862103243,13,,3862103249,265,,3862103247,152,,3862103253,286,,3862103553,233,13,3862103245,56,Right,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409679,13,4,1,1,24,ehd2iemqmschhj2ec0vayztzz,0,37.4,82.9,2022-10-22T14:02:41.138Z,2022-10-22T22:25:57Z,3862103619,233,30,3862103463,285,,3862103455,56,Back,3862103461,265,,3862103459,152,,3864792747,178,,3862103451,13,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410393,31,1,1,1,38,1c8m2ko0wxq1asfkuykurdr0y,1,60.7,21.5,2022-10-22T14:02:55.122Z,2022-10-22T22:45:55Z,3862107135,5,,3862107145,212,17.4,3862110271,189,,3864821965,178,,3862107137,152,,3862107143,141,25.8,3862107141,140,44.4,3862107139,56,Back,1rz6bw398na1i3t29rop7ikt1,J. Ward,3862107147,213,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475900899,842,1,1,1,42,1c8m2ko0wxq1asfkuykurdr0y,1,45,26.5,2022-10-22T14:02:58.649Z,2022-10-22T22:45:55Z,3864726977,56,Back,3864726981,141,67.7,3864726983,212,28.4,3864726979,140,40.4,3864726975,189,,3864821981,178,,3864726985,213,1.7,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410449,32,1,1,1,45,1c8m2ko0wxq1asfkuykurdr0y,1,40.9,69.5,2022-10-22T14:03:01.299Z,2022-10-22T22:25:58Z,3862107411,140,48.3,3862107417,212,18.6,3864792759,178,,3862107413,141,94.4,3862107409,56,Back,3862107421,213,1.1,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410583,33,1,1,1,46,1c8m2ko0wxq1asfkuykurdr0y,1,48.9,94.4,2022-10-22T14:03:03.150Z,2022-10-22T22:26:01Z,3862108011,141,97.7,3864792819,178,,3862108013,212,8.5,3862108015,213,0.3,3862108009,140,56.7,3862108007,56,Left,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410671,34,1,1,1,51,1c8m2ko0wxq1asfkuykurdr0y,1,74,87.4,2022-10-22T14:03:07.620Z,2022-10-22T22:26:06Z,3864792895,178,,3862108485,56,Left,3862108493,141,88.7,3862108499,213,0.1,3862108489,140,81.3,3862108497,212,7.7,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410771,35,1,1,1,54,1c8m2ko0wxq1asfkuykurdr0y,1,79.5,88.1,2022-10-22T14:03:10.636Z,2022-10-22T22:26:10Z,3862109061,213,4.2,3862109055,141,77.3,3862109051,140,76.0,3862109057,212,8.2,3862109049,56,Center,3864792957,178,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410781,36,3,1,1,55,1c8m2ko0wxq1asfkuykurdr0y,0,75.9,80.7,2022-10-22T14:03:11.915Z,2022-10-22T22:26:13Z,3862109103,56,Left,3863780613,464,,3864792985,178,,3862109107,286,,3862131115,233,14,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410837,14,7,1,1,55,ehd2iemqmschhj2ec0vayztzz,1,24.1,19.3,2022-10-22T14:03:12.066Z,2022-10-22T22:26:16Z,3862109555,233,36,3863780847,385,,3862109409,56,Back,3864793067,178,,3862109411,285,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410851,15,49,1,1,58,ehd2iemqmschhj2ec0vayztzz,1,30.2,12.1,2022-10-22T14:03:14.306Z,2022-10-22T22:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
