id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,keyPass,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2454897863,3,12,1,0,16,1c8m2ko0wxq1asfkuykurdr0y,1,16.1,81.3,2022-09-03T14:00:29.583Z,2022-09-04T01:05:33Z,3756356373,178,,3753371659,185,,3753371921,233,7,3753109607,56,Back,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898089,8,1,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,57.1,31.4,2022-09-03T14:00:33.404Z,2022-09-04T01:05:39Z,3753110601,212,15.5,3753110595,56,Center,3756356695,178,,3753110599,141,52.2,3753110597,140,51.1,3753110603,213,2.0,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898143,9,1,1,0,23,7vn2i2kd35zuetw6b38gw9jsz,1,51.1,55.7,2022-09-03T14:00:36.555Z,2022-09-04T01:05:42Z,3753110869,212,13.0,3753110863,56,Center,3753110871,213,1.2,3756356813,178,,3753110865,140,55.0,3753110867,141,73.8,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929681,134,1,1,0,25,7vn2i2kd35zuetw6b38gw9jsz,1,56.1,76.3,2022-09-03T14:00:38.031Z,2022-09-04T01:05:45Z,3753275061,212,17.4,3753275059,141,57.9,3753275057,140,44.6,3756356987,178,,3753275063,213,3.9,3753275055,56,Back,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898391,10,1,1,0,27,7vn2i2kd35zuetw6b38gw9jsz,1,45.6,59.4,2022-09-03T14:00:40.564Z,2022-09-04T01:05:47Z,3753111963,212,22.3,3753111957,56,Back,3753111959,140,38.9,3753111961,141,28.3,3756357067,178,,3753111965,213,4.4,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931771,137,1,1,0,30,7vn2i2kd35zuetw6b38gw9jsz,1,45.9,32.8,2022-09-03T14:00:43.808Z,2022-09-04T01:05:50Z,3753290015,155,,3753290021,56,Left,3756357179,178,,3753290029,141,94.6,3753290041,1,,3753290017,196,,3753290037,213,0.8,3753290033,212,59.0,dxxc4dioaioidmvamkzqr4b85,F. Schär,3753290027,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898485,11,1,1,0,35,7vn2i2kd35zuetw6b38gw9jsz,1,96.3,90.3,2022-09-03T14:00:48.286Z,2022-09-04T01:05:56Z,3754971593,224,,3753112477,212,51.8,3756357419,178,,3753112481,1,,3753112479,213,4.5,3753112473,140,87.6,3754330929,345,,3753112475,141,15.3,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,3753112471,56,Right,3753112469,155,,3753112467,2,3754971595,72,,,,,,,,,,,,,,,,,,,,,,,,,
2454898529,12,1,1,0,41,7vn2i2kd35zuetw6b38gw9jsz,1,86.9,17.8,2022-09-03T14:00:54.206Z,2022-09-04T01:06:02Z,3753112667,213,6.0,3753112655,56,Right,3753112663,212,5.9,3756357641,178,,3753112659,141,15.3,3753112657,140,92.3,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898649,13,1,1,0,42,7vn2i2kd35zuetw6b38gw9jsz,1,94,16.5,2022-09-03T14:00:55.294Z,2022-09-04T01:06:03Z,3754971599,224,,3753113241,155,,3754971601,20,,3753113247,141,62.9,3753113239,2,,3756357721,178,,3753113245,140,91.0,3753113249,212,31.7,65z99j774kjnbf7vm0u2q0jit,K. Trippier,3753113243,56,Center,3753113251,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898671,14,61,1,0,43,7vn2i2kd35zuetw6b38gw9jsz,0,90.2,63.9,2022-09-03T14:00:56.612Z,2022-09-04T01:06:08Z,3756357945,178,,3753113337,56,Center,,,,,,,,,,,,,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898629,4,61,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,11.8,42.7,2022-09-03T14:00:58.156Z,2022-09-04T01:06:23Z,3753113157,56,Back,3756358807,178,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898657,5,49,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,9.4,42.2,2022-09-03T14:00:58.997Z,2022-09-04T01:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898803,6,1,1,0,46,1c8m2ko0wxq1asfkuykurdr0y,0,9.4,42.2,2022-09-03T14:00:59.166Z,2022-09-04T01:06:30Z,3753113873,56,Back,3753113885,213,5.6,3753113881,141,0.0,3753113877,140,46.0,3756359197,178,,3753113871,157,,3753113889,1,,3753113883,212,48.7,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898817,7,5,1,0,52,1c8m2ko0wxq1asfkuykurdr0y,0,44,-1.8,2022-09-03T14:01:05.438Z,2022-09-04T01:06:32Z,3753114271,233,15,3753113921,56,Back,3753113923,347,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898907,15,5,1,0,52,7vn2i2kd35zuetw6b38gw9jsz,1,56,101.8,2022-09-03T14:01:05.438Z,2022-09-04T01:06:32Z,3753114235,233,7,3753114223,56,Left,3753114225,347,,,,,,,,,,,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899105,16,1,1,0,53,7vn2i2kd35zuetw6b38gw9jsz,1,56.7,100,2022-09-03T14:01:06.981Z,2022-09-04T01:06:42Z,3753115161,140,34.6,3753115159,56,Back,3753115165,212,33.1,3753115157,107,,3753115167,213,3.9,3753115169,1,,3753115163,141,67.2,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899437,17,1,1,1,7,7vn2i2kd35zuetw6b38gw9jsz,1,42,40.4,2022-09-03T14:01:20.417Z,2022-09-04T01:06:50Z,3753116755,212,18.3,3753116747,56,Back,3753116751,140,35.8,3753116753,141,65.5,3756360343,178,,3753116757,213,1.9,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454937185,160,1,1,1,8,7vn2i2kd35zuetw6b38gw9jsz,1,34.6,58.8,2022-09-03T14:01:21.979Z,2022-09-04T01:06:57Z,3753315085,141,38.6,3753315081,56,Back,3753315089,213,5.0,3753315083,140,39.0,3756360851,178,,3753315087,212,14.5,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899581,18,1,1,1,10,7vn2i2kd35zuetw6b38gw9jsz,1,39.5,39.2,2022-09-03T14:01:23.817Z,2022-09-04T01:07:01Z,3753117375,213,0.8,3753117369,140,75.2,3753117371,141,96.2,3753117367,56,Left,3753117377,1,,3756361029,178,,3753117365,155,,3753117373,212,53.9,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899703,19,1,1,1,16,7vn2i2kd35zuetw6b38gw9jsz,1,81.8,90.9,2022-09-03T14:01:29.703Z,2022-09-04T01:07:05Z,3756361263,178,,3753117869,56,Center,3753117871,140,98.0,3753117875,212,20.2,3753117873,141,75.0,3753117877,213,5.7,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899759,20,1,1,1,19,7vn2i2kd35zuetw6b38gw9jsz,0,99.2,76.3,2022-09-03T14:01:32.039Z,2022-09-04T01:07:08Z,3753118115,212,11.7,3753118105,56,Center,3753118111,141,59.4,3753118117,213,4.5,3753118107,140,96.9,3753323181,195,,3756361361,178,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899837,8,12,1,1,19,1c8m2ko0wxq1asfkuykurdr0y,1,4,40.1,2022-09-03T14:01:32.913Z,2022-09-04T01:07:17Z,3753118469,56,Back,3753118471,140,11.1,3753118477,213,5.4,3753118475,212,11.3,3753118473,141,27.7,3756361805,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899847,9,49,1,1,20,1c8m2ko0wxq1asfkuykurdr0y,1,11.1,27.7,2022-09-03T14:01:33.662Z,2022-09-04T01:07:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899911,10,1,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,0,11.1,27.7,2022-09-03T14:01:34.735Z,2022-09-04T01:07:25Z,3753118793,56,Center,3753118799,140,51.8,3756362135,178,,3753118789,157,,3753118811,1,,3753118809,213,0.3,3753118803,141,44.2,3753118807,212,44.2,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900009,21,49,1,1,24,7vn2i2kd35zuetw6b38gw9jsz,1,48.4,56.5,2022-09-03T14:01:37.838Z,2022-09-04T01:07:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900321,22,1,1,1,30,7vn2i2kd35zuetw6b38gw9jsz,1,51.8,52.2,2022-09-03T14:01:43.663Z,2022-09-04T01:07:35Z,3753120607,212,38.9,3753120599,56,Right,3753120597,155,,3753120603,141,4.0,3753120613,1,,3753120609,213,5.3,3756362611,178,,3753120601,140,71.7,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900421,23,1,1,1,35,7vn2i2kd35zuetw6b38gw9jsz,0,76.1,3.7,2022-09-03T14:01:48.164Z,2022-09-04T01:07:40Z,3753121067,140,93.9,3753121071,212,23.5,3753121063,155,,3753121069,141,24.6,3756362873,178,,3753121073,213,0.7,3753121065,56,Center,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900461,11,12,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,1,10,75.9,2022-09-03T14:01:50.165Z,2022-09-04T01:07:50Z,3753121229,56,Back,3753121237,141,75.9,3753121239,212,2.0,3753121233,140,11.9,3756363217,178,,3753121301,15,,3753121243,213,0.0,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900563,24,61,1,1,37,7vn2i2kd35zuetw6b38gw9jsz,1,91.9,24.4,2022-09-03T14:01:50.253Z,2022-09-04T01:07:56Z,3753121773,56,Center,3756363437,21,,3756363439,178,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900619,12,5,1,1,39,1c8m2ko0wxq1asfkuykurdr0y,1,-0.6,80.6,2022-09-03T14:01:52.483Z,2022-09-04T01:07:58Z,3753122063,233,25,3753122015,56,Back,3753122017,346,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900593,25,5,1,1,39,7vn2i2kd35zuetw6b38gw9jsz,0,100.6,19.4,2022-09-03T14:01:52.483Z,2022-09-04T01:07:58Z,3753121933,56,Right,3753121935,346,,3753122085,233,12,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901461,13,1,1,2,2,1c8m2ko0wxq1asfkuykurdr0y,0,5.1,55.5,2022-09-03T14:02:15.382Z,2022-09-04T01:08:01Z,3753126157,140,55.8,3753126165,213,0.4,3753126153,56,Left,3753126161,141,87.0,3753126147,124,,3753126169,74,,3753126163,212,57.4,3753126167,1,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,3753126149,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901617,26,1,1,2,5,7vn2i2kd35zuetw6b38gw9jsz,1,45.5,15.3,2022-09-03T14:02:18.429Z,2022-09-04T01:08:03Z,3753126867,140,48.1,3753126863,3,,3753126871,212,11.9,3753126869,141,32.4,3756363739,388,,3753126873,213,1.3,3753126865,56,Back,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901631,27,49,1,2,8,7vn2i2kd35zuetw6b38gw9jsz,1,48.2,45.2,2022-09-03T14:02:21.309Z,2022-09-04T01:08:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901687,28,1,1,2,9,7vn2i2kd35zuetw6b38gw9jsz,1,50.6,45.8,2022-09-03T14:02:22.338Z,2022-09-04T01:08:22Z,3753127215,213,0.4,3753127211,141,54.8,3753127207,56,Center,3756364589,178,,3753127209,140,63.4,3753127213,212,14.8,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901815,29,1,1,2,11,7vn2i2kd35zuetw6b38gw9jsz,1,67.2,59.7,2022-09-03T14:02:24.252Z,2022-09-04T01:08:26Z,3756364811,178,,3753127803,212,22.0,3753127805,213,1.0,3753127797,56,Left,3753127801,141,86.2,3753127799,140,79.2,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901869,30,1,1,2,15,7vn2i2kd35zuetw6b38gw9jsz,0,87.5,84.3,2022-09-03T14:02:28.922Z,2022-09-04T01:08:29Z,3753128035,56,Left,3753128043,213,5.0,3754971603,224,,3754971605,72,,3753128039,141,81.8,3753128033,155,,3756364963,178,,3753128031,2,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,3753128041,212,1.8,3753128037,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902795,16,61,1,2,15,1c8m2ko0wxq1asfkuykurdr0y,1,10.6,20.2,2022-09-03T14:02:28.986Z,2022-09-04T01:08:34Z,3756365197,178,,3753132595,56,Back,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902543,14,12,1,2,17,1c8m2ko0wxq1asfkuykurdr0y,1,9.4,44.2,2022-09-03T14:02:30.460Z,2022-09-04T01:08:40Z,3753131399,140,28.6,3753131405,141,19.1,3753131409,212,26.4,3753131395,56,Back,3753131413,213,5.6,3756365525,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901991,31,1,1,2,20,7vn2i2kd35zuetw6b38gw9jsz,1,67.6,80.6,2022-09-03T14:02:33.925Z,2022-09-04T01:08:45Z,3753128731,213,5.2,3753128715,56,Center,3753128721,140,71.0,3753128725,141,71.2,3753128729,212,7.3,3756365725,178,,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902125,32,1,1,2,21,7vn2i2kd35zuetw6b38gw9jsz,1,71.1,71.7,2022-09-03T14:02:34.809Z,2022-09-04T01:08:50Z,3753129389,56,Left,3753129393,141,97.4,3756366063,178,,3753129401,213,1.4,3753129391,140,73.9,3753129395,212,17.7,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902229,33,1,1,2,25,7vn2i2kd35zuetw6b38gw9jsz,1,71.1,95.9,2022-09-03T14:02:38.414Z,2022-09-04T01:08:53Z,3753129891,56,Left,3753129895,141,88.1,3753129899,213,3.7,3753129893,140,63.3,3756366191,178,,3753129897,212,9.8,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902399,34,1,1,2,27,7vn2i2kd35zuetw6b38gw9jsz,1,58.6,85,2022-09-03T14:02:40.566Z,2022-09-04T01:08:55Z,3756366255,178,,3753130749,213,4.5,3753130733,56,Center,3753130741,141,53.1,3753130737,140,53.9,3753130745,212,22.2,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902579,35,1,1,2,31,7vn2i2kd35zuetw6b38gw9jsz,0,61.6,40.6,2022-09-03T14:02:44.485Z,2022-09-04T01:08:59Z,3753131557,140,100.0,3753131561,212,42.6,3753131553,155,,3753131559,141,26.8,3756366449,178,,3753131565,1,,3753131563,213,6.1,3753131555,56,Center,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902559,15,5,1,2,35,1c8m2ko0wxq1asfkuykurdr0y,1,-0.8,71.4,2022-09-03T14:02:48.035Z,2022-09-04T01:09:03Z,3753131473,346,,3753131665,233,36,3753131471,56,Back,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
