id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/15/value,assist,qualifier/19/value
2476403347,9,1,1,0,14,7vn2i2kd35zuetw6b38gw9jsz,1,14.9,79.9,2022-10-23T15:30:24.238Z,2022-10-24T00:20:28Z,3867338345,213,4.1,3867338341,212,19.7,3867338329,56,Back,3867338337,141,56.7,3867338333,140,3.6,3868986571,178,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403439,10,1,1,0,16,7vn2i2kd35zuetw6b38gw9jsz,1,3.6,56.7,2022-10-23T15:30:25.968Z,2022-10-24T00:20:32Z,3867338805,157,,3867338807,56,Center,3867338811,141,76.9,3867338817,1,,3868986651,178,,3867338813,212,54.0,3867338815,213,0.3,3867338809,140,53.3,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403453,11,44,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,57.3,72.7,2022-10-23T15:30:29.757Z,2022-10-24T01:00:51Z,3867338931,233,3,3867338895,286,,3867338893,56,Center,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403429,3,44,1,0,20,22doj4sgsocqpxw45h607udje,0,42.7,27.3,2022-10-23T15:30:29.758Z,2022-10-24T00:20:38Z,3867338729,285,,3867999337,233,11,3867338727,56,Back,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403471,12,1,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,53.7,76.9,2022-10-23T15:30:29.843Z,2022-10-24T01:00:51Z,3867339001,168,,3867338999,3,,3868986961,178,,3867339007,141,61.5,3867339003,56,Center,3867339005,140,62.9,3867339009,212,14.2,3867339011,213,5.5,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403503,13,1,1,0,22,7vn2i2kd35zuetw6b38gw9jsz,1,63.1,61.5,2022-10-23T15:30:31.975Z,2022-10-24T00:20:48Z,3867339219,212,5.7,3867339221,213,2.8,3868987085,178,,3867339217,141,64.3,3867339213,56,Center,3867339215,140,58.0,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403567,14,1,1,0,25,7vn2i2kd35zuetw6b38gw9jsz,1,61.3,43.9,2022-10-23T15:30:34.747Z,2022-10-24T00:20:53Z,3868987241,178,,3867339589,213,4.9,3867339585,141,22.2,3867339583,140,64.7,3867339587,212,15.2,3867339581,56,Center,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403605,15,1,1,0,28,7vn2i2kd35zuetw6b38gw9jsz,1,66.6,16.5,2022-10-23T15:30:38.175Z,2022-10-24T00:20:57Z,3867339811,213,5.6,3867339799,56,Right,3867339807,212,12.1,3867339803,140,75.2,3868987333,178,,3867339805,141,4.7,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403621,16,1,1,0,30,7vn2i2kd35zuetw6b38gw9jsz,1,74.7,4.9,2022-10-23T15:30:40.032Z,2022-10-24T00:21:03Z,3867339917,213,2.7,3867339913,141,11.4,3867339909,56,Right,3867339915,212,11.1,3867339911,140,65.0,3868987605,178,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403623,17,1,1,0,31,7vn2i2kd35zuetw6b38gw9jsz,0,65,11.6,2022-10-23T15:30:41.248Z,2022-10-24T00:21:07Z,3867339987,236,,3867339921,56,Right,3867339925,141,14.3,3867339993,286,,3867339927,212,2.2,3867339923,140,66.1,3867339929,213,1.0,3867339989,233,4,65z99j774kjnbf7vm0u2q0jit,K. Trippier,3868987709,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403627,4,74,1,0,31,22doj4sgsocqpxw45h607udje,1,30.3,86.7,2022-10-23T15:30:41.330Z,2022-10-24T00:21:10Z,3868987785,178,,3867340051,233,17,3867339943,56,Back,3867339945,285,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403653,5,49,1,0,32,22doj4sgsocqpxw45h607udje,1,32.1,72.3,2022-10-23T15:30:42.250Z,2022-10-24T00:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403785,6,15,1,0,41,22doj4sgsocqpxw45h607udje,1,80.4,67.8,2022-10-23T15:30:50.620Z,2022-10-24T00:21:20Z,3867342311,23,,3867342329,147,52.0,3867342323,103,20.3,3867342327,146,98.4,3867342317,55,4,3867342313,79,,3867340857,56,Center,3867342321,102,48.4,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,3867341581,72,,3867344539,233,18,3867342325,215,3867342315,29,3868987943,178,3867340855,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403829,18,10,1,0,41,7vn2i2kd35zuetw6b38gw9jsz,1,2.1,49.3,2022-10-23T15:30:51.329Z,2022-10-24T00:21:24Z,3867341101,178,,3867344675,233,6,3867341103,182,,3867341099,173,,3867341105,56,Back,3868567319,377,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403831,19,52,1,0,42,7vn2i2kd35zuetw6b38gw9jsz,1,2.1,49.3,2022-10-23T15:30:52.422Z,2022-10-24T00:21:28Z,3868988085,178,,3868569165,377,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403915,20,1,1,0,46,7vn2i2kd35zuetw6b38gw9jsz,1,14,53.3,2022-10-23T15:30:55.771Z,2022-10-24T00:21:36Z,3868988305,178,,3867341531,141,79.0,3867341521,140,18.1,3867341535,213,1.3,3867341533,212,18.0,3867341517,56,Back,3867341513,123,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476403999,21,1,1,0,48,7vn2i2kd35zuetw6b38gw9jsz,1,18.4,79.9,2022-10-23T15:30:57.625Z,2022-10-24T00:21:40Z,3868988361,178,,3867342017,140,26.3,3867342015,56,Back,3867342019,141,66.3,3867342023,213,5.4,3867342021,212,12.4,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404021,22,1,1,0,53,7vn2i2kd35zuetw6b38gw9jsz,1,32.1,69.6,2022-10-23T15:31:02.542Z,2022-10-24T00:21:43Z,3867342141,213,4.9,3867342139,212,7.0,3868988417,178,,3867342135,140,33.3,3867342137,141,59.4,3867342133,56,Back,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404087,23,1,1,0,53,7vn2i2kd35zuetw6b38gw9jsz,1,33.7,58.1,2022-10-23T15:31:03.343Z,2022-10-24T00:21:47Z,3868988481,178,,3867342479,213,2.7,3867342475,141,65.5,3867342477,212,12.6,3867342473,140,22.7,3867342471,56,Back,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404147,24,1,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,1,25.7,55.1,2022-10-23T15:31:06.503Z,2022-10-24T00:21:50Z,3867342779,212,21.7,3867342781,213,4.9,3867342773,56,Back,3867342777,141,23.9,3867342775,140,30.0,3868988579,178,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404185,25,1,1,0,59,7vn2i2kd35zuetw6b38gw9jsz,1,32.4,18,2022-10-23T15:31:09.416Z,2022-10-24T00:21:54Z,3867342961,56,Back,3867342965,141,3.5,3867342963,140,39.8,3867342967,212,12.6,3868988673,178,,3867342969,213,5.4,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404231,26,1,1,1,2,7vn2i2kd35zuetw6b38gw9jsz,1,39,3.8,2022-10-23T15:31:12.073Z,2022-10-24T00:21:58Z,3867343217,56,Back,3868988723,178,,3867343221,141,14.0,3867343225,213,2.6,3867343223,212,13.8,3867343219,140,27.6,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404287,27,1,1,1,4,7vn2i2kd35zuetw6b38gw9jsz,1,27.9,14.7,2022-10-23T15:31:14.016Z,2022-10-24T00:22:01Z,3867343563,213,2.3,3867343559,212,13.6,3867343549,56,Back,3867343555,141,29.7,3868988759,178,,3867343551,140,19.3,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404391,28,1,1,1,7,7vn2i2kd35zuetw6b38gw9jsz,1,19.2,29.7,2022-10-23T15:31:16.784Z,2022-10-24T00:22:04Z,3867344071,140,23.9,3868988887,178,,3867344057,155,,3867344073,141,89.7,3867344077,213,1.5,3867344075,212,41.1,3867344079,1,,3867344063,196,,dxxc4dioaioidmvamkzqr4b85,F. Schär,3867344067,56,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404459,29,1,1,1,12,7vn2i2kd35zuetw6b38gw9jsz,1,20.1,91.5,2022-10-23T15:31:22.112Z,2022-10-24T00:22:08Z,3867344429,140,34.3,3867344431,141,88.9,3868989037,178,,3867344433,212,15.0,3867344427,56,Back,3867344435,213,6.2,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404469,30,3,1,1,15,7vn2i2kd35zuetw6b38gw9jsz,0,36.4,92.8,2022-10-23T15:31:24.702Z,2022-10-24T00:22:12Z,3868989111,178,,3867344747,233,7,3868572043,465,,3867344485,56,Back,3867344489,286,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404497,7,7,1,1,15,22doj4sgsocqpxw45h607udje,0,63.6,7.2,2022-10-23T15:31:25.028Z,2022-10-24T00:22:19Z,3867344721,233,30,3867344717,56,Right,3868989371,178,,3867344719,285,,3868572185,385,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404703,8,5,1,1,16,22doj4sgsocqpxw45h607udje,0,63.8,-1.8,2022-10-23T15:31:25.773Z,2022-10-24T00:22:22Z,3867345897,56,Right,3867345953,233,31,3867345899,347,,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404577,31,5,1,1,16,7vn2i2kd35zuetw6b38gw9jsz,1,36.2,101.8,2022-10-23T15:31:25.773Z,2022-10-24T00:22:22Z,3867345923,233,8,3867345143,56,Back,3867345145,347,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404679,32,1,1,1,24,7vn2i2kd35zuetw6b38gw9jsz,1,34.6,100,2022-10-23T15:31:33.494Z,2022-10-24T00:22:29Z,3867345789,212,20.9,3867345777,107,,3867345781,56,Back,3867345783,140,15.9,3867345791,213,3.5,3867345785,141,91.5,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404743,33,1,1,1,28,7vn2i2kd35zuetw6b38gw9jsz,1,15,85.3,2022-10-23T15:31:38.159Z,2022-10-24T00:22:33Z,3868990003,178,,3867346059,213,4.2,3867346055,141,57.8,3867346057,212,21.7,3867346053,140,4.5,3867346051,56,Back,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404803,34,1,1,1,32,7vn2i2kd35zuetw6b38gw9jsz,1,7,50.7,2022-10-23T15:31:41.846Z,2022-10-24T00:22:38Z,3867346393,213,5.2,3867346395,1,,3867346385,56,Back,3867346391,212,37.4,3868990167,178,,3867346387,140,23.7,3867346383,155,,3867346389,141,2.2,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404879,35,1,1,1,36,7vn2i2kd35zuetw6b38gw9jsz,1,23.7,2,2022-10-23T15:31:45.460Z,2022-10-24T00:22:41Z,3867346795,141,13.5,3867346793,140,25.0,3867346797,212,7.9,3868990265,178,,3867346791,56,Back,3867346799,213,1.4,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404895,36,1,1,1,38,7vn2i2kd35zuetw6b38gw9jsz,0,27.9,14.6,2022-10-23T15:31:47.688Z,2022-10-24T00:22:46Z,3867346871,141,14.3,3868990363,178,,3867346877,212,31.8,3867346863,155,,3867346881,213,6.3,3867346867,140,58.2,3867346865,56,Right,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404927,9,1,1,1,39,22doj4sgsocqpxw45h607udje,0,43,86.7,2022-10-23T15:31:48.812Z,2022-10-24T00:22:50Z,3867346995,3,,3867346997,56,Left,3867347001,141,100.0,3868990541,178,,3867347003,212,16.2,3867347005,213,0.6,3867346999,140,55.3,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476404939,10,5,1,1,41,22doj4sgsocqpxw45h607udje,0,55.8,101.6,2022-10-23T15:31:51.070Z,2022-10-24T00:22:53Z,3867347071,56,Left,3867348909,233,37,3867347073,347,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476405263,37,5,1,1,41,7vn2i2kd35zuetw6b38gw9jsz,1,44.2,-1.6,2022-10-23T15:31:51.070Z,2022-10-24T00:22:53Z,3867348831,233,10,3867348785,347,,3867348783,56,Back,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476405353,38,1,1,1,56,7vn2i2kd35zuetw6b38gw9jsz,1,44.4,0,2022-10-23T15:32:05.550Z,2022-10-24T00:22:56Z,3867349249,212,23.7,3867349245,140,23.7,3867349253,1,,3867349243,56,Back,3867349247,141,12.9,3867349251,213,2.7,3867349241,107,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476405405,39,1,1,2,0,7vn2i2kd35zuetw6b38gw9jsz,1,22.5,16.8,2022-10-23T15:32:09.652Z,2022-10-24T00:23:00Z,3867349567,56,Back,3867349569,140,7.6,3867349575,213,2.4,3867349573,212,21.2,3868990737,178,,3867349571,141,37.9,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476405465,40,1,1,2,3,7vn2i2kd35zuetw6b38gw9jsz,1,8.8,40,2022-10-23T15:32:13.081Z,2022-10-24T00:23:04Z,3867349923,1,,3867349903,212,38.6,3868990877,178,,3867349885,155,,3867349911,213,1.2,3867349887,56,Back,3867349893,140,23.1,3867349897,141,92.3,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476405493,41,1,1,2,6,7vn2i2kd35zuetw6b38gw9jsz,1,23.1,92.9,2022-10-23T15:32:16.103Z,2022-10-24T00:23:08Z,3868990983,178,,3867350071,56,Back,3867350079,213,5.9,3867350075,141,88.6,3867350077,212,7.0,3867350073,140,29.2,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
