id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2520469113,3,4,1,0,11,1c8m2ko0wxq1asfkuykurdr0y,0,70.2,49.2,2023-03-15T19:30:38.166Z,2023-03-16T02:53:47Z,4099640471,233,9,4099640367,265,,4099640361,13,,4100293931,178,,4099640363,56,Center,4099640369,286,,4099640365,152,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469155,10,1,1,0,20,e5p0ehyguld7egzhiedpdnc3w,0,27.8,33.7,2023-03-15T19:30:47.490Z,2023-03-16T02:53:55Z,4099640611,1,,4099640609,213,0.8,4099640597,196,,4099640605,141,94.7,4099640595,155,,4099640607,212,59.9,4099640601,56,Left,4100294059,178,,jagvvzc7329tf2c64mnc251,L. Dunk,4099640599,152,4099640593,5,4099641247,189,4099640603,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469171,4,49,1,0,23,1c8m2ko0wxq1asfkuykurdr0y,1,29.7,6.5,2023-03-15T19:30:50.627Z,2023-03-16T02:54:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469189,5,1,1,0,25,1c8m2ko0wxq1asfkuykurdr0y,0,27.2,7.3,2023-03-15T19:30:51.682Z,2023-03-16T02:54:04Z,4099640745,212,30.5,4099640737,157,,4099640749,1,,4099640743,141,11.1,4099640739,56,Right,4099640741,140,56.1,4100294135,178,,4099640747,213,0.1,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469187,11,49,1,0,27,e5p0ehyguld7egzhiedpdnc3w,1,36.8,87.8,2023-03-15T19:30:53.949Z,2023-03-16T02:54:14Z,,,,,,,,,,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469195,12,1,1,0,27,e5p0ehyguld7egzhiedpdnc3w,0,36.8,87.9,2023-03-15T19:30:53.963Z,2023-03-16T02:54:15Z,4099640773,212,38.0,4099640767,56,Left,4099640771,141,95.4,4099640777,1,,4099640769,140,72.7,4099640775,213,0.1,4100294245,178,,4099640765,157,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469209,6,1,1,0,30,1c8m2ko0wxq1asfkuykurdr0y,1,26.5,4.7,2023-03-15T19:30:56.971Z,2023-03-16T02:54:20Z,4099640843,3,,4099640855,141,7.3,4099640859,212,9.2,4099640847,56,Back,4100294393,178,,4099640851,140,35.1,4099640863,213,0.2,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469213,7,49,1,0,31,1c8m2ko0wxq1asfkuykurdr0y,1,35.1,7.3,2023-03-15T19:30:58.571Z,2023-03-16T02:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469223,8,1,1,0,31,1c8m2ko0wxq1asfkuykurdr0y,1,35.1,7.3,2023-03-15T19:30:58.642Z,2023-03-16T02:54:29Z,4099640913,141,17.3,4099640909,56,Back,4099640911,140,38.8,4100294485,388,,4099640917,213,1.1,4099640915,212,7.8,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520591609,847,67,1,0,32,1c8m2ko0wxq1asfkuykurdr0y,1,41.8,17.7,2023-03-15T19:30:59.139Z,2023-03-16T03:35:34Z,4100306669,233,1034,,,,,,,,,,,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520591607,1034,67,1,0,32,e5p0ehyguld7egzhiedpdnc3w,0,58.2,82.3,2023-03-15T19:30:59.140Z,2023-03-16T03:22:49Z,4100306673,233,847,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469843,21,61,1,0,32,1c8m2ko0wxq1asfkuykurdr0y,0,36.5,18.3,2023-03-15T19:30:59.161Z,2023-03-16T03:35:34Z,4100294503,178,,4099644131,56,Back,,,,,,,,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469229,14,49,1,0,33,e5p0ehyguld7egzhiedpdnc3w,1,67.8,77.9,2023-03-15T19:31:00.240Z,2023-03-16T02:54:41Z,,,,,,,,,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469243,15,1,1,0,33,e5p0ehyguld7egzhiedpdnc3w,1,67.8,77.9,2023-03-15T19:31:00.364Z,2023-03-16T02:54:44Z,4099641005,141,61.1,4099641009,213,4.4,4100294577,178,,4099641003,140,64.8,4099641001,56,Center,4099641007,212,11.9,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469225,13,43,1,0,33,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2023-03-15T19:31:00.520Z,2023-03-15T19:31:47Z,4099642309,144,8,4099640919,56,Left,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469245,16,61,1,0,34,e5p0ehyguld7egzhiedpdnc3w,1,64.8,61.1,2023-03-15T19:31:01.389Z,2023-03-16T02:54:56Z,4100294649,388,,4099641013,56,Center,,,,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469255,17,1,1,0,35,e5p0ehyguld7egzhiedpdnc3w,1,62.9,65.9,2023-03-15T19:31:02.591Z,2023-03-16T02:54:59Z,4099641057,141,60.3,4099641049,56,Center,4099641063,212,3.8,4099641067,213,4.7,4099641053,140,62.8,4100294659,178,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469259,18,1,1,0,37,e5p0ehyguld7egzhiedpdnc3w,1,62.8,60.3,2023-03-15T19:31:03.737Z,2023-03-16T02:55:03Z,4099641075,56,Center,4099641081,212,4.9,4099641083,213,1.5,4100294687,178,,4099641079,141,67.5,4099641077,140,63.3,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469263,19,1,1,0,38,e5p0ehyguld7egzhiedpdnc3w,0,63.3,68,2023-03-15T19:31:04.862Z,2023-03-16T02:55:06Z,4099641105,141,13.7,4099641111,1,,4099641109,213,4.9,4099641101,56,Right,4099641103,140,69.3,4099641107,212,37.5,4100294721,178,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469277,9,49,1,0,40,1c8m2ko0wxq1asfkuykurdr0y,1,40.5,85,2023-03-15T19:31:07.078Z,2023-03-16T02:55:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469317,10,1,1,0,41,1c8m2ko0wxq1asfkuykurdr0y,1,43.2,87,2023-03-15T19:31:07.851Z,2023-03-16T02:55:24Z,4099641347,56,Left,4099641355,213,0.2,4100294823,178,,4099641349,140,66.0,4099642223,210,15,4099641351,141,93.2,4099641353,212,24.3,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2520469333,11,3,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,93.6,71.2,2023-03-15T19:31:16.155Z,2023-03-16T02:55:21Z,4100294913,178,,4099943059,465,,4099641461,233,20,4099641433,286,,4099641431,56,Center,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469321,20,45,1,0,49,e5p0ehyguld7egzhiedpdnc3w,0,6.4,28.8,2023-03-15T19:31:16.155Z,2023-03-16T02:55:21Z,4099641373,285,,4099641469,233,11,4099641371,56,Back,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469337,12,15,1,0,50,1c8m2ko0wxq1asfkuykurdr0y,1,97,64.8,2023-03-15T19:31:17.554Z,2023-03-16T02:55:25Z,4099642079,233,21,4099642069,72,,4099642253,147,54.7,4099943169,77,,4099642247,103,27.8,4099642251,146,99.4,4099642249,215,,4099642245,102,53.6,9ikkppq7uewf36gahgz0kzaol,W. Zaha,4099641441,22,4100294947,178,4099641449,56,4099641445,65,,,Center,4099642241,55,10,4099642239,29,,,,,,,,,,,,,,,,,,,
2520469347,21,10,1,0,51,e5p0ehyguld7egzhiedpdnc3w,1,0.7,45.4,2023-03-15T19:31:17.998Z,2023-03-16T02:55:27Z,4099641495,178,,4099641499,56,Back,4099642097,233,12,4099943209,378,,4099641493,173,,4099641497,182,,,,,,,,31xsuz1icsj7zt1462swjpk2d,J. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469345,13,6,1,0,52,1c8m2ko0wxq1asfkuykurdr0y,1,98.2,61,2023-03-15T19:31:19.115Z,2023-03-16T02:55:29Z,4099641489,73,,4099641531,233,22,4099641487,56,Center,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469353,22,6,1,0,52,e5p0ehyguld7egzhiedpdnc3w,0,1.8,39,2023-03-15T19:31:19.115Z,2023-03-16T02:55:29Z,4099641517,56,Back,4099641543,233,13,4099641519,73,,,,,,,,,,,,,,,,,31xsuz1icsj7zt1462swjpk2d,J. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469515,14,1,1,1,24,1c8m2ko0wxq1asfkuykurdr0y,0,99.5,99.5,2023-03-15T19:31:51.314Z,2023-03-16T02:55:32Z,4099642465,141,52.6,4099642469,213,4.6,4100295039,178,,4099642461,56,Center,4099642467,212,32.1,4099642453,2,,4099642459,224,,4099642455,6,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,4099642457,155,4099642463,140,4099642471,1,4099943327,72,,,,,,,,,96.2,,,,,,,,,,,,,,,,,,
2520469525,23,12,1,1,26,e5p0ehyguld7egzhiedpdnc3w,1,6.3,41.9,2023-03-15T19:31:52.871Z,2023-03-16T02:55:35Z,4099642551,15,,4099642541,56,Back,4099642545,141,26.5,4099642543,140,13.6,4099642547,212,13.0,4099642549,213,5.3,4100295079,388,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469545,16,1,1,1,28,1c8m2ko0wxq1asfkuykurdr0y,0,85.3,65.1,2023-03-15T19:31:55.074Z,2023-03-16T02:55:37Z,4099642677,140,84.6,4099642673,3,,4099642679,141,69.0,4099642683,213,1.8,4099642681,212,2.8,4100295137,388,,4099642675,56,Center,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520493249,441,61,1,1,28,e5p0ehyguld7egzhiedpdnc3w,1,14.9,26.6,2023-03-15T19:31:55.158Z,2023-03-16T02:55:46Z,4100295261,178,,4099769511,56,Back,4100295259,15,,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469531,15,43,1,1,29,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-03-15T19:31:56.188Z,2023-03-15T20:27:39Z,4099642645,233,24,4099642593,56,Center,4099642595,286,0,4099770689,144,44,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469537,24,43,1,1,29,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2023-03-15T19:31:56.189Z,2023-03-15T20:27:40Z,4099642609,56,Back,4099770723,144,44,4099642611,285,0,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469565,17,1,1,1,31,1c8m2ko0wxq1asfkuykurdr0y,0,88.5,82.4,2023-03-15T19:31:58.165Z,2023-03-16T02:55:50Z,4099943587,72,,4100295329,178,,4099642805,212,24.6,4099642797,155,,4099642801,140,91.0,4099642795,2,,4099642803,141,46.4,4099642807,213,4.8,9ikkppq7uewf36gahgz0kzaol,W. Zaha,4099943585,224,4099642799,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2520493607,442,44,1,1,32,e5p0ehyguld7egzhiedpdnc3w,1,9.8,55.8,2023-03-15T19:31:59.577Z,2023-03-16T03:35:35Z,4099771583,285,,4099771581,56,Back,4099771875,233,353,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520493619,353,44,1,1,32,1c8m2ko0wxq1asfkuykurdr0y,0,90.2,44.2,2023-03-15T19:31:59.578Z,2023-03-16T02:55:55Z,4099771659,56,Center,4099771661,286,,4099771897,233,442,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469573,25,12,1,1,32,e5p0ehyguld7egzhiedpdnc3w,1,10,54.8,2023-03-15T19:31:59.639Z,2023-03-16T03:35:35Z,4099642839,15,,4099642827,140,34.9,4099642831,212,26.3,4099642833,213,6.2,4100295393,388,,4099642825,56,Back,4099642829,141,51.0,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469585,18,13,1,1,35,1c8m2ko0wxq1asfkuykurdr0y,1,75.7,47.4,2023-03-15T19:32:01.970Z,2023-03-16T02:56:01Z,4099643255,230,98.8,4099642895,18,,4099643251,215,,4099642897,56,Center,4099643257,231,48.9,4100295425,178,,4099642999,20,,4099643247,102,62.4,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,4099643245,73,4099644863,25,4099643253,458,4099643249,103,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469597,19,5,1,1,36,1c8m2ko0wxq1asfkuykurdr0y,0,100.8,60,2023-03-15T19:32:03.285Z,2023-03-16T02:56:03Z,4099642941,233,26,4099642935,346,,4099642933,56,Center,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469591,26,5,1,1,36,e5p0ehyguld7egzhiedpdnc3w,1,-0.8,40,2023-03-15T19:32:03.285Z,2023-03-16T02:56:03Z,4099642923,346,,4099642921,56,Back,4099642937,233,19,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469689,27,1,1,1,48,e5p0ehyguld7egzhiedpdnc3w,1,3.4,50.3,2023-03-15T19:32:14.887Z,2023-03-16T06:31:38Z,4099643409,140,6.1,4099643411,141,34.2,4099643413,212,11.3,4099643405,124,,4099643407,56,Back,4099643415,213,5.0,4099643419,237,,,,,31xsuz1icsj7zt1462swjpk2d,J. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520609995,1851,1,1,1,53,e5p0ehyguld7egzhiedpdnc3w,1,15.3,30.8,2023-03-15T19:32:19.737Z,2023-03-16T06:30:48Z,4100396771,212,17.0,4100396773,213,1.2,4100396767,140,21.5,4100396777,178,,4100396769,141,53.9,4100396765,56,Back,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469745,30,4,1,1,59,e5p0ehyguld7egzhiedpdnc3w,1,24.8,55.6,2023-03-15T19:32:26.194Z,2023-03-16T03:00:45Z,4099643647,13,,4099643655,285,,4099643725,233,20,4099643649,56,Back,4099643653,265,,4099643651,152,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469751,20,4,1,1,59,1c8m2ko0wxq1asfkuykurdr0y,0,75.2,44.4,2023-03-15T19:32:26.195Z,2023-03-16T03:00:44Z,4100297587,178,,4099643689,286,,4099643685,152,,4099643739,233,30,4099643687,265,,4099643681,13,,4099643683,56,Center,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469715,28,43,1,2,0,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2023-03-15T19:32:26.907Z,2023-03-15T19:32:35Z,4099643533,212,18.6,4099643531,141,37.0,4099643529,140,20.3,4099643535,213,4.4,4099643763,144,1,4099643527,56,Back,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469743,29,43,1,2,1,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2023-03-15T19:32:28.186Z,2023-03-15T19:32:33Z,4099643701,144,1,4099643635,56,Back,4099643643,213,2.5,4099643639,141,51.9,4099643641,212,15.8,4099643637,140,8.0,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469805,31,1,1,2,12,e5p0ehyguld7egzhiedpdnc3w,1,24.5,69.5,2023-03-15T19:32:38.831Z,2023-03-16T02:58:06Z,4099643923,5,,4099643935,213,4.6,4099643927,56,Back,4099643933,212,17.9,4099643925,152,,4099643931,141,43.3,4100296577,178,,4099643929,140,22.5,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
