id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2453396419,9,1,1,0,13,7yx5dqhhphyvfisohikodajhv,0,33.6,89,2022-08-30T18:30:52.998Z,2022-08-31T00:37:58Z,3746268065,178,,3745083081,213,0.3,3745083079,212,6.1,3745083075,140,39.1,3745083077,141,92.1,3745083073,56,Back,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396399,3,61,1,0,13,1c8m2ko0wxq1asfkuykurdr0y,0,63.5,11.3,2022-08-30T18:30:53.450Z,2022-08-31T00:38:02Z,3746268215,178,,3745083021,56,Right,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396473,10,1,1,0,16,7yx5dqhhphyvfisohikodajhv,1,34.4,73,2022-08-30T18:30:55.973Z,2022-08-31T00:38:07Z,3745083373,56,Back,3745083375,140,29.4,3746268369,178,,3745083377,141,37.6,3745083381,213,4.5,3745083379,212,24.6,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396513,11,1,1,0,20,7yx5dqhhphyvfisohikodajhv,1,33.6,31,2022-08-30T18:31:00.146Z,2022-08-31T00:38:11Z,3745083587,141,25.8,3745083591,213,5.5,3746268515,178,,3745083585,140,37.1,3745083589,212,5.1,3745083583,56,Back,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396523,12,1,1,0,22,7yx5dqhhphyvfisohikodajhv,1,34.8,31.8,2022-08-30T18:31:01.669Z,2022-08-31T00:38:15Z,3745083645,140,28.0,3745083651,213,2.0,3745083647,141,55.8,3746268637,178,,3745083643,56,Back,3745083649,212,17.8,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396605,13,1,1,0,23,7yx5dqhhphyvfisohikodajhv,1,28.1,56,2022-08-30T18:31:03.031Z,2022-08-31T00:38:20Z,3746268727,178,,3745084073,212,17.0,3745084071,141,42.8,3745084069,140,14.4,3745084067,56,Back,3745084075,213,3.7,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396659,14,1,1,0,30,7yx5dqhhphyvfisohikodajhv,1,14.6,45.2,2022-08-30T18:31:09.688Z,2022-08-31T00:38:23Z,3745084371,141,96.6,3745084381,1,,3745084379,213,1.1,3745084367,140,33.6,3745084375,212,40.2,3745084359,155,,3745084363,56,Back,3746268803,178,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396663,15,61,1,0,32,7yx5dqhhphyvfisohikodajhv,1,35.6,96,2022-08-30T18:31:12.468Z,2022-08-31T00:38:37Z,3746268969,178,,3745084401,56,Back,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396681,16,1,1,0,34,7yx5dqhhphyvfisohikodajhv,1,41.1,95.4,2022-08-30T18:31:13.664Z,2022-08-31T00:38:41Z,3745084495,141,93.3,3745084499,212,16.9,3746269307,178,,3745084491,140,57.1,3745084487,56,Left,3745084503,213,6.2,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396693,17,61,1,0,34,7yx5dqhhphyvfisohikodajhv,0,57.4,93,2022-08-30T18:31:14.445Z,2022-08-31T00:38:47Z,3745084537,56,Left,3746269489,178,,,,,,,,,,,,,,,,,,,,7j36oy8n0tu8ps0haqb4es48a,K. Lewis-Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396689,4,49,1,0,37,1c8m2ko0wxq1asfkuykurdr0y,1,29,13.9,2022-08-30T18:31:16.590Z,2022-08-31T00:38:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396749,5,1,1,0,37,1c8m2ko0wxq1asfkuykurdr0y,1,29,13.9,2022-08-30T18:31:16.650Z,2022-08-31T00:38:58Z,3745084797,141,38.3,3746269805,178,,3745084795,140,10.2,3745084801,213,2.4,3745084799,212,25.8,3745084793,56,Back,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396813,6,1,1,0,39,1c8m2ko0wxq1asfkuykurdr0y,0,10.3,38.3,2022-08-30T18:31:19.185Z,2022-08-31T00:39:03Z,3745085117,141,54.3,3745085123,1,,3745085115,140,52.4,3745085119,212,45.5,3745085111,157,,3745085121,213,0.2,3746269953,178,,3745085113,56,Center,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396823,18,44,1,0,42,7yx5dqhhphyvfisohikodajhv,1,46.8,46.4,2022-08-30T18:31:22.187Z,2022-08-31T01:26:03Z,3745085199,233,7,3745085145,56,Back,3745085147,285,,,,,,,,,,,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396827,7,44,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,0,53.2,53.6,2022-08-30T18:31:22.188Z,2022-08-31T00:39:17Z,3745085269,233,18,3745085151,286,,3745085149,56,Center,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396835,19,1,1,0,42,7yx5dqhhphyvfisohikodajhv,1,46.1,47.3,2022-08-30T18:31:22.244Z,2022-08-31T01:26:03Z,3745085205,56,Center,3745085209,141,44.5,3745085207,140,53.6,3745085213,213,6.0,3745085211,212,8.1,3746270469,388,,3745085203,3,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396851,20,50,1,0,43,7yx5dqhhphyvfisohikodajhv,1,53.8,44.8,2022-08-30T18:31:23.312Z,2022-08-31T00:39:26Z,3745085311,56,Center,3745085315,286,,3745086033,233,8,,,,,,,,,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396875,8,7,1,0,44,1c8m2ko0wxq1asfkuykurdr0y,1,46.2,55.2,2022-08-30T18:31:23.839Z,2022-08-31T00:39:30Z,3745085537,233,20,3745085437,56,Back,3746270617,178,,3746107819,384,,3745085439,285,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396881,9,49,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,51.6,54,2022-08-30T18:31:24.742Z,2022-08-31T00:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396913,10,1,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,51.6,54,2022-08-30T18:31:24.790Z,2022-08-31T00:39:38Z,3746270841,178,,3745085573,212,9.6,3745085575,213,3.5,3745085567,56,Back,3745085571,141,48.4,3745085569,140,43.2,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396961,11,1,1,0,47,1c8m2ko0wxq1asfkuykurdr0y,1,45.2,43.7,2022-08-30T18:31:27.009Z,2022-08-31T00:39:42Z,3745085811,213,5.1,3745085803,56,Right,3746271029,178,,3745085809,212,26.2,3745085805,140,53.8,3745085807,141,7.6,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453396983,12,1,1,0,50,1c8m2ko0wxq1asfkuykurdr0y,1,46.5,13,2022-08-30T18:31:30.087Z,2022-08-31T00:39:47Z,3745085909,141,22.9,3745085913,213,1.3,3746271159,178,,3745085905,56,Back,3745085907,140,48.1,3745085911,212,6.9,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397049,13,1,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,48.1,22.9,2022-08-30T18:31:30.954Z,2022-08-31T00:39:50Z,3745086303,140,42.9,3746271265,178,,3745086307,212,7.1,3745086305,141,16.3,3745086309,213,3.8,3745086301,56,Back,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453619803,883,43,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-30T18:31:31.491Z,2022-08-31T01:05:56Z,3746319391,144,82,3746319323,178,0,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397145,14,1,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,0,46.4,40.9,2022-08-30T18:31:35.311Z,2022-08-31T00:39:55Z,3746271413,178,,3745086879,213,0.4,3745086881,1,,3745086869,155,,3745086871,56,Center,3745086877,212,57.7,3745086875,141,74.9,3745086873,140,96.8,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397137,21,52,1,1,0,7yx5dqhhphyvfisohikodajhv,1,2.2,27.4,2022-08-30T18:31:39.617Z,2022-08-31T00:39:59Z,3746108009,376,,3746271499,178,,,,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397389,22,1,1,1,14,7yx5dqhhphyvfisohikodajhv,1,12.9,53.7,2022-08-30T18:31:53.719Z,2022-08-31T00:40:11Z,3745088207,140,20.3,3745088205,56,Back,3745088213,213,1.1,3745088209,141,78.1,3745088203,123,,3745088211,212,18.3,3746271791,178,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397489,23,1,1,1,14,7yx5dqhhphyvfisohikodajhv,1,20.8,78.2,2022-08-30T18:31:54.007Z,2022-08-31T00:40:16Z,3745088761,141,54.3,3745088765,213,4.3,3746271899,178,,3745088759,140,13.6,3745088763,212,17.9,3745088757,56,Back,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397545,24,1,1,1,20,7yx5dqhhphyvfisohikodajhv,0,20.1,43,2022-08-30T18:32:00.384Z,2022-08-31T00:40:23Z,3745089071,141,2.2,3746272115,178,,3745089069,140,61.8,3745089067,56,Right,3745089075,213,5.7,3745089077,1,,3745090089,155,,3745089073,212,51.8,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397675,25,61,1,1,24,7yx5dqhhphyvfisohikodajhv,0,61.8,2.2,2022-08-30T18:32:03.593Z,2022-08-31T00:40:31Z,3746272287,21,,3745089743,56,Right,3746272289,178,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397725,15,5,1,1,25,1c8m2ko0wxq1asfkuykurdr0y,1,41.6,102,2022-08-30T18:32:05.137Z,2022-08-31T00:40:37Z,3745089957,347,,3745095989,233,26,3745089955,56,Back,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397703,26,5,1,1,25,7yx5dqhhphyvfisohikodajhv,0,58.4,-2,2022-08-30T18:32:05.137Z,2022-08-31T00:40:37Z,3745096025,233,15,3745089859,347,,3745089857,56,Right,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397821,16,1,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,1,39.8,100,2022-08-30T18:32:16.627Z,2022-08-31T00:40:40Z,3745090497,141,90.8,3745090495,140,64.0,3745090499,212,26.5,3745090503,1,,3745090491,107,,3745090493,56,Left,3745090501,213,6.0,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397831,17,44,1,1,39,1c8m2ko0wxq1asfkuykurdr0y,1,62.2,92.8,2022-08-30T18:32:18.770Z,2022-08-31T01:26:04Z,3745090551,286,,3745090547,56,Left,3745090563,233,27,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397817,27,44,1,1,39,7yx5dqhhphyvfisohikodajhv,0,37.8,7.2,2022-08-30T18:32:18.771Z,2022-08-31T00:40:45Z,3745090573,233,17,3745090473,56,Back,3745090475,285,,,,,,,,,,,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397841,18,1,1,1,39,1c8m2ko0wxq1asfkuykurdr0y,1,65.4,92.6,2022-08-30T18:32:18.840Z,2022-08-31T01:26:04Z,3745090607,212,4.4,3745090601,56,Left,3745090599,3,,3745090617,156,,3745090603,140,61.8,3745090605,141,96.0,3746272801,388,,3745090609,213,2.6,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453644285,1500,83,1,1,42,7yx5dqhhphyvfisohikodajhv,1,42,3.8,2022-08-30T18:32:21.538Z,2022-08-31T02:58:57Z,3746434795,399,82403,,,,,,,,,,,,,,,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453583263,866,3,1,1,42,1c8m2ko0wxq1asfkuykurdr0y,0,56,96.8,2022-08-30T18:32:21.889Z,2022-08-31T00:41:10Z,3746108819,467,9xfrrmf19uv4i69ge0kg1hh7u,3746108817,464,,3746273371,178,,3746108815,286,,3746108813,56,Left,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453620373,891,67,1,1,43,1c8m2ko0wxq1asfkuykurdr0y,1,61.4,96,2022-08-30T18:32:22.814Z,2022-08-31T01:26:04Z,3746322117,233,922,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453620371,922,67,1,1,43,7yx5dqhhphyvfisohikodajhv,0,38.6,4,2022-08-30T18:32:22.815Z,2022-08-31T01:07:35Z,3746322135,233,891,,,,,,,,,,,,,,,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397907,19,1,1,1,43,1c8m2ko0wxq1asfkuykurdr0y,0,61.5,96.6,2022-08-30T18:32:23.138Z,2022-08-31T01:26:05Z,3745090989,233,28,3745090949,141,94.8,3745090951,212,1.9,3745090945,140,60.1,3745090987,236,,3746273573,178,,3745090943,56,Left,3745090993,286,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,3745090955,213,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397851,28,74,1,1,44,7yx5dqhhphyvfisohikodajhv,1,44,6.1,2022-08-30T18:32:23.635Z,2022-08-31T00:41:23Z,3745090665,285,,3745091017,233,19,3746273693,178,,3745090663,56,Back,,,,,,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453620399,892,43,1,1,45,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-30T18:32:24.582Z,2022-08-31T01:07:54Z,3746322249,178,0,3746322475,144,82,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397921,20,1,1,1,45,1c8m2ko0wxq1asfkuykurdr0y,0,57.8,96,2022-08-30T18:32:25.221Z,2022-08-31T00:41:28Z,3745510397,140,58.0,3745510401,212,2.0,3745510399,141,93.1,3746273873,178,,3745510403,213,4.8,3745091029,56,Left,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453397893,29,61,1,1,45,7yx5dqhhphyvfisohikodajhv,1,43.4,9.5,2022-08-30T18:32:25.423Z,2022-08-31T00:41:35Z,3746274049,178,,3745090891,56,Back,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453620515,893,67,1,1,46,1c8m2ko0wxq1asfkuykurdr0y,1,56.7,90.1,2022-08-30T18:32:25.763Z,2022-08-31T01:26:05Z,3746322807,233,930,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453620511,930,67,1,1,46,7yx5dqhhphyvfisohikodajhv,0,43.3,9.9,2022-08-30T18:32:25.764Z,2022-08-31T01:08:08Z,3746322817,233,893,,,,,,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
