id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445274319,8,1,1,0,14,7vn2i2kd35zuetw6b38gw9jsz,0,63.2,33.4,2022-08-13T14:00:49.696Z,2022-08-13T21:32:57Z,3704342359,178,,3701903695,213,1.7,3701903689,140,60.8,3701903693,212,18.0,3701903687,56,Center,3701903691,141,59.6,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274343,4,49,1,0,15,e5p0ehyguld7egzhiedpdnc3w,1,44.3,33.3,2022-08-13T14:00:50.577Z,2022-08-13T21:33:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274367,5,1,1,0,15,e5p0ehyguld7egzhiedpdnc3w,0,42.7,36.1,2022-08-13T14:00:50.610Z,2022-08-13T21:33:13Z,3701903921,212,13.1,3701903915,56,Back,3701903919,141,52.8,3704343159,178,,3701903923,213,1.1,3701903917,140,48.9,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274407,9,49,1,0,17,7vn2i2kd35zuetw6b38gw9jsz,1,46.4,44.9,2022-08-13T14:00:52.788Z,2022-08-13T21:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274421,10,1,1,0,18,7vn2i2kd35zuetw6b38gw9jsz,1,46.4,44.9,2022-08-13T14:00:53.465Z,2022-08-13T21:33:25Z,3701904151,56,Back,3704343703,178,,3701904157,212,14.9,3701904153,140,34.6,3701904155,141,57.2,3701904159,213,2.5,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274487,11,1,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,34.2,61.1,2022-08-13T14:00:55.376Z,2022-08-13T21:33:30Z,3701904407,141,76.7,3701904411,213,1.5,3701904405,140,34.8,3704343889,178,,3701904409,212,10.6,3701904403,56,Back,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274565,12,1,1,0,23,7vn2i2kd35zuetw6b38gw9jsz,0,35,90.5,2022-08-13T14:00:58.466Z,2022-08-13T21:33:34Z,3701904673,155,,3701904683,213,0.0,3701904679,141,93.5,3701904685,1,,3701904675,56,Left,3701904681,212,45.6,3704344107,178,,3701904677,140,78.4,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274627,6,12,1,0,26,e5p0ehyguld7egzhiedpdnc3w,1,30.1,4.9,2022-08-13T14:01:01.339Z,2022-08-13T21:33:39Z,3701904957,56,Back,3701904967,212,4.1,3701905015,167,,3701904959,140,31.0,3701904971,213,4.9,3704344317,388,,3701904963,141,0.0,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274633,7,5,1,0,28,e5p0ehyguld7egzhiedpdnc3w,0,25.6,-1.2,2022-08-13T14:01:03.054Z,2022-08-13T21:33:45Z,3701904989,56,Back,3701904991,347,,3701905201,233,13,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274665,13,5,1,0,28,7vn2i2kd35zuetw6b38gw9jsz,1,74.4,101.2,2022-08-13T14:01:03.054Z,2022-08-13T21:33:45Z,3701905107,56,Left,3701905109,347,,3701905167,233,7,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274929,14,1,1,0,29,7vn2i2kd35zuetw6b38gw9jsz,1,73,100,2022-08-13T14:01:04.703Z,2022-08-13T21:33:58Z,3701906273,140,68.5,3701906275,141,89.7,3701906279,213,4.2,3701906271,56,Left,3701906269,107,,3701906277,212,9.0,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445741221,800,67,1,0,31,7vn2i2kd35zuetw6b38gw9jsz,1,66.6,93.6,2022-08-13T14:01:06.662Z,2022-08-14T00:05:29Z,3704406011,233,813,,,,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445741217,813,67,1,0,31,e5p0ehyguld7egzhiedpdnc3w,0,33.4,6.4,2022-08-13T14:01:06.663Z,2022-08-13T22:03:58Z,3704406031,233,800,,,,,,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445563373,725,61,1,0,31,7vn2i2kd35zuetw6b38gw9jsz,0,67.3,93.6,2022-08-13T14:01:06.673Z,2022-08-14T00:05:30Z,3704345003,178,,3703429079,56,Left,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274845,8,1,1,0,31,e5p0ehyguld7egzhiedpdnc3w,0,38.5,7.1,2022-08-13T14:01:06.703Z,2022-08-13T22:03:47Z,3701905917,56,Back,3701960817,212,3.5,3701960815,141,7.9,3701960819,213,3.0,3704346111,178,,3701960813,140,35.2,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274961,16,1,1,0,33,7vn2i2kd35zuetw6b38gw9jsz,1,66.5,88.4,2022-08-13T14:01:08.932Z,2022-08-13T21:35:12Z,3701906477,141,77.6,3704347681,178,,3701906481,213,3.3,3701906479,212,35.5,3701906475,140,33.4,3701906473,56,Back,3701906483,1,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274937,15,43,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-13T14:01:09.292Z,2022-08-13T14:06:06Z,3701906319,56,Left,3701959967,144,3,3701906385,233,8,3701906321,286,0,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445274969,17,1,1,0,37,7vn2i2kd35zuetw6b38gw9jsz,1,33.4,77.6,2022-08-13T14:01:12.257Z,2022-08-13T21:35:16Z,3701906519,212,8.3,3701906515,140,36.3,3704347819,178,,3701906513,56,Back,3701906521,213,1.2,3701906517,141,88.9,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275067,18,1,1,0,39,7vn2i2kd35zuetw6b38gw9jsz,1,36.3,88.9,2022-08-13T14:01:14.464Z,2022-08-13T21:35:19Z,3704348109,178,,3701906961,212,21.7,3701906955,140,56.6,3701906959,141,82.7,3701906963,213,6.1,3701906953,56,Left,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275089,19,1,1,0,41,7vn2i2kd35zuetw6b38gw9jsz,1,57.8,85.4,2022-08-13T14:01:16.071Z,2022-08-13T21:35:32Z,3704348539,389,,3701907071,212,4.2,3701907069,141,89.4,3701907065,56,Left,3701907073,213,0.7,3701907067,140,60.8,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445741383,805,67,1,0,41,7vn2i2kd35zuetw6b38gw9jsz,1,65.8,96.3,2022-08-13T14:01:17.017Z,2022-08-14T00:05:30Z,3704406969,233,815,,,,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445741381,815,67,1,0,41,e5p0ehyguld7egzhiedpdnc3w,0,34.2,3.7,2022-08-13T14:01:17.018Z,2022-08-13T22:04:40Z,3704406987,233,805,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275093,20,50,1,0,43,7vn2i2kd35zuetw6b38gw9jsz,1,64.6,90.2,2022-08-13T14:01:18.458Z,2022-08-13T21:36:41Z,3701907085,56,Left,3701907551,233,9,3701907091,286,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275169,9,7,1,0,43,e5p0ehyguld7egzhiedpdnc3w,1,35.4,9.8,2022-08-13T14:01:18.592Z,2022-08-13T21:36:53Z,3703430483,383,,3701907495,285,,3701907493,56,Back,3701907503,233,20,3704350707,178,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445741485,817,43,1,0,43,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-13T14:01:18.627Z,2022-08-13T22:04:56Z,3704407425,178,0,3704407469,144,82,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445374467,364,49,1,0,43,e5p0ehyguld7egzhiedpdnc3w,1,34.7,3.4,2022-08-13T14:01:18.840Z,2022-08-13T21:37:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275193,10,1,1,0,44,e5p0ehyguld7egzhiedpdnc3w,1,35.6,3.6,2022-08-13T14:01:19.498Z,2022-08-13T21:37:10Z,3701907603,56,Back,3701907605,140,45.0,3701907609,212,11.1,3704352845,178,,3701907611,213,0.5,3701907607,141,11.2,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275113,21,43,1,0,44,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-13T14:01:20.003Z,2022-08-13T14:53:34Z,3701907201,56,Left,3702430265,144,61,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275227,11,1,1,0,45,e5p0ehyguld7egzhiedpdnc3w,1,42.7,10.2,2022-08-13T14:01:20.417Z,2022-08-13T21:37:15Z,3701907757,212,5.7,3701907751,56,Back,3701907755,141,4.4,3701907759,213,5.5,3701907753,140,46.6,3704352965,178,,,,,,,,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445564305,766,1,1,0,46,e5p0ehyguld7egzhiedpdnc3w,1,47.2,3.5,2022-08-13T14:01:21.196Z,2022-08-13T21:37:20Z,3704353207,178,,3703434177,56,Right,3703434181,141,18.7,3703434179,140,59.0,3703434185,213,0.7,3703434183,212,16.1,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445374683,366,1,1,0,47,e5p0ehyguld7egzhiedpdnc3w,0,57.3,16.1,2022-08-13T14:01:22.226Z,2022-08-13T21:37:23Z,3702431545,212,5.9,3702431537,156,,3702431543,141,19.2,3704353337,178,,3702431547,213,2.8,3702431541,140,52.1,3702431539,56,Right,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275205,22,8,1,0,47,7vn2i2kd35zuetw6b38gw9jsz,1,47.6,78.5,2022-08-13T14:01:22.950Z,2022-08-13T21:37:29Z,3704353519,178,,3701907663,56,Back,3703434907,383,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445374667,365,43,1,0,48,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-13T14:01:23.051Z,2022-08-13T14:54:14Z,3702431435,141,8.5,3702431439,213,0.2,3702431433,140,55.0,3702431437,212,11.8,3702431785,144,1,3702431431,56,Right,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275279,23,49,1,0,49,7vn2i2kd35zuetw6b38gw9jsz,1,43.3,59.7,2022-08-13T14:01:24.238Z,2022-08-13T21:37:35Z,,,,,,,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275303,24,1,1,0,50,7vn2i2kd35zuetw6b38gw9jsz,0,43.3,59.7,2022-08-13T14:01:25.470Z,2022-08-13T21:37:38Z,3701908177,56,Center,3701908197,1,,3701908181,141,54.6,3701908189,213,6.2,3704353847,178,,3701908175,155,,3701908185,212,34.8,3701908179,140,76.3,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275417,12,12,1,0,52,e5p0ehyguld7egzhiedpdnc3w,1,22.5,39.4,2022-08-13T14:01:27.954Z,2022-08-13T21:37:46Z,3701908659,56,Back,3701908665,212,19.7,3701908667,213,5.1,3704354041,389,,3701908663,141,12.4,3701908661,140,29.3,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275443,13,1,1,0,56,e5p0ehyguld7egzhiedpdnc3w,0,28.9,6.2,2022-08-13T14:01:31.725Z,2022-08-13T21:37:52Z,3701908813,140,34.6,3701908811,56,Back,3701908809,3,,3704354261,178,,3701908819,213,6.2,3701908817,212,6.0,3701908815,141,5.3,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275513,25,1,1,0,58,7vn2i2kd35zuetw6b38gw9jsz,1,65.3,92.7,2022-08-13T14:01:33.464Z,2022-08-13T21:37:59Z,3701909197,212,7.9,3704354599,178,,3701909181,155,,3701909185,140,72.2,3701909193,141,88.1,3701909183,56,Left,3701909201,213,5.9,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275527,14,45,1,1,0,e5p0ehyguld7egzhiedpdnc3w,0,25.7,10.2,2022-08-13T14:01:35.180Z,2022-08-13T21:38:04Z,3701909237,56,Back,3701909241,285,,3701909617,233,26,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275587,26,3,1,1,0,7vn2i2kd35zuetw6b38gw9jsz,1,74.3,89.8,2022-08-13T14:01:35.180Z,2022-08-13T21:38:03Z,3701909533,56,Left,3703437799,465,,3701909589,233,14,3704354759,178,,3701909535,286,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275593,27,50,1,1,1,7vn2i2kd35zuetw6b38gw9jsz,1,79.2,91.6,2022-08-13T14:01:36.362Z,2022-08-13T21:38:22Z,3701909541,56,Left,3701909543,286,,3701909923,233,15,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275659,15,7,1,1,2,e5p0ehyguld7egzhiedpdnc3w,1,20.8,8.4,2022-08-13T14:01:37.152Z,2022-08-13T21:38:30Z,3701909821,285,,3701909813,167,,3701909873,233,27,3703438431,385,,3704355619,389,,3701909817,56,Back,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275785,16,5,1,1,3,e5p0ehyguld7egzhiedpdnc3w,0,19.8,-1.5,2022-08-13T14:01:38.859Z,2022-08-13T21:38:34Z,3701910405,347,,3701910403,56,Back,3701911181,233,28,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445275745,28,5,1,1,3,7vn2i2kd35zuetw6b38gw9jsz,1,80.2,101.5,2022-08-13T14:01:38.859Z,2022-08-13T21:38:35Z,3701911131,233,16,3701910223,347,,3701910221,56,Left,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276413,29,1,1,1,23,7vn2i2kd35zuetw6b38gw9jsz,0,84.8,100,2022-08-13T14:01:58.879Z,2022-08-13T21:38:41Z,3701913133,56,Center,3701913139,212,26.3,3701913135,140,100.0,3701913141,213,5.4,3701913131,107,,3701913143,1,,3701913137,141,71.7,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445276429,17,5,1,1,26,e5p0ehyguld7egzhiedpdnc3w,1,-0.6,31.8,2022-08-13T14:02:01.209Z,2022-08-13T21:38:46Z,3701913213,56,Back,3701913331,233,30,3701913215,346,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
