id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2445324751,128,28,1,24,32,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-08-13T14:25:07.027Z,2022-08-13T23:50:39Z,3702170001,233,271,3702169325,55,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445324867,271,28,1,24,32,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-08-13T14:25:07.027Z,2022-08-13T23:50:40Z,3702169967,233,128,3702169891,55,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325381,129,1,1,25,3,1pse9ta7a45pi2w2grjim70ge,1,11.6,54.3,2022-08-13T14:25:37.962Z,2022-08-13T23:51:17Z,3702172615,213,1.7,3702172605,152,,3702172611,141,82.4,3704676121,178,,3702172607,56,Back,3702172613,212,19.3,3702172603,5,,3702172609,140,9.3,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325415,130,1,1,25,6,1pse9ta7a45pi2w2grjim70ge,1,12,84.2,2022-08-13T14:25:41.913Z,2022-08-13T23:51:22Z,3702172801,56,Back,3702172805,141,94.8,3704676581,178,,3702172803,140,17.2,3702172809,213,0.9,3702172807,212,9.0,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325423,131,1,1,25,8,1pse9ta7a45pi2w2grjim70ge,0,17.2,94.8,2022-08-13T14:25:43.546Z,2022-08-13T23:51:28Z,3702172857,212,1.7,3702172853,140,18.8,3702172859,213,0.0,3702173017,233,272,3704676945,178,,3702173021,286,,3702172851,56,Back,3702172855,141,94.8,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,3702173015,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325449,272,74,1,25,8,a3nyxabgsqlnqfkeg41m6tnpp,1,78.8,2.6,2022-08-13T14:25:43.564Z,2022-08-13T23:51:38Z,3702172981,56,Right,3704677807,178,,3702173065,233,131,3702172983,285,,,,,,,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325669,132,5,1,25,8,1pse9ta7a45pi2w2grjim70ge,1,17.2,101,2022-08-13T14:25:43.723Z,2022-08-13T23:51:44Z,3702174197,347,,3702174193,56,Back,3702174265,233,273,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325465,273,5,1,25,8,a3nyxabgsqlnqfkeg41m6tnpp,0,82.8,-1,2022-08-13T14:25:43.723Z,2022-08-13T23:51:44Z,3702173081,56,Right,3702174277,233,132,3702173083,347,,,,,,,,,,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325713,133,1,1,25,20,1pse9ta7a45pi2w2grjim70ge,1,22.8,100,2022-08-13T14:25:55.685Z,2022-08-13T23:51:53Z,3702174429,107,,3702174435,141,95.9,3702174431,56,Back,3702174439,213,6.0,3702174433,140,37.4,3702174437,212,15.8,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325727,134,1,1,25,22,1pse9ta7a45pi2w2grjim70ge,0,37.4,95.9,2022-08-13T14:25:56.993Z,2022-08-13T23:51:57Z,3702174525,213,5.4,3702174521,141,89.1,3702174511,3,,3702174515,56,Back,3702174523,212,6.2,3702174517,140,41.3,3704679189,388,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325733,274,1,1,25,22,a3nyxabgsqlnqfkeg41m6tnpp,1,65.3,10.6,2022-08-13T14:25:57.588Z,2022-08-13T23:52:09Z,3702174551,213,3.3,3702174541,3,,3702174545,140,54.1,3704679783,178,,3702174543,56,Right,3702174549,212,11.9,3702174547,141,7.7,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325735,275,49,1,25,24,a3nyxabgsqlnqfkeg41m6tnpp,1,54,7.7,2022-08-13T14:25:59.231Z,2022-08-13T23:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325795,276,1,1,25,26,a3nyxabgsqlnqfkeg41m6tnpp,1,46.1,27.2,2022-08-13T14:26:01.784Z,2022-08-13T23:56:25Z,3702174899,56,Back,3702174905,212,21.4,3702174901,140,46.8,3704693437,178,,3702174903,141,58.7,3702174907,213,1.5,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325829,277,1,1,25,28,a3nyxabgsqlnqfkeg41m6tnpp,1,46.6,58.8,2022-08-13T14:26:03.444Z,2022-08-13T23:56:31Z,3702175101,140,53.2,3702175105,212,11.3,3704693847,178,,3702175099,56,Center,3702175109,213,5.4,3702175103,141,45.7,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325867,278,1,1,25,30,a3nyxabgsqlnqfkeg41m6tnpp,1,54.8,46.7,2022-08-13T14:26:05.755Z,2022-08-13T23:56:37Z,3702175305,212,11.0,3702175301,140,49.2,3702175299,56,Back,3704694139,178,,3702175307,213,4.1,3702175303,141,33.1,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325901,279,1,1,25,32,a3nyxabgsqlnqfkeg41m6tnpp,1,48.9,32.9,2022-08-13T14:26:07.350Z,2022-08-13T23:56:41Z,3702175509,212,10.0,3702175503,56,Center,3702175507,141,24.5,3704694353,178,,3702175505,140,56.7,3702175511,213,5.7,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445325973,280,1,1,25,34,a3nyxabgsqlnqfkeg41m6tnpp,1,57.3,22.9,2022-08-13T14:26:09.319Z,2022-08-13T23:56:46Z,3704694601,178,,3702175861,56,Right,3702175865,141,5.5,3702175867,212,19.9,3702175863,140,72.5,3702175869,213,5.6,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326035,281,1,1,25,37,a3nyxabgsqlnqfkeg41m6tnpp,1,72,6.1,2022-08-13T14:26:12.387Z,2022-08-13T23:56:53Z,3702176187,213,2.5,3702176183,212,12.9,3702176181,141,18.1,3702176177,56,Right,3702176179,140,62.5,3704695009,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326057,282,1,1,25,39,a3nyxabgsqlnqfkeg41m6tnpp,1,62.5,19.3,2022-08-13T14:26:14.435Z,2022-08-13T23:56:59Z,3702176285,140,50.7,3702176291,213,2.3,3704695337,178,,3702176289,212,18.9,3702176283,56,Center,3702176287,141,40.3,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326085,283,1,1,25,41,a3nyxabgsqlnqfkeg41m6tnpp,1,50.7,40.3,2022-08-13T14:26:16.526Z,2022-08-13T23:57:05Z,3702176455,213,1.2,3702176451,141,72.9,3704695583,178,,3702176447,56,Center,3702176453,212,23.4,3702176449,140,57.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326125,284,1,1,25,43,a3nyxabgsqlnqfkeg41m6tnpp,1,57.8,73.4,2022-08-13T14:26:18.902Z,2022-08-13T23:57:10Z,3702176651,212,12.7,3704695859,178,,3702176645,56,Center,3702176647,140,69.3,3702176653,213,6.0,3702176649,141,67.7,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326187,285,1,1,25,44,a3nyxabgsqlnqfkeg41m6tnpp,1,69.3,67.7,2022-08-13T14:26:19.844Z,2022-08-13T23:57:18Z,3704696239,178,,3702176925,213,1.6,3702176921,141,95.0,3702176917,56,Left,3702176923,212,18.6,3702176919,140,68.4,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326199,286,61,1,25,46,a3nyxabgsqlnqfkeg41m6tnpp,0,68.4,95,2022-08-13T14:26:21.032Z,2022-08-13T23:57:24Z,3702176959,56,Left,3704696599,388,,3704696597,21,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326435,135,5,1,25,47,1pse9ta7a45pi2w2grjim70ge,1,34.2,-1.4,2022-08-13T14:26:22.486Z,2022-08-13T23:57:30Z,3702178205,347,,3702178221,233,287,3702178203,56,Back,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326215,287,5,1,25,47,a3nyxabgsqlnqfkeg41m6tnpp,0,65.8,101.4,2022-08-13T14:26:22.486Z,2022-08-13T23:57:30Z,3702178269,233,135,3702177049,347,,3702177047,56,Left,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326451,136,1,1,25,59,1pse9ta7a45pi2w2grjim70ge,1,33.7,0,2022-08-13T14:26:34.497Z,2022-08-13T23:57:47Z,3702178335,213,1.4,3702178331,141,11.8,3702178329,140,35.5,3702178327,56,Back,3702178333,212,8.8,3702178325,107,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326505,137,1,1,26,1,1pse9ta7a45pi2w2grjim70ge,1,35.5,11.8,2022-08-13T14:26:36.397Z,2022-08-13T23:57:52Z,3702178677,213,3.2,3702178673,141,11.5,3704698063,178,,3702178669,56,Back,3702178671,140,19.6,3702178675,212,16.7,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326593,138,1,1,26,4,1pse9ta7a45pi2w2grjim70ge,1,19.6,11.5,2022-08-13T14:26:38.948Z,2022-08-13T23:57:55Z,3704698169,178,,3702179165,140,13.5,3702179163,56,Back,3702179169,212,26.6,3702179167,141,49.4,3702179171,213,1.8,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326623,139,1,1,26,9,1pse9ta7a45pi2w2grjim70ge,1,24.1,62.3,2022-08-13T14:26:44.743Z,2022-08-13T23:58:03Z,3702179323,141,53.9,3702179319,56,Back,3702179327,213,5.6,3704698497,178,,3702179325,212,9.4,3702179321,140,31.2,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326681,140,1,1,26,11,1pse9ta7a45pi2w2grjim70ge,1,31.2,53.9,2022-08-13T14:26:45.968Z,2022-08-13T23:58:08Z,3702179677,212,12.4,3702179679,213,2.7,3702179673,140,20.5,3704698795,178,,3702179671,56,Back,3702179675,141,61.5,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326781,141,1,1,26,13,1pse9ta7a45pi2w2grjim70ge,1,18.1,62.7,2022-08-13T14:26:48.409Z,2022-08-13T23:58:14Z,3702180185,141,50.9,3702180181,140,5.5,3704699029,178,,3702180177,56,Back,3702180191,213,3.7,3702180189,212,15.5,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326857,142,1,1,26,16,1pse9ta7a45pi2w2grjim70ge,1,4.2,46,2022-08-13T14:26:51.930Z,2022-08-13T23:58:18Z,3702180569,56,Back,3704699351,178,,3702180571,140,4.8,3702180575,212,18.2,3702180577,213,4.7,3702180573,141,19.3,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326937,143,1,1,26,20,1pse9ta7a45pi2w2grjim70ge,0,5.6,17.8,2022-08-13T14:26:55.333Z,2022-08-13T23:58:28Z,3702181017,56,Center,3702181023,212,62.5,3702181027,1,,3702181019,140,63.4,3704699847,178,,3702181015,155,,3702181021,141,40.0,3702181025,213,0.2,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445326943,288,49,1,26,25,a3nyxabgsqlnqfkeg41m6tnpp,1,37.8,62.1,2022-08-13T14:27:00.208Z,2022-08-13T23:58:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327063,289,1,1,26,26,a3nyxabgsqlnqfkeg41m6tnpp,1,37.7,58.5,2022-08-13T14:27:01.878Z,2022-08-13T23:58:47Z,3702181705,212,16.0,3702181701,140,35.9,3702181699,56,Back,3704700747,178,,3702181703,141,35.2,3702181707,213,4.6,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327117,290,1,1,26,30,a3nyxabgsqlnqfkeg41m6tnpp,1,39,32,2022-08-13T14:27:05.730Z,2022-08-13T23:58:55Z,3702181965,56,Back,3702181973,213,1.3,3704701281,178,,3702181971,212,24.9,3702181967,140,45.0,3702181969,141,67.5,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327181,291,1,1,26,33,a3nyxabgsqlnqfkeg41m6tnpp,1,45,67.7,2022-08-13T14:27:08.120Z,2022-08-13T23:59:00Z,3702182293,140,65.4,3702182301,212,24.0,3702182305,213,0.5,3702182297,141,83.6,3704701637,178,,3702182289,56,Left,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327263,292,1,1,26,35,a3nyxabgsqlnqfkeg41m6tnpp,1,65.6,83.6,2022-08-13T14:27:10.849Z,2022-08-13T23:59:08Z,3702182769,56,Left,3704702055,178,,3702182771,140,76.4,3702182775,212,14.0,3702182773,141,95.6,3702182777,213,0.6,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327341,293,1,1,26,40,a3nyxabgsqlnqfkeg41m6tnpp,1,75.5,91.4,2022-08-13T14:27:14.990Z,2022-08-13T23:59:15Z,3702183247,56,Left,3702183249,140,71.2,3702183253,212,8.8,3704702425,178,,3702183255,213,4.2,3702183251,141,80.3,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327371,294,1,1,26,42,a3nyxabgsqlnqfkeg41m6tnpp,1,67.5,76.2,2022-08-13T14:27:17.179Z,2022-08-13T23:59:21Z,3702183447,212,11.3,3702183449,213,3.8,3702183443,140,58.7,3704702737,178,,3702183445,141,66.6,3702183441,56,Center,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327411,295,1,1,26,44,a3nyxabgsqlnqfkeg41m6tnpp,1,58.7,66.6,2022-08-13T14:27:19.191Z,2022-08-13T23:59:26Z,3702183701,56,Center,3702183711,213,5.1,3702183705,140,64.5,3702183707,141,44.9,3702183709,212,16.0,3704703119,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327527,296,1,1,26,46,a3nyxabgsqlnqfkeg41m6tnpp,1,63.2,37,2022-08-13T14:27:21.481Z,2022-08-13T23:59:35Z,3702184335,213,5.2,3702184331,212,25.4,3702184323,140,74.9,3704703543,178,,3702184319,56,Right,3702184327,141,4.3,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327561,297,1,1,26,50,a3nyxabgsqlnqfkeg41m6tnpp,1,74.5,9.4,2022-08-13T14:27:25.931Z,2022-08-14T00:03:30Z,3702184525,212,10.5,3702184521,140,67.4,3702184523,141,20.2,3702184527,213,2.4,3702184519,56,Right,3704718505,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327613,298,1,1,26,52,a3nyxabgsqlnqfkeg41m6tnpp,1,67.4,20.3,2022-08-13T14:27:27.607Z,2022-08-14T00:03:35Z,3704718885,178,,3702184817,213,2.1,3702184813,141,56.1,3702184809,56,Center,3702184811,140,55.3,3702184815,212,27.5,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327755,299,1,1,26,55,a3nyxabgsqlnqfkeg41m6tnpp,1,55.4,58.8,2022-08-13T14:27:30.535Z,2022-08-14T00:03:40Z,3702185541,140,72.6,3702185545,141,81.8,3702185549,213,0.7,3702185547,212,23.9,3702185537,56,Left,3704719209,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327791,300,1,1,27,0,a3nyxabgsqlnqfkeg41m6tnpp,1,76.2,83.3,2022-08-13T14:27:35.081Z,2022-08-14T00:03:46Z,3704719559,178,,3702185767,213,3.9,3702185755,56,Center,3702185761,141,75.8,3702185765,212,7.7,3702185757,140,70.7,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327861,301,1,1,27,2,a3nyxabgsqlnqfkeg41m6tnpp,1,70.3,74,2022-08-13T14:27:37.081Z,2022-08-14T00:03:54Z,3704720075,178,,3702186141,56,Center,3702186145,141,63.3,3702186149,213,3.8,3702186143,140,62.2,3702186147,212,11.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445327905,302,1,1,27,4,a3nyxabgsqlnqfkeg41m6tnpp,1,63.5,65.1,2022-08-13T14:27:39.889Z,2022-08-14T00:04:00Z,3702186379,56,Left,3704720417,178,,3702186393,213,0.9,3702186385,140,72.8,3702186389,141,83.7,3702186391,212,16.0,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445328189,303,1,1,27,7,a3nyxabgsqlnqfkeg41m6tnpp,1,73.3,82.8,2022-08-13T14:27:41.983Z,2022-08-14T00:04:05Z,3702187863,56,Right,3702187869,212,53.8,3702187873,1,,3703630613,224,,3703630615,72,,3702187867,141,11.2,3702187871,213,5.2,3704720853,178,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,3702187859,2,,3702187865,140,3702187861,155,,,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445328291,304,1,1,27,17,a3nyxabgsqlnqfkeg41m6tnpp,1,94,20.3,2022-08-13T14:27:51.982Z,2022-08-14T00:04:15Z,3702188357,212,20.8,3702188353,140,79.3,3702188359,213,2.4,3702190749,210,13,3704721137,178,,3702188351,56,Center,3702188355,141,40.7,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445328297,305,13,1,27,18,a3nyxabgsqlnqfkeg41m6tnpp,1,79.3,40.7,2022-08-13T14:27:53.519Z,2022-08-14T00:04:15Z,3702188955,20,,3702190779,328,,3704721391,178,,3702190773,102,41.5,3702188389,56,Center,3702190769,55,304,3702190763,120,,3702190783,231,47.7,dqfk7czrayirrvonirtk2mk15,Rodri,3702190777,215,,3702190765,84,3702188387,18,,,,3702190781,230,3702190767,29,,3702188385,22,,98.0,3702190775,103,,,,,,,,,,26.4,,,,,,
2445328279,144,5,1,27,19,1pse9ta7a45pi2w2grjim70ge,1,-1.1,59.2,2022-08-13T14:27:53.943Z,2022-08-14T00:04:23Z,3702188277,346,,3702188479,233,306,3702188275,56,Back,,,,,,,,,,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445328303,306,5,1,27,19,a3nyxabgsqlnqfkeg41m6tnpp,0,101.1,40.8,2022-08-13T14:27:53.943Z,2022-08-14T00:04:22Z,3702188435,56,Center,3702188537,233,144,3702188437,346,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445328979,145,1,1,27,41,1pse9ta7a45pi2w2grjim70ge,1,4.3,54.8,2022-08-13T14:28:16.872Z,2022-08-14T00:04:29Z,3702192039,213,0.3,3702192033,140,63.4,3702192037,212,65.5,3702192031,56,Left,3702192035,141,85.4,3702192045,74,,3702192041,1,,3702192029,124,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329027,146,1,1,27,45,1pse9ta7a45pi2w2grjim70ge,0,63.4,85.4,2022-08-13T14:28:20.596Z,2022-08-14T00:04:41Z,3702192293,141,70.1,3702192297,213,5.0,3702192291,140,66.3,3702192295,212,10.8,3702192287,3,,3702192289,56,Center,3704723047,388,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329069,307,1,1,27,47,a3nyxabgsqlnqfkeg41m6tnpp,1,38.7,22.9,2022-08-13T14:28:21.999Z,2022-08-14T00:04:45Z,3702192517,141,18.1,3702192519,212,8.0,3702192513,56,Back,3702192511,3,,3702192515,140,31.7,3702192521,213,3.6,3704723307,388,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329077,308,49,1,27,48,a3nyxabgsqlnqfkeg41m6tnpp,1,31.7,18.1,2022-08-13T14:28:23.224Z,2022-08-14T00:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329203,309,1,1,27,50,a3nyxabgsqlnqfkeg41m6tnpp,1,30.9,24.1,2022-08-13T14:28:25.663Z,2022-08-14T00:04:54Z,3704723803,178,,3702193267,213,1.6,3702193263,141,53.7,3702193257,56,Back,3702193265,212,20.1,3702193261,140,31.0,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329381,310,1,1,27,53,a3nyxabgsqlnqfkeg41m6tnpp,1,34.5,60,2022-08-13T14:28:28.792Z,2022-08-14T00:04:59Z,3702194215,213,1.0,3702194211,141,82.7,3704723981,178,,3702194213,212,19.0,3702194209,140,45.0,3702194207,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329461,311,1,1,27,59,a3nyxabgsqlnqfkeg41m6tnpp,1,55.8,92.6,2022-08-13T14:28:34.086Z,2022-08-14T00:05:04Z,3702194683,213,3.9,3702194675,56,Back,3702194679,141,72.9,3702194677,140,42.5,3702194681,212,19.4,3704724301,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329583,312,1,1,28,1,a3nyxabgsqlnqfkeg41m6tnpp,1,43.2,70.7,2022-08-13T14:28:36.625Z,2022-08-14T00:05:11Z,3704724681,178,,3702195377,213,4.9,3702195373,141,39.5,3702195371,140,47.2,3702195375,212,21.6,3702195369,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329645,313,1,1,28,4,a3nyxabgsqlnqfkeg41m6tnpp,1,52.8,31.3,2022-08-13T14:28:39.786Z,2022-08-14T00:05:15Z,3702195691,141,12.1,3702195695,213,5.3,3702195689,140,61.2,3702195687,56,Right,3704724925,178,,3702195693,212,15.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445329725,314,1,1,28,6,a3nyxabgsqlnqfkeg41m6tnpp,1,58.2,13,2022-08-13T14:28:41.698Z,2022-08-14T00:05:19Z,3702196123,140,46.9,3702196129,213,2.3,3702196127,212,17.0,3702196121,56,Back,3702196125,141,31.0,3704725239,178,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
