id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/15/value,assist,qualifier/13/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2537977989,8,1,1,0,18,22doj4sgsocqpxw45h607udje,1,39.3,94.1,2023-04-23T13:00:56.020Z,2023-04-23T17:44:40Z,4213371709,212,17.8,4213371703,56,Left,4213371705,140,56.2,4213371701,3,,4214974649,388,,4213371707,141,95.6,4213371711,213,0.1,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977997,9,50,1,0,19,22doj4sgsocqpxw45h607udje,1,59,94,2023-04-23T13:00:57.357Z,2023-04-23T17:44:50Z,4213371733,56,Left,4213371945,233,4,4213371735,286,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978025,4,7,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,41,6,2023-04-23T13:00:58.493Z,2023-04-23T17:44:53Z,4214975853,178,,4213371861,56,Back,4213371857,167,,4213371863,285,,4213371915,233,9,4214189453,385,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978031,5,5,1,0,21,7vn2i2kd35zuetw6b38gw9jsz,0,64.5,-1.6,2023-04-23T13:00:59.331Z,2023-04-23T17:44:59Z,4213372517,233,10,4213371897,56,Right,4213371899,347,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978131,10,5,1,0,21,22doj4sgsocqpxw45h607udje,1,35.5,101.6,2023-04-23T13:00:59.331Z,2023-04-23T17:44:59Z,4213372413,347,,4213372497,233,5,4213372411,56,Back,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978201,11,1,1,0,27,22doj4sgsocqpxw45h607udje,1,35.5,100,2023-04-23T13:01:05.330Z,2023-04-23T17:45:04Z,4213372729,107,,4213372737,212,23.3,4213372735,141,71.1,4213372731,56,Back,4213372741,1,,4213372733,140,46.3,4213372739,213,5.2,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978213,12,50,1,0,31,22doj4sgsocqpxw45h607udje,1,47,73.4,2023-04-23T13:01:08.834Z,2023-04-23T17:45:11Z,4213372797,56,Back,4213372799,286,,4213372959,233,6,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978227,6,7,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,0,53,26.6,2023-04-23T13:01:09.569Z,2023-04-23T17:45:15Z,4213372857,56,Center,4214191787,385,,4214977777,178,,4213372913,233,12,4213372859,285,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978221,13,61,1,0,32,22doj4sgsocqpxw45h607udje,1,45.9,71.1,2023-04-23T13:01:09.621Z,2023-04-23T17:45:19Z,4213372829,56,Back,4214978213,178,,,,,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978257,7,49,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,1,44.2,24.9,2023-04-23T13:01:10.526Z,2023-04-23T17:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978287,8,1,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,1,42.6,24.1,2023-04-23T13:01:11.708Z,2023-04-23T17:45:31Z,4213373165,213,5.0,4213373161,212,7.9,4213373157,141,12.9,4213373151,56,Back,4214979127,178,,4213373153,140,44.6,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978355,9,1,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,1,44.4,13.1,2023-04-23T13:01:12.239Z,2023-04-23T17:45:36Z,4213373483,212,12.0,4214979523,178,,4213373485,213,3.1,4213373481,141,13.5,4213373477,56,Back,4213373479,140,33.0,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978415,10,1,1,0,38,7vn2i2kd35zuetw6b38gw9jsz,1,39.2,9.4,2023-04-23T13:01:16.139Z,2023-04-23T17:45:40Z,4213373747,212,25.9,4214979803,178,,4213373743,140,56.8,4213373749,213,0.8,4213373745,141,36.0,4213373741,56,Center,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978427,11,3,1,0,40,7vn2i2kd35zuetw6b38gw9jsz,0,57.6,33.3,2023-04-23T13:01:18.112Z,2023-04-23T17:45:44Z,4213373799,286,,4214980223,178,,4213373797,56,Center,4214197631,464,,4213374085,233,14,,,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978451,14,7,1,0,40,22doj4sgsocqpxw45h607udje,1,42.4,66.7,2023-04-23T13:01:18.313Z,2023-04-23T17:45:48Z,4214980457,178,,4213373901,56,Back,4213373903,285,,4214197813,384,,4213373987,233,11,,,,,,,,,,btf0dch35aww78bzillh2jgx6,P. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978467,15,61,1,0,41,22doj4sgsocqpxw45h607udje,0,47.5,54,2023-04-23T13:01:18.942Z,2023-04-23T17:45:53Z,4213373967,56,Back,4214980863,178,,,,,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978541,12,1,1,0,43,7vn2i2kd35zuetw6b38gw9jsz,0,44.1,56.7,2023-04-23T13:01:21.515Z,2023-04-23T17:45:57Z,4213374313,212,32.4,4213374289,157,,4213374307,141,34.9,4213374315,213,5.8,4213374321,1,,4213374297,56,Center,4213374303,140,71.5,4214981281,178,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538137357,762,49,1,0,46,22doj4sgsocqpxw45h607udje,1,29.7,67.4,2023-04-23T13:01:24.518Z,2023-04-23T17:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978603,16,1,1,0,46,22doj4sgsocqpxw45h607udje,1,27.6,67.8,2023-04-23T13:01:24.538Z,2023-04-23T17:46:09Z,4213374603,140,38.3,4213374609,213,5.8,4213374601,56,Back,4213374605,141,58.7,4213374607,212,12.8,4214982339,178,,4213374599,3,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978607,17,61,1,0,49,22doj4sgsocqpxw45h607udje,0,39.7,58.5,2023-04-23T13:01:26.797Z,2023-04-23T17:46:13Z,4213374631,56,Back,4214982701,178,,,,,,,,,,,,,,,,,,,,btf0dch35aww78bzillh2jgx6,P. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978675,13,1,1,0,50,7vn2i2kd35zuetw6b38gw9jsz,1,54.1,42.2,2023-04-23T13:01:27.650Z,2023-04-23T17:46:19Z,4213375029,140,69.2,4213375031,141,48.2,4213375035,213,0.3,4213375027,56,Center,4213375033,212,16.4,4214983217,178,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978681,14,49,1,0,51,7vn2i2kd35zuetw6b38gw9jsz,1,69.2,48.2,2023-04-23T13:01:28.659Z,2023-04-23T17:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978691,15,1,1,0,51,7vn2i2kd35zuetw6b38gw9jsz,1,69.2,48.2,2023-04-23T13:01:28.750Z,2023-04-23T17:46:32Z,4213375129,140,62.0,4213375135,213,3.0,4213375131,141,49.4,4213375127,56,Center,4214984293,178,,4213375133,212,7.6,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978817,16,1,1,0,52,7vn2i2kd35zuetw6b38gw9jsz,1,61.8,49.9,2023-04-23T13:01:30.435Z,2023-04-23T20:56:11Z,4213375771,213,0.9,4213375767,141,76.4,4213375765,140,74.3,4214984739,178,,4213379045,210,15,4213375769,212,22.3,4213375763,56,Center,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978853,17,3,1,0,58,7vn2i2kd35zuetw6b38gw9jsz,1,85.5,63.8,2023-04-23T13:01:35.763Z,2023-04-23T17:46:44Z,4213376019,233,18,4213375951,286,,4214202211,464,,4213375949,56,Center,4214985575,178,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978821,18,45,1,0,58,22doj4sgsocqpxw45h607udje,0,14.5,36.2,2023-04-23T13:01:35.763Z,2023-04-23T17:46:44Z,4213375795,56,Back,4213375799,285,,4213376053,233,17,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978863,18,15,1,0,59,7vn2i2kd35zuetw6b38gw9jsz,1,85.3,52.4,2023-04-23T13:01:37.192Z,2023-04-23T20:56:12Z,4213375997,17,,4213378279,233,19,4213379089,103,0.6,4213375999,56,Center,4213379087,102,47.3,4213379093,215,,4213379103,146,98.6,4213379081,29,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,4213379105,147,50.2,4213378251,20,4213379083,55,16,4213379079,80,4214986413,178,4213375995,22,,,,,,,,,,,,,,,,,,,,,,,,,
2537978879,19,10,1,1,0,22doj4sgsocqpxw45h607udje,1,1.1,49.8,2023-04-23T13:01:37.742Z,2023-04-23T17:46:55Z,4213376405,179,,4213376399,174,,4213376085,56,Back,4214203377,376,,4213378333,233,18,4213376083,182,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978927,19,16,1,1,1,7vn2i2kd35zuetw6b38gw9jsz,1,98.8,42.1,2023-04-23T13:01:39.180Z,2023-04-23T17:47:04Z,4213383179,281,c589fk8pfqvbukvtdqu1yhjv9,4213383161,80,,4213380233,20,,4213383177,280,ATTEMPT_SAVED,4213380259,374,2023-04-23 14:01:38.890,4213383165,103,19.6,4213383181,282,4,4213383163,102,47.0,37d7oej48pb143o5eilue1hhx,J. Murphy,,4213383171,458,,4214205151,395,4213380267,375,01:01.327,4213383167,214,4213376291,22,4213383169,328,0.3,4213383175,231,47.7,4214987403,178,4213383173,230,99.4,4214205153,396,53.8,4213376295,56,Center,4213376293,60,,,,,,,,
2537980399,20,1,1,2,8,22doj4sgsocqpxw45h607udje,1,49.9,49.9,2023-04-23T13:02:45.612Z,2023-04-23T17:47:18Z,4213384815,189,,4213383801,213,3.1,4213383797,141,49.7,4213383803,279,G,4214988569,178,,4213383793,56,Back,4213383799,212,17.6,4213383795,140,33.1,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250249,765,1,1,2,10,22doj4sgsocqpxw45h607udje,1,30.9,52.7,2023-04-23T13:02:48.301Z,2023-04-23T17:47:24Z,4214806021,189,,4214805031,56,Back,4214805035,141,75.8,4214805033,140,31.1,4214805039,213,1.6,4214989057,178,,4214805037,212,15.7,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250313,766,1,1,2,12,22doj4sgsocqpxw45h607udje,1,31.1,75.8,2023-04-23T13:02:50.455Z,2023-04-23T17:47:28Z,4214805389,140,42.2,4214989383,178,,4214805391,141,73.5,4214805395,213,6.1,4214805387,56,Back,4214805933,189,,4214805393,212,11.8,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250367,767,1,1,2,13,22doj4sgsocqpxw45h607udje,1,42.2,73.5,2023-04-23T13:02:51.315Z,2023-04-23T17:47:33Z,4214805773,56,Back,4214805791,212,11.9,4214805769,189,,4214805797,213,3.9,4214805785,141,62.0,4214805777,140,33.7,4214989675,178,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980417,21,1,1,2,14,22doj4sgsocqpxw45h607udje,1,33.1,49.7,2023-04-23T13:02:52.343Z,2023-04-23T17:48:28Z,4213383931,213,4.1,4213383927,141,32.3,4214990167,178,,4213383925,140,24.8,4213747551,189,,4213383923,56,Back,4213383929,212,14.7,,,,btf0dch35aww78bzillh2jgx6,P. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980433,22,1,1,2,17,22doj4sgsocqpxw45h607udje,1,24.8,32.3,2023-04-23T13:02:54.948Z,2023-04-23T17:48:37Z,4214990405,178,,4213384007,141,9.5,4213384013,213,5.0,4213384001,56,Back,4213384009,212,16.1,4213384003,140,28.8,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980455,23,1,1,2,18,22doj4sgsocqpxw45h607udje,1,29,9.5,2023-04-23T13:02:56.345Z,2023-04-23T17:48:42Z,4213384127,213,1.9,4213384125,212,13.4,4213384121,140,24.7,4214990883,178,,4213384119,56,Back,4213384123,141,28.1,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980497,24,1,1,2,21,22doj4sgsocqpxw45h607udje,1,24.3,29.9,2023-04-23T13:02:58.680Z,2023-04-23T17:48:47Z,4213384377,212,25.2,4214995977,178,,4213384379,213,2.0,4213384373,140,15.1,4213384375,141,64.2,4213384371,56,Back,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980543,25,1,1,2,24,22doj4sgsocqpxw45h607udje,0,17.4,60,2023-04-23T13:03:02.463Z,2023-04-23T17:48:49Z,4213384579,140,46.4,4213384575,155,,4213384587,1,,4213384577,56,Back,4213384585,213,5.5,4213384581,141,16.0,4214996199,178,,4213384583,212,42.7,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980551,20,8,1,2,27,7vn2i2kd35zuetw6b38gw9jsz,1,53.4,81.8,2023-04-23T13:03:04.997Z,2023-04-23T17:48:56Z,4214208029,385,,4213384639,15,,4213384615,56,Left,4214996753,388,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980567,21,5,1,2,28,7vn2i2kd35zuetw6b38gw9jsz,0,42.5,101.9,2023-04-23T13:03:06.490Z,2023-04-23T17:49:00Z,4213384715,347,,4213384879,233,26,4213384713,56,Back,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980599,26,5,1,2,28,22doj4sgsocqpxw45h607udje,1,57.5,-1.9,2023-04-23T13:03:06.490Z,2023-04-23T17:48:59Z,4213384827,233,21,4213384809,347,,4213384807,56,Right,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980697,27,1,1,2,32,22doj4sgsocqpxw45h607udje,1,69,0,2023-04-23T13:03:10.075Z,2023-04-23T17:49:10Z,4213385379,140,93.2,4213385373,56,Right,4213385393,213,0.2,4213385389,212,26.0,4213385711,189,,4213385369,107,,4213385385,141,6.8,4213385397,1,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980727,28,1,1,2,36,22doj4sgsocqpxw45h607udje,0,93.2,6.7,2023-04-23T13:03:13.881Z,2023-04-23T17:49:16Z,4213385543,2,,4214998555,178,,4214208547,224,,4213385545,155,,4214208549,20,,4213385551,141,8.9,4213385649,233,22,4213385549,140,93.2,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,4213385553,212,1.5,4213385653,286,4213385547,56,Right,4213385647,236,4213385555,213,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,
2537980735,22,12,1,2,36,7vn2i2kd35zuetw6b38gw9jsz,1,3.7,93.8,2023-04-23T13:03:13.935Z,2023-04-23T17:49:19Z,4213385609,56,Back,4214998909,178,,4213385607,185,,4213385679,233,28,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
