id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2499339253,7,1,1,0,13,7vn2i2kd35zuetw6b38gw9jsz,1,74.4,74.1,2023-01-21T17:30:47.589Z,2023-01-22T01:55:14Z,3988269015,56,Center,3988269021,212,7.4,3988269017,140,81.3,3989234049,178,,3988269019,141,71.6,3988269023,213,6.1,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339269,8,1,1,0,14,7vn2i2kd35zuetw6b38gw9jsz,1,81.3,71.6,2023-01-21T17:30:48.966Z,2023-01-22T01:55:18Z,3989234085,178,,3988269069,140,81.6,3988269071,141,76.3,3988269075,213,1.5,3988269073,212,3.2,3988269067,56,Center,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339271,9,50,1,0,15,7vn2i2kd35zuetw6b38gw9jsz,1,82.3,78.6,2023-01-21T17:30:49.577Z,2023-01-22T01:55:24Z,3988269141,233,5,3988269085,286,,3988269083,56,Center,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339275,5,7,1,0,15,1c8m2ko0wxq1asfkuykurdr0y,1,17.7,21.4,2023-01-21T17:30:49.682Z,2023-01-22T01:55:28Z,3988269133,233,9,3988912131,383,,3989234253,178,,3988269103,285,,3988269101,56,Back,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339279,6,49,1,0,16,1c8m2ko0wxq1asfkuykurdr0y,1,15.6,16.6,2023-01-21T17:30:51.056Z,2023-01-22T01:55:36Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339299,7,1,1,0,17,1c8m2ko0wxq1asfkuykurdr0y,1,14.9,15.1,2023-01-21T17:30:51.596Z,2023-01-22T01:55:38Z,3988269267,212,9.9,3988269263,140,23.0,3988269265,141,7.6,3988269269,213,5.7,3989234369,178,,3988269261,56,Back,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339341,8,3,1,0,19,1c8m2ko0wxq1asfkuykurdr0y,0,28.6,6.2,2023-01-21T17:30:53.493Z,2023-01-22T01:55:43Z,3988441461,211,,3988269441,285,,3988269439,56,Back,3988912433,465,,3989234427,178,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339321,10,43,1,0,19,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-01-21T17:30:53.998Z,2023-01-21T18:21:48Z,3988441765,144,45,3988269469,286,0,3988269361,56,Left,3988269465,233,8,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339371,11,5,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,0,36.9,-1.4,2023-01-21T17:30:55.822Z,2023-01-22T01:55:47Z,3988272431,233,12,3988269587,347,,3988269585,56,Back,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339383,12,5,1,0,21,7vn2i2kd35zuetw6b38gw9jsz,1,63.1,101.4,2023-01-21T17:30:55.822Z,2023-01-22T01:55:47Z,3988269635,347,,3988272427,233,11,3988269633,56,Left,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339349,9,43,1,0,24,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-01-21T17:30:58.477Z,2023-01-21T18:21:45Z,3988441511,144,3,3988269473,56,Right,3988269481,233,11,3988269475,286,0,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339345,11,43,1,0,24,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-01-21T17:30:58.477Z,2023-01-21T18:21:46Z,3988441639,144,45,3988269445,56,Back,3988269449,285,0,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339351,10,43,1,0,26,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-01-21T17:31:00.437Z,2023-01-21T18:21:46Z,3988269477,56,Right,3988441653,144,50,3988269479,286,0,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340799,42,43,1,0,26,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-01-21T17:31:00.438Z,2023-01-21T18:21:44Z,3988277283,285,0,3988277707,233,10,3988441471,144,7,3988277281,56,Back,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499341595,55,43,1,0,27,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-01-21T17:31:01.660Z,2023-01-21T18:21:47Z,3988281205,56,Right,3988441747,144,61,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339439,13,1,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,0,43.7,100,2023-01-21T17:31:06.353Z,2023-01-22T02:29:15Z,3988269915,107,,3988269921,141,96.4,3988269917,56,Left,3988269919,140,62.1,3988269925,213,6.1,3988273609,189,,3988269923,212,19.6,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499341597,56,8,1,0,33,1c8m2ko0wxq1asfkuykurdr0y,1,39.5,7.7,2023-01-21T17:31:07.638Z,2023-01-22T02:29:21Z,3988285085,189,,3988284915,56,Back,3988912961,385,,3989234719,178,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339433,12,49,1,0,34,1c8m2ko0wxq1asfkuykurdr0y,1,42.6,7.1,2023-01-21T17:31:08.258Z,2023-01-22T01:56:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339461,13,1,1,0,37,1c8m2ko0wxq1asfkuykurdr0y,1,60.2,2.6,2023-01-21T17:31:11.362Z,2023-01-22T01:56:20Z,3989234895,178,,3988270019,141,19.9,3988270015,56,Right,3988270021,212,11.8,3988270017,140,59.7,3988270023,213,1.6,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339495,14,1,1,0,38,1c8m2ko0wxq1asfkuykurdr0y,1,59.7,19.9,2023-01-21T17:31:12.247Z,2023-01-22T01:56:24Z,3988270167,140,46.9,3988270173,213,3.5,3988270165,56,Back,3989234941,178,,3988270171,212,14.2,3988270169,141,13.0,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339549,15,1,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,1,52.1,28.1,2023-01-21T17:31:16.338Z,2023-01-22T01:56:28Z,3988270419,213,1.5,3988270411,56,Left,3988270407,155,,3989235015,178,,3988270421,1,,3988270415,141,95.3,3988270409,196,,3988270413,140,56.1,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,3988270417,212,45.9,,,,,,,,,,,,,,,,,,,,,,,,,
2499339575,16,1,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,56.1,95.3,2023-01-21T17:31:20.213Z,2023-01-22T01:56:31Z,3989235059,178,,3988270535,212,28.4,3988270527,140,29.9,3988270523,56,Back,3988270531,141,85.2,3988270539,213,3.4,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339629,17,1,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,26.6,80.6,2023-01-21T17:31:23.616Z,2023-01-22T01:56:35Z,3988270765,141,54.5,3989235087,178,,3988270767,212,26.5,3988270763,140,7.9,3988270769,213,3.9,3988270761,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339669,18,1,1,0,53,1c8m2ko0wxq1asfkuykurdr0y,1,8.1,50.4,2023-01-21T17:31:27.363Z,2023-01-22T01:56:38Z,3988270949,141,17.8,3988270951,212,43.2,3988270947,140,43.4,3988270953,213,5.7,3989235113,178,,3988270943,155,,3988270945,56,Back,3988270955,1,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339681,19,44,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,1,43.7,17.6,2023-01-21T17:31:29.647Z,2023-01-22T03:44:28Z,3988271017,56,Back,3988271021,233,14,3988271019,285,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339679,14,44,1,0,55,7vn2i2kd35zuetw6b38gw9jsz,0,56.3,82.4,2023-01-21T17:31:29.648Z,2023-01-22T01:56:43Z,3988271041,233,19,3988271011,56,Left,3988271013,286,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339695,20,1,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,0,43.4,17.8,2023-01-21T17:31:29.746Z,2023-01-22T03:44:28Z,3988271099,168,,3988271103,140,65.3,3988271101,56,Right,3988271109,213,6.2,3989235167,388,,3988271105,141,15.2,3988271107,212,23.1,3988271097,3,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339699,15,49,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,1,29.3,84.2,2023-01-21T17:31:32.188Z,2023-01-22T01:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339741,16,1,1,0,59,7vn2i2kd35zuetw6b38gw9jsz,1,26.9,81.2,2023-01-21T17:31:34.124Z,2023-01-22T01:56:53Z,3988271221,140,24.1,3988271219,56,Back,3988271225,212,12.5,3989235251,178,,3988271223,141,63.4,3988271227,213,4.5,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339763,17,1,1,1,1,7vn2i2kd35zuetw6b38gw9jsz,0,25.2,63.4,2023-01-21T17:31:35.414Z,2023-01-22T01:56:56Z,3988271325,56,Back,3988271327,140,45.9,3988271323,155,,3988271333,213,0.0,3988271329,141,64.2,3988271331,212,21.7,3989235273,178,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339777,21,49,1,1,2,1c8m2ko0wxq1asfkuykurdr0y,1,59.9,33.7,2023-01-21T17:31:36.903Z,2023-01-22T01:57:02Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339831,22,1,1,1,5,1c8m2ko0wxq1asfkuykurdr0y,1,65.8,29.3,2023-01-21T17:31:40.123Z,2023-01-22T01:57:04Z,3988271633,212,11.9,3988271625,140,70.2,3988271635,213,5.1,3989235361,178,,3988271617,56,Right,3988271629,141,13.1,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339857,23,1,1,1,8,1c8m2ko0wxq1asfkuykurdr0y,1,70.3,12.4,2023-01-21T17:31:42.635Z,2023-01-22T01:57:07Z,3988271751,140,90.1,3988271749,56,Right,3989235393,178,,3988271755,212,21.2,3988271757,213,6.1,3988271753,141,6.2,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339869,24,1,1,1,10,1c8m2ko0wxq1asfkuykurdr0y,0,90.2,6.2,2023-01-21T17:31:44.563Z,2023-01-22T01:57:09Z,3988271805,155,,3988914335,20,,3988271807,56,Right,3989235421,178,,3988271815,213,1.6,3988271811,141,12.8,3988271803,2,,3988914333,224,,1rz6bw398na1i3t29rop7ikt1,J. Ward,3988271813,212,4.5,3988271809,140,90.0,,,,,,,,,,,,,,,,,,,,,,
2499339879,18,61,1,1,10,7vn2i2kd35zuetw6b38gw9jsz,1,10.9,86.8,2023-01-21T17:31:44.666Z,2023-01-22T01:57:15Z,3989235479,178,,3988271849,56,Back,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339897,19,49,1,1,11,7vn2i2kd35zuetw6b38gw9jsz,1,22.6,72.5,2023-01-21T17:31:46.215Z,2023-01-22T01:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339919,20,1,1,1,13,7vn2i2kd35zuetw6b38gw9jsz,1,22.6,72.5,2023-01-21T17:31:47.930Z,2023-01-22T01:57:22Z,3989235579,178,,3988272059,56,Back,3988272061,140,35.3,3988272067,213,6.0,3988272063,141,67.2,3988272065,212,13.8,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339923,21,50,1,1,15,7vn2i2kd35zuetw6b38gw9jsz,1,42,62.9,2023-01-21T17:31:49.518Z,2023-01-22T01:57:54Z,3988272213,233,25,3988272083,56,Back,3988272085,286,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339945,25,7,1,1,15,1c8m2ko0wxq1asfkuykurdr0y,0,58,37.1,2023-01-21T17:31:49.522Z,2023-01-22T01:57:57Z,3988272189,285,,3988272205,233,21,3988914685,385,,3988272187,56,Center,3989236069,178,,,,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339979,26,1,1,1,16,1c8m2ko0wxq1asfkuykurdr0y,0,65.5,40.4,2023-01-21T17:31:50.965Z,2023-01-22T01:58:01Z,3988272347,213,1.7,3988272343,141,48.5,3988272345,212,5.5,3989236101,178,,3988272341,140,65.0,3988272339,56,Center,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339975,22,3,1,1,17,7vn2i2kd35zuetw6b38gw9jsz,0,35.8,53.6,2023-01-21T17:31:52.026Z,2023-01-22T01:58:06Z,3988275359,286,,3988272321,56,Back,3989236171,178,,3988914939,465,,3988275355,233,39,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340511,39,7,1,1,18,1c8m2ko0wxq1asfkuykurdr0y,0,64.2,46.4,2023-01-21T17:31:52.373Z,2023-01-22T01:58:09Z,3988275105,285,,3988915015,383,,3988275321,233,22,3988275103,56,Center,3989236209,178,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339989,23,61,1,1,18,7vn2i2kd35zuetw6b38gw9jsz,0,32.7,57.1,2023-01-21T17:31:52.609Z,2023-01-22T01:58:13Z,3989236255,178,,3988272407,56,Back,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499341009,47,1,1,1,19,1c8m2ko0wxq1asfkuykurdr0y,1,54.1,55.4,2023-01-21T17:31:53.894Z,2023-01-22T01:58:17Z,3988277585,213,1.0,3988277583,212,7.4,3988277579,140,58.1,3988277577,56,Center,3988277581,141,64.4,3989236301,178,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499339993,27,49,1,1,20,1c8m2ko0wxq1asfkuykurdr0y,1,56.3,60.6,2023-01-21T17:31:54.507Z,2023-01-22T01:58:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340007,28,1,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,1,56.4,60.6,2023-01-21T17:31:55.319Z,2023-01-22T01:58:26Z,3988272495,56,Back,3988272497,140,43.8,3988272501,212,19.6,3989236413,178,,3988272503,213,2.3,3988272499,141,81.9,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340029,29,1,1,1,22,1c8m2ko0wxq1asfkuykurdr0y,1,43.7,82.1,2023-01-21T17:31:56.760Z,2023-01-22T01:58:30Z,3988272651,141,61.8,3988272649,140,31.6,3988272653,212,18.8,3988272647,56,Back,3988272655,213,4.0,3989236449,178,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340127,30,1,1,1,28,1c8m2ko0wxq1asfkuykurdr0y,1,33.5,52.2,2023-01-21T17:32:02.580Z,2023-01-22T01:58:33Z,3989236503,178,,3988273159,56,Right,3988273161,140,52.5,3988273169,1,,3988273167,213,5.2,3988273163,141,2.9,3988273157,155,,3988273165,212,39.0,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499340153,31,1,1,1,33,1c8m2ko0wxq1asfkuykurdr0y,1,55.7,4,2023-01-21T17:32:07.817Z,2023-01-22T01:58:37Z,3988273271,56,Back,3988273279,213,3.0,3989236537,178,,3988273277,212,22.2,3988273273,140,34.7,3988273275,141,8.0,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,
