id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2506275267,6,5,1,0,14,7yx5dqhhphyvfisohikodajhv,0,101.1,82.5,2023-02-11T15:01:10.123Z,2023-02-12T01:08:29Z,4024621043,346,,4024621141,233,5,4024621041,56,Left,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275723,6,1,1,0,35,4dsgumo7d4zupm2ugsvm4zm4d,1,4.6,60.9,2023-02-11T15:01:30.957Z,2023-02-12T01:08:36Z,4024623065,237,,4024623045,124,,4024623053,141,61.5,4024623051,140,23.8,4024623057,212,20.2,4024623047,56,Back,4024623059,213,0.0,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275815,7,1,1,0,36,4dsgumo7d4zupm2ugsvm4zm4d,1,23.7,61.7,2023-02-11T15:01:32.068Z,2023-02-12T01:08:41Z,4024623425,212,16.9,4027163259,178,,4024623419,56,Back,4024623423,141,60.5,4024623421,140,7.6,4024623427,213,3.2,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275905,8,1,1,0,39,4dsgumo7d4zupm2ugsvm4zm4d,1,11,56.4,2023-02-11T15:01:34.956Z,2023-02-12T01:08:45Z,4027163403,178,,4024623889,140,25.7,4024623891,141,40.4,4024623893,212,18.9,4024623887,56,Back,4024623895,213,5.7,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275913,7,45,1,0,42,7yx5dqhhphyvfisohikodajhv,0,73.4,57,2023-02-11T15:01:37.604Z,2023-02-12T01:08:55Z,4024648479,233,9,4024623927,286,,4024623925,56,Center,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275919,9,3,1,0,42,4dsgumo7d4zupm2ugsvm4zm4d,1,26.6,43,2023-02-11T15:01:37.604Z,2023-02-12T01:08:55Z,4025892725,464,,4024623949,285,,4027163669,178,,4024623947,56,Back,4024648453,233,7,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275943,10,1,1,0,43,4dsgumo7d4zupm2ugsvm4zm4d,1,26.2,41,2023-02-11T15:01:38.860Z,2023-02-12T01:08:58Z,4027163775,178,,4024624069,213,1.5,4024624055,56,Back,4024624067,212,9.2,4024624059,140,26.7,4024624063,141,54.5,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275973,11,1,1,0,44,4dsgumo7d4zupm2ugsvm4zm4d,1,26.7,54.3,2023-02-11T15:01:39.902Z,2023-02-12T01:09:01Z,4024624193,141,58.1,4024624189,56,Back,4024624197,213,0.2,4024624191,140,37.7,4027163985,178,,4024624195,212,11.8,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276043,12,1,1,0,45,4dsgumo7d4zupm2ugsvm4zm4d,1,37.7,58.1,2023-02-11T15:01:40.734Z,2023-02-12T01:09:06Z,4024624487,140,33.2,4027164217,178,,4024624485,56,Back,4024624493,213,4.3,4024624491,212,12.0,4024624489,141,41.8,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276171,13,1,1,0,46,4dsgumo7d4zupm2ugsvm4zm4d,1,33.1,41.2,2023-02-11T15:01:42.029Z,2023-02-12T01:09:14Z,4024625065,140,35.6,4024625081,213,4.9,4027164505,178,,4024625075,212,14.5,4024625071,141,20.3,4024625059,56,Back,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276235,14,1,1,0,54,4dsgumo7d4zupm2ugsvm4zm4d,1,62.2,10.4,2023-02-11T15:01:49.465Z,2023-02-12T01:09:23Z,4024625337,141,4.0,4024625333,56,Right,4024625335,140,63.1,4027164821,178,,4024625341,213,4.9,4024625339,212,4.5,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276345,15,1,1,0,55,4dsgumo7d4zupm2ugsvm4zm4d,1,59,8.8,2023-02-11T15:01:51.125Z,2023-02-12T01:09:26Z,4024625809,141,34.9,4024625805,56,Center,4024625813,213,1.9,4024625807,140,53.1,4024625811,212,18.8,4027164905,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276415,16,1,1,1,0,4dsgumo7d4zupm2ugsvm4zm4d,1,55.8,35.2,2023-02-11T15:01:56.176Z,2023-02-12T01:09:30Z,4027165071,178,,4024626113,140,56.5,4024626117,212,7.0,4024626111,56,Center,4024626119,213,1.5,4024626115,141,45.4,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276513,17,1,1,1,3,4dsgumo7d4zupm2ugsvm4zm4d,1,62.4,47.3,2023-02-11T15:01:58.747Z,2023-02-12T01:09:34Z,4024626573,212,9.3,4024626571,141,54.2,4024626567,56,Center,4027165247,178,,4024626569,140,70.1,4024626575,213,0.5,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276579,18,1,1,1,6,4dsgumo7d4zupm2ugsvm4zm4d,1,70,65.7,2023-02-11T15:02:01.595Z,2023-02-12T01:09:39Z,4024626857,141,91.8,4027165353,178,,4024626853,56,Left,4024626859,212,17.8,4024626861,213,1.5,4024626855,140,71.6,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276613,19,1,1,1,8,4dsgumo7d4zupm2ugsvm4zm4d,1,67.1,86.4,2023-02-11T15:02:03.666Z,2023-02-12T01:09:46Z,4024627017,213,3.9,4024627011,140,55.5,4024627013,141,68.0,4024627009,56,Center,4027165643,178,,4024627015,212,17.5,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276663,20,1,1,1,9,4dsgumo7d4zupm2ugsvm4zm4d,1,55.5,68,2023-02-11T15:02:05.124Z,2023-02-12T01:09:51Z,4024627281,56,Center,4027165885,178,,4024627295,213,0.5,4024627291,212,7.1,4024627289,141,73.1,4024627285,140,61.4,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276749,21,1,1,1,11,4dsgumo7d4zupm2ugsvm4zm4d,1,59.6,68.4,2023-02-11T15:02:07.120Z,2023-02-12T01:09:55Z,4024627705,213,4.4,4024627699,140,56.5,4024627701,141,50.7,4027166083,178,,4024627703,212,12.5,4024627697,56,Center,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276851,22,1,1,1,14,4dsgumo7d4zupm2ugsvm4zm4d,1,57,43.1,2023-02-11T15:02:09.998Z,2023-02-12T01:10:01Z,4024628261,213,5.5,4024628259,212,34.8,4024628263,1,,4024628255,140,80.1,4024628253,56,Right,4024628257,141,6.5,4027166299,178,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276917,23,1,1,1,19,4dsgumo7d4zupm2ugsvm4zm4d,1,85.6,9.8,2023-02-11T15:02:14.457Z,2023-02-12T01:10:16Z,4027166869,178,,4024628605,56,Right,4024628609,141,20.2,4024628613,212,14.1,4024628617,213,2.6,4024628607,140,74.0,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276985,24,1,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,75.2,19.3,2023-02-11T15:02:16.516Z,2023-02-12T01:10:23Z,4024628917,140,65.4,4024628923,213,2.6,4024628915,56,Center,4024628921,212,12.0,4027167247,178,,4024628919,141,28.3,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277055,25,1,1,1,23,4dsgumo7d4zupm2ugsvm4zm4d,1,65.8,26.3,2023-02-11T15:02:19.088Z,2023-02-12T01:10:26Z,4024629173,212,10.5,4024629177,213,5.2,4024629163,56,Right,4024629167,140,70.7,4027167379,178,,4024629169,141,12.8,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277149,26,1,1,1,25,4dsgumo7d4zupm2ugsvm4zm4d,1,69.7,13.7,2023-02-11T15:02:20.718Z,2023-02-12T01:10:29Z,4024629585,140,77.4,4027167499,178,,4024629589,212,10.3,4024629591,213,5.6,4024629583,56,Right,4024629587,141,4.4,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277217,27,1,1,1,28,4dsgumo7d4zupm2ugsvm4zm4d,1,69,16.3,2023-02-11T15:02:24.181Z,2023-02-12T01:10:32Z,4024629911,56,Center,4024629913,140,54.5,4024629919,212,31.4,4024629923,213,2.1,4027167645,178,,4024629915,141,56.7,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277275,28,1,1,1,31,4dsgumo7d4zupm2ugsvm4zm4d,1,56.8,64.2,2023-02-11T15:02:27.300Z,2023-02-12T01:10:36Z,4024630181,212,12.7,4024630175,140,63.5,4027167825,178,,4024630173,56,Left,4024630185,213,1.0,4024630177,141,79.7,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277369,29,1,1,1,34,4dsgumo7d4zupm2ugsvm4zm4d,1,63.5,79.7,2023-02-11T15:02:29.564Z,2023-02-12T01:10:40Z,4024630615,141,96.0,4024630619,213,0.8,4027168033,178,,4024630611,56,Left,4024630617,212,14.8,4024630613,140,72.8,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277419,30,1,1,1,37,4dsgumo7d4zupm2ugsvm4zm4d,1,69.8,87.6,2023-02-11T15:02:32.938Z,2023-02-12T01:10:48Z,4024630817,212,16.9,4024630811,56,Center,4024630813,140,79.6,4024630815,141,67.8,4024630819,213,5.4,4027168311,178,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277459,31,1,1,1,39,4dsgumo7d4zupm2ugsvm4zm4d,0,85.4,68,2023-02-11T15:02:35.070Z,2023-02-12T01:10:52Z,4024630955,56,Center,4024630967,213,0.3,4024630961,141,74.6,4027168473,178,,4024630965,212,17.3,4024630957,140,100.0,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277489,8,5,1,1,43,7yx5dqhhphyvfisohikodajhv,1,-0.9,28.4,2023-02-11T15:02:39.040Z,2023-02-12T01:10:55Z,4024631063,346,,4024631117,233,32,4024631061,56,Back,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277473,32,5,1,1,43,4dsgumo7d4zupm2ugsvm4zm4d,0,100.9,71.6,2023-02-11T15:02:39.040Z,2023-02-12T01:10:56Z,4024631007,346,,4024631193,233,8,4024631003,56,Center,,,,,,,,,,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278605,9,1,1,2,13,7yx5dqhhphyvfisohikodajhv,0,5.4,49.6,2023-02-11T15:03:09.125Z,2023-02-12T01:11:01Z,4024636307,141,28.1,4024636317,1,,4024636311,212,64.1,4024636303,140,64.8,4024636291,124,,4024636319,74,,4024636299,56,Center,4024636315,213,6.1,4iijb6llnz28unsz4rirr3umt,David Raya,4024636295,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278663,33,44,1,2,16,4dsgumo7d4zupm2ugsvm4zm4d,1,36,69.7,2023-02-11T15:03:12.326Z,2023-02-12T04:13:11Z,4024636583,56,Back,4024636585,285,,4024636883,233,10,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278709,10,44,1,2,16,7yx5dqhhphyvfisohikodajhv,0,64,30.3,2023-02-11T15:03:12.327Z,2023-02-12T01:11:05Z,4024636779,56,Center,4024636781,286,,4024636923,233,33,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278703,34,1,1,2,17,4dsgumo7d4zupm2ugsvm4zm4d,1,37.1,67.5,2023-02-11T15:03:12.525Z,2023-02-12T04:13:12Z,4024636751,212,10.7,4027169051,388,,4024636749,141,52.4,4024636753,213,4.4,4024636745,56,Back,4024636743,3,,4024636747,140,34.4,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278719,35,49,1,2,18,4dsgumo7d4zupm2ugsvm4zm4d,1,34.4,52.4,2023-02-11T15:03:14.412Z,2023-02-12T01:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278745,36,1,1,2,18,4dsgumo7d4zupm2ugsvm4zm4d,1,34.4,52.4,2023-02-11T15:03:14.422Z,2023-02-12T01:11:20Z,4024636983,141,68.0,4024636979,140,37.6,4024636989,213,1.3,4024636977,56,Back,4024636985,212,11.1,4027169505,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278777,37,1,1,2,19,4dsgumo7d4zupm2ugsvm4zm4d,1,37.6,68,2023-02-11T15:03:15.197Z,2023-02-12T01:11:23Z,4024637115,141,52.2,4027169625,178,,4024637119,213,5.2,4024637113,140,42.8,4024637117,212,12.1,4024637111,56,Back,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278893,38,1,1,2,20,4dsgumo7d4zupm2ugsvm4zm4d,1,42.8,52.2,2023-02-11T15:03:16.141Z,2023-02-12T01:11:27Z,4027169785,178,,4024637695,212,23.8,4024637691,140,21.1,4024637689,56,Back,4024637693,141,62.1,4024637701,213,2.9,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279027,39,1,1,2,24,4dsgumo7d4zupm2ugsvm4zm4d,1,15.7,52.7,2023-02-11T15:03:20.028Z,2023-02-12T01:11:31Z,4024638325,141,40.1,4027169961,178,,4024638323,140,4.1,4024638329,213,3.8,4024638321,56,Back,4024638327,212,14.9,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279103,40,1,1,2,26,4dsgumo7d4zupm2ugsvm4zm4d,1,7.3,38,2023-02-11T15:03:22.445Z,2023-02-12T01:11:35Z,4024638679,141,41.3,4024638681,212,8.4,4024638683,213,0.3,4024638675,56,Back,4024638677,140,15.0,4027170167,178,,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279151,41,1,1,2,27,4dsgumo7d4zupm2ugsvm4zm4d,1,15,41.3,2023-02-11T15:03:23.299Z,2023-02-12T01:11:41Z,4024638931,212,18.4,4027170563,178,,4024638929,141,68.3,4024638933,213,1.6,4024638925,56,Back,4024638927,140,14.3,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279469,42,1,1,2,30,4dsgumo7d4zupm2ugsvm4zm4d,1,14.3,68.3,2023-02-11T15:03:26.072Z,2023-02-12T01:11:46Z,4024640367,140,29.0,4024640363,56,Back,4024640371,212,24.5,4024640373,213,0.9,4024640369,141,96.3,4027170845,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
