id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,assist,qualifier/15/value,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2518321131,7,44,1,0,7,1qtaiy11gswx327s0vkibf70n,0,70.6,16.1,2023-03-11T15:00:19.072Z,2023-03-11T22:52:22Z,4088248073,286,,4088248229,233,4,4088248071,56,Right,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321193,5,1,1,0,7,22doj4sgsocqpxw45h607udje,1,24.7,87.5,2023-03-11T15:00:19.170Z,2023-03-12T02:32:06Z,4088248357,56,Left,4088248355,3,,4088248363,212,29.8,4088248359,140,52.9,4090658931,388,,4088248365,213,0.1,4088248361,141,92.6,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321197,6,49,1,0,11,22doj4sgsocqpxw45h607udje,1,53.2,92.6,2023-03-11T15:00:23.141Z,2023-03-11T22:52:43Z,,,,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321229,7,50,1,0,12,22doj4sgsocqpxw45h607udje,1,57.5,76.4,2023-03-11T15:00:24.563Z,2023-03-11T22:52:48Z,4088248771,233,8,4088248555,286,,4088248553,56,Center,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321265,8,7,1,0,12,1qtaiy11gswx327s0vkibf70n,1,42.5,23.6,2023-03-11T15:00:24.684Z,2023-03-11T22:52:52Z,4089559173,384,,4088248743,233,7,4088248731,285,,4088248729,56,Back,4090659755,389,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321269,9,49,1,0,13,1qtaiy11gswx327s0vkibf70n,1,41.4,27.9,2023-03-11T15:00:25.570Z,2023-03-11T22:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321423,10,1,1,0,17,1qtaiy11gswx327s0vkibf70n,1,44.5,28.8,2023-03-11T15:00:28.758Z,2023-03-11T22:52:59Z,4088249437,212,19.3,4088249439,213,5.4,4088249433,140,56.0,4090659909,178,,4088249435,141,6.6,4088249431,56,Right,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321547,11,1,1,0,22,1qtaiy11gswx327s0vkibf70n,1,63.7,28.8,2023-03-11T15:00:34.474Z,2023-03-11T22:53:03Z,4088249937,212,37.1,4088249933,140,66.2,4088249939,213,1.5,4088249929,155,,4088249941,1,,4088249935,141,83.2,4088249931,56,Left,4090660013,178,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321595,12,1,1,0,28,1qtaiy11gswx327s0vkibf70n,1,63.9,74.9,2023-03-11T15:00:40.492Z,2023-03-11T22:53:08Z,4088250163,141,67.0,4088250167,213,4.3,4088250157,56,Center,4088250161,140,61.8,4088250165,212,5.8,4090660151,178,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321659,13,1,1,0,30,1qtaiy11gswx327s0vkibf70n,0,63.3,66.1,2023-03-11T15:00:42.687Z,2023-03-11T22:53:11Z,4088250453,213,5.6,4088250447,141,35.9,4088250439,155,,4090660199,178,,4088250441,56,Center,4088250455,1,,4088250451,212,33.6,4088250445,140,88.6,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321673,8,44,1,0,33,22doj4sgsocqpxw45h607udje,1,10.7,65.8,2023-03-11T15:00:44.880Z,2023-03-12T02:32:06Z,4088250499,56,Back,4088250501,285,,4088250583,233,14,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321681,14,44,1,0,33,1qtaiy11gswx327s0vkibf70n,0,89.3,34.2,2023-03-11T15:00:44.881Z,2023-03-11T22:53:13Z,4088250529,286,,4088250675,233,8,4088250525,56,Center,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321691,9,12,1,0,33,22doj4sgsocqpxw45h607udje,1,10.1,67.4,2023-03-11T15:00:44.974Z,2023-03-12T02:32:07Z,4088250615,212,2.0,4088250611,140,8.6,4088250617,213,2.5,4088250613,141,69.2,4088250609,56,Back,4090660299,388,,4088250717,15,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321699,15,61,1,0,33,1qtaiy11gswx327s0vkibf70n,1,88.6,35.9,2023-03-11T15:00:45.013Z,2023-03-11T22:53:22Z,4090660441,15,,4090660443,388,,4088250655,56,Center,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321733,10,5,1,0,37,22doj4sgsocqpxw45h607udje,1,-1,72,2023-03-11T15:00:48.957Z,2023-03-11T22:53:28Z,4088250819,56,Back,4088250871,233,16,4088250821,346,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321717,16,5,1,0,37,1qtaiy11gswx327s0vkibf70n,0,101,28,2023-03-11T15:00:48.957Z,2023-03-11T22:53:29Z,4088250763,346,,4088250893,233,10,4088250761,56,Center,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321997,11,1,1,0,43,22doj4sgsocqpxw45h607udje,1,3.7,52.2,2023-03-11T15:00:55.163Z,2023-03-11T22:53:44Z,4088251979,213,4.9,4088251973,140,6.3,4088251977,212,15.7,4088251975,141,29.5,4088251971,56,Back,4088251983,237,,4088251969,124,,,,,8wz5pdydepr5kzcichz17pv4l,F. Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322145,12,1,1,0,50,22doj4sgsocqpxw45h607udje,1,14.7,40.4,2023-03-11T15:01:02.472Z,2023-03-11T22:53:48Z,4088252591,141,69.9,4088252595,213,1.7,4088252589,140,12.1,4088252585,56,Back,4090661225,178,,4088252593,212,20.2,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322203,13,1,1,0,53,22doj4sgsocqpxw45h607udje,1,13.9,69.8,2023-03-11T15:01:04.978Z,2023-03-11T22:53:50Z,4088252895,140,27.2,4090661281,178,,4088252897,141,94.8,4088252901,213,0.9,4088252893,56,Back,4088252899,212,22.0,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322253,14,1,1,0,56,22doj4sgsocqpxw45h607udje,1,28.4,95.3,2023-03-11T15:01:07.895Z,2023-03-11T22:53:54Z,4088253129,56,Back,4088253135,141,84.0,4090661451,178,,4088253133,140,15.9,4088253139,213,3.7,4088253137,212,15.2,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322453,15,1,1,0,58,22doj4sgsocqpxw45h607udje,1,15.9,82.1,2023-03-11T15:01:10.591Z,2023-03-11T22:53:57Z,4088254065,1,,4088254053,141,34.3,4088254059,213,4.7,4088254049,56,Back,4090661575,178,,4088254051,140,14.2,4088254055,212,32.6,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322515,16,1,1,1,6,22doj4sgsocqpxw45h607udje,0,34.3,28.1,2023-03-11T15:01:18.029Z,2023-03-11T22:54:00Z,4088254377,141,68.4,4088254373,56,Center,4088254379,212,45.3,4088254385,1,,4088254381,213,0.7,4090661635,178,,4088254371,155,,4088254375,140,68.6,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322523,17,49,1,1,8,1qtaiy11gswx327s0vkibf70n,1,30.9,28.6,2023-03-11T15:01:20.581Z,2023-03-11T22:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322615,18,1,1,1,9,1qtaiy11gswx327s0vkibf70n,1,29.1,30.3,2023-03-11T15:01:21.504Z,2023-03-11T22:54:05Z,4088254885,56,Back,4090661801,178,,4088254893,213,1.7,4088254891,212,18.0,4088254889,141,56.5,4088254887,140,26.5,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322683,19,1,1,1,12,1qtaiy11gswx327s0vkibf70n,1,26.8,57.2,2023-03-11T15:01:24.348Z,2023-03-11T22:54:08Z,4090661863,178,,4088255197,140,31.0,4088255199,141,55.3,4088255203,213,6.0,4088255201,212,4.6,4088255195,56,Back,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322833,20,1,1,1,14,1qtaiy11gswx327s0vkibf70n,1,31.7,61.1,2023-03-11T15:01:26.225Z,2023-03-11T22:54:10Z,4088255967,213,1.3,4088255963,141,90.7,4090661909,178,,4088255965,212,21.2,4088255961,140,37.9,4088255959,56,Back,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322957,21,1,1,1,18,1qtaiy11gswx327s0vkibf70n,1,41.2,83.7,2023-03-11T15:01:29.986Z,2023-03-11T22:54:13Z,4088256585,141,79.5,4088256581,56,Back,4090661963,178,,4088256587,212,5.5,4088256589,213,3.7,4088256583,140,36.7,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323143,22,1,1,1,22,1qtaiy11gswx327s0vkibf70n,1,33.6,69,2023-03-11T15:01:34.116Z,2023-03-11T22:54:16Z,4090662025,178,,4088257551,140,26.2,4088257555,212,23.4,4088257557,213,4.4,4088257549,56,Back,4088257553,141,36.6,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323165,23,1,1,1,28,1qtaiy11gswx327s0vkibf70n,1,32.4,22.5,2023-03-11T15:01:40.134Z,2023-03-11T22:54:19Z,4088257703,212,11.2,4088257695,140,35.6,4090662071,178,,4088257699,141,6.8,4088257693,56,Back,4088257705,213,5.0,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323203,24,1,1,1,30,1qtaiy11gswx327s0vkibf70n,1,35.6,8.5,2023-03-11T15:01:41.914Z,2023-03-11T22:54:24Z,4088257927,141,30.6,4088257923,56,Back,4088257929,212,15.1,4088257931,213,1.5,4088257925,140,36.4,4090662147,178,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323223,25,1,1,1,31,1qtaiy11gswx327s0vkibf70n,0,36.4,30.6,2023-03-11T15:01:43.064Z,2023-03-11T22:54:27Z,4088257997,140,38.9,4088257993,56,Back,4088258005,212,2.9,4088258001,141,28.9,4090662307,178,,4088258009,213,5.9,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323295,17,61,1,1,31,22doj4sgsocqpxw45h607udje,1,58.6,72.5,2023-03-11T15:01:43.292Z,2023-03-11T22:54:31Z,4090662481,178,,4088258405,56,Center,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323375,18,5,1,1,34,22doj4sgsocqpxw45h607udje,0,60.8,101.6,2023-03-11T15:01:46.211Z,2023-03-11T22:54:33Z,4088259561,233,26,4088258767,56,Left,4088258769,347,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323535,26,5,1,1,34,1qtaiy11gswx327s0vkibf70n,1,39.2,-1.6,2023-03-11T15:01:46.211Z,2023-03-11T22:54:32Z,4088259497,347,,4088259495,56,Back,4088259553,233,18,,,,,,,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323605,27,1,1,1,40,1qtaiy11gswx327s0vkibf70n,1,42.3,0,2023-03-11T15:01:51.832Z,2023-03-11T22:54:37Z,4088259885,212,19.5,4088259879,141,7.8,4088259873,140,24.8,4088259889,213,2.8,4088259855,107,,4088259867,56,Back,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323691,28,1,1,1,43,1qtaiy11gswx327s0vkibf70n,1,25.1,8.1,2023-03-11T15:01:55.053Z,2023-03-11T22:54:39Z,4090662733,178,,4088260295,140,33.1,4088260305,213,0.5,4088260301,212,9.7,4088260293,56,Back,4088260299,141,15.2,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323747,29,1,1,1,46,1qtaiy11gswx327s0vkibf70n,1,31.5,17.1,2023-03-11T15:01:58.635Z,2023-03-11T22:54:41Z,4088260615,212,8.6,4088260611,140,33.5,4090662839,178,,4088260613,141,4.8,4088260609,56,Back,4088260617,213,5.0,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323815,30,1,1,1,48,1qtaiy11gswx327s0vkibf70n,1,33.6,3.6,2023-03-11T15:02:00.305Z,2023-03-11T22:54:43Z,4088260911,213,6.2,4088260905,140,43.9,4088260907,141,1.7,4090662899,178,,4088260903,56,Back,4088260909,212,10.9,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323845,31,4,1,1,49,1qtaiy11gswx327s0vkibf70n,1,45.2,2.1,2023-03-11T15:02:01.693Z,2023-03-11T22:54:48Z,4088260993,56,Back,4088262913,265,,4088262909,13,,4088262911,152,,4088262915,286,,4088262979,233,19,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323977,19,4,1,1,49,22doj4sgsocqpxw45h607udje,0,54.8,97.9,2023-03-11T15:02:01.694Z,2023-03-11T22:54:48Z,4088261745,285,,4088261741,152,,4090663033,178,,4088263007,233,31,4088261737,13,,4088261739,56,Left,4088261743,265,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324649,32,1,1,2,13,1qtaiy11gswx327s0vkibf70n,1,45.4,5.6,2023-03-11T15:02:25.414Z,2023-03-11T22:54:55Z,4090663217,178,,4088265009,140,42.7,4088265013,141,18.3,4088264997,5,,4088265017,213,1.9,4088265015,212,9.1,4088265001,152,,4088265005,56,Back,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324679,33,1,1,2,14,1qtaiy11gswx327s0vkibf70n,1,42.7,18.3,2023-03-11T15:02:26.319Z,2023-03-11T22:55:06Z,4088265145,212,6.7,4088265141,140,43.0,4090663583,178,,4088265137,56,Back,4088265143,141,8.5,4088265147,213,4.8,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324879,34,1,1,2,16,1qtaiy11gswx327s0vkibf70n,1,43,8.5,2023-03-11T15:02:28Z,2023-03-11T22:55:10Z,4090663701,178,,4088266045,140,23.7,4088266051,213,2.8,4088266043,56,Back,4088266049,212,21.3,4088266047,141,18.3,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325011,35,1,1,2,21,1qtaiy11gswx327s0vkibf70n,1,26.5,16.6,2023-03-11T15:02:33.609Z,2023-03-11T22:55:14Z,4088266633,212,6.8,4090663831,178,,4088266627,56,Back,4088266629,140,32.1,4088266631,141,21.7,4088266635,213,0.5,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325089,36,1,1,2,25,1qtaiy11gswx327s0vkibf70n,0,31.1,13.7,2023-03-11T15:02:37.005Z,2023-03-11T22:55:18Z,4088266985,140,37.3,4090663957,178,,4088266991,213,5.3,4088266987,141,0.0,4088266989,212,12.4,4088266983,56,Back,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
