id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2494901431,18,1,1,0,12,e5p0ehyguld7egzhiedpdnc3w,1,26.8,69.4,2023-01-03T19:45:47.704Z,2023-01-04T05:28:09Z,3964888313,213,1.7,3964888309,141,82.8,3964888305,56,Back,3964888311,212,9.2,3964888307,140,25.9,3965076233,178,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900853,4,49,1,0,13,e5p0ehyguld7egzhiedpdnc3w,1,24.7,88.8,2023-01-03T19:45:48.764Z,2023-01-04T04:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900863,5,1,1,0,13,e5p0ehyguld7egzhiedpdnc3w,1,24.7,88.8,2023-01-03T19:45:48.807Z,2023-01-04T04:05:07Z,3965076277,178,,3964885221,213,3.9,3964885217,141,57.8,3964885219,212,31.4,3964885215,140,2.5,3964885213,56,Back,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900845,6,43,1,0,14,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-03T19:45:49.280Z,2023-01-03T20:35:31Z,3964885107,56,Center,3964959349,144,61,,,,,,,,,,,,,,,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900877,6,1,1,0,17,e5p0ehyguld7egzhiedpdnc3w,1,2.5,57.8,2023-01-03T19:45:52.544Z,2023-01-04T04:05:14Z,3964885283,141,84.3,3964885285,212,18.3,3964885287,213,1.4,3964885281,140,5.7,3965076313,178,,3964885279,56,Back,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900881,7,1,1,0,20,e5p0ehyguld7egzhiedpdnc3w,1,6.1,86.2,2023-01-03T19:45:56.008Z,2023-01-04T04:05:19Z,3964885317,213,1.6,3965076331,178,,3964885311,140,6.1,3964885313,141,94.3,3964885315,212,5.5,3964885309,56,Back,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900889,8,1,1,0,22,e5p0ehyguld7egzhiedpdnc3w,0,7.8,94.6,2023-01-03T19:45:57.796Z,2023-01-04T04:05:23Z,3964885343,212,10.9,3965076343,178,,3964885341,141,100.0,3964885339,140,17.0,3964885337,56,Back,3964885345,213,0.5,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900909,7,5,1,0,23,ehd2iemqmschhj2ec0vayztzz,1,78.6,-1.4,2023-01-03T19:45:58.891Z,2023-01-04T04:05:25Z,3964885461,233,9,3964885443,56,Right,3964885445,347,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900895,9,5,1,0,23,e5p0ehyguld7egzhiedpdnc3w,0,21.4,101.4,2023-01-03T19:45:58.891Z,2023-01-04T04:05:26Z,3964885465,233,7,3964885363,56,Back,3964885365,347,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900913,8,1,1,0,26,ehd2iemqmschhj2ec0vayztzz,1,74.2,0,2023-01-03T19:46:01.729Z,2023-01-04T04:05:35Z,3964885477,212,8.3,3964885471,56,Right,3964885479,213,1.8,3964885469,107,,3964885475,141,11.2,3964885473,140,72.3,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900919,9,50,1,0,28,ehd2iemqmschhj2ec0vayztzz,1,72.7,17.6,2023-01-03T19:46:03.604Z,2023-01-04T04:05:55Z,3964885509,286,,3964885647,233,10,3964885507,56,Right,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900939,10,7,1,0,28,e5p0ehyguld7egzhiedpdnc3w,1,27.3,82.4,2023-01-03T19:46:04.002Z,2023-01-04T04:12:56Z,3964885583,56,Back,3964885619,233,9,3965077875,178,,3965054795,384,,3964885585,285,,,,,,,,,,,8ok0giwhuu7ax85ngr8tunpey,J. Sarmiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900947,11,49,1,0,30,e5p0ehyguld7egzhiedpdnc3w,1,39.3,89.6,2023-01-03T19:46:05.890Z,2023-01-04T04:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b0dpz0ixcb9hiyurc87z0rotm,E. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900957,12,1,1,0,33,e5p0ehyguld7egzhiedpdnc3w,0,61.8,73.3,2023-01-03T19:46:08.736Z,2023-01-04T04:13:11Z,3964885683,140,81.4,3964885685,141,68.4,3964885689,213,6.1,3965077929,178,,3964885681,56,Center,3964885687,212,20.8,,,,,,,b0dpz0ixcb9hiyurc87z0rotm,E. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900963,10,49,1,0,35,ehd2iemqmschhj2ec0vayztzz,1,25.9,32.6,2023-01-03T19:46:10.924Z,2023-01-04T04:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900967,11,50,1,0,35,ehd2iemqmschhj2ec0vayztzz,1,12.2,12.8,2023-01-03T19:46:10.960Z,2023-01-04T04:13:30Z,3964885855,233,13,3964885721,56,Back,3964885723,285,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900973,13,7,1,0,38,e5p0ehyguld7egzhiedpdnc3w,1,87.8,87.2,2023-01-03T19:46:13.249Z,2023-01-04T04:13:34Z,3965054839,385,,3964885753,56,Left,3964885755,286,,3965078037,178,,3964885751,167,,3964885789,233,11,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900987,12,5,1,0,38,ehd2iemqmschhj2ec0vayztzz,1,12.2,-0.6,2023-01-03T19:46:14.135Z,2023-01-04T04:13:43Z,3964885827,347,,3964885823,56,Back,3964886231,233,14,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900977,14,5,1,0,38,e5p0ehyguld7egzhiedpdnc3w,0,87.8,100.6,2023-01-03T19:46:14.135Z,2023-01-04T04:13:44Z,3964885775,347,,3964886227,233,12,3964885773,56,Left,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901075,13,1,1,0,55,ehd2iemqmschhj2ec0vayztzz,0,11.5,0,2023-01-03T19:46:30.511Z,2023-01-04T04:14:01Z,3964886271,213,0.3,3964886261,107,,3964886267,141,7.0,3964886263,56,Back,3964886265,140,27.6,3964886269,212,17.6,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901081,15,1,1,0,56,e5p0ehyguld7egzhiedpdnc3w,0,64.3,93.6,2023-01-03T19:46:32.197Z,2023-01-04T04:14:05Z,3964886299,141,89.9,3964886295,56,Left,3964886293,3,,3964886303,213,3.4,3964886297,140,56.4,3965078219,388,,3964886301,212,8.7,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901119,14,1,1,1,1,ehd2iemqmschhj2ec0vayztzz,1,62,8.6,2023-01-03T19:46:36.696Z,2023-01-04T04:14:10Z,3964886511,56,Right,3964886517,212,18.9,3964886515,141,20.3,3965078253,178,,3964886519,213,0.4,3964886513,140,78.3,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494931591,827,3,1,1,6,ehd2iemqmschhj2ec0vayztzz,0,92.4,13.8,2023-01-03T19:46:41.748Z,2023-01-04T04:14:25Z,3965054861,286,,3965054859,56,Right,3965078357,178,,3965054863,465,,3965054865,467,bh20puvz2w21mnag7ul1g3c9h,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901133,15,1,1,1,8,ehd2iemqmschhj2ec0vayztzz,1,91.9,14.8,2023-01-03T19:46:44.115Z,2023-01-04T04:14:35Z,3964886595,213,4.0,3964886587,56,Right,3964886593,212,5.9,3965078415,178,,3964886591,141,8.2,3964886589,140,88.3,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901153,16,1,1,1,10,ehd2iemqmschhj2ec0vayztzz,1,88.3,8.2,2023-01-03T19:46:45.477Z,2023-01-04T04:14:39Z,3964886699,213,2.5,3964886695,141,15.2,3964886693,140,82.5,3964886697,212,7.7,3965078431,178,,3964886691,56,Right,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901173,17,1,1,1,14,ehd2iemqmschhj2ec0vayztzz,1,78.5,16.6,2023-01-03T19:46:49.594Z,2023-01-04T04:14:44Z,3964886805,56,Right,3964886809,141,10.6,3964886813,213,5.7,3965078461,178,,3964886807,140,83.8,3964886811,212,6.9,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901201,18,1,1,1,18,ehd2iemqmschhj2ec0vayztzz,1,74.1,15.2,2023-01-03T19:46:53.673Z,2023-01-04T04:14:48Z,3964886967,56,Right,3964886971,140,62.9,3965078487,178,,3964886979,212,12.0,3964886975,141,11.9,3964886981,213,3.3,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901213,19,1,1,1,20,ehd2iemqmschhj2ec0vayztzz,1,63.1,11.8,2023-01-03T19:46:56.229Z,2023-01-04T04:14:53Z,3964887025,141,7.9,3964887029,213,5.9,3964887023,140,68.6,3965078517,178,,3964887021,56,Right,3964887027,212,6.4,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901217,20,1,1,1,22,ehd2iemqmschhj2ec0vayztzz,1,68.6,7.9,2023-01-03T19:46:58.087Z,2023-01-04T04:14:57Z,3964887047,140,74.7,3965078535,178,,3964887053,213,6.1,3964887045,56,Right,3964887051,212,6.5,3964887049,141,6.2,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901231,21,1,1,1,24,ehd2iemqmschhj2ec0vayztzz,1,74.7,6.2,2023-01-03T19:46:59.344Z,2023-01-04T04:15:00Z,3964887143,212,4.3,3964887145,213,1.8,3965078553,178,,3964887137,56,Right,3964887139,140,73.9,3964887141,141,12.4,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901241,22,1,1,1,26,ehd2iemqmschhj2ec0vayztzz,1,73.6,10.7,2023-01-03T19:47:02.096Z,2023-01-04T04:15:05Z,3964887189,212,14.2,3964887191,213,1.7,3964887185,140,72.1,3964887183,56,Center,3965078587,178,,3964887187,141,31.4,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901247,23,3,1,1,28,ehd2iemqmschhj2ec0vayztzz,0,72.9,27.3,2023-01-03T19:47:03.615Z,2023-01-04T04:15:13Z,3964887315,233,16,3964887221,286,,3964887219,56,Center,3965078635,178,,3965054885,464,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901253,16,7,1,1,28,e5p0ehyguld7egzhiedpdnc3w,0,27.1,72.7,2023-01-03T19:47:03.976Z,2023-01-04T04:15:19Z,3964887269,233,23,3965078661,178,,3964887249,56,Back,3964887251,285,,3965054891,384,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901261,24,61,1,1,28,ehd2iemqmschhj2ec0vayztzz,1,72,31.1,2023-01-03T19:47:04.147Z,2023-01-04T04:15:26Z,3964887283,56,Center,3965078691,178,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901273,25,1,1,1,30,ehd2iemqmschhj2ec0vayztzz,1,69.3,14.3,2023-01-03T19:47:05.859Z,2023-01-04T04:15:34Z,3964887361,140,72.4,3964887367,213,1.2,3965078721,178,,3964887365,212,9.0,3964887359,56,Center,3964887363,141,26.6,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901277,26,61,1,1,30,ehd2iemqmschhj2ec0vayztzz,1,72.4,26.6,2023-01-03T19:47:06.178Z,2023-01-04T04:15:39Z,3964887383,56,Center,3965078751,178,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494937709,898,67,1,1,32,e5p0ehyguld7egzhiedpdnc3w,1,35.7,71,2023-01-03T19:47:08.052Z,2023-01-04T05:28:09Z,3965092575,233,921,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494937707,921,67,1,1,32,ehd2iemqmschhj2ec0vayztzz,0,64.3,29,2023-01-03T19:47:08.053Z,2023-01-04T04:52:04Z,3965092581,233,898,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901293,17,1,1,1,32,e5p0ehyguld7egzhiedpdnc3w,0,32.6,64.9,2023-01-03T19:47:08.059Z,2023-01-04T05:28:10Z,3965078787,178,,3964887457,213,0.7,3964890187,233,44,3964887453,141,68.0,3964890191,286,,3964887451,140,35.0,3964887449,56,Back,3964887455,212,3.3,3uc9z96xvain84leorf4ls962,M. Caicedo,3964890185,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901789,44,74,1,1,32,ehd2iemqmschhj2ec0vayztzz,1,65.7,40.9,2023-01-03T19:47:08.082Z,2023-01-04T04:15:51Z,3964890549,233,17,3965078819,178,,3964890345,285,,3964890343,56,Center,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901319,27,1,1,1,37,ehd2iemqmschhj2ec0vayztzz,1,59.1,64.7,2023-01-03T19:47:12.436Z,2023-01-04T04:16:11Z,3964887615,140,63.7,3964887619,212,14.7,3964887613,56,Left,3965078911,178,,3964887621,213,1.2,3964887617,141,85.1,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901325,28,1,1,1,40,ehd2iemqmschhj2ec0vayztzz,1,63.8,85.1,2023-01-03T19:47:15.853Z,2023-01-04T04:16:15Z,3964887651,141,77.3,3964887649,140,57.7,3965078927,178,,3964887653,212,8.3,3964887655,213,3.8,3964887647,56,Center,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901353,29,1,1,1,42,ehd2iemqmschhj2ec0vayztzz,1,57.7,76.4,2023-01-03T19:47:17.594Z,2023-01-04T04:16:20Z,3964887815,213,4.4,3964887809,140,54.3,3965078969,178,,3964887813,212,12.8,3964887811,141,58.4,3964887807,56,Center,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901367,30,1,1,1,47,ehd2iemqmschhj2ec0vayztzz,1,55,46.7,2023-01-03T19:47:22.376Z,2023-01-04T04:16:25Z,3964887885,56,Center,3964887891,212,12.3,3964887889,141,37.1,3965078997,178,,3964887893,213,5.7,3964887887,140,64.9,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
