id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2519163943,3,49,1,0,12,d5ydtvt96bv7fq04yqm2w2632,1,30,82.1,2023-03-12T14:00:33.446Z,2023-03-12T22:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163977,4,1,1,0,12,d5ydtvt96bv7fq04yqm2w2632,1,29.4,80.8,2023-03-12T14:00:33.466Z,2023-03-12T22:16:04Z,4094870863,178,,4092704617,212,20.4,4092704611,56,Back,4092704623,213,3.6,4092704615,141,66.7,4092704613,140,12.2,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163991,5,1,1,0,14,d5ydtvt96bv7fq04yqm2w2632,0,12.3,67.3,2023-03-12T14:00:35.456Z,2023-03-12T22:16:11Z,4092704701,213,0.8,4092704691,56,Back,4092704697,212,32.2,4092704689,157,,4094871113,178,,4092704705,1,,4092704693,140,34.0,4092704695,141,100.0,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164007,6,5,1,0,15,d5ydtvt96bv7fq04yqm2w2632,0,31.8,101.1,2023-03-12T14:00:37.387Z,2023-03-12T22:16:16Z,4092705067,233,9,4092704769,56,Back,4092704771,347,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164059,9,5,1,0,15,6eqit8ye8aomdsrrq0hk3v7gh,1,68.2,-1.1,2023-03-12T14:00:37.387Z,2023-03-12T22:16:15Z,4092705035,347,,4092705033,56,Right,4092705057,233,6,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164085,10,1,1,0,21,6eqit8ye8aomdsrrq0hk3v7gh,1,59.6,0,2023-03-12T14:00:42.459Z,2023-03-12T22:16:20Z,4092705185,107,,4092705195,213,2.8,4092705193,212,23.1,4092705187,56,Back,4092705189,140,38.7,4092705197,1,,4092705191,141,9.7,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164127,11,1,1,0,24,6eqit8ye8aomdsrrq0hk3v7gh,1,36.6,11.5,2023-03-12T14:00:45.859Z,2023-03-12T22:16:24Z,4092705355,141,37.1,4092705353,140,17.9,4092705357,212,26.2,4094871521,178,,4092705351,56,Back,4092705359,213,2.4,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164153,12,1,1,0,27,6eqit8ye8aomdsrrq0hk3v7gh,1,17.9,37.1,2023-03-12T14:00:48.595Z,2023-03-12T22:16:27Z,4092705517,56,Back,4092705525,213,1.2,4092705523,212,17.5,4092705519,140,24.3,4092705521,141,60.8,4094871643,178,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164187,13,1,1,0,30,6eqit8ye8aomdsrrq0hk3v7gh,1,24.3,59.4,2023-03-12T14:00:51.563Z,2023-03-12T22:16:31Z,4092705665,56,Back,4092705671,212,11.2,4092705667,140,21.2,4092705673,213,4.4,4094871741,178,,4092705669,141,43.6,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164207,14,1,1,0,31,6eqit8ye8aomdsrrq0hk3v7gh,1,20.7,42.5,2023-03-12T14:00:53.263Z,2023-03-12T22:16:34Z,4092705779,56,Back,4094871857,178,,4092705781,140,20.7,4092705787,213,4.7,4092705783,141,19.0,4092705785,212,16.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164235,15,1,1,0,34,6eqit8ye8aomdsrrq0hk3v7gh,1,20.7,16.7,2023-03-12T14:00:55.641Z,2023-03-12T22:16:39Z,4092705899,141,2.8,4092705901,212,10.5,4092705897,140,25.1,4092705895,56,Back,4092705903,213,5.2,4094872053,178,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164257,16,1,1,0,35,6eqit8ye8aomdsrrq0hk3v7gh,1,25.4,2.8,2023-03-12T14:00:57.135Z,2023-03-12T22:16:51Z,4092706035,212,6.6,4092706027,140,25.9,4092706031,141,12.5,4092706039,213,1.5,4094872485,178,,4092706025,56,Back,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164283,17,1,1,0,37,6eqit8ye8aomdsrrq0hk3v7gh,1,25.9,11.6,2023-03-12T14:00:58.921Z,2023-03-12T22:16:55Z,4092706159,56,Back,4092706161,140,24.1,4092706167,213,4.4,4094872565,178,,4092706163,141,4.1,4092706165,212,5.4,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164311,18,1,1,0,38,6eqit8ye8aomdsrrq0hk3v7gh,1,24.1,4.1,2023-03-12T14:00:59.560Z,2023-03-12T22:16:58Z,4092706613,155,,4094872667,178,,4092706329,56,Back,4092706337,213,0.5,4092706335,212,4.6,4092706331,140,28.0,4092706333,141,7.3,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164319,19,61,1,0,38,6eqit8ye8aomdsrrq0hk3v7gh,1,28,7.3,2023-03-12T14:00:59.780Z,2023-03-12T22:17:07Z,4094873015,388,,4094873013,21,,4092706381,56,Back,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164307,7,5,1,0,39,d5ydtvt96bv7fq04yqm2w2632,1,71.6,101.5,2023-03-12T14:01:01.167Z,2023-03-12T22:17:08Z,4092706517,233,20,4092706303,347,,4092706297,56,Left,,,,,,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164343,20,5,1,0,39,6eqit8ye8aomdsrrq0hk3v7gh,0,28.4,-1.5,2023-03-12T14:01:01.167Z,2023-03-12T22:17:08Z,4092706535,233,7,4092706479,56,Back,4092706481,347,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164579,8,1,1,0,53,d5ydtvt96bv7fq04yqm2w2632,1,70.5,100,2023-03-12T14:01:15.375Z,2023-03-12T22:17:12Z,4092707519,212,8.3,4092707511,107,,4092707517,141,89.6,4092707515,140,72.9,4092707513,56,Left,4092707521,213,5.0,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164605,9,1,1,0,54,d5ydtvt96bv7fq04yqm2w2632,0,73,89.4,2023-03-12T14:01:16.197Z,2023-03-12T22:17:15Z,4092707635,140,84.3,4092707633,56,Left,4092707641,213,0.1,4092714999,233,29,4094873269,178,,4092707637,141,91.5,4092707631,168,,4092707639,212,12.0,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164613,21,49,1,0,56,6eqit8ye8aomdsrrq0hk3v7gh,1,13.8,8.5,2023-03-12T14:01:18.149Z,2023-03-12T22:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164661,22,1,1,0,56,6eqit8ye8aomdsrrq0hk3v7gh,1,13.8,8.5,2023-03-12T14:01:18.198Z,2023-03-12T22:17:22Z,4092707865,56,Back,4092707871,212,16.4,4094873491,178,,4092707867,140,13.2,4092707869,141,32.6,4092707873,213,1.6,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164701,23,1,1,0,58,6eqit8ye8aomdsrrq0hk3v7gh,1,12.7,32.6,2023-03-12T14:01:19.851Z,2023-03-12T22:17:26Z,4092708091,141,41.0,4092708089,140,2.9,4092708087,56,Back,4092708093,212,11.8,4092708095,213,2.6,4094873683,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164775,24,1,1,0,59,6eqit8ye8aomdsrrq0hk3v7gh,1,2.9,41,2023-03-12T14:01:21.328Z,2023-03-12T22:17:29Z,4092708421,212,54.5,4092708413,155,,4092708415,56,Right,4092708419,141,21.1,4092708423,213,6.0,4092708425,1,,4094873835,178,,4092708417,140,53.2,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164805,25,1,1,1,2,6eqit8ye8aomdsrrq0hk3v7gh,0,53.2,20.9,2023-03-12T14:01:24.310Z,2023-03-12T22:17:35Z,4092708575,212,18.4,4092708559,3,,4092708567,140,63.8,4092708571,141,0.0,4094874067,388,,4092708581,213,5.4,4092708563,56,Right,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164831,10,5,1,1,6,d5ydtvt96bv7fq04yqm2w2632,1,38.4,101,2023-03-12T14:01:27.528Z,2023-03-12T22:17:38Z,4092708707,56,Back,4092708709,347,,4092708741,233,26,,,,,,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164815,26,5,1,1,6,6eqit8ye8aomdsrrq0hk3v7gh,0,61.6,-1,2023-03-12T14:01:27.528Z,2023-03-12T22:17:38Z,4092708601,347,,4092708599,56,Right,4092708757,233,10,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165091,11,1,1,1,20,d5ydtvt96bv7fq04yqm2w2632,0,41,100,2023-03-12T14:01:41.887Z,2023-03-12T22:17:50Z,4092709963,213,6.1,4092709955,56,Left,4092709953,107,,4092709959,141,93.8,4092709961,212,24.6,4092710545,1,,4092709957,140,64.0,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165113,27,1,1,1,22,6eqit8ye8aomdsrrq0hk3v7gh,0,38.8,4.9,2023-03-12T14:01:43.502Z,2023-03-12T22:18:04Z,4092710093,141,0.0,4092710095,212,5.7,4092710087,3,,4094875191,178,,4092710091,140,42.8,4092710097,213,5.5,4092710089,56,Back,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165131,12,5,1,1,24,d5ydtvt96bv7fq04yqm2w2632,1,57.2,101,2023-03-12T14:01:45.492Z,2023-03-12T22:18:09Z,4092710175,56,Left,4092710177,347,,4092710205,233,28,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165117,28,5,1,1,24,6eqit8ye8aomdsrrq0hk3v7gh,0,42.8,-1,2023-03-12T14:01:45.492Z,2023-03-12T22:18:09Z,4092710115,56,Back,4092710215,233,12,4092710117,347,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165315,13,1,1,1,32,d5ydtvt96bv7fq04yqm2w2632,1,56,100,2023-03-12T14:01:53.934Z,2023-03-12T22:18:11Z,4092711047,107,,4092711049,56,Left,4092711055,212,6.1,4092711053,141,93.9,4092711057,213,5.3,4092711051,140,59.4,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165323,14,1,1,1,33,d5ydtvt96bv7fq04yqm2w2632,0,59.4,93.9,2023-03-12T14:01:55.345Z,2023-03-12T22:18:26Z,4094875745,178,,4092711097,140,60.2,4092711101,141,94.4,4092711565,286,,4092711561,233,29,4092711557,236,,4092711107,213,0.4,4092711091,56,Left,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,4092711105,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165409,29,74,1,1,33,6eqit8ye8aomdsrrq0hk3v7gh,1,37.3,8.2,2023-03-12T14:01:55.348Z,2023-03-12T22:18:23Z,4092711571,233,14,4092711543,56,Back,4092711545,285,,4094875929,178,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165349,15,61,1,1,34,d5ydtvt96bv7fq04yqm2w2632,1,59.3,95,2023-03-12T14:01:55.427Z,2023-03-12T22:18:31Z,4092711213,56,Left,4094876281,178,,,,,,,,,,,,,,,,,,,,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166963,45,61,1,1,34,6eqit8ye8aomdsrrq0hk3v7gh,1,38.9,6.2,2023-03-12T14:01:55.773Z,2023-03-12T22:52:47Z,4094876471,178,,4092722367,56,Back,4094930461,21,,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519576795,934,67,1,1,34,6eqit8ye8aomdsrrq0hk3v7gh,1,40,7.6,2023-03-12T14:01:56.320Z,2023-03-12T23:04:21Z,4094931149,233,915,,,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519576793,915,67,1,1,34,d5ydtvt96bv7fq04yqm2w2632,0,60,92.4,2023-03-12T14:01:56.321Z,2023-03-12T22:53:05Z,4094931153,233,934,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166979,46,1,1,1,34,6eqit8ye8aomdsrrq0hk3v7gh,1,41.5,5.4,2023-03-12T14:01:56.326Z,2023-03-12T23:04:21Z,4092725487,140,40.9,4094876751,178,,4092725489,141,16.9,4092725491,212,7.8,4092725483,155,,4092725485,56,Back,4092725493,213,1.7,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165429,30,49,1,1,36,6eqit8ye8aomdsrrq0hk3v7gh,1,39.8,22.7,2023-03-12T14:01:57.475Z,2023-03-12T22:18:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165361,16,43,1,1,36,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-03-12T14:01:57.542Z,2023-03-12T14:04:46Z,4092711291,213,5.6,4092730163,144,1,4092711289,212,8.0,4092711281,56,Left,4092711285,141,90.2,4092711283,140,65.1,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165465,31,1,1,1,36,6eqit8ye8aomdsrrq0hk3v7gh,1,39.7,24.8,2023-03-12T14:01:57.956Z,2023-03-12T22:18:54Z,4092711767,56,Back,4094876991,178,,4092711775,213,1.6,4092711773,212,19.3,4092711771,141,53.1,4092711769,140,38.9,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165493,32,1,1,1,38,6eqit8ye8aomdsrrq0hk3v7gh,1,38.9,53.1,2023-03-12T14:02:00.153Z,2023-03-12T22:18:59Z,4094877137,178,,4092711947,213,0.9,4092711945,212,24.3,4092711941,140,52.9,4092711943,141,81.6,4092711939,56,Left,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165511,33,1,1,1,41,6eqit8ye8aomdsrrq0hk3v7gh,0,52.9,81.6,2023-03-12T14:02:02.613Z,2023-03-12T22:19:03Z,4092712051,141,78.2,4092712055,213,6.2,4092712053,212,22.0,4092712049,140,73.7,4092712047,56,Center,4094877209,178,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165505,17,49,1,1,42,d5ydtvt96bv7fq04yqm2w2632,1,31.4,25.8,2023-03-12T14:02:04.272Z,2023-03-12T22:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165539,18,1,1,1,42,d5ydtvt96bv7fq04yqm2w2632,1,29.4,24.9,2023-03-12T14:02:04.309Z,2023-03-12T22:19:11Z,4092712165,213,5.9,4092712163,212,7.7,4094877499,178,,4092712157,56,Back,4092712161,141,20.3,4092712159,140,36.1,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165575,19,1,1,1,43,d5ydtvt96bv7fq04yqm2w2632,1,36.3,20.4,2023-03-12T14:02:05.032Z,2023-03-12T22:19:15Z,4092712379,140,29.0,4092712377,56,Back,4092712381,141,29.4,4094877651,178,,4092712385,213,2.5,4092712383,212,9.8,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
