id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2510243953,1039,67,1,19,47,22doj4sgsocqpxw45h607udje,1,72.8,37.6,2023-02-19T16:50:19.371Z,2023-02-20T02:57:44Z,4045548825,233,843,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510243949,843,67,1,19,47,4txjdaqveermfryvbfrr4taf7,0,27.2,62.4,2023-02-19T16:50:19.372Z,2023-02-20T01:11:07Z,4045548853,233,1039,,,,,,,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510020771,224,1,1,19,47,22doj4sgsocqpxw45h607udje,1,71.5,38.6,2023-02-19T16:50:19.404Z,2023-02-20T02:57:44Z,4044344953,212,4.5,4044344947,56,Center,4044344955,213,3.1,4044344951,141,38.6,4044344949,140,67.2,4045470489,178,,4044345229,156,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510020781,225,1,1,19,48,22doj4sgsocqpxw45h607udje,0,67.2,38.6,2023-02-19T16:50:19.925Z,2023-02-20T00:27:42Z,4045470529,178,,4044344981,141,0.0,4044344977,56,Right,4044344985,213,4.9,4044344979,140,71.7,4044344983,212,27.7,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021147,173,5,1,19,50,4txjdaqveermfryvbfrr4taf7,1,28.2,101.3,2023-02-19T16:50:22.459Z,2023-02-20T00:27:48Z,4044346779,347,,4044346777,56,Back,4044346781,233,226,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510020787,226,5,1,19,50,22doj4sgsocqpxw45h607udje,0,71.8,-1.3,2023-02-19T16:50:22.459Z,2023-02-20T00:27:48Z,4044345007,56,Right,4044346787,233,173,4044345009,347,,,,,,,,,,,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021157,174,1,1,20,15,4txjdaqveermfryvbfrr4taf7,1,30.2,100,2023-02-19T16:50:47.061Z,2023-02-20T00:27:51Z,4044346851,212,10.3,4044346849,141,95.4,4044346843,107,,4044346845,56,Back,4044346853,213,5.8,4044346847,140,39.0,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021165,175,1,1,20,16,4txjdaqveermfryvbfrr4taf7,0,39,95.4,2023-02-19T16:50:47.864Z,2023-02-20T00:27:54Z,4044346885,56,Back,4044346893,213,3.3,4044346887,140,29.4,4045470657,388,,4044346889,141,92.6,4044346929,156,,4044346883,3,,4044346891,212,10.3,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021177,227,61,1,20,17,22doj4sgsocqpxw45h607udje,0,68.9,13.5,2023-02-19T16:50:49.484Z,2023-02-20T00:27:58Z,4045470697,178,,4044346945,56,Right,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021215,176,1,1,20,19,4txjdaqveermfryvbfrr4taf7,1,30.5,90.8,2023-02-19T16:50:51.035Z,2023-02-20T00:28:05Z,4044347113,212,7.0,4044347109,140,35.0,4045470819,178,,4044347115,213,0.8,4044347111,141,98.3,4044347107,56,Back,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021219,177,61,1,20,20,4txjdaqveermfryvbfrr4taf7,0,35,98.3,2023-02-19T16:50:52.147Z,2023-02-20T00:28:10Z,4044347123,56,Back,4045470891,389,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021223,178,5,1,20,20,4txjdaqveermfryvbfrr4taf7,0,35,101.5,2023-02-19T16:50:52.451Z,2023-02-20T00:28:14Z,4044347149,347,,4044347491,233,228,4044347147,56,Back,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021289,228,5,1,20,20,22doj4sgsocqpxw45h607udje,1,65,-1.5,2023-02-19T16:50:52.451Z,2023-02-20T00:28:14Z,4044347475,347,,4044347487,233,178,4044347473,56,Right,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021329,229,1,1,20,26,22doj4sgsocqpxw45h607udje,1,66.4,0,2023-02-19T16:50:58.661Z,2023-02-20T00:28:19Z,4044347683,212,27.6,4044347679,140,41.0,4044347675,107,,4044347687,1,,4044347677,56,Back,4044347685,213,2.9,4044347681,141,8.8,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021397,230,1,1,20,31,22doj4sgsocqpxw45h607udje,1,45.5,16.4,2023-02-19T16:51:03.046Z,2023-02-20T00:28:23Z,4044348013,141,61.7,4044348009,56,Back,4044348017,213,1.6,4045471087,178,,4044348015,212,30.8,4044348011,140,46.0,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021429,231,1,1,20,34,22doj4sgsocqpxw45h607udje,1,46,63,2023-02-19T16:51:06.056Z,2023-02-20T00:28:26Z,4044348197,213,1.7,4044348189,56,Back,4044348195,212,13.7,4044348191,140,43.8,4044348193,141,82.9,4045471125,178,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021471,232,1,1,20,36,22doj4sgsocqpxw45h607udje,1,43.7,84.4,2023-02-19T16:51:08.705Z,2023-02-20T00:28:28Z,4044348425,141,57.8,4045471159,178,,4044348421,56,Back,4044348427,212,18.4,4044348423,140,46.9,4044348431,213,4.9,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021565,233,1,1,20,40,22doj4sgsocqpxw45h607udje,1,45.7,55.7,2023-02-19T16:51:11.905Z,2023-02-20T00:28:31Z,4044348939,212,12.9,4044348933,56,Back,4044348941,213,4.4,4044348935,140,41.7,4044348937,141,37.7,4045471191,178,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021621,234,1,1,20,46,22doj4sgsocqpxw45h607udje,1,46.7,36.6,2023-02-19T16:51:18.583Z,2023-02-20T00:28:34Z,4044349199,56,Back,4044349207,213,1.6,4044349201,140,46.2,4044349205,212,13.3,4045471255,178,,4044349203,141,56.1,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021657,235,1,1,20,50,22doj4sgsocqpxw45h607udje,1,56.4,63,2023-02-19T16:51:22.304Z,2023-02-20T00:28:38Z,4044349393,141,85.7,4044349395,212,15.8,4045471321,178,,4044349391,140,59.8,4044349397,213,1.3,4044349389,56,Left,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021679,236,1,1,20,53,22doj4sgsocqpxw45h607udje,1,59.8,86,2023-02-19T16:51:25.352Z,2023-02-20T00:28:41Z,4044349503,141,91.7,4044349507,213,0.6,4044349499,56,Left,4044349505,212,7.0,4044349501,140,65.3,4045471369,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510245315,1074,67,1,20,54,22doj4sgsocqpxw45h607udje,1,65.8,89.8,2023-02-19T16:51:26.091Z,2023-02-20T02:57:44Z,4045556625,233,847,,,,,,,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510245313,847,67,1,20,54,4txjdaqveermfryvbfrr4taf7,0,34.2,10.2,2023-02-19T16:51:26.092Z,2023-02-20T01:15:08Z,4045556649,233,1074,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023127,259,1,1,20,54,22doj4sgsocqpxw45h607udje,0,55.8,96.2,2023-02-19T16:51:26.147Z,2023-02-20T02:57:45Z,4044356937,141,96.2,4044356931,56,Left,4044356933,140,56.3,4045471455,178,,4044356941,213,0,4044356939,212,0.5,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023709,270,61,1,20,56,22doj4sgsocqpxw45h607udje,0,64.2,68.5,2023-02-19T16:51:27.772Z,2023-02-20T00:28:59Z,4044360147,56,Center,4045471613,178,,,,,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021715,179,49,1,20,57,4txjdaqveermfryvbfrr4taf7,1,33.6,11.9,2023-02-19T16:51:29.063Z,2023-02-20T00:29:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021735,180,1,1,20,57,4txjdaqveermfryvbfrr4taf7,0,33.6,11.9,2023-02-19T16:51:29.097Z,2023-02-20T00:29:05Z,4044349717,56,Back,4044349725,213,1.1,4044349721,141,21.4,4045471723,178,,4044349723,212,7.2,4044349719,140,36.7,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021753,237,49,1,20,59,22doj4sgsocqpxw45h607udje,1,53.3,72.6,2023-02-19T16:51:30.772Z,2023-02-20T00:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021811,238,1,1,20,59,22doj4sgsocqpxw45h607udje,1,53.4,72.6,2023-02-19T16:51:30.858Z,2023-02-20T00:29:12Z,4044350085,56,Center,4044350093,212,8.7,4044350089,140,60.7,4045471839,388,,4044350091,141,66.6,4044350095,213,5.8,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021883,239,1,1,21,3,22doj4sgsocqpxw45h607udje,1,65.2,51.3,2023-02-19T16:51:35.200Z,2023-02-20T00:29:16Z,4044350437,56,Center,4044350443,212,15.9,4044350445,213,4.1,4044350441,141,31.9,4045471885,178,,4044350439,140,56.8,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021953,240,1,1,21,9,22doj4sgsocqpxw45h607udje,1,68.9,41.8,2023-02-19T16:51:40.865Z,2023-02-20T00:29:20Z,4044350825,140,63.7,4044350827,141,82.7,4044350829,212,28.3,4045471963,178,,4044350831,213,1.8,4044350823,56,Left,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510021997,241,1,1,21,15,22doj4sgsocqpxw45h607udje,1,58.7,68.4,2023-02-19T16:51:46.964Z,2023-02-20T00:29:23Z,4044351021,56,Center,4044351025,141,31.5,4044351027,212,25.1,4044351029,213,4.7,4045471987,178,,4044351023,140,58.7,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022025,242,1,1,21,18,22doj4sgsocqpxw45h607udje,1,58.2,33.4,2023-02-19T16:51:50.624Z,2023-02-20T00:29:26Z,4044351143,56,Center,4044351149,212,15.6,4044351151,213,1.4,4044351147,141,55.8,4045472031,178,,4044351145,140,61.4,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022071,243,1,1,21,21,22doj4sgsocqpxw45h607udje,1,62.3,58.7,2023-02-19T16:51:52.889Z,2023-02-20T00:29:29Z,4044351397,56,Left,4044351405,213,1.5,4044351401,141,89.0,4044351403,212,20.6,4045472055,178,,4044351399,140,63.4,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022089,244,1,1,21,24,22doj4sgsocqpxw45h607udje,0,63.5,89.1,2023-02-19T16:51:56.354Z,2023-02-20T00:29:32Z,4044351491,141,89.1,4045472143,178,,4044351487,56,Left,4044351495,213,0,4044351489,140,70.1,4044351493,212,6.9,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022107,181,61,1,21,25,4txjdaqveermfryvbfrr4taf7,0,22,14.2,2023-02-19T16:51:57.412Z,2023-02-20T00:29:40Z,4044351595,56,Back,4045472279,178,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022129,245,50,1,21,28,22doj4sgsocqpxw45h607udje,1,86.6,68.7,2023-02-19T16:52:00.323Z,2023-02-20T00:29:50Z,4044351693,286,,4044351873,233,182,4044351691,56,Center,,,,,,,,,,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022155,182,7,1,21,29,4txjdaqveermfryvbfrr4taf7,1,13.4,31.3,2023-02-19T16:52:00.779Z,2023-02-20T00:29:54Z,4045038365,384,,4044351847,233,245,4044351805,285,,4044351803,56,Back,4045472433,178,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022161,183,49,1,21,29,4txjdaqveermfryvbfrr4taf7,1,10.9,34.6,2023-02-19T16:52:01.676Z,2023-02-20T00:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022175,184,1,1,21,30,4txjdaqveermfryvbfrr4taf7,1,10.9,34.6,2023-02-19T16:52:01.794Z,2023-02-20T00:30:04Z,4044351927,212,4.3,4045472557,178,,4044351921,56,Back,4044351925,141,35.8,4044351923,140,14.9,4044351929,213,0.2,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022195,185,1,1,21,30,4txjdaqveermfryvbfrr4taf7,1,14.9,35.8,2023-02-19T16:52:02.674Z,2023-02-20T00:30:06Z,4044352045,213,0.4,4044352041,141,46.4,4044352039,140,31.7,4045472605,178,,4044352037,56,Back,4044352043,212,19.1,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022213,187,50,1,21,32,4txjdaqveermfryvbfrr4taf7,1,30.6,47.8,2023-02-19T16:52:03.825Z,2023-02-20T00:30:39Z,4044352229,233,246,4044352155,285,,4044352153,56,Back,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022221,246,7,1,21,33,22doj4sgsocqpxw45h607udje,1,69.4,52.2,2023-02-19T16:52:04.823Z,2023-02-20T00:30:32Z,4044352181,286,,4045472927,178,,4044352219,233,187,4044352179,56,Center,4045038689,384,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022205,186,43,1,21,33,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T16:52:05.069Z,2023-02-19T16:52:17Z,4044352087,141,53.6,4044352081,56,Back,4044352085,140,29.9,4044352091,213,1.9,4044352089,212,5.2,4044352871,144,1,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022239,247,1,1,21,33,22doj4sgsocqpxw45h607udje,1,72.2,43.4,2023-02-19T16:52:05.498Z,2023-02-20T00:30:45Z,4044352287,212,6.3,4044352281,56,Center,4044352285,141,52.7,4044352283,140,72.0,4045473371,178,,4044352289,213,1.6,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022245,248,49,1,21,34,22doj4sgsocqpxw45h607udje,1,72.1,52.1,2023-02-19T16:52:06.410Z,2023-02-20T00:30:49Z,,,,,,,,,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022251,249,1,1,21,34,22doj4sgsocqpxw45h607udje,1,72.1,52.1,2023-02-19T16:52:06.516Z,2023-02-20T00:30:54Z,4044352349,212,15.2,4044352351,213,5.1,4044352343,56,Center,4045473603,178,,4044352345,140,77.8,4044352347,141,31.5,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022287,250,1,1,21,37,22doj4sgsocqpxw45h607udje,1,79.1,31,2023-02-19T16:52:09.054Z,2023-02-20T00:31:00Z,4044352589,141,16.4,4044352591,212,10.6,4045473779,178,,4044352593,213,5.1,4044352585,56,Right,4044352587,140,82.7,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022303,251,1,1,21,42,22doj4sgsocqpxw45h607udje,1,81.7,25.9,2023-02-19T16:52:14.538Z,2023-02-20T00:31:03Z,4044352677,213,5.3,4045473859,178,,4044352675,212,8.3,4044352669,56,Right,4044352671,140,85.8,4044352673,141,15.5,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022347,252,1,1,21,44,22doj4sgsocqpxw45h607udje,1,84.1,15.5,2023-02-19T16:52:15.982Z,2023-02-20T00:31:08Z,4044352909,141,21.2,4044352913,213,2.8,4045473947,178,,4044352905,56,Center,4044352907,140,73.1,4044352911,212,12.2,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022399,253,1,1,21,46,22doj4sgsocqpxw45h607udje,1,73.8,21.3,2023-02-19T16:52:18.329Z,2023-02-20T00:31:11Z,4044353157,140,78.7,4044353155,56,Right,4044353163,213,5.3,4044353161,212,9.9,4045474067,178,,4044353159,141,8.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022409,254,1,1,21,48,22doj4sgsocqpxw45h607udje,1,78.2,11.9,2023-02-19T16:52:20.662Z,2023-02-20T00:31:17Z,4044353227,56,Center,4044353233,212,10.8,4044353235,213,2.3,4044353231,141,23.6,4045474141,178,,4044353229,140,71.3,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022443,255,1,1,21,51,22doj4sgsocqpxw45h607udje,1,72.7,23.3,2023-02-19T16:52:22.947Z,2023-02-20T00:31:21Z,4044353379,212,19.2,4044353371,56,Center,4044353375,140,91.0,4044353381,213,6.3,4045474275,178,,4044353377,141,23.1,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022449,256,61,1,21,53,22doj4sgsocqpxw45h607udje,0,97,23.4,2023-02-19T16:52:24.940Z,2023-02-20T00:31:28Z,4045474397,178,,4044353409,56,Center,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148347,778,56,1,21,54,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T16:52:26.161Z,2023-02-20T00:31:33Z,4045039911,56,Back,,,,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022485,188,5,1,21,54,4txjdaqveermfryvbfrr4taf7,1,-1.1,71.2,2023-02-19T16:52:26.339Z,2023-02-20T00:31:36Z,4044353597,56,Back,4044353625,233,257,4044353599,346,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022453,257,5,1,21,54,22doj4sgsocqpxw45h607udje,0,101.1,28.8,2023-02-19T16:52:26.339Z,2023-02-20T00:31:37Z,4044353641,233,188,4044353421,346,,4044353419,56,Center,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022923,189,1,1,22,12,4txjdaqveermfryvbfrr4taf7,1,4.1,49.1,2023-02-19T16:52:44.207Z,2023-02-20T00:31:51Z,4044355871,213,1.2,4044355869,212,18.2,4044355877,74,,4044355863,56,Back,4044355865,140,10.7,4044355861,155,,4044356061,189,,4044355867,141,73.8,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,4044355859,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510184353,800,1,1,22,14,4txjdaqveermfryvbfrr4taf7,1,10.6,76.1,2023-02-19T16:52:46.533Z,2023-02-20T00:31:55Z,4045241447,213,0.8,4045241439,56,Back,4045241445,212,19.1,4045241441,140,22.7,4045241443,141,97.1,4045241753,189,,4045474931,178,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510184383,801,1,1,22,18,4txjdaqveermfryvbfrr4taf7,1,22.7,97.1,2023-02-19T16:52:50.020Z,2023-02-20T00:32:00Z,4045241777,189,,4045241625,56,Back,4045241633,213,4.8,4045241627,140,24.9,4045241629,141,72.3,4045241631,212,17.0,4045474999,178,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510184403,802,1,1,22,21,4txjdaqveermfryvbfrr4taf7,1,24.9,72.3,2023-02-19T16:52:53.123Z,2023-02-20T00:32:11Z,4045241793,189,,4045241749,213,0.9,4045241743,140,35.9,4045475221,178,,4045241745,141,94.8,4045241741,56,Back,4045241747,212,19.2,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510022933,190,4,1,22,22,4txjdaqveermfryvbfrr4taf7,1,40.5,93.4,2023-02-19T16:52:54.671Z,2023-02-20T00:32:15Z,4044355923,286,,4044355919,152,,4044355915,13,,4044360563,233,258,4044355917,56,Back,4044355921,265,,4044364423,189,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023049,258,4,1,22,22,22doj4sgsocqpxw45h607udje,0,59.5,6.6,2023-02-19T16:52:54.672Z,2023-02-20T00:32:14Z,4045475257,178,,4044356569,56,Right,4044356653,189,,4044356571,152,,4044356575,285,,4044356573,265,,4044360567,233,190,4044356567,13,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023187,191,1,1,22,49,4txjdaqveermfryvbfrr4taf7,0,43.5,93.6,2023-02-19T16:53:21.517Z,2023-02-20T00:32:26Z,4045475541,178,,4044357299,141,55.1,4044357303,213,5.6,4044357293,152,,4044357295,56,Center,4044357305,1,,4044357301,212,39.9,4044357291,155,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,4044357297,140,4044357289,5,,,,,,,,,,,,,,,,72.2,,,,,,,,,,,,,,
2510023181,260,44,1,22,52,22doj4sgsocqpxw45h607udje,1,26.4,44.8,2023-02-19T16:53:24.613Z,2023-02-20T02:57:45Z,4044357437,233,192,4044357269,285,,4044357267,56,Back,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023193,192,44,1,22,52,4txjdaqveermfryvbfrr4taf7,0,73.6,55.2,2023-02-19T16:53:24.614Z,2023-02-20T00:32:31Z,4044357453,233,260,4044357335,56,Center,4044357337,286,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023189,261,1,1,22,52,22doj4sgsocqpxw45h607udje,0,24.9,44.8,2023-02-19T16:53:24.660Z,2023-02-20T02:57:45Z,4044357315,141,40.0,4044357311,56,Back,4044357317,212,4.4,4045475827,388,,4044357319,213,5.4,4044357313,140,27.7,4044357309,3,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023209,193,61,1,22,52,4txjdaqveermfryvbfrr4taf7,1,72.2,55.1,2023-02-19T16:53:24.715Z,2023-02-20T00:32:50Z,4045475919,178,,4044357441,56,Center,4045475917,21,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
