id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/18/value,qualifier/14/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2521158619,193,1,1,25,2,1qtaiy11gswx327s0vkibf70n,1,20.9,35.3,2023-03-17T20:25:11.852Z,2023-03-18T04:54:23Z,4103309049,141,12.4,4103876075,178,,4103309047,140,18.7,4103309051,212,15.7,4103309053,213,4.6,4103309045,56,Back,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158647,194,1,1,25,4,1qtaiy11gswx327s0vkibf70n,1,18.7,12.4,2023-03-17T20:25:14.229Z,2023-03-18T04:54:26Z,4103309233,212,5.9,4103309235,213,1.6,4103309231,141,21.1,4103309229,140,18.7,4103309227,56,Back,4103876115,178,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158677,195,1,1,25,7,1qtaiy11gswx327s0vkibf70n,0,18.7,17.3,2023-03-17T20:25:16.999Z,2023-03-18T04:54:29Z,4103309395,56,Right,4103309405,1,,4103309401,212,64.9,4103309393,155,,4103309403,213,6.3,4103309397,140,80.5,4103876147,178,,4103309399,141,15.5,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158679,209,49,1,25,11,7vn2i2kd35zuetw6b38gw9jsz,1,19.7,83.5,2023-03-17T20:25:21.187Z,2023-03-18T04:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158699,210,1,1,25,11,7vn2i2kd35zuetw6b38gw9jsz,0,19.6,81.1,2023-03-17T20:25:21.195Z,2023-03-18T04:54:43Z,4103309529,140,13.6,4103309527,56,Back,4103309533,212,14.5,4103876351,178,,4103309535,213,4.3,4103309531,141,61.9,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158833,211,51,1,25,11,7vn2i2kd35zuetw6b38gw9jsz,1,13.6,61.9,2023-03-17T20:25:21.398Z,2023-03-18T04:54:48Z,4103310425,170,,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521158731,196,16,1,25,16,1qtaiy11gswx327s0vkibf70n,1,91.7,33.4,2023-03-17T20:25:25.949Z,2023-03-18T04:55:00Z,4103310891,374,2023-03-17 20:25:24.477,4103313343,103,27.2,4103313337,120,,4103313341,102,50.1,4103309725,63,,4103313349,230,93.0,4103309727,56,Center,4103313351,231,36.6,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,4103876637,178,,4103313339,79,4103310887,20,,,,4103313347,458,4103310895,375,25:14.909,4103612421,395,93.2,4103313345,214,,4103612423,396,4103309723,22,,,,,,,,,,35.7,,,,,,,
2521159861,212,1,1,26,20,7vn2i2kd35zuetw6b38gw9jsz,1,50,49.1,2023-03-17T20:26:30.211Z,2023-03-18T04:55:03Z,4103316077,56,Back,4103316079,140,39.3,4103316087,279,G,4103317481,189,,4103316083,212,11.9,4103876691,178,,4103316081,141,43.5,4103316085,213,3.5,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521218877,842,1,1,26,22,7vn2i2kd35zuetw6b38gw9jsz,1,40.6,42.9,2023-03-17T20:26:31.757Z,2023-03-18T04:55:06Z,4103640817,212,15.1,4103640819,213,4.8,4103640813,140,42.2,4103641897,189,,4103640815,141,20.8,4103640811,56,Back,4103876763,178,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521218915,843,1,1,26,26,7vn2i2kd35zuetw6b38gw9jsz,1,42.2,20.8,2023-03-17T20:26:36.202Z,2023-03-18T04:55:13Z,4103641009,140,32.1,4103641825,189,,4103641007,56,Back,4103876869,178,,4103641013,212,31.2,4103641015,213,1.9,4103641011,141,64.0,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521218945,844,1,1,26,29,7vn2i2kd35zuetw6b38gw9jsz,1,32.1,64,2023-03-17T20:26:38.740Z,2023-03-18T04:55:16Z,4103641207,213,6.0,4103876911,178,,4103641201,140,45.6,4103641199,56,Back,4103641205,212,15.0,4103641811,189,,4103641203,141,56.8,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521218971,845,1,1,26,33,7vn2i2kd35zuetw6b38gw9jsz,1,55,74.3,2023-03-17T20:26:42.683Z,2023-03-18T04:55:26Z,4103641365,140,56.2,4103641371,213,1.4,4103641363,56,Left,4103641367,141,85.9,4103641791,189,,4103641369,212,8.0,4103877049,178,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521218995,846,1,1,26,34,7vn2i2kd35zuetw6b38gw9jsz,1,56.2,85.9,2023-03-17T20:26:44.260Z,2023-03-18T04:55:30Z,4103641475,141,87.0,4103641471,56,Back,4103641749,189,,4103877119,178,,4103641473,140,44.4,4103641477,212,12.4,4103641479,213,3.1,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521219023,847,1,1,26,36,7vn2i2kd35zuetw6b38gw9jsz,1,44.4,87,2023-03-17T20:26:46.226Z,2023-03-18T04:55:33Z,4103641667,140,32.3,4103641669,141,62.8,4103641665,56,Back,4103877165,178,,4103641671,212,20.8,4103641663,189,,4103641673,213,4.1,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159879,213,43,1,26,38,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-03-17T20:26:48.232Z,2023-03-18T00:12:02Z,4103316171,56,Back,4103316175,141,65.5,4103317539,189,0,4103316173,140,32.0,4103316177,212,16.8,4103316179,213,1.6,4103641607,144,1,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159951,214,1,1,26,39,7vn2i2kd35zuetw6b38gw9jsz,1,34.5,64.8,2023-03-17T20:26:49.403Z,2023-03-18T04:55:36Z,4103316585,140,65.4,4103316593,212,47.6,4103877241,178,,4103316607,1,,4103316589,141,13.5,4103316599,213,5.5,4103316577,155,,4103316579,56,Right,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159963,215,61,1,26,45,7vn2i2kd35zuetw6b38gw9jsz,0,68,10.3,2023-03-17T20:26:55.375Z,2023-03-18T04:55:58Z,4103877619,178,,4103316671,56,Right,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159945,197,49,1,26,46,1qtaiy11gswx327s0vkibf70n,1,27.6,92,2023-03-17T20:26:56.388Z,2023-03-18T04:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159973,198,4,1,26,47,1qtaiy11gswx327s0vkibf70n,1,29.8,90.8,2023-03-17T20:26:56.988Z,2023-03-18T04:56:09Z,4103316731,152,,4103316735,285,,4103316733,265,,4103316809,233,216,4103316727,13,,4103316729,56,Back,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521159983,216,4,1,26,47,7vn2i2kd35zuetw6b38gw9jsz,0,70.2,9.2,2023-03-17T20:26:56.989Z,2023-03-18T04:56:08Z,4103316769,56,Right,4103316767,13,,4103316887,233,198,4103877751,178,,4103316771,152,,4103316775,286,,4103316773,265,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160631,199,1,1,27,24,1qtaiy11gswx327s0vkibf70n,0,28.6,91.2,2023-03-17T20:27:33.600Z,2023-03-18T04:56:16Z,4103877869,178,,4103320195,1,,4103320185,56,Left,4103320187,140,69.6,4103320189,141,87.5,4103323815,189,,4103320179,5,,4103320191,212,43.1,9sme7jykdv8msgfu0nxx6h39x,K. Navas,4103320181,157,,4103320193,213,4103320183,152,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160687,218,49,1,27,28,7vn2i2kd35zuetw6b38gw9jsz,1,35.2,7.8,2023-03-17T20:27:38.563Z,2023-03-18T04:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160679,217,1,1,27,29,7vn2i2kd35zuetw6b38gw9jsz,1,23.9,18,2023-03-17T20:27:38.722Z,2023-03-18T04:58:02Z,4103320431,3,,4103320435,140,35.2,4103320433,56,Back,4103320441,213,5.8,4103320439,212,13.7,4103320437,141,7.8,4103878039,388,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160691,219,1,1,27,30,7vn2i2kd35zuetw6b38gw9jsz,0,35.2,7.8,2023-03-17T20:27:40.031Z,2023-03-18T04:58:09Z,4103320479,141,24.3,4103320483,213,1.3,4103320477,140,38.1,4103320475,56,Back,4103320481,212,11.6,4103878263,178,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160683,200,8,1,27,30,1qtaiy11gswx327s0vkibf70n,1,58.8,79.8,2023-03-17T20:27:40.472Z,2023-03-18T04:58:13Z,4103878493,21,,4103878495,388,,4103612949,383,,4103320461,56,Left,,,,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160733,201,43,1,27,32,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-03-17T20:27:42.315Z,2023-03-17T20:28:46Z,4103320699,213,4.2,4103320697,212,2.5,4103320691,56,Center,4103320695,141,76.1,4103325517,144,1,4103320693,140,57.9,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160753,202,1,1,27,34,1qtaiy11gswx327s0vkibf70n,1,57.9,76.1,2023-03-17T20:27:43.581Z,2023-03-18T04:58:24Z,4103320813,56,Left,4103320815,140,63.5,4103320809,3,,4103320819,212,7.9,4103879975,178,,4103320821,213,0.7,4103320817,141,83.9,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160791,203,1,1,27,35,1qtaiy11gswx327s0vkibf70n,1,63.5,83.9,2023-03-17T20:27:44.945Z,2023-03-18T04:58:28Z,4103321003,3,,4103880021,388,,4103321011,212,9.7,4103321005,56,Left,4103321013,213,2.2,4103321007,140,57.9,4103321009,141,95.3,,,,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160795,204,49,1,27,36,1qtaiy11gswx327s0vkibf70n,1,57.9,95.3,2023-03-17T20:27:46.564Z,2023-03-18T04:58:33Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160847,205,1,1,27,39,1qtaiy11gswx327s0vkibf70n,1,57.6,92.7,2023-03-17T20:27:49.256Z,2023-03-18T04:58:38Z,4103321271,141,66.6,4103321275,212,25.5,4103321265,140,40.1,4103880197,178,,4103321259,56,Back,4103321279,213,3.9,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160867,206,1,1,27,41,1qtaiy11gswx327s0vkibf70n,1,39.9,66.8,2023-03-17T20:27:51.042Z,2023-03-18T04:58:43Z,4103880251,178,,4103321423,212,7.9,4103321417,56,Back,4103321425,213,0.1,4103321421,141,68.1,4103321419,140,47.4,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160869,207,61,1,27,41,1qtaiy11gswx327s0vkibf70n,1,44.2,68,2023-03-17T20:27:51.565Z,2023-03-18T04:59:00Z,4103880437,21,,4103321435,56,Back,4103880439,178,,,,,,,,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160915,208,1,1,27,43,1qtaiy11gswx327s0vkibf70n,1,56,51.8,2023-03-17T20:27:53.361Z,2023-03-18T04:59:05Z,4103321695,212,7.1,4103321691,140,51.3,4103321693,141,59.4,4103880501,178,,4103321697,213,2.3,4103321687,3,,4103321689,56,Center,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521160935,209,1,1,27,44,1qtaiy11gswx327s0vkibf70n,1,51.6,58.8,2023-03-17T20:27:54.241Z,2023-03-18T04:59:09Z,4103880541,178,,4103321825,140,67.6,4103321833,213,5.1,4103321835,1,,4103321831,212,40.1,4103321823,56,Right,4103321829,141,5.3,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161043,210,1,1,27,50,1qtaiy11gswx327s0vkibf70n,1,67.8,7.6,2023-03-17T20:28:00.022Z,2023-03-18T04:59:16Z,4103322491,212,9.3,4103322485,140,75.8,4103322481,56,Right,4103880595,178,,4103322497,213,0.4,4103322487,141,13.4,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161083,211,1,1,27,56,1qtaiy11gswx327s0vkibf70n,1,90.4,6.5,2023-03-17T20:28:05.956Z,2023-03-18T04:59:21Z,4103880659,178,,4103322779,141,6.1,4103322777,140,75.8,4103322781,212,15.3,4103322775,56,Right,4103322783,213,3.2,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161175,212,1,1,27,59,1qtaiy11gswx327s0vkibf70n,1,71.8,7.3,2023-03-17T20:28:09.493Z,2023-03-18T04:59:30Z,4103613457,72,,4103323245,56,Left,4103880735,178,,4103613453,225,,4103323255,213,1.2,4103323249,140,95.2,4103323257,1,,4103613455,387,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,4103323241,155,,4103323239,2,4103323253,212,62.8,,,4103323251,141,,,,,,,,,92.3,,,,,,,,,,,,,,,,,,,,,
2521275491,1218,83,1,28,5,7vn2i2kd35zuetw6b38gw9jsz,1,8.6,5.2,2023-03-17T20:28:15.464Z,2023-03-18T05:36:13Z,4103936311,399,233420,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161205,213,1,1,28,7,1qtaiy11gswx327s0vkibf70n,0,93.1,94.4,2023-03-17T20:28:16.667Z,2023-03-18T04:59:38Z,4103323395,212,7.0,4103323391,141,86.9,4103323383,56,Left,4103323397,213,5.5,4103323387,140,97.7,4103880827,178,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521275589,1226,67,1,28,8,7vn2i2kd35zuetw6b38gw9jsz,1,3.8,13.9,2023-03-17T20:28:18.413Z,2023-03-18T06:28:03Z,4103936857,233,937,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521275585,937,67,1,28,8,1qtaiy11gswx327s0vkibf70n,0,96.2,86.1,2023-03-17T20:28:18.414Z,2023-03-18T05:36:33Z,4103936863,233,1226,,,,,,,,,,,,,,,,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161229,220,61,1,28,8,7vn2i2kd35zuetw6b38gw9jsz,0,2.6,10.1,2023-03-17T20:28:18.447Z,2023-03-18T06:28:03Z,4103323563,56,Back,4103880889,178,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161239,214,6,1,28,9,1qtaiy11gswx327s0vkibf70n,1,97.2,88.6,2023-03-17T20:28:19.017Z,2023-03-18T04:59:46Z,4103323587,56,Left,4103323715,233,221,4103323589,73,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161259,221,6,1,28,9,7vn2i2kd35zuetw6b38gw9jsz,0,2.8,11.4,2023-03-17T20:28:19.017Z,2023-03-18T04:59:46Z,4103323741,233,214,4103323675,73,,4103323671,56,Back,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161771,215,1,1,28,50,1qtaiy11gswx327s0vkibf70n,1,99.5,99.5,2023-03-17T20:28:59.615Z,2023-03-18T04:59:49Z,4103326575,140,94.0,4103326571,6,,4103880973,178,,4103326581,213,4.2,4103326573,56,Left,4103326579,212,12.4,4103326577,141,83.4,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161783,216,1,1,28,51,1qtaiy11gswx327s0vkibf70n,1,94,83.4,2023-03-17T20:29:00.588Z,2023-03-18T04:59:54Z,4103326657,141,90.6,4103326665,213,2.6,4103326661,212,10.4,4103881061,178,,4103326649,56,Left,4103326653,140,85.3,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161799,217,1,1,28,52,1qtaiy11gswx327s0vkibf70n,0,85.3,90.6,2023-03-17T20:29:02.049Z,2023-03-18T04:59:58Z,4103613769,223,,4103326735,212,25.0,4103326731,140,92.9,4103881121,178,,4103326725,2,,4103326733,141,55.7,4103613771,20,,4103326737,213,5.0,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,4103326729,56,Center,4103326727,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161853,222,12,1,28,53,7vn2i2kd35zuetw6b38gw9jsz,1,6.9,43.1,2023-03-17T20:29:03.091Z,2023-03-18T05:00:04Z,4103327107,15,,4103327035,212,23.3,4103327031,141,41.9,4103327025,56,Back,4103881221,388,,4103327037,213,6.2,4103327027,140,29.1,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161921,218,1,1,28,57,1qtaiy11gswx327s0vkibf70n,1,66.3,63.6,2023-03-17T20:29:07.343Z,2023-03-18T05:00:10Z,4103327407,140,44.3,4103881289,178,,4103327409,141,66.6,4103327411,212,23.2,4103327405,56,Back,4103327413,213,3.1,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161963,219,1,1,29,0,1qtaiy11gswx327s0vkibf70n,1,44.3,66.8,2023-03-17T20:29:10.373Z,2023-03-18T05:00:15Z,4103327667,213,0.1,4103881421,178,,4103327661,140,71.4,4103327665,212,28.7,4103327659,56,Center,4103327657,155,,4103327663,141,72.2,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161971,220,1,1,29,3,1qtaiy11gswx327s0vkibf70n,0,71.6,72.2,2023-03-17T20:29:12.617Z,2023-03-18T05:00:19Z,4103327727,213,4.4,4103881457,388,,4103327719,56,Center,4103327725,212,9.0,4103327721,140,68.9,4103327717,3,,4103327723,141,59.7,,,,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521161977,223,49,1,29,4,7vn2i2kd35zuetw6b38gw9jsz,1,29.7,40.6,2023-03-17T20:29:13.927Z,2023-03-18T05:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162029,224,1,1,29,4,7vn2i2kd35zuetw6b38gw9jsz,0,29.7,40.6,2023-03-17T20:29:14.327Z,2023-03-18T05:00:30Z,4103328019,212,37.5,4103328021,213,6.2,4103328017,141,35.9,4103328023,1,,4103328015,140,65.3,4103328011,157,,4103881631,178,,4103328013,56,Center,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162025,221,49,1,29,7,1qtaiy11gswx327s0vkibf70n,1,39.1,66.5,2023-03-17T20:29:17.249Z,2023-03-18T05:00:34Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162087,222,1,1,29,7,1qtaiy11gswx327s0vkibf70n,1,38.2,65,2023-03-17T20:29:17.270Z,2023-03-18T05:00:40Z,4103328321,140,9.8,4103328325,212,37.4,4103881833,388,,4103328319,56,Back,4103328323,141,31.7,4103328327,213,3.8,4103328329,1,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162137,223,1,1,29,12,1qtaiy11gswx327s0vkibf70n,0,8.5,30.4,2023-03-17T20:29:21.981Z,2023-03-18T05:00:44Z,4103881919,178,,4103328641,212,55.1,4103328645,1,,4103328639,141,14.2,4103328637,140,59.9,4103328643,213,6.1,4103328635,56,Right,4103328633,157,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162161,225,44,1,29,15,7vn2i2kd35zuetw6b38gw9jsz,1,41,83.6,2023-03-17T20:29:25.013Z,2023-03-18T06:28:04Z,4103328773,56,Back,4103328775,285,,4103328857,233,224,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162155,224,44,1,29,15,1qtaiy11gswx327s0vkibf70n,0,59,16.4,2023-03-17T20:29:25.014Z,2023-03-18T05:00:50Z,4103328741,56,Right,4103328941,233,225,4103328743,286,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162185,226,1,1,29,15,7vn2i2kd35zuetw6b38gw9jsz,0,42,81.5,2023-03-17T20:29:25.074Z,2023-03-18T06:28:04Z,4103882087,388,,4103328871,56,Center,4103328875,141,59.1,4103328873,140,53.9,4103328879,213,5.4,4103328869,3,,4103328877,212,19.7,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162221,225,1,1,29,17,1qtaiy11gswx327s0vkibf70n,1,46,38.5,2023-03-17T20:29:26.939Z,2023-03-18T05:00:59Z,4103882215,178,,4103329107,212,17.3,4103329109,213,0.9,4103329103,140,56.4,4103329099,3,,4103329101,56,Center,4103329105,141,58.2,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162227,226,50,1,29,19,1qtaiy11gswx327s0vkibf70n,1,56.4,56.6,2023-03-17T20:29:28.985Z,2023-03-18T05:01:08Z,4103329143,56,Center,4103329349,233,227,4103329145,286,,,,,,,,,,,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162247,227,7,1,29,19,7vn2i2kd35zuetw6b38gw9jsz,1,43.6,43.4,2023-03-17T20:29:29.373Z,2023-03-18T05:01:13Z,4103882493,178,,4103329263,285,,4103614137,385,,4103329261,56,Back,4103329305,233,226,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521162255,228,49,1,29,20,7vn2i2kd35zuetw6b38gw9jsz,1,35.1,56.6,2023-03-17T20:29:30.561Z,2023-03-18T05:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
