id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,assist,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2530392179,12,1,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,1,11.2,68.9,2023-04-08T16:31:13.913Z,2023-04-09T00:09:04Z,4174475011,178,,4173033603,212,27.3,4173033597,56,Back,4173033605,213,4.7,4173033601,141,28.8,4173033599,140,11.2,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392189,13,1,1,1,4,a3nyxabgsqlnqfkeg41m6tnpp,1,12.6,26.1,2023-04-08T16:31:18.714Z,2023-04-09T00:09:06Z,4173033655,140,19.3,4173033657,141,7.8,4173033661,213,5.2,4173033653,56,Back,4173033659,212,14.3,4174475173,178,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392215,14,1,1,1,6,a3nyxabgsqlnqfkeg41m6tnpp,1,19.3,7.8,2023-04-08T16:31:20.280Z,2023-04-09T00:09:08Z,4173033781,141,25.0,4173033785,213,2.3,4174475363,178,,4173033777,56,Back,4173033779,140,9.1,4173033783,212,15.9,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392259,15,1,1,1,8,a3nyxabgsqlnqfkeg41m6tnpp,1,9.1,25,2023-04-08T16:31:22.344Z,2023-04-09T00:09:12Z,4174475567,178,,4173033973,140,3.0,4173033975,141,50.0,4173033971,56,Back,4173033979,213,1.9,4173033977,212,18.2,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392285,16,1,1,1,12,a3nyxabgsqlnqfkeg41m6tnpp,1,3.3,57.9,2023-04-08T16:31:25.890Z,2023-04-09T00:09:15Z,4174475791,178,,4173034103,56,Back,4173034111,213,1.1,4173034107,141,93.5,4173034109,212,26.8,4173034105,140,14.3,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392317,17,1,1,1,14,a3nyxabgsqlnqfkeg41m6tnpp,1,15.2,92.9,2023-04-08T16:31:28.469Z,2023-04-09T00:09:18Z,4173034263,56,Back,4173034269,212,11.7,4173034267,141,89.5,4174475961,178,,4173034271,213,6.1,4173034265,140,26.1,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392347,18,1,1,1,16,a3nyxabgsqlnqfkeg41m6tnpp,1,23.5,85.8,2023-04-08T16:31:30.623Z,2023-04-09T00:09:21Z,4173034391,141,74.4,4173034395,213,3.5,4173034389,140,2.7,4174476183,178,,4173034387,56,Back,4173034393,212,23.2,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392381,19,1,1,1,18,a3nyxabgsqlnqfkeg41m6tnpp,0,2.5,74.2,2023-04-08T16:31:32.547Z,2023-04-09T00:09:25Z,4173034589,212,62.9,4174476499,178,,4173034587,141,32.3,4173034591,213,5.8,4173034585,140,55.9,4173034581,157,,4173034583,56,Center,4173034593,1,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392441,9,1,1,1,22,d5ydtvt96bv7fq04yqm2w2632,1,42,83.3,2023-04-08T16:31:36.566Z,2023-04-09T00:09:33Z,4173034907,141,89.9,4174477133,178,,4173034903,56,Left,4173034909,212,21.7,4173034901,3,,4173034911,213,0.2,4173034905,140,62.2,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530583313,590,3,1,1,25,d5ydtvt96bv7fq04yqm2w2632,0,63,86.2,2023-04-08T16:31:38.810Z,2023-04-09T00:09:38Z,4174054979,465,,4174054977,286,,4174054975,56,Left,4174477559,15,,4174477557,178,,4174054981,467,almf0gtdjmsdm5zhyot1hvydx,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392445,10,4,1,1,25,d5ydtvt96bv7fq04yqm2w2632,1,61.8,87.9,2023-04-08T16:31:39.186Z,2023-04-09T00:09:41Z,4173034935,286,,4173034931,56,Left,4173034933,152,,4173034929,294,,4173034969,233,20,4173034927,13,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392449,20,4,1,1,25,a3nyxabgsqlnqfkeg41m6tnpp,0,38.2,12.1,2023-04-08T16:31:39.187Z,2023-04-09T00:09:41Z,4173034945,294,,4173034949,152,,4173034947,56,Back,4173035017,233,10,4173034951,285,,4173034943,13,,4174477681,178,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393045,11,1,1,2,17,d5ydtvt96bv7fq04yqm2w2632,0,67.4,89.6,2023-04-08T16:32:30.813Z,2023-04-09T00:09:43Z,4173038027,56,Center,4173038033,212,28.7,4174056735,20,,4173038029,140,82.2,4173038031,141,54.2,4174056733,223,,4173038035,213,5.3,4173038019,2,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,4173038021,5,4173038025,152,4174477877,178,4173038023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393061,21,12,1,2,18,a3nyxabgsqlnqfkeg41m6tnpp,1,17.8,48.2,2023-04-08T16:32:32.325Z,2023-04-09T00:09:48Z,4173038115,56,Back,4174478269,178,,4173038119,141,55.0,4173038117,140,36.3,4173038123,213,0.2,4173038171,15,,4173038121,212,20.0,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393111,12,1,1,2,21,d5ydtvt96bv7fq04yqm2w2632,1,58.9,34.6,2023-04-08T16:32:35.494Z,2023-04-09T00:09:51Z,4173038375,140,85.9,4173038383,1,,4173038379,212,32.3,4173038377,141,11.8,4174478555,178,,4173038381,213,5.8,4173038373,56,Right,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393137,13,1,1,2,24,d5ydtvt96bv7fq04yqm2w2632,0,86.1,11.3,2023-04-08T16:32:38.267Z,2023-04-09T00:09:55Z,4174057977,224,,4173038509,2,,4173038513,56,Left,4174057979,20,,4173038521,213,1.4,4174478851,178,,4173038523,1,,4173038515,140,96.1,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,4173038519,212,4173038517,141,,,,,48.9,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393169,22,4,1,2,28,a3nyxabgsqlnqfkeg41m6tnpp,1,6.7,15.7,2023-04-08T16:32:41.759Z,2023-04-09T00:10:00Z,4173038663,152,,4173038895,233,14,4173038665,285,,4173038657,13,,4173038661,56,Back,4173038659,294,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393211,14,4,1,2,28,d5ydtvt96bv7fq04yqm2w2632,0,93.3,84.3,2023-04-08T16:32:41.760Z,2023-04-09T00:10:00Z,4173038885,294,,4173038891,286,,4173038905,233,22,4173038889,152,,4173038887,56,Left,4174479283,178,,4173038883,13,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393365,23,1,1,2,45,a3nyxabgsqlnqfkeg41m6tnpp,1,4.4,26.2,2023-04-08T16:32:58.900Z,2023-04-09T00:10:15Z,4173039707,56,Back,4173039709,140,13.1,4173039713,212,13.0,4173039711,141,12.6,4173039715,213,5.5,4174480461,178,,4173039705,152,,4173039835,189,,23637o19ff0sw18pqv8g96ndh,Ederson,4173039703,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393391,24,1,1,2,48,a3nyxabgsqlnqfkeg41m6tnpp,1,13.9,12.9,2023-04-08T16:33:02.196Z,2023-04-09T00:10:20Z,4173039821,141,27.0,4174480913,178,,4173039825,213,2.4,4173039819,140,3.1,4173039823,212,14.9,4173039817,56,Back,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393507,25,1,1,2,52,a3nyxabgsqlnqfkeg41m6tnpp,1,5.1,27,2023-04-08T16:33:06.045Z,2023-04-09T00:10:24Z,4173040383,56,Back,4173040391,213,1.5,4173040385,140,7.2,4174481179,178,,4173040389,212,27.0,4173040387,141,66.5,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393525,26,1,1,2,58,a3nyxabgsqlnqfkeg41m6tnpp,1,9.7,67.5,2023-04-08T16:33:11.944Z,2023-04-09T00:10:27Z,4173040481,213,1.0,4173040479,212,18.5,4173040477,141,90.0,4173040475,140,19.6,4173040471,56,Back,4174481409,178,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393561,27,1,1,3,0,a3nyxabgsqlnqfkeg41m6tnpp,1,19.6,90,2023-04-08T16:33:13.801Z,2023-04-09T00:10:31Z,4173040659,213,0.2,4174481727,178,,4173040657,212,13.7,4173040655,141,93.8,4173040651,56,Back,4173040653,140,32.4,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393575,28,1,1,3,1,a3nyxabgsqlnqfkeg41m6tnpp,1,32.4,93.8,2023-04-08T16:33:14.899Z,2023-04-09T00:10:35Z,4173040755,212,6.1,4173040751,140,29.8,4173040757,213,4.2,4173040753,141,85.8,4174481965,178,,4173040749,56,Back,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393613,29,1,1,3,2,a3nyxabgsqlnqfkeg41m6tnpp,1,29.8,85.8,2023-04-08T16:33:15.735Z,2023-04-09T00:10:39Z,4174482341,178,,4173040919,141,95.7,4173040923,213,2.4,4173040917,140,22.5,4173040915,56,Back,4173040921,212,10.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393681,30,1,1,3,6,a3nyxabgsqlnqfkeg41m6tnpp,1,25.4,93,2023-04-08T16:33:19.927Z,2023-04-09T00:10:42Z,4173041143,212,14.1,4174482615,178,,4173041141,141,96.7,4173041137,56,Back,4173041145,213,0.2,4173041139,140,38.6,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393693,31,1,1,3,9,a3nyxabgsqlnqfkeg41m6tnpp,0,41.1,91.5,2023-04-08T16:33:22.965Z,2023-04-09T00:10:47Z,4173041203,140,41.8,4173041315,233,15,4173041313,236,,4173041201,56,Back,4174482973,178,,4173041205,141,88.7,4173041319,286,,4173041207,212,2.0,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,4173041209,213,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393711,15,74,1,3,9,d5ydtvt96bv7fq04yqm2w2632,1,59.8,7.9,2023-04-08T16:33:23.114Z,2023-04-09T00:10:50Z,4173041281,285,,4174483229,178,,4173041279,56,Right,4173041339,233,31,,,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393811,32,1,1,3,12,a3nyxabgsqlnqfkeg41m6tnpp,1,27.6,82.9,2023-04-08T16:33:25.862Z,2023-04-09T00:10:55Z,4173041749,155,,4173041753,140,3.5,4173041759,213,3.8,4173041761,1,,4173041757,212,32.9,4173041755,141,52.0,4174483653,178,,4173041751,56,Back,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393885,33,1,1,3,17,a3nyxabgsqlnqfkeg41m6tnpp,1,3.3,50.6,2023-04-08T16:33:31.179Z,2023-04-09T00:11:02Z,4173042073,212,25.8,4173042075,213,5.4,4173042071,141,21.5,4174484175,178,,4173042067,56,Back,4173042069,140,19.1,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393947,34,1,1,3,21,a3nyxabgsqlnqfkeg41m6tnpp,1,20.4,21.6,2023-04-08T16:33:35.659Z,2023-04-09T00:11:08Z,4173042383,56,Back,4173042393,213,2.5,4174484605,178,,4173042391,212,21.4,4173042389,141,39.3,4173042387,140,3.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530394043,35,1,1,3,25,a3nyxabgsqlnqfkeg41m6tnpp,1,3,42.8,2023-04-08T16:33:39.337Z,2023-04-09T00:11:13Z,4174484865,178,,4173042943,140,6.6,4173042941,56,Back,4173042945,141,70.1,4173042947,212,18.9,4173042949,213,1.4,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530394131,36,1,1,3,31,a3nyxabgsqlnqfkeg41m6tnpp,1,9.9,64.8,2023-04-08T16:33:45.517Z,2023-04-09T00:11:17Z,4174485147,178,,4173043391,212,19.0,4173043385,56,Back,4173043389,141,39.8,4173043393,213,4.2,4173043387,140,1.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
