id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value,qualifier/18/value
2472890925,7,2,1,0,29,48gk2hpqtsl6p9sx9kjhaydq4,1,27.4,7.7,2022-10-16T13:02:05.619Z,2022-12-19T08:21:18Z,3848837509,7,4hmivvhmplqof776e9tbqg251,3851422731,178,,3848837519,56,Right,3848837523,141,6.2,3848837521,140,59.4,3848837515,1,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890865,5,55,1,0,29,4dsgumo7d4zupm2ugsvm4zm4d,1,38.6,87.6,2022-10-16T13:02:05.620Z,2022-12-19T08:20:17Z,3848843335,189,,,,,,,,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891165,6,1,1,0,36,4dsgumo7d4zupm2ugsvm4zm4d,1,32.6,77.3,2022-10-16T13:02:13.110Z,2022-12-19T08:20:16Z,3848838713,5,,3848841463,189,,3848838715,241,,3848838721,141,42.1,3848838723,212,24.3,3848838719,140,28.5,3848838717,56,Back,3851422847,178,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,3848838725,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891243,7,1,1,0,48,4dsgumo7d4zupm2ugsvm4zm4d,1,35,40,2022-10-16T13:02:25.065Z,2022-12-19T08:20:15Z,3848839131,140,30.5,3848839145,213,1.8,3848839141,212,23.9,3848839135,141,74.4,3851422923,178,,3848839129,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891273,8,1,1,0,51,4dsgumo7d4zupm2ugsvm4zm4d,1,30,71.5,2022-10-16T13:02:27.811Z,2022-12-19T08:20:14Z,3848839315,213,3.8,3848839313,212,14.9,3848839311,141,57.5,3848839307,56,Back,3851422977,178,,3848839309,140,19.1,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891299,9,1,1,0,54,4dsgumo7d4zupm2ugsvm4zm4d,1,18.8,57.9,2022-10-16T13:02:30.865Z,2022-12-19T08:20:14Z,3848839467,212,13.4,3848839469,213,1.2,3848839461,56,Back,3851423061,178,,3848839463,140,23.3,3848839465,141,76.3,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891361,10,1,1,0,56,4dsgumo7d4zupm2ugsvm4zm4d,1,23,76,2022-10-16T13:02:33.064Z,2022-12-19T08:20:13Z,3848839793,213,4.0,3848839787,140,9.3,3848839789,141,52.7,3848839791,212,21.4,3848839785,56,Back,3851423097,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891455,11,1,1,1,2,4dsgumo7d4zupm2ugsvm4zm4d,1,15.8,46.7,2022-10-16T13:02:38.626Z,2022-12-19T08:20:12Z,3848840185,141,32.8,3851423241,178,,3848840189,213,5.7,3848840187,212,16.3,3848840183,140,28.5,3848840181,56,Back,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891495,12,1,1,1,4,4dsgumo7d4zupm2ugsvm4zm4d,1,27.6,31.6,2022-10-16T13:02:41.232Z,2022-12-19T08:20:12Z,3848840395,141,5.9,3851423331,178,,3848840393,140,36.4,3848840391,56,Back,3848840399,213,5.2,3848840397,212,19.8,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891531,13,1,1,1,7,4dsgumo7d4zupm2ugsvm4zm4d,0,37.3,1.7,2022-10-16T13:02:43.528Z,2022-12-19T08:20:11Z,3848840585,56,Back,3851423389,178,,3848840589,141,0.0,3848840591,212,9.3,3848840593,213,6.1,3848840587,140,46.0,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892059,8,5,1,1,8,48gk2hpqtsl6p9sx9kjhaydq4,1,53.1,100.9,2022-10-16T13:02:45.235Z,2022-10-17T15:07:39Z,3848843349,347,,3848843347,56,Left,3848843395,233,14,,,,,,,,,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891539,14,5,1,1,8,4dsgumo7d4zupm2ugsvm4zm4d,0,46.9,-0.9,2022-10-16T13:02:45.235Z,2022-10-17T15:07:39Z,3848840623,347,,3848843433,233,8,3848840619,56,Back,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894239,9,27,1,1,9,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-16T13:02:46.498Z,2022-10-17T15:07:39Z,3848854383,40,,3852376131,299,,3848953787,200,,3848854495,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894245,15,27,1,1,9,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-10-16T13:02:46.498Z,2022-10-17T15:07:40Z,3848854417,40,,3848854539,233,9,3851251465,299,,3852376149,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472937871,10,28,1,1,9,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-16T13:02:48.486Z,2022-10-17T15:07:40Z,3852376133,299,,3849081241,55,9,3849081419,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472937887,16,28,1,1,9,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-10-16T13:02:48.486Z,2022-10-17T15:07:40Z,3852376113,299,,3849081313,55,15,3849081425,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473178837,828,43,1,1,12,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-16T13:08:38.219Z,2022-10-16T17:54:43Z,3850358057,467,226597,3850360315,144,3,3850358055,464,0,3850358053,286,0,3850358051,56,Right,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472937957,11,1,1,1,14,48gk2hpqtsl6p9sx9kjhaydq4,1,55.8,100,2022-10-16T13:02:52.846Z,2022-12-19T08:23:54Z,3849081715,140,67.8,3849081719,212,13.0,3849081717,141,96.5,3849081721,213,6.0,3849081713,56,Left,3849081711,107,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938099,12,1,1,1,15,48gk2hpqtsl6p9sx9kjhaydq4,0,67.8,96.5,2022-10-16T13:02:54.080Z,2022-12-19T08:23:54Z,3849082475,213,5.8,3849082467,140,85.8,3851450493,178,,3849082473,212,21.2,3849088859,155,,3849082463,56,Left,3849082471,141,82.3,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938029,17,1,1,1,18,4dsgumo7d4zupm2ugsvm4zm4d,1,17.6,14.4,2022-10-16T13:02:56.779Z,2022-12-19T08:20:11Z,3851450583,388,,3849082121,3,,3849082123,56,Back,3849082127,141,6.7,3849082129,212,6.2,3849082131,213,5.3,3849082125,140,20.8,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938039,18,49,1,1,19,4dsgumo7d4zupm2ugsvm4zm4d,1,20.8,6.7,2022-10-16T13:02:57.858Z,2022-12-19T08:20:11Z,,,,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938059,19,1,1,1,20,4dsgumo7d4zupm2ugsvm4zm4d,0,20.8,6.7,2022-10-16T13:02:58.528Z,2022-12-19T08:20:10Z,3849082279,213,0.1,3849082267,56,Back,3849082283,1,,3851450725,178,,3849082263,157,,3849082271,140,39.8,3849082273,141,10.7,3849082275,212,20.1,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938131,13,1,1,1,21,48gk2hpqtsl6p9sx9kjhaydq4,0,59.7,94.2,2022-10-16T13:03:00.381Z,2022-12-19T08:23:54Z,3849082609,140,74.1,3851450829,388,,3849082607,56,Center,3849082611,141,78.1,3849082605,3,,3849082615,213,5.7,3849082613,212,18.7,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938147,20,50,1,1,23,4dsgumo7d4zupm2ugsvm4zm4d,1,30,24.4,2022-10-16T13:03:01.831Z,2022-12-19T08:20:10Z,3849082677,56,Back,3849082681,285,,3849083231,233,14,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938243,14,7,1,1,24,48gk2hpqtsl6p9sx9kjhaydq4,0,70,75.6,2022-10-16T13:03:02.501Z,2022-12-19T08:23:53Z,3849083137,286,,3851451145,178,,3850339615,384,,3849083197,233,20,3849083135,56,Center,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938343,21,1,1,1,29,4dsgumo7d4zupm2ugsvm4zm4d,0,34.1,85.3,2022-10-16T13:03:08.012Z,2022-12-19T08:20:09Z,3849083699,1,,3851451255,178,,3849083697,213,6.1,3849083693,141,75.9,3849083687,155,,3849083689,56,Center,3849083691,140,70.9,3849083695,212,39.2,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938377,15,49,1,1,31,48gk2hpqtsl6p9sx9kjhaydq4,1,25,20.7,2022-10-16T13:03:10.050Z,2022-12-19T08:23:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938475,16,1,1,1,33,48gk2hpqtsl6p9sx9kjhaydq4,1,24,18.5,2022-10-16T13:03:12.327Z,2022-12-19T08:23:53Z,3849084433,56,Back,3851451485,178,,3849084431,155,,3849084439,212,13.6,3849084437,141,2.5,3849084435,140,31.8,3849084441,213,5.4,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938515,17,1,1,1,36,48gk2hpqtsl6p9sx9kjhaydq4,0,32.4,2.9,2022-10-16T13:03:15.096Z,2022-12-19T08:23:52Z,3849084611,141,8.9,3849084601,155,,3851451611,178,,3849084617,213,0.2,3849084609,140,56.4,3849084607,56,Right,3849084615,212,25.5,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938569,22,1,1,1,38,4dsgumo7d4zupm2ugsvm4zm4d,1,38,89.3,2022-10-16T13:03:16.611Z,2022-12-19T08:20:09Z,3849084893,212,7.1,3849084887,56,Back,3849084889,140,44.0,3849084891,141,84.5,3851451813,178,,3849084895,213,5.8,3849084885,3,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938573,23,49,1,1,39,4dsgumo7d4zupm2ugsvm4zm4d,1,44,84.5,2022-10-16T13:03:17.763Z,2022-12-19T08:20:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938611,24,1,1,1,39,4dsgumo7d4zupm2ugsvm4zm4d,1,44,84.5,2022-10-16T13:03:17.869Z,2022-12-19T08:20:09Z,3849085103,141,76.0,3849085101,140,41.7,3849085107,213,4.3,3849085105,212,6.3,3849085099,56,Back,3851452005,178,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938617,25,61,1,1,40,4dsgumo7d4zupm2ugsvm4zm4d,0,41.7,76,2022-10-16T13:03:18.781Z,2022-12-19T08:20:08Z,3851452045,178,,3849085125,56,Back,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473382221,1491,43,1,1,41,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-10-16T13:03:17.753Z,2022-10-17T02:47:49Z,3851482335,233,1387,3851500357,144,67,,,,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473382219,1387,43,1,1,41,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-16T13:03:17.754Z,2022-10-17T02:47:49Z,3851500351,144,67,3851482343,233,1491,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938623,18,49,1,1,41,48gk2hpqtsl6p9sx9kjhaydq4,1,53.1,32.1,2022-10-16T13:03:19.687Z,2022-12-19T08:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938775,19,1,1,1,41,48gk2hpqtsl6p9sx9kjhaydq4,1,53.1,32.1,2022-10-16T13:03:20.259Z,2022-12-19T08:23:52Z,3849086805,210,13,3849085965,141,52.8,3849085969,213,1.3,3849085967,212,14.6,3851452295,178,,3849085963,140,56.9,3849085961,56,Center,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938791,20,13,1,1,47,48gk2hpqtsl6p9sx9kjhaydq4,1,78.1,34.6,2022-10-16T13:03:26.174Z,2022-12-19T08:23:50Z,3849086843,102,58.7,3851452381,178,,3849086835,29,,3849086103,18,,3849086101,22,,3849086845,103,5.6,3849086105,56,Center,3849086853,230,98.8,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,3849086323,20,,,3849086849,215,3849095009,83,3849086855,231,47.8,3849086837,55,19,,,,,,,,,,,,,,,,,,,,,,,,
2472938805,21,5,1,1,48,48gk2hpqtsl6p9sx9kjhaydq4,0,100.5,57.6,2022-10-16T13:03:27.429Z,2022-12-19T08:23:50Z,3849086177,56,Center,3849086359,233,26,3849086179,346,,,,,,,,,,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472938799,26,5,1,1,48,4dsgumo7d4zupm2ugsvm4zm4d,1,-0.5,42.4,2022-10-16T13:03:27.429Z,2022-12-19T08:20:08Z,3849086139,56,Back,3849086293,233,21,3849086141,346,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472939453,27,1,1,2,11,4dsgumo7d4zupm2ugsvm4zm4d,1,4.4,50.1,2022-10-16T13:03:50.336Z,2022-12-19T08:20:08Z,3849089575,237,,3849089565,140,16.5,3849089567,141,32.8,3849089569,212,17.3,3849089561,124,,3849089571,213,5.5,3849089563,56,Back,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472939473,28,1,1,2,12,4dsgumo7d4zupm2ugsvm4zm4d,1,23.8,31.6,2022-10-16T13:03:51.378Z,2022-12-19T08:20:08Z,3849089675,213,6.2,3849089671,141,30.5,3849089673,212,17.0,3851452691,178,,3849089669,140,40.0,3849089667,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472939505,29,1,1,2,14,4dsgumo7d4zupm2ugsvm4zm4d,1,39.6,31.2,2022-10-16T13:03:53.327Z,2022-12-19T08:20:07Z,3849089857,140,40.9,3849089863,213,4.8,3851452753,178,,3849089859,141,8.0,3849089861,212,15.8,3849089855,56,Back,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472939553,30,1,1,2,15,4dsgumo7d4zupm2ugsvm4zm4d,1,41.1,8,2022-10-16T13:03:54.336Z,2022-12-19T08:20:07Z,3849090059,140,31.7,3849090061,141,5.9,3849090057,56,Back,3849090063,212,10.0,3851452795,178,,3849090065,213,3.3,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472939605,31,1,1,2,17,4dsgumo7d4zupm2ugsvm4zm4d,1,31.5,5.9,2022-10-16T13:03:56.313Z,2022-12-19T08:20:06Z,3849090325,212,27.4,3849090323,141,28.0,3849090321,140,9.7,3851452869,178,,3849090327,213,2.6,3849090319,56,Back,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
