id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/20/value,assist,qualifier/17/value
2509121945,5,61,1,0,7,48gk2hpqtsl6p9sx9kjhaydq4,0,72.7,28.1,2023-02-18T15:00:54.020Z,2023-02-18T21:33:37Z,4041908083,178,,4039615437,56,Center,,,,,,,,,,,,,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121959,5,1,1,0,8,ehd2iemqmschhj2ec0vayztzz,1,30.3,67.6,2023-02-18T15:00:55.075Z,2023-02-18T21:33:41Z,4039615495,212,9.9,4039615493,141,67.0,4039615489,56,Back,4039615497,213,3.2,4039615491,140,20.9,4041908279,178,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122035,7,1,1,0,9,ehd2iemqmschhj2ec0vayztzz,1,20.7,67,2023-02-18T15:00:55.799Z,2023-02-18T21:34:02Z,4039615851,141,81.7,4039615843,56,Back,4039615859,213,1.0,4039615847,140,26.2,4039615855,212,11.5,4041909247,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122009,6,49,1,0,10,ehd2iemqmschhj2ec0vayztzz,1,29.2,73.6,2023-02-18T15:00:57.042Z,2023-02-18T21:34:05Z,,,,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122099,8,1,1,0,10,ehd2iemqmschhj2ec0vayztzz,1,28.9,74.8,2023-02-18T15:00:57.130Z,2023-02-18T21:34:09Z,4039616097,213,2.8,4039616095,212,7.9,4041909701,178,,4039616085,56,Back,4039616087,140,21.9,4039616091,141,78.9,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122127,9,1,1,0,13,ehd2iemqmschhj2ec0vayztzz,0,20.8,91.4,2023-02-18T15:00:59.726Z,2023-02-18T21:34:12Z,4039616223,140,51.9,4039616225,141,90.0,4039616219,155,,4039616227,212,32.7,4041909867,178,,4039616231,1,,4039616221,56,Left,4039616229,213,6.3,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122189,6,1,1,0,14,48gk2hpqtsl6p9sx9kjhaydq4,0,49.8,8.2,2023-02-18T15:01:01.557Z,2023-02-18T21:34:18Z,4039616561,56,Right,4039616559,3,,4039616569,213,5.9,4039616567,212,19.3,4041910309,388,,4039616563,140,67.0,4039616565,141,0.0,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122195,7,5,1,0,16,48gk2hpqtsl6p9sx9kjhaydq4,0,68.1,-1.4,2023-02-18T15:01:03.578Z,2023-02-18T21:34:20Z,4039616589,56,Right,4039617105,233,10,4039616591,347,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122297,10,5,1,0,16,ehd2iemqmschhj2ec0vayztzz,1,31.9,101.4,2023-02-18T15:01:03.578Z,2023-02-18T21:34:20Z,4039617051,347,,4039617059,233,7,4039617047,56,Back,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122417,11,1,1,0,21,ehd2iemqmschhj2ec0vayztzz,1,28.6,100,2023-02-18T15:01:08.277Z,2023-02-18T21:34:22Z,4039617661,107,,4039617669,212,13.8,4039617671,213,3.9,4039617663,56,Back,4039617665,140,18.7,4039617667,141,87.1,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122465,12,1,1,0,25,ehd2iemqmschhj2ec0vayztzz,0,21.5,93.8,2023-02-18T15:01:12.007Z,2023-02-18T21:34:28Z,4039617923,56,Back,4039617935,213,6.0,4039617925,140,41.3,4039617927,141,83.5,4039617921,155,,4039617931,212,21.9,4041910841,178,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122497,8,49,1,0,26,48gk2hpqtsl6p9sx9kjhaydq4,1,59.4,15.7,2023-02-18T15:01:12.841Z,2023-02-18T21:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122693,9,1,1,0,26,48gk2hpqtsl6p9sx9kjhaydq4,1,59.4,15.7,2023-02-18T15:01:13.006Z,2023-02-18T21:34:35Z,4041911219,178,,4039618953,212,8.5,4039618949,141,9.4,4039618937,56,Right,4039618943,140,66.4,4039618959,213,5.8,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509243893,420,1,1,0,27,48gk2hpqtsl6p9sx9kjhaydq4,0,68,5.8,2023-02-18T15:01:14.349Z,2023-02-18T21:34:39Z,4040260419,212,13.8,4040260411,3,,4040260415,140,55.4,4040260421,213,2.9,4041911459,178,,4040260413,56,Right,4040260417,141,11.6,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122657,13,44,1,0,29,ehd2iemqmschhj2ec0vayztzz,1,39.2,91,2023-02-18T15:01:15.886Z,2023-02-18T22:20:42Z,4039618815,56,Back,4039618817,285,,4039619071,233,10,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122707,10,44,1,0,29,48gk2hpqtsl6p9sx9kjhaydq4,0,60.8,9,2023-02-18T15:01:15.887Z,2023-02-18T21:34:44Z,4039619005,56,Right,4039619167,233,13,4039619007,286,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122675,14,1,1,0,29,ehd2iemqmschhj2ec0vayztzz,0,42,88.4,2023-02-18T15:01:15.931Z,2023-02-18T22:20:42Z,4040838283,213,1.7,4041912511,388,,4040838279,141,90.1,4040838277,140,41.9,4040838281,212,1.2,4039618865,56,Back,4040838275,3,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509352429,869,61,1,0,29,48gk2hpqtsl6p9sx9kjhaydq4,1,55.8,11,2023-02-18T15:01:15.989Z,2023-02-18T21:35:04Z,4041912959,388,,4040837939,56,Right,4041912957,15,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509243675,459,50,1,0,30,ehd2iemqmschhj2ec0vayztzz,1,40.8,93.6,2023-02-18T15:01:16.815Z,2023-02-18T21:35:09Z,4040259259,56,Back,4040288583,286,,4040304749,233,457,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509251401,457,7,1,0,30,48gk2hpqtsl6p9sx9kjhaydq4,1,59.2,6.4,2023-02-18T15:01:17.460Z,2023-02-18T21:35:12Z,4040304643,233,459,4040934765,384,,4041913425,178,,4040304525,285,,4040304523,56,Right,,,,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122795,11,1,1,0,34,48gk2hpqtsl6p9sx9kjhaydq4,0,42.2,1.1,2023-02-18T15:01:20.686Z,2023-02-18T21:35:20Z,4039619385,213,0.1,4039619617,233,15,4039619615,236,,4041913975,178,,4039619621,286,,4039619379,212,1.3,4039619377,141,1.3,4039619373,56,Back,983mn5yig2f4upkq9e97hx87p,L. Ayling,4039619375,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122763,15,74,1,0,34,ehd2iemqmschhj2ec0vayztzz,1,57,99.1,2023-02-18T15:01:20.737Z,2023-02-18T21:35:25Z,4039619665,233,11,4039619215,56,Left,4039619217,285,,4041914281,178,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123289,12,5,1,0,34,48gk2hpqtsl6p9sx9kjhaydq4,1,45.6,-1,2023-02-18T15:01:21.164Z,2023-02-18T21:35:27Z,4039621833,56,Back,4039621837,347,,4039621879,233,16,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122787,16,5,1,0,34,ehd2iemqmschhj2ec0vayztzz,0,54.4,101,2023-02-18T15:01:21.164Z,2023-02-18T21:35:28Z,4039621927,233,12,4039619333,347,,4039619331,56,Left,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123379,13,1,1,0,49,48gk2hpqtsl6p9sx9kjhaydq4,1,45.3,0,2023-02-18T15:01:36.255Z,2023-02-18T21:35:31Z,4039622247,56,Right,4039622245,107,,4039622251,141,15.1,4039622255,213,0.9,4039622249,140,54.3,4039622253,212,14.6,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123833,15,1,1,0,50,48gk2hpqtsl6p9sx9kjhaydq4,0,53.4,12.4,2023-02-18T15:01:37.312Z,2023-02-18T21:35:36Z,4039624415,140,63.7,4039624413,56,Right,4039624421,212,14.3,4039624423,213,5.6,4041915041,178,,4039624417,141,0.0,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123385,14,5,1,0,51,48gk2hpqtsl6p9sx9kjhaydq4,0,58.2,-1.5,2023-02-18T15:01:38.411Z,2023-02-18T21:35:39Z,4039622281,56,Right,4039622283,347,,4039622583,233,17,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123393,17,5,1,0,51,ehd2iemqmschhj2ec0vayztzz,1,41.8,101.5,2023-02-18T15:01:38.411Z,2023-02-18T21:35:38Z,4039622317,56,Back,4039622471,233,14,4039622319,347,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123513,18,1,1,0,55,ehd2iemqmschhj2ec0vayztzz,1,38.6,100,2023-02-18T15:01:42.355Z,2023-02-18T21:35:44Z,4039622959,213,4.5,4039622951,56,Back,4039622957,212,10.1,4039622955,141,87.0,4039622949,107,,4039622953,140,37.0,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509565729,940,83,1,0,58,48gk2hpqtsl6p9sx9kjhaydq4,1,69.6,7.8,2023-02-18T15:01:44.719Z,2023-02-18T22:02:37Z,4041983417,399,80801,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123725,19,1,1,0,58,ehd2iemqmschhj2ec0vayztzz,1,30.5,92.7,2023-02-18T15:01:44.734Z,2023-02-18T21:35:50Z,4039623863,141,48.0,4039623865,212,37.6,4039623867,213,4.1,4039623859,56,Back,4039623861,140,9.4,4039623869,1,,4041915635,178,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123845,20,1,1,1,3,ehd2iemqmschhj2ec0vayztzz,1,14.5,42.9,2023-02-18T15:01:50.541Z,2023-02-18T21:35:53Z,4041915781,178,,4039624471,213,5.2,4039624469,212,14.3,4039624467,141,24.6,4039624465,140,21.2,4039624463,56,Back,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123971,21,1,1,1,6,ehd2iemqmschhj2ec0vayztzz,1,25.1,19.8,2023-02-18T15:01:53.534Z,2023-02-18T21:35:55Z,4039625033,56,Right,4039625035,140,52.8,4041915873,178,,4039625037,141,1.7,4039625041,213,5.9,4039625039,212,31.6,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123983,22,3,1,1,9,ehd2iemqmschhj2ec0vayztzz,0,54.8,1.3,2023-02-18T15:01:56.113Z,2023-02-18T21:36:00Z,4041916127,178,,4040939409,464,,4039626369,233,16,4039625103,286,,4039625101,56,Right,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124159,16,7,1,1,9,48gk2hpqtsl6p9sx9kjhaydq4,1,45.2,98.7,2023-02-18T15:01:56.372Z,2023-02-18T21:36:10Z,4041916741,21,,4039625979,56,Back,4041916739,178,,4040939521,383,,4039626271,233,22,4039625981,285,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124173,17,49,1,1,12,48gk2hpqtsl6p9sx9kjhaydq4,1,37.1,95.3,2023-02-18T15:01:58.612Z,2023-02-18T21:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124239,18,50,1,1,12,48gk2hpqtsl6p9sx9kjhaydq4,1,38.5,98.5,2023-02-18T15:01:58.698Z,2023-02-18T21:36:29Z,4039626581,233,23,4039626389,286,,4039626387,56,Back,,,,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124105,23,7,1,1,12,ehd2iemqmschhj2ec0vayztzz,1,61.5,1.5,2023-02-18T15:01:58.849Z,2023-02-18T21:36:32Z,4039626495,233,18,4041918041,178,,4040940949,383,,4039625715,56,Right,4039625717,285,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124257,25,49,1,1,12,ehd2iemqmschhj2ec0vayztzz,1,58.3,5,2023-02-18T15:01:59.186Z,2023-02-18T21:36:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124229,24,1,1,1,14,ehd2iemqmschhj2ec0vayztzz,1,61.7,1.1,2023-02-18T15:02:01.105Z,2023-02-18T21:36:47Z,4039626333,56,Right,4041918897,178,,4039626335,140,55.0,4039626337,141,6.2,4039626341,213,2.7,4039626339,212,7.8,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124297,26,1,1,1,16,ehd2iemqmschhj2ec0vayztzz,1,53.3,7.9,2023-02-18T15:02:02.685Z,2023-02-18T21:36:50Z,4039626629,140,39.7,4039626631,141,2.1,4041919049,178,,4039626635,213,3.4,4039626633,212,14.8,4039626627,56,Back,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124413,27,1,1,1,18,ehd2iemqmschhj2ec0vayztzz,1,39.2,1.5,2023-02-18T15:02:05.207Z,2023-02-18T21:36:55Z,4041919243,178,,4039627231,213,2.3,4039627221,140,19.9,4039627227,212,30.0,4039627225,141,34.0,4039627219,56,Back,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124561,28,1,1,1,22,ehd2iemqmschhj2ec0vayztzz,0,22.5,33.3,2023-02-18T15:02:09.021Z,2023-02-18T21:36:59Z,4039627987,1,,4039627979,140,70.5,4039627985,213,0.2,4039627983,212,51.5,4041919579,178,,4039627975,155,,4039627977,56,Center,4039627981,141,48.8,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124585,19,44,1,1,25,48gk2hpqtsl6p9sx9kjhaydq4,1,29.4,49.7,2023-02-18T15:02:12.040Z,2023-02-18T22:20:42Z,4039628219,233,29,4039628137,285,,4039628135,56,Back,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124573,29,44,1,1,25,ehd2iemqmschhj2ec0vayztzz,0,70.6,50.3,2023-02-18T15:02:12.041Z,2023-02-18T21:37:05Z,4039628075,286,,4039628073,56,Center,4039628405,233,19,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
