id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2521560459,7,1,1,1,2,7yx5dqhhphyvfisohikodajhv,1,73.4,65.5,2023-03-18T15:01:54.912Z,2023-03-18T19:16:07Z,4105383735,141,63.7,4105383731,56,Center,4105383725,5,,4105383733,140,75.8,4105383741,213,5.8,4107196587,178,,4105383737,212,2.8,4105383729,152,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560487,8,1,1,1,3,7yx5dqhhphyvfisohikodajhv,1,75.8,63.7,2023-03-18T15:01:55.415Z,2023-03-18T19:16:11Z,4105383885,141,68.8,4105383891,213,1.3,4105383889,212,3.6,4105383877,56,Center,4105383879,140,76.7,4107196843,178,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560569,9,1,1,1,4,7yx5dqhhphyvfisohikodajhv,0,76.8,68.1,2023-03-18T15:01:56.367Z,2023-03-18T19:16:19Z,4105384325,155,,4105384335,140,94.8,4105384347,213,5.6,4105384329,56,Center,4107197639,178,,4105384339,141,44.2,4105384345,212,24.9,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560715,5,12,1,1,5,avxknfz4f6ob0rv9dbnxdzde0,1,10.3,46,2023-03-18T15:01:57.954Z,2023-03-18T19:16:33Z,4107199335,178,,4105385033,140,7.8,4105385031,56,Back,4105385037,212,11.8,4105385035,141,62.9,4105385039,213,1.8,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560729,10,1,1,1,6,7yx5dqhhphyvfisohikodajhv,0,97.7,33.1,2023-03-18T15:01:58.538Z,2023-03-18T19:16:50Z,4105385093,3,,4107201069,178,,4105385107,212,4.3,4105385101,140,94.8,4105385111,213,2.4,4105385103,141,37.6,4105385099,56,Center,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560779,6,12,1,1,7,avxknfz4f6ob0rv9dbnxdzde0,1,8.1,59.3,2023-03-18T15:01:59.971Z,2023-03-18T19:17:04Z,4105385333,141,91.1,4105385667,167,,4105385331,140,0.0,4105385335,212,23.6,4107202725,388,,4105385329,56,Back,4105385337,213,2.0,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560793,7,6,1,1,11,avxknfz4f6ob0rv9dbnxdzde0,0,0,88.4,2023-03-18T15:02:03.578Z,2023-03-18T19:17:22Z,4105385443,73,,4105385441,56,Back,4105385875,233,11,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560861,11,6,1,1,11,7yx5dqhhphyvfisohikodajhv,1,100,11.6,2023-03-18T15:02:03.578Z,2023-03-18T19:17:23Z,4105385829,233,7,4105385745,75,,4105385741,56,Right,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562149,12,1,1,1,45,7yx5dqhhphyvfisohikodajhv,0,99.5,0.5,2023-03-18T15:02:37.388Z,2023-03-18T19:17:26Z,4105392349,223,,4105392347,155,,4105392359,213,1.6,4105392357,212,32.0,4106639715,72,,4105392353,140,98.5,4105392351,56,Center,4105392731,233,8,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,4105392343,2,4105392361,1,4107204973,178,4105392345,6,4105392355,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562205,8,41,1,1,46,avxknfz4f6ob0rv9dbnxdzde0,1,4.1,51.6,2023-03-18T15:02:38.901Z,2023-03-18T19:17:33Z,4105392757,233,12,4106640193,378,,4105392647,140,26.5,4107205609,388,,4105392651,141,43.0,4105392655,213,6.0,4105392653,212,24.2,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562253,13,15,1,1,50,7yx5dqhhphyvfisohikodajhv,1,74.7,60.5,2023-03-18T15:02:42.493Z,2023-03-18T19:17:46Z,4105393495,82,,4105394261,215,,4105394281,231,50.2,4105394269,146,81.0,4105394277,230,98.5,4105394249,78,,4107206813,178,,4105394257,103,19,2nzefp5pwvldt2ttmxfeakamt,R. Henry,4105392867,18,4105393573,233,4105394273,147,4105394267,458,4105393491,72,,9,57.8,4105393483,25,4105394253,102,49.5,4105392869,56,Center,,,,,,,,,,,,,,,,,,,,
2521562315,9,10,1,1,50,avxknfz4f6ob0rv9dbnxdzde0,1,22.9,42.1,2023-03-18T15:02:42.671Z,2023-03-18T19:18:00Z,4105393231,56,Back,4105393629,233,13,4107208097,388,,4105393227,94,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562421,10,5,1,1,54,avxknfz4f6ob0rv9dbnxdzde0,0,22.8,-1.4,2023-03-18T15:02:46.853Z,2023-03-18T19:18:22Z,4105394685,233,14,4105393677,347,,4105393675,56,Back,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562585,14,5,1,1,54,7yx5dqhhphyvfisohikodajhv,1,77.2,101.4,2023-03-18T15:02:46.853Z,2023-03-18T19:18:21Z,4105394585,56,Left,4105394587,347,,4105394647,233,10,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563113,15,1,1,2,11,7yx5dqhhphyvfisohikodajhv,1,77.8,100,2023-03-18T15:03:03.479Z,2023-03-18T19:20:58Z,4105397327,212,13.6,4105397313,56,Left,4105397321,141,94.7,4105397317,140,65.5,4105397331,213,3.5,4105397309,107,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563215,16,1,1,2,13,7yx5dqhhphyvfisohikodajhv,1,65.6,93.9,2023-03-18T15:03:05.918Z,2023-03-18T19:21:00Z,4105397885,213,5.4,4107225779,178,,4105397875,155,,4106641665,387,,4105397873,2,,4105397881,141,48.5,4106641663,225,,4105397883,212,38.6,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,4105397887,1,4105397877,56,4105397879,140,4106641667,20,,,,Center,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563239,17,44,1,2,15,7yx5dqhhphyvfisohikodajhv,1,87.6,47.8,2023-03-18T15:03:07.694Z,2023-03-18T20:27:07Z,4105398009,286,,4105398007,56,Center,4105398463,233,11,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563233,11,44,1,2,15,avxknfz4f6ob0rv9dbnxdzde0,0,12.4,52.2,2023-03-18T15:03:07.695Z,2023-03-18T19:21:06Z,4105397975,285,,4105398341,233,17,4105397973,56,Back,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568223,40,1,1,2,15,7yx5dqhhphyvfisohikodajhv,0,89.5,46,2023-03-18T15:03:07.757Z,2023-03-18T20:27:07Z,4105951375,213,2.7,4105951371,141,50.3,4105951373,212,7.1,4105423839,56,Center,4105951367,3,,4105951369,140,83.3,4107226763,388,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563337,13,1,1,2,16,avxknfz4f6ob0rv9dbnxdzde0,1,14.6,51.9,2023-03-18T15:03:08.887Z,2023-03-18T19:21:14Z,4105398501,213,0.2,4105398499,212,12.0,4105398497,141,56.1,4107227307,178,,4105398493,56,Back,4105398495,140,25.7,4105398491,3,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563267,12,43,1,2,17,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-18T15:03:09.916Z,2023-03-18T15:04:48Z,4105398165,56,Back,4105398175,213,5.7,4105398171,141,51.6,4105398173,212,2.7,4105398229,15,0,4105398169,140,14.8,4105417307,144,12,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563345,14,49,1,2,18,avxknfz4f6ob0rv9dbnxdzde0,1,25.7,56.1,2023-03-18T15:03:10.169Z,2023-03-18T19:21:20Z,,,,,,,,,,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563487,15,1,1,2,18,avxknfz4f6ob0rv9dbnxdzde0,1,25.7,56.1,2023-03-18T15:03:10.210Z,2023-03-18T19:21:25Z,4105399185,141,62.7,4105399181,56,Back,4105399183,140,37.0,4107228327,178,,4105399187,212,12.7,4105399189,213,0.4,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563527,16,1,1,2,23,avxknfz4f6ob0rv9dbnxdzde0,1,60.7,66.9,2023-03-18T15:03:15.621Z,2023-03-18T19:21:32Z,4105399463,56,Center,4105399473,213,0.3,4105399465,140,69.9,4107229075,178,,4105399467,141,71.4,4105399469,212,10.1,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563553,17,1,1,2,25,avxknfz4f6ob0rv9dbnxdzde0,0,70.5,72,2023-03-18T15:03:17.413Z,2023-03-18T19:21:56Z,4105399601,212,25.6,4105399597,140,91.3,4105399603,213,5.7,4105399599,141,52.4,4105399595,56,Center,4107231547,178,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563599,18,52,1,2,27,7yx5dqhhphyvfisohikodajhv,1,8.6,44.6,2023-03-18T15:03:19.685Z,2023-03-18T19:21:59Z,4106643041,376,,4107231873,178,,,,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564021,19,1,1,2,36,7yx5dqhhphyvfisohikodajhv,1,14.1,51.2,2023-03-18T15:03:28.258Z,2023-03-18T19:22:16Z,4105402037,213,1.3,4105402027,56,Back,4105402029,140,19.5,4107233749,178,,4105402023,123,,4105402031,141,79.6,4105402033,212,20.1,4105402073,189,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564313,20,1,1,2,40,7yx5dqhhphyvfisohikodajhv,1,19.3,76.7,2023-03-18T15:03:32.399Z,2023-03-18T19:22:28Z,4105403463,56,Back,4105403473,213,5.9,4105403465,140,29.0,4107234915,178,,4105403471,212,11.0,4105403467,141,70.5,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564371,21,1,1,2,41,7yx5dqhhphyvfisohikodajhv,1,29,70.5,2023-03-18T15:03:33.175Z,2023-03-18T19:22:37Z,4105403807,140,21.2,4105403811,141,78.7,4105403815,213,2.5,4105403803,56,Back,4107235735,178,,4105403813,212,9.9,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564435,22,1,1,2,42,7yx5dqhhphyvfisohikodajhv,1,21.2,78.7,2023-03-18T15:03:34.792Z,2023-03-18T19:22:48Z,4105404085,56,Back,4105404091,141,97.1,4107236617,178,,4105404095,213,0.9,4105404093,212,15.7,4105404089,140,30.2,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564463,23,1,1,2,44,7yx5dqhhphyvfisohikodajhv,1,30.2,97.1,2023-03-18T15:03:36.424Z,2023-03-18T19:22:53Z,4105404215,140,22.1,4107237025,178,,4105404213,56,Back,4105404219,212,13.6,4105404217,141,81.4,4105404221,213,4.0,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564615,24,1,1,2,48,7yx5dqhhphyvfisohikodajhv,0,22.3,81.1,2023-03-18T15:03:40.651Z,2023-03-18T19:22:57Z,4105404963,155,,4107237331,178,,4105404971,212,53.9,4105404975,213,0.2,4105404965,56,Left,4105404969,141,93.5,4105404977,1,,4105404967,140,73.0,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564623,18,49,1,2,53,avxknfz4f6ob0rv9dbnxdzde0,1,24.8,10.6,2023-03-18T15:03:45.309Z,2023-03-18T19:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564753,19,1,1,2,54,avxknfz4f6ob0rv9dbnxdzde0,1,24.8,10.6,2023-03-18T15:03:46.159Z,2023-03-18T19:23:11Z,4107238859,178,,4105405557,56,Back,4105405563,212,13.3,4105405559,140,27.7,4105405561,141,29.6,4105405569,213,1.3,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521564817,20,1,1,2,56,avxknfz4f6ob0rv9dbnxdzde0,1,27.7,29.6,2023-03-18T15:03:48.164Z,2023-03-18T19:23:15Z,4105405861,212,8.4,4105405859,141,37.7,4107239267,178,,4105405863,213,2.4,4105405857,140,21.7,4105405855,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565121,21,1,1,2,57,avxknfz4f6ob0rv9dbnxdzde0,1,21.6,38.5,2023-03-18T15:03:49.694Z,2023-03-18T19:23:19Z,4105407325,56,Back,4105407333,212,5.7,4107239623,178,,4105407335,213,0.1,4105407331,141,39.2,4105407329,140,27.0,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565169,22,1,1,3,1,avxknfz4f6ob0rv9dbnxdzde0,1,28.6,48.7,2023-03-18T15:03:53.684Z,2023-03-18T19:23:41Z,4107241449,178,,4105407571,140,38.6,4105407575,141,45.6,4105420455,189,,4105407567,56,Back,4105407577,212,10.7,4105407579,213,6.1,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565315,23,1,1,3,4,avxknfz4f6ob0rv9dbnxdzde0,1,37.1,55.2,2023-03-18T15:03:56.183Z,2023-03-18T19:23:54Z,4105408273,140,33.3,4105408271,56,Back,4105408275,141,70.4,4107242641,178,,4105408277,212,11.1,4105408279,213,1.9,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565351,24,1,1,3,7,avxknfz4f6ob0rv9dbnxdzde0,1,33.3,70.4,2023-03-18T15:03:59.633Z,2023-03-18T19:24:12Z,4105408493,140,32.2,4105408491,56,Back,4105408495,141,50.6,4107243945,178,,4105408497,212,13.5,4105408499,213,4.6,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565405,25,1,1,3,9,avxknfz4f6ob0rv9dbnxdzde0,1,32.2,50.1,2023-03-18T15:04:01.802Z,2023-03-18T19:24:16Z,4107244221,178,,4105408743,212,9.8,4105408739,140,27.3,4105408745,213,4.2,4105408741,141,37.9,4105408737,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565467,26,1,1,3,11,avxknfz4f6ob0rv9dbnxdzde0,1,27.3,37.9,2023-03-18T15:04:03.691Z,2023-03-18T19:24:19Z,4107244503,178,,4105409041,141,66.5,4105409045,213,1.7,4105409039,140,25.6,4105409037,56,Back,4105409043,212,19.5,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565575,27,1,1,3,13,avxknfz4f6ob0rv9dbnxdzde0,0,25.6,66.5,2023-03-18T15:04:05.486Z,2023-03-18T19:24:23Z,4107244955,178,,4105409615,155,,4105409619,140,39.6,4105409625,213,0.2,4105409621,141,71.3,4105409617,56,Back,4105409623,212,15.1,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565547,25,44,1,3,14,7yx5dqhhphyvfisohikodajhv,1,60.6,28.6,2023-03-18T15:04:07.132Z,2023-03-18T20:27:08Z,4105410151,233,28,4105409485,56,Center,4105409487,286,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
