id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/11/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2493236727,5,49,1,0,14,hzqh7z0mdl3v7gwete66syxp,1,44.6,18.3,2022-12-26T15:01:45.978Z,2022-12-26T22:19:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236783,6,4,1,0,15,hzqh7z0mdl3v7gwete66syxp,1,42.6,12.9,2022-12-26T15:01:46.851Z,2022-12-26T22:19:54Z,3956101157,152,,3956101159,286,,3956201363,233,7,3956101155,295,,3956101153,13,,3956100679,56,Back,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236867,7,4,1,0,15,1c8m2ko0wxq1asfkuykurdr0y,0,57.4,87.1,2022-12-26T15:01:46.852Z,2022-12-26T22:19:54Z,3956101069,152,,3956101067,56,Left,3957242127,178,,3956109719,295,,3956101065,13,,3956101073,285,,3956201409,233,6,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237129,7,1,1,0,31,hzqh7z0mdl3v7gwete66syxp,1,43.3,22,2022-12-26T15:02:02.645Z,2022-12-26T22:20:00Z,3956102269,140,34.9,3956102267,56,Back,3956102271,141,52.5,3956102265,152,,3956102273,212,22.5,3956102277,213,2.0,3957242207,178,,3956102263,5,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237225,8,1,1,0,34,hzqh7z0mdl3v7gwete66syxp,1,34.9,50.7,2022-12-26T15:02:05.548Z,2022-12-26T22:20:03Z,3956102719,212,20.7,3956102703,56,Back,3956102707,140,36.9,3957242245,178,,3956102723,213,4.8,3956102713,141,20.4,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237381,9,1,1,0,38,hzqh7z0mdl3v7gwete66syxp,0,40.9,18.3,2022-12-26T15:02:09.495Z,2022-12-26T22:20:05Z,3957242277,178,,3956103493,212,54.2,3956103491,141,38.2,3956103497,1,,3956103489,140,90.9,3956103487,56,Center,3956103495,213,0.3,3956103485,155,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237337,8,52,1,0,41,1c8m2ko0wxq1asfkuykurdr0y,1,9.5,65.4,2022-12-26T15:02:12.852Z,2022-12-26T22:20:08Z,3956891771,376,,3957242321,178,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237473,9,1,1,0,43,1c8m2ko0wxq1asfkuykurdr0y,1,9.8,52.4,2022-12-26T15:02:14.640Z,2022-12-26T22:20:12Z,3956103985,212,7.3,3956103987,213,0.9,3956103979,56,Back,3956103983,141,60.8,3956103981,140,14.1,3956103977,123,,3957242363,178,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237501,10,1,1,0,47,1c8m2ko0wxq1asfkuykurdr0y,1,15.5,58.2,2022-12-26T15:02:18.286Z,2022-12-26T22:20:15Z,3956104137,140,9.5,3956104139,141,41.2,3956104135,56,Back,3957242373,178,,3956104141,212,13.2,3956104143,213,4.2,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237565,11,1,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,9.8,39.7,2022-12-26T15:02:20.352Z,2022-12-26T22:20:25Z,3956104453,56,Back,3956104457,141,66.5,3956104459,212,18.4,3956104461,213,1.4,3956104455,140,12.0,3957242415,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237621,12,1,1,0,52,1c8m2ko0wxq1asfkuykurdr0y,1,15.4,69.5,2022-12-26T15:02:23.690Z,2022-12-26T22:20:28Z,3957242435,178,,3956104663,56,Back,3956104669,212,22.4,3956104667,141,95.3,3956104665,140,28.6,3956104671,213,0.9,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237697,13,1,1,0,54,1c8m2ko0wxq1asfkuykurdr0y,1,28.6,95.3,2022-12-26T15:02:25.990Z,2022-12-26T22:20:31Z,3956105123,141,76.5,3956105121,140,12.4,3957242455,178,,3956105125,212,21.3,3956105127,213,3.8,3956105119,56,Back,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237737,14,1,1,0,57,1c8m2ko0wxq1asfkuykurdr0y,1,17,82.8,2022-12-26T15:02:28.287Z,2022-12-26T22:20:34Z,3956105339,212,11.4,3957242477,178,,3956105337,141,96.3,3956105341,213,0.9,3956105335,140,23.5,3956105331,56,Back,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237743,15,1,1,0,58,1c8m2ko0wxq1asfkuykurdr0y,0,23.5,96.5,2022-12-26T15:02:30.098Z,2022-12-26T22:20:41Z,3956105375,213,5.5,3956105363,140,24.3,3956105359,56,Back,3956105371,212,1.2,3957242507,178,,3956105367,141,95.3,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237739,10,61,1,0,58,hzqh7z0mdl3v7gwete66syxp,1,62,7,2022-12-26T15:02:30.167Z,2022-12-26T22:20:57Z,3957242579,178,,3956105345,56,Right,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237773,11,49,1,1,0,hzqh7z0mdl3v7gwete66syxp,1,61.2,19,2022-12-26T15:02:31.361Z,2022-12-26T22:21:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237789,12,1,1,1,0,hzqh7z0mdl3v7gwete66syxp,0,61.2,19,2022-12-26T15:02:31.429Z,2022-12-26T22:21:04Z,3956105567,141,16.5,3956105571,212,13.0,3956105565,140,73.5,3957242607,178,,3956105575,213,6.2,3956105563,56,Right,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493448909,735,67,1,1,1,1c8m2ko0wxq1asfkuykurdr0y,1,22.2,84.6,2022-12-26T15:02:32.341Z,2022-12-26T23:26:22Z,3957251683,233,1007,,,,,,,,,,,,,,,,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493448907,1007,67,1,1,1,hzqh7z0mdl3v7gwete66syxp,0,77.8,15.4,2022-12-26T15:02:32.342Z,2022-12-26T22:56:15Z,3957251687,233,735,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237813,16,8,1,1,1,1c8m2ko0wxq1asfkuykurdr0y,1,22.8,84.3,2022-12-26T15:02:32.371Z,2022-12-26T23:26:23Z,3956893225,385,,3956105699,56,Back,3957242619,178,,,,,,,,,,,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237827,13,61,1,1,1,hzqh7z0mdl3v7gwete66syxp,1,74.8,16,2022-12-26T15:02:32.481Z,2022-12-26T22:21:15Z,3957242649,178,,3956105747,56,Right,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237841,17,49,1,1,2,1c8m2ko0wxq1asfkuykurdr0y,1,27.5,91.4,2022-12-26T15:02:33.535Z,2022-12-26T22:21:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237849,18,1,1,1,2,1c8m2ko0wxq1asfkuykurdr0y,0,27.5,91.4,2022-12-26T15:02:33.637Z,2022-12-26T22:21:23Z,3956105833,141,100.0,3956105831,140,21.5,3957242679,178,,3956105835,212,9.1,3956105829,56,Back,3956105837,213,2.3,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237959,14,5,1,1,4,hzqh7z0mdl3v7gwete66syxp,1,78.3,-1.4,2022-12-26T15:02:35.981Z,2022-12-26T22:21:25Z,3956106399,347,,3956106397,56,Right,3956106445,233,19,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237853,19,5,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,0,21.7,101.4,2022-12-26T15:02:35.981Z,2022-12-26T22:21:26Z,3956105861,56,Back,3956105865,347,,3956106467,233,14,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238065,15,1,1,1,11,hzqh7z0mdl3v7gwete66syxp,1,78.1,0,2022-12-26T15:02:43.156Z,2022-12-26T22:21:29Z,3956106893,56,Right,3956106891,107,,3956144741,189,,3956106895,140,82.0,3956106899,212,10.0,3956106897,141,11.6,3956106901,213,1.1,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238075,16,1,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,82.2,11.6,2022-12-26T15:02:43.361Z,2022-12-26T22:21:33Z,3957242753,178,,3956106969,140,80.6,3956106967,56,Right,3956144441,189,,3956106973,212,4.4,3956106971,141,5.6,3956106975,213,4.3,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238131,17,1,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,80.6,5.6,2022-12-26T15:02:45.174Z,2022-12-26T22:21:39Z,3956107247,56,Right,3956107249,140,89.7,3956107255,213,0.5,3957242767,178,,3956107253,212,11.2,3956107251,141,14.2,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238141,18,1,1,1,15,hzqh7z0mdl3v7gwete66syxp,0,91.8,16,2022-12-26T15:02:46.890Z,2022-12-26T22:21:47Z,3957242811,178,,3956895677,20,,3956107301,141,18.1,3956107599,233,20,3956107293,2,,3956107297,56,Right,3956895673,225,,3956107607,286,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,3956107305,213,1.6,3956895675,386,3956107303,212,1.4,3956107597,236,3956107299,140,91.8,3956107295,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238203,20,12,1,1,15,1c8m2ko0wxq1asfkuykurdr0y,1,7.8,84.6,2022-12-26T15:02:46.947Z,2022-12-26T22:21:51Z,3956107659,233,18,3956107571,56,Back,3957242827,178,,3956107569,185,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238181,19,61,1,1,17,hzqh7z0mdl3v7gwete66syxp,0,90.6,5.4,2022-12-26T15:02:48.524Z,2022-12-26T22:21:58Z,3956107479,56,Right,3957242861,178,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239109,24,1,1,1,18,1c8m2ko0wxq1asfkuykurdr0y,0,9.9,83.1,2022-12-26T15:02:49.433Z,2022-12-26T22:22:05Z,3956112019,157,,3956112027,212,4.0,3956112035,1,,3956112025,141,85.4,3957242883,178,,3956112021,56,Back,3956112031,213,0.4,3956112023,140,13.4,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238233,20,61,1,1,18,hzqh7z0mdl3v7gwete66syxp,1,87.6,8.6,2022-12-26T15:02:49.473Z,2022-12-26T22:22:12Z,3956107747,56,Right,3957242911,178,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238229,21,43,1,1,19,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-12-26T15:02:51.121Z,2022-12-26T15:52:00Z,3956471913,144,61,3956107735,56,Back,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238355,22,12,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,1,6.8,84.5,2022-12-26T15:02:52.544Z,2022-12-26T22:22:21Z,3956108349,15,,3956108317,56,Back,3956108319,140,9.5,3957242955,388,,3956108323,212,6.2,3956108321,141,92.6,3956108325,213,1.1,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238265,21,43,1,1,21,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-26T15:02:52.785Z,2022-12-26T15:02:58Z,3956107871,56,Right,3956108493,144,56,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238451,22,4,1,1,23,hzqh7z0mdl3v7gwete66syxp,1,89.8,7.2,2022-12-26T15:02:55.063Z,2022-12-26T22:22:25Z,3956108765,286,,3956108801,233,23,3956108757,13,,3956108759,56,Right,3956108761,152,,3956114415,294,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238401,23,4,1,1,23,1c8m2ko0wxq1asfkuykurdr0y,0,10.2,92.8,2022-12-26T15:02:55.064Z,2022-12-26T22:22:25Z,3956108525,13,,3956108891,233,22,3956108527,294,,3956108529,56,Back,3957242975,178,,3956108531,152,,3956108533,285,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239269,23,1,1,2,2,hzqh7z0mdl3v7gwete66syxp,1,93,1.5,2022-12-26T15:03:33.293Z,2022-12-26T22:22:47Z,3956112813,56,Center,3956896465,20,,3956116011,210,13,3956112821,213,1.7,3956112805,2,,3956112809,155,,3956112817,141,45.6,3956112811,152,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,3956116013,154,,3956112807,5,3957243013,178,,3956896463,224,3956112815,140,89.5,3956112819,212,1,30.2,,,,,,,,,,,,,,,,,,,,,,,,
2493239279,24,13,1,2,3,hzqh7z0mdl3v7gwete66syxp,1,88.8,43.5,2022-12-26T15:03:34.496Z,2022-12-26T22:22:48Z,3956116053,328,,3956116043,55,23,3956112869,17,,3956116039,29,,3956112873,56,Center,3956116063,231,47.8,3956115421,153,,3956115413,20,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,3956116041,154,,3956116051,108,3956116037,73,,3956116055,391,3956116061,230,98.1,3956116035,24,,,3956116057,146,92.9,3956116047,102,70.8,3957243049,178,3956116049,103,16.7,3956116059,147,50.4,,,,,,,,,,
2493244895,59,12,1,2,3,1c8m2ko0wxq1asfkuykurdr0y,1,6.7,46.8,2022-12-26T15:03:34.997Z,2022-12-26T22:22:54Z,3956145285,141,55.3,3956145481,15,,3956145289,213,2.1,3956145287,212,6.5,3956145281,56,Back,3956145283,140,3.8,3957243081,178,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239321,26,61,1,2,5,1c8m2ko0wxq1asfkuykurdr0y,1,5.9,52.5,2022-12-26T15:03:36.918Z,2022-12-26T22:23:38Z,3957243265,178,,3956113153,56,Back,3957243263,15,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239339,25,15,1,2,6,hzqh7z0mdl3v7gwete66syxp,1,95.2,45.4,2022-12-26T15:03:37.774Z,2022-12-26T22:23:47Z,3956122637,230,99.4,3956122617,80,,3956122629,458,,3956136637,328,,3956122627,103,19,3956122639,231,47.8,3956121931,20,,3956121935,82,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,3956136633,16,,3956122625,102,3956121989,233,25,3956122633,146,3956122609,24,,3957243301,178,,,3956122635,147,45.7,3956113265,56,Center,3956136635,108,3956122631,100,,,,,46.3,96.7,,,,,,,,
