id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2497703347,6,7,1,0,27,7vn2i2kd35zuetw6b38gw9jsz,1,5.6,93.1,2023-01-15T14:02:01.393Z,2023-01-15T23:17:16Z,3980376145,385,,3979655653,167,,3979655657,285,,3979655687,233,8,3979655655,56,Back,3980850999,389,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703351,7,5,1,0,27,7vn2i2kd35zuetw6b38gw9jsz,0,4.8,101.5,2023-01-15T14:02:01.604Z,2023-01-15T23:17:24Z,3979735073,233,9,3979655661,56,Back,3979655667,347,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703415,9,5,1,0,27,hzqh7z0mdl3v7gwete66syxp,1,95.2,-1.5,2023-01-15T14:02:01.604Z,2023-01-15T23:17:24Z,3979735053,233,7,3979656017,347,,3979656015,56,Right,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703431,10,1,1,0,41,hzqh7z0mdl3v7gwete66syxp,1,93.4,0,2023-01-15T14:02:15.149Z,2023-01-15T23:17:29Z,3979656109,107,,3979656113,140,90.5,3979656115,141,7.7,3979656119,213,2.0,3979656117,212,6.9,3979656111,56,Right,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703455,11,1,1,0,41,hzqh7z0mdl3v7gwete66syxp,1,90.5,7.9,2023-01-15T14:02:15.845Z,2023-01-15T23:17:34Z,3979656241,141,4.1,3979656245,213,5.3,3979656243,212,3.0,3980851211,178,,3979656237,56,Right,3979656239,140,92.0,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703489,12,1,1,0,44,hzqh7z0mdl3v7gwete66syxp,0,91.3,3.5,2023-01-15T14:02:17.920Z,2023-01-15T23:17:41Z,3979656383,213,3.4,3980851283,178,,3979656377,140,80.1,3979656379,141,0.0,3979656381,212,12.3,3979656375,56,Right,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703627,8,5,1,0,45,7vn2i2kd35zuetw6b38gw9jsz,1,24.4,101.8,2023-01-15T14:02:19.207Z,2023-01-15T23:17:43Z,3979657013,56,Back,3979657041,233,13,3979657015,347,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703493,13,5,1,0,45,hzqh7z0mdl3v7gwete66syxp,0,75.6,-1.8,2023-01-15T14:02:19.207Z,2023-01-15T23:17:44Z,3979656395,347,,3979656393,56,Right,3979657095,233,8,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703653,9,1,1,0,53,7vn2i2kd35zuetw6b38gw9jsz,1,22.2,100,2023-01-15T14:02:27.438Z,2023-01-15T23:17:48Z,3979657167,212,6.1,3979657159,140,25.1,3979657169,213,5.2,3979657149,107,,3979657153,56,Back,3979657163,141,93.0,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703671,10,1,1,0,55,7vn2i2kd35zuetw6b38gw9jsz,0,25.1,93,2023-01-15T14:02:29.185Z,2023-01-15T23:17:52Z,3979657253,56,Back,3980851417,178,,3979657259,212,5.4,3979657261,213,1.8,3979657255,140,23.8,3979657257,141,100.0,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703677,11,5,1,0,56,7vn2i2kd35zuetw6b38gw9jsz,0,23.8,101.4,2023-01-15T14:02:30.083Z,2023-01-15T23:17:56Z,3979657295,56,Back,3979657719,233,14,3979657297,347,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703747,14,5,1,0,56,hzqh7z0mdl3v7gwete66syxp,1,76.2,-1.4,2023-01-15T14:02:30.083Z,2023-01-15T23:17:55Z,3979657705,347,,3979657703,56,Right,3979657711,233,11,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703785,15,1,1,1,4,hzqh7z0mdl3v7gwete66syxp,1,76.1,0,2023-01-15T14:02:38.609Z,2023-01-15T23:18:01Z,3979657883,140,57.6,3979657887,212,19.9,3979657879,107,,3979657881,56,Right,3979657885,141,4.4,3979657889,213,2.9,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703861,16,1,1,1,6,hzqh7z0mdl3v7gwete66syxp,1,57.7,5.2,2023-01-15T14:02:40.786Z,2023-01-15T23:18:07Z,3980851611,178,,3979658311,1,,3979658301,56,Back,3979658307,212,35.4,3979658309,213,2.6,3979658305,141,32.4,3979658303,140,28.9,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703913,17,1,1,1,11,hzqh7z0mdl3v7gwete66syxp,0,28.8,32.4,2023-01-15T14:02:45.424Z,2023-01-15T23:18:16Z,3979658595,1,,3979658591,213,0.3,3979658569,157,,3979658581,141,54.5,3979658575,140,80.3,3980851719,178,,3979658585,212,56.1,3979658571,56,Center,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703935,12,49,1,1,16,7vn2i2kd35zuetw6b38gw9jsz,1,18.7,49.9,2023-01-15T14:02:50.278Z,2023-01-15T23:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703963,13,1,1,1,16,7vn2i2kd35zuetw6b38gw9jsz,0,18.7,49.9,2023-01-15T14:02:50.302Z,2023-01-15T23:19:05Z,3979658903,141,46.4,3979658899,56,Center,3979658907,213,6.2,3979658901,140,53.8,3979658905,212,36.9,3979658909,1,,3979658897,157,,3980852499,178,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704003,18,1,1,1,19,hzqh7z0mdl3v7gwete66syxp,1,44.5,56,2023-01-15T14:02:52.962Z,2023-01-15T23:19:12Z,3979659073,213,6.1,3979659071,212,20.7,3979659063,3,,3979659069,141,49.3,3979659065,56,Center,3980852543,178,,3979659067,140,63.7,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704007,19,49,1,1,21,hzqh7z0mdl3v7gwete66syxp,1,63.5,48.7,2023-01-15T14:02:54.929Z,2023-01-15T23:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704067,20,1,1,1,22,hzqh7z0mdl3v7gwete66syxp,1,63.2,44.5,2023-01-15T14:02:55.947Z,2023-01-15T23:19:23Z,3980852657,178,,3979659395,212,19.0,3979659397,213,4.8,3979659391,140,64.7,3979659393,141,16.7,3979659389,56,Right,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704097,21,1,1,1,25,hzqh7z0mdl3v7gwete66syxp,0,66.7,13.8,2023-01-15T14:02:59.469Z,2023-01-15T23:19:29Z,3979659565,56,Center,3979659569,141,34.2,3979659571,212,31.5,3979659567,140,93.6,3979659573,213,0.5,3980852683,178,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704139,14,52,1,1,27,7vn2i2kd35zuetw6b38gw9jsz,1,8.8,62.7,2023-01-15T14:03:01.637Z,2023-01-15T23:19:34Z,3980852723,178,,3980378377,376,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704377,15,1,1,1,39,7vn2i2kd35zuetw6b38gw9jsz,1,9.8,48.1,2023-01-15T14:03:13.476Z,2023-01-15T23:19:40Z,3979660997,141,77.6,3979661001,213,1.6,3979660991,123,,3979660995,140,9.4,3979660999,212,20.1,3980852819,178,,3979660993,56,Back,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704415,16,1,1,1,45,7vn2i2kd35zuetw6b38gw9jsz,1,14.9,86.4,2023-01-15T14:03:19.066Z,2023-01-15T23:19:48Z,3979661199,56,Back,3980852905,178,,3979661205,212,20.6,3979661209,213,5.9,3979661201,140,33.3,3979661203,141,76.1,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704419,17,61,1,1,46,7vn2i2kd35zuetw6b38gw9jsz,0,33.3,76.1,2023-01-15T14:03:20.374Z,2023-01-15T23:19:58Z,3979661217,56,Back,3980852979,178,,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704427,22,1,1,1,47,hzqh7z0mdl3v7gwete66syxp,0,61.2,16.8,2023-01-15T14:03:21.583Z,2023-01-15T23:20:04Z,3979661253,141,30.9,3979661249,56,Center,3979661247,3,,3980853079,388,,3979661255,212,12.1,3979661251,140,68.3,3979661257,213,0.9,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704499,18,1,1,1,51,7vn2i2kd35zuetw6b38gw9jsz,1,28.5,60.6,2023-01-15T14:03:25.016Z,2023-01-15T23:20:36Z,3979661635,56,Back,3979661639,141,31.0,3979661637,140,24.1,3980853495,178,,3979661643,213,4.5,3979661641,212,20.7,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704509,19,1,1,1,54,7vn2i2kd35zuetw6b38gw9jsz,1,23.3,29.2,2023-01-15T14:03:28.691Z,2023-01-15T23:20:44Z,3979661713,212,8.8,3979661711,141,31.0,3979661715,213,0.1,3979661709,140,31.6,3979661707,56,Back,3980853593,178,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704517,20,1,1,1,55,7vn2i2kd35zuetw6b38gw9jsz,1,31.6,31,2023-01-15T14:03:29.858Z,2023-01-15T23:20:52Z,3980853707,178,,3979661765,156,,3979661757,212,5.8,3979661759,213,3.0,3979661755,141,32.3,3979661747,56,Back,3979661753,140,26.1,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704607,21,1,1,1,57,7vn2i2kd35zuetw6b38gw9jsz,1,31.2,30.4,2023-01-15T14:03:31.501Z,2023-01-15T23:21:01Z,3979662297,213,3.8,3979662291,140,25.0,3979662295,212,8.2,3979662289,56,Back,3980853831,178,,3979662293,141,23.0,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704639,22,1,1,2,4,7vn2i2kd35zuetw6b38gw9jsz,1,32.2,24.1,2023-01-15T14:03:38.754Z,2023-01-15T23:21:05Z,3979662501,213,0.5,3979662503,1,,3979662493,56,Center,3979662497,141,55.2,3979662491,155,,3979662495,140,68.3,3979662499,212,43.4,3980853901,178,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704679,23,1,1,2,7,7vn2i2kd35zuetw6b38gw9jsz,1,68.3,55.2,2023-01-15T14:03:41.070Z,2023-01-15T23:21:21Z,3979662731,212,13.5,3979662727,140,70.5,3979662729,141,74.7,3979662725,56,Center,3979664335,210,13,3980854051,388,,3979662723,3,,3979662733,213,1.4,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704683,24,13,1,2,11,7vn2i2kd35zuetw6b38gw9jsz,1,79.1,65.5,2023-01-15T14:03:45.715Z,2023-01-15T23:21:22Z,3979664345,55,23,3979662757,56,Center,3979664341,75,,3979662755,18,,3979664355,230,99.3,3979664357,231,50,3979663173,20,,3979664351,103,31.9,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,3979664339,120,3980854111,178,3979664349,102,38.2,3979664353,215,3979664343,29,3979662753,22,,,,,,,,,,,,,,,,,,,,,
2497704699,23,5,1,2,13,hzqh7z0mdl3v7gwete66syxp,1,-1.3,59.6,2023-01-15T14:03:46.959Z,2023-01-15T23:21:27Z,3979662877,233,25,3979662871,346,,3979662869,56,Back,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704691,25,5,1,2,13,7vn2i2kd35zuetw6b38gw9jsz,0,101.3,40.4,2023-01-15T14:03:46.959Z,2023-01-15T23:21:28Z,3979662911,233,23,3979662817,56,Center,3979662821,346,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704963,24,1,1,2,34,hzqh7z0mdl3v7gwete66syxp,1,5,51.1,2023-01-15T14:04:08.616Z,2023-01-15T23:21:44Z,3979664377,237,,3979664371,212,13.4,3979664373,213,4.6,3979664367,140,3.4,3979664369,141,31.6,3979664365,56,Back,3979664363,124,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704983,25,1,1,2,36,hzqh7z0mdl3v7gwete66syxp,1,6.4,32.4,2023-01-15T14:04:10.655Z,2023-01-15T23:21:50Z,3979664477,140,10.2,3979664479,141,10.7,3979664475,56,Back,3979664483,213,5.0,3980854415,178,,3979664481,212,15.3,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497705021,26,1,1,2,39,hzqh7z0mdl3v7gwete66syxp,0,11.2,6.7,2023-01-15T14:04:13.375Z,2023-01-15T23:22:01Z,3980854549,178,,3979664709,155,,3979664715,141,36.7,3979664719,213,0.6,3979664717,212,36.4,3979664711,56,Back,3979664721,1,,3979664713,140,39.9,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497927419,886,67,1,2,41,7vn2i2kd35zuetw6b38gw9jsz,1,67.6,51,2023-01-15T14:04:15.507Z,2023-01-16T02:50:36Z,3980878623,233,702,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497927417,702,67,1,2,41,hzqh7z0mdl3v7gwete66syxp,0,32.4,49,2023-01-15T14:04:15.508Z,2023-01-16T00:09:12Z,3980878627,233,886,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497705033,26,8,1,2,41,7vn2i2kd35zuetw6b38gw9jsz,1,66.9,52.8,2023-01-15T14:04:15.520Z,2023-01-16T02:50:36Z,3980381247,385,,3980854705,388,,3979664785,56,Center,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497705029,27,61,1,2,41,hzqh7z0mdl3v7gwete66syxp,1,39.9,36.7,2023-01-15T14:04:15.589Z,2023-01-15T23:22:23Z,3980854787,388,,3979664767,56,Back,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
