id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2503783905,40,44,1,0,8,7yx5dqhhphyvfisohikodajhv,0,39.2,19.2,2023-02-04T15:00:48.037Z,2023-02-04T19:28:50Z,4011526775,233,19,4011525863,285,,4011525861,56,Back,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503783985,20,61,1,0,8,d5ydtvt96bv7fq04yqm2w2632,1,54.6,70.9,2023-02-04T15:00:48.136Z,2023-02-04T20:30:50Z,4013074119,15,,4013074121,388,,4011526287,56,Center,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777599,4,1,1,0,9,7yx5dqhhphyvfisohikodajhv,1,28,28.7,2023-02-04T15:00:49.474Z,2023-02-04T19:29:02Z,4013074925,178,,4011495207,213,5.0,4011495201,140,31.8,4011495199,56,Back,4011495203,141,10.8,4011495197,3,,4011495205,212,12.8,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777611,5,49,1,0,10,7yx5dqhhphyvfisohikodajhv,1,28.7,9.3,2023-02-04T15:00:50.474Z,2023-02-04T19:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777645,6,1,1,0,12,7yx5dqhhphyvfisohikodajhv,1,28.7,9.3,2023-02-04T15:00:51.673Z,2023-02-04T19:29:13Z,4011495385,56,Back,4011495389,140,10.1,4011495393,141,26.1,4013075397,178,,4011495397,212,22.6,4011495401,213,2.6,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777701,7,1,1,0,15,7yx5dqhhphyvfisohikodajhv,1,6.8,32.4,2023-02-04T15:00:54.692Z,2023-02-04T19:29:18Z,4011495613,140,2.4,4011495615,141,54.5,4011495619,213,1.9,4013075727,178,,4011495611,56,Back,4011495617,212,15.7,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777763,8,1,1,0,17,7yx5dqhhphyvfisohikodajhv,1,2.7,54.5,2023-02-04T15:00:56.763Z,2023-02-04T19:29:22Z,4011495889,56,Back,4011495895,212,19.1,4011495893,141,77.2,4011495897,213,0.9,4011495891,140,13.4,4013075841,178,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777909,9,1,1,0,20,7yx5dqhhphyvfisohikodajhv,0,16.3,83.1,2023-02-04T15:00:59.902Z,2023-02-04T19:29:31Z,4011496467,155,,4013076347,178,,4011496479,1,,4011496475,212,57.3,4011496473,141,82.6,4011496477,213,6.3,4011496469,56,Left,4011496471,140,70.9,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777943,7,49,1,0,24,d5ydtvt96bv7fq04yqm2w2632,1,35.1,14.7,2023-02-04T15:01:04.456Z,2023-02-04T19:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777981,8,1,1,0,24,d5ydtvt96bv7fq04yqm2w2632,0,35.2,14.7,2023-02-04T15:01:04.489Z,2023-02-04T19:29:41Z,4011496775,157,,4011496779,140,44.7,4011496787,213,5.4,4011496777,56,Back,4011496783,141,0.0,4013076767,178,,4011496785,212,15.1,4011496789,1,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503777995,9,5,1,0,26,d5ydtvt96bv7fq04yqm2w2632,0,42.6,-1.4,2023-02-04T15:01:06.157Z,2023-02-04T19:29:51Z,4011496843,347,,4011496901,233,10,4011496839,56,Back,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778001,10,5,1,0,26,7yx5dqhhphyvfisohikodajhv,1,57.4,101.4,2023-02-04T15:01:06.157Z,2023-02-04T19:29:51Z,4011496845,56,Left,4011496847,347,,4011496893,233,9,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778497,11,1,1,0,42,7yx5dqhhphyvfisohikodajhv,1,61.5,100,2023-02-04T15:01:22.269Z,2023-02-04T19:29:58Z,4011499339,140,46.6,4011499335,107,,4011499345,213,3.4,4011499343,212,16.1,4011499337,56,Back,4011499341,141,96.6,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778527,12,1,1,0,44,7yx5dqhhphyvfisohikodajhv,1,46.9,96,2023-02-04T15:01:24.655Z,2023-02-04T19:30:10Z,4011499477,56,Left,4013078015,178,,4011499485,141,95.4,4011499489,212,6.0,4011499481,140,52.6,4011499491,213,6.2,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778563,13,1,1,0,45,7yx5dqhhphyvfisohikodajhv,1,52.6,95.4,2023-02-04T15:01:25.504Z,2023-02-04T19:30:16Z,4011499645,212,8.9,4011499639,56,Left,4011499643,141,84.1,4011499647,213,5.2,4011499641,140,56.9,4013078275,178,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778627,14,1,1,0,47,7yx5dqhhphyvfisohikodajhv,1,56.8,82.3,2023-02-04T15:01:27.099Z,2023-02-04T19:30:21Z,4011499939,213,3.3,4011499935,141,81.9,4011499933,140,55.1,4013078553,178,,4011499931,56,Left,4011499937,212,1.8,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778775,15,1,1,0,49,7yx5dqhhphyvfisohikodajhv,1,56.2,70,2023-02-04T15:01:29.241Z,2023-02-04T19:30:25Z,4011500649,155,,4011500661,1,,4011500659,213,5.5,4011500655,141,24.9,4011500653,140,83.2,4011500657,212,41.8,4011500651,56,Center,4013078753,178,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778837,16,1,1,0,55,7yx5dqhhphyvfisohikodajhv,1,77.3,20.7,2023-02-04T15:01:34.959Z,2023-02-04T19:30:27Z,4011500971,212,10.5,4011500965,56,Center,4011500969,141,25.4,4011500967,140,67.8,4013078867,178,,4011500973,213,2.8,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778949,17,1,1,0,57,7yx5dqhhphyvfisohikodajhv,1,68.1,24,2023-02-04T15:01:37.155Z,2023-02-04T19:30:29Z,4013078931,178,,4011501489,141,3.7,4011501485,56,Right,4011501493,213,5.4,4011501487,140,78.0,4011501491,212,17.3,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779031,18,1,1,1,1,7yx5dqhhphyvfisohikodajhv,1,81.7,4.3,2023-02-04T15:01:41.368Z,2023-02-04T19:30:33Z,4011501887,140,73.1,4011501891,212,9.5,4011501897,213,2.8,4013079053,178,,4011501889,141,8.5,4011501885,56,Right,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779143,19,1,1,1,4,7yx5dqhhphyvfisohikodajhv,1,70,15.3,2023-02-04T15:01:43.817Z,2023-02-04T19:30:35Z,4011502277,155,,4013079175,178,,4011502283,141,59.3,4011502289,1,,4011502285,212,33.9,4011502279,56,Center,4011502281,140,85.1,4011502287,213,1.1,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779153,20,44,1,1,6,7yx5dqhhphyvfisohikodajhv,1,87.4,60.4,2023-02-04T15:01:46.111Z,2023-02-04T20:30:50Z,4011502341,286,,4011504053,233,11,4011502339,56,Center,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779353,11,44,1,1,6,d5ydtvt96bv7fq04yqm2w2632,0,12.6,39.6,2023-02-04T15:01:46.112Z,2023-02-04T19:30:39Z,4011503333,56,Back,4011503339,285,,4011504157,233,20,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779167,21,1,1,1,6,7yx5dqhhphyvfisohikodajhv,0,84.8,59.6,2023-02-04T15:01:46.188Z,2023-02-04T20:30:50Z,4011502441,212,12.5,4011502431,3,,4011502437,141,42.0,4011502445,213,5.0,4011502435,140,88.2,4011502433,56,Center,4013079877,388,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779343,10,12,1,1,7,d5ydtvt96bv7fq04yqm2w2632,1,9.4,52.4,2023-02-04T15:01:47.626Z,2023-02-04T19:30:49Z,4011503289,212,29.8,4013080011,178,,4011503285,140,36.2,4011503283,56,Back,4011503291,213,0.3,4011503287,141,66.7,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779323,22,1,1,1,10,7yx5dqhhphyvfisohikodajhv,0,58.8,23.7,2023-02-04T15:01:50.629Z,2023-02-04T19:30:58Z,4013080551,178,,4011503179,212,14.2,4011503175,140,69.7,4011503181,213,5.7,4011503173,56,Right,4011503171,3,,4011503177,141,11.4,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779417,12,1,1,1,12,d5ydtvt96bv7fq04yqm2w2632,0,32.1,88.7,2023-02-04T15:01:52.237Z,2023-02-04T19:31:08Z,4011503637,140,39.9,4013080997,178,,4011503641,212,12.2,4011503643,213,0.8,4011503635,56,Back,4011503639,141,100.0,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779431,13,5,1,1,15,d5ydtvt96bv7fq04yqm2w2632,0,37.6,102,2023-02-04T15:01:54.930Z,2023-02-04T19:31:11Z,4011503711,56,Back,4011503713,347,,4011503859,233,23,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779415,23,5,1,1,15,7yx5dqhhphyvfisohikodajhv,1,62.4,-2,2023-02-04T15:01:54.930Z,2023-02-04T19:31:11Z,4011503629,347,,4011503801,233,13,4011503627,56,Right,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779937,24,1,1,1,24,7yx5dqhhphyvfisohikodajhv,1,64.5,0,2023-02-04T15:02:04.115Z,2023-02-04T19:31:17Z,4011505967,212,24.0,4011505959,107,,4011505961,56,Back,4011505963,140,42.3,4012069321,1,,4011505969,213,2.9,4011505965,141,6.9,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780061,25,1,1,1,27,7yx5dqhhphyvfisohikodajhv,1,43.4,7.9,2023-02-04T15:02:06.975Z,2023-02-04T19:31:20Z,4011506625,140,35.0,4011506633,1,,4011506629,212,35.0,4013081661,178,,4011506623,56,Back,4011506627,141,57.7,4011506631,213,1.8,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780183,26,1,1,1,30,7yx5dqhhphyvfisohikodajhv,1,35.2,62.3,2023-02-04T15:02:10.479Z,2023-02-04T19:31:28Z,4011507223,212,11.7,4011507211,56,Back,4013082135,178,,4011507217,140,35.0,4011507225,213,1.6,4011507219,141,79.5,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780303,27,1,1,1,33,7yx5dqhhphyvfisohikodajhv,1,33,70.1,2023-02-04T15:02:13.554Z,2023-02-04T19:31:32Z,4011507809,212,11.5,4013082347,178,,4011507803,140,36.6,4011507799,56,Back,4011507807,141,54.2,4011507811,213,5.0,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780407,28,1,1,1,36,7yx5dqhhphyvfisohikodajhv,1,36.5,57.5,2023-02-04T15:02:15.810Z,2023-02-04T19:31:38Z,4011508315,141,76.9,4011508319,213,1.7,4011508313,140,34.4,4011508311,56,Back,4013082537,178,,4011508317,212,13.4,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780565,29,1,1,1,37,7yx5dqhhphyvfisohikodajhv,1,34.4,77.2,2023-02-04T15:02:17.454Z,2023-02-04T19:31:43Z,4011509021,212,15.8,4013082707,178,,4011509019,141,94.8,4011509015,56,Back,4011509023,213,0.9,4011509017,140,44.2,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780819,30,1,1,1,42,7yx5dqhhphyvfisohikodajhv,1,48.4,84.9,2023-02-04T15:02:21.745Z,2023-02-04T19:31:46Z,4011510283,213,3.6,4011510277,140,39.3,4011510279,141,78.0,4011510275,56,Back,4013082895,178,,4011510281,212,10.6,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780887,31,1,1,1,47,7yx5dqhhphyvfisohikodajhv,1,41.1,86.1,2023-02-04T15:02:26.815Z,2023-02-04T19:31:49Z,4011510609,140,59.4,4011510621,212,19.4,4011510603,56,Left,4013083031,178,,4011510625,213,6.1,4011510617,141,82.3,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781039,32,1,1,1,48,7yx5dqhhphyvfisohikodajhv,1,60,82.6,2023-02-04T15:02:27.847Z,2023-02-04T19:32:01Z,4011511251,213,0.8,4011511247,141,96.0,4013083659,178,,4011511249,212,13.1,4011511245,140,69.0,4011511243,56,Left,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781293,33,1,1,1,50,7yx5dqhhphyvfisohikodajhv,1,69,96,2023-02-04T15:02:29.675Z,2023-02-04T19:32:10Z,4011512605,212,22.7,4011512603,141,95.7,4011512599,56,Left,4011512601,140,90.6,4011512607,213,6.3,4013084175,178,,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781307,34,1,1,1,52,7yx5dqhhphyvfisohikodajhv,0,90.6,96.1,2023-02-04T15:02:32.287Z,2023-02-04T19:32:16Z,4011512677,212,1.5,4011512715,236,,4011512681,213,4.7,4011512669,140,90.6,4011512717,233,14,4011512725,286,,4013084461,178,,4011512667,56,Left,2nzefp5pwvldt2ttmxfeakamt,R. Henry,4011512675,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781155,14,74,1,1,52,d5ydtvt96bv7fq04yqm2w2632,1,12.9,3.5,2023-02-04T15:02:32.362Z,2023-02-04T19:32:31Z,4011511855,56,Back,4013085107,178,,4011511857,285,,4011512781,233,34,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781233,15,6,1,1,54,d5ydtvt96bv7fq04yqm2w2632,0,12.6,5.4,2023-02-04T15:02:34.025Z,2023-02-04T19:32:36Z,4011512235,73,,4011512233,56,Back,4011514563,233,35,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781365,35,6,1,1,54,7yx5dqhhphyvfisohikodajhv,1,87.4,94.6,2023-02-04T15:02:34.025Z,2023-02-04T19:32:35Z,4011513021,73,,4011513017,56,Left,4011514507,233,15,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782519,36,1,1,2,31,7yx5dqhhphyvfisohikodajhv,0,99.5,99.5,2023-02-04T15:03:11.073Z,2023-02-04T19:32:41Z,4011518961,223,,4011518955,2,,4011518965,140,95.0,4011518959,155,,4011518967,141,68.8,4011518971,213,4.5,4011518969,212,21.4,4013085391,178,,dtol82tjlq48bs0s70sisguz9,M. Jensen,4011518957,6,,4012657665,20,4011518963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
