id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2533684087,105,1,1,9,43,22doj4sgsocqpxw45h607udje,0,54.6,83.7,2023-04-15T14:26:47.969Z,2023-04-15T22:01:55Z,4190562053,1,,4192827333,178,,4190562041,155,,4190562047,141,70.5,4190562045,140,100.0,4190562049,212,49.8,4190562043,56,Center,4190562051,213,6.1,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684049,102,56,1,9,47,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T14:26:52.096Z,2023-04-15T22:01:59Z,4190561857,56,Back,,,,,,,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684079,103,5,1,9,48,1pse9ta7a45pi2w2grjim70ge,1,-1.4,29.6,2023-04-15T14:26:52.574Z,2023-04-15T22:02:04Z,4190562013,346,,4190562243,233,106,4190562009,56,Back,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684105,106,5,1,9,48,22doj4sgsocqpxw45h607udje,0,101.4,70.4,2023-04-15T14:26:52.574Z,2023-04-15T22:02:04Z,4190562133,346,,4190562131,56,Center,4190562327,233,103,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684357,107,43,1,9,58,22doj4sgsocqpxw45h607udje,1,0,0,2023-04-15T14:27:02.657Z,2023-04-15T14:27:05Z,4190563641,56,Back,4190563645,285,0,4190564111,144,74,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684791,105,1,1,10,9,1pse9ta7a45pi2w2grjim70ge,1,4.3,48.4,2023-04-15T14:27:13.878Z,2023-04-15T22:02:13Z,4190565979,212,5.1,4190565973,140,4.9,4190565967,124,,4190565981,213,1.4,4190565975,141,55.9,4191976929,189,,4190565987,237,,4190565969,56,Back,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684903,106,1,1,10,10,1pse9ta7a45pi2w2grjim70ge,1,5.1,56.5,2023-04-15T14:27:15.110Z,2023-04-15T22:02:20Z,4190566557,155,,4190566571,1,,4190566563,141,39.0,4190566561,140,39.5,4190566565,212,38.0,4192828391,178,,4190566559,56,Back,4190566567,213,6.0,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684913,107,61,1,10,13,1pse9ta7a45pi2w2grjim70ge,0,39.4,39.4,2023-04-15T14:27:17.515Z,2023-04-15T22:02:29Z,4192828693,178,,4190566617,56,Back,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533684935,108,49,1,10,14,22doj4sgsocqpxw45h607udje,1,66.5,50.4,2023-04-15T14:27:18.997Z,2023-04-15T22:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685015,109,1,1,10,15,22doj4sgsocqpxw45h607udje,1,66.5,50.4,2023-04-15T14:27:19.733Z,2023-04-15T22:02:48Z,4190567091,213,6.3,4190567089,212,8.0,4190567083,56,Center,4190567087,141,50.1,4192829517,178,,4190567085,140,74.1,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685037,110,1,1,10,17,22doj4sgsocqpxw45h607udje,1,73.5,48.7,2023-04-15T14:27:21.516Z,2023-04-15T22:02:54Z,4190567193,212,4.8,4190567187,56,Center,4192829713,178,,4190567191,141,47.2,4190567195,213,3.4,4190567189,140,69.0,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685227,111,1,1,10,18,22doj4sgsocqpxw45h607udje,0,69,47.2,2023-04-15T14:27:22.407Z,2023-04-15T22:03:00Z,4190568223,1,,4190568217,213,0.6,4190568207,140,100.0,4190568201,155,,4192829817,178,,4190568203,56,Left,4190568209,141,80.9,4190568213,212,40.6,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685245,108,5,1,10,21,1pse9ta7a45pi2w2grjim70ge,1,-1.4,17.7,2023-04-15T14:27:26.143Z,2023-04-15T22:03:05Z,4190568301,56,Back,4190568357,233,112,4190568303,346,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685253,112,5,1,10,21,22doj4sgsocqpxw45h607udje,0,101.4,82.3,2023-04-15T14:27:26.143Z,2023-04-15T22:03:05Z,4190568427,233,108,4190568327,346,,4190568325,56,Left,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533685993,109,1,1,10,43,1pse9ta7a45pi2w2grjim70ge,1,3.2,45.3,2023-04-15T14:27:47.379Z,2023-04-15T22:03:10Z,4190572105,141,53.7,4190572107,212,5.9,4190572091,124,,4190572095,56,Back,4190572099,140,4.7,4190572113,237,,4190572109,213,1.3,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686065,110,1,1,10,44,1pse9ta7a45pi2w2grjim70ge,1,4.7,52.4,2023-04-15T14:27:49.052Z,2023-04-15T22:03:14Z,4190572567,212,8.7,4190572565,141,40.3,4190572561,56,Back,4192830229,178,,4190572563,140,2.1,4190572569,213,4.4,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686087,111,1,1,10,47,1pse9ta7a45pi2w2grjim70ge,0,2.3,33.8,2023-04-15T14:27:51.509Z,2023-04-15T22:03:17Z,4192830329,178,,4190572697,140,23.1,4190572695,56,Back,4190572703,213,5.7,4190572701,212,25.8,4190572699,141,13.6,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686117,113,49,1,10,48,22doj4sgsocqpxw45h607udje,1,79.8,78.8,2023-04-15T14:27:52.655Z,2023-04-15T22:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686297,114,1,1,10,51,22doj4sgsocqpxw45h607udje,1,80.4,62.4,2023-04-15T14:27:56.109Z,2023-04-15T22:03:42Z,4190573769,213,4.8,4190573755,140,82.0,4190576851,210,15,4192831097,178,,4190573753,56,Center,4190573759,141,44.5,4190573765,212,12.3,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686313,115,15,1,10,53,22doj4sgsocqpxw45h607udje,1,82,44.5,2023-04-15T14:27:57.400Z,2023-04-15T22:03:43Z,4190573839,18,,4190576949,55,114,4190576955,103,19,4190576995,146,89.0,4190576945,29,,4190576943,76,,4192831249,178,,4190573841,56,Center,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,4190576953,102,52.1,,4190574301,82,,4190577007,231,49.5,4190574293,72,,4190576977,328,4190576961,215,4190577001,147,47.5,4190577003,230,98.2,4190574349,233,112,,,4190573837,22,,,,,,,,,,,
2533686335,112,10,1,10,53,1pse9ta7a45pi2w2grjim70ge,1,10.1,52.2,2023-04-15T14:27:57.642Z,2023-04-15T22:03:53Z,4190573929,56,Back,4192831541,178,,4190574383,233,115,4192831543,21,,4190573927,94,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686373,113,6,1,10,55,1pse9ta7a45pi2w2grjim70ge,0,9.4,47.7,2023-04-15T14:27:59.926Z,2023-04-15T22:03:57Z,4190574263,233,116,4190574133,56,Back,4190574167,73,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533686345,116,6,1,10,55,22doj4sgsocqpxw45h607udje,1,90.6,52.3,2023-04-15T14:27:59.926Z,2023-04-15T22:03:58Z,4190573981,73,,4190574247,233,113,4190573977,56,Center,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687109,117,1,1,11,20,22doj4sgsocqpxw45h607udje,0,99.5,99.5,2023-04-15T14:28:24.974Z,2023-04-15T22:04:04Z,4190578417,213,4.7,4190578407,223,,4190578403,6,,4190578413,141,46.0,4190578411,140,97.8,4190578415,212,36.4,4190578833,233,114,4191981603,20,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4190578405,155,,,4190578401,2,,4190578409,56,Center,4192831917,178,,4190578419,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687169,114,12,1,11,22,1pse9ta7a45pi2w2grjim70ge,1,3.6,54.4,2023-04-15T14:28:26.691Z,2023-04-15T22:04:17Z,4190590747,56,Back,4192832429,388,,4190578687,212,15.6,4190578685,141,74.0,4190578689,213,1.0,4190578683,140,11.4,4192832431,21,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687403,118,15,1,11,26,22doj4sgsocqpxw45h607udje,1,85.6,35.1,2023-04-15T14:28:30.679Z,2023-04-15T22:04:31Z,4190583487,102,53.3,4190583493,458,,4190581479,82,,4191983115,77,,4190579853,56,Center,4190583497,147,36.1,4190581475,72,,4192832797,178,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,4190583501,231,48.6,,4190583591,233,116,4190583499,230,98.5,4190581473,25,,4190583495,146,4191983113,63,4190583489,103,25,4190583491,215,,,,,87.2,,,,,,,,,,,,,,
2533687689,116,10,1,11,26,1pse9ta7a45pi2w2grjim70ge,1,9.8,56.1,2023-04-15T14:28:30.711Z,2023-04-15T22:04:44Z,4190582569,233,118,4190581411,56,Back,4190581407,94,,4192833365,178,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687767,117,6,1,11,27,1pse9ta7a45pi2w2grjim70ge,0,8.8,56.9,2023-04-15T14:28:31.589Z,2023-04-15T22:04:54Z,4190581883,56,Back,4190582759,233,119,4190581923,73,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687425,119,6,1,11,27,22doj4sgsocqpxw45h607udje,1,91.2,43.1,2023-04-15T14:28:31.589Z,2023-04-15T22:04:54Z,4190582631,233,117,4190579991,56,Center,4190579993,73,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533687299,115,43,1,11,28,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T14:28:32.454Z,2023-04-15T14:28:53Z,4190582813,144,5,4190579347,346,0,4190579343,56,Back,,,,,,,,,,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688277,120,1,1,11,56,22doj4sgsocqpxw45h607udje,0,99.5,99.5,2023-04-15T14:29:00.834Z,2023-04-15T22:05:05Z,4190584785,140,96.5,4192834069,178,,4190584777,6,,4190584781,223,,4190585103,233,118,4190584789,212,33.4,4191984917,20,,4190584791,213,4.6,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4190584793,1,,,4190584787,141,50.6,4190584775,2,,4190584783,56,Center,4190584779,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688337,118,41,1,11,58,1pse9ta7a45pi2w2grjim70ge,1,4,48.2,2023-04-15T14:29:02.400Z,2023-04-15T22:05:12Z,4190585047,212,26.3,4190585045,141,12.0,4191985457,378,,4190585147,233,120,4190585049,213,5.1,4190585043,140,12.8,4192834225,388,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688501,119,45,1,12,5,1pse9ta7a45pi2w2grjim70ge,0,8.2,15.3,2023-04-15T14:29:09.561Z,2023-04-15T22:05:28Z,4190585885,56,Back,4190585887,285,,4190586177,233,121,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688517,121,3,1,12,5,22doj4sgsocqpxw45h607udje,1,91.8,84.7,2023-04-15T14:29:09.561Z,2023-04-15T22:05:27Z,4190585969,286,,4190586079,233,119,4192834595,178,,4190585967,56,Left,4191986149,464,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688529,122,1,1,12,7,22doj4sgsocqpxw45h607udje,0,91.2,85.1,2023-04-15T14:29:11.390Z,2023-04-15T22:05:31Z,4190586019,213,4.5,4190586013,140,90.8,4191986473,223,,4191986475,20,,4192834665,178,,4190586007,2,,4190586015,141,82.7,4190586017,212,1.7,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4190586011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688573,120,61,1,12,7,1pse9ta7a45pi2w2grjim70ge,1,10.8,16.9,2023-04-15T14:29:11.448Z,2023-04-15T22:05:37Z,4190586275,56,Back,4192834879,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688707,123,1,1,12,11,22doj4sgsocqpxw45h607udje,1,90.9,66.3,2023-04-15T14:29:15.460Z,2023-04-15T22:05:47Z,4190587033,212,14.0,4192835187,178,,4190587021,56,Left,4190587027,140,92.4,4190587037,213,1.5,4190587031,141,86.8,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688811,124,1,1,12,12,22doj4sgsocqpxw45h607udje,0,92.4,86.8,2023-04-15T14:29:17.283Z,2023-04-15T22:05:53Z,4190587579,141,33.7,4191987527,224,,4190587573,56,Center,4190587583,213,4.8,4190587567,2,,4192835379,178,,4190587581,212,36.3,4190587577,140,96.2,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4191987529,72,,,4190587585,1,,4190587569,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533688853,121,12,1,12,15,1pse9ta7a45pi2w2grjim70ge,1,3.9,70.1,2023-04-15T14:29:19.509Z,2023-04-15T22:06:01Z,4192835641,388,,4190587811,141,92.5,4190587817,213,1.2,4190587815,212,16.2,4190587853,15,,4190587807,140,9.1,4190587805,56,Back,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689041,125,1,1,12,21,22doj4sgsocqpxw45h607udje,1,89.6,13.2,2023-04-15T14:29:25.599Z,2023-04-15T22:06:14Z,4192835993,178,,4190588803,212,9.2,4190588797,56,Right,4190588805,213,3.1,4190588801,141,14.4,4190588799,140,80.9,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689117,126,1,1,12,22,22doj4sgsocqpxw45h607udje,0,80.9,14.4,2023-04-15T14:29:27.207Z,2023-04-15T22:06:18Z,4192836119,178,,4190589255,213,0.8,4190589251,141,17.4,4191988211,224,,4190589243,2,,4190589249,140,82.7,4191988213,20,,4190589247,56,Right,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,4190589245,155,,,4190589253,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690023,125,61,1,12,23,1pse9ta7a45pi2w2grjim70ge,1,21.2,86.6,2023-04-15T14:29:27.337Z,2023-04-15T22:06:29Z,4190594349,56,Back,4192836397,178,,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689109,122,52,1,12,25,1pse9ta7a45pi2w2grjim70ge,1,3.4,58.8,2023-04-15T14:29:29.423Z,2023-04-15T22:06:33Z,4191988647,377,,4192836535,178,,,,,,,,,,,,,,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689635,123,1,1,12,40,1pse9ta7a45pi2w2grjim70ge,1,9.7,51.6,2023-04-15T14:29:45.061Z,2023-04-15T22:06:37Z,4190592259,212,25.3,4192836617,178,,4190592387,287,,4190592247,56,Back,4190592243,123,,4190592263,213,1.3,4190592255,141,87.0,4190592251,140,17.2,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689721,124,1,1,12,44,1pse9ta7a45pi2w2grjim70ge,0,19.2,90,2023-04-15T14:29:48.355Z,2023-04-15T22:06:41Z,4190592675,212,23.7,4190592677,213,6.2,4190592657,56,Back,4190592669,141,88.0,4190592663,140,41.7,4192836725,178,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689739,127,49,1,12,45,22doj4sgsocqpxw45h607udje,1,59.7,12,2023-04-15T14:29:50.095Z,2023-04-15T22:06:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689851,128,1,1,12,47,22doj4sgsocqpxw45h607udje,1,59.8,10.3,2023-04-15T14:29:51.601Z,2023-04-15T22:06:50Z,4190593411,212,13.6,4190593409,141,30.0,4192837009,178,,4190593405,56,Center,4190593407,140,61.9,4190593413,213,1.4,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533689965,129,1,1,12,49,22doj4sgsocqpxw45h607udje,1,58.7,35.9,2023-04-15T14:29:53.823Z,2023-04-15T22:06:54Z,4190594011,212,18.5,4190594005,140,46.0,4190594001,56,Back,4190594009,141,54.8,4192837173,178,,4190594013,213,2.4,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690013,130,1,1,12,52,22doj4sgsocqpxw45h607udje,1,46.3,55.3,2023-04-15T14:29:57.203Z,2023-04-15T22:06:59Z,4192837373,178,,4190594303,56,Center,4190594309,212,8.4,4190594311,213,6.1,4190594307,141,52.6,4190594305,140,54.1,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690101,131,1,1,12,54,22doj4sgsocqpxw45h607udje,1,54.1,52.6,2023-04-15T14:29:58.751Z,2023-04-15T22:07:03Z,4190594721,141,10.5,4190594725,212,28.7,4192837597,178,,4190594709,56,Right,4190594715,140,56.4,4190594729,213,4.8,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690193,132,1,1,12,57,22doj4sgsocqpxw45h607udje,1,57.1,10,2023-04-15T14:30:01.926Z,2023-04-15T22:07:07Z,4192837741,178,,4190595187,56,Center,4190595193,212,12.5,4190595191,141,28.4,4190595195,213,1.5,4190595189,140,57.5,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690261,133,1,1,13,0,22doj4sgsocqpxw45h607udje,1,58,28.6,2023-04-15T14:30:04.564Z,2023-04-15T22:07:11Z,4190595531,213,4.4,4190595525,212,7.2,4192838013,178,,4190595513,56,Right,4190595521,141,18.6,4190595517,140,55.8,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690305,134,1,1,13,2,22doj4sgsocqpxw45h607udje,1,56.5,19.3,2023-04-15T14:30:06.956Z,2023-04-15T22:07:23Z,4190595751,56,Center,4190595757,212,8.9,4192838419,178,,4190595755,141,32.3,4190595753,140,55.9,4190595759,213,1.6,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690391,135,1,1,13,4,22doj4sgsocqpxw45h607udje,1,55.9,32.3,2023-04-15T14:30:08.675Z,2023-04-15T22:08:12Z,4192840061,178,,4190596243,140,50.7,4190596249,213,1.8,4190596241,56,Center,4190596245,141,60.9,4190596247,212,20.2,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690485,136,1,1,13,7,22doj4sgsocqpxw45h607udje,1,48.7,65.5,2023-04-15T14:30:11.327Z,2023-04-15T22:08:36Z,4190596869,140,94.7,4190596871,141,68.2,4190596877,1,,4190596875,213,0.0,4191992825,218,,4192840157,178,,4190596865,155,,4190596867,56,Center,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,4190596873,212,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533690575,137,1,1,13,10,22doj4sgsocqpxw45h607udje,1,95.4,67.7,2023-04-15T14:30:15.316Z,2023-04-15T22:08:36Z,4190597471,56,Center,4190605593,154,,4190597483,212,8.3,4192840409,178,,4190597485,213,4.2,4190597477,141,57.2,4190606023,195,,4190605591,210,16,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4190605595,22,,,4190597473,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2533690581,138,16,1,13,12,22doj4sgsocqpxw45h607udje,1,92,56.3,2023-04-15T14:30:17.102Z,2023-04-15T22:08:37Z,4190605757,102,48.1,4190605763,214,,4190605747,29,,4191992863,217,,4191992865,216,136,4190605769,231,52.3,4190600739,72,,4190605761,103,1.3,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,4190605765,328,,,4190600743,374,2023-04-15 15:30:16.313,4190597527,17,,4190597529,56,Center,4190605753,55,4190605767,230,4191992875,396,48.7,4190597525,22,,4191992871,395,1.4,137,98.8,4190605749,154,,4190600747,375,13:11.995,4190605751,133,4192840853,178,4190605745,80,
2533692765,126,1,1,14,13,1pse9ta7a45pi2w2grjim70ge,1,49.9,49.9,2023-04-15T14:31:17.876Z,2023-04-15T22:08:50Z,4190613651,189,,4190609599,279,G,4190609593,141,55.7,4190609589,56,Back,4190609595,212,12.5,4190609597,213,2.8,4190609591,140,38.6,4192841237,178,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533692815,127,1,1,14,17,1pse9ta7a45pi2w2grjim70ge,1,38.6,49.5,2023-04-15T14:31:21.417Z,2023-04-15T22:09:14Z,4190609861,141,27.0,4192842079,178,,4190609865,213,4.3,4190609859,140,33.0,4190609857,56,Back,4190609863,212,16.4,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533692863,128,1,1,14,19,1pse9ta7a45pi2w2grjim70ge,1,33.7,22.8,2023-04-15T14:31:23.472Z,2023-04-15T22:09:25Z,4190610139,140,40.0,4192842421,178,,4190610151,213,5.4,4190610145,212,10.6,4190610137,56,Back,4190610141,141,10.6,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533692899,129,1,1,14,22,1pse9ta7a45pi2w2grjim70ge,1,39.8,11.2,2023-04-15T14:31:26.661Z,2023-04-15T22:09:33Z,4190610353,213,2.3,4190610347,141,22.8,4190610345,140,33.0,4192842647,178,,4190610349,212,10.6,4190610343,56,Back,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533692935,130,1,1,14,24,1pse9ta7a45pi2w2grjim70ge,1,32.8,22.8,2023-04-15T14:31:28.761Z,2023-04-15T22:09:43Z,4192843007,178,,4190610543,141,30.3,4190610535,56,Back,4190610539,140,36.9,4190610547,213,0.9,4190610545,212,6.7,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
