id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2533492495,3,1,1,0,19,7vn2i2kd35zuetw6b38gw9jsz,0,52,3.9,2023-04-15T11:31:21.257Z,2023-04-15T19:23:27Z,4189569905,213,0.5,4189569899,140,56.2,4189569903,212,5.0,4189569897,56,Right,4192337913,178,,4189569895,3,,4189569901,141,7.3,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492563,9,1,1,0,22,b496gs285it6bheuikox6z9mj,1,44.8,95.9,2023-04-15T11:31:24.125Z,2023-04-15T19:24:07Z,4189570279,1,,4189570269,56,Center,4189570277,213,5.7,4192340489,178,,4189570271,140,76.5,4189570287,4,,4189570273,141,61.1,4189571509,154,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,1,4189570275,212,40.8,4189571507,210,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492605,10,14,1,0,27,b496gs285it6bheuikox6z9mj,1,87.3,58.2,2023-04-15T11:31:28.959Z,2023-04-15T19:24:07Z,4189571519,72,,4189571535,230,91.1,4189574849,214,,4189571525,154,,4192341033,178,,4189571531,102,44.6,4189571527,55,9,4189570471,56,Center,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,4189571537,231,56.0,4189570469,17,,4189571521,75,4189570467,22,4189571523,29,4189571533,103,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492639,4,49,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,1,3.9,81.2,2023-04-15T11:31:34.173Z,2023-04-15T19:24:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492655,5,1,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,0,3.9,81.2,2023-04-15T11:31:34.213Z,2023-04-15T19:24:28Z,4189570727,213,0.6,4192342715,178,,4189570721,140,5.7,4189570759,236,,4189570761,233,11,4189570719,56,Back,4189570723,141,83.1,4189570725,212,2.3,dxxc4dioaioidmvamkzqr4b85,F. Schär,,4189570765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492651,11,74,1,0,32,b496gs285it6bheuikox6z9mj,1,97.4,16.3,2023-04-15T11:31:34.253Z,2023-04-15T19:24:34Z,4189570711,56,Right,4192343223,178,,4189570713,285,,4189570785,233,5,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492679,6,5,1,0,32,7vn2i2kd35zuetw6b38gw9jsz,1,-0.9,80.6,2023-04-15T11:31:34.466Z,2023-04-15T19:24:39Z,4189570835,56,Back,4189570857,233,12,4189570837,346,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533492671,12,5,1,0,32,b496gs285it6bheuikox6z9mj,0,100.9,19.4,2023-04-15T11:31:34.466Z,2023-04-15T19:24:40Z,4189570807,346,,4189570877,233,6,4189570805,56,Right,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493131,7,1,1,1,9,7vn2i2kd35zuetw6b38gw9jsz,1,5.1,59.7,2023-04-15T11:32:10.932Z,2023-04-15T19:24:44Z,4189573135,140,53.9,4189573137,141,74.1,4189573151,74,,4189573131,155,,4189573129,124,,4189573141,212,52.2,4189573133,56,Center,4189573147,1,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,4189573145,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493199,8,1,1,1,12,7vn2i2kd35zuetw6b38gw9jsz,1,53.9,74.1,2023-04-15T11:32:13.909Z,2023-04-15T19:25:15Z,4189573471,56,Center,4192345951,178,,4189573479,213,0.1,4189573469,168,,4189573467,3,,4189573477,212,11.0,4189573475,141,76.0,4189573473,140,64.3,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493227,9,1,1,1,15,7vn2i2kd35zuetw6b38gw9jsz,1,69.5,54.5,2023-04-15T11:32:17.686Z,2023-04-15T19:25:21Z,4189573615,212,20.5,4189573611,140,82.3,4192346351,178,,4189573609,56,Center,4189573617,213,5.4,4189573613,141,31.7,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493249,10,1,1,1,18,7vn2i2kd35zuetw6b38gw9jsz,0,85.8,31.1,2023-04-15T11:32:20.176Z,2023-04-15T19:25:24Z,4189573727,56,Center,4189573731,141,41.8,4189573729,140,91.0,4189573735,213,0.9,4192346573,178,,4189573733,212,9.1,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493455,16,61,1,1,18,b496gs285it6bheuikox6z9mj,1,11.9,60.2,2023-04-15T11:32:20.714Z,2023-04-15T19:25:36Z,4189574727,56,Back,4192347419,178,,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493259,13,49,1,1,19,b496gs285it6bheuikox6z9mj,1,5.4,72,2023-04-15T11:32:21.476Z,2023-04-15T19:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493283,14,1,1,1,21,b496gs285it6bheuikox6z9mj,0,1.4,82.5,2023-04-15T11:32:23.445Z,2023-04-15T19:25:49Z,4189573845,141,84.5,4189573849,213,0.7,4190300943,236,,4189573847,212,2.1,4190298537,157,,4189573841,56,Back,4190298539,1,,4192348507,178,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,4189573843,140,2.9,4190301471,233,11,4190300945,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493279,11,74,1,1,21,7vn2i2kd35zuetw6b38gw9jsz,1,96.7,15.6,2023-04-15T11:32:23.527Z,2023-04-15T19:25:54Z,4190301365,285,,4192349049,178,,4190301583,233,14,4189573837,56,Right,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493569,12,5,1,1,23,7vn2i2kd35zuetw6b38gw9jsz,0,84.1,-1.4,2023-04-15T11:32:25.176Z,2023-04-15T19:25:59Z,4189575295,233,15,4189575255,347,,4189575253,56,Right,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493451,15,5,1,1,23,b496gs285it6bheuikox6z9mj,1,15.9,101.4,2023-04-15T11:32:25.176Z,2023-04-15T19:25:59Z,4189575291,233,12,4189574709,347,,4189574705,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493709,17,1,1,1,49,b496gs285it6bheuikox6z9mj,1,18.5,100,2023-04-15T11:32:51.259Z,2023-04-15T19:26:21Z,4189575925,140,24.9,4189575923,56,Back,4189575921,107,,4189575929,212,9.0,4189575931,213,5.6,4189575927,141,92.0,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534039285,857,83,1,1,52,7vn2i2kd35zuetw6b38gw9jsz,1,82.8,13.3,2023-04-15T11:32:54.008Z,2023-04-15T19:57:24Z,4192470371,399,232653,,,,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493763,18,1,1,1,53,b496gs285it6bheuikox6z9mj,1,10,89.4,2023-04-15T11:32:55.742Z,2023-04-15T19:26:24Z,4192351407,178,,4189576161,56,Back,4189576169,213,4.4,4189576167,212,23.3,4189576165,141,57.3,4189576163,140,2.2,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493833,19,1,1,1,56,b496gs285it6bheuikox6z9mj,1,2.3,56,2023-04-15T11:32:58.761Z,2023-04-15T19:26:27Z,4189576535,141,34.6,4189576541,1,,4189576533,140,37.7,4192351657,178,,4189576531,56,Back,4189576529,155,,4189576537,212,39.9,4189576539,213,5.9,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493835,20,4,1,2,1,b496gs285it6bheuikox6z9mj,1,35.8,40.2,2023-04-15T11:33:03.807Z,2023-04-15T19:26:31Z,4189576549,13,,4189576555,265,,4189576851,233,13,4189576553,152,,4189576551,56,Back,4189576855,286,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493895,13,4,1,2,1,7vn2i2kd35zuetw6b38gw9jsz,0,64.2,59.8,2023-04-15T11:33:03.808Z,2023-04-15T19:26:30Z,4189576841,152,,4189576873,233,20,4189576837,13,,4189576845,285,,4189576839,56,Center,4192351931,178,,4189576843,265,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494147,21,1,1,2,30,b496gs285it6bheuikox6z9mj,0,25,46.3,2023-04-15T11:33:32.735Z,2023-04-15T19:26:34Z,4189578191,5,,4189578201,141,67.1,4189578197,56,Center,4189578207,1,,4189578199,140,74.4,4189578205,213,0.3,4189578195,152,,4192352149,178,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,4189578193,155,,4189578203,212,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494135,14,44,1,2,33,7vn2i2kd35zuetw6b38gw9jsz,1,25.3,32.2,2023-04-15T11:33:35.575Z,2023-04-15T20:07:35Z,4189578117,56,Back,4189578265,233,22,4189578119,285,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494153,22,44,1,2,33,b496gs285it6bheuikox6z9mj,0,74.7,67.8,2023-04-15T11:33:35.576Z,2023-04-15T19:26:39Z,4189578609,233,14,4189578229,286,,4189578225,56,Center,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494179,15,1,1,2,33,7vn2i2kd35zuetw6b38gw9jsz,1,24.5,29.8,2023-04-15T11:33:35.624Z,2023-04-15T20:07:35Z,4189578379,140,19.3,4192352911,388,,4189578377,56,Back,4189578385,213,4.4,4189578381,141,8.1,4189578375,3,,4189578383,212,15.7,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494199,16,49,1,2,36,7vn2i2kd35zuetw6b38gw9jsz,1,19.3,8.1,2023-04-15T11:33:38.621Z,2023-04-15T19:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494225,17,1,1,2,36,7vn2i2kd35zuetw6b38gw9jsz,0,19.3,8.1,2023-04-15T11:33:38.645Z,2023-04-15T19:26:55Z,4189578627,1,,4189578619,140,56.4,4189578617,56,Right,4189578623,212,39.1,4189578621,141,12.7,4189578625,213,0.1,4192353957,178,,4189578615,155,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494229,23,49,1,2,38,b496gs285it6bheuikox6z9mj,1,38.5,89.3,2023-04-15T11:33:40.815Z,2023-04-15T19:27:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494313,24,1,1,2,43,b496gs285it6bheuikox6z9mj,1,19.4,90.2,2023-04-15T11:33:45.493Z,2023-04-15T19:27:11Z,4189579041,141,69.2,4189579039,140,3.9,4189579045,213,3.9,4189579037,56,Back,4192355151,178,,4189579043,212,21.7,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494363,25,1,1,2,45,b496gs285it6bheuikox6z9mj,0,4,69.2,2023-04-15T11:33:47.060Z,2023-04-15T19:27:18Z,4189579293,141,89.1,4189579295,212,37.0,4192355291,178,,4189579297,213,0.4,4189579299,1,,4189579287,155,,4189579291,140,36.8,4189579289,56,Back,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494373,18,61,1,2,48,7vn2i2kd35zuetw6b38gw9jsz,1,59.3,5.4,2023-04-15T11:33:50.424Z,2023-04-15T19:27:32Z,4189579341,56,Right,4192356755,178,,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494381,19,49,1,2,50,7vn2i2kd35zuetw6b38gw9jsz,1,54.7,7.6,2023-04-15T11:33:52.063Z,2023-04-15T19:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494403,20,1,1,2,50,7vn2i2kd35zuetw6b38gw9jsz,0,54.7,7.6,2023-04-15T11:33:52.076Z,2023-04-15T19:27:56Z,4189579505,140,46.6,4192358875,388,,4189579503,56,Back,4189579511,213,2.9,4189579509,212,8.9,4189579507,141,11.2,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494407,26,61,1,2,52,b496gs285it6bheuikox6z9mj,0,55.6,88.8,2023-04-15T11:33:54.037Z,2023-04-15T19:28:09Z,4189579531,56,Left,4192359921,178,,,,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494587,21,5,1,2,55,7vn2i2kd35zuetw6b38gw9jsz,1,20,-0.6,2023-04-15T11:33:57.286Z,2023-04-15T19:28:13Z,4189580345,56,Back,4189580349,347,,4189580355,233,27,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494463,27,5,1,2,55,b496gs285it6bheuikox6z9mj,0,80,100.6,2023-04-15T11:33:57.286Z,2023-04-15T19:28:14Z,4189580363,233,21,4189579775,347,,4189579773,56,Left,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494625,22,1,1,3,13,7vn2i2kd35zuetw6b38gw9jsz,1,25.7,0,2023-04-15T11:34:15.468Z,2023-04-15T19:28:24Z,4189580549,56,Back,4189580555,212,9.5,4189580551,140,27.7,4189580547,107,,4189580557,213,1.3,4189580553,141,12.2,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534040741,911,83,1,3,15,b496gs285it6bheuikox6z9mj,1,68.7,90.3,2023-04-15T11:34:17.083Z,2023-04-15T20:00:12Z,4192478617,399,200089,,,,,,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494639,23,1,1,3,15,7vn2i2kd35zuetw6b38gw9jsz,0,27.7,12.2,2023-04-15T11:34:17.098Z,2023-04-15T19:28:31Z,4189580621,140,24.8,4189580627,213,3.8,4189580625,212,3.9,4192361489,178,,4189580623,141,8.5,4189580619,56,Back,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494615,28,49,1,3,15,b496gs285it6bheuikox6z9mj,1,70.1,95.7,2023-04-15T11:34:17.374Z,2023-04-15T19:28:36Z,,,,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494653,29,1,1,3,16,b496gs285it6bheuikox6z9mj,1,69.2,95.1,2023-04-15T11:34:18.627Z,2023-04-15T19:28:41Z,4189580713,212,9.9,4189580715,213,4.2,4189580709,140,64.9,4192362313,178,,4189580707,56,Left,4189580711,141,82.1,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
