id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/18/value
2485304291,111,1,1,14,58,e5p0ehyguld7egzhiedpdnc3w,1,13.1,19.7,2022-11-13T14:16:49.009Z,2022-11-13T20:06:41Z,3915535357,388,,3914132325,213,4.2,3914132319,140,11.6,3914132317,56,Back,3914132323,212,3.3,3914132321,141,15.5,3914132313,3,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304293,112,49,1,14,59,e5p0ehyguld7egzhiedpdnc3w,1,11.6,15.5,2022-11-13T14:16:50.149Z,2022-11-13T19:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304361,113,1,1,14,59,e5p0ehyguld7egzhiedpdnc3w,0,11.6,15.5,2022-11-13T14:16:50.199Z,2022-11-13T19:58:54Z,3914132641,140,32.4,3915517669,178,,3914132643,141,59.1,3914132637,157,,3914132647,213,0.9,3914132639,56,Back,3914132645,212,36.8,3914132649,1,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304391,86,1,1,15,3,b496gs285it6bheuikox6z9mj,0,69.5,37.1,2022-11-13T14:16:54.760Z,2022-11-13T19:59:09Z,3914132811,56,Center,3914132813,140,86.2,3914132817,212,17.6,3914132815,141,35.5,3914132819,213,6.2,3915518067,178,,3914132809,3,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304385,114,44,1,15,5,e5p0ehyguld7egzhiedpdnc3w,1,13.6,61.3,2022-11-13T14:16:56.174Z,2022-11-13T20:41:03Z,3914132787,56,Back,3914132789,285,,3914132999,233,87,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304401,87,44,1,15,5,b496gs285it6bheuikox6z9mj,0,86.4,38.7,2022-11-13T14:16:56.175Z,2022-11-13T19:59:14Z,3914132857,286,,3914132855,56,Center,3914133011,233,114,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304417,115,12,1,15,5,e5p0ehyguld7egzhiedpdnc3w,1,13.1,58.4,2022-11-13T14:16:56.219Z,2022-11-13T20:41:03Z,3914132981,15,,3914132921,212,16.0,3915518285,388,,3914132923,213,1.2,3914132917,140,18.8,3914132915,56,Back,3914132919,141,80.3,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304501,116,1,1,15,6,e5p0ehyguld7egzhiedpdnc3w,0,18.8,80.5,2022-11-13T14:16:57.717Z,2022-11-13T19:59:20Z,3915518345,388,,3914133363,56,Back,3914133371,213,1.0,3914133361,3,,3914133369,212,16.7,3914133365,140,27.3,3914133367,141,100.0,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304525,88,56,1,15,8,b496gs285it6bheuikox6z9mj,1,0,0,2022-11-13T14:16:59.699Z,2022-11-13T19:59:22Z,3914133459,56,Right,,,,,,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304571,89,5,1,15,9,b496gs285it6bheuikox6z9mj,1,73.5,-1.6,2022-11-13T14:17:00.647Z,2022-11-13T19:59:25Z,3914133737,233,117,3914133677,56,Right,3914133679,347,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304505,117,5,1,15,9,e5p0ehyguld7egzhiedpdnc3w,0,26.5,101.6,2022-11-13T14:17:00.647Z,2022-11-13T19:59:26Z,3914133383,347,,3914133801,233,89,3914133381,56,Back,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304667,90,1,1,15,14,b496gs285it6bheuikox6z9mj,1,74.3,0,2022-11-13T14:17:05.069Z,2022-11-13T20:04:33Z,3914134203,212,20.8,3914134197,140,56.4,3914134199,141,11.1,3914134195,56,Right,3914134191,107,,3914134205,213,2.7,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304725,91,1,1,15,17,b496gs285it6bheuikox6z9mj,1,55.6,11.7,2022-11-13T14:17:08.740Z,2022-11-13T20:04:37Z,3914134519,213,1.9,3914134515,141,30.0,3914134517,212,13.0,3915528885,178,,3914134513,140,52.0,3914134511,56,Center,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304765,92,1,1,15,21,b496gs285it6bheuikox6z9mj,1,52,30,2022-11-13T14:17:12.296Z,2022-11-13T20:04:41Z,3914134667,56,Center,3914134675,213,5.5,3914134669,140,56.5,3914134671,141,23.4,3915529067,178,,3914134673,212,6.5,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304795,93,1,1,15,23,b496gs285it6bheuikox6z9mj,1,55.8,24.4,2022-11-13T14:17:14.041Z,2022-11-13T20:04:44Z,3914134795,212,9.6,3915529205,178,,3914134797,213,1.3,3914134793,141,38.0,3914134791,140,58.1,3914134789,56,Center,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304913,94,1,1,15,24,b496gs285it6bheuikox6z9mj,1,57.9,38,2022-11-13T14:17:15.083Z,2022-11-13T20:04:49Z,3914135429,213,3.3,3914135425,141,33.4,3914135423,140,42.4,3914135421,56,Back,3914135427,212,16.6,3915529453,178,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304945,95,1,1,15,30,b496gs285it6bheuikox6z9mj,1,44,36.7,2022-11-13T14:17:21.122Z,2022-11-13T20:04:52Z,3914135601,56,Right,3914135607,212,18.5,3914135609,213,5.3,3914135603,140,54.1,3914135605,141,14.4,3915529581,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485304979,96,1,1,15,32,b496gs285it6bheuikox6z9mj,1,54.1,14.4,2022-11-13T14:17:23.613Z,2022-11-13T20:04:54Z,3915529715,178,,3914135797,141,3.1,3914135799,212,7.7,3914135795,140,53.2,3914135801,213,4.6,3914135793,56,Right,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305049,97,1,1,15,33,b496gs285it6bheuikox6z9mj,1,53,3.4,2022-11-13T14:17:24.357Z,2022-11-13T20:04:57Z,3914136191,141,34.5,3914136187,140,39.7,3914136197,213,2.2,3915529891,178,,3914136183,56,Back,3914136195,212,25.3,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305067,98,1,1,15,36,b496gs285it6bheuikox6z9mj,1,39.9,34.8,2022-11-13T14:17:27.037Z,2022-11-13T20:05:06Z,3914136287,212,9.9,3914136281,56,Back,3914136283,140,44.8,3914136289,213,1.0,3914136285,141,47.2,3915530269,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305117,99,1,1,15,37,b496gs285it6bheuikox6z9mj,1,44.7,47.2,2022-11-13T14:17:28.422Z,2022-11-13T20:05:09Z,3914136567,56,Back,3914136575,213,4.4,3915530429,178,,3914136569,140,40.2,3914136571,141,28.8,3914136573,212,13.4,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305187,100,1,1,15,40,b496gs285it6bheuikox6z9mj,1,40.2,28.8,2022-11-13T14:17:31.625Z,2022-11-13T20:05:13Z,3914136909,56,Back,3914136927,213,4.7,3915530605,178,,3914136917,141,5.8,3914136921,212,15.6,3914136913,140,40.4,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305271,101,1,1,15,44,b496gs285it6bheuikox6z9mj,1,36.5,3.5,2022-11-13T14:17:35.333Z,2022-11-13T20:05:18Z,3914137397,56,Back,3914137399,140,20.1,3915530937,178,,3914137407,213,2.2,3914137401,141,38.6,3914137403,212,29.4,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305295,102,1,1,15,49,b496gs285it6bheuikox6z9mj,1,19.5,41.2,2022-11-13T14:17:40.040Z,2022-11-13T20:05:22Z,3915531159,178,,3914137541,56,Back,3914137547,212,16.5,3914137549,213,1.7,3914137543,140,17.5,3914137545,141,65.2,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305377,103,1,1,15,51,b496gs285it6bheuikox6z9mj,1,17.4,66.3,2022-11-13T14:17:42.236Z,2022-11-13T20:05:24Z,3914137997,213,1.4,3914137981,56,Back,3914137985,140,21.1,3914137989,141,95.6,3915531367,178,,3914137993,212,20.3,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305415,104,1,1,15,53,b496gs285it6bheuikox6z9mj,1,21.8,95,2022-11-13T14:17:44.515Z,2022-11-13T20:05:28Z,3914138271,56,Back,3914138277,212,12.6,3914138279,213,0.0,3914138275,141,95.7,3914138273,140,33.8,3915531549,178,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305423,105,61,1,15,55,b496gs285it6bheuikox6z9mj,0,33.5,95.7,2022-11-13T14:17:46.141Z,2022-11-13T20:05:33Z,3915531745,21,,3915531747,178,,3914138315,56,Back,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305429,106,5,1,15,55,b496gs285it6bheuikox6z9mj,0,35.7,100.8,2022-11-13T14:17:46.404Z,2022-11-13T20:05:35Z,3914138615,233,118,3914138341,347,,3914138339,56,Back,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305473,118,5,1,15,55,e5p0ehyguld7egzhiedpdnc3w,1,64.3,-0.8,2022-11-13T14:17:46.404Z,2022-11-13T20:05:35Z,3914138537,56,Right,3914138539,347,,3914138585,233,106,,,,,,,,,,,,,,,,1mf7tr17fqnddm23nx1z1tsh6,J. Enciso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305597,119,1,1,16,3,e5p0ehyguld7egzhiedpdnc3w,1,60.4,0,2022-11-13T14:17:54.887Z,2022-11-13T20:05:37Z,3914139235,213,1.4,3914139231,141,10.6,3914139229,140,61.6,3914139225,107,,3914139233,212,8.2,3914139227,56,Right,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305629,120,1,1,16,4,e5p0ehyguld7egzhiedpdnc3w,0,61.6,10.6,2022-11-13T14:17:55.742Z,2022-11-13T20:05:41Z,3914139409,213,4.2,3914139405,141,4.1,3914139403,140,59.0,3915532083,388,,3914139407,212,5.2,3914139401,56,Right,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305635,107,8,1,16,5,b496gs285it6bheuikox6z9mj,1,40.2,93.8,2022-11-13T14:17:56.163Z,2022-11-13T20:05:44Z,3914139433,56,Back,3914961735,383,,3915532233,178,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305653,108,49,1,16,5,b496gs285it6bheuikox6z9mj,1,42.8,94.4,2022-11-13T14:17:56.591Z,2022-11-13T20:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305683,109,1,1,16,5,b496gs285it6bheuikox6z9mj,1,42.6,94.5,2022-11-13T14:17:56.712Z,2022-11-13T20:05:51Z,3915532601,178,,3914139645,56,Back,3914139649,141,93.8,3914139651,212,6.5,3914139647,140,36.4,3914139653,213,3.2,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305723,110,1,1,16,6,b496gs285it6bheuikox6z9mj,1,37,94.1,2022-11-13T14:17:57.739Z,2022-11-13T20:05:55Z,3914139835,212,10.8,3914139837,213,5.7,3914139833,141,85.0,3914139829,140,45.4,3914139825,56,Back,3915532881,178,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305763,111,1,1,16,9,b496gs285it6bheuikox6z9mj,1,46.6,86,2022-11-13T14:18:00.047Z,2022-11-13T20:05:58Z,3914140065,213,1.4,3914140057,56,Back,3915533069,178,,3914140059,140,47.4,3914140063,212,6.4,3914140061,141,95.4,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305837,112,1,1,16,9,b496gs285it6bheuikox6z9mj,1,48,95.7,2022-11-13T14:18:00.721Z,2022-11-13T20:06:01Z,3914140421,213,6.3,3915533223,178,,3914140413,56,Left,3914140417,141,95.6,3914140419,212,11.1,3914140415,140,58.6,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305927,113,1,1,16,14,b496gs285it6bheuikox6z9mj,1,72.8,88.4,2022-11-13T14:18:05.344Z,2022-11-13T20:06:04Z,3915533427,178,,3914140871,56,Center,3914140877,212,22.1,3914140879,213,5.5,3914140875,141,66.0,3914140873,140,88.1,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305949,114,1,1,16,16,b496gs285it6bheuikox6z9mj,0,97.3,66.1,2022-11-13T14:18:07.808Z,2022-11-13T20:06:07Z,3915533657,178,,3914140985,212,10.0,3914140983,141,51.6,3914140987,213,4.6,3914140981,140,95.9,3914140979,56,Center,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305993,121,12,1,16,17,e5p0ehyguld7egzhiedpdnc3w,1,4.3,48.2,2022-11-13T14:18:08.490Z,2022-11-13T20:06:12Z,3914141243,213,4.8,3914141241,212,23.8,3915533969,178,,3914141235,56,Back,3914141239,141,13.4,3914141237,140,7.0,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485305997,122,49,1,16,20,e5p0ehyguld7egzhiedpdnc3w,1,6.4,13.8,2022-11-13T14:18:11.605Z,2022-11-13T20:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306065,123,1,1,16,22,e5p0ehyguld7egzhiedpdnc3w,0,8.5,3.7,2022-11-13T14:18:13.167Z,2022-11-13T20:06:19Z,3914141597,213,6.2,3914141811,286,,3915534285,178,,3914141585,56,Back,3914141589,141,3.5,3914141807,233,115,3914141587,140,9.9,3914141805,236,,jagvvzc7329tf2c64mnc251,L. Dunk,3914141593,212,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,
2485306091,115,74,1,16,22,b496gs285it6bheuikox6z9mj,1,88.2,95.1,2022-11-13T14:18:13.185Z,2022-11-13T20:06:23Z,3914141743,56,Left,3914141847,233,123,3915534375,178,,3914141745,285,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306109,116,5,1,16,22,b496gs285it6bheuikox6z9mj,0,89.4,100.9,2022-11-13T14:18:13.856Z,2022-11-13T20:06:26Z,3914141833,347,,3914141831,56,Left,3914143733,233,124,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306509,124,5,1,16,22,e5p0ehyguld7egzhiedpdnc3w,1,10.6,-0.9,2022-11-13T14:18:13.856Z,2022-11-13T20:06:25Z,3914143667,347,,3914143717,233,116,3914143665,56,Back,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306789,125,1,1,16,46,e5p0ehyguld7egzhiedpdnc3w,1,11.2,0,2022-11-13T14:18:37.799Z,2022-11-13T20:20:35Z,3914145135,213,2.5,3914146779,189,,3914145133,212,7.9,3914145127,56,Back,3914145131,141,6.9,3914145125,107,,3914145129,140,5.4,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307489,130,1,1,16,47,e5p0ehyguld7egzhiedpdnc3w,1,6.4,9.7,2022-11-13T14:18:38.816Z,2022-11-13T20:20:43Z,3914153547,189,,3914148535,56,Back,3914967481,141,3.8,3915534579,178,,3914967477,140,10.8,3914967491,213,5.6,3914967485,212,6.1,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307647,131,1,1,16,49,e5p0ehyguld7egzhiedpdnc3w,1,15.1,5,2022-11-13T14:18:40.399Z,2022-11-13T20:20:49Z,3914149349,141,33.9,3914149345,56,Back,3914149351,212,20.6,3914149347,140,9.2,3914149353,213,1.9,3915534905,178,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306887,126,1,1,16,52,e5p0ehyguld7egzhiedpdnc3w,1,9,37.7,2022-11-13T14:18:43.416Z,2022-11-13T20:06:36Z,3914145575,141,85.6,3914145579,213,1.1,3914145577,212,37.2,3915535139,178,,3914145573,140,26.2,3914145571,56,Back,3914145581,1,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485306985,127,1,1,16,59,e5p0ehyguld7egzhiedpdnc3w,1,38.2,92.4,2022-11-13T14:18:50.306Z,2022-11-13T20:06:46Z,3914145989,140,60.9,3914145991,141,96.9,3914145987,56,Left,3915535659,178,,3914145993,212,24.0,3914145995,213,0.1,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307019,128,1,1,17,2,e5p0ehyguld7egzhiedpdnc3w,0,65.2,95.7,2022-11-13T14:18:53.880Z,2022-11-13T20:06:50Z,3915535851,178,,3914146127,212,17.7,3914146121,56,Center,3914146129,213,5.3,3914146125,141,74.1,3914146123,140,74.6,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307063,117,4,1,17,3,b496gs285it6bheuikox6z9mj,1,24.8,26.8,2022-11-13T14:18:54.485Z,2022-11-13T20:06:54Z,3914146383,56,Back,3914146591,233,129,3914146395,285,,3914146375,13,,3914146379,294,,3914146389,152,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307091,129,4,1,17,3,e5p0ehyguld7egzhiedpdnc3w,0,75.2,73.2,2022-11-13T14:18:54.486Z,2022-11-13T20:06:54Z,3914146621,233,117,3914146541,294,,3915536129,178,,3914146543,56,Center,3914146547,286,,3914146545,152,,3914146539,13,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307563,118,1,1,17,29,b496gs285it6bheuikox6z9mj,1,19.8,36.4,2022-11-13T14:19:20.691Z,2022-11-13T20:06:59Z,3914148921,213,4.7,3914148911,152,,3914148913,56,Back,3914148909,5,,3914148917,141,24.4,3914148919,212,8.2,3914148915,140,19.7,3915536491,178,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307607,119,1,1,17,31,b496gs285it6bheuikox6z9mj,1,20.5,24.1,2022-11-13T14:19:22.591Z,2022-11-13T20:07:04Z,3914149125,213,2.4,3915536709,178,,3914149119,140,11.5,3914149117,56,Back,3914149123,212,12.9,3914149121,141,37.0,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307681,120,1,1,17,33,b496gs285it6bheuikox6z9mj,1,11.5,37,2022-11-13T14:19:24.718Z,2022-11-13T20:07:08Z,3914149527,212,14.9,3914149529,213,4.8,3914149525,141,15.2,3914149521,56,Back,3915536945,178,,3914149523,140,13.3,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307711,121,1,1,17,36,b496gs285it6bheuikox6z9mj,1,14.3,9.8,2022-11-13T14:19:27.301Z,2022-11-13T20:07:11Z,3914149631,140,48.3,3914149641,1,,3914149629,56,Back,3914149633,141,6.7,3914149627,155,,3915537067,178,,3914149639,213,6.2,3914149635,212,35.8,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307727,122,1,1,17,37,b496gs285it6bheuikox6z9mj,0,48.3,6.8,2022-11-13T14:19:28.841Z,2022-11-13T20:07:26Z,3914149727,140,42.0,3915537733,388,,3914149733,213,2.1,3914149729,141,23.1,3914149725,56,Back,3914149731,212,12.9,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307745,132,49,1,17,39,e5p0ehyguld7egzhiedpdnc3w,1,53,78.1,2022-11-13T14:19:30.823Z,2022-11-13T20:07:30Z,,,,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307777,133,1,1,17,39,e5p0ehyguld7egzhiedpdnc3w,1,54.1,79.3,2022-11-13T14:19:30.861Z,2022-11-13T20:07:33Z,3914149963,213,4.3,3914149961,212,6.1,3915538031,178,,3914149957,140,52.0,3914149955,56,Center,3914149959,141,70.9,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307841,134,1,1,17,41,e5p0ehyguld7egzhiedpdnc3w,1,47.3,68.7,2022-11-13T14:19:32.934Z,2022-11-13T20:07:39Z,3915538341,388,,3914150253,212,15.2,3914150247,56,Back,3914150251,141,56.6,3914150249,140,35.1,3914150255,213,3.7,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307909,135,1,1,17,45,e5p0ehyguld7egzhiedpdnc3w,1,38.6,47,2022-11-13T14:19:36.399Z,2022-11-13T20:07:41Z,3914150567,56,Back,3914150569,140,44.1,3914150575,213,4.9,3915538501,178,,3914150571,141,10.4,3914150573,212,25.5,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485307931,136,1,1,17,48,e5p0ehyguld7egzhiedpdnc3w,1,44.3,9.8,2022-11-13T14:19:39.671Z,2022-11-13T20:07:45Z,3914150683,141,3.5,3915538673,178,,3914150681,140,55.5,3914150685,212,12.5,3914150687,213,5.9,3914150679,56,Right,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
