id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/19/value
2455155133,6,44,1,0,7,b496gs285it6bheuikox6z9mj,0,76.5,24.8,2022-09-03T16:30:17.733Z,2022-09-04T01:51:41Z,3754459059,286,,3755941987,233,5,3754459057,56,Center,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155145,6,1,1,0,7,a3nyxabgsqlnqfkeg41m6tnpp,1,27.4,80,2022-09-03T16:30:17.945Z,2022-09-04T02:42:15Z,3756498965,388,,3754459109,213,1.6,3754459099,3,,3754459101,56,Back,3754459103,140,27.4,3754459105,141,90.6,3754459107,212,7.2,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155149,7,49,1,0,8,a3nyxabgsqlnqfkeg41m6tnpp,1,27.4,90.8,2022-09-03T16:30:18.927Z,2022-09-04T01:51:51Z,,,,,,,,,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155161,8,1,1,0,10,a3nyxabgsqlnqfkeg41m6tnpp,1,28.1,90.9,2022-09-03T16:30:20.895Z,2022-09-04T01:51:56Z,3754459193,140,26.9,3754459195,141,86.3,3754459197,212,3.4,3754459191,56,Back,3754459199,213,4.3,3756499301,178,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155173,9,1,1,0,11,a3nyxabgsqlnqfkeg41m6tnpp,1,26.9,86.3,2022-09-03T16:30:21.480Z,2022-09-04T01:52:00Z,3756499433,178,,3754459289,212,9.4,3754459279,140,18.4,3754459291,213,2.8,3754459283,141,90.8,3754459275,56,Back,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155199,10,1,1,0,13,a3nyxabgsqlnqfkeg41m6tnpp,1,18.4,90.6,2022-09-03T16:30:23.088Z,2022-09-04T01:52:06Z,3754459417,56,Back,3756499633,178,,3754459423,212,8.0,3754459425,213,0.1,3754459421,141,91.4,3754459419,140,26.0,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155209,11,1,1,0,15,a3nyxabgsqlnqfkeg41m6tnpp,1,26,88.3,2022-09-03T16:30:25.143Z,2022-09-04T01:52:10Z,3754459475,213,4.3,3754459467,56,Back,3754459473,212,11.3,3756499817,178,,3754459471,141,73.2,3754459469,140,21.6,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155249,12,1,1,0,16,a3nyxabgsqlnqfkeg41m6tnpp,1,21.6,73.2,2022-09-03T16:30:26.212Z,2022-09-04T01:52:15Z,3754459721,213,3.5,3754459719,212,20.4,3754459715,140,3.7,3754459713,56,Back,3756500019,178,,3754459717,141,61.5,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155291,13,1,1,0,18,a3nyxabgsqlnqfkeg41m6tnpp,0,3.7,61.5,2022-09-03T16:30:28.532Z,2022-09-04T01:52:21Z,3754459941,213,5.7,3754459939,212,45.3,3754459933,56,Back,3754459935,140,39.2,3754459943,1,,3756500257,178,,3754459937,141,23.6,3754459927,157,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155309,7,1,1,0,21,b496gs285it6bheuikox6z9mj,0,59.6,76.8,2022-09-03T16:30:31.198Z,2022-09-04T01:52:26Z,3754460061,140,81.1,3754460059,56,Center,3754460057,3,,3754460063,141,69.8,3754460065,212,23.1,3754460067,213,6.1,3756500445,388,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155393,14,1,1,0,24,a3nyxabgsqlnqfkeg41m6tnpp,1,21.1,30.7,2022-09-03T16:30:34.229Z,2022-09-04T01:52:32Z,3754460505,212,14.4,3754460497,155,,3754460503,141,16.1,3754460507,213,5.5,3754460501,140,31.0,3756500623,178,,3754460499,56,Back,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155405,15,1,1,0,26,a3nyxabgsqlnqfkeg41m6tnpp,0,31,16.1,2022-09-03T16:30:36.269Z,2022-09-04T01:52:39Z,3754460541,140,32.6,3754460539,56,Back,3756500871,178,,3754460547,213,0.8,3754460545,212,2.3,3754460543,141,18.5,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155399,8,49,1,0,26,b496gs285it6bheuikox6z9mj,1,70.1,84.6,2022-09-03T16:30:36.479Z,2022-09-04T01:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155425,9,1,1,0,26,b496gs285it6bheuikox6z9mj,1,70.1,84.6,2022-09-03T16:30:36.982Z,2022-09-04T01:52:59Z,3754460657,56,Left,3754460667,141,79.5,3754460675,213,5.8,3754460661,140,75.7,3754460671,212,6.8,3756501559,178,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155467,10,1,1,0,28,b496gs285it6bheuikox6z9mj,1,75.7,79.5,2022-09-03T16:30:38.831Z,2022-09-04T01:53:05Z,3754460801,141,92.9,3754460799,140,77.8,3754460805,213,1.3,3754460803,212,9.4,3754460797,56,Left,3756501927,178,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155477,11,1,1,0,30,b496gs285it6bheuikox6z9mj,0,81.4,93.5,2022-09-03T16:30:41.031Z,2022-09-04T01:53:09Z,3754460849,56,Center,3755538059,72,,3755538057,224,,3756501993,178,,3754460851,140,91.9,3754460847,155,,3754460857,213,5.5,3754460853,141,75.9,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,3754460855,212,16.3,3754460845,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155501,16,12,1,0,31,a3nyxabgsqlnqfkeg41m6tnpp,1,11,30.9,2022-09-03T16:30:41.722Z,2022-09-04T01:53:18Z,3756502243,388,,3754461029,212,39.7,3754461031,213,1.7,3754461027,141,88.6,3754461023,56,Back,3754461033,15,,3754461025,140,5.2,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155515,17,49,1,0,36,a3nyxabgsqlnqfkeg41m6tnpp,1,5.4,89.1,2022-09-03T16:30:46.647Z,2022-09-04T01:53:26Z,,,,,,,,,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155537,18,1,1,0,36,a3nyxabgsqlnqfkeg41m6tnpp,1,5.4,89.1,2022-09-03T16:30:46.679Z,2022-09-04T01:53:30Z,3756502723,178,,3754461201,56,Back,3754461209,213,0.1,3754461207,212,16.3,3754461203,140,20.8,3754461205,141,92.3,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155587,19,1,1,0,38,a3nyxabgsqlnqfkeg41m6tnpp,1,20.9,92.4,2022-09-03T16:30:48.824Z,2022-09-04T01:53:33Z,3756502863,178,,3754461469,140,14.3,3754461473,141,84.8,3754461475,212,8.6,3754461477,213,3.8,3754461465,56,Back,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155679,20,1,1,0,42,a3nyxabgsqlnqfkeg41m6tnpp,1,9.7,80.3,2022-09-03T16:30:52.173Z,2022-09-04T01:53:37Z,3754461907,213,4.9,3756503061,178,,3754461897,155,,3754461905,212,39.5,3754461903,141,23.0,3754461899,56,Back,3754461909,1,,3754461901,140,15.8,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155701,21,1,1,0,49,a3nyxabgsqlnqfkeg41m6tnpp,1,29.6,15.2,2022-09-03T16:30:59.822Z,2022-09-04T01:53:41Z,3754462061,213,3.0,3754462059,212,16.7,3754462057,141,19.8,3756503255,178,,3754462053,56,Back,3754462055,140,14.0,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155727,22,1,1,0,51,a3nyxabgsqlnqfkeg41m6tnpp,1,12.7,23.7,2022-09-03T16:31:01.846Z,2022-09-04T01:53:44Z,3754462195,140,4.3,3754462203,212,17.2,3756503443,178,,3754462199,141,45.5,3754462207,213,2.1,3754462191,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155797,23,1,1,0,54,a3nyxabgsqlnqfkeg41m6tnpp,1,4.6,45.5,2022-09-03T16:31:04.365Z,2022-09-04T01:53:47Z,3754462465,56,Back,3756503609,178,,3754462467,140,8.5,3754462473,213,1.3,3754462469,141,67.6,3754462471,212,15.6,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155831,24,1,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,1,9.4,68.2,2022-09-03T16:31:08.091Z,2022-09-04T01:53:54Z,3754462643,213,5.1,3754462645,1,,3754462635,56,Back,3754462633,196,,3754462637,140,25.5,3754462641,212,44.2,3754462639,141,8.2,3756503991,178,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155877,25,1,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,1,25.5,8.5,2022-09-03T16:31:10.366Z,2022-09-04T01:53:59Z,3754462889,213,0.0,3754462881,56,Back,3754462879,155,,3756504249,178,,3754462883,140,40.7,3754462885,141,8.8,3754462887,212,16.0,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155917,26,1,1,1,6,a3nyxabgsqlnqfkeg41m6tnpp,1,67,14.6,2022-09-03T16:31:16.333Z,2022-09-04T01:54:07Z,3754462999,213,1.1,3754462991,56,Center,3754462997,212,12.9,3754462995,141,31.3,3756504603,178,,3754462993,140,72.8,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155981,27,1,1,1,8,a3nyxabgsqlnqfkeg41m6tnpp,1,74,30,2022-09-03T16:31:18.495Z,2022-09-04T01:54:11Z,3756504661,178,,3754463321,213,4.2,3754463319,212,7.4,3754463317,141,20.4,3754463313,56,Right,3754463315,140,70.7,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156035,28,1,1,1,11,a3nyxabgsqlnqfkeg41m6tnpp,1,69.1,27.1,2022-09-03T16:31:21.176Z,2022-09-04T01:54:19Z,3754463663,213,1.1,3754463665,1,,3754463657,140,87.1,3754463655,56,Left,3754463653,155,,3754463661,212,40.8,3756504951,178,,3754463659,141,80.3,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156043,29,1,1,1,15,a3nyxabgsqlnqfkeg41m6tnpp,1,90,79.3,2022-09-03T16:31:25.150Z,2022-09-04T01:54:24Z,3754463719,213,4.2,3756505117,178,,3754463711,56,Center,3754463713,140,88.2,3754463715,141,74.7,3754463717,212,3.7,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156081,30,1,1,1,16,a3nyxabgsqlnqfkeg41m6tnpp,1,88,74.4,2022-09-03T16:31:26.816Z,2022-09-04T01:54:29Z,3754463917,140,79.3,3756505271,178,,3754463923,213,3.5,3754463915,56,Center,3754463919,141,70.0,3754463921,212,9.6,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156113,31,1,1,1,18,a3nyxabgsqlnqfkeg41m6tnpp,1,77,67.3,2022-09-03T16:31:28.547Z,2022-09-04T01:54:35Z,3754464105,212,23.6,3754464093,56,Center,3754464099,140,71.5,3754464101,141,33.6,3756505427,178,,3754464109,213,4.5,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156125,32,1,1,1,21,a3nyxabgsqlnqfkeg41m6tnpp,0,71.5,33.3,2022-09-03T16:31:31.143Z,2022-09-04T01:54:39Z,3754464157,141,32.7,3754464153,56,Center,3754464155,140,78.5,3754464161,213,6.2,3756505487,178,,3754464159,212,7.4,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455353323,599,8,1,1,21,b496gs285it6bheuikox6z9mj,1,25.5,74.3,2022-09-03T16:31:31.414Z,2022-09-04T01:54:45Z,3756505803,178,,3755540749,383,,3755540555,56,Back,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455535985,619,43,1,1,21,b496gs285it6bheuikox6z9mj,1,0,0,2022-09-03T16:31:31.420Z,2022-09-04T02:21:18Z,3756561845,144,82,3756561733,178,0,,,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156131,12,49,1,1,23,b496gs285it6bheuikox6z9mj,1,22.8,70.8,2022-09-03T16:31:33.832Z,2022-09-04T01:55:17Z,,,,,,,,,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156237,13,1,1,1,25,b496gs285it6bheuikox6z9mj,0,27.2,95.4,2022-09-03T16:31:35.687Z,2022-09-04T01:55:22Z,3754464681,141,81.6,3754464679,140,46.9,3754464677,56,Back,3754464685,213,5.9,3754464683,212,22.7,3756507197,178,,3754464675,155,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156267,33,49,1,1,27,a3nyxabgsqlnqfkeg41m6tnpp,1,57.2,15.6,2022-09-03T16:31:38.023Z,2022-09-04T01:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156277,34,1,1,1,30,a3nyxabgsqlnqfkeg41m6tnpp,1,57.2,15.6,2022-09-03T16:31:40.173Z,2022-09-04T01:55:34Z,3756507637,178,,3754464927,213,4.4,3754464921,140,54.9,3754464925,212,6.9,3754464919,56,Right,3754464923,141,6.1,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156317,35,1,1,1,30,a3nyxabgsqlnqfkeg41m6tnpp,1,54.9,6.1,2022-09-03T16:31:40.991Z,2022-09-04T01:55:42Z,3754465159,56,Back,3754465161,140,44.5,3756507961,178,,3754465167,213,2.1,3754465165,212,20.6,3754465163,141,31.8,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156345,36,1,1,1,34,a3nyxabgsqlnqfkeg41m6tnpp,1,44.5,31.8,2022-09-03T16:31:44.279Z,2022-09-04T01:55:46Z,3754465293,56,Back,3754465295,140,47.8,3756508117,178,,3754465335,213,1.4,3754465333,212,20.0,3754465331,141,60.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156427,37,1,1,1,36,a3nyxabgsqlnqfkeg41m6tnpp,1,47.5,60.6,2022-09-03T16:31:46.244Z,2022-09-04T02:22:25Z,3754465809,213,1.0,3754465801,56,Left,3756508293,178,,3754465803,140,61.2,3754465805,141,90.5,3754465807,212,24.9,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156435,38,1,1,1,40,a3nyxabgsqlnqfkeg41m6tnpp,1,60.2,89.1,2022-09-03T16:31:50.728Z,2022-09-04T01:55:55Z,3754465861,141,75.9,3754465859,140,47.1,3754465865,213,3.7,3754465863,212,16.4,3756508555,178,,3754465857,56,Back,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156469,39,1,1,1,41,a3nyxabgsqlnqfkeg41m6tnpp,1,47.1,75.9,2022-09-03T16:31:52.031Z,2022-09-04T01:55:59Z,3754466047,212,13.0,3754466037,56,Left,3754466045,141,87.2,3756508683,178,,3754466049,213,0.6,3754466039,140,57.1,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
