id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2511977097,4,49,1,0,9,4txjdaqveermfryvbfrr4taf7,1,19.2,19.1,2023-02-25T15:00:37.193Z,2023-02-25T22:05:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977141,5,1,1,0,9,4txjdaqveermfryvbfrr4taf7,1,19.2,19.1,2023-02-25T15:00:37.288Z,2023-02-25T22:05:37Z,4054673715,140,12.2,4054673721,213,3.6,4054673717,141,13.5,4054673719,212,8.3,4054673709,56,Back,4057147275,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977157,6,1,1,0,10,4txjdaqveermfryvbfrr4taf7,0,12.2,13.2,2023-02-25T15:00:38.248Z,2023-02-25T22:05:39Z,4057147327,178,,4054673761,212,28.8,4054673763,213,0.4,4054673765,1,,4054673755,56,Back,4054673757,140,37.3,4054673753,157,,4054673759,141,30.3,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977207,8,1,1,0,13,1qtaiy11gswx327s0vkibf70n,0,67.7,72,2023-02-25T15:00:40.323Z,2023-02-25T22:05:44Z,4054673959,3,,4057147481,388,,4054673961,56,Center,4054673967,212,8.4,4054673963,140,59.7,4054673969,213,3.1,4054673965,141,72.2,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980117,19,61,1,0,13,4txjdaqveermfryvbfrr4taf7,1,42.3,35.1,2023-02-25T15:00:40.474Z,2023-02-25T22:05:55Z,4057147865,178,,4054687219,56,Back,4057147863,15,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977219,9,43,1,0,15,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-02-25T15:00:42.835Z,2023-02-25T15:02:09Z,4054685743,144,61,4054674029,56,Center,,,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986799,54,49,1,0,15,1qtaiy11gswx327s0vkibf70n,1,49.2,81.5,2023-02-25T15:00:42.939Z,2023-02-25T22:06:06Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977303,10,1,1,0,15,1qtaiy11gswx327s0vkibf70n,1,46.3,87,2023-02-25T15:00:42.976Z,2023-02-25T22:06:09Z,4054674429,213,4.2,4054674419,140,37.9,4054674421,141,66.2,4057148443,178,,4054674425,212,16.7,4054674415,56,Back,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977401,11,1,1,0,19,1qtaiy11gswx327s0vkibf70n,1,37.9,66.2,2023-02-25T15:00:46.916Z,2023-02-25T22:06:12Z,4057148575,178,,4054674869,141,14.5,4054674867,140,41.3,4054674875,1,,4054674871,212,35.3,4054674865,56,Back,4054674873,213,4.8,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977445,12,1,1,0,23,1qtaiy11gswx327s0vkibf70n,0,41.4,12.4,2023-02-25T15:00:50.398Z,2023-02-25T22:06:17Z,4054675029,155,,4054675047,213,6.2,4054675043,212,32.8,4054675039,141,9.5,4054675037,140,72.6,4054675033,56,Right,4057148689,178,,4054675195,1,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977505,7,1,1,0,26,4txjdaqveermfryvbfrr4taf7,0,32.1,89.6,2023-02-25T15:00:53.315Z,2023-02-25T22:06:19Z,4054675335,212,6.9,4054675323,3,,4054675329,56,Back,4057148781,388,,4054675337,213,0.2,4054675333,141,92.1,4054675331,140,38.5,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512451373,858,67,1,0,27,1qtaiy11gswx327s0vkibf70n,1,67.4,7.6,2023-02-25T15:00:54.309Z,2023-02-25T22:55:23Z,4057202347,233,841,,,,,,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512451369,841,67,1,0,27,4txjdaqveermfryvbfrr4taf7,0,32.6,92.4,2023-02-25T15:00:54.310Z,2023-02-25T22:31:04Z,4057202373,233,858,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977615,13,1,1,0,27,1qtaiy11gswx327s0vkibf70n,1,69.6,8,2023-02-25T15:00:54.412Z,2023-02-25T22:55:24Z,4054675799,140,78.4,4054675797,56,Right,4054675801,141,6.2,4054675803,212,9.3,4057149933,388,,4054675805,213,6.2,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977623,14,3,1,0,28,1qtaiy11gswx327s0vkibf70n,0,74.6,2.9,2023-02-25T15:00:55.739Z,2023-02-25T22:06:57Z,4054781789,286,,4056204941,465,,4054675821,56,Right,4057150381,178,,4054782143,211,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977665,8,56,1,0,33,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-25T15:01:01.261Z,2023-02-25T22:07:00Z,4054676019,56,Back,,,,,,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977691,9,5,1,0,34,4txjdaqveermfryvbfrr4taf7,1,-1,91.4,2023-02-25T15:01:01.469Z,2023-02-25T22:07:04Z,4054676185,233,15,4054676129,56,Back,4054676131,346,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511977657,15,5,1,0,34,1qtaiy11gswx327s0vkibf70n,0,101,8.6,2023-02-25T15:01:01.469Z,2023-02-25T22:07:05Z,4054676205,233,9,4054675989,346,,4054675983,56,Right,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978169,10,1,1,0,48,4txjdaqveermfryvbfrr4taf7,1,2.6,52.6,2023-02-25T15:01:15.908Z,2023-02-25T22:07:10Z,4054678187,124,,4054678189,56,Back,4054678197,213,4.8,4054678193,141,40.2,4054678191,140,3.4,4054678195,212,8.5,4054678201,237,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978235,11,1,1,0,51,4txjdaqveermfryvbfrr4taf7,0,4.4,44.1,2023-02-25T15:01:18.472Z,2023-02-25T22:07:13Z,4054678477,155,,4054678479,56,Right,4057151129,178,,4054678491,213,5.8,4054678481,140,55.3,4054678493,1,,4054678487,212,61.9,4054678485,141,0.0,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978249,12,5,1,0,55,4txjdaqveermfryvbfrr4taf7,0,54.8,-0.8,2023-02-25T15:01:22.793Z,2023-02-25T22:07:17Z,4054678543,56,Right,4054678547,347,,4054680651,233,16,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978669,16,5,1,0,55,1qtaiy11gswx327s0vkibf70n,1,45.2,100.8,2023-02-25T15:01:22.793Z,2023-02-25T22:07:17Z,4054680607,233,12,4054680579,56,Back,4054680581,347,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978747,17,1,1,1,5,1qtaiy11gswx327s0vkibf70n,1,45.2,100,2023-02-25T15:01:32.873Z,2023-02-25T22:07:26Z,4054680881,212,11.9,4054680883,213,4.0,4054680875,56,Back,4056207995,189,,4054680873,107,,4054680877,140,37.7,4054680879,141,87.0,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978913,18,1,1,1,9,1qtaiy11gswx327s0vkibf70n,1,29.6,84.3,2023-02-25T15:01:36.582Z,2023-02-25T22:07:32Z,4057151675,178,,4054681555,141,29.5,4056208607,1,,4054681559,213,4.5,4054681553,140,20.8,4054681557,212,38.4,4054681551,56,Back,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979161,19,1,1,1,15,1qtaiy11gswx327s0vkibf70n,1,24.6,33.4,2023-02-25T15:01:42.607Z,2023-02-25T22:07:34Z,4057151739,178,,4054682715,141,63.3,4054682717,212,20.7,4054682713,140,20.7,4054682719,213,1.8,4054682711,56,Back,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979215,20,1,1,1,19,1qtaiy11gswx327s0vkibf70n,1,30.5,72.6,2023-02-25T15:01:46.988Z,2023-02-25T22:07:36Z,4054682953,213,1.3,4054682947,140,34.6,4054682951,212,18.3,4054682949,141,98.7,4054682945,56,Back,4057151855,178,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979277,21,1,1,1,21,1qtaiy11gswx327s0vkibf70n,1,34.3,95.4,2023-02-25T15:01:49.177Z,2023-02-25T22:07:41Z,4057151975,178,,4054683233,212,11.3,4054683231,141,95.9,4054683235,213,0.0,4054683227,56,Back,4054683229,140,45.1,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979289,22,61,1,1,23,1qtaiy11gswx327s0vkibf70n,0,48.1,96,2023-02-25T15:01:50.516Z,2023-02-25T22:07:46Z,4057152171,178,,4054683283,56,Back,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979375,13,49,1,1,24,4txjdaqveermfryvbfrr4taf7,1,40.8,6.5,2023-02-25T15:01:52.205Z,2023-02-25T22:07:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979395,14,1,1,1,24,4txjdaqveermfryvbfrr4taf7,0,40.8,6.5,2023-02-25T15:01:52.266Z,2023-02-25T22:07:53Z,4054683709,155,,4054683711,56,Right,4057152455,178,,4054683719,213,0.2,4054683721,1,,4054683713,140,71.3,4054683717,212,32.9,4054683715,141,17.3,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979419,23,49,1,1,27,1qtaiy11gswx327s0vkibf70n,1,32.5,91.7,2023-02-25T15:01:54.689Z,2023-02-25T22:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979439,24,1,1,1,27,1qtaiy11gswx327s0vkibf70n,0,32.5,91.7,2023-02-25T15:01:54.745Z,2023-02-25T22:08:00Z,4057152647,178,,4054683901,56,Back,4054683909,213,5.8,4054683903,140,44.5,4054683907,212,14.2,4054683905,141,82.1,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979453,15,49,1,1,29,4txjdaqveermfryvbfrr4taf7,1,70,26.1,2023-02-25T15:01:56.630Z,2023-02-25T22:08:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979521,16,1,1,1,29,4txjdaqveermfryvbfrr4taf7,1,70,26.1,2023-02-25T15:01:56.684Z,2023-02-25T22:08:13Z,4057153171,178,,4054684319,140,89.3,4054684317,56,Center,4054684329,213,0.1,4054684327,212,20.3,4054684323,141,28.6,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979523,17,3,1,1,31,4txjdaqveermfryvbfrr4taf7,0,88.8,38,2023-02-25T15:01:58.583Z,2023-02-25T22:08:22Z,4054684341,286,,4057153415,178,,4057106327,233,25,4056213259,464,,4054684339,56,Center,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979563,25,7,1,1,31,1qtaiy11gswx327s0vkibf70n,0,11.2,62,2023-02-25T15:01:59.195Z,2023-02-25T22:08:49Z,4054684505,56,Back,4054684507,285,,4057154571,388,,4054684633,233,17,4054699889,14,,4056213935,385,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979571,18,61,1,1,32,4txjdaqveermfryvbfrr4taf7,1,88.8,33,2023-02-25T15:01:59.304Z,2023-02-25T22:08:30Z,4054684549,56,Center,4057153777,178,,,,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979637,26,52,1,1,33,1qtaiy11gswx327s0vkibf70n,1,5,55.8,2023-02-25T15:02:00.923Z,2023-02-25T22:08:39Z,4057154071,179,,4056214725,376,,,,,,,,,,,,,,,,,,,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980225,27,1,1,1,42,1qtaiy11gswx327s0vkibf70n,1,13.1,52,2023-02-25T15:02:10.254Z,2023-02-25T22:09:19Z,4054687775,213,5.1,4054687769,140,19.4,4054687767,56,Back,4054687773,212,17.7,4054687771,141,27.9,4054687765,123,,4054687833,189,,4057155973,178,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512432955,854,1,1,1,48,1qtaiy11gswx327s0vkibf70n,1,23.5,22.8,2023-02-25T15:02:15.304Z,2023-02-25T22:09:21Z,4057103803,140,17.1,4057103809,212,22.4,4057103801,56,Back,4057103805,141,54.2,4057156091,178,,4057103799,189,,4057103811,213,1.9,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980347,28,1,1,1,53,1qtaiy11gswx327s0vkibf70n,0,32.6,66.3,2023-02-25T15:02:20.414Z,2023-02-25T22:09:29Z,4057156537,178,,4054688395,1,,4054688385,56,Center,4054688389,141,71.4,4054688393,213,0.1,4054688387,140,67.5,4054688383,155,,4054688391,212,36.8,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980361,20,44,1,1,55,4txjdaqveermfryvbfrr4taf7,1,32,30.6,2023-02-25T15:02:22.695Z,2023-02-25T22:55:24Z,4054688449,285,,4054688447,56,Back,4054688489,233,29,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980355,29,44,1,1,55,1qtaiy11gswx327s0vkibf70n,0,68,69.4,2023-02-25T15:02:22.696Z,2023-02-25T22:09:38Z,4054688419,56,Center,4054688423,286,,4054688739,233,20,,,,,,,,,,,,,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980395,21,1,1,1,55,4txjdaqveermfryvbfrr4taf7,0,31.4,32.5,2023-02-25T15:02:22.724Z,2023-02-25T22:55:25Z,4054688607,3,,4054688609,56,Back,4057156769,388,,4054688615,212,2.1,4054688611,140,32.6,4054688617,213,5.4,4054688613,141,30.0,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980449,30,44,1,1,56,1qtaiy11gswx327s0vkibf70n,1,66.3,72,2023-02-25T15:02:24.245Z,2023-02-25T22:55:25Z,4054688827,286,,4054688979,233,22,4054688825,56,Center,,,,,,,,,,,,,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980459,22,44,1,1,56,4txjdaqveermfryvbfrr4taf7,0,33.7,28,2023-02-25T15:02:24.246Z,2023-02-25T22:09:58Z,4054688891,285,,4054688887,56,Back,4054689017,233,30,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980561,31,1,1,1,57,1qtaiy11gswx327s0vkibf70n,1,65.2,74,2023-02-25T15:02:24.324Z,2023-02-25T22:55:25Z,4057157703,388,,4054689391,3,,4054689399,212,6.1,4054689393,56,Center,4054689397,141,69.2,4054689401,213,5.7,4054689395,140,70.1,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
