id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2455762685,9,1,1,0,16,avxknfz4f6ob0rv9dbnxdzde0,1,60.2,92.3,2022-09-04T13:00:44.201Z,2022-09-04T21:56:48Z,3757672209,141,90.8,3757672211,212,19.7,3757672207,140,41.5,3757672205,56,Back,3757672213,213,3.2,3759538729,178,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762717,10,1,1,0,18,avxknfz4f6ob0rv9dbnxdzde0,1,37.1,84.2,2022-09-04T13:00:45.784Z,2022-09-04T21:32:08Z,3759538821,178,,3757672389,141,58.2,3757672393,213,4.1,3757672387,140,25.5,3757672385,56,Back,3757672391,212,21.5,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762723,11,1,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,1,26.7,51,2022-09-04T13:00:49.567Z,2022-09-04T21:32:10Z,3757672421,141,20.1,3759538893,178,,3757672425,212,22.8,3757672417,140,35.2,3757672415,56,Back,3757672427,213,5.1,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762789,12,1,1,0,25,avxknfz4f6ob0rv9dbnxdzde0,1,39,18.5,2022-09-04T13:00:53.567Z,2022-09-04T21:32:15Z,3757672747,140,42.9,3757672753,212,7.9,3757672755,213,5.3,3757672743,56,Back,3759538999,178,,3757672751,141,8.6,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762801,13,1,1,0,27,avxknfz4f6ob0rv9dbnxdzde0,1,42.9,8.6,2022-09-04T13:00:55.375Z,2022-09-04T21:32:17Z,3757672835,56,Back,3757672847,213,2.7,3757672837,140,34.1,3759539093,178,,3757672843,212,10.4,3757672839,141,15.5,3757672863,156,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762903,14,1,1,0,31,avxknfz4f6ob0rv9dbnxdzde0,1,31.8,25.8,2022-09-04T13:00:59.540Z,2022-09-04T21:32:19Z,3757673383,213,0.9,3759539139,178,,3757673379,141,37.4,3757673375,56,Back,3757673377,140,37.5,3757673381,212,9.9,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762947,15,1,1,0,36,avxknfz4f6ob0rv9dbnxdzde0,1,46.2,54.9,2022-09-04T13:01:04.191Z,2022-09-04T21:32:24Z,3757673591,141,82.9,3759539285,178,,3757673587,56,Back,3757673593,212,19.1,3757673589,140,46.8,3757673595,213,1.5,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762967,16,1,1,0,39,avxknfz4f6ob0rv9dbnxdzde0,1,46.9,83.2,2022-09-04T13:01:06.620Z,2022-09-04T21:32:29Z,3757673677,212,21.8,3757673675,141,89.3,3757673673,140,67.3,3757673679,213,0.2,3757673671,56,Left,3759539421,178,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762989,17,1,1,0,40,avxknfz4f6ob0rv9dbnxdzde0,0,67.3,89.3,2022-09-04T13:01:07.583Z,2022-09-04T21:32:37Z,3757673811,212,11.4,3757673809,141,74.7,3757673813,213,5.2,3757673805,56,Center,3757673807,140,72.6,3759539683,178,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762993,18,43,1,0,41,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-09-04T13:01:09.326Z,2022-09-04T13:04:04Z,3757687379,144,61,3757673829,56,Center,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763005,5,49,1,0,42,e5p0ehyguld7egzhiedpdnc3w,1,26.2,25.5,2022-09-04T13:01:10.104Z,2022-09-04T21:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763041,6,1,1,0,42,e5p0ehyguld7egzhiedpdnc3w,1,26.2,25.5,2022-09-04T13:01:10.163Z,2022-09-04T21:32:56Z,3757674153,141,9.2,3759540237,178,,3757674157,213,5.5,3757674155,212,15.8,3757674149,56,Back,3757674151,140,36.9,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763047,7,61,1,0,44,e5p0ehyguld7egzhiedpdnc3w,0,37.2,12.3,2022-09-04T13:01:11.793Z,2022-09-04T21:33:11Z,3757674185,56,Back,3759540743,178,,,,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763039,19,49,1,0,45,avxknfz4f6ob0rv9dbnxdzde0,1,73.4,90.6,2022-09-04T13:01:13.207Z,2022-09-04T21:33:15Z,,,,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763067,20,1,1,0,46,avxknfz4f6ob0rv9dbnxdzde0,1,73.6,90.5,2022-09-04T13:01:14.538Z,2022-09-04T21:33:20Z,3757674353,141,76.0,3757674347,56,Center,3757674357,212,10.8,3757674359,213,5.1,3757674351,140,77.9,3759541073,178,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763093,21,1,1,0,48,avxknfz4f6ob0rv9dbnxdzde0,1,79.2,72.1,2022-09-04T13:01:16.443Z,2022-09-04T21:33:25Z,3757674499,212,19.0,3757674501,213,0.1,3757674497,141,74.2,3757674495,140,97.2,3759541275,178,,3757674493,56,Center,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763103,22,1,1,0,50,avxknfz4f6ob0rv9dbnxdzde0,1,97.2,74.2,2022-09-04T13:01:18.551Z,2022-09-04T21:33:37Z,3757677477,22,,3757674555,213,4.4,3757677473,210,16,3757677475,154,,3757675701,195,,3759541321,178,,3757674553,212,17.0,3757674547,56,Center,otz9c2ifww514ummo10nfoix,P. Daka,1,3757674551,141,50.3,3757674549,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763131,23,16,1,0,53,avxknfz4f6ob0rv9dbnxdzde0,1,93,47.6,2022-09-04T13:01:20.669Z,2022-09-04T21:33:38Z,3757674721,17,,3757676151,72,,3757676159,375,00:51.091,3759541545,178,,3757677525,103,2.5,3757677513,78,,3757677529,328,,3758766971,396,44.9,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,3757677527,214,,3757676155,374,2022-09-04 14:01:18.668,3757677531,230,96.9,3757677519,55,22,3758766969,395,3.2,3757677517,154,3757674723,56,Center,3757674719,22,3757677535,231,55.2,3757677515,29,3757677523,102,50.6,,,,,,,,,
2455764081,8,1,1,1,55,e5p0ehyguld7egzhiedpdnc3w,1,49.4,50.4,2022-09-04T13:02:22.918Z,2022-09-04T21:33:41Z,3757679501,140,40.2,3757679509,279,G,3757679499,56,Back,3759541621,178,,3757679503,141,50.4,3757679505,212,9.7,3757679507,213,3.1,,,,2up6hmpgok15ge6cqkb8j444p,E. Mwepu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764207,10,1,1,1,59,e5p0ehyguld7egzhiedpdnc3w,1,46.5,28.6,2022-09-04T13:02:27.124Z,2022-09-04T21:33:50Z,3757680201,140,29.5,3757680203,141,41.3,3757680207,213,2.7,3757680205,212,19.8,3759541985,178,,3757680197,56,Back,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764131,9,1,1,1,59,e5p0ehyguld7egzhiedpdnc3w,1,43.1,45.1,2022-09-04T13:02:27.480Z,2022-09-04T21:33:44Z,3757679785,213,5.0,3757679779,140,46.5,3759541815,178,,3757679783,212,11.8,3757679777,56,Back,3757679781,141,28.5,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764223,11,1,1,2,4,e5p0ehyguld7egzhiedpdnc3w,1,29.5,41.2,2022-09-04T13:02:32.056Z,2022-09-04T21:33:53Z,3757680313,213,4.9,3757680305,56,Back,3757680307,140,32.7,3759542073,178,,3757680309,141,13.2,3757680311,212,19.3,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764287,12,1,1,2,6,e5p0ehyguld7egzhiedpdnc3w,1,32.7,13.2,2022-09-04T13:02:33.773Z,2022-09-04T21:33:55Z,3757680679,213,2.3,3757680671,140,12.8,3759542145,178,,3757680665,56,Back,3757680681,1,,3757680677,212,32.5,3757680675,141,49.9,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764363,13,1,1,2,10,e5p0ehyguld7egzhiedpdnc3w,1,12.9,49.9,2022-09-04T13:02:37.836Z,2022-09-04T21:34:01Z,3757681011,56,Back,3757681019,213,1.1,3759542283,178,,3757681013,140,25.4,3757681015,141,86.5,3757681017,212,28.1,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764417,14,1,1,2,13,e5p0ehyguld7egzhiedpdnc3w,0,29.7,91.5,2022-09-04T13:02:41.149Z,2022-09-04T21:34:05Z,3757681293,1,,3757681281,155,,3757681289,212,45.5,3757681283,56,Center,3757681285,140,71.7,3759542405,178,,3757681287,141,74.8,3757681291,213,6.0,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764421,24,49,1,2,16,avxknfz4f6ob0rv9dbnxdzde0,1,33.6,29.7,2022-09-04T13:02:44.288Z,2022-09-04T21:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764453,25,1,1,2,16,avxknfz4f6ob0rv9dbnxdzde0,1,33.6,29.7,2022-09-04T13:02:44.306Z,2022-09-04T21:34:11Z,3759542541,178,,3757681471,56,Back,3757681479,213,5.4,3757681469,155,,3757681473,140,43.0,3757681475,141,12.2,3757681477,212,15.5,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764481,26,1,1,2,19,avxknfz4f6ob0rv9dbnxdzde0,1,41.9,11.1,2022-09-04T13:02:47.176Z,2022-09-04T21:34:16Z,3757681615,212,6.7,3759542637,178,,3757681605,56,Back,3757681619,213,3.7,3757681611,141,6.2,3757681609,140,36.4,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764493,27,1,1,2,21,avxknfz4f6ob0rv9dbnxdzde0,1,36.2,6.4,2022-09-04T13:02:48.743Z,2022-09-04T21:34:18Z,3757681703,141,16.1,3759542717,178,,3757681699,56,Back,3757681707,213,2.6,3757681705,212,12.0,3757681701,140,26.7,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764543,28,1,1,2,23,avxknfz4f6ob0rv9dbnxdzde0,1,25.4,16.7,2022-09-04T13:02:50.821Z,2022-09-04T21:34:23Z,3757681949,141,35.4,3757681951,212,22.0,3757681953,213,2.5,3757681947,140,8.3,3759542855,178,,3757681945,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764567,29,1,1,2,26,avxknfz4f6ob0rv9dbnxdzde0,0,9.9,37,2022-09-04T13:02:53.872Z,2022-09-04T21:34:27Z,3757682043,213,1.0,3757682033,56,Back,3757682037,140,24.2,3759542919,178,,3757682039,141,75.1,3757682041,212,29.9,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456109585,865,67,1,2,27,e5p0ehyguld7egzhiedpdnc3w,1,80.8,28.2,2022-09-04T13:02:55.413Z,2022-09-04T23:25:01Z,3759583485,233,814,,,,,,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456109581,814,67,1,2,27,avxknfz4f6ob0rv9dbnxdzde0,0,19.2,71.8,2022-09-04T13:02:55.414Z,2022-09-04T21:59:46Z,3759583515,233,865,,,,,,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764917,16,8,1,2,27,e5p0ehyguld7egzhiedpdnc3w,1,81.2,29.1,2022-09-04T13:02:55.425Z,2022-09-04T23:25:01Z,3759543031,178,,3758767069,383,,3757683835,56,Center,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455966601,843,3,1,2,27,e5p0ehyguld7egzhiedpdnc3w,0,79.9,29.1,2022-09-04T13:02:55.437Z,2022-09-04T21:35:09Z,3758767071,56,Center,3759543165,178,,3758767073,286,,3758767077,467,70jmsf551d1sspqnm8t5lrch5,3758767075,465,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764669,15,4,1,2,28,e5p0ehyguld7egzhiedpdnc3w,1,80,27.3,2022-09-04T13:02:55.984Z,2022-09-04T21:35:15Z,3757682531,56,Center,3757682529,13,,3757682595,233,30,3757682535,265,,3757682537,286,,3757682533,152,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764675,30,4,1,2,28,avxknfz4f6ob0rv9dbnxdzde0,0,20,72.7,2022-09-04T13:02:55.985Z,2022-09-04T21:35:15Z,3757682561,265,,3757682555,13,,3757682557,56,Back,3759543933,178,,3757682563,285,,3757682599,233,15,3757682559,152,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455765053,31,17,1,3,1,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-09-04T13:03:28.680Z,2022-09-04T21:35:49Z,3757684551,13,243,3757684549,392,,3757684547,31,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455765909,17,1,1,3,52,e5p0ehyguld7egzhiedpdnc3w,1,81.2,28.9,2022-09-04T13:04:20.474Z,2022-09-04T21:35:57Z,3757688759,141,35.9,3757688751,5,,3757688753,152,,3757691405,154,,3757688757,140,81.2,3757688763,213,1.6,3757691403,210,15,3759544879,178,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,3757688755,56,Center,3757688761,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2455765911,18,15,1,3,53,e5p0ehyguld7egzhiedpdnc3w,1,80.9,34,2022-09-04T13:04:21.566Z,2022-09-04T21:35:57Z,3757691443,215,,3757715663,81,,3757719095,24,,3759544931,178,,3757691435,55,17,3757691451,230,98.4,3757690583,72,,3757715671,328,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,3757688775,56,Center,3757690593,82,,3757691431,29,,3757691439,102,47.1,3757691453,231,48.4,3757691447,146,3757691441,103,23.6,3757691449,147,3757691433,154,,3757691445,139,3757690587,18,,,90.2,41.7,,,,,,
2455765951,19,61,1,3,54,e5p0ehyguld7egzhiedpdnc3w,1,90.6,42.7,2022-09-04T13:04:21.773Z,2022-09-04T21:36:02Z,3759545069,178,,3757688967,56,Center,3757689527,228,,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
