id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2451473121,5,8,1,0,9,a3nyxabgsqlnqfkeg41m6tnpp,1,34.4,89.3,2022-08-27T14:00:52.210Z,2022-08-27T20:13:50Z,3737256019,178,,3736034351,385,,3734792159,56,Back,3734792189,15,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473155,6,5,1,0,11,a3nyxabgsqlnqfkeg41m6tnpp,0,29.5,101.4,2022-08-27T14:00:53.736Z,2022-08-27T20:13:56Z,3734792617,233,7,3734792289,56,Back,3734792291,347,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473225,7,5,1,0,11,1c8m2ko0wxq1asfkuykurdr0y,1,70.5,-1.4,2022-08-27T14:00:53.736Z,2022-08-27T20:13:55Z,3734792569,56,Right,3734792591,233,6,3734792571,347,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473485,8,1,1,0,24,1c8m2ko0wxq1asfkuykurdr0y,1,73.4,0,2022-08-27T14:01:06.648Z,2022-08-27T20:14:04Z,3734793827,140,75.9,3734793831,212,9.4,3734793825,56,Right,3734793829,141,11.9,3734793833,213,1.3,3734793821,107,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473525,9,1,1,0,25,1c8m2ko0wxq1asfkuykurdr0y,1,75.9,11.9,2022-08-27T14:01:07.701Z,2022-08-27T20:14:25Z,3734793999,140,71.9,3734793997,56,Right,3734794015,213,4.0,3734794003,141,4.1,3737259277,178,,3734794009,212,6.8,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473591,10,1,1,0,26,1c8m2ko0wxq1asfkuykurdr0y,0,71.9,4.1,2022-08-27T14:01:08.637Z,2022-08-27T20:14:31Z,3734794345,213,0.4,3734794343,212,17.9,3734794337,56,Right,3734794335,155,,3737259749,178,,3734794339,140,87.4,3734794341,141,15.2,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451708513,1082,49,1,0,28,a3nyxabgsqlnqfkeg41m6tnpp,1,20.7,85.6,2022-08-27T14:01:10.542Z,2022-08-27T20:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473649,7,1,1,0,28,a3nyxabgsqlnqfkeg41m6tnpp,0,12.8,83.7,2022-08-27T14:01:11.265Z,2022-08-27T20:14:42Z,3734794573,155,,3734794575,56,Back,3737260823,178,,3734794579,141,86.1,3734794581,212,26.3,3734794577,140,37.8,3734794583,213,0.1,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473751,11,1,1,0,30,1c8m2ko0wxq1asfkuykurdr0y,1,62.4,14,2022-08-27T14:01:12.670Z,2022-08-27T20:14:51Z,3734795029,3,,3734795045,213,6.0,3734795043,212,19.8,3734795039,141,5.6,3737261587,178,,3734795033,56,Right,3734795035,140,80.5,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451708799,559,49,1,0,31,1c8m2ko0wxq1asfkuykurdr0y,1,77.3,6.9,2022-08-27T14:01:13.714Z,2022-08-27T20:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473759,12,3,1,0,32,1c8m2ko0wxq1asfkuykurdr0y,0,78,7.4,2022-08-27T14:01:14.662Z,2022-08-27T20:15:05Z,3734795081,286,,3736721635,465,,3737263107,178,,3734795079,56,Right,3734795429,233,8,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473809,8,7,1,0,32,a3nyxabgsqlnqfkeg41m6tnpp,1,22,92.6,2022-08-27T14:01:14.717Z,2022-08-27T20:15:09Z,3736038301,383,,3734795409,233,12,3734795291,56,Back,3737263503,178,,3734795293,285,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451962843,669,83,1,0,33,1c8m2ko0wxq1asfkuykurdr0y,1,76.7,10.4,2022-08-27T14:01:16.208Z,2022-08-27T20:50:56Z,3737432803,399,121145,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473833,9,1,1,0,34,a3nyxabgsqlnqfkeg41m6tnpp,1,26.4,86.1,2022-08-27T14:01:16.748Z,2022-08-27T20:15:37Z,3734818211,212,4.2,3737266373,178,,3734795381,56,Back,3734818209,141,87.8,3734818207,140,30.2,3734818217,213,0.3,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473847,10,49,1,0,34,a3nyxabgsqlnqfkeg41m6tnpp,1,35.6,84.9,2022-08-27T14:01:17.037Z,2022-08-27T20:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473897,11,3,1,0,36,a3nyxabgsqlnqfkeg41m6tnpp,0,35.8,90.7,2022-08-27T14:01:19.153Z,2022-08-27T20:16:07Z,3734796245,233,13,3734795651,56,Back,3736722737,465,,3737269145,178,,3734795653,286,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473971,13,7,1,0,37,1c8m2ko0wxq1asfkuykurdr0y,0,64.2,9.3,2022-08-27T14:01:19.825Z,2022-08-27T20:16:13Z,3734796143,285,,3737269627,389,,3734795985,56,Right,3734796137,233,11,3736038703,385,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478101,27,61,1,0,37,a3nyxabgsqlnqfkeg41m6tnpp,1,39.6,92.6,2022-08-27T14:01:20.068Z,2022-08-27T20:16:22Z,3737270591,178,,3734816017,56,Back,,,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473985,14,49,1,0,38,1c8m2ko0wxq1asfkuykurdr0y,1,73.6,11,2022-08-27T14:01:20.784Z,2022-08-27T20:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474039,15,1,1,0,39,1c8m2ko0wxq1asfkuykurdr0y,1,73.6,11,2022-08-27T14:01:21.495Z,2022-08-27T20:16:41Z,3734796261,141,4.3,3737272397,178,,3734796257,56,Right,3734796265,213,5.8,3734796263,212,10.5,3734796259,140,82.6,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474057,16,1,1,0,40,1c8m2ko0wxq1asfkuykurdr0y,1,82.6,4.3,2022-08-27T14:01:22.638Z,2022-08-27T20:16:47Z,3734796331,56,Right,3737273053,178,,3734796335,141,1.7,3734796333,140,65.5,3734796339,213,3.2,3734796337,212,18.0,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451963335,1369,83,1,0,41,a3nyxabgsqlnqfkeg41m6tnpp,1,32.2,96.2,2022-08-27T14:01:24.035Z,2022-08-27T20:51:40Z,3737435085,399,57328,,,,,,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474105,17,1,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,0,67.3,4.7,2022-08-27T14:01:24.801Z,2022-08-27T20:16:52Z,3734796547,56,Right,3734796551,141,2.9,3734796549,140,77.2,3734796559,213,6.2,3737273681,178,,3734796555,212,10.5,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451963563,1382,67,1,0,43,a3nyxabgsqlnqfkeg41m6tnpp,1,33,91.1,2022-08-27T14:01:25.946Z,2022-08-27T22:05:02Z,3737436287,233,684,,,,,,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451963557,684,67,1,0,43,1c8m2ko0wxq1asfkuykurdr0y,0,67,8.9,2022-08-27T14:01:25.947Z,2022-08-27T20:52:07Z,3737436321,233,1382,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474109,12,8,1,0,43,a3nyxabgsqlnqfkeg41m6tnpp,1,32.8,94.2,2022-08-27T14:01:25.963Z,2022-08-27T22:05:02Z,3734796563,56,Back,3737274227,178,,3736039257,384,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474137,13,49,1,0,43,a3nyxabgsqlnqfkeg41m6tnpp,1,38.2,93.2,2022-08-27T14:01:26.383Z,2022-08-27T20:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474167,14,1,1,0,44,a3nyxabgsqlnqfkeg41m6tnpp,1,38.2,93.2,2022-08-27T14:01:27.014Z,2022-08-27T20:17:07Z,3737275151,178,,3734796813,56,Back,3734796815,140,36.4,3734796821,213,4.4,3734796819,212,6.4,3734796817,141,84.2,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474257,15,1,1,0,45,a3nyxabgsqlnqfkeg41m6tnpp,1,36.3,84.2,2022-08-27T14:01:27.885Z,2022-08-27T20:17:13Z,3734797293,141,95.6,3734797299,212,11.7,3737275669,178,,3734797303,213,0.7,3734797289,56,Back,3734797291,140,44.6,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474313,16,1,1,0,47,a3nyxabgsqlnqfkeg41m6tnpp,1,42.9,93.5,2022-08-27T14:01:29.992Z,2022-08-27T20:17:19Z,3734797601,213,3.0,3737276211,178,,3734797599,212,6.9,3734797593,56,Back,3734797595,140,36.4,3734797597,141,94.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474381,17,1,1,0,49,a3nyxabgsqlnqfkeg41m6tnpp,1,35.9,94.2,2022-08-27T14:01:32.032Z,2022-08-27T20:17:24Z,3734797917,213,3.7,3737276629,178,,3734797909,56,Back,3734797915,212,15.2,3734797913,141,82.5,3734797911,140,23.6,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474689,18,1,1,0,52,a3nyxabgsqlnqfkeg41m6tnpp,1,23.2,76.8,2022-08-27T14:01:34.522Z,2022-08-27T20:17:54Z,3734799453,213,4.8,3734799439,56,Back,3734799441,140,26.3,3734799443,141,38.5,3734799449,212,26.2,3737279441,178,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474809,19,1,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,1,38.1,45.8,2022-08-27T14:01:42.542Z,2022-08-27T20:18:00Z,3734800111,141,72.6,3737279973,178,,3734800119,213,1.5,3734800103,56,Back,3734800115,212,18.2,3734800107,140,38.7,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474865,20,1,1,1,5,a3nyxabgsqlnqfkeg41m6tnpp,1,46.3,71.1,2022-08-27T14:01:48.113Z,2022-08-27T20:18:03Z,3734800429,212,12.1,3737280411,178,,3734800425,140,46.4,3734800427,141,53.3,3734800431,213,4.7,3734800417,56,Back,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475077,21,1,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,1,46.3,51.5,2022-08-27T14:01:50.272Z,2022-08-27T20:18:05Z,3734801455,155,,3737280731,178,,3734801463,212,62.1,3734801465,213,5.8,3734801459,140,97.5,3734801467,1,,3734801457,56,Right,3734801461,141,5.9,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475123,22,1,1,1,13,a3nyxabgsqlnqfkeg41m6tnpp,1,97.5,5.9,2022-08-27T14:01:56.065Z,2022-08-27T20:18:08Z,3734801605,141,30.5,3734801603,140,98.0,3734801609,213,1.5,3734801601,56,Center,3737281043,178,,3734801607,212,16.7,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475137,23,1,1,1,15,a3nyxabgsqlnqfkeg41m6tnpp,0,98,30.2,2022-08-27T14:01:57.521Z,2022-08-27T20:18:12Z,3734801671,56,Center,3734801673,140,97.1,3734801675,141,47.0,3734801679,213,1.7,3734801677,212,11.5,3737281469,178,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475191,18,52,1,1,15,1c8m2ko0wxq1asfkuykurdr0y,1,4.1,53,2022-08-27T14:01:58.113Z,2022-08-27T20:18:25Z,3737282881,179,,3736040609,376,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475885,19,1,1,1,32,1c8m2ko0wxq1asfkuykurdr0y,1,6.9,48.4,2022-08-27T14:02:15.384Z,2022-08-27T20:18:29Z,3737283151,178,,3734805145,213,5.0,3734805143,212,16.5,3734805137,56,Back,3734805135,123,,3734805141,141,25.0,3734805139,140,11.1,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475943,20,1,1,1,34,1c8m2ko0wxq1asfkuykurdr0y,1,11.1,25,2022-08-27T14:02:16.758Z,2022-08-27T20:18:44Z,3734805447,213,5.1,3737284821,178,,3734805445,212,14.7,3734805443,141,4.7,3734805441,140,15.9,3734805439,56,Back,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475993,21,1,1,1,35,1c8m2ko0wxq1asfkuykurdr0y,1,15.2,5.6,2022-08-27T14:02:17.864Z,2022-08-27T20:18:50Z,3734805711,213,0.2,3734805701,56,Back,3734805699,155,,3734805715,1,,3734805703,140,47.0,3734805705,141,16.7,3737285399,178,,3734805707,212,34.2,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451476221,22,4,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,1,47.1,17.9,2022-08-27T14:02:19.406Z,2022-08-27T20:18:56Z,3734806845,294,,3734806851,286,,3734806849,152,,3734806847,56,Back,3734806841,13,,3734806887,233,24,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451476097,24,4,1,1,37,a3nyxabgsqlnqfkeg41m6tnpp,0,52.9,82.1,2022-08-27T14:02:19.407Z,2022-08-27T20:18:55Z,3734806257,294,,3734806255,13,,3734806259,56,Left,3734806263,285,,3737286041,178,,3734806261,152,,3734806943,233,22,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451843097,563,1,1,1,54,1c8m2ko0wxq1asfkuykurdr0y,1,42.2,21.9,2022-08-27T14:02:36.566Z,2022-08-27T20:19:04Z,3736766277,141,17.3,3737286907,178,,3736766281,213,3.5,3736766279,212,7.9,3736767043,152,,3736766275,140,35.3,3736766273,56,Back,3736767037,5,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,3736767343,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451476977,23,1,1,1,58,1c8m2ko0wxq1asfkuykurdr0y,1,41.7,12.1,2022-08-27T14:02:40.818Z,2022-08-27T20:19:12Z,3734810393,213,2.0,3734810439,189,,3734810385,56,Back,3737287781,178,,3734810391,212,13.1,3734810389,141,29.3,3734810387,140,36.0,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477051,24,1,1,2,3,1c8m2ko0wxq1asfkuykurdr0y,0,41.1,28.9,2022-08-27T14:02:45.791Z,2022-08-27T20:19:22Z,3737288619,178,,3734810751,213,6.2,3734810749,212,48.7,3734810731,155,,3734810745,141,20.0,3734810741,140,87.1,3734810735,56,Right,3734810755,1,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
