id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2479456413,8,1,1,0,13,1qtaiy11gswx327s0vkibf70n,1,61.9,92.6,2022-10-30T14:00:23.378Z,2022-10-30T21:01:32Z,3883572031,212,25.1,3883572027,140,42.4,3883572033,213,3.8,3885482289,178,,3883572025,56,Back,3883572029,141,71.3,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456499,9,1,1,0,15,1qtaiy11gswx327s0vkibf70n,1,42.4,71.3,2022-10-30T14:00:25.906Z,2022-10-30T21:01:34Z,3885482395,178,,3883572495,140,40.6,3883572499,212,25.8,3883572497,141,33.4,3883572493,56,Back,3883572501,213,4.6,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456579,10,1,1,0,20,1qtaiy11gswx327s0vkibf70n,0,41.8,31,2022-10-30T14:00:30.472Z,2022-10-30T21:01:36Z,3883572887,155,,3883572899,1,,3883572889,56,Right,3883572895,212,65.1,3883572891,140,100.0,3883572893,141,4.3,3883572897,213,6.0,3885482427,178,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456633,5,5,1,0,25,4dsgumo7d4zupm2ugsvm4zm4d,1,-0.8,94.2,2022-10-30T14:00:35.621Z,2022-10-30T21:01:41Z,3883573143,346,,3883573141,56,Back,3883573169,233,11,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456587,11,5,1,0,25,1qtaiy11gswx327s0vkibf70n,0,100.8,5.8,2022-10-30T14:00:35.621Z,2022-10-30T21:01:42Z,3883572941,346,,3883573205,233,5,3883572939,56,Right,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456773,6,1,1,0,30,4dsgumo7d4zupm2ugsvm4zm4d,1,2.5,53.6,2022-10-30T14:00:40.516Z,2022-10-30T21:01:54Z,3883573901,140,11.4,3883573899,56,Back,3883573905,212,22.1,3883573903,141,24.1,3883573907,213,5.1,3883573897,124,,3883573911,237,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457017,7,1,1,0,39,4dsgumo7d4zupm2ugsvm4zm4d,1,29.9,41.5,2022-10-30T14:00:49.987Z,2022-10-30T21:01:59Z,3883574977,141,67.2,3883574973,140,30.3,3885482851,178,,3883574969,56,Back,3883574979,212,17.5,3883574981,213,1.5,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457073,8,1,1,0,46,4dsgumo7d4zupm2ugsvm4zm4d,1,40.5,68.6,2022-10-30T14:00:56.254Z,2022-10-30T21:02:02Z,3883575193,140,43.8,3883575197,212,16.9,3883575195,141,44.3,3883575199,213,4.9,3883575191,56,Back,3885482987,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457117,9,1,1,0,48,4dsgumo7d4zupm2ugsvm4zm4d,1,40,31.4,2022-10-30T14:00:59.058Z,2022-10-30T21:02:04Z,3885483049,178,,3883575385,141,8.0,3883575381,56,Back,3883575383,140,40.1,3883575387,212,15.9,3883575389,213,4.7,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457231,10,1,1,0,50,4dsgumo7d4zupm2ugsvm4zm4d,1,40.6,9.2,2022-10-30T14:01:01.088Z,2022-10-30T21:02:08Z,3885483227,178,,3883575993,141,7.7,3883575997,212,18.5,3883575989,140,58.2,3883575999,213,6.2,3883575987,56,Right,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457245,11,4,1,0,52,4dsgumo7d4zupm2ugsvm4zm4d,1,58,6.5,2022-10-30T14:01:02.610Z,2022-10-30T21:02:13Z,3883576051,286,,3883576039,56,Right,3883576043,152,,3883576047,265,,3883576115,233,13,3883576037,13,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457241,13,4,1,0,52,1qtaiy11gswx327s0vkibf70n,0,42,93.5,2022-10-30T14:01:02.611Z,2022-10-30T21:02:12Z,3883576021,265,,3883576023,285,,3883576019,152,,3883576159,233,11,3883576017,56,Back,3883576015,13,,3885483335,178,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479781097,1002,1,1,1,12,4dsgumo7d4zupm2ugsvm4zm4d,1,56.6,7.2,2022-10-30T14:01:22.929Z,2022-10-30T20:58:21Z,3885334107,189,,3885476535,178,,3885334265,5,,3885334267,152,,3885334115,212,6.3,3885334117,213,2.2,3885334109,56,Right,3885334111,140,53.0,cnmlhoum9aahwqruxgmz2gcfd,B. White,3885334113,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457753,12,1,1,1,15,4dsgumo7d4zupm2ugsvm4zm4d,1,54.9,23.5,2022-10-30T14:01:25.201Z,2022-10-30T20:58:16Z,3883578513,212,19.3,3883578515,213,2.1,3883578511,141,48.1,3885476453,178,,3883578509,140,45.7,3883580109,189,,3883578507,56,Back,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457799,13,1,1,1,18,4dsgumo7d4zupm2ugsvm4zm4d,1,45.7,48.1,2022-10-30T14:01:28.979Z,2022-10-30T20:58:07Z,3883578725,56,Center,3883578733,213,5.4,3883578731,212,13.6,3883578727,140,53.6,3885476209,178,,3883578729,141,32.2,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457821,14,1,1,1,20,4dsgumo7d4zupm2ugsvm4zm4d,0,53.6,32.2,2022-10-30T14:01:30.992Z,2022-10-30T20:58:31Z,3883578907,213,0.5,3883578905,212,27.6,3885476805,178,,3883578901,141,52.7,3883578897,140,76.3,3883578893,155,,3883578895,56,Center,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457887,14,1,1,1,22,1qtaiy11gswx327s0vkibf70n,1,27.6,47.9,2022-10-30T14:01:32.635Z,2022-10-30T20:58:34Z,3883579209,213,6.2,3883579201,56,Back,3883579205,141,45.5,3883579207,212,15.5,3883579203,140,42.3,3883579199,3,,3885476945,388,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457895,15,61,1,1,24,1qtaiy11gswx327s0vkibf70n,0,42.3,45.5,2022-10-30T14:01:34.777Z,2022-10-30T20:58:41Z,3885477169,178,,3883579241,56,Back,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457969,15,1,1,1,26,4dsgumo7d4zupm2ugsvm4zm4d,1,48.1,54.6,2022-10-30T14:01:36.986Z,2022-10-30T20:58:45Z,3883579535,56,Back,3883579541,141,77.4,3883579545,213,2.0,3883579543,212,16.8,3883579539,140,42.0,3885477301,178,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458013,16,1,1,1,30,4dsgumo7d4zupm2ugsvm4zm4d,1,42.9,75,2022-10-30T14:01:40.898Z,2022-10-30T20:58:49Z,3883579769,212,13.5,3885477417,178,,3883579771,213,5.2,3883579765,140,48.6,3883579767,141,57.2,3883579763,56,Back,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458091,17,1,1,1,31,4dsgumo7d4zupm2ugsvm4zm4d,1,48.6,57.2,2022-10-30T14:01:41.979Z,2022-10-30T20:58:51Z,3883580075,140,43.6,3885477497,178,,3883580073,56,Back,3883580077,141,54.2,3883580079,212,5.6,3883580081,213,3.5,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458201,18,1,1,1,35,4dsgumo7d4zupm2ugsvm4zm4d,1,45.6,50.4,2022-10-30T14:01:45.455Z,2022-10-30T20:58:55Z,3883580621,140,36.7,3883580625,141,41.2,3883580631,213,3.7,3883580619,56,Back,3883580629,212,11.2,3885477603,178,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458229,19,1,1,1,39,4dsgumo7d4zupm2ugsvm4zm4d,1,43.5,49,2022-10-30T14:01:49.538Z,2022-10-30T20:58:58Z,3883580791,212,10.2,3883580793,213,1.2,3883580789,141,63.2,3885477685,178,,3883580787,140,46.7,3883580785,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458309,20,1,1,1,41,4dsgumo7d4zupm2ugsvm4zm4d,1,46.7,63.2,2022-10-30T14:01:51.146Z,2022-10-30T20:59:00Z,3883581159,56,Center,3883581165,212,10.9,3885477767,178,,3883581161,140,52.5,3883581163,141,49.9,3883581167,213,5.3,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458355,21,1,1,1,43,4dsgumo7d4zupm2ugsvm4zm4d,1,58.7,39.5,2022-10-30T14:01:53.975Z,2022-10-30T20:59:03Z,3885477835,178,,3883581405,213,4.7,3883581401,141,12.7,3883581403,212,18.2,3883581397,140,59.0,3883581395,56,Right,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458413,22,1,1,1,46,4dsgumo7d4zupm2ugsvm4zm4d,1,60.1,12.7,2022-10-30T14:01:56.330Z,2022-10-30T20:59:05Z,3883581727,212,11.8,3883581723,141,8.3,3883581721,140,71.0,3883581717,56,Right,3885477921,178,,3883581729,213,6.0,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458481,23,1,1,1,49,4dsgumo7d4zupm2ugsvm4zm4d,1,70.9,8.2,2022-10-30T14:01:59.610Z,2022-10-30T20:59:08Z,3883582075,56,Right,3883582077,140,61.2,3883582081,212,10.4,3883582083,213,2.9,3885477981,178,,3883582079,141,11.5,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458599,24,1,1,1,51,4dsgumo7d4zupm2ugsvm4zm4d,1,58.8,14,2022-10-30T14:02:01.714Z,2022-10-30T20:59:14Z,3885478185,178,,3883582769,141,39.4,3883582771,212,21.8,3883582765,56,Back,3883582767,140,46.1,3883582773,213,2.2,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458741,25,1,1,1,57,4dsgumo7d4zupm2ugsvm4zm4d,1,52.7,51.5,2022-10-30T14:02:07.771Z,2022-10-30T20:59:17Z,3883583537,56,Center,3883583541,141,69.9,3883583545,213,1.1,3883583543,212,13.8,3883583539,140,58.2,3885478281,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458765,26,1,1,2,1,4dsgumo7d4zupm2ugsvm4zm4d,1,58.2,69.9,2022-10-30T14:02:11.931Z,2022-10-30T20:59:22Z,3883583671,213,4.4,3883583665,141,51.5,3883583661,56,Center,3883583667,212,13.2,3883583663,140,54.3,3885478439,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458875,27,1,1,2,4,4dsgumo7d4zupm2ugsvm4zm4d,1,54.3,51.5,2022-10-30T14:02:14.553Z,2022-10-30T20:59:30Z,3883584299,141,9.5,3883584303,213,5.1,3883584301,212,31.0,3883584295,56,Right,3883584297,140,65.7,3885478675,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458921,28,1,1,2,10,4dsgumo7d4zupm2ugsvm4zm4d,1,59.6,31.9,2022-10-30T14:02:20.925Z,2022-10-30T20:59:35Z,3883584591,213,2.5,3883584589,212,15.8,3883584585,140,47.4,3883584587,141,45.4,3883584583,56,Back,3885478789,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459207,29,1,1,2,15,4dsgumo7d4zupm2ugsvm4zm4d,1,53.2,46.3,2022-10-30T14:02:25.869Z,2022-10-30T20:59:39Z,3883586069,213,2.0,3883586061,56,Back,3883586065,141,64.8,3883586067,212,13.9,3883586063,140,47.6,3885478923,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459351,30,1,1,2,24,4dsgumo7d4zupm2ugsvm4zm4d,1,62.6,74.7,2022-10-30T14:02:35.043Z,2022-10-30T20:59:45Z,3883586785,140,56.6,3883586789,212,19.7,3883586783,56,Center,3883586787,141,47.2,3883586791,213,4.4,3885479037,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459431,31,1,1,2,28,4dsgumo7d4zupm2ugsvm4zm4d,1,64,28.9,2022-10-30T14:02:38.929Z,2022-10-30T20:59:49Z,3885479243,178,,3883587155,212,20.1,3883587151,140,76.6,3883587157,213,5.4,3883587153,141,6.7,3883587149,56,Right,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459499,32,1,1,2,33,4dsgumo7d4zupm2ugsvm4zm4d,1,86.8,7.6,2022-10-30T14:02:43.155Z,2022-10-30T20:59:55Z,3883587507,56,Right,3885479441,178,,3883587509,140,76.7,3883587513,212,11.3,3883587515,213,2.8,3883587511,141,13.3,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459513,33,1,1,2,35,4dsgumo7d4zupm2ugsvm4zm4d,0,74.6,16.9,2022-10-30T14:02:45.498Z,2022-10-30T20:59:58Z,3883587579,56,Center,3883587583,141,23.2,3883587587,213,0.3,3883587585,212,13.0,3883587581,140,86.3,3885479489,178,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459533,16,49,1,2,36,1qtaiy11gswx327s0vkibf70n,1,27.1,81.2,2022-10-30T14:02:46.342Z,2022-10-30T21:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
