id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/8/value,assist,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2537055563,7,1,1,0,10,b9si1jn1lfxfund69e9ogcu2n,1,42.7,6.4,2023-04-22T14:00:20.343Z,2023-04-22T20:24:09Z,4208448013,56,Right,4208448017,141,16.4,4208448019,212,18.2,4208448015,140,58.8,4210812869,178,,4208448021,213,0.4,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055609,8,1,1,0,11,b9si1jn1lfxfund69e9ogcu2n,1,62.2,16.7,2023-04-22T14:00:21.208Z,2023-04-22T20:24:14Z,4208448255,213,5.6,4208448247,56,Right,4208448249,140,66.8,4210813093,178,,4208448251,141,10.9,4208448253,212,6.2,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537520575,809,83,1,0,13,avxknfz4f6ob0rv9dbnxdzde0,1,35.2,81.7,2023-04-22T14:00:23.118Z,2023-04-22T21:07:11Z,4210945171,399,430871,,,,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055617,9,61,1,0,13,b9si1jn1lfxfund69e9ogcu2n,0,67.6,13,2023-04-22T14:00:23.139Z,2023-04-22T20:24:21Z,4210813557,178,,4208448279,56,Right,,,,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055631,6,49,1,0,14,avxknfz4f6ob0rv9dbnxdzde0,1,26.5,65.9,2023-04-22T14:00:24.898Z,2023-04-22T20:24:23Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055661,7,1,1,0,15,avxknfz4f6ob0rv9dbnxdzde0,1,26.5,65.9,2023-04-22T14:00:25.047Z,2023-04-22T20:24:27Z,4208448475,141,61.0,4208448477,212,7.8,4208448479,213,5.8,4208448473,140,33.2,4210813977,178,,4208448471,56,Back,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055701,8,1,1,0,17,avxknfz4f6ob0rv9dbnxdzde0,1,33.4,56,2023-04-22T14:00:27.471Z,2023-04-22T20:24:30Z,4210814085,178,,4208448621,141,30.4,4208448623,212,20.4,4208448625,213,4.2,4208448617,56,Back,4208448619,140,23.3,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055729,9,1,1,0,19,avxknfz4f6ob0rv9dbnxdzde0,1,23.3,29.4,2023-04-22T14:00:29.440Z,2023-04-22T20:24:33Z,4208448713,56,Back,4208448715,140,33.5,4208448719,212,17.8,4208448717,141,8.5,4210814369,178,,4208448721,213,5.4,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055737,10,45,1,0,21,b9si1jn1lfxfund69e9ogcu2n,0,68.2,83.5,2023-04-22T14:00:31.819Z,2023-04-22T20:24:38Z,4208448913,233,10,4208448751,56,Left,4208448753,286,,,,,,,,,,,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055757,10,3,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,1,31.8,16.5,2023-04-22T14:00:31.819Z,2023-04-22T20:24:38Z,4209841753,464,,4210814689,178,,4208448821,56,Back,4208448823,285,,4208448901,233,10,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055765,11,4,1,0,23,avxknfz4f6ob0rv9dbnxdzde0,1,29.8,20.4,2023-04-22T14:00:33.203Z,2023-04-22T20:24:45Z,4208448853,56,Back,4208448855,152,,4208448859,285,,4208448857,265,,4208448923,233,11,4208448851,13,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055767,11,4,1,0,23,b9si1jn1lfxfund69e9ogcu2n,0,70.2,79.6,2023-04-22T14:00:33.204Z,2023-04-22T20:24:45Z,4208448873,286,,4208448869,152,,4208448867,56,Left,4208448865,13,,4208448931,233,11,4210815151,178,,4208448871,265,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055975,12,1,1,0,32,avxknfz4f6ob0rv9dbnxdzde0,1,32.5,17.9,2023-04-22T14:00:42.364Z,2023-04-22T20:24:58Z,4208449781,56,Back,4208449789,213,2.6,4208449787,212,13.5,4208449785,141,29.0,4210815937,178,,4208449779,152,,4208449777,5,,4208449783,140,21.8,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056013,13,1,1,0,40,avxknfz4f6ob0rv9dbnxdzde0,1,24.8,43,2023-04-22T14:00:50.719Z,2023-04-22T20:25:03Z,4210816237,178,,4208449951,212,22.5,4208449953,213,1.6,4208449947,140,23.9,4208449949,141,76.0,4208449945,56,Back,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056097,14,1,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,1,23.9,76,2023-04-22T14:00:53.144Z,2023-04-22T20:25:06Z,4208450345,56,Back,4208450349,141,96.1,4208450347,140,34.8,4208450353,213,0.9,4208450351,212,17.8,4210816471,178,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056117,15,1,1,0,45,avxknfz4f6ob0rv9dbnxdzde0,0,34.3,95.9,2023-04-22T14:00:55.525Z,2023-04-22T20:25:13Z,4210816961,178,,4208450413,155,,4208450423,213,6.1,4208450425,1,,4208450415,56,Left,4208450417,140,71.0,4208450419,141,87.3,4208450421,212,39.0,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056141,12,49,1,0,47,b9si1jn1lfxfund69e9ogcu2n,1,34.5,11.6,2023-04-22T14:00:57.597Z,2023-04-22T20:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056153,13,1,1,0,47,b9si1jn1lfxfund69e9ogcu2n,0,34.5,11.6,2023-04-22T14:00:57.697Z,2023-04-22T20:25:25Z,4208450561,213,5.9,4208450551,157,,4208450563,1,,4208450553,56,Right,4208450557,141,0.0,4208450559,212,27.3,4208450555,140,59.0,4210817801,178,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056159,14,5,1,0,49,b9si1jn1lfxfund69e9ogcu2n,0,46.6,-1.6,2023-04-22T14:00:59.532Z,2023-04-22T20:25:29Z,4208450585,347,,4208450895,233,16,4208450583,56,Back,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056199,16,5,1,0,49,avxknfz4f6ob0rv9dbnxdzde0,1,53.4,101.6,2023-04-22T14:00:59.532Z,2023-04-22T20:25:29Z,4208450717,56,Left,4208450869,233,14,4208450725,347,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056563,17,1,1,1,2,avxknfz4f6ob0rv9dbnxdzde0,1,53.1,100,2023-04-22T14:01:12.118Z,2023-04-22T20:25:31Z,4208452353,140,55.6,4208459919,189,,4208452357,212,7.0,4208452359,213,5.1,4208452355,141,92.1,4208452349,107,,4208452351,56,Left,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537448603,800,1,1,1,2,avxknfz4f6ob0rv9dbnxdzde0,1,61,92.2,2023-04-22T14:01:12.498Z,2023-04-22T20:25:33Z,4210544801,141,96.8,4210545303,189,,4210544803,212,6.8,4210544793,56,Left,4210818525,178,,4210544805,213,2.7,4210544797,140,55.2,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537448641,801,1,1,1,4,avxknfz4f6ob0rv9dbnxdzde0,1,48,97.4,2023-04-22T14:01:14.628Z,2023-04-22T20:25:35Z,4210545091,213,3.6,4210545083,56,Back,4210545085,140,32.9,4210545087,141,86.7,4210818635,178,,4210545089,212,17.4,4210545081,189,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056621,18,1,1,1,7,avxknfz4f6ob0rv9dbnxdzde0,1,24.5,74.3,2023-04-22T14:01:17.901Z,2023-04-22T20:25:40Z,4208452673,213,4.4,4210818867,178,,4208452663,141,48.8,4208452657,56,Back,4208452667,212,18.5,4208452661,140,18.4,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056655,19,1,1,1,11,avxknfz4f6ob0rv9dbnxdzde0,0,18.4,48.8,2023-04-22T14:01:21.082Z,2023-04-22T20:25:47Z,4208452829,140,70.7,4208452827,56,Center,4208452825,155,,4208452831,141,47.6,4208452833,212,54.9,4210819243,178,,4208452837,1,,4208452835,213,6.3,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056727,15,1,1,1,14,b9si1jn1lfxfund69e9ogcu2n,0,28.4,62.1,2023-04-22T14:01:24.366Z,2023-04-22T20:25:51Z,4208453195,3,,4208453199,140,32.0,4208453197,56,Back,4210819483,178,,4208453201,141,63.9,4208453203,212,4.0,4208453205,213,0.3,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056757,20,44,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,1,67.8,42.7,2023-04-22T14:01:26.112Z,2023-04-22T22:29:55Z,4208453345,286,,4208453347,233,16,4208453343,56,Center,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056741,16,44,1,1,16,b9si1jn1lfxfund69e9ogcu2n,0,32.2,57.3,2023-04-22T14:01:26.113Z,2023-04-22T20:25:54Z,4208453387,233,20,4208453273,285,,4208453271,56,Back,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056777,21,1,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,0,67.6,49.3,2023-04-22T14:01:26.254Z,2023-04-22T22:29:56Z,4210819989,388,,4208453461,213,4.8,4208453451,3,,4208453453,56,Center,4208453457,141,36.9,4208453459,212,8.5,4208453455,140,68.3,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056839,17,1,1,1,18,b9si1jn1lfxfund69e9ogcu2n,1,31.6,68.1,2023-04-22T14:01:28.048Z,2023-04-22T20:26:04Z,4208453781,141,63.9,4208453777,56,Back,4208453779,140,37.5,4208453783,212,6.8,4208453775,157,,4208453785,213,5.9,4208453787,1,,4210820321,178,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056909,19,43,1,1,18,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-22T14:01:28.905Z,2023-04-22T14:02:07Z,4208458611,144,49,,,,,,,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056853,18,1,1,1,18,b9si1jn1lfxfund69e9ogcu2n,0,37.5,63.9,2023-04-22T14:01:28.927Z,2023-04-22T20:26:11Z,4208453853,213,6.1,4208453847,140,52.0,4208453849,141,59.4,4208453845,56,Center,4208453837,3,,4208453841,168,,4208453851,212,15.5,4210820683,388,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057031,23,1,1,1,20,avxknfz4f6ob0rv9dbnxdzde0,1,47.7,45.2,2023-04-22T14:01:30.325Z,2023-04-22T20:26:16Z,4208454695,213,1.9,4210821099,178,,4208454693,212,17.4,4208454691,141,69.3,4208454689,140,42.1,4208454687,56,Back,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056969,22,43,1,1,24,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-22T14:01:34.720Z,2023-04-22T14:02:12Z,4208459377,144,49,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057217,24,1,1,1,26,avxknfz4f6ob0rv9dbnxdzde0,1,46.1,83.2,2023-04-22T14:01:36.687Z,2023-04-22T20:26:23Z,4208455509,140,57.5,4208455507,56,Center,4208455511,141,77.9,4210821635,178,,4208455513,212,12.5,4208455515,213,6.0,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057251,25,1,1,1,28,avxknfz4f6ob0rv9dbnxdzde0,1,53.3,73.8,2023-04-22T14:01:38.415Z,2023-04-22T20:26:29Z,4208455663,141,58.7,4208455665,212,16.7,4208455667,213,3.8,4208455659,56,Back,4210822071,178,,4208455661,140,40.8,,,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057271,26,1,1,1,30,avxknfz4f6ob0rv9dbnxdzde0,1,40.8,58.7,2023-04-22T14:01:40.678Z,2023-04-22T20:26:34Z,4208455763,141,35.8,4208455769,213,4.5,4210822441,178,,4208455765,212,16.0,4208455759,56,Back,4208455761,140,37.3,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057317,27,1,1,1,33,avxknfz4f6ob0rv9dbnxdzde0,1,37.3,35.8,2023-04-22T14:01:43.367Z,2023-04-22T20:26:38Z,4210822719,178,,4208455951,56,Back,4208455955,141,36.6,4208455957,212,8.0,4208455959,213,0.1,4208455953,140,44.9,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057369,28,1,1,1,36,avxknfz4f6ob0rv9dbnxdzde0,0,45,36.6,2023-04-22T14:01:46.248Z,2023-04-22T20:26:41Z,4208456243,140,71.2,4208456245,141,78.5,4208456249,213,0.8,4208456247,212,39.6,4210822911,178,,4208456239,155,,4208456251,1,,4208456241,56,Center,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059331,31,44,1,1,38,b9si1jn1lfxfund69e9ogcu2n,1,32.3,20.4,2023-04-22T14:01:48.432Z,2023-04-22T22:29:56Z,4208465675,285,,4208465667,56,Back,4208465711,233,30,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058653,30,44,1,1,38,avxknfz4f6ob0rv9dbnxdzde0,0,67.7,79.6,2023-04-22T14:01:48.433Z,2023-04-22T20:26:45Z,4208465767,233,31,4208462275,286,,4208462273,56,Left,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057395,20,8,1,1,38,b9si1jn1lfxfund69e9ogcu2n,1,29.1,14.3,2023-04-22T14:01:48.540Z,2023-04-22T22:29:56Z,4209844817,384,,4210823885,388,,4208456387,15,,4208456339,56,Back,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057449,21,49,1,1,39,b9si1jn1lfxfund69e9ogcu2n,1,34.7,28.3,2023-04-22T14:01:49.598Z,2023-04-22T20:27:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057605,23,4,1,1,43,b9si1jn1lfxfund69e9ogcu2n,1,40.6,35,2023-04-22T14:01:53.422Z,2023-04-22T20:27:03Z,4208457329,56,Back,4208457325,13,,4208457331,152,,4208457371,233,29,4208457333,265,,4208457335,286,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
