id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2470379533,7,1,1,0,13,b496gs285it6bheuikox6z9mj,1,8.2,47.8,2022-10-10T19:00:21.115Z,2022-10-11T03:05:13Z,3835513425,213,1.3,3835513417,56,Back,3835513419,140,11.7,3835513421,141,66.3,3835513423,212,13.1,3836021849,178,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379553,8,1,1,0,15,b496gs285it6bheuikox6z9mj,1,13.3,67.2,2022-10-10T19:00:23.509Z,2022-10-11T03:05:17Z,3835513533,212,20.4,3835513527,56,Back,3835513535,213,1.1,3835513529,140,21.8,3836021857,178,,3835513531,141,94.1,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379565,9,1,1,0,17,b496gs285it6bheuikox6z9mj,1,22,94.4,2022-10-10T19:00:25.595Z,2022-10-11T03:05:20Z,3835513607,213,4.0,3835513601,140,12.2,3836021861,178,,3835513605,212,16.6,3835513599,56,Back,3835513603,141,75.3,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379581,10,1,1,0,20,b496gs285it6bheuikox6z9mj,1,13.6,70.7,2022-10-10T19:00:28.557Z,2022-10-11T03:05:23Z,3835513681,140,12.8,3835513687,213,4.7,3835513679,56,Back,3835513685,212,28.0,3835513683,141,29.5,3836021877,178,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379605,11,1,1,0,24,b496gs285it6bheuikox6z9mj,1,17.5,26,2022-10-10T19:00:31.788Z,2022-10-11T03:05:29Z,3835513801,141,6.4,3835513797,56,Back,3836021891,178,,3835513805,213,5.3,3835513799,140,25.6,3835513803,212,15.8,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379637,12,1,1,0,27,b496gs285it6bheuikox6z9mj,0,27.1,6.4,2022-10-10T19:00:34.939Z,2022-10-11T03:05:33Z,3835513989,141,13.6,3835513995,1,,3835513985,56,Right,3835513993,213,0.1,3835513983,155,,3835513991,212,53.3,3836021905,178,,3835513987,140,77.6,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379631,6,12,1,0,30,1qtaiy11gswx327s0vkibf70n,1,19.8,83.5,2022-10-10T19:00:37.778Z,2022-10-11T03:05:40Z,3835513955,56,Back,3835515863,15,,3835515789,213,0.7,3835515785,141,84.9,3835515783,140,20.9,3835515787,212,1.5,3836021913,388,,,,,a6m9jcx0e4l6krv1u0pbfuoyd,C. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380027,32,61,1,0,30,b496gs285it6bheuikox6z9mj,1,79.2,15.7,2022-10-10T19:00:38.244Z,2022-10-11T03:05:53Z,3836021945,178,,3835516341,56,Right,3836021943,21,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379653,7,49,1,0,31,1qtaiy11gswx327s0vkibf70n,1,21.1,75.3,2022-10-10T19:00:39.164Z,2022-10-11T03:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379659,8,1,1,0,31,1qtaiy11gswx327s0vkibf70n,0,21.1,75.3,2022-10-10T19:00:39.255Z,2022-10-11T03:06:05Z,3835514125,1,,3835514117,140,35.0,3835514123,213,5.9,3836021983,178,,3835514115,56,Back,3835514119,141,66.5,3835514121,212,15.8,3835514113,157,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379663,13,49,1,0,32,b496gs285it6bheuikox6z9mj,1,66.9,23.9,2022-10-10T19:00:40.209Z,2022-10-11T03:42:14Z,,,,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379681,14,1,1,0,37,b496gs285it6bheuikox6z9mj,1,66.9,23.6,2022-10-10T19:00:44.979Z,2022-10-11T03:06:15Z,3835514249,56,Right,3835514251,140,67.5,3835514257,213,4.8,3835514253,141,9.8,3836022017,178,,3835514255,212,9.4,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379699,15,1,1,0,39,b496gs285it6bheuikox6z9mj,1,67.5,9.8,2022-10-10T19:00:47.434Z,2022-10-11T03:06:19Z,3835514353,140,44.6,3835514359,213,3.0,3835514355,141,15.1,3836022029,178,,3835514351,56,Back,3835514357,212,24.3,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379715,16,1,1,0,41,b496gs285it6bheuikox6z9mj,1,44.6,14.9,2022-10-10T19:00:49.561Z,2022-10-11T03:06:25Z,3836022045,178,,3835514459,56,Back,3835514467,213,1.8,3835514461,140,39.9,3835514463,141,52.1,3835514465,212,25.8,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379743,17,1,1,0,45,b496gs285it6bheuikox6z9mj,1,40.6,51.9,2022-10-10T19:00:53.308Z,2022-10-11T03:06:27Z,3835514627,140,40.3,3835514635,213,4.7,3835514625,56,Back,3835514629,141,21.5,3836022053,178,,3835514631,212,20.7,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379759,18,1,1,0,49,b496gs285it6bheuikox6z9mj,1,45,19.9,2022-10-10T19:00:56.762Z,2022-10-11T03:06:33Z,3835514731,56,Right,3836022065,178,,3835514737,212,14.0,3835514733,140,54.2,3835514739,213,5.5,3835514735,141,4.9,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379775,19,1,1,0,51,b496gs285it6bheuikox6z9mj,1,54.9,4.3,2022-10-10T19:00:59.282Z,2022-10-11T03:06:36Z,3835514819,140,59.5,3836022081,178,,3835514821,141,12.2,3835514817,56,Right,3835514825,213,0.8,3835514823,212,7.2,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379793,20,1,1,0,52,b496gs285it6bheuikox6z9mj,1,59.5,12.2,2022-10-10T19:01:00.102Z,2022-10-11T03:06:43Z,3835514949,141,9.2,3835514945,56,Back,3835514951,212,19.3,3835514947,140,41.2,3836022097,178,,3835514955,213,3.2,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379825,21,1,1,0,55,b496gs285it6bheuikox6z9mj,1,41.2,9.2,2022-10-10T19:01:02.806Z,2022-10-11T03:06:47Z,3835515143,141,57.0,3835515149,1,,3835515145,212,32.9,3835515139,56,Back,3836022111,178,,3835515141,140,36.3,3835515147,213,1.7,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379857,22,1,1,1,0,b496gs285it6bheuikox6z9mj,1,41.4,57.8,2022-10-10T19:01:07.811Z,2022-10-11T03:06:50Z,3835515321,141,28.6,3835515319,140,41.3,3835515317,56,Back,3835515325,213,4.7,3836022119,178,,3835515323,212,19.9,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379875,23,1,1,1,2,b496gs285it6bheuikox6z9mj,1,41.7,28.3,2022-10-10T19:01:10.285Z,2022-10-11T03:06:52Z,3835515443,213,6.0,3836022125,178,,3835515439,141,24.2,3835515435,56,Center,3835515441,212,9.4,3835515437,140,50.2,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379907,24,1,1,1,5,b496gs285it6bheuikox6z9mj,1,46.6,31.6,2022-10-10T19:01:12.659Z,2022-10-11T03:06:56Z,3835515639,213,1.0,3835515635,141,92.1,3835515627,155,,3835515633,140,74.0,3835515631,56,Left,3835515641,1,,3835515637,212,50.2,3835515629,196,,btvuam6p4391am219taqtcted,J.  McGinn,3836022137,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379927,25,1,1,1,8,b496gs285it6bheuikox6z9mj,1,72.7,94.1,2022-10-10T19:01:16.230Z,2022-10-11T03:07:04Z,3835515771,56,Left,3836022157,388,,3835515777,212,6.5,3835515773,140,66.6,3835515769,3,,3835515779,213,3.3,3835515775,141,92.7,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379949,26,1,1,1,13,b496gs285it6bheuikox6z9mj,1,67.1,90.3,2022-10-10T19:01:21.400Z,2022-10-11T03:07:14Z,3835515911,56,Left,3835515917,212,4.6,3836022175,178,,3835515919,213,0.7,3835515915,141,94.5,3835515913,140,70.5,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379983,27,1,1,1,17,b496gs285it6bheuikox6z9mj,1,64.6,90.3,2022-10-10T19:01:25.101Z,2022-10-11T03:07:17Z,3835516099,1,,3835516089,56,Back,3835516095,212,34.4,3836022183,178,,3835516093,141,48.5,3835516091,140,46.1,3835516097,213,4.1,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470379987,28,61,1,1,23,b496gs285it6bheuikox6z9mj,1,59.6,32.8,2022-10-10T19:01:30.850Z,2022-10-11T03:07:24Z,3835516115,56,Center,3836022201,178,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380009,29,1,1,1,26,b496gs285it6bheuikox6z9mj,1,63.6,36.8,2022-10-10T19:01:34.324Z,2022-10-11T03:07:28Z,3836022219,178,,3835516241,213,0.8,3835516223,155,,3835516231,140,90.7,3835516235,141,82.7,3835516245,1,,3835516239,212,42.2,3835516227,56,Left,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380015,30,1,1,1,30,b496gs285it6bheuikox6z9mj,0,91,83,2022-10-10T19:01:38.269Z,2022-10-11T03:07:32Z,3835837753,72,,3835516255,2,,3835516257,155,,3835837751,224,,3836022235,178,,3835516259,56,Center,3835608121,345,,3835516267,213,5.1,7paw998ux29k7hx4t1g0wu85x,A. Young,3835516261,140,100.0,3835516263,141,42.2,3835516265,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,
2470380013,9,5,1,1,33,1qtaiy11gswx327s0vkibf70n,1,-1,51.8,2022-10-10T19:01:40.822Z,2022-10-11T03:07:35Z,3835516251,56,Back,3835516289,233,31,3835516253,346,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380017,31,5,1,1,33,b496gs285it6bheuikox6z9mj,0,101,48.2,2022-10-10T19:01:40.822Z,2022-10-11T03:07:35Z,3835516269,56,Center,3835516271,346,,3835516323,233,9,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380223,10,1,1,2,7,1qtaiy11gswx327s0vkibf70n,1,3.7,48.2,2022-10-10T19:02:15.525Z,2022-10-11T03:07:39Z,3835517429,141,53.4,3835517431,212,66.6,3835517433,213,0.1,3835517435,1,,3835517425,56,Center,3835517423,155,,3835517427,140,67.0,3835517421,124,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,3835517439,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380229,11,44,1,2,11,1qtaiy11gswx327s0vkibf70n,1,64.9,56.1,2022-10-10T19:02:19.322Z,2022-10-11T04:39:31Z,3835517451,286,,3835517449,56,Center,3835517453,233,33,,,,,,,,,,,,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380225,33,44,1,2,11,b496gs285it6bheuikox6z9mj,0,35.1,43.9,2022-10-10T19:02:19.323Z,2022-10-11T03:07:44Z,3835517443,285,,3835517483,233,11,3835517441,56,Back,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380243,12,1,1,2,11,1qtaiy11gswx327s0vkibf70n,0,67,53.4,2022-10-10T19:02:19.324Z,2022-10-11T04:39:31Z,3835517509,56,Center,3835517505,3,,3835517513,141,47.9,3836022281,388,,3835517515,212,7.7,3835517507,168,,3835517511,140,73.4,3835517517,213,5.8,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380247,34,49,1,2,12,b496gs285it6bheuikox6z9mj,1,35,64.5,2022-10-10T19:02:20.284Z,2022-10-11T03:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380259,35,1,1,2,12,b496gs285it6bheuikox6z9mj,0,35,64.5,2022-10-10T19:02:20.293Z,2022-10-11T03:08:01Z,3835517567,141,63.5,3835517565,140,72.8,3835517571,213,6.3,3835517561,157,,3835517569,212,39.7,3835517563,56,Center,3835517573,1,,3836022301,178,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380265,13,44,1,2,15,1qtaiy11gswx327s0vkibf70n,1,29.6,37.2,2022-10-10T19:02:22.922Z,2022-10-11T04:39:31Z,3835517605,56,Back,3835517607,285,,3835517623,233,36,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380263,36,44,1,2,15,b496gs285it6bheuikox6z9mj,0,70.4,62.8,2022-10-10T19:02:22.923Z,2022-10-11T03:08:11Z,3835517593,56,Center,3835517633,233,13,3835517595,286,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380275,14,1,1,2,15,1qtaiy11gswx327s0vkibf70n,1,32,37.3,2022-10-10T19:02:22.964Z,2022-10-11T04:39:32Z,3835517677,212,8.5,3836022329,388,,3835517671,56,Back,3835517673,140,36.0,3835517675,141,48.1,3835517669,3,,3835517679,213,1.1,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380279,15,1,1,2,17,1qtaiy11gswx327s0vkibf70n,0,32.1,45.1,2022-10-10T19:02:24.754Z,2022-10-11T03:08:18Z,3835517687,56,Back,3835517691,141,28.9,3836022347,388,,3835517693,212,16.7,3835517695,213,5.6,3835517685,3,,3835517689,140,44.0,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380285,37,1,1,2,18,b496gs285it6bheuikox6z9mj,1,58.1,69.6,2022-10-10T19:02:26.333Z,2022-10-11T03:08:22Z,3835517733,213,3.7,3835517727,140,47.5,3836022365,388,,3835517729,141,58.5,3835517725,56,Back,3835517731,212,13.4,3835517723,3,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380287,38,1,1,2,20,b496gs285it6bheuikox6z9mj,0,47.5,58.5,2022-10-10T19:02:27.646Z,2022-10-11T03:08:26Z,3835517741,56,Back,3836022373,388,,3835517747,212,5.5,3835517743,140,43.2,3835517749,213,2.5,3835517745,141,63.2,3835517739,3,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380297,16,1,1,2,20,1qtaiy11gswx327s0vkibf70n,1,57.9,38,2022-10-10T19:02:27.998Z,2022-10-11T03:08:30Z,3835517833,56,Center,3835517835,140,56.7,3835517839,212,6.7,3835517841,213,4.5,3835517837,141,28.3,3836022389,388,,3835517831,3,,,,,3ztcz2dgfniqv141w7xsky7zd,E. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380307,17,1,1,2,21,1qtaiy11gswx327s0vkibf70n,1,56.7,28.3,2022-10-10T19:02:29.370Z,2022-10-11T03:08:35Z,3835517897,56,Center,3835517901,141,34.1,3835517895,3,,3835517905,213,1.9,3835517899,140,55.5,3835517903,212,4.1,3836022393,388,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380309,18,49,1,2,23,1qtaiy11gswx327s0vkibf70n,1,55.4,34.1,2022-10-10T19:02:30.783Z,2022-10-11T03:08:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470380321,19,1,1,2,24,1qtaiy11gswx327s0vkibf70n,1,53,43.3,2022-10-10T19:02:32.336Z,2022-10-11T03:08:42Z,3835517987,141,86.3,3835517991,213,1.4,3836022411,178,,3835517983,56,Left,3835517985,140,57.7,3835517989,212,29.7,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
